date_obj,Kodai%20insignia price
2017-09-23,112335374
2017-09-24,110804103
2017-09-25,110804103
2017-09-26,110804103
2017-09-27,110804103
2017-09-28,110804103
2017-09-29,110804103
2017-09-30,110804103
2017-10-01,110804103
2017-10-02,110804103
2017-10-03,110804103
2017-10-04,110804103
2017-10-05,110804103
2017-10-06,109867526
2017-10-07,109867526
2017-10-08,109867526
2017-10-09,109867526
2017-10-10,109867526
2017-10-11,109867526
2017-10-12,109867526
2017-10-13,109867526
2017-10-14,109867526
2017-10-15,104722333
2017-10-16,104722333
2017-10-17,104722333
2017-10-18,104722333
2017-10-19,104722333
2017-10-20,104722333
2017-10-21,104722333
2017-10-22,104722333
2017-10-23,104722333
2017-10-24,104722333
2017-10-25,104722333
2017-10-26,104722333
2017-10-27,100153123
2017-10-28,100153123
2017-10-29,100153123
2017-10-30,100153123
2017-10-31,100153123
2017-11-01,100153123
2017-11-02,102238320
2017-11-03,102238320
2017-11-04,102238320
2017-11-05,102238320
2017-11-06,102238320
2017-11-07,102238320
2017-11-08,102784799
2017-11-09,102784799
2017-11-10,102784799
2017-11-11,102784799
2017-11-12,102784799
2017-11-13,102784799
2017-11-14,104118350
2017-11-15,104118350
2017-11-16,104118350
2017-11-17,104118350
2017-11-18,104118350
2017-11-19,104118350
2017-11-20,104118350
2017-11-21,104118350
2017-11-22,104118350
2017-11-23,104141427
2017-11-24,104141427
2017-11-25,104141427
2017-11-26,104141427
2017-11-27,104141427
2017-11-28,104141427
2017-11-29,104141427
2017-11-30,104141427
2017-12-01,104141427
2017-12-02,103011322
2017-12-03,103011322
2017-12-04,103011322
2017-12-05,103011322
2017-12-06,103011322
2017-12-07,103011322
2017-12-08,103011322
2017-12-09,103011322
2017-12-10,101944134
2017-12-11,101944134
2017-12-12,101944134
2017-12-14,101944134
2017-12-15,101944134
2017-12-16,101944134
2017-12-17,101944134
2017-12-18,101280388
2017-12-19,101280388
2017-12-20,101280388
2017-12-21,101280388
2017-12-22,101280388
2017-12-23,101280388
2017-12-24,101280388
2017-12-25,101280388
2017-12-26,101280388
2017-12-27,102956201
2017-12-28,102956201
2017-12-29,102956201
2017-12-30,102956201
2017-12-31,102956201
2018-01-01,102956201
2018-01-02,104361840
2018-01-03,104361840
2018-01-04,104361840
2018-01-05,104361840
2018-01-06,104361840
2018-01-07,104361840
2018-01-08,104361840
2018-01-09,104456343
2018-01-10,104456343
2018-01-11,104456343
2018-01-12,104456343
2018-01-13,104456343
2018-01-14,104456343
2018-01-15,104456343
2018-01-16,104456343
2018-01-17,104456343
2018-01-18,103424633
2018-01-19,103424633
2018-01-20,103424633
2018-01-21,103424633
2018-01-22,103424633
2018-01-23,103424633
2018-01-25,103424633
2018-01-26,103395591
2018-01-27,103395591
2018-01-28,103395591
2018-01-29,103395591
2018-01-31,104604006
2018-02-01,104604006
2018-02-02,104604006
2018-02-03,104604006
2018-02-04,104604006
2018-02-05,104604006
2018-02-06,105334293
2018-02-07,105334293
2018-02-08,105334293
2018-02-09,105334293
2018-02-10,105334293
2018-02-11,105334293
2018-02-12,105017359
2018-02-13,105017359
2018-02-14,105017359
2018-02-15,105017359
2018-02-16,105017359
2018-02-17,105017359
2018-02-18,105017359
2018-02-19,104837198
2018-02-20,104837198
2018-02-21,104837198
2018-02-22,104837198
2018-02-23,106223188
2018-02-24,106223188
2018-02-25,106223188
2018-02-26,109043702
2018-02-27,109043702
2018-02-28,109043702
2018-03-01,109043702
2018-03-02,109043702
2018-03-03,108343550
2018-03-04,108343550
2018-03-05,108343550
2018-03-06,108343550
2018-03-07,108343550
2018-03-08,108343550
2018-03-09,107707995
2018-03-10,107707995
2018-03-11,107707995
2018-03-12,107707995
2018-03-13,107707995
2018-03-14,106550608
2018-03-15,106550608
2018-03-16,106550608
2018-03-17,106550608
2018-03-18,106550608
2018-03-19,106550608
2018-03-20,105636106
2018-03-21,105636106
2018-03-23,105636106
2018-03-24,105636106
2018-03-25,105636106
2018-03-26,105636106
2018-03-27,103356271
2018-03-28,103356271
2018-03-29,103356271
2018-03-30,103356271
2018-03-31,103356271
2018-04-01,102778689
2018-04-02,102778689
2018-04-03,102778689
2018-04-04,102778689
2018-04-05,102778689
2018-04-06,102480061
2018-04-07,102480061
2018-04-08,102480061
2018-04-09,102480061
2018-04-10,102480061
2018-04-11,102480061
2018-04-12,101922762
2018-04-13,101922762
2018-04-14,101922762
2018-04-15,101922762
2018-04-16,101922762
2018-04-17,101922762
2018-04-18,101922762
2018-04-19,101433548
2018-04-20,101433548
2018-04-21,101433548
2018-04-22,101433548
2018-04-23,101433548
2018-04-24,101433548
2018-04-25,101738637
2018-04-26,101738637
2018-04-27,101738637
2018-04-28,101738637
2018-04-29,101846931
2018-04-30,101846931
2018-05-01,101846931
2018-05-04,103355359
2018-05-05,103355359
2018-05-06,103355359
2018-05-08,105463920
2018-05-09,105463920
2018-05-10,105463920
2018-05-11,105463920
2018-05-12,105463920
2018-05-13,104638273
2018-05-14,104638273
2018-05-15,104638273
2018-05-16,104638273
2018-05-17,104638273
2018-05-18,104980605
2018-05-19,104980605
2018-05-20,104980605
2018-05-21,106330956
2018-05-22,106330956
2018-05-23,106330956
2018-05-24,110392969
2018-05-25,110392969
2018-05-26,110392969
2018-05-27,110392969
2018-05-28,112665902
2018-05-29,112665902
2018-05-30,112665902
2018-05-31,112665902
2018-06-01,112665902
2018-06-02,109816588
2018-06-03,109816588
2018-06-04,109816588
2018-06-05,109816588
2018-06-06,111371578
2018-06-07,111371578
2018-06-08,111371578
2018-06-09,111371578
2018-06-10,111371578
2018-06-11,111371578
2018-06-12,111371578
2018-06-13,106431936
2018-06-14,106431936
2018-06-15,106431936
2018-06-16,106431936
2018-06-17,106431936
2018-06-18,106431936
2018-06-19,101724267
2018-06-20,101724267
2018-06-21,101724267
2018-06-22,101724267
2018-06-23,101724267
2018-06-24,101724267
2018-06-25,101724267
2018-06-26,97421394
2018-06-27,97421394
2018-06-28,97421394
2018-06-29,97421394
2018-06-30,97421394
2018-07-01,97421394
2018-07-02,97421394
2018-07-03,93481958
2018-07-04,93481958
2018-07-05,93481958
2018-07-06,93481958
2018-07-07,93481958
2018-07-08,93481958
2018-07-09,93481958
2018-07-10,92915243
2018-07-11,92915243
2018-07-12,92915243
2018-07-13,92915243
2018-07-14,92915243
2018-07-15,92915243
2018-07-16,93779124
2018-07-17,93779124
2018-07-18,93779124
2018-07-19,93779124
2018-07-20,94134521
2018-07-21,94134521
2018-07-22,94134521
2018-07-23,94134521
2018-07-24,94134521
2018-07-25,94220288
2018-07-26,94220288
2018-07-27,94220288
2018-07-28,94220288
2018-07-29,94220288
2018-07-30,94220288
2018-07-31,93277465
2018-08-01,93277465
2018-08-02,93277465
2018-08-03,93277465
2018-08-04,93277465
2018-08-05,93277465
2018-08-06,92841006
2018-08-07,92841006
2018-08-08,92841006
2018-08-09,92841006
2018-08-10,92841006
2018-08-11,92841006
2018-08-12,89713477
2018-08-14,89713477
2018-08-16,89713477
2018-08-17,89713477
2018-08-18,89713477
2018-08-19,86530245
2018-08-20,86530245
2018-08-21,86530245
2018-08-22,86530245
2018-08-23,86530245
2018-08-24,86530245
2018-08-25,86479718
2018-08-26,86479718
2018-08-27,86479718
2018-08-28,86479718
2018-08-29,86479718
2018-08-30,86479718
2018-08-31,86479718
2018-09-01,84244333
2018-09-02,84244333
2018-09-03,84244333
2018-09-04,84244333
2018-09-05,84244333
2018-09-06,84244333
2018-09-07,84244333
2018-09-08,81668349
2018-09-09,81668349
2018-09-10,81668349
2018-09-11,81668349
2018-09-12,81668349
2018-09-13,81668349
2018-09-14,81668349
2018-09-15,81668349
2018-09-16,78498382
2018-09-17,78498382
2018-09-18,78498382
2018-09-19,78498382
2018-09-20,78498382
2018-09-21,78498382
2018-09-22,78498382
2018-09-23,75401438
2018-09-24,75401438
2018-09-25,75401438
2018-09-26,75401438
2018-09-27,75401438
2018-09-28,75890115
2018-09-29,75890115
2018-09-30,75890115
2018-10-02,75890115
2018-10-03,75562702
2018-10-04,75562702
2018-10-05,75562702
2018-10-06,75562702
2018-10-07,75562702
2018-10-08,75562702
2018-10-09,75462580
2018-10-10,75462580
2018-10-11,75462580
2018-10-12,75462580
2018-10-13,75462580
2018-10-14,75831020
2018-10-15,75831020
2018-10-16,75831020
2018-10-17,75831020
2018-10-18,76311889
2018-10-19,76311889
2018-10-20,76311889
2018-10-21,76311889
2018-10-22,77919424
2018-10-23,77919424
2018-10-24,77919424
2018-10-25,77919424
2018-10-26,78404881
2018-10-27,78404881
2018-10-28,78404881
2018-10-29,78404881
2018-10-30,79350065
2018-10-31,79350065
2018-11-01,79350065
2018-11-03,79350065
2018-11-04,77866244
2018-11-05,77866244
2018-11-06,77866244
2018-11-07,77866244
2018-11-08,77866244
2018-11-09,77866244
2018-11-10,74878874
2018-11-11,74878874
2018-11-12,74878874
2018-11-13,74878874
2018-11-14,74878874
2018-11-15,74878874
2018-11-16,71500406
2018-11-17,71500406
2018-11-18,71500406
2018-11-19,71500406
2018-11-20,71500406
2018-11-21,68344133
2018-11-22,68344133
2018-11-23,68344133
2018-11-24,68344133
2018-11-25,65159519
2018-11-26,65159519
2018-11-27,65159519
2018-11-28,65159519
2018-11-29,65205535
2018-12-01,65205535
2018-12-02,65135039
2018-12-03,65135039
2018-12-04,65135039
2018-12-05,67175305
2018-12-07,67175305
2018-12-09,70044452
2018-12-10,70044452
2018-12-11,72802747
2018-12-12,72802747
2018-12-13,72802747
2018-12-14,72802747
2018-12-15,72802747
2018-12-16,72401190
2018-12-17,72401190
2018-12-18,72401190
2018-12-19,72401190
2018-12-20,71994060
2018-12-21,71994060
2018-12-22,71994060
2018-12-23,73732519
2018-12-24,73732519
2018-12-25,73732519
2018-12-26,73732519
2018-12-27,75399993
2018-12-28,75399993
2018-12-29,75399993
2018-12-30,75214271
2018-12-31,75214271
2019-01-01,75214271
2019-01-02,75214271
2019-01-03,75642140
2019-01-04,75642140
2019-01-05,75642140
2019-01-06,76960911
2019-01-08,76960911
2019-01-10,76960911
2019-01-11,76960911
2019-01-12,75314347
2019-01-13,75314347
2019-01-14,75314347
2019-01-15,75314347
2019-01-16,75314347
2019-01-17,71913957
2019-01-18,71913957
2019-01-19,71913957
2019-01-20,71913957
2019-01-21,69725047
2019-01-22,69725047
2019-01-23,69725047
2019-01-25,68577639
2019-01-26,68577639
2019-01-27,68577639
2019-01-28,68577639
2019-01-29,68244811
2019-01-30,68244811
2019-01-31,68244811
2019-02-01,67811061
2019-02-02,67811061
2019-02-03,67811061
2019-02-04,67945023
2019-02-05,67945023
2019-02-06,67945023
2019-02-07,68668554
2019-02-08,68668554
2019-02-09,68668554
2019-02-10,69112547
2019-02-11,69112547
2019-02-12,69112547
2019-02-13,68345393
2019-02-14,68345393
2019-02-15,68345393
2019-02-16,68345393
2019-02-17,68107395
2019-02-18,68107395
2019-02-19,68107395
2019-02-20,68107395
2019-02-21,68113952
2019-02-22,68113952
2019-02-23,70000327
2019-02-24,70000327
2019-02-25,71419503
2019-02-26,71419503
2019-02-27,73765276
2019-02-28,73765276
2019-03-01,73765276
2019-03-02,73735291
2019-03-03,73735291
2019-03-04,73735291
2019-03-05,72919549
2019-03-06,72919549
2019-03-07,72919549
2019-03-08,73458427
2019-03-09,73458427
2019-03-10,73458427
2019-03-11,72892992
2019-03-12,72892992
2019-03-13,72892992
2019-03-14,72617183
2019-03-15,72617183
2019-03-16,72617183
2019-03-17,72296698
2019-03-18,72296698
2019-03-19,72296698
2019-03-20,72216735
2019-03-21,72216735
2019-03-22,72216735
2019-03-23,72061549
2019-03-24,72061549
2019-03-25,72061549
2019-03-26,72158500
2019-03-27,72158500
2019-03-28,72158500
2019-03-29,72509299
2019-03-30,72509299
2019-03-31,72509299
2019-04-01,73344139
2019-04-02,73344139
2019-04-03,73344139
2019-04-04,74054171
2019-04-05,74054171
2019-04-06,74054171
2019-04-07,74589398
2019-04-08,74589398
2019-04-09,74589398
2019-04-10,74928901
2019-04-11,74928901
2019-04-12,74928901
2019-04-13,75318562
2019-04-14,75318562
2019-04-15,75318562
2019-04-16,75318562
2019-04-17,75318562
2019-04-18,73900132
2019-04-19,73900132
2019-04-20,73900132
2019-04-21,73900132
2019-04-22,72678083
2019-04-23,72678083
2019-04-24,72678083
2019-04-25,72864617
2019-04-26,72864617
2019-04-27,72864617
2019-04-28,73770675
2019-04-29,73770675
2019-04-30,73770675
2019-05-01,73961845
2019-05-02,73961845
2019-05-03,75544735
2019-05-04,75544735
2019-05-05,76251251
2019-05-06,76251251
2019-05-07,76251251
2019-05-08,77203369
2019-05-09,77203369
2019-05-10,77203369
2019-05-11,77203369
2019-05-12,77704128
2019-05-13,77704128
2019-05-14,77704128
2019-05-15,77704128
2019-05-16,77710848
2019-05-17,77710848
2019-05-18,77710848
2019-05-19,77710848
2019-05-20,77710848
2019-05-21,76492995
2019-05-22,76492995
2019-05-23,76492995
2019-05-24,76492995
2019-05-25,75319628
2019-05-26,75319628
2019-05-27,75319628
2019-05-28,75846615
2019-05-29,75846615
2019-05-30,76633216
2019-05-31,76633216
2019-06-01,76633216
2019-06-02,76633216
2019-06-03,76122331
2019-06-04,76122331
2019-06-05,76122331
2019-06-06,76122331
2019-06-07,75748435
2019-06-08,75748435
2019-06-09,75748435
2019-06-10,75748435
2019-06-11,74956489
2019-06-12,74956489
2019-06-13,74956489
2019-06-14,74956489
2019-06-15,73651343
2019-06-16,73651343
2019-06-17,73651343
2019-06-18,73651343
2019-06-19,71668671
2019-06-20,71668671
2019-06-21,71668671
2019-06-22,71668671
2019-06-23,68605348
2019-06-24,68605348
2019-06-25,68605348
2019-06-26,68582061
2019-06-27,68582061
2019-06-28,68582061
2019-06-29,70524962
2019-06-30,70524962
2019-07-01,70524962
2019-07-02,72008618
2019-07-03,72008618
2019-07-04,72008618
2019-07-05,71799936
2019-07-06,71799936
2019-07-07,71799936
2019-07-08,71799936
2019-07-09,72161100
2019-07-10,72161100
2019-07-11,72161100
2019-07-12,71768975
2019-07-13,71768975
2019-07-14,71768975
2019-07-15,71768975
2019-07-16,72101375
2019-07-17,72101375
2019-07-18,72101375
2019-07-19,72592581
2019-07-20,72592581
2019-07-21,74203507
2019-07-22,74203507
2019-07-23,74203507
2019-07-24,74203507
2019-07-25,75241014
2019-07-26,75241014
2019-07-27,75241014
2019-07-28,75241014
2019-07-29,75890560
2019-07-30,75890560
2019-07-31,75890560
2019-08-01,75890560
2019-08-02,76035963
2019-08-03,76035963
2019-08-04,76035963
2019-08-05,76417465
2019-08-06,76417465
2019-08-07,77447024
2019-08-08,77447024
2019-08-09,77447024
2019-08-10,77447024
2019-08-11,76715563
2019-08-12,76715563
2019-08-13,76715563
2019-08-14,76715563
2019-08-15,76598308
2019-08-16,76598308
2019-08-17,77162882
2019-08-18,77162882
2019-08-19,77162882
2019-08-20,77841464
2019-08-21,77841464
2019-08-22,77841464
2019-08-23,78368190
2019-08-24,78368190
2019-08-24,78368190
2019-08-25,78368190
2019-08-25,78368190
2019-08-26,78161327
2019-08-26,78161327
2019-08-27,78161327
2019-08-27,78161327
2019-08-28,78161327
2019-08-29,78161327
2019-08-30,77792798
2019-08-31,77792798
2019-09-01,80622889
2019-09-02,80622889
2019-09-03,80622889
2019-09-04,82196738
2019-09-05,82196738
2019-09-06,82196738
2019-09-07,83700347
2019-09-08,83700347
2019-09-09,83700347
2019-09-10,84619652
2019-09-11,84619652
2019-09-12,84619652
2019-09-13,84619652
2019-09-14,84737828
2019-09-15,84737828
2019-09-16,84737828
2019-09-17,84737828
2019-09-18,82386101
2019-09-19,82386101
2019-09-20,82386101
2019-09-21,83542748
2019-09-22,83542748
2019-09-23,83542748
2019-09-24,83542748
2019-09-25,82746647
2019-09-26,82746647
2019-09-27,82746647
2019-09-28,82663714
2019-09-29,82663714
2019-09-30,82663714
2019-10-01,83345509
2019-10-02,83345509
2019-10-03,83345509
2019-10-04,83345509
2019-10-05,83935603
2019-10-06,83935603
2019-10-07,83935603
2019-10-08,83708527
2019-10-09,83708527
2019-10-10,83708527
2019-10-11,83708527
2019-10-12,83708527
2019-10-13,83371707
2019-10-14,83371707
2019-10-15,83371707
2019-10-16,83371707
2019-10-17,83371707
2019-10-18,82317450
2019-10-19,82317450
2019-10-20,82317450
2019-10-21,82317450
2019-10-22,81534771
2019-10-23,81534771
2019-10-24,81534771
2019-10-25,81534771
2019-10-26,80556318
2019-10-27,80556318
2019-10-28,80556318
2019-10-29,80556318
2019-10-30,79786792
2019-10-31,79786792
2019-11-01,79786792
2019-11-02,79786792
2019-11-03,79447284
2019-11-04,79447284
2019-11-05,79447284
2019-11-06,79447284
2019-11-07,80065997
2019-11-08,80065997
2019-11-09,80065997
2019-11-10,80797612
2019-11-11,80797612
2019-11-12,80797612
2019-11-13,80797612
2019-11-14,81578175
2019-11-15,81578175
2019-11-16,82936732
2019-11-17,82936732
2019-11-18,82936732
2019-11-19,82936732
2019-11-20,83293834
2019-11-21,83293834
2019-11-22,83293834
2019-11-23,83293834
2019-11-24,83293834
2019-11-25,82442417
2019-11-26,82442417
2019-11-27,82442417
2019-11-28,82442417
2019-11-29,81800159
2019-11-30,81800159
2019-12-01,81800159
2019-12-02,81800159
2019-12-03,81800159
2019-12-04,80092937
2019-12-05,80092937
2019-12-06,80092937
2019-12-07,80092937
2019-12-08,77464926
2019-12-09,77464926
2019-12-10,77464926
2019-12-11,77464926
2019-12-12,76509033
2019-12-13,76509033
2019-12-14,76509033
2019-12-15,75077580
2019-12-16,75077580
2019-12-17,75077580
2019-12-18,75077580
2019-12-19,75821892
2019-12-20,75821892
2019-12-21,75821892
2019-12-22,75975278
2019-12-23,75975278
2019-12-24,75975278
2019-12-25,75975278
2019-12-26,75975278
2019-12-27,75809437
2019-12-28,75809437
2019-12-29,75809437
2019-12-30,76681931
2019-12-31,76681931
2020-01-01,76681931
2020-01-02,76681931
2020-01-03,76123165
2020-01-04,76123165
2020-01-05,76123165
2020-01-06,76123165
2020-01-07,75372994
2020-01-08,75372994
2020-01-09,75372994
2020-01-10,76051617
2020-01-11,76051617
2020-01-12,76051617
2020-01-13,76203166
2020-01-14,76203166
2020-01-15,76523659
2020-01-16,76523659
2020-01-17,76523659
2020-01-18,75929328
2020-01-19,75929328
2020-01-20,75929328
2020-01-21,75430336
2020-01-22,75430336
2020-01-23,75430336
2020-01-24,75232542
2020-01-25,75232542
2020-01-26,75232542
2020-01-27,75324444
2020-01-28,75324444
2020-01-29,75324444
2020-01-30,76316208
2020-01-31,76316208
2020-02-01,76316208
2020-02-02,77993635
2020-02-03,77993635
2020-02-04,77993635
2020-02-05,77993635
2020-02-06,76879736
2020-02-07,76879736
2020-02-08,76879736
2020-02-09,76879736
2020-02-10,74605985
2020-02-11,74605985
2020-02-12,74605985
2020-02-13,74605985
2020-02-14,74231930
2020-02-15,74231930
2020-02-16,74231930
2020-02-17,74670586
2020-02-18,74670586
2020-02-19,75792469
2020-02-20,75792469
2020-02-21,75792469
2020-02-22,76849689
2020-02-23,76849689
2020-02-24,76645729
2020-02-25,76645729
2020-02-26,76645729
2020-02-27,76298682
2020-02-28,76298682
2020-02-29,76298682
2020-03-01,76073827
2020-03-02,76073827
2020-03-03,76073827
2020-03-04,76522839
2020-03-05,76522839
2020-03-06,76522839
2020-03-07,76071000
2020-03-08,76071000
2020-03-09,76071000
2020-03-10,76119518
2020-03-11,76119518
2020-03-12,76663821
2020-03-13,76663821
2020-03-14,76355752
2020-03-15,76355752
2020-03-16,76355752
2020-03-17,76388046
2020-03-18,76388046
2020-03-19,78395098
2020-03-20,79807336
2020-03-21,79807336
2020-03-22,80664983
2020-03-23,80664983
2020-03-24,80664983
2020-03-25,80348909
2020-03-26,80348909
2020-03-27,79169000
2020-03-28,79169000
2020-03-29,76889464
2020-03-30,76889464
2020-03-31,76889464
2020-04-01,76302868
2020-04-02,76302868
2020-04-03,76605188
2020-04-04,76142148
2020-04-05,76142148
2020-04-06,75711518
2020-04-07,75711518
2020-04-08,76194903
2020-04-09,76194903
2020-04-10,76194903
2020-04-11,76561577
2020-04-12,77628790
2020-04-13,77628790
2020-04-14,78441595
2020-04-15,79058474
2020-04-16,79058474
2020-04-17,79058474
2020-04-18,78477549
2020-04-19,78477549
2020-04-20,77586508
2020-04-21,77586508
2020-04-22,77392867
2020-04-23,77392867
2020-04-24,77691389
2020-04-25,77691389
2020-04-26,76834119
2020-04-27,76834119
2020-04-28,77509098
2020-04-29,77509098
2020-04-30,77891609
2020-05-01,77891609
2020-05-02,77635713
2020-05-03,77635713
2020-05-04,77440699
2020-05-05,77440699
2020-05-06,77328756
2020-05-07,77328756
2020-05-08,77676254
2020-05-09,78862389
2020-05-10,78862389
2020-05-11,79412014
2020-05-12,79412014
2020-05-13,80529632
