date_obj,Cooked%20crab%20meat price
2016-08-28,112
2016-08-31,112
2016-09-01,112
2016-09-02,112
2016-09-03,112
2016-09-04,112
2016-09-05,112
2016-09-06,112
2016-09-07,112
2016-09-08,112
2016-09-09,112
2016-09-10,112
2016-09-11,112
2016-09-12,112
2016-09-13,112
2016-09-14,112
2016-09-15,112
2016-09-16,112
2016-09-17,112
2016-09-18,112
2016-09-19,112
2016-09-20,112
2016-09-21,112
2016-09-22,112
2016-09-23,112
2016-09-24,112
2016-09-25,112
2016-09-26,112
2016-09-27,112
2016-09-28,112
2016-09-29,112
2016-09-30,112
2016-10-01,112
2016-10-02,112
2016-10-03,112
2016-10-04,112
2016-10-05,112
2016-10-06,112
2016-10-07,112
2016-10-08,112
2016-10-09,112
2016-10-10,112
2016-10-11,112
2016-10-12,112
2016-10-13,112
2016-10-14,112
2016-10-15,112
2016-10-16,112
2016-10-17,112
2016-10-18,112
2016-10-19,112
2016-10-20,112
2016-10-21,112
2016-10-22,112
2016-10-23,112
2016-10-24,112
2016-10-25,112
2016-10-26,112
2016-10-27,112
2016-10-28,112
2016-10-29,112
2016-10-30,112
2016-10-31,112
2016-11-01,112
2016-11-02,112
2016-11-03,113
2016-11-04,113
2016-11-05,113
2016-11-06,113
2016-11-07,113
2016-11-08,113
2016-11-09,113
2016-11-10,113
2016-11-11,113
2016-11-12,113
2016-11-13,113
2016-11-14,113
2016-11-15,113
2016-12-07,113
2016-12-08,113
2016-12-09,113
2016-12-10,113
2016-12-11,113
2016-12-12,113
2016-12-13,113
2016-12-14,113
2016-12-15,113
2016-12-16,113
2016-12-17,113
2016-12-18,113
2016-12-19,113
2016-12-20,113
2016-12-21,113
2016-12-22,113
2016-12-23,113
2016-12-24,113
2016-12-25,113
2016-12-26,113
2016-12-27,113
2016-12-28,113
2016-12-29,113
2016-12-30,113
2016-12-31,113
2017-01-01,113
2017-01-02,113
2017-01-03,113
2017-01-04,113
2017-01-05,113
2017-01-06,113
2017-01-07,113
2017-01-08,113
2017-01-09,113
2017-01-10,113
2017-01-11,113
2017-01-12,113
2017-01-13,113
2017-01-14,113
2017-01-15,113
2017-01-16,113
2017-01-17,113
2017-01-18,113
2017-01-19,113
2017-01-20,113
2017-01-21,113
2017-01-22,113
2017-01-23,113
2017-01-27,113
2017-01-28,113
2017-01-29,113
2017-01-30,113
2017-01-31,113
2017-02-01,113
2017-02-02,113
2017-02-03,113
2017-02-04,113
2017-02-05,113
2017-02-06,113
2017-02-07,113
2017-02-08,113
2017-02-09,113
2017-02-10,113
2017-02-11,113
2017-02-12,113
2017-02-13,113
2017-02-14,113
2017-02-15,113
2017-02-16,113
2017-02-18,113
2017-02-19,113
2017-02-20,113
2017-02-21,113
2017-02-22,113
2017-02-23,113
2017-02-24,113
2017-02-25,113
2017-02-26,113
2017-02-27,113
2017-02-28,113
2017-03-01,113
2017-03-02,113
2017-03-03,113
2017-03-04,113
2017-03-05,113
2017-03-06,113
2017-03-07,113
2017-03-08,113
2017-03-09,113
2017-03-10,113
2017-03-11,113
2017-03-12,113
2017-03-13,113
2017-03-14,113
2017-03-15,113
2017-03-16,113
2017-03-17,113
2017-03-18,113
2017-03-19,113
2017-03-20,113
2017-03-21,113
2017-03-22,113
2017-03-23,113
2017-03-24,116
2017-03-25,116
2017-03-26,116
2017-03-27,116
2017-03-28,116
2017-03-29,116
2017-03-30,116
2017-03-31,116
2017-04-01,116
2017-04-02,116
2017-04-03,116
2017-04-04,116
2017-04-12,116
2017-04-13,116
2017-04-14,116
2017-04-15,116
2017-04-16,116
2017-04-17,116
2017-04-18,116
2017-04-19,116
2017-04-20,116
2017-04-21,116
2017-04-22,116
2017-04-23,116
2017-04-24,116
2017-04-25,116
2017-04-26,116
2017-04-27,116
2017-04-28,116
2017-04-29,116
2017-04-30,116
2017-05-01,116
2017-05-02,116
2017-05-03,116
2017-05-04,116
2017-05-05,116
2017-05-06,116
2017-05-07,116
2017-05-08,116
2017-05-09,116
2017-05-10,116
2017-05-11,116
2017-05-12,116
2017-05-13,116
2017-05-14,116
2017-05-15,116
2017-05-16,116
2017-05-17,116
2017-05-18,116
2017-05-19,116
2017-05-20,116
2017-05-21,116
2017-05-22,116
2017-05-23,116
2017-05-24,116
2017-05-25,116
2017-05-26,116
2017-05-27,116
2017-05-28,116
2017-05-29,116
2017-05-30,116
2017-05-31,119
2017-06-01,119
2017-06-02,119
2017-06-03,119
2017-06-04,119
2017-06-05,119
2017-06-06,119
2017-06-07,119
2017-06-08,119
2017-06-09,119
2017-06-10,119
2017-06-11,119
2017-06-12,119
2017-06-13,119
2017-06-14,119
2017-06-15,119
2017-06-16,119
2017-06-17,119
2017-06-18,119
2017-06-19,119
2017-06-20,119
2017-06-21,119
2017-06-22,119
2017-06-23,119
2017-06-24,119
2017-06-25,119
2017-06-26,119
2017-06-27,119
2017-06-28,119
2017-06-29,119
2017-06-30,119
2017-07-01,119
2017-07-02,119
2017-07-03,119
2017-07-04,119
2017-07-05,119
2017-07-06,119
2017-07-07,119
2017-07-08,119
2017-07-13,119
2017-07-14,119
2017-07-15,119
2017-07-16,119
2017-07-17,119
2017-07-18,119
2017-07-19,119
2017-07-20,119
2017-07-21,119
2017-07-22,119
2017-07-23,119
2017-07-24,119
2017-07-25,119
2017-07-26,119
2017-07-27,119
2017-07-28,119
2017-07-29,119
2017-07-30,119
2017-07-31,119
2017-08-01,119
2017-08-02,119
2017-08-03,119
2017-08-04,119
2017-08-05,119
2017-08-06,119
2017-08-09,119
2017-08-10,119
2017-08-11,120
2017-08-12,120
2017-08-13,120
2017-08-14,120
2017-08-15,120
2017-08-16,120
2017-08-17,120
2017-08-18,120
2017-08-19,120
2017-08-20,120
2017-08-21,120
2017-08-22,120
2017-08-23,120
2017-08-24,120
2017-08-25,120
2017-08-26,120
2017-08-27,120
2017-08-28,120
2017-08-29,120
2017-08-30,120
2017-08-31,120
2017-09-01,120
2017-09-03,120
2017-09-04,120
2017-09-05,120
2017-09-06,120
2017-09-07,120
2017-09-08,120
2017-09-09,120
2017-09-10,120
2017-09-11,120
2017-09-12,120
2017-09-13,120
2017-09-14,120
2017-09-15,120
2017-09-16,120
2017-09-17,120
2017-09-18,120
2017-09-19,120
2017-09-20,120
2017-09-21,120
2017-09-22,120
2017-09-23,120
2017-09-24,120
2017-09-25,120
2017-09-26,120
2017-09-27,120
2017-09-28,120
2017-09-29,120
2017-09-30,120
2017-10-01,120
2017-10-02,120
2017-10-03,120
2017-10-04,120
2017-10-05,120
2017-10-06,120
2017-10-07,120
2017-10-08,120
2017-10-09,120
2017-10-10,120
2017-10-11,120
2017-10-12,120
2017-10-13,120
2017-10-14,120
2017-10-15,120
2017-10-16,120
2017-10-17,120
2017-10-18,120
2017-10-19,120
2017-10-20,120
2017-10-21,120
2017-10-22,120
2017-10-23,120
2017-10-24,120
2017-10-25,120
2017-10-26,120
2017-10-27,120
2017-10-28,120
2017-10-29,124
2017-10-30,124
2017-10-31,124
2017-11-01,124
2017-11-02,124
2017-11-03,124
2017-11-04,124
2017-11-05,124
2017-11-06,124
2017-11-07,124
2017-11-08,124
2017-11-09,124
2017-11-10,124
2017-11-11,124
2017-11-12,124
2017-11-13,124
2017-11-14,124
2017-11-15,124
2017-11-16,124
2017-11-17,124
2017-11-18,124
2017-11-19,124
2017-11-20,124
2017-11-21,124
2017-11-22,124
2017-11-23,124
2017-11-24,124
2017-11-25,124
2017-11-26,124
2017-11-27,124
2017-11-28,124
2017-11-29,124
2017-11-30,124
2017-12-01,124
2017-12-02,124
2017-12-03,124
2017-12-04,124
2017-12-05,124
2017-12-06,124
2017-12-07,124
2017-12-08,124
2017-12-09,124
2017-12-10,124
2017-12-11,124
2017-12-12,124
2017-12-13,124
2017-12-14,124
2017-12-15,124
2017-12-16,124
2017-12-17,124
2017-12-18,124
2017-12-19,124
2017-12-20,124
2017-12-21,124
2017-12-22,124
2017-12-23,124
2017-12-24,124
2017-12-25,124
2017-12-26,124
2017-12-27,124
2017-12-28,124
2017-12-29,124
2017-12-30,124
2017-12-31,124
2018-01-01,124
2018-01-02,124
2018-01-03,124
2018-01-04,124
2018-01-05,124
2018-01-06,124
2018-01-07,124
2018-01-08,124
2018-01-09,124
2018-01-10,124
2018-01-11,124
2018-01-12,124
2018-01-13,124
2018-01-14,124
2018-01-15,124
2018-01-16,124
2018-01-17,124
2018-01-18,124
2018-01-19,124
2018-01-20,124
2018-01-21,124
2018-01-22,124
2018-01-23,124
2018-01-24,124
2018-01-25,124
2018-01-26,124
2018-01-27,124
2018-01-28,124
2018-01-29,124
2018-01-30,124
2018-01-31,124
2018-02-01,124
2018-02-02,124
2018-02-03,124
2018-02-04,124
2018-02-05,124
2018-02-06,124
2018-02-07,124
2018-02-08,124
2018-02-09,124
2018-02-10,124
2018-02-11,124
2018-02-12,124
2018-02-13,124
2018-02-14,124
2018-02-15,124
2018-02-16,124
2018-02-17,124
2018-02-18,124
2018-02-19,124
2018-02-20,124
2018-02-21,124
2018-02-22,124
2018-02-23,124
2018-02-24,124
2018-02-25,124
2018-02-26,124
2018-02-27,127
2018-02-28,127
2018-03-01,127
2018-03-02,127
2018-03-03,127
2018-03-04,127
2018-03-05,127
2018-03-06,127
2018-03-07,127
2018-03-08,127
2018-03-09,127
2018-03-10,127
2018-03-11,127
2018-03-12,127
2018-03-13,127
2018-03-14,127
2018-03-15,127
2018-03-16,127
2018-03-17,127
2018-03-18,127
2018-03-19,127
2018-03-20,127
2018-03-21,127
2018-03-23,127
2018-03-24,127
2018-03-25,127
2018-03-26,127
2018-03-27,127
2018-03-28,127
2018-03-29,127
2018-03-30,127
2018-03-31,127
2018-04-02,127
2018-04-03,127
2018-04-04,127
2018-04-05,127
2018-04-06,127
2018-04-07,127
2018-04-08,127
2018-04-09,127
2018-04-10,133
2018-04-11,133
2018-04-12,133
2018-04-13,133
2018-04-14,133
2018-04-15,133
2018-04-16,133
2018-04-17,133
2018-04-18,133
2018-04-19,133
2018-04-20,133
2018-04-21,133
2018-04-22,133
2018-04-23,133
2018-04-24,133
2018-04-25,133
2018-04-26,133
2018-04-27,133
2018-04-28,133
2018-04-29,133
2018-04-30,133
2018-05-01,133
2018-05-03,133
2018-05-04,133
2018-05-05,133
2018-05-07,133
2018-05-08,133
2018-05-09,133
2018-05-10,133
2018-05-11,133
2018-05-12,133
2018-05-13,133
2018-05-14,133
2018-05-15,133
2018-05-16,133
2018-05-17,133
2018-05-18,133
2018-05-19,133
2018-05-20,132
2018-05-21,132
2018-05-22,132
2018-05-23,132
2018-05-24,132
2018-05-25,132
2018-05-26,132
2018-05-27,132
2018-05-28,132
2018-05-29,132
2018-05-30,132
2018-05-31,132
2018-06-01,132
2018-06-02,132
2018-06-03,132
2018-06-04,132
2018-06-05,132
2018-06-06,132
2018-06-07,132
2018-06-08,132
2018-06-09,132
2018-06-10,132
2018-06-11,132
2018-06-12,132
2018-06-13,132
2018-06-14,132
2018-06-15,132
2018-06-16,132
2018-06-17,132
2018-06-18,132
2018-06-19,132
2018-06-20,132
2018-06-21,132
2018-06-22,132
2018-06-23,132
2018-06-24,132
2018-06-25,132
2018-06-26,132
2018-06-27,132
2018-06-28,132
2018-06-29,132
2018-06-30,132
2018-07-01,132
2018-07-02,132
2018-07-03,132
2018-07-04,132
2018-07-05,132
2018-07-06,136
2018-07-07,136
2018-07-08,136
2018-07-09,136
2018-07-10,136
2018-07-11,136
2018-07-12,136
2018-07-13,136
2018-07-14,136
2018-07-15,136
2018-07-16,136
2018-07-17,136
2018-07-18,136
2018-07-19,136
2018-07-20,136
2018-07-21,136
2018-07-22,136
2018-07-23,136
2018-07-24,136
2018-07-25,136
2018-07-26,136
2018-07-27,136
2018-07-28,136
2018-07-29,136
2018-07-30,136
2018-07-31,136
2018-08-01,136
2018-08-02,136
2018-08-03,136
2018-08-04,136
2018-08-05,136
2018-08-06,136
2018-08-07,136
2018-08-08,140
2018-08-09,140
2018-08-10,140
2018-08-11,140
2018-08-12,140
2018-08-14,140
2018-08-16,140
2018-08-17,140
2018-08-18,140
2018-08-19,140
2018-08-20,140
2018-08-21,140
2018-08-22,140
2018-08-23,140
2018-08-24,140
2018-08-25,140
2018-08-26,140
2018-08-27,140
2018-08-28,140
2018-08-29,143
2018-08-30,143
2018-08-31,143
2018-09-01,143
2018-09-02,143
2018-09-03,143
2018-09-04,143
2018-09-05,143
2018-09-06,143
2018-09-07,143
2018-09-08,143
2018-09-09,143
2018-09-10,143
2018-09-11,143
2018-09-12,143
2018-09-13,143
2018-09-14,143
2018-09-15,143
2018-09-16,146
2018-09-17,146
2018-09-18,146
2018-09-19,146
2018-09-20,146
2018-09-21,146
2018-09-22,146
2018-09-23,146
2018-09-24,146
2018-09-25,146
2018-09-26,146
2018-09-27,146
2018-09-28,146
2018-09-29,146
2018-09-30,146
2018-10-01,146
2018-10-02,146
2018-10-03,146
2018-10-04,146
2018-10-05,146
2018-10-06,146
2018-10-07,146
2018-10-08,146
2018-10-09,146
2018-10-10,152
2018-10-11,152
2018-10-12,152
2018-10-13,152
2018-10-14,152
2018-10-15,152
2018-10-16,152
2018-10-17,152
2018-10-18,152
2018-10-19,152
2018-10-20,152
2018-10-21,152
2018-10-22,152
2018-10-23,152
2018-10-24,152
2018-10-25,152
2018-10-26,152
2018-10-27,152
2018-10-28,152
2018-10-29,152
2018-10-30,152
2018-10-31,152
2018-11-01,152
2018-11-03,157
2018-11-04,157
2018-11-05,157
2018-11-06,157
2018-11-07,157
2018-11-08,157
2018-11-09,157
2018-11-10,157
2018-11-11,161
2018-11-12,161
2018-11-13,161
2018-11-14,161
2018-11-15,161
2018-11-16,161
2018-11-17,161
2018-11-18,161
2018-11-19,161
2018-11-20,167
2018-11-21,167
2018-11-22,167
2018-11-23,167
2018-11-24,167
2018-11-25,167
2018-11-26,167
2018-11-27,167
2018-11-28,167
2018-11-29,167
2018-12-01,173
2018-12-02,173
2018-12-03,173
2018-12-04,173
2018-12-05,173
2018-12-07,173
2018-12-09,173
2018-12-10,173
2018-12-11,173
2018-12-12,173
2018-12-13,175
2018-12-14,175
2018-12-15,175
2018-12-16,175
2018-12-17,175
2018-12-18,175
2018-12-19,175
2018-12-20,175
2018-12-21,175
2018-12-22,175
2018-12-23,175
2018-12-24,175
2018-12-25,175
2018-12-26,179
2018-12-27,179
2018-12-28,179
2018-12-29,179
2018-12-30,179
2018-12-31,179
2019-01-01,179
2019-01-02,179
2019-01-03,179
2019-01-04,179
2019-01-05,179
2019-01-06,184
2019-01-08,184
2019-01-10,184
2019-01-11,184
2019-01-12,184
2019-01-13,184
2019-01-14,184
2019-01-15,184
2019-01-16,184
2019-01-17,184
2019-01-18,184
2019-01-19,184
2019-01-20,191
2019-01-21,191
2019-01-22,191
2019-01-23,191
2019-01-24,191
2019-01-25,191
2019-01-26,191
2019-01-27,191
2019-01-28,191
2019-01-29,191
2019-01-30,191
2019-01-31,191
2019-02-01,191
2019-02-02,191
2019-02-03,195
2019-02-04,195
2019-02-05,195
2019-02-06,195
2019-02-07,195
2019-02-08,195
2019-02-09,195
2019-02-10,195
2019-02-11,195
2019-02-12,195
2019-02-13,195
2019-02-14,195
2019-02-15,195
2019-02-16,196
2019-02-17,196
2019-02-18,196
2019-02-19,196
2019-02-20,196
2019-02-21,196
2019-02-22,196
2019-02-23,196
2019-02-24,196
2019-02-25,196
2019-02-26,196
2019-02-27,196
2019-02-28,196
2019-03-01,196
2019-03-02,196
2019-03-03,196
2019-03-04,196
2019-03-05,196
2019-03-06,196
2019-03-07,196
2019-03-08,196
2019-03-09,196
2019-03-10,196
2019-03-11,196
2019-03-12,196
2019-03-13,196
2019-03-14,196
2019-03-15,196
2019-03-16,196
2019-03-17,196
2019-03-18,202
2019-03-19,202
2019-03-20,202
2019-03-21,202
2019-03-22,202
2019-03-23,202
2019-03-24,202
2019-03-25,202
2019-03-26,202
2019-03-27,202
2019-03-28,202
2019-03-29,202
2019-03-30,202
2019-03-31,202
2019-04-01,202
2019-04-02,202
2019-04-03,202
2019-04-04,202
2019-04-05,202
2019-04-06,202
2019-04-07,202
2019-04-08,205
2019-04-09,205
2019-04-10,205
2019-04-11,205
2019-04-12,205
2019-04-13,205
2019-04-14,205
2019-04-15,205
2019-04-16,205
2019-04-17,205
2019-04-18,205
2019-04-19,205
2019-04-20,205
2019-04-21,205
2019-04-22,205
2019-04-23,205
2019-04-24,205
2019-04-25,205
2019-04-26,205
2019-04-27,205
2019-04-28,205
2019-04-29,205
2019-04-30,205
2019-05-01,205
2019-05-02,205
2019-05-03,211
2019-05-04,211
2019-05-05,211
2019-05-06,211
2019-05-07,211
2019-05-08,211
2019-05-09,211
2019-05-10,211
2019-05-11,211
2019-05-12,211
2019-05-13,211
2019-05-14,211
2019-05-15,211
2019-05-16,211
2019-05-17,211
2019-05-18,211
2019-05-19,211
2019-05-20,211
2019-05-21,211
2019-05-22,211
2019-05-23,211
2019-05-24,211
2019-05-25,211
2019-05-26,211
2019-05-27,219
2019-05-28,219
2019-05-29,219
2019-05-30,219
2019-05-31,219
2019-06-01,219
2019-06-02,219
2019-06-03,219
2019-06-04,219
2019-06-05,219
2019-06-06,219
2019-06-07,219
2019-06-08,219
2019-06-09,219
2019-06-10,219
2019-06-11,219
2019-06-12,219
2019-06-13,219
2019-06-14,219
2019-06-15,219
2019-06-16,219
2019-06-17,219
2019-06-18,219
2019-06-19,219
2019-06-20,227
2019-06-21,227
2019-06-22,227
2019-06-23,227
2019-06-24,227
2019-06-25,227
2019-06-26,227
2019-06-27,227
2019-06-28,227
2019-06-29,227
2019-06-30,227
2019-07-01,227
2019-07-02,227
2019-07-03,227
2019-07-04,227
2019-07-05,227
2019-07-06,227
2019-07-07,227
2019-07-08,227
2019-07-09,227
2019-07-10,227
2019-07-11,227
2019-07-12,227
2019-07-13,227
2019-07-14,235
2019-07-15,235
2019-07-16,235
2019-07-17,235
2019-07-18,235
2019-07-19,235
2019-07-20,235
2019-07-21,235
2019-07-22,235
2019-07-23,235
2019-07-24,235
2019-07-25,235
2019-07-26,235
2019-07-27,235
2019-07-28,235
2019-07-29,235
2019-07-30,235
2019-07-31,235
2019-08-01,235
2019-08-02,235
2019-08-03,235
2019-08-04,235
2019-08-05,235
2019-08-06,238
2019-08-07,238
2019-08-08,238
2019-08-09,238
2019-08-10,238
2019-08-11,238
2019-08-12,238
2019-08-13,238
2019-08-14,238
2019-08-15,238
2019-08-16,238
2019-08-17,238
2019-08-18,238
2019-08-19,238
2019-08-20,238
2019-08-21,238
2019-08-22,238
2019-08-23,238
2019-08-24,238
2019-08-24,238
2019-08-25,238
2019-08-25,238
2019-08-26,238
2019-08-27,238
