date_obj,Menaphite%20purple%20hat price
2015-09-30,1448
2015-10-05,1399
2015-10-06,1399
2015-10-07,1399
2015-10-08,1399
2015-10-09,1399
2015-10-10,1399
2015-10-11,1399
2015-10-12,1399
2015-10-13,1399
2015-10-14,1402
2015-10-15,1402
2015-10-16,1402
2015-10-17,1402
2015-10-18,1402
2015-10-19,1402
2015-10-20,1402
2015-10-22,1402
2015-10-23,1402
2015-10-24,1402
2015-10-25,1403
2015-10-26,1403
2015-10-27,1403
2015-10-29,1403
2015-10-30,1403
2015-10-31,1403
2015-11-01,1403
2015-11-02,1403
2015-11-03,1403
2015-11-04,1403
2015-11-05,1403
2015-11-06,1421
2015-11-07,1421
2015-11-08,1421
2015-11-09,1421
2015-11-10,1421
2015-11-11,1421
2015-11-12,1421
2015-11-13,1421
2015-11-14,1421
2015-11-15,1421
2015-11-16,1421
2015-11-17,1421
2015-11-18,1421
2015-11-19,1421
2015-11-20,1447
2015-11-21,1447
2015-11-22,1447
2015-11-23,1447
2015-11-24,1447
2015-11-25,1447
2015-11-26,1447
2015-11-27,1447
2015-11-28,1447
2015-11-29,1447
2015-11-30,1447
2015-12-01,1447
2015-12-02,1394
2015-12-03,1394
2015-12-04,1394
2015-12-05,1394
2015-12-06,1394
2015-12-07,1394
2015-12-08,1394
2015-12-09,1394
2015-12-10,1394
2015-12-11,1394
2015-12-12,1341
2015-12-13,1341
2015-12-14,1341
2015-12-15,1341
2015-12-16,1341
2015-12-17,1341
2015-12-18,1341
2015-12-19,1341
2015-12-20,1341
2015-12-21,1341
2015-12-22,1341
2015-12-23,1341
2015-12-24,1332
2015-12-25,1332
2015-12-26,1332
2015-12-27,1332
2015-12-28,1332
2015-12-29,1332
2015-12-30,1332
2015-12-31,1332
2016-01-01,1332
2016-01-02,1329
2016-01-03,1329
2016-01-04,1329
2016-01-05,1329
2016-01-06,1329
2016-01-07,1329
2016-01-08,1329
2016-01-09,1329
2016-01-10,1329
2016-01-11,1329
2016-01-12,1330
2016-01-13,1330
2016-01-14,1330
2016-01-15,1330
2016-01-16,1330
2016-01-17,1330
2016-01-18,1330
2016-01-19,1330
2016-01-20,1330
2016-01-21,1330
2016-01-22,1289
2016-01-23,1289
2016-01-24,1289
2016-01-25,1289
2016-01-26,1289
2016-01-27,1289
2016-01-28,1289
2016-01-29,1289
2016-01-30,1289
2016-01-31,1289
2016-02-01,1289
2016-02-02,1269
2016-02-03,1269
2016-02-04,1269
2016-02-05,1269
2016-02-06,1269
2016-02-07,1269
2016-02-08,1269
2016-02-09,1269
2016-02-10,1269
2016-02-11,1269
2016-02-12,1269
2016-02-13,1269
2016-02-14,1248
2016-02-15,1248
2016-02-16,1248
2016-02-17,1248
2016-02-18,1248
2016-02-19,1248
2016-02-20,1248
2016-02-21,1248
2016-02-22,1248
2016-02-23,1248
2016-02-24,1248
2016-02-25,1254
2016-02-26,1254
2016-02-27,1254
2016-02-28,1254
2016-02-29,1254
2016-03-01,1254
2016-03-02,1254
2016-03-03,1254
2016-03-04,1254
2016-03-05,1223
2016-03-06,1223
2016-03-07,1223
2016-03-08,1223
2016-03-09,1223
2016-03-10,1223
2016-03-11,1223
2016-03-12,1223
2016-03-13,1223
2016-03-14,1223
2016-03-15,1223
2016-03-16,1211
2016-03-17,1211
2016-03-18,1211
2016-03-19,1211
2016-03-20,1211
2016-03-21,1211
2016-03-22,1211
2016-03-23,1211
2016-03-24,1211
2016-03-25,1222
2016-03-26,1222
2016-03-27,1222
2016-03-28,1222
2016-03-29,1222
2016-03-30,1222
2016-03-31,1222
2016-04-01,1222
2016-04-02,1222
2016-04-03,1222
2016-04-04,1222
2016-04-05,1222
2016-04-06,1222
2016-04-07,1222
2016-04-08,1175
2016-04-09,1175
2016-04-10,1175
2016-04-11,1175
2016-04-12,1175
2016-04-13,1175
2016-04-14,1175
2016-04-15,1175
2016-04-16,1175
2016-04-17,1175
2016-04-18,1175
2016-04-19,1175
2016-04-20,1181
2016-04-21,1181
2016-04-22,1181
2016-04-23,1181
2016-04-24,1181
2016-04-25,1181
2016-04-26,1181
2016-04-27,1181
2016-04-28,1181
2016-04-29,1181
2016-04-30,1181
2016-05-01,1181
2016-05-02,1181
2016-05-03,1181
2016-05-04,1181
2016-05-05,1181
2016-05-06,1181
2016-05-07,1181
2016-05-08,1181
2016-05-09,1181
2016-05-10,1181
2016-05-11,1181
2016-05-12,1181
2016-05-13,1181
2016-05-14,1175
2016-05-15,1175
2016-05-16,1175
2016-05-17,1175
2016-05-18,1175
2016-05-19,1175
2016-05-22,1175
2016-05-23,1175
2016-05-24,1175
2016-05-25,1175
2016-05-26,1199
2016-05-27,1199
2016-05-28,1199
2016-05-29,1199
2016-05-30,1199
2016-05-31,1199
2016-06-01,1199
2016-06-02,1199
2016-06-03,1199
2016-06-04,1199
2016-06-05,1199
2016-06-06,1152
2016-06-07,1152
2016-06-08,1152
2016-06-09,1152
2016-06-10,1152
2016-06-11,1152
2016-06-12,1152
2016-06-13,1152
2016-06-14,1152
2016-06-15,1152
2016-06-16,1152
2016-06-17,1120
2016-06-18,1120
2016-06-19,1120
2016-06-20,1120
2016-06-21,1120
2016-06-22,1120
2016-06-23,1120
2016-06-24,1120
2016-06-25,1120
2016-06-26,1120
2016-06-27,1120
2016-06-28,1120
2016-06-29,1116
2016-06-30,1116
2016-07-01,1116
2016-07-02,1116
2016-07-03,1116
2016-07-04,1116
2016-07-05,1116
2016-07-06,1141
2016-07-07,1141
2016-07-08,1141
2016-07-09,1123
2016-07-10,1123
2016-07-11,1123
2016-07-12,1123
2016-07-13,1087
2016-07-14,1087
2016-07-15,1087
2016-07-16,1087
2016-07-17,1087
2016-07-18,1042
2016-07-23,1042
2016-07-24,1028
2016-07-25,1028
2016-07-26,1028
2016-07-27,1028
2016-07-28,1028
2016-07-29,989
2016-07-30,989
2016-07-31,989
2016-08-01,989
2016-08-02,989
2016-08-03,989
2016-08-04,972
2016-08-05,972
2016-08-06,972
2016-08-07,972
2016-08-08,972
2016-08-09,972
2016-08-10,954
2016-08-11,954
2016-08-12,954
2016-08-13,954
2016-08-14,954
2016-08-15,954
2016-08-16,954
2016-08-17,961
2016-08-18,961
2016-08-19,961
2016-08-20,961
2016-08-21,961
2016-08-22,961
2016-08-23,947
2016-08-24,947
2016-08-25,947
2016-08-26,947
2016-08-28,947
2016-08-31,917
2016-09-01,917
2016-09-02,917
2016-09-03,917
2016-09-04,903
2016-09-05,903
2016-09-06,903
2016-09-07,903
2016-09-08,903
2016-09-09,903
2016-09-10,903
2016-09-11,903
2016-09-12,903
2016-09-13,889
2016-09-14,889
2016-09-15,889
2016-09-16,889
2016-09-17,889
2016-09-18,889
2016-09-19,889
2016-09-20,889
2016-09-21,870
2016-09-22,870
2016-09-23,870
2016-09-24,870
2016-09-25,870
2016-09-26,870
2016-09-27,870
2016-09-28,870
2016-09-29,866
2016-09-30,866
2016-10-01,866
2016-10-02,866
2016-10-03,866
2016-10-04,866
2016-10-05,866
2016-10-06,843
2016-10-07,843
2016-10-08,843
2016-10-09,843
2016-10-10,843
2016-10-11,843
2016-10-12,843
2016-10-13,843
2016-10-14,830
2016-10-15,830
2016-10-16,830
2016-10-17,830
2016-10-18,830
2016-10-19,830
2016-10-20,830
2016-10-21,830
2016-10-22,851
2016-10-23,851
2016-10-24,851
2016-10-25,851
2016-10-26,851
2016-10-27,851
2016-10-28,851
2016-10-29,851
2016-10-30,881
2016-10-31,881
2016-11-01,881
2016-11-02,881
2016-11-03,881
2016-11-04,881
2016-11-05,881
2016-11-06,847
2016-11-07,847
2016-11-08,847
2016-11-09,847
2016-11-10,847
2016-11-11,847
2016-11-12,847
2016-11-13,847
2016-11-14,882
2016-12-07,909
2016-12-08,944
2016-12-09,944
2016-12-10,944
2016-12-11,944
2016-12-12,944
2016-12-13,944
2016-12-14,944
2016-12-15,944
2016-12-16,929
2016-12-17,929
2016-12-18,929
2016-12-19,929
2016-12-20,929
2016-12-21,929
2016-12-22,929
2016-12-23,954
2016-12-24,954
2016-12-25,954
2016-12-26,954
2016-12-27,954
2016-12-28,954
2016-12-29,954
2016-12-30,972
2016-12-31,972
2017-01-01,972
2017-01-02,972
2017-01-03,972
2017-01-04,972
2017-01-05,980
2017-01-06,980
2017-01-07,980
2017-01-08,980
2017-01-09,980
2017-01-10,980
2017-01-11,980
2017-01-12,995
2017-01-13,995
2017-01-14,995
2017-01-15,995
2017-01-16,995
2017-01-17,995
2017-01-18,984
2017-01-19,984
2017-01-20,984
2017-01-21,984
2017-01-22,984
2017-01-27,1002
2017-01-28,1002
2017-01-29,1002
2017-01-30,1002
2017-01-31,1002
2017-02-01,1010
2017-02-02,1010
2017-02-03,1010
2017-02-04,1010
2017-02-05,1010
2017-02-06,1010
2017-02-07,1010
2017-02-08,1009
2017-02-09,1009
2017-02-10,1009
2017-02-11,1009
2017-02-12,1009
2017-02-13,1009
2017-02-14,1003
2017-02-15,1003
2017-02-16,1003
2017-02-18,1003
2017-02-19,1003
2017-02-20,1003
2017-02-21,998
2017-02-22,998
2017-02-23,998
2017-02-24,998
2017-02-25,998
2017-02-26,998
2017-02-27,998
2017-02-28,998
2017-03-01,969
2017-03-02,969
2017-03-03,969
2017-03-04,969
2017-03-05,969
2017-03-06,969
2017-03-07,969
2017-03-08,988
2017-03-09,988
2017-03-10,988
2017-03-11,988
2017-03-12,988
2017-03-13,988
2017-03-14,988
2017-03-15,1000
2017-03-16,1000
2017-03-17,1000
2017-03-18,1000
2017-03-19,1000
2017-03-20,1000
2017-03-21,1000
2017-03-22,1000
2017-03-23,1007
2017-03-24,1007
2017-03-25,1007
2017-03-26,1007
2017-03-27,1007
2017-03-28,1007
2017-03-29,1007
2017-03-30,1032
2017-03-31,1032
2017-04-01,1032
2017-04-02,1032
2017-04-03,1032
2017-04-04,1032
2017-04-12,1041
2017-04-13,1041
2017-04-14,1041
2017-04-15,1041
2017-04-16,1041
2017-04-17,1041
2017-04-18,1037
2017-04-19,1037
2017-04-20,1037
2017-04-21,1037
2017-04-22,1037
2017-04-23,1037
2017-04-24,1037
2017-04-25,1057
2017-04-26,1057
2017-04-27,1057
2017-04-28,1057
2017-04-29,1057
2017-04-30,1057
2017-05-01,1069
2017-05-02,1069
2017-05-03,1069
2017-05-04,1069
2017-05-05,1069
2017-05-06,1101
2017-05-07,1101
2017-05-08,1101
2017-05-09,1101
2017-05-10,1101
2017-05-11,1101
2017-05-12,1127
2017-05-13,1127
2017-05-14,1127
2017-05-15,1127
2017-05-16,1127
2017-05-17,1127
2017-05-18,1156
2017-05-19,1156
2017-05-20,1156
2017-05-21,1156
2017-05-22,1156
2017-05-23,1156
2017-05-24,1180
2017-05-25,1180
2017-05-26,1180
2017-05-27,1180
2017-05-28,1180
2017-05-29,1180
2017-05-30,1180
2017-05-31,1139
2017-06-01,1139
2017-06-02,1139
2017-06-03,1139
2017-06-06,1152
2017-06-07,1152
2017-06-08,1152
2017-06-09,1152
2017-06-10,1152
2017-06-11,1152
2017-06-12,1153
2017-06-13,1153
2017-06-14,1153
2017-06-15,1153
2017-06-16,1153
2017-06-17,1153
2017-06-18,1153
2017-06-19,1145
2017-06-20,1145
2017-06-21,1145
2017-06-22,1145
2017-06-23,1145
2017-06-24,1145
2017-06-25,1145
2017-06-26,1141
2017-06-27,1141
2017-06-28,1141
2017-06-29,1141
2017-06-30,1141
2017-07-01,1141
2017-07-02,1141
2017-07-03,1146
2017-07-04,1146
2017-07-05,1146
2017-07-06,1146
2017-07-07,1146
2017-07-08,1146
2017-07-13,1127
2017-07-14,1127
2017-07-15,1127
2017-07-16,1123
2017-07-17,1123
2017-07-18,1123
2017-07-19,1123
2017-07-20,1123
2017-07-21,1123
2017-07-22,1165
2017-07-23,1165
2017-07-24,1165
2017-07-25,1165
2017-07-26,1165
2017-07-27,1165
2017-07-28,1180
2017-07-29,1180
2017-07-30,1180
2017-07-31,1180
2017-08-01,1180
2017-08-02,1180
2017-08-03,1206
2017-08-04,1206
2017-08-05,1206
2017-08-06,1206
2017-08-09,1206
2017-08-10,1266
2017-08-11,1266
2017-08-12,1266
2017-08-13,1266
2017-08-14,1266
2017-08-15,1266
2017-08-16,1266
2017-08-17,1272
2017-08-18,1272
2017-08-19,1272
2017-08-20,1272
2017-08-21,1272
2017-08-22,1272
2017-08-23,1272
2017-08-24,1265
2017-08-25,1265
2017-08-26,1265
2017-08-27,1265
2017-08-28,1265
2017-08-29,1265
2017-08-30,1218
2017-08-31,1218
2017-09-01,1218
2017-09-02,1218
2017-09-03,1218
2017-09-04,1218
2017-09-05,1158
2017-09-06,1158
2017-09-07,1158
2017-09-08,1158
2017-09-09,1158
2017-09-10,1158
2017-09-11,1101
2017-09-12,1101
2017-09-13,1101
2017-09-14,1101
2017-09-15,1101
2017-09-16,1101
2017-09-17,1046
2017-09-19,1046
2017-09-20,1046
2017-09-21,1046
2017-09-22,1046
2017-09-23,995
2017-09-24,995
2017-09-25,995
2017-09-26,995
2017-09-27,995
2017-09-28,995
2017-09-29,1003
2017-09-30,1003
2017-10-01,1003
2017-10-02,1003
2017-10-03,1003
2017-10-04,1003
2017-10-05,1003
2017-10-06,1019
2017-10-07,1019
2017-10-08,1019
2017-10-09,1019
2017-10-10,1019
2017-10-11,1019
2017-10-12,1020
2017-10-13,1020
2017-10-14,1020
2017-10-15,1020
2017-10-16,1020
2017-10-17,1020
2017-10-18,1019
2017-10-19,1019
2017-10-20,1019
2017-10-21,1019
2017-10-22,1019
2017-10-23,1019
2017-10-24,1019
2017-10-25,999
2017-10-26,999
2017-10-27,999
2017-10-28,999
2017-10-29,999
2017-10-30,999
2017-10-31,999
2017-11-02,980
2017-11-03,980
2017-11-04,980
2017-11-05,980
2017-11-06,980
2017-11-07,988
2017-11-08,988
2017-11-09,988
2017-11-10,988
2017-11-11,988
2017-11-12,988
2017-11-13,988
2017-11-14,944
2017-11-15,944
2017-11-16,944
2017-11-17,944
2017-11-18,944
2017-11-19,944
2017-11-20,944
2017-11-21,935
2017-11-22,935
2017-11-23,935
2017-11-24,935
2017-11-25,935
2017-11-26,935
2017-11-27,935
2017-11-28,925
2017-11-29,925
2017-11-30,925
2017-12-01,925
2017-12-02,925
2017-12-03,925
2017-12-04,909
2017-12-05,909
2017-12-06,909
2017-12-07,909
2017-12-08,909
2017-12-09,909
2017-12-10,929
2017-12-11,929
2017-12-12,929
2017-12-14,929
2017-12-15,929
2017-12-17,933
2017-12-18,933
2017-12-19,933
2017-12-20,933
2017-12-21,933
2017-12-22,933
2017-12-23,900
2017-12-24,900
2017-12-25,900
2017-12-26,900
2017-12-27,900
2017-12-28,900
2017-12-29,900
2017-12-30,855
2017-12-31,855
2018-01-01,855
2018-01-02,855
2018-01-03,855
2018-01-04,855
2018-01-05,831
2018-01-06,831
2018-01-07,831
2018-01-08,831
2018-01-09,831
2018-01-10,831
2018-01-11,873
2018-01-12,873
2018-01-13,873
2018-01-14,873
2018-01-15,873
2018-01-16,883
2018-01-17,883
2018-01-18,883
2018-01-19,883
2018-01-20,883
2018-01-21,886
2018-01-22,886
2018-01-23,886
2018-01-25,900
2018-01-26,900
2018-01-27,896
2018-01-28,896
2018-01-29,927
2018-01-31,927
2018-02-01,932
2018-02-02,932
2018-02-03,925
2018-02-04,925
2018-02-05,925
2018-02-06,917
2018-02-07,917
2018-02-08,917
2018-02-09,900
2018-02-10,900
2018-02-11,900
2018-02-12,902
2018-02-13,902
2018-02-14,902
2018-02-15,898
2018-02-16,898
2018-02-17,898
2018-02-18,875
2018-02-19,875
2018-02-20,897
2018-02-21,897
2018-02-22,920
2018-02-23,920
2018-02-24,920
2018-02-25,884
2018-02-26,884
2018-02-27,892
2018-03-01,892
2018-03-02,937
2018-03-03,937
2018-03-04,937
2018-03-05,979
2018-03-06,979
2018-03-07,979
2018-03-08,988
2018-03-09,988
2018-03-10,988
2018-03-11,989
2018-03-12,989
2018-03-13,989
2018-03-14,973
2018-03-15,973
2018-03-16,973
2018-03-17,994
2018-03-18,994
2018-03-19,994
2018-03-20,964
2018-03-21,964
2018-03-23,947
2018-03-24,947
2018-03-26,899
2018-03-27,899
2018-03-28,899
2018-03-29,854
2018-03-30,854
2018-03-31,854
2018-04-01,812
2018-04-02,812
2018-04-03,771
2018-04-04,771
2018-04-05,771
2018-04-06,734
2018-04-07,734
2018-04-08,734
2018-04-09,698
2018-04-10,698
2018-04-11,698
2018-04-12,666
2018-04-13,666
2018-04-14,666
2018-04-15,662
2018-04-16,662
2018-04-17,662
2018-04-18,667
2018-04-19,667
2018-04-20,645
2018-04-21,645
2018-04-22,645
2018-04-23,647
2018-04-24,647
2018-04-25,647
2018-04-26,647
2018-04-27,638
2018-04-28,638
2018-04-29,658
2018-04-30,658
2018-05-01,658
2018-05-04,652
2018-05-05,630
2018-05-06,630
2018-05-07,630
2018-05-08,605
2018-05-09,605
2018-05-10,575
2018-05-11,575
2018-05-12,585
2018-05-13,585
2018-05-14,585
2018-05-15,610
2018-05-16,610
2018-05-17,610
2018-05-18,609
2018-05-19,609
2018-05-20,609
2018-05-21,620
2018-05-22,620
2018-05-23,620
2018-05-24,630
2018-05-25,630
2018-05-26,622
2018-05-27,622
2018-05-28,622
2018-05-29,592
2018-05-30,592
2018-05-31,592
2018-06-01,586
2018-06-02,586
2018-06-03,586
2018-06-04,608
2018-06-05,608
2018-06-06,619
2018-06-07,619
2018-06-08,619
2018-06-09,619
2018-06-10,624
2018-06-11,624
2018-06-12,624
2018-06-13,605
2018-06-14,605
2018-06-15,605
2018-06-16,614
2018-06-17,614
2018-06-18,614
2018-06-19,593
2018-06-20,593
2018-06-21,593
2018-06-22,614
2018-06-23,614
2018-06-24,614
2018-06-25,637
2018-06-26,637
2018-06-27,637
2018-06-28,658
2018-06-29,658
2018-06-30,658
2018-07-01,681
2018-07-02,681
2018-07-03,681
2018-07-04,678
2018-07-05,678
2018-07-06,678
2018-07-07,688
2018-07-08,688
2018-07-09,688
2018-07-10,723
2018-07-11,723
2018-07-12,723
2018-07-13,723
2018-07-14,751
2018-07-15,751
2018-07-16,751
2018-07-17,771
2018-07-18,771
2018-07-19,771
2018-07-20,734
2018-07-21,734
2018-07-22,697
2018-07-23,697
2018-07-24,682
2018-07-25,682
2018-07-26,682
2018-07-27,715
2018-07-28,715
2018-07-29,745
2018-07-30,745
2018-07-31,759
2018-08-01,759
2018-08-02,759
2018-08-03,780
2018-08-04,780
2018-08-05,781
2018-08-06,781
2018-08-07,781
2018-08-08,768
2018-08-09,768
2018-08-10,768
2018-08-11,764
2018-08-12,764
2018-08-14,727
2018-08-16,717
2018-08-17,717
2018-08-18,695
2018-08-19,695
2018-08-20,660
2018-08-21,660
2018-08-22,651
2018-08-23,651
2018-08-24,651
2018-08-25,669
2018-08-26,669
2018-08-27,669
2018-08-28,702
2018-08-29,702
2018-08-30,702
2018-08-31,695
2018-09-01,695
2018-09-02,697
2018-09-03,697
2018-09-04,697
2018-09-05,697
2018-09-06,697
2018-09-07,701
2018-09-08,701
2018-09-09,701
2018-09-10,730
2018-09-11,730
2018-09-12,730
2018-09-13,744
2018-09-14,744
2018-09-15,765
2018-09-16,765
2018-09-17,765
2018-09-18,779
2018-09-19,779
2018-09-20,779
2018-09-21,814
2018-09-22,814
2018-09-23,833
2018-09-24,833
2018-09-25,833
2018-09-26,866
2018-09-27,866
2018-09-28,866
2018-09-29,910
2018-09-30,910
2018-10-02,951
2018-10-03,996
2018-10-04,996
2018-10-05,996
2018-10-06,1007
2018-10-07,1007
2018-10-08,1007
2018-10-09,980
2018-10-10,980
2018-10-11,971
2018-10-12,971
2018-10-13,971
2018-10-14,1004
2018-10-15,1004
2018-10-16,1004
2018-10-17,969
2018-10-18,969
2018-10-19,960
2018-10-20,960
2018-10-21,960
2018-10-22,976
2018-10-23,976
2018-10-24,976
2018-10-25,973
2018-10-26,973
2018-10-27,942
2018-10-28,942
2018-10-29,936
2018-10-30,936
2018-10-31,936
2018-11-01,939
2018-11-03,912
2018-11-04,912
2018-11-05,881
2018-11-06,881
2018-11-07,855
2018-11-08,855
2018-11-09,855
2018-11-10,865
2018-11-11,865
2018-11-12,865
2018-11-13,865
2018-11-14,865
2018-11-15,848
2018-11-16,848
2018-11-17,860
2018-11-18,860
2018-11-19,859
2018-11-20,858
2018-11-21,858
2018-11-22,862
2018-11-23,862
2018-11-24,871
2018-11-25,871
2018-11-26,842
2018-11-27,842
2018-11-28,873
2018-11-29,873
2018-12-01,837
2018-12-02,810
2018-12-03,810
2018-12-04,801
2018-12-05,801
2018-12-07,760
2018-12-09,758
2018-12-10,779
2018-12-11,779
2018-12-12,778
2018-12-13,778
2018-12-14,801
2018-12-15,801
2018-12-16,793
2018-12-17,793
2018-12-18,783
2018-12-19,783
2018-12-20,764
2018-12-21,764
2018-12-22,753
2018-12-23,784
2018-12-24,784
2018-12-25,824
2018-12-26,824
2018-12-27,856
2018-12-28,856
2018-12-29,839
2018-12-30,839
2018-12-31,798
2019-01-01,798
2019-01-02,804
2019-01-03,804
2019-01-04,845
2019-01-05,845
2019-01-06,887
2019-01-08,887
2019-01-10,882
2019-01-11,865
2019-01-12,865
2019-01-13,879
2019-01-14,879
2019-01-15,844
2019-01-16,844
2019-01-17,849
2019-01-18,849
2019-01-19,812
2019-01-20,812
2019-01-21,840
2019-01-22,840
2019-01-23,805
2019-01-24,805
2019-01-25,828
2019-01-26,828
2019-01-27,793
2019-01-28,793
2019-01-29,788
2019-01-30,788
2019-01-31,799
2019-02-01,799
2019-02-02,779
2019-02-03,783
2019-02-04,783
2019-02-05,776
2019-02-06,776
2019-02-07,767
2019-02-08,767
2019-02-09,745
2019-02-10,745
2019-02-11,767
2019-02-12,767
2019-02-13,740
2019-02-14,740
2019-02-15,751
2019-02-16,751
2019-02-17,754
2019-02-18,754
2019-02-19,771
2019-02-20,771
2019-02-21,782
2019-02-22,782
2019-02-23,811
2019-02-24,811
2019-02-25,837
2019-02-26,837
2019-02-27,837
2019-02-28,837
2019-03-01,804
2019-03-02,804
2019-03-03,779
2019-03-04,779
2019-03-05,806
2019-03-06,806
2019-03-07,822
2019-03-08,822
2019-03-09,822
2019-03-10,850
2019-03-11,850
2019-03-12,866
2019-03-13,866
2019-03-14,864
2019-03-15,864
2019-03-16,850
2019-03-17,834
2019-03-18,834
2019-03-19,834
2019-03-20,830
2019-03-21,830
2019-03-22,830
2019-03-23,817
2019-03-24,817
2019-03-25,814
2019-03-26,814
2019-03-27,814
2019-03-28,818
2019-03-29,818
2019-03-30,814
2019-03-31,814
2019-04-01,776
2019-04-02,776
2019-04-03,752
2019-04-04,752
2019-04-05,743
2019-04-06,743
2019-04-07,745
2019-04-08,745
2019-04-09,719
2019-04-10,719
2019-04-11,707
2019-04-12,704
2019-04-13,719
2019-04-14,748
2019-04-15,748
2019-04-16,784
2019-04-17,784
2019-04-18,781
2019-04-19,781
2019-04-20,793
2019-04-21,793
2019-04-22,818
2019-04-23,818
2019-04-24,824
2019-04-25,824
2019-04-26,862
2019-04-27,862
2019-04-28,864
2019-04-29,864
2019-04-30,876
2019-05-01,876
2019-05-02,876
2019-05-03,893
2019-05-04,893
2019-05-05,880
2019-05-06,880
2019-05-07,844
2019-05-08,844
2019-05-09,833
2019-05-10,833
2019-05-11,851
2019-05-12,851
2019-05-13,855
2019-05-14,855
2019-05-15,867
2019-05-16,867
2019-05-17,867
2019-05-18,887
2019-05-19,887
2019-05-20,843
2019-05-21,843
2019-05-22,843
2019-05-23,819
2019-05-24,819
2019-05-25,837
2019-05-26,837
2019-05-27,814
2019-05-28,814
2019-05-29,798
2019-05-30,798
2019-05-31,798
2019-06-01,805
2019-06-02,805
2019-06-03,805
2019-06-04,815
2019-06-05,815
2019-06-06,840
2019-06-07,840
2019-06-08,809
2019-06-09,809
2019-06-10,809
2019-06-11,799
2019-06-12,799
2019-06-13,764
2019-06-14,764
2019-06-15,764
