date_obj,Infinity%20bottoms price
2015-08-28,4531893
2015-08-29,4531893
2015-08-30,4531893
2015-08-31,4531893
2015-09-01,4531893
2015-09-02,4531893
2015-09-03,4523802
2015-09-04,4523802
2015-09-05,4523802
2015-09-06,4523802
2015-09-07,4523802
2015-09-08,4523802
2015-09-09,4523802
2015-09-10,4300471
2015-09-11,4300471
2015-09-12,4300471
2015-09-13,4300471
2015-09-14,4300471
2015-09-15,4249501
2015-09-16,4249501
2015-09-17,4249501
2015-09-18,4249501
2015-09-19,4249501
2015-09-20,4249501
2015-09-21,4132677
2015-09-22,4132677
2015-09-23,4132677
2015-09-24,4132677
2015-09-25,4132677
2015-09-27,4151167
2015-09-28,4151167
2015-09-29,4151167
2015-09-30,4151167
2015-10-05,4163537
2015-10-06,4163537
2015-10-07,4163537
2015-10-08,4163537
2015-10-09,4183634
2015-10-10,4183634
2015-10-11,4183634
2015-10-12,4183634
2015-10-13,4183634
2015-10-14,4183634
2015-10-15,4352244
2015-10-16,4352244
2015-10-17,4352244
2015-10-18,4352244
2015-10-19,4352244
2015-10-20,4352244
2015-10-22,4475466
2015-10-23,4475466
2015-10-24,4475466
2015-10-25,4475466
2015-10-26,4475466
2015-10-27,4439395
2015-10-29,4439395
2015-10-30,4439395
2015-10-31,4439395
2015-11-01,4439395
2015-11-02,4480982
2015-11-03,4480982
2015-11-04,4480982
2015-11-05,4480982
2015-11-06,4480982
2015-11-07,4480982
2015-11-08,4383720
2015-11-09,4383720
2015-11-10,4383720
2015-11-11,4383720
2015-11-12,4383720
2015-11-13,4383720
2015-11-14,4383720
2015-11-15,4297991
2015-11-16,4297991
2015-11-17,4297991
2015-11-18,4297991
2015-11-19,4297991
2015-11-20,4297991
2015-11-21,4297991
2015-11-22,4485790
2015-11-23,4485790
2015-11-24,4485790
2015-11-25,4485790
2015-11-26,4485790
2015-11-27,4485790
2015-11-28,4685180
2015-11-29,4685180
2015-11-30,4685180
2015-12-01,4685180
2015-12-02,4685180
2015-12-03,4685180
2015-12-04,4878488
2015-12-05,4878488
2015-12-06,4878488
2015-12-07,4878488
2015-12-08,4878488
2015-12-09,4878488
2015-12-10,5105457
2015-12-11,5105457
2015-12-12,5105457
2015-12-13,5105457
2015-12-14,5105457
2015-12-15,5105457
2015-12-16,5105457
2015-12-17,5344308
2015-12-18,5344308
2015-12-19,5344308
2015-12-20,5344308
2015-12-21,5344308
2015-12-22,5344308
2015-12-23,5561461
2015-12-24,5561461
2015-12-25,5561461
2015-12-26,5561461
2015-12-27,5561461
2015-12-28,5561461
2015-12-29,5454838
2015-12-30,5454838
2015-12-31,5454838
2016-01-01,5454838
2016-01-02,5454838
2016-01-03,5454838
2016-01-04,5449647
2016-01-05,5449647
2016-01-06,5449647
2016-01-07,5449647
2016-01-08,5449647
2016-01-09,5449647
2016-01-10,5449647
2016-01-11,5373032
2016-01-12,5373032
2016-01-13,5373032
2016-01-14,5373032
2016-01-15,5373032
2016-01-16,5442916
2016-01-17,5442916
2016-01-18,5442916
2016-01-19,5442916
2016-01-20,5442916
2016-01-21,5442916
2016-01-22,5690576
2016-01-23,5690576
2016-01-24,5690576
2016-01-25,5690576
2016-01-26,5690576
2016-01-27,5943414
2016-01-28,5943414
2016-01-29,5943414
2016-01-30,5943414
2016-01-31,5943414
2016-02-01,6223494
2016-02-02,6223494
2016-02-03,6223494
2016-02-04,6223494
2016-02-05,6223494
2016-02-06,6223494
2016-02-07,6223494
2016-02-08,6514707
2016-02-09,6514707
2016-02-10,6514707
2016-02-11,6514707
2016-02-12,6514707
2016-02-13,6514707
2016-02-14,6634867
2016-02-15,6634867
2016-02-16,6634867
2016-02-17,6634867
2016-02-18,6634867
2016-02-19,6634867
2016-02-20,6543787
2016-02-21,6543787
2016-02-22,6543787
2016-02-23,6543787
2016-02-24,6543787
2016-02-25,6269133
2016-02-26,6269133
2016-02-27,6269133
2016-02-28,6269133
2016-02-29,6269133
2016-03-01,5972470
2016-03-02,5972470
2016-03-03,5972470
2016-03-04,5972470
2016-03-05,5972470
2016-03-06,6071645
2016-03-07,6071645
2016-03-08,6071645
2016-03-09,6071645
2016-03-10,6071645
2016-03-11,6071645
2016-03-12,6025721
2016-03-13,6025721
2016-03-14,6025721
2016-03-15,6025721
2016-03-16,6025721
2016-03-17,6025721
2016-03-18,5872519
2016-03-19,5872519
2016-03-20,5872519
2016-03-22,5872519
2016-03-23,5872519
2016-03-24,5748726
2016-03-25,5748726
2016-03-26,5748726
2016-03-27,5748726
2016-03-28,5748726
2016-03-29,5853557
2016-03-30,5853557
2016-03-31,5853557
2016-04-01,5853557
2016-04-02,5853557
2016-04-03,5853557
2016-04-04,5819178
2016-04-05,5819178
2016-04-06,5819178
2016-04-07,5819178
2016-04-08,5819178
2016-04-09,5819178
2016-04-10,5679388
2016-04-11,5679388
2016-04-12,5679388
2016-04-13,5679388
2016-04-14,5679388
2016-04-15,5679388
2016-04-16,5560013
2016-04-17,5560013
2016-04-18,5560013
2016-04-19,5560013
2016-04-20,5560013
2016-04-21,5447746
2016-04-22,5447746
2016-04-23,5447746
2016-04-24,5447746
2016-04-25,5447746
2016-04-26,5447746
2016-04-27,5398820
2016-04-28,5398820
2016-04-29,5398820
2016-04-30,5398820
2016-05-01,5398820
2016-05-02,5398820
2016-05-03,5390959
2016-05-04,5390959
2016-05-05,5390959
2016-05-06,5390959
2016-05-07,5390959
2016-05-08,5390959
2016-05-09,5339315
2016-05-10,5339315
2016-05-11,5339315
2016-05-12,5339315
2016-05-13,5339315
2016-05-14,5227487
2016-05-15,5227487
2016-05-16,5227487
2016-05-17,5227487
2016-05-18,5227487
2016-05-19,5012622
2016-05-22,5012622
2016-05-23,5012622
2016-05-24,5121224
2016-05-25,5121224
2016-05-26,5121224
2016-05-27,5121224
2016-05-28,5121224
2016-05-29,5121224
2016-05-30,5015274
2016-05-31,5015274
2016-06-01,5015274
2016-06-02,5015274
2016-06-03,5015274
2016-06-04,5015274
2016-06-05,5132295
2016-06-06,5132295
2016-06-07,5132295
2016-06-08,5132295
2016-06-09,5132295
2016-06-10,5132295
2016-06-11,5338497
2016-06-12,5338497
2016-06-13,5338497
2016-06-14,5338497
2016-06-15,5338497
2016-06-16,5338497
2016-06-17,5434421
2016-06-18,5434421
2016-06-19,5434421
2016-06-20,5434421
2016-06-21,5434421
2016-06-22,5434421
2016-06-23,5434421
2016-06-24,5434421
2016-06-25,5631196
2016-06-26,5631196
2016-06-27,5631196
2016-06-28,5631196
2016-06-29,5631196
2016-06-30,5631196
2016-07-01,5631196
2016-07-02,5664043
2016-07-03,5664043
2016-07-04,5664043
2016-07-05,5664043
2016-07-06,5664043
2016-07-07,5664043
2016-07-08,5910349
2016-07-09,5910349
2016-07-10,5910349
2016-07-11,5910349
2016-07-12,5910349
2016-07-13,5910349
2016-07-14,5980177
2016-07-15,5980177
2016-07-16,5980177
2016-07-17,5980177
2016-07-18,5980177
2016-07-23,5792571
2016-07-24,5792571
2016-07-25,5792571
2016-07-26,5792571
2016-07-27,5792571
2016-07-28,5792571
2016-07-29,5792571
2016-07-30,5754857
2016-07-31,5754857
2016-08-01,5754857
2016-08-02,5754857
2016-08-03,5754857
2016-08-04,5754857
2016-08-05,5754857
2016-08-06,6002409
2016-08-07,6002409
2016-08-08,6002409
2016-08-09,6002409
2016-08-10,6002409
2016-08-11,6002409
2016-08-12,6002409
2016-08-13,6227026
2016-08-14,6227026
2016-08-15,6227026
2016-08-16,6227026
2016-08-17,6227026
2016-08-18,6227026
2016-08-19,6227026
2016-08-20,6509574
2016-08-21,6509574
2016-08-22,6509574
2016-08-23,6509574
2016-08-24,6509574
2016-08-25,6509574
2016-08-26,6509574
2016-08-28,6550467
2016-08-31,6550467
2016-09-01,6550467
2016-09-02,6550467
2016-09-03,6550467
2016-09-04,6739295
2016-09-05,6739295
2016-09-06,6739295
2016-09-07,6739295
2016-09-08,6739295
2016-09-09,6739295
