date_obj,Unholy%20symbol price
2015-10-31,5453
2015-11-01,5453
2015-11-02,5187
2015-11-03,5187
2015-11-04,5187
2015-11-05,5187
2015-11-06,5187
2015-11-07,5187
2015-11-08,5187
2015-11-09,5187
2015-11-10,5187
2015-11-11,5187
2015-11-12,4937
2015-11-13,4937
2015-11-14,4937
2015-11-15,4937
2015-11-16,4937
2015-11-17,4937
2015-11-18,4937
2015-11-19,4937
2015-11-20,4937
2015-11-21,4937
2015-11-22,4697
2015-11-23,4697
2015-11-24,4697
2015-11-25,4697
2015-11-26,4697
2015-11-27,4697
2015-11-28,4697
2015-11-29,4697
2015-11-30,4697
2015-12-01,4697
2015-12-02,4469
2015-12-03,4469
2015-12-04,4469
2015-12-05,4469
2015-12-06,4469
2015-12-07,4469
2015-12-08,4469
2015-12-09,4469
2015-12-10,4469
2015-12-11,4254
2015-12-13,4254
2015-12-14,4254
2015-12-15,4254
2015-12-16,4254
2015-12-17,4254
2015-12-18,4254
2015-12-19,4254
2015-12-20,4047
2015-12-21,4047
2015-12-22,4047
2015-12-23,4047
2015-12-24,4047
2015-12-25,4047
2015-12-26,4047
2015-12-27,3847
2015-12-28,3847
2015-12-29,3847
2015-12-30,3847
2015-12-31,3847
2016-01-01,3847
2016-01-02,3847
2016-01-03,3658
2016-01-04,3658
2016-01-05,3658
2016-01-06,3658
2016-01-07,3658
2016-01-08,3658
2016-01-09,3480
2016-01-10,3480
2016-01-11,3480
2016-01-12,3480
2016-01-13,3480
2016-01-14,3480
2016-01-15,3310
2016-01-16,3310
2016-01-17,3310
2016-01-18,3310
2016-01-19,3310
2016-01-20,3310
2016-01-21,3147
2016-01-22,3147
2016-01-23,3147
2016-01-24,3147
2016-01-25,3147
2016-01-26,3147
2016-01-27,2990
2016-01-28,2990
2016-01-29,2990
2016-01-30,2990
2016-01-31,2990
2016-02-01,2990
2016-02-02,2841
2016-02-03,2841
2016-02-04,2841
2016-02-05,2841
2016-02-06,2841
2016-02-07,2841
2016-02-08,2841
2016-02-09,2700
2016-02-10,2700
2016-02-11,2700
2016-02-12,2700
2016-02-13,2700
2016-02-14,2700
2016-02-15,2568
2016-02-16,2568
2016-02-17,2568
2016-02-18,2568
2016-02-19,2568
2016-02-20,2568
2016-02-21,2443
2016-02-22,2443
2016-02-23,2443
2016-02-24,2443
2016-02-25,2443
2016-02-26,2443
2016-02-27,2322
2016-02-28,2322
2016-02-29,2322
2016-03-01,2322
2016-03-02,2322
2016-03-03,2322
2016-03-04,2322
2016-03-05,2208
2016-03-06,2208
2016-03-07,2208
2016-03-08,2208
2016-03-09,2208
2016-03-10,2208
2016-03-11,2117
2016-03-12,2117
2016-03-13,2117
2016-03-14,2117
2016-03-15,2117
2016-03-16,2117
2016-03-17,2117
2016-03-18,2014
2016-03-19,2014
2016-03-20,2014
2016-03-21,2014
2016-03-22,2014
2016-03-23,2014
2016-03-24,2014
2016-03-25,1916
2016-03-26,1916
2016-03-27,1916
2016-03-28,1916
2016-03-29,1916
2016-03-30,1916
2016-03-31,1916
2016-04-01,1822
2016-04-02,1822
2016-04-03,1822
2016-04-04,1822
2016-04-05,1822
2016-04-06,1822
2016-04-07,1822
2016-04-08,1733
2016-04-09,1733
2016-04-10,1733
2016-04-11,1733
2016-04-12,1733
2016-04-13,1733
2016-04-14,1733
2016-04-15,1653
2016-04-16,1653
2016-04-17,1653
2016-04-18,1653
2016-04-19,1653
2016-04-20,1653
2016-04-21,1653
2016-04-22,1597
2016-04-23,1597
2016-04-24,1597
2016-04-25,1597
2016-04-26,1597
2016-04-27,1597
2016-04-28,1597
2016-04-29,1531
2016-04-30,1531
2016-05-01,1531
2016-05-02,1531
2016-05-03,1531
2016-05-04,1531
2016-05-05,1454
2016-05-06,1454
2016-05-07,1454
2016-05-08,1454
2016-05-09,1454
2016-05-10,1454
2016-05-11,1454
2016-05-12,1396
2016-05-13,1396
2016-05-14,1396
2016-05-15,1396
2016-05-16,1396
2016-05-17,1368
2016-05-18,1368
2016-05-19,1368
2016-05-22,1368
2016-05-23,1369
2016-05-24,1369
2016-05-25,1369
2016-05-26,1369
2016-05-27,1369
2016-05-28,1369
2016-05-29,1372
2016-05-30,1372
2016-05-31,1372
2016-06-01,1372
2016-06-02,1372
2016-06-03,1372
2016-06-04,1326
2016-06-05,1326
2016-06-06,1326
2016-06-07,1326
2016-06-08,1326
2016-06-09,1326
2016-06-10,1259
2016-06-11,1259
2016-06-12,1259
2016-06-13,1259
2016-06-14,1259
2016-06-15,1259
2016-06-16,1209
2016-06-17,1209
2016-06-18,1209
2016-06-19,1209
2016-06-20,1209
2016-06-21,1209
2016-06-22,1176
2016-06-23,1176
2016-06-24,1176
2016-06-25,1176
2016-06-26,1176
2016-06-27,1176
2016-06-28,1176
2016-06-29,1135
2016-06-30,1135
2016-07-01,1135
2016-07-02,1135
2016-07-03,1135
2016-07-04,1135
2016-07-05,1135
2016-07-06,1078
2016-07-07,1078
2016-07-08,1078
2016-07-09,1078
2016-07-10,1078
2016-07-11,1078
2016-07-12,1078
2016-07-13,1025
2016-07-14,1025
2016-07-15,1025
2016-07-16,1025
2016-07-17,1025
2016-07-18,1025
2016-07-24,975
2016-07-25,975
2016-07-26,975
2016-07-27,975
2016-07-28,975
2016-07-29,927
2016-07-30,927
2016-07-31,927
2016-08-01,927
2016-08-02,927
2016-08-03,927
2016-08-04,927
2016-08-05,927
2016-08-06,883
2016-08-07,883
2016-08-08,883
2016-08-09,883
2016-08-10,883
2016-08-11,883
2016-08-12,883
2016-08-13,883
2016-08-14,883
2016-08-15,839
2016-08-16,839
2016-08-17,839
2016-08-18,839
2016-08-19,839
2016-08-20,839
2016-08-21,839
2016-08-22,839
2016-08-23,839
2016-08-24,798
2016-08-25,798
2016-08-26,798
2016-08-28,798
2016-08-31,798
2016-09-01,781
2016-09-02,781
2016-09-03,781
2016-09-04,781
2016-09-05,781
2016-09-06,781
2016-09-07,781
2016-09-08,781
2016-09-09,781
2016-09-10,781
2016-09-11,754
2016-09-12,754
2016-09-13,754
2016-09-14,754
2016-09-15,754
2016-09-16,754
2016-09-17,754
2016-09-18,754
2016-09-19,754
2016-09-20,717
2016-09-21,717
2016-09-22,717
2016-09-23,717
2016-09-24,717
2016-09-25,717
2016-09-26,717
2016-09-27,717
2016-09-28,717
2016-09-29,717
2016-09-30,683
2016-10-01,683
2016-10-02,683
2016-10-03,683
2016-10-04,683
2016-10-05,683
2016-10-06,683
2016-10-07,683
2016-10-08,683
2016-10-09,683
2016-10-10,657
2016-10-11,657
2016-10-12,657
2016-10-13,657
2016-10-14,657
2016-10-15,657
2016-10-16,657
2016-10-17,657
2016-10-18,657
2016-10-19,624
2016-10-20,624
2016-10-21,624
2016-10-22,624
2016-10-23,624
2016-10-24,624
2016-10-25,624
2016-10-26,624
2016-10-27,594
2016-10-28,594
2016-10-29,594
2016-10-30,594
2016-10-31,594
2016-11-01,594
2016-11-02,594
2016-11-03,594
2016-11-04,569
2016-11-05,569
2016-11-06,569
2016-11-07,569
2016-11-08,569
2016-11-09,569
2016-11-10,569
2016-11-11,569
2016-11-12,569
2016-11-13,541
2016-11-14,541
2016-12-08,470
2016-12-09,470
2016-12-10,470
2016-12-11,470
2016-12-12,470
2016-12-13,470
2016-12-14,470
2016-12-15,470
2016-12-16,448
2016-12-17,448
2016-12-18,448
2016-12-19,448
2016-12-20,448
2016-12-21,448
2016-12-22,448
2016-12-23,456
2016-12-24,456
2016-12-25,456
2016-12-26,456
2016-12-27,456
2016-12-28,456
2016-12-29,456
2016-12-30,475
2016-12-31,475
2017-01-01,475
2017-01-02,475
2017-01-03,475
2017-01-04,475
2017-01-05,475
2017-01-06,472
2017-01-07,472
2017-01-08,472
2017-01-09,472
2017-01-10,472
2017-01-11,472
2017-01-12,452
2017-01-13,452
2017-01-14,452
2017-01-15,452
2017-01-16,452
2017-01-17,452
2017-01-18,435
2017-01-19,435
2017-01-20,435
2017-01-21,435
2017-01-22,435
2017-01-27,414
2017-01-28,414
2017-01-29,414
2017-01-30,414
2017-01-31,414
2017-02-01,400
2017-02-02,400
2017-02-03,400
2017-02-04,400
2017-02-05,400
2017-02-06,400
2017-02-07,400
2017-02-08,389
2017-02-09,389
2017-02-10,389
2017-02-11,389
2017-02-12,389
2017-02-13,389
2017-02-14,370
2017-02-15,370
2017-02-16,370
2017-02-18,370
2017-02-19,370
2017-02-20,370
2017-02-21,351
2017-02-22,351
2017-02-23,351
2017-02-24,351
2017-02-25,351
2017-02-26,351
2017-02-27,351
2017-02-28,351
2017-03-01,334
2017-03-02,334
2017-03-03,334
2017-03-04,334
2017-03-05,334
2017-03-06,334
2017-03-07,334
2017-03-08,323
2017-03-09,323
2017-03-10,323
2017-03-11,323
2017-03-12,323
2017-03-13,323
2017-03-14,316
2017-03-15,316
2017-03-16,316
2017-03-17,316
2017-03-18,316
2017-03-19,316
2017-03-20,316
2017-03-21,314
2017-03-22,314
2017-03-23,314
2017-03-24,314
2017-03-25,314
2017-03-26,314
2017-03-27,314
2017-03-28,314
2017-03-29,309
2017-03-30,309
2017-03-31,309
2017-04-01,309
2017-04-02,309
2017-04-03,309
2017-04-04,309
2017-04-12,298
2017-04-13,287
2017-04-14,287
2017-04-15,287
2017-04-16,287
2017-04-17,287
2017-04-18,287
2017-04-19,280
2017-04-20,280
2017-04-21,280
2017-04-22,280
2017-04-23,280
2017-04-24,280
2017-04-25,280
2017-04-26,277
2017-04-27,277
2017-04-28,277
2017-04-29,277
2017-04-30,277
2017-05-01,277
2017-05-02,277
2017-05-03,267
2017-05-04,267
2017-05-05,267
2017-05-06,267
2017-05-07,267
2017-05-08,267
2017-05-09,257
2017-05-10,257
2017-05-11,257
2017-05-12,257
2017-05-13,257
2017-05-14,257
2017-05-15,257
2017-05-16,247
2017-05-17,247
2017-05-18,247
2017-05-19,247
2017-05-20,247
2017-05-21,247
2017-05-22,247
2017-05-23,235
2017-05-24,235
2017-05-25,235
2017-05-26,235
2017-05-27,235
2017-05-28,235
2017-05-29,235
2017-05-30,230
2017-05-31,230
2017-06-01,230
2017-06-02,230
2017-06-03,230
2017-06-06,218
2017-06-07,218
2017-06-08,218
2017-06-09,218
2017-06-10,218
2017-06-11,213
2017-06-12,213
2017-06-13,213
2017-06-14,213
2017-06-15,213
2017-06-16,213
2017-06-17,213
2017-06-18,210
2017-06-19,210
2017-06-20,210
2017-06-21,210
2017-06-22,210
2017-06-23,210
2017-06-24,210
2017-06-25,210
2017-06-26,200
2017-06-27,200
2017-06-28,200
2017-06-29,200
2017-06-30,200
2017-07-01,200
2017-07-02,200
2017-07-03,197
2017-07-04,197
2017-07-05,197
2017-07-06,197
2017-07-07,197
2017-07-08,197
2017-07-13,196
2017-07-14,196
2017-07-15,196
2017-07-16,196
2017-07-17,196
2017-07-18,194
2017-07-19,194
2017-07-20,194
2017-07-21,194
2017-07-22,194
2017-07-23,194
2017-07-24,194
2017-07-25,199
2017-07-26,199
2017-07-27,199
2017-07-28,199
2017-07-29,199
2017-07-30,199
2017-07-31,199
2017-08-01,202
2017-08-02,202
2017-08-03,202
2017-08-04,202
2017-08-05,202
2017-08-06,202
2017-08-09,206
2017-08-10,206
2017-08-11,206
2017-08-12,206
2017-08-13,206
2017-08-14,206
2017-08-15,210
2017-08-16,210
2017-08-17,210
2017-08-18,210
2017-08-19,210
2017-08-20,210
2017-08-21,210
2017-08-22,219
2017-08-23,219
2017-08-24,219
2017-08-25,219
2017-08-26,219
2017-08-27,219
2017-08-28,219
2017-08-29,219
2017-08-30,218
2017-08-31,218
2017-09-01,218
2017-09-02,218
2017-09-03,218
2017-09-04,218
2017-09-05,218
2017-09-06,215
2017-09-07,215
2017-09-08,215
2017-09-09,215
2017-09-10,215
2017-09-11,215
2017-09-12,215
2017-09-13,211
2017-09-14,211
2017-09-15,211
2017-09-16,211
2017-09-17,211
2017-09-19,211
2017-09-20,208
2017-09-21,208
2017-09-22,208
2017-09-23,208
2017-09-24,208
2017-09-25,208
2017-09-26,208
2017-09-27,208
2017-09-28,211
2017-09-29,211
2017-09-30,211
2017-10-01,211
2017-10-02,211
2017-10-03,211
2017-10-04,211
2017-10-05,211
2017-10-06,215
2017-10-07,215
2017-10-08,215
2017-10-09,215
2017-10-10,215
2017-10-11,215
2017-10-12,215
2017-10-13,223
2017-10-14,223
2017-10-15,223
2017-10-16,223
2017-10-17,223
2017-10-18,223
2017-10-19,223
2017-10-20,229
2017-10-21,229
2017-10-22,229
2017-10-23,229
2017-10-24,229
2017-10-25,229
2017-10-26,229
2017-10-27,231
2017-10-28,231
2017-10-29,231
2017-10-30,231
2017-10-31,231
2017-11-01,231
2017-11-02,231
2017-11-03,231
2017-11-04,226
2017-11-05,226
2017-11-06,226
2017-11-07,226
2017-11-08,226
2017-11-09,226
2017-11-10,226
2017-11-11,226
2017-11-12,225
2017-11-13,225
2017-11-14,225
2017-11-15,225
2017-11-16,225
2017-11-17,225
2017-11-18,225
2017-11-19,235
2017-11-20,235
2017-11-21,235
2017-11-22,235
2017-11-23,235
2017-11-24,235
2017-11-25,235
2017-11-26,241
2017-11-27,241
2017-11-28,241
2017-11-29,241
2017-11-30,241
2017-12-01,241
2017-12-02,241
2017-12-03,243
2017-12-04,243
2017-12-05,243
2017-12-06,243
2017-12-07,243
2017-12-08,243
2017-12-09,243
2017-12-10,231
2017-12-11,231
2017-12-12,231
2017-12-13,231
2017-12-14,231
2017-12-15,231
2017-12-16,231
2017-12-17,231
2017-12-18,224
2017-12-19,224
2017-12-20,224
2017-12-21,224
2017-12-22,224
2017-12-23,224
2017-12-24,224
2017-12-25,224
2017-12-26,219
2017-12-27,219
2017-12-28,219
2017-12-29,219
2017-12-30,219
2017-12-31,219
2018-01-01,215
2018-01-02,215
2018-01-03,215
2018-01-04,215
2018-01-05,215
2018-01-06,213
2018-01-07,213
2018-01-08,213
2018-01-09,213
2018-01-10,213
2018-01-11,213
2018-01-12,207
2018-01-13,207
2018-01-14,207
2018-01-15,207
2018-01-16,207
2018-01-17,200
2018-01-18,200
2018-01-19,200
2018-01-20,200
2018-01-21,200
2018-01-22,200
2018-01-23,193
2018-01-24,193
2018-01-25,193
2018-01-26,193
2018-01-27,193
2018-01-28,194
2018-01-29,194
2018-01-30,194
2018-02-01,194
2018-02-02,185
2018-02-03,185
2018-02-04,185
2018-02-05,185
2018-02-06,185
2018-02-07,182
2018-02-08,182
2018-02-09,182
2018-02-10,182
2018-02-11,182
2018-02-12,174
2018-02-13,174
2018-02-14,174
2018-02-15,174
2018-02-16,174
2018-02-17,174
2018-02-18,166
2018-02-19,166
2018-02-20,166
2018-02-21,166
2018-02-22,166
2018-02-23,159
2018-02-24,159
2018-02-25,159
2018-02-26,159
2018-02-27,159
2018-02-28,159
2018-03-01,151
2018-03-02,151
2018-03-03,151
2018-03-04,151
2018-03-05,151
2018-03-06,144
2018-03-07,144
2018-03-08,144
2018-03-09,144
2018-03-10,144
2018-03-11,142
2018-03-12,142
2018-03-13,142
2018-03-14,142
2018-03-15,142
2018-03-16,142
2018-03-17,137
2018-03-18,137
2018-03-19,137
2018-03-20,137
2018-03-21,137
2018-03-23,137
2018-03-24,143
2018-03-26,143
2018-03-27,143
2018-03-28,143
2018-03-29,143
2018-03-30,146
2018-03-31,146
2018-04-01,146
2018-04-02,146
2018-04-03,146
2018-04-04,146
2018-04-05,150
2018-04-06,150
2018-04-08,150
2018-04-09,150
2018-04-10,150
2018-04-11,150
2018-04-12,150
2018-04-13,150
2018-04-14,150
2018-04-16,150
2018-04-17,156
2018-04-18,156
2018-04-19,156
2018-04-20,156
2018-04-21,156
2018-04-22,156
2018-04-23,156
2018-04-24,164
2018-04-25,164
2018-04-26,164
2018-04-27,164
2018-04-28,164
2018-04-29,164
2018-04-30,171
2018-05-02,171
2018-05-03,171
2018-05-04,171
2018-05-05,171
2018-05-06,171
2018-05-07,178
2018-05-08,178
2018-05-09,178
2018-05-10,178
2018-05-11,178
2018-05-12,178
2018-05-13,182
2018-05-14,182
2018-05-15,182
2018-05-16,182
2018-05-17,182
2018-05-18,182
2018-05-19,184
2018-05-20,184
2018-05-21,184
2018-05-22,184
2018-05-23,184
2018-05-24,184
2018-05-25,184
2018-05-26,179
2018-05-27,179
2018-05-28,179
2018-05-29,179
2018-05-30,179
2018-05-31,179
2018-06-01,175
2018-06-02,175
2018-06-03,175
2018-06-04,175
2018-06-05,175
2018-06-06,175
2018-06-07,175
2018-06-08,175
2018-06-09,175
2018-06-10,175
2018-06-11,175
2018-06-12,176
2018-06-13,176
2018-06-14,176
2018-06-15,176
2018-06-16,176
2018-06-17,170
2018-06-18,170
2018-06-19,170
2018-06-20,170
2018-06-21,170
2018-06-22,170
2018-06-23,165
2018-06-24,165
2018-06-25,165
2018-06-26,165
2018-06-27,165
2018-06-28,165
2018-06-29,163
2018-06-30,163
2018-07-01,163
2018-07-02,163
2018-07-03,163
2018-07-04,163
2018-07-05,163
2018-07-06,163
2018-07-07,163
2018-07-08,163
2018-07-09,163
2018-07-10,163
2018-07-11,164
2018-07-12,164
2018-07-13,164
2018-07-14,164
2018-07-15,164
2018-07-16,164
2018-07-17,164
2018-07-18,164
2018-07-19,164
2018-07-20,164
2018-07-21,171
2018-07-22,171
2018-07-23,171
2018-07-24,171
2018-07-25,177
2018-07-26,177
2018-07-27,177
2018-07-28,177
2018-07-29,177
2018-07-30,178
2018-07-31,178
2018-08-01,178
2018-08-02,178
2018-08-03,178
2018-08-04,182
2018-08-05,182
2018-08-06,182
2018-08-07,182
2018-08-08,182
2018-08-09,180
2018-08-10,180
2018-08-11,180
2018-08-12,180
2018-08-14,177
2018-08-16,177
2018-08-17,177
2018-08-18,177
2018-08-19,177
2018-08-20,175
2018-08-21,175
2018-08-22,175
2018-08-23,175
2018-08-24,175
2018-08-25,167
2018-08-26,167
2018-08-27,167
2018-08-28,167
2018-08-29,167
2018-08-30,167
2018-08-31,160
2018-09-01,160
2018-09-02,160
2018-09-03,160
2018-09-04,160
2018-09-05,162
2018-09-06,162
2018-09-07,162
2018-09-08,162
2018-09-09,162
2018-09-10,162
2018-09-11,164
2018-09-12,164
2018-09-13,164
2018-09-14,164
2018-09-15,164
2018-09-16,164
2018-09-17,173
2018-09-18,173
2018-09-19,173
2018-09-20,173
2018-09-21,173
2018-09-22,182
2018-09-23,182
2018-09-24,182
2018-09-25,182
2018-09-26,182
2018-09-27,182
2018-09-28,178
2018-09-29,178
2018-09-30,178
2018-10-02,178
2018-10-03,181
2018-10-04,181
2018-10-05,181
2018-10-06,181
2018-10-07,181
2018-10-08,181
2018-10-09,187
2018-10-10,187
2018-10-11,187
2018-10-12,187
2018-10-13,187
2018-10-14,189
2018-10-15,189
2018-10-16,189
2018-10-17,189
2018-10-18,189
2018-10-19,198
2018-10-20,198
2018-10-21,198
2018-10-22,198
2018-10-23,198
2018-10-24,198
2018-10-25,207
2018-10-26,207
2018-10-27,207
2018-10-28,207
2018-10-29,207
2018-10-30,207
2018-10-31,216
2018-11-01,216
2018-11-03,216
2018-11-04,216
2018-11-05,220
2018-11-06,220
2018-11-07,220
2018-11-08,220
2018-11-09,220
2018-11-10,227
2018-11-11,227
2018-11-12,227
2018-11-13,227
2018-11-14,238
2018-11-15,238
2018-11-16,238
2018-11-17,238
2018-11-18,246
2018-11-19,246
2018-11-20,246
2018-11-21,246
2018-11-22,243
2018-11-23,243
2018-11-24,243
2018-11-25,243
2018-11-26,243
2018-11-27,243
2018-11-28,243
2018-11-29,243
2018-12-01,238
2018-12-02,238
2018-12-03,238
2018-12-04,240
2018-12-05,240
2018-12-07,240
2018-12-09,246
2018-12-10,246
2018-12-11,246
2018-12-12,250
2018-12-13,250
2018-12-14,250
2018-12-15,250
2018-12-16,251
2018-12-17,251
2018-12-18,251
2018-12-19,251
2018-12-20,260
2018-12-21,260
2018-12-22,260
2018-12-23,260
2018-12-24,254
2018-12-25,254
2018-12-26,254
2018-12-27,254
2018-12-28,261
2018-12-29,261
2018-12-30,261
2018-12-31,274
2019-01-01,274
2019-01-02,274
2019-01-03,274
2019-01-04,279
2019-01-05,279
2019-01-06,279
2019-01-08,281
2019-01-10,287
2019-01-11,287
2019-01-12,287
2019-01-13,287
2019-01-14,292
2019-01-15,292
2019-01-16,292
2019-01-17,292
2019-01-18,288
2019-01-19,288
2019-01-20,288
2019-01-21,288
2019-01-22,282
2019-01-23,282
2019-01-24,282
2019-01-25,282
2019-01-26,278
2019-01-27,278
2019-01-28,278
2019-01-29,267
2019-01-30,267
2019-01-31,267
2019-02-01,261
2019-02-02,261
2019-02-03,261
2019-02-04,261
2019-02-05,258
2019-02-06,258
2019-02-07,258
2019-02-08,258
2019-02-09,251
2019-02-10,251
2019-02-11,251
2019-02-12,251
2019-02-13,247
2019-02-14,247
2019-02-15,247
2019-02-16,247
2019-02-17,257
2019-02-18,257
2019-02-19,257
2019-02-20,257
2019-02-21,255
2019-02-22,255
2019-02-23,255
2019-02-24,255
2019-02-25,268
2019-02-26,268
2019-02-27,268
2019-02-28,268
2019-03-01,268
2019-03-02,268
2019-03-03,280
2019-03-04,280
2019-03-05,280
2019-03-06,280
2019-03-07,288
2019-03-08,288
2019-03-09,288
2019-03-10,288
2019-03-11,291
2019-03-12,291
2019-03-13,291
2019-03-14,291
2019-03-15,291
2019-03-16,292
2019-03-17,292
2019-03-18,292
2019-03-19,292
2019-03-20,292
2019-03-21,292
2019-03-22,292
2019-03-23,292
2019-03-24,285
2019-03-25,285
2019-03-26,285
2019-03-27,285
2019-03-28,285
2019-03-29,285
2019-03-30,285
2019-03-31,285
2019-04-01,285
2019-04-02,285
2019-04-03,274
2019-04-04,274
2019-04-05,274
2019-04-06,274
2019-04-07,273
2019-04-08,273
2019-04-09,273
2019-04-10,273
2019-04-11,273
2019-04-12,279
2019-04-13,279
2019-04-14,279
2019-04-15,279
2019-04-16,285
2019-04-17,285
2019-04-18,285
2019-04-19,285
2019-04-20,289
2019-04-21,289
2019-04-22,289
2019-04-23,289
2019-04-24,289
2019-04-25,289
2019-04-26,289
2019-04-27,289
2019-04-28,289
2019-04-29,289
2019-04-30,294
2019-05-01,294
2019-05-02,294
2019-05-03,294
2019-05-04,303
2019-05-05,303
2019-05-06,303
2019-05-07,303
2019-05-08,303
2019-05-09,312
2019-05-10,312
2019-05-11,312
2019-05-12,312
2019-05-13,318
2019-05-14,318
2019-05-15,318
2019-05-16,318
2019-05-17,318
2019-05-18,318
2019-05-19,318
2019-05-20,318
2019-05-21,318
2019-05-22,318
2019-05-23,328
2019-05-24,328
2019-05-25,328
2019-05-26,328
2019-05-27,333
2019-05-28,333
2019-05-29,333
2019-05-30,333
2019-05-31,333
2019-06-01,324
2019-06-02,324
2019-06-03,324
2019-06-04,324
2019-06-05,324
2019-06-06,318
2019-06-07,318
2019-06-08,318
2019-06-09,318
2019-06-10,318
2019-06-11,310
2019-06-12,310
2019-06-13,310
2019-06-14,310
2019-06-15,310
2019-06-16,297
2019-06-17,297
2019-06-18,297
2019-06-19,297
2019-06-20,283
2019-06-21,283
2019-06-22,283
2019-06-23,283
2019-06-24,283
2019-06-25,269
2019-06-26,269
2019-06-27,269
2019-06-28,269
2019-06-29,269
2019-06-30,263
2019-07-01,263
2019-07-02,263
2019-07-03,263
2019-07-04,263
2019-07-05,249
2019-07-06,249
2019-07-07,249
2019-07-08,249
2019-07-09,237
2019-07-10,237
2019-07-11,237
2019-07-12,237
2019-07-13,237
2019-07-14,228
2019-07-15,228
2019-07-16,228
2019-07-17,228
2019-07-18,228
