date_obj,White%20boater price
2016-10-12,2353
2016-10-13,2353
2016-10-14,2353
2016-10-15,2325
2016-10-16,2325
2016-10-17,2325
2016-10-18,2325
2016-10-19,2323
2016-10-20,2323
2016-10-21,2323
2016-10-22,2332
2016-10-23,2332
2016-10-24,2337
2016-10-25,2337
2016-10-26,2337
2016-10-27,2345
2016-10-28,2345
2016-10-29,2345
2016-10-30,2301
2016-10-31,2301
2016-11-01,2301
2016-11-02,2279
2016-11-03,2279
2016-11-04,2279
2016-11-05,2279
2016-11-06,2212
2016-11-07,2212
2016-11-08,2212
2016-11-09,2212
2016-11-10,2212
2016-11-11,2212
2016-11-12,2181
2016-11-13,2181
2016-11-14,2181
2016-12-08,2057
2016-12-09,2057
2016-12-10,2057
2016-12-11,2076
2016-12-12,2076
2016-12-13,2076
2016-12-14,2136
2016-12-15,2136
2016-12-16,2136
2016-12-17,2160
2016-12-18,2160
2016-12-19,2160
2016-12-20,2052
2016-12-21,2052
2016-12-22,2052
2016-12-23,1956
2016-12-24,1956
2016-12-25,1956
2016-12-26,1972
2016-12-27,1972
2016-12-28,1972
2016-12-29,1898
2016-12-30,1898
2016-12-31,1898
2017-01-01,1830
2017-01-02,1830
2017-01-03,1779
2017-01-04,1779
2017-01-05,1736
2017-01-06,1736
2017-01-07,1712
2017-01-08,1712
2017-01-09,1704
2017-01-10,1704
2017-01-11,1704
2017-01-12,1683
2017-01-13,1683
2017-01-14,1683
2017-01-15,1668
2017-01-16,1668
2017-01-17,1657
2017-01-18,1657
2017-01-19,1657
2017-01-20,1656
2017-01-21,1656
2017-01-22,1681
2017-01-27,1647
2017-01-28,1662
2017-01-29,1662
2017-01-30,1675
2017-01-31,1675
2017-02-01,1682
2017-02-02,1682
2017-02-03,1672
2017-02-04,1672
2017-02-05,1624
2017-02-06,1624
2017-02-07,1624
2017-02-08,1607
2017-02-09,1607
2017-02-10,1683
2017-02-11,1683
2017-02-12,1699
2017-02-13,1699
2017-02-14,1724
2017-02-15,1724
2017-02-16,1775
2017-02-18,1775
2017-02-19,1812
2017-02-20,1812
2017-02-21,1824
2017-02-22,1824
2017-02-23,1824
2017-02-24,1805
2017-02-25,1805
2017-02-26,1764
2017-02-27,1764
2017-02-28,1808
2017-03-01,1808
2017-03-02,1836
2017-03-03,1836
2017-03-04,1810
2017-03-05,1810
2017-03-06,1826
2017-03-07,1826
2017-03-08,1845
2017-03-09,1845
2017-03-10,1891
2017-03-11,1891
2017-03-12,1863
2017-03-13,1873
2017-03-14,1873
2017-03-15,1898
2017-03-16,1898
2017-03-17,1906
2017-03-18,1906
2017-03-19,1900
2017-03-20,1900
2017-03-21,1872
2017-03-22,1872
2017-03-23,1812
2017-03-24,1812
2017-03-25,1812
2017-03-26,1748
2017-03-27,1748
2017-03-28,1758
2017-03-29,1688
2017-03-30,1688
2017-03-31,1644
2017-04-01,1644
2017-04-02,1563
2017-04-03,1490
2017-04-04,1490
2017-04-12,1424
2017-04-13,1452
2017-04-14,1452
2017-04-15,1458
2017-04-16,1458
2017-04-17,1450
2017-04-18,1450
2017-04-19,1450
2017-04-20,1405
2017-04-21,1405
2017-04-22,1374
2017-04-23,1374
2017-04-24,1360
2017-04-25,1360
2017-04-26,1296
2017-04-27,1296
2017-04-28,1286
2017-04-29,1286
2017-04-30,1291
2017-05-01,1291
2017-05-02,1349
2017-05-03,1349
2017-05-04,1380
2017-05-05,1380
2017-05-06,1384
2017-05-07,1384
2017-05-08,1378
2017-05-09,1412
2017-05-10,1412
2017-05-11,1412
2017-05-12,1463
2017-05-13,1463
2017-05-14,1436
2017-05-15,1436
2017-05-16,1417
2017-05-17,1417
2017-05-18,1353
2017-05-19,1353
2017-05-20,1341
2017-05-21,1341
2017-05-22,1341
2017-05-23,1330
2017-05-24,1330
2017-05-25,1290
2017-05-26,1290
2017-05-27,1251
2017-05-28,1251
2017-05-29,1216
2017-05-30,1216
2017-05-31,1176
2017-06-01,1176
2017-06-02,1130
2017-06-03,1130
2017-06-06,1151
2017-06-07,1151
2017-06-08,1169
2017-06-09,1169
2017-06-10,1207
2017-06-11,1207
2017-06-12,1190
2017-06-13,1190
2017-06-14,1203
2017-06-15,1203
2017-06-16,1206
2017-06-17,1206
2017-06-18,1198
2017-06-19,1198
2017-06-20,1223
2017-06-21,1223
2017-06-22,1223
2017-06-23,1176
2017-06-24,1176
2017-06-25,1142
2017-06-26,1142
2017-06-27,1139
2017-06-28,1139
2017-06-29,1124
2017-06-30,1124
2017-07-01,1124
2017-07-02,1137
2017-07-03,1137
2017-07-04,1108
2017-07-05,1108
2017-07-06,1108
2017-07-07,1072
2017-07-08,1072
2017-07-13,1053
2017-07-14,1068
2017-07-15,1068
2017-07-16,1068
2017-07-17,1094
2017-07-18,1094
2017-07-19,1094
2017-07-20,1104
2017-07-21,1104
2017-07-22,1143
2017-07-23,1143
2017-07-24,1143
2017-07-25,1143
2017-07-26,1143
2017-07-27,1190
2017-07-28,1190
2017-07-29,1190
2017-07-30,1226
2017-07-31,1226
2017-08-01,1226
2017-08-02,1237
2017-08-03,1237
2017-08-04,1237
2017-08-05,1218
2017-08-06,1218
2017-08-09,1235
2017-08-10,1263
2017-08-11,1263
2017-08-12,1289
2017-08-13,1289
2017-08-14,1289
2017-08-15,1319
2017-08-16,1319
2017-08-17,1351
2017-08-18,1351
2017-08-19,1351
2017-08-20,1384
2017-08-21,1384
2017-08-22,1454
2017-08-23,1454
2017-08-24,1454
2017-08-25,1449
2017-08-26,1449
2017-08-27,1465
2017-08-28,1465
2017-08-29,1465
2017-08-30,1451
2017-08-31,1451
2017-09-01,1451
2017-09-02,1503
2017-09-03,1503
2017-09-04,1503
2017-09-05,1546
2017-09-06,1546
2017-09-07,1611
2017-09-08,1611
2017-09-09,1691
2017-09-10,1691
2017-09-11,1772
2017-09-12,1772
2017-09-13,1772
2017-09-14,1846
2017-09-15,1846
2017-09-16,1846
2017-09-17,1904
2017-09-18,1904
2017-09-19,1904
2017-09-20,1994
2017-09-21,1994
2017-09-22,2091
2017-09-23,2091
2017-09-24,2091
2017-09-25,2098
2017-09-26,2098
2017-09-27,2098
2017-09-28,2062
2017-09-29,2062
2017-09-30,2008
2017-10-01,2008
2017-10-02,1907
2017-10-03,1907
2017-10-04,1907
2017-10-05,1811
2017-10-06,1811
2017-10-07,1721
2017-10-08,1721
2017-10-09,1720
2017-10-10,1720
2017-10-11,1720
2017-10-12,1797
2017-10-13,1797
2017-10-14,1797
2017-10-15,1833
2017-10-16,1833
2017-10-17,1833
2017-10-18,1812
2017-10-19,1812
2017-10-20,1812
2017-10-21,1836
2017-10-22,1836
2017-10-23,1912
2017-10-24,1912
2017-10-25,1877
2017-10-26,1877
2017-10-27,1785
2017-10-28,1785
2017-10-29,1750
2017-10-30,1750
2017-10-31,1806
2017-11-01,1806
2017-11-02,1806
2017-11-03,1806
2017-11-04,1810
2017-11-05,1810
2017-11-06,1783
2017-11-07,1783
2017-11-08,1783
2017-11-09,1827
2017-11-10,1827
2017-11-11,1827
2017-11-12,1870
2017-11-13,1870
2017-11-14,1870
2017-11-15,1902
2017-11-16,1902
2017-11-17,1932
2017-11-18,1932
2017-11-19,1932
2017-11-20,1907
2017-11-21,1907
2017-11-22,1878
2017-11-23,1878
2017-11-24,1878
2017-11-25,1916
2017-11-26,1916
2017-11-27,1916
2017-11-28,1910
2017-11-29,1910
2017-11-30,1910
2017-12-01,1904
2017-12-02,1904
2017-12-03,1904
2017-12-04,1914
2017-12-05,1914
2017-12-06,1842
2017-12-07,1842
2017-12-08,1842
2017-12-09,1767
2017-12-10,1767
2017-12-11,1680
2017-12-12,1680
2017-12-13,1604
2017-12-14,1604
2017-12-15,1545
2017-12-16,1545
2017-12-17,1545
2017-12-18,1523
2017-12-19,1523
2017-12-20,1523
2017-12-21,1446
2017-12-22,1446
2017-12-23,1374
2017-12-24,1374
2017-12-25,1309
2017-12-26,1248
2017-12-27,1248
2017-12-28,1187
2017-12-29,1187
2017-12-30,1127
2017-12-31,1127
2018-01-01,1073
2018-01-02,1073
2018-01-03,1019
2018-01-04,1019
2018-01-05,972
2018-01-06,972
2018-01-07,945
2018-01-08,945
2018-01-09,951
2018-01-10,951
2018-01-11,923
2018-01-12,923
2018-01-13,939
2018-01-14,939
2018-01-15,936
2018-01-16,936
2018-01-17,941
2018-01-18,941
2018-01-19,956
2018-01-20,925
2018-01-21,925
2018-01-22,918
2018-01-23,918
2018-01-24,925
2018-01-25,925
2018-01-26,925
2018-01-27,948
2018-01-28,942
2018-01-29,942
2018-01-30,953
2018-02-01,980
2018-02-02,980
2018-02-03,984
2018-02-04,984
2018-02-05,1001
2018-02-06,1001
2018-02-07,1035
2018-02-08,1035
2018-02-09,1062
2018-02-10,1062
2018-02-11,1008
2018-02-12,1008
2018-02-13,958
2018-02-14,958
2018-02-15,940
2018-02-16,940
2018-02-17,950
2018-02-18,950
2018-02-19,967
2018-02-20,967
2018-02-21,963
2018-02-22,963
2018-02-23,977
2018-02-24,977
2018-02-25,963
2018-02-26,963
2018-02-27,987
2018-02-28,987
2018-03-01,1002
2018-03-02,1018
2018-03-03,1025
2018-03-04,1025
2018-03-05,1033
2018-03-06,1033
2018-03-07,1033
2018-03-08,1033
2018-03-09,1053
2018-03-10,1053
2018-03-11,1082
2018-03-12,1082
2018-03-13,1116
2018-03-14,1116
2018-03-15,1158
2018-03-16,1158
2018-03-17,1151
2018-03-18,1151
2018-03-19,1154
2018-03-20,1154
2018-03-21,1200
2018-03-23,1212
2018-03-24,1212
2018-03-26,1255
2018-03-27,1306
2018-03-28,1306
2018-03-29,1283
2018-03-30,1283
2018-03-31,1283
2018-04-01,1225
2018-04-02,1225
2018-04-03,1204
2018-04-04,1204
2018-04-05,1204
2018-04-06,1194
2018-04-08,1250
2018-04-09,1250
2018-04-10,1283
2018-04-11,1283
2018-04-12,1261
2018-04-13,1261
2018-04-14,1261
2018-04-16,1279
2018-04-17,1273
2018-04-18,1273
2018-04-19,1273
2018-04-20,1252
2018-04-21,1252
2018-04-22,1275
2018-04-23,1275
2018-04-24,1310
2018-04-25,1310
2018-04-26,1336
2018-04-27,1336
2018-04-28,1401
2018-04-29,1401
2018-04-30,1444
2018-05-01,1444
2018-05-02,1500
2018-05-03,1500
2018-05-04,1527
2018-05-05,1527
2018-05-06,1482
2018-05-07,1482
2018-05-08,1518
2018-05-09,1518
2018-05-10,1525
2018-05-11,1525
2018-05-12,1551
2018-05-13,1551
2018-05-14,1567
2018-05-15,1567
2018-05-16,1541
2018-05-17,1541
2018-05-18,1513
2018-05-19,1513
2018-05-20,1538
2018-05-21,1538
2018-05-22,1561
2018-05-23,1561
2018-05-24,1581
2018-05-25,1581
2018-05-26,1619
2018-05-27,1619
2018-05-28,1637
2018-05-29,1637
2018-05-30,1689
2018-05-31,1689
2018-06-01,1759
2018-06-02,1723
2018-06-03,1723
2018-06-04,1778
2018-06-05,1858
2018-06-06,1858
2018-06-07,1942
2018-06-08,1942
2018-06-09,2012
2018-06-10,2012
2018-06-11,1956
2018-06-12,1956
2018-06-13,2007
2018-06-14,2007
2018-06-15,2006
2018-06-16,2006
2018-06-17,2041
2018-06-18,2041
2018-06-19,2025
2018-06-20,2025
2018-06-21,2025
2018-06-22,1965
2018-06-23,1965
2018-06-24,1992
2018-06-25,1992
2018-06-26,1996
2018-06-27,1996
2018-06-28,1971
2018-06-29,1971
2018-06-30,1884
2018-07-01,1823
2018-07-02,1823
2018-07-03,1786
2018-07-04,1786
2018-07-05,1786
2018-07-06,1772
2018-07-07,1772
2018-07-08,1754
2018-07-09,1754
2018-07-10,1734
2018-07-11,1734
2018-07-12,1734
2018-07-13,1721
2018-07-14,1726
2018-07-15,1726
2018-07-16,1722
2018-07-17,1755
2018-07-18,1755
2018-07-19,1755
2018-07-20,1824
2018-07-21,1824
2018-07-22,1881
2018-07-23,1921
2018-07-24,1921
2018-07-25,2003
2018-07-26,2003
2018-07-27,1956
2018-07-28,1956
2018-07-29,1858
2018-07-30,1858
2018-07-31,1765
2018-08-01,1765
2018-08-02,1676
2018-08-03,1676
2018-08-04,1690
2018-08-05,1690
2018-08-06,1761
2018-08-07,1761
2018-08-08,1845
2018-08-09,1845
2018-08-10,1934
2018-08-11,1934
2018-08-12,2001
2018-08-14,2028
2018-08-16,2087
2018-08-17,2081
2018-08-18,2081
2018-08-19,2110
2018-08-20,2163
2018-08-21,2163
2018-08-22,2152
2018-08-23,2152
2018-08-24,2222
2018-08-25,2249
2018-08-26,2249
2018-08-27,2295
2018-08-28,2323
2018-08-29,2323
2018-08-30,2417
2018-08-31,2461
2018-09-01,2490
2018-09-02,2490
2018-09-03,2417
2018-09-04,2414
2018-09-05,2414
2018-09-06,2461
2018-09-07,2467
2018-09-08,2454
2018-09-09,2454
2018-09-10,2401
2018-09-11,2401
2018-09-12,2404
2018-09-13,2404
2018-09-14,2389
2018-09-15,2325
2018-09-16,2325
2018-09-17,2285
2018-09-18,2285
2018-09-19,2266
2018-09-20,2266
2018-09-21,2214
2018-09-22,2188
2018-09-23,2188
2018-09-24,2173
2018-09-25,2173
2018-09-26,2195
2018-09-27,2195
2018-09-28,2217
2018-09-29,2217
2018-09-30,2318
2018-10-02,2387
2018-10-03,2409
2018-10-04,2409
2018-10-05,2409
2018-10-06,2410
2018-10-07,2410
2018-10-08,2428
2018-10-09,2428
2018-10-10,2504
2018-10-11,2504
2018-10-12,2454
2018-10-13,2468
2018-10-14,2468
2018-10-15,2444
2018-10-16,2444
2018-10-17,2405
2018-10-18,2405
2018-10-19,2455
2018-10-20,2455
2018-10-21,2539
2018-10-22,2620
2018-10-23,2620
2018-10-24,2649
2018-10-25,2649
2018-10-26,2684
2018-10-27,2684
2018-10-28,2666
2018-10-29,2666
2018-10-30,2570
2018-10-31,2612
2018-11-01,2622
2018-11-03,2585
2018-11-04,2585
2018-11-05,2554
2018-11-06,2502
2018-11-07,2502
2018-11-08,2518
2018-11-09,2518
2018-11-10,2555
2018-11-11,2555
2018-11-12,2505
2018-11-13,2505
2018-11-14,2525
2018-11-15,2536
2018-11-16,2526
2018-11-17,2526
2018-11-18,2497
2018-11-19,2497
2018-11-20,2502
2018-11-21,2502
2018-11-22,2466
2018-11-23,2466
2018-11-24,2408
2018-11-25,2387
2018-11-26,2387
2018-11-27,2427
2018-11-28,2478
2018-11-29,2464
2018-12-01,2397
2018-12-02,2397
2018-12-03,2434
2018-12-04,2353
2018-12-05,2335
2018-12-07,2400
2018-12-09,2383
2018-12-10,2394
2018-12-11,2394
2018-12-12,2412
2018-12-13,2352
2018-12-14,2352
2018-12-15,2321
2018-12-16,2339
2018-12-17,2339
2018-12-18,2327
2018-12-19,2327
2018-12-20,2355
2018-12-21,2355
2018-12-22,2377
2018-12-23,2442
2018-12-24,2509
2018-12-25,2509
2018-12-26,2481
2018-12-27,2388
2018-12-28,2388
2018-12-29,2361
2018-12-30,2361
2018-12-31,2382
2019-01-01,2382
2019-01-02,2339
2019-01-03,2306
2019-01-04,2306
2019-01-05,2307
2019-01-06,2237
2019-01-08,2128
2019-01-10,2109
2019-01-11,2109
2019-01-12,2111
2019-01-13,2093
2019-01-14,2093
2019-01-15,2100
2019-01-16,2100
2019-01-17,2119
2019-01-18,2119
2019-01-19,2107
2019-01-20,2132
2019-01-21,2132
2019-01-22,2113
2019-01-23,2113
2019-01-24,2139
2019-01-25,2143
2019-01-26,2143
2019-01-27,2192
2019-01-28,2192
2019-01-29,2274
2019-01-30,2244
2019-01-31,2244
2019-02-01,2134
2019-02-02,2134
2019-02-03,2057
2019-02-04,2057
2019-02-05,2031
2019-02-06,2031
2019-02-07,2013
2019-02-08,2000
2019-02-09,1990
2019-02-10,1990
2019-02-11,1989
2019-02-12,1989
2019-02-13,1975
2019-02-14,1975
2019-02-15,1986
2019-02-16,1927
2019-02-17,1927
2019-02-18,1889
2019-02-19,1829
2019-02-20,1830
2019-02-21,1841
2019-02-22,1841
2019-02-23,1906
2019-02-24,1956
2019-02-25,2036
2019-02-26,2036
2019-02-27,2056
2019-02-28,2056
2019-03-01,1989
2019-03-02,1989
2019-03-03,1939
2019-03-04,1881
2019-03-05,1855
2019-03-06,1847
2019-03-07,1819
2019-03-08,1819
2019-03-09,1768
2019-03-10,1682
2019-03-11,1704
2019-03-12,1653
2019-03-13,1653
2019-03-14,1632
2019-03-15,1632
2019-03-16,1695
2019-03-17,1674
2019-03-18,1674
2019-03-19,1593
2019-03-20,1659
2019-03-21,1659
2019-03-22,1709
2019-03-23,1735
2019-03-24,1725
2019-03-25,1725
2019-03-26,1711
2019-03-27,1711
2019-03-28,1676
2019-03-29,1665
2019-03-30,1665
2019-03-31,1626
2019-04-01,1652
2019-04-02,1652
2019-04-03,1682
2019-04-04,1682
2019-04-05,1683
2019-04-06,1683
2019-04-07,1647
2019-04-08,1647
2019-04-09,1631
2019-04-10,1631
