date_obj,Spined%20helm price
2015-12-04,101339
2015-12-05,101339
2015-12-06,101339
2015-12-07,101339
2015-12-08,101339
2015-12-09,101339
2015-12-10,101339
2015-12-11,101339
2015-12-12,101339
2015-12-13,101339
2015-12-14,101339
2015-12-15,101339
2015-12-16,101339
2015-12-17,101339
2015-12-18,101339
2015-12-19,101339
2015-12-20,101339
2015-12-21,101339
2015-12-22,101339
2015-12-23,101339
2015-12-24,101339
2015-12-25,101339
2015-12-26,101339
2015-12-27,101339
2015-12-28,101339
2015-12-29,101339
2015-12-30,101339
2015-12-31,101339
2016-01-01,102604
2016-01-02,102604
2016-01-03,102604
2016-01-04,102604
2016-01-05,102604
2016-01-06,102604
2016-01-07,102604
2016-01-08,102604
2016-01-09,102604
2016-01-10,102604
2016-01-11,102604
2016-01-12,102604
2016-01-13,102604
2016-01-14,102604
2016-01-15,102604
2016-01-16,102604
2016-01-17,102604
2016-01-18,102604
2016-01-19,102604
2016-01-20,102604
2016-01-21,102604
2016-01-22,102604
2016-01-23,102604
2016-01-24,102604
2016-01-25,102604
2016-01-26,102604
2016-01-27,102604
2016-01-28,102604
2016-01-29,102777
2016-01-30,102777
2016-01-31,102777
2016-02-01,102777
2016-02-02,102777
2016-02-03,102777
2016-02-04,102777
2016-02-05,102777
2016-02-06,102777
2016-02-07,102777
2016-02-08,102777
2016-02-09,102777
2016-02-10,102777
2016-02-11,102777
2016-02-12,102777
2016-02-13,102777
2016-02-14,102777
2016-02-15,102777
2016-02-16,102777
2016-02-17,102777
2016-02-18,102777
2016-02-19,102777
2016-02-20,102777
2016-02-21,102777
2016-02-22,102777
2016-02-23,102777
2016-02-24,102777
2016-02-25,103269
2016-02-26,103269
2016-02-27,103269
2016-02-28,103269
2016-02-29,103269
2016-03-01,103269
2016-03-02,103269
2016-03-03,103269
2016-03-04,103269
2016-03-05,103269
2016-03-06,103269
2016-03-07,103269
2016-03-08,103269
2016-03-09,103269
2016-03-10,103269
2016-03-11,103269
2016-03-12,103269
2016-03-13,103269
2016-03-14,103269
2016-03-15,103269
2016-03-16,103269
2016-03-17,103269
2016-03-18,103269
2016-03-19,103269
2016-03-20,103269
2016-03-21,103269
2016-03-22,103269
2016-03-23,103269
2016-03-24,102000
2016-03-25,102000
2016-03-26,102000
2016-03-27,102000
2016-03-28,102000
2016-03-29,102000
2016-03-30,102000
2016-03-31,102000
2016-04-01,102000
2016-04-02,102000
2016-04-03,102000
2016-04-04,102000
2016-04-05,102000
2016-04-06,102000
2016-04-07,102000
2016-04-08,102000
2016-04-09,102000
2016-04-10,102000
2016-04-11,102000
2016-04-12,102000
2016-04-13,102000
2016-04-14,102000
2016-04-15,102000
2016-04-16,102000
2016-04-17,102000
2016-04-18,102000
2016-04-19,102000
2016-04-20,102000
2016-04-21,102000
2016-04-22,98918
2016-04-23,98918
2016-04-24,98918
2016-04-25,98918
2016-04-26,98918
2016-04-27,98918
2016-04-28,98918
2016-04-29,98918
2016-04-30,98918
2016-05-01,98918
2016-05-02,98918
2016-05-03,98918
2016-05-04,98918
2016-05-05,98918
2016-05-06,98918
2016-05-07,98918
2016-05-08,98918
2016-05-09,98918
2016-05-10,98918
2016-05-11,98918
2016-05-12,98918
2016-05-13,98918
2016-05-14,98918
2016-05-15,98918
2016-05-16,96141
2016-05-17,96141
2016-05-18,96141
2016-05-19,96141
2016-05-22,96141
2016-05-23,96141
2016-05-24,96141
2016-05-25,96141
2016-05-26,96141
2016-05-27,96141
2016-05-28,96141
2016-05-29,96141
2016-05-30,96141
2016-05-31,96141
2016-06-01,96141
2016-06-02,96141
2016-06-03,96141
2016-06-04,96141
2016-06-05,96141
2016-06-06,92709
2016-06-07,92709
2016-06-08,92709
2016-06-09,92709
2016-06-10,92709
2016-06-11,92709
2016-06-12,92709
2016-06-13,92709
2016-06-14,92709
2016-06-15,92709
2016-06-16,92709
2016-06-17,92709
2016-06-18,92709
2016-06-19,92709
2016-06-20,92709
2016-06-21,92709
2016-06-22,92709
2016-06-23,92709
2016-06-24,92709
2016-06-25,92709
2016-06-26,92709
2016-06-27,90691
2016-06-28,90691
2016-06-29,90691
2016-06-30,90691
2016-07-01,90691
2016-07-02,90691
2016-07-03,90691
2016-07-04,90691
2016-07-05,90691
2016-07-06,90691
2016-07-07,90691
2016-07-08,90691
2016-07-09,90691
2016-07-10,90691
2016-07-11,90691
2016-07-12,90691
2016-07-13,90691
2016-07-14,90691
2016-07-15,87585
2016-07-16,87585
2016-07-17,87585
2016-07-18,87585
2016-07-24,87585
2016-07-25,87585
2016-07-26,87585
2016-07-27,87585
2016-07-28,87585
2016-07-29,87585
2016-07-30,87585
2016-07-31,87585
2016-08-01,87585
2016-08-02,87585
2016-08-03,87585
2016-08-04,87585
2016-08-05,87585
2016-08-06,87585
2016-08-07,87585
2016-08-08,87585
2016-08-09,88517
2016-08-10,88517
2016-08-11,88517
2016-08-12,88517
2016-08-13,88517
2016-08-14,88517
2016-08-15,88517
2016-08-16,88517
2016-08-17,88517
2016-08-18,88517
2016-08-19,88517
2016-08-20,88517
2016-08-21,88517
2016-08-22,88517
2016-08-23,88517
2016-08-24,88517
2016-08-25,88517
2016-08-26,88517
2016-08-28,88517
2016-08-31,88517
2016-09-01,88517
2016-09-02,88517
2016-09-03,88517
2016-09-04,88517
2016-09-05,88517
2016-09-06,88517
2016-09-07,91433
2016-09-08,91433
2016-09-09,91433
2016-09-10,91433
2016-09-11,91433
2016-09-12,91433
2016-09-13,91433
2016-09-14,91433
2016-09-15,91433
2016-09-16,91433
2016-09-17,91433
2016-09-18,91433
2016-09-19,91433
2016-09-20,91433
2016-09-21,91433
2016-09-22,91433
2016-09-23,91433
2016-09-24,91433
2016-09-25,91433
2016-09-26,91433
2016-09-27,91433
2016-09-28,91433
2016-09-29,91433
2016-09-30,91433
2016-10-01,91433
2016-10-02,91433
2016-10-03,91433
2016-10-04,91433
2016-10-05,91433
2016-10-06,91433
2016-10-07,91433
2016-10-08,91433
2016-10-09,93243
2016-10-11,93243
2016-10-12,93243
2016-10-13,93243
2016-10-14,93243
2016-10-15,93243
2016-10-16,93243
2016-10-17,93243
2016-10-18,93243
2016-10-19,93243
2016-10-20,93243
2016-10-21,93243
2016-10-22,93243
2016-10-23,93243
2016-10-24,93243
2016-10-25,93243
2016-10-26,93243
2016-10-27,93243
2016-10-28,93243
2016-10-29,93243
2016-10-30,93243
2016-10-31,93243
2016-11-01,93243
2016-11-02,93243
2016-11-03,93243
2016-11-04,93243
2016-11-05,93243
2016-11-06,93243
2016-11-07,95357
2016-11-08,95357
2016-11-09,95357
2016-11-10,95357
2016-11-11,95357
2016-11-12,95357
2016-11-13,95357
2016-11-14,95357
2016-12-08,92378
2016-12-09,92378
2016-12-10,92378
2016-12-11,92378
2016-12-12,92378
2016-12-13,92378
2016-12-14,92378
2016-12-15,92378
2016-12-16,92378
2016-12-17,92378
2016-12-18,92378
2016-12-19,92378
2016-12-20,92378
2016-12-21,92378
2016-12-22,92378
2016-12-23,92378
2016-12-24,92378
2016-12-25,92378
2016-12-26,92378
2016-12-27,92378
2016-12-28,92378
2016-12-29,92378
2016-12-30,91880
2016-12-31,91880
2017-01-01,91880
2017-01-02,91880
2017-01-03,91880
2017-01-04,91880
2017-01-05,91880
2017-01-06,91880
2017-01-07,91880
2017-01-08,91880
2017-01-09,91880
2017-01-10,91880
2017-01-11,91880
2017-01-12,91880
2017-01-13,91880
2017-01-14,91880
2017-01-15,91880
2017-01-16,91880
2017-01-17,91880
2017-01-18,90961
2017-01-19,90961
2017-01-20,90961
2017-01-21,90961
2017-01-22,90961
2017-01-27,90961
2017-01-28,90961
2017-01-29,90961
2017-01-30,90961
2017-01-31,90961
2017-02-01,90961
2017-02-02,90961
2017-02-03,90961
2017-02-04,90961
2017-02-05,92132
2017-02-06,92132
2017-02-07,92132
2017-02-08,92132
2017-02-09,92132
2017-02-10,92132
2017-02-11,92132
2017-02-12,92132
2017-02-13,92132
2017-02-14,92132
2017-02-15,92132
2017-02-16,92132
2017-02-18,92132
2017-02-19,92132
2017-02-20,92132
2017-02-21,92132
2017-02-22,92132
2017-02-23,92132
2017-02-24,92132
2017-02-25,92132
2017-02-26,90061
2017-02-27,90061
2017-02-28,90061
2017-03-01,90061
2017-03-02,90061
2017-03-03,90061
2017-03-04,90061
2017-03-05,90061
2017-03-06,90061
2017-03-07,90061
2017-03-08,90061
2017-03-09,90061
2017-03-10,90061
2017-03-11,90061
2017-03-12,90061
2017-03-13,90061
2017-03-14,90061
2017-03-15,90061
2017-03-16,90061
2017-03-17,89829
2017-03-18,89829
2017-03-19,89829
2017-03-20,89829
2017-03-21,89829
2017-03-22,89829
2017-03-23,89829
2017-03-24,89829
2017-03-25,89829
2017-03-26,89829
2017-03-27,89829
2017-03-28,89829
2017-03-29,89829
2017-03-30,89829
2017-03-31,89829
2017-04-01,89829
2017-04-02,89829
2017-04-03,89829
2017-04-04,88524
2017-04-12,88524
2017-04-13,88524
2017-04-14,88524
2017-04-15,88524
2017-04-16,88524
2017-04-17,88524
2017-04-18,88524
2017-04-19,88524
2017-04-20,88524
2017-04-21,88524
2017-04-22,84886
2017-04-23,84886
2017-04-24,84886
2017-04-25,84886
2017-04-26,84886
2017-04-27,84886
2017-04-28,84886
2017-04-29,84886
2017-04-30,84886
2017-05-01,84886
2017-05-02,84886
2017-05-03,84886
2017-05-04,84886
2017-05-05,84886
2017-05-06,84886
2017-05-07,84886
2017-05-08,84570
2017-05-09,84570
2017-05-10,84570
2017-05-11,84570
2017-05-12,84570
2017-05-13,84570
2017-05-14,84570
2017-05-15,84570
2017-05-16,84570
2017-05-17,84570
2017-05-18,84570
2017-05-19,84570
2017-05-20,84570
2017-05-21,84570
2017-05-22,84570
2017-05-23,84570
2017-05-24,84570
2017-05-25,84570
2017-05-26,84570
2017-05-27,83663
2017-05-28,83663
2017-05-29,83663
2017-05-30,83663
2017-05-31,83663
2017-06-01,83663
2017-06-02,83663
2017-06-03,83663
2017-06-06,83663
2017-06-07,83663
2017-06-08,83663
2017-06-09,83663
2017-06-10,83663
2017-06-11,84487
2017-06-12,84487
2017-06-13,84487
2017-06-14,84487
2017-06-15,84487
2017-06-16,84487
2017-06-17,84487
2017-06-18,84487
2017-06-19,84487
2017-06-20,84487
2017-06-21,84487
2017-06-22,84487
2017-06-23,84487
2017-06-24,84487
2017-06-25,84487
2017-06-26,84487
2017-06-27,84683
2017-06-28,84683
2017-06-29,84683
2017-06-30,84683
2017-07-01,84683
2017-07-02,84683
2017-07-03,84683
2017-07-04,84683
2017-07-05,84683
2017-07-06,84683
2017-07-07,84683
2017-07-08,84683
2017-07-13,84683
2017-07-14,84683
2017-07-15,84683
2017-07-16,84683
2017-07-17,86659
2017-07-18,86659
2017-07-19,86659
2017-07-20,86659
2017-07-21,86659
2017-07-22,86659
2017-07-23,86659
2017-07-24,86659
2017-07-25,86659
2017-07-26,86659
2017-07-27,86659
2017-07-28,86659
2017-07-29,86659
2017-07-30,86659
2017-07-31,86659
2017-08-01,86659
2017-08-02,86659
2017-08-03,86659
2017-08-04,86659
2017-08-05,86928
2017-08-06,86928
2017-08-09,86928
2017-08-10,86928
2017-08-11,86928
2017-08-12,86928
2017-08-13,86928
2017-08-14,86928
2017-08-15,86928
2017-08-17,86928
2017-08-18,86928
2017-08-19,86928
2017-08-20,86928
2017-08-21,87977
2017-08-22,87977
2017-08-23,87977
2017-08-24,87977
2017-08-25,87977
2017-08-26,87977
2017-08-27,87977
2017-08-28,87977
2017-08-29,87977
2017-08-30,87977
2017-08-31,87977
2017-09-01,87977
2017-09-02,87977
2017-09-03,87977
2017-09-04,88337
2017-09-05,88337
2017-09-06,88337
2017-09-07,88337
2017-09-08,88337
2017-09-09,88337
2017-09-10,88337
2017-09-11,88337
2017-09-12,88337
2017-09-13,88337
2017-09-14,88337
2017-09-15,88337
2017-09-16,88337
2017-09-17,88337
2017-09-19,88337
2017-09-20,88337
2017-09-21,88337
2017-09-22,88337
2017-09-23,89277
2017-09-24,89277
2017-09-25,89277
2017-09-26,89277
2017-09-27,89277
2017-09-28,89277
2017-09-29,89277
2017-09-30,89277
2017-10-01,89277
2017-10-02,89277
2017-10-03,89277
2017-10-04,89277
2017-10-05,89277
2017-10-06,89277
2017-10-07,89277
2017-10-08,89277
2017-10-09,89277
2017-10-10,89277
2017-10-11,89277
2017-10-12,89277
2017-10-13,89277
2017-10-14,91281
2017-10-15,91281
2017-10-16,91281
2017-10-17,91281
2017-10-18,91281
2017-10-19,91281
2017-10-20,91281
2017-10-21,91281
2017-10-22,91281
2017-10-23,91281
2017-10-24,91281
2017-10-25,91281
2017-10-26,91281
2017-10-27,91281
2017-10-28,91281
2017-10-29,91281
2017-10-30,91281
2017-10-31,91281
2017-11-01,91281
2017-11-02,91281
2017-11-03,91281
2017-11-04,94147
2017-11-05,94147
2017-11-06,94147
2017-11-07,94147
2017-11-08,94147
2017-11-09,94147
2017-11-10,94147
2017-11-11,94147
2017-11-12,94147
2017-11-13,94147
2017-11-14,94147
2017-11-15,94147
2017-11-16,94147
2017-11-17,94147
2017-11-18,94147
2017-11-19,94147
2017-11-20,94147
2017-11-21,94147
2017-11-22,94147
2017-11-23,94147
2017-11-24,94147
2017-11-25,94147
2017-11-26,96859
2017-11-27,96859
2017-11-28,96859
2017-11-29,96859
2017-11-30,96859
2017-12-01,96859
2017-12-02,96859
2017-12-03,96859
2017-12-04,96859
2017-12-05,96859
2017-12-06,96859
2017-12-07,96859
2017-12-08,96859
2017-12-09,96859
2017-12-10,96859
2017-12-11,96859
2017-12-12,96859
2017-12-13,96859
2017-12-14,96859
2017-12-15,97770
2017-12-16,97770
2017-12-17,97770
2017-12-18,97770
2017-12-19,97770
2017-12-20,97770
2017-12-21,97770
2017-12-22,97770
2017-12-23,97770
2017-12-24,97770
2017-12-25,97770
2017-12-26,97770
2017-12-27,97770
2017-12-28,97770
2017-12-29,97770
2017-12-30,97770
2017-12-31,97770
2018-01-01,97770
2018-01-02,97770
2018-01-03,97770
2018-01-04,96000
2018-01-05,96000
2018-01-06,96000
2018-01-07,96000
2018-01-08,96000
2018-01-09,96000
2018-01-10,96000
2018-01-11,96000
2018-01-12,96000
2018-01-13,96000
2018-01-14,96000
2018-01-15,96000
2018-01-16,96000
2018-01-17,96000
2018-01-18,96000
2018-01-19,96000
2018-01-20,94228
2018-01-21,94228
2018-01-22,94228
2018-01-23,94228
2018-01-24,94228
2018-01-25,94228
2018-01-26,94228
2018-01-27,94228
2018-01-28,91644
2018-01-29,91644
2018-01-30,91644
2018-02-01,91644
2018-02-02,91644
2018-02-04,91644
2018-02-05,91644
2018-02-06,91783
2018-02-07,91783
2018-02-08,91783
2018-02-09,91783
2018-02-10,91783
2018-02-11,91783
2018-02-12,91052
2018-02-13,91052
2018-02-14,91052
2018-02-15,91052
2018-02-16,91052
2018-02-17,91052
2018-02-18,91052
2018-02-19,90447
2018-02-20,90447
2018-02-21,90447
2018-02-22,90447
2018-02-23,90447
2018-02-24,90447
2018-02-25,90447
2018-02-26,90447
2018-02-27,87868
2018-02-28,87868
2018-03-01,87868
2018-03-02,87868
2018-03-03,87868
2018-03-04,87868
2018-03-05,87868
2018-03-06,85468
2018-03-07,85468
2018-03-08,85468
2018-03-09,85468
2018-03-10,85468
2018-03-11,85468
2018-03-12,85468
2018-03-13,85468
2018-03-14,84125
2018-03-15,84125
2018-03-16,84125
2018-03-17,84125
2018-03-18,84125
2018-03-19,84125
2018-03-20,84125
2018-03-21,84125
2018-03-23,80983
2018-03-24,80983
2018-03-26,80983
2018-03-27,80983
2018-03-28,80983
2018-03-29,80983
2018-03-30,79272
2018-03-31,79272
2018-04-01,79272
2018-04-02,79272
2018-04-03,79272
2018-04-04,79272
2018-04-05,79272
2018-04-06,79272
2018-04-08,77376
2018-04-09,77376
2018-04-10,77376
2018-04-11,77376
2018-04-12,77376
2018-04-13,77376
2018-04-14,77376
2018-04-16,77367
2018-04-17,77367
2018-04-18,77367
2018-04-19,77367
2018-04-20,77367
2018-04-21,77367
2018-04-22,77367
2018-04-23,77367
2018-04-24,77367
2018-04-25,76956
2018-04-26,76956
2018-04-27,76956
2018-04-28,76956
2018-04-29,76956
2018-04-30,76956
2018-05-01,76956
2018-05-02,76956
2018-05-03,75790
2018-05-04,75790
2018-05-05,75790
2018-05-06,75790
2018-05-07,75790
2018-05-08,75790
2018-05-09,75790
2018-05-10,75790
2018-05-11,75790
2018-05-12,76051
2018-05-13,76051
2018-05-14,76051
2018-05-15,76051
2018-05-16,76051
2018-05-17,76051
2018-05-18,76051
2018-05-19,76051
2018-05-20,74666
2018-05-21,74666
2018-05-22,74666
2018-05-23,74666
2018-05-24,74666
2018-05-25,74666
2018-05-26,74666
2018-05-27,74749
2018-05-28,74749
2018-05-29,74749
2018-05-30,74749
2018-05-31,74749
2018-06-01,74749
2018-06-02,74749
2018-06-03,74287
2018-06-04,74287
2018-06-05,74287
2018-06-06,74287
2018-06-07,74287
2018-06-08,74287
2018-06-09,74287
2018-06-10,73102
2018-06-11,73102
2018-06-12,73102
2018-06-13,73102
2018-06-14,73102
2018-06-15,73102
2018-06-16,73102
2018-06-17,71148
2018-06-18,71148
2018-06-19,71148
2018-06-20,71148
2018-06-21,71148
2018-06-22,71148
2018-06-23,71148
2018-06-24,70328
2018-06-25,70328
2018-06-26,70328
2018-06-27,70328
2018-06-28,70328
2018-06-29,70328
2018-06-30,70328
2018-07-01,70328
2018-07-02,70328
2018-07-03,71349
2018-07-04,71349
2018-07-05,71349
2018-07-06,71349
2018-07-07,71349
2018-07-08,71349
2018-07-09,71349
2018-07-10,71777
2018-07-11,71777
2018-07-12,71777
2018-07-13,71777
2018-07-14,71777
2018-07-15,71777
2018-07-16,71777
2018-07-17,72376
2018-07-18,72376
2018-07-19,72376
2018-07-20,72376
2018-07-21,72376
2018-07-22,72376
2018-07-23,72376
2018-07-24,72991
2018-07-25,72991
2018-07-26,72991
2018-07-27,72991
2018-07-28,72991
2018-07-29,74563
2018-07-30,74563
2018-07-31,74563
2018-08-01,74563
2018-08-02,74563
2018-08-03,75131
2018-08-04,75131
2018-08-05,75131
2018-08-06,75131
2018-08-07,75131
2018-08-08,75564
2018-08-09,75564
2018-08-10,75564
2018-08-11,75564
2018-08-12,75564
2018-08-14,76652
2018-08-16,76652
2018-08-17,76652
2018-08-18,76652
2018-08-19,78099
2018-08-20,78099
2018-08-21,78099
2018-08-22,78099
2018-08-23,78099
2018-08-24,78357
2018-08-25,78357
2018-08-26,78357
2018-08-27,78357
2018-08-28,78357
2018-08-29,78357
2018-08-30,79616
2018-08-31,79616
2018-09-01,79616
2018-09-02,79616
2018-09-03,79616
2018-09-04,79503
2018-09-05,79503
2018-09-06,79503
2018-09-07,79503
2018-09-08,79503
2018-09-09,79503
2018-09-10,78272
2018-09-11,78272
2018-09-12,78272
2018-09-13,78272
2018-09-14,78272
2018-09-15,77130
2018-09-16,77130
2018-09-17,77130
2018-09-18,77130
2018-09-19,77130
2018-09-20,77916
2018-09-21,77916
2018-09-22,77916
2018-09-23,77916
2018-09-24,77916
2018-09-25,77916
2018-09-26,79753
2018-09-27,79753
2018-09-28,79753
2018-09-29,79753
2018-09-30,79753
2018-10-02,79898
2018-10-03,79898
2018-10-04,79898
2018-10-05,79898
2018-10-06,79898
2018-10-07,78946
2018-10-08,78946
2018-10-09,78946
2018-10-10,78946
2018-10-11,80266
2018-10-12,80266
2018-10-13,80266
2018-10-14,80266
2018-10-15,80266
2018-10-16,80266
2018-10-17,81768
2018-10-18,81768
2018-10-19,81768
2018-10-20,81768
2018-10-21,81768
2018-10-22,81768
2018-10-23,82839
2018-10-24,82839
2018-10-25,82839
2018-10-26,82839
2018-10-27,82839
2018-10-28,83221
2018-10-29,83221
2018-10-30,83221
2018-10-31,83221
2018-11-01,83221
2018-11-03,83641
2018-11-04,83641
2018-11-05,83641
2018-11-06,84054
2018-11-07,84054
2018-11-08,84054
2018-11-09,84054
2018-11-10,86661
2018-11-11,86661
2018-11-12,86661
2018-11-13,88727
2018-11-14,88727
2018-11-15,88727
2018-11-16,88850
2018-11-17,88850
2018-11-18,88850
2018-11-19,88850
2018-11-20,91830
2018-11-21,91830
2018-11-22,91830
2018-11-23,93861
2018-11-24,93861
2018-11-25,93861
2018-11-26,96567
2018-11-27,96567
2018-11-28,96567
2018-11-29,97435
2018-12-01,97435
2018-12-02,96301
2018-12-03,96301
2018-12-04,96301
2018-12-05,97420
2018-12-07,97420
2018-12-09,98683
2018-12-10,98683
2018-12-11,96417
2018-12-12,96417
2018-12-13,96417
2018-12-14,96841
2018-12-15,96841
2018-12-16,96841
2018-12-17,94108
2018-12-18,94108
2018-12-19,94108
2018-12-20,92130
2018-12-21,92130
2018-12-22,92130
2018-12-23,91537
2018-12-24,91537
2018-12-25,91537
2018-12-26,91537
2018-12-27,88047
2018-12-28,88047
2018-12-29,88047
2018-12-30,86785
2018-12-31,86785
2019-01-01,86785
2019-01-02,84474
2019-01-03,84474
2019-01-04,84474
2019-01-05,81257
2019-01-06,81257
2019-01-08,80574
2019-01-10,80574
2019-01-11,78200
2019-01-12,78200
2019-01-13,78200
2019-01-14,74290
2019-01-15,74290
2019-01-16,74290
2019-01-17,70575
2019-01-18,70575
2019-01-19,67206
2019-01-20,67206
2019-01-21,67206
2019-01-22,63845
2019-01-23,63845
2019-01-24,63845
2019-01-25,60677
2019-01-26,60677
2019-01-27,58496
2019-01-28,58496
2019-01-29,55904
2019-01-30,55904
2019-01-31,53423
2019-02-01,53423
2019-02-02,53423
2019-02-03,50751
2019-02-04,50751
2019-02-05,50751
2019-02-06,50751
2019-02-07,49544
2019-02-08,49544
2019-02-09,49544
2019-02-10,49022
2019-02-11,49022
2019-02-12,49022
2019-02-13,48736
2019-02-14,48736
2019-02-15,48736
2019-02-16,47799
2019-02-17,47799
2019-02-18,47799
2019-02-19,47799
2019-02-20,47909
2019-02-21,47909
2019-02-22,47909
2019-02-23,46726
2019-02-24,46726
2019-02-25,45675
2019-02-26,45675
2019-02-27,45675
2019-02-28,45675
2019-03-01,45675
2019-03-02,47046
2019-03-03,47046
2019-03-04,47046
2019-03-05,46988
2019-03-06,46988
2019-03-07,46988
2019-03-08,46753
2019-03-09,46753
2019-03-10,46753
2019-03-11,45210
2019-03-12,45210
2019-03-13,45210
2019-03-14,44775
2019-03-15,44775
2019-03-16,44775
2019-03-17,44546
2019-03-18,44546
2019-03-19,44546
2019-03-20,45390
2019-03-21,45390
2019-03-22,45390
2019-03-23,44809
2019-03-24,44809
2019-03-25,44809
2019-03-26,44012
2019-03-27,44012
2019-03-28,44012
2019-03-29,44694
2019-03-30,44694
2019-03-31,44694
2019-04-01,44694
2019-04-02,45755
2019-04-03,45755
2019-04-04,45755
2019-04-05,45755
2019-04-06,46987
2019-04-07,46987
2019-04-08,46987
