date_obj,Circular%20hide price
2015-10-24,70966
2015-10-25,70966
2015-10-26,70966
2015-10-27,70966
2015-10-29,70966
2015-10-30,70966
2015-10-31,70966
2015-11-01,70966
2015-11-02,70966
2015-11-03,70966
2015-11-04,70966
2015-11-05,70966
2015-11-06,70966
2015-11-07,70966
2015-11-08,70966
2015-11-09,70966
2015-11-10,70966
2015-11-11,70966
2015-11-12,70966
2015-11-13,70966
2015-11-14,70966
2015-11-15,70966
2015-11-16,70966
2015-11-17,70966
2015-11-18,70966
2015-11-19,70966
2015-11-20,70966
2015-11-21,70966
2015-11-22,70966
2015-11-23,70966
2015-11-24,70966
2015-11-25,70966
2015-11-26,70966
2015-11-27,70966
2015-11-28,70966
2015-11-29,70966
2015-11-30,70966
2015-12-01,70966
2015-12-02,70966
2015-12-03,70966
2015-12-04,70966
2015-12-05,70966
2015-12-06,70966
2015-12-07,70966
2015-12-08,70966
2015-12-09,70966
2015-12-10,70966
2015-12-11,70966
2015-12-12,70966
2015-12-13,70966
2015-12-14,70966
2015-12-15,70966
2015-12-16,70966
2015-12-17,70966
2015-12-18,70966
2015-12-19,70966
2015-12-20,70966
2015-12-21,70966
2015-12-22,70966
2015-12-23,70966
2015-12-24,70966
2015-12-25,70966
2015-12-26,70966
2015-12-27,70966
2015-12-28,70966
2015-12-29,70966
2015-12-30,70966
2015-12-31,70966
2016-01-01,70966
2016-01-02,70966
2016-01-03,70966
2016-01-04,70966
2016-01-05,70966
2016-01-06,70966
2016-01-07,70966
2016-01-08,70966
2016-01-09,70966
2016-01-10,70966
2016-01-11,70966
2016-01-12,70966
2016-01-13,70966
2016-01-14,70966
2016-01-15,70966
2016-01-16,70966
2016-01-17,70966
2016-01-18,70966
2016-01-19,70966
2016-01-20,70966
2016-01-21,70966
2016-01-22,70966
2016-01-23,70966
2016-01-24,70966
2016-01-25,70966
2016-01-26,70966
2016-01-27,70966
2016-01-28,70966
2016-01-29,70966
2016-01-30,70966
2016-01-31,70966
2016-02-01,70966
2016-02-02,70966
2016-02-03,70966
2016-02-04,70966
2016-02-05,70966
2016-02-06,70966
2016-02-07,70966
2016-02-08,70966
2016-02-09,70966
2016-02-10,70966
2016-02-11,70966
2016-02-12,70966
2016-02-13,70966
2016-02-14,70966
2016-02-15,70966
2016-02-16,70966
2016-02-17,70966
2016-02-18,70966
2016-02-19,70966
2016-02-20,70966
