date_obj,Team-18%20cape price
2015-03-04,3800
2015-03-05,3800
2015-03-06,3652
2015-03-07,3652
2015-03-08,3652
2015-03-09,3652
2015-03-10,3652
2015-03-11,3652
2015-03-12,3652
2015-03-13,3652
2015-03-14,3471
2015-03-15,3471
2015-03-16,3471
2015-03-17,3471
2015-03-18,3471
2015-03-19,3471
2015-03-20,3471
2015-03-21,3471
2015-03-22,3299
2015-03-23,3299
2015-03-24,3299
2015-03-25,3299
2015-03-26,3299
2015-03-27,3299
2015-03-28,3299
2015-03-29,3299
2015-03-30,3299
2015-03-31,3135
2015-04-01,3135
2015-04-02,3135
2015-04-03,3135
2015-04-04,3135
2015-04-05,3135
2015-04-06,3135
2015-04-07,3135
2015-04-08,3135
2015-04-09,2984
2015-04-10,2984
2015-04-11,2984
2015-04-12,2984
2015-04-13,2984
2015-04-14,2984
2015-04-15,2984
2015-04-16,2984
2015-04-17,2984
2015-04-18,2881
2015-04-19,2881
2015-04-20,2881
2015-04-21,2881
2015-04-22,2881
2015-04-23,2881
2015-04-24,2881
2015-04-25,2881
2015-04-26,2881
2015-04-27,2761
2015-04-28,2761
2015-04-29,2761
2015-04-30,2761
2015-05-01,2761
2015-05-02,2761
2015-05-03,2761
2015-05-04,2761
2015-05-05,2761
2015-05-06,2761
2015-05-07,2673
2015-05-08,2673
2015-05-09,2673
2015-05-10,2673
2015-05-11,2673
2015-05-12,2673
2015-05-13,2673
2015-05-14,2673
2015-05-15,2673
2015-05-16,2673
2015-05-17,2562
2015-05-18,2562
2015-05-19,2562
2015-05-20,2562
2015-05-21,2562
2015-05-22,2562
2015-05-23,2562
2015-05-24,2562
2015-05-25,2562
2015-05-26,2562
2015-05-27,2515
2015-05-28,2515
2015-05-29,2515
2015-05-30,2515
2015-05-31,2515
2015-06-01,2515
2015-06-02,2426
2015-06-03,2426
2015-06-04,2426
2015-06-05,2426
2015-06-06,2426
2015-06-07,2426
2015-06-08,2426
2015-06-09,2342
2015-06-10,2342
2015-06-11,2342
2015-06-12,2342
2015-06-13,2342
2015-06-14,2342
2015-06-15,2342
2015-06-16,2248
2015-06-17,2248
2015-06-18,2248
2015-06-19,2248
2015-06-20,2248
2015-06-21,2248
2015-06-22,2248
2015-06-23,2149
2015-06-24,2149
2015-06-25,2149
2015-06-26,2149
2015-06-27,2149
2015-06-28,2149
2015-06-29,2149
2015-06-30,2159
2015-07-01,2159
2015-07-02,2159
2015-07-03,2159
2015-07-04,2159
2015-07-05,2159
2015-07-06,2159
2015-07-07,2159
2015-07-08,2176
2015-07-09,2176
2015-07-10,2176
2015-07-11,2176
2015-07-12,2176
2015-07-13,2176
2015-07-14,2176
2015-07-15,2176
2015-07-16,2173
2015-07-17,2173
2015-07-18,2173
2015-07-19,2173
2015-07-20,2173
2015-07-21,2173
2015-07-22,2143
2015-07-23,2143
2015-07-24,2143
2015-07-25,2143
2015-07-26,2143
2015-07-27,2143
2015-07-28,2143
2015-07-29,2074
2015-07-30,2074
2015-07-31,2074
2015-08-01,2074
2015-08-02,2074
2015-08-03,2074
2015-08-04,2074
2015-08-05,1970
