date_obj,Emerald%20bracelet price
2015-07-23,887
2015-07-24,887
2015-07-25,887
2015-07-26,887
2015-07-27,887
2015-07-28,887
2015-07-29,887
2015-07-30,887
2015-07-31,887
2015-08-01,887
2015-08-02,887
2015-08-03,899
2015-08-04,899
2015-08-05,899
2015-08-06,899
2015-08-07,899
2015-08-08,899
2015-08-09,899
2015-08-10,899
2015-08-11,899
2015-08-12,899
2015-08-13,899
2015-08-14,899
2015-08-15,899
2015-08-16,899
2015-08-17,899
2015-08-18,899
2015-08-19,918
2015-08-20,918
2015-08-21,918
2015-08-22,918
2015-08-23,918
2015-08-24,918
2015-08-25,918
2015-08-26,918
2015-08-27,918
2015-08-28,918
2015-08-29,918
2015-08-30,918
2015-08-31,918
2015-09-01,918
2015-09-02,918
2015-09-03,918
2015-09-04,918
2015-09-05,928
2015-09-06,928
2015-09-07,928
2015-09-08,928
2015-09-09,928
2015-09-10,928
2015-09-11,928
2015-09-12,928
2015-09-13,928
2015-09-14,928
2015-09-15,928
2015-09-16,928
2015-09-17,928
2015-09-18,928
2015-09-19,928
2015-09-20,928
2015-09-21,928
2015-09-22,928
2015-09-23,952
2015-09-24,952
2015-09-25,952
2015-09-27,952
2015-09-28,952
2015-09-29,952
2015-09-30,952
2015-10-05,952
2015-10-06,952
2015-10-07,952
2015-10-08,952
2015-10-09,952
2015-10-10,952
2015-10-11,959
2015-10-12,959
2015-10-13,959
2015-10-14,959
2015-10-15,959
2015-10-16,959
2015-10-17,959
2015-10-18,959
2015-10-19,959
2015-10-20,959
2015-10-22,959
2015-10-23,959
2015-10-24,959
2015-10-25,959
2015-10-26,959
2015-10-27,959
2015-10-29,959
2015-10-30,959
2015-10-31,954
2015-11-01,954
2015-11-02,954
2015-11-03,954
2015-11-04,954
2015-11-05,954
2015-11-06,954
2015-11-07,954
2015-11-08,954
2015-11-09,954
2015-11-10,954
2015-11-11,954
2015-11-12,954
2015-11-13,954
2015-11-14,954
2015-11-15,954
2015-11-16,954
2015-11-17,954
2015-11-18,973
2015-11-19,973
2015-11-20,973
2015-11-21,973
2015-11-22,973
2015-11-23,973
2015-11-24,973
2015-11-25,973
2015-11-26,973
2015-11-27,973
2015-11-28,973
2015-11-29,973
2015-11-30,973
2015-12-01,973
2015-12-02,973
2015-12-03,973
2015-12-04,973
2015-12-05,994
2015-12-06,994
2015-12-07,994
2015-12-08,994
2015-12-09,994
2015-12-10,994
2015-12-11,994
2015-12-12,994
2015-12-13,994
2015-12-14,994
2015-12-15,994
2015-12-16,994
2015-12-17,994
2015-12-18,994
2015-12-19,994
2015-12-20,994
2015-12-21,994
2015-12-22,994
2015-12-23,1013
2015-12-24,1013
2015-12-25,1013
2015-12-26,1013
2015-12-27,1013
2015-12-28,1013
2015-12-29,1013
2015-12-30,1013
2015-12-31,1013
2016-01-01,1013
2016-01-02,1013
2016-01-03,1013
2016-01-04,1013
2016-01-05,1013
2016-01-06,1013
2016-01-07,1013
2016-01-08,1013
2016-01-09,1013
2016-01-10,1013
2016-01-11,1017
2016-01-12,1017
2016-01-13,1017
2016-01-14,1017
2016-01-15,1017
2016-01-16,1017
2016-01-17,1017
2016-01-18,1017
2016-01-19,1017
2016-01-20,1017
2016-01-21,1017
2016-01-22,1017
2016-01-23,1017
2016-01-24,1017
2016-01-25,1017
2016-01-26,1045
2016-01-27,1045
2016-01-28,1045
2016-01-29,1045
2016-01-30,1045
2016-01-31,1045
2016-02-01,1045
2016-02-02,1045
2016-02-03,1045
2016-02-04,1045
2016-02-05,1045
2016-02-06,1045
2016-02-07,1045
2016-02-08,1045
2016-02-09,1045
2016-02-10,1073
2016-02-11,1073
2016-02-12,1073
2016-02-13,1073
2016-02-14,1073
2016-02-15,1073
2016-02-16,1073
2016-02-17,1073
2016-02-18,1073
2016-02-19,1073
2016-02-20,1073
2016-02-21,1073
2016-02-22,1073
2016-02-23,1073
2016-02-24,1073
2016-02-25,1073
2016-02-26,1073
2016-02-27,1073
2016-02-28,1073
2016-02-29,1073
2016-03-01,1086
2016-03-02,1086
2016-03-03,1086
2016-03-04,1086
2016-03-05,1086
2016-03-06,1086
2016-03-07,1086
2016-03-08,1086
2016-03-09,1086
2016-03-10,1086
2016-03-11,1086
2016-03-12,1086
2016-03-13,1086
2016-03-14,1086
2016-03-15,1086
2016-03-16,1086
2016-03-17,1086
2016-03-18,1086
2016-03-19,1086
2016-03-20,1086
2016-03-21,1086
2016-03-22,1116
2016-03-23,1116
2016-03-24,1116
2016-03-25,1116
2016-03-26,1116
2016-03-27,1116
2016-03-28,1116
2016-03-29,1116
2016-03-30,1116
2016-03-31,1116
2016-04-01,1116
2016-04-02,1116
2016-04-03,1116
2016-04-04,1116
2016-04-05,1116
2016-04-06,1116
2016-04-07,1116
2016-04-08,1116
2016-04-09,1142
2016-04-10,1142
2016-04-11,1142
2016-04-12,1142
2016-04-13,1142
2016-04-14,1142
2016-04-15,1142
2016-04-16,1142
2016-04-17,1142
2016-04-18,1142
2016-04-19,1142
2016-04-20,1142
2016-04-21,1142
2016-04-22,1142
2016-04-23,1142
2016-04-24,1142
2016-04-25,1142
2016-04-26,1142
2016-04-27,1167
2016-04-28,1167
2016-04-29,1167
2016-04-30,1167
2016-05-01,1167
2016-05-02,1167
2016-05-03,1167
2016-05-04,1167
2016-05-05,1167
2016-05-06,1167
2016-05-07,1167
2016-05-08,1167
2016-05-09,1167
2016-05-10,1167
2016-05-11,1167
2016-05-12,1176
2016-05-13,1176
2016-05-14,1176
2016-05-15,1176
2016-05-16,1176
2016-05-17,1176
2016-05-18,1176
2016-05-19,1176
2016-05-22,1176
2016-05-23,1176
2016-05-24,1176
2016-05-25,1176
2016-05-26,1172
2016-05-27,1172
2016-05-28,1172
2016-05-29,1172
2016-05-30,1172
2016-05-31,1172
2016-06-01,1172
2016-06-02,1172
2016-06-03,1172
2016-06-04,1172
2016-06-05,1172
2016-06-06,1172
2016-06-07,1172
2016-06-08,1172
2016-06-09,1172
2016-06-10,1172
2016-06-11,1180
2016-06-12,1180
2016-06-13,1180
2016-06-14,1180
2016-06-15,1180
2016-06-16,1180
2016-06-17,1180
2016-06-18,1180
2016-06-19,1180
2016-06-20,1180
2016-06-21,1180
2016-06-22,1180
2016-06-23,1180
2016-06-24,1180
2016-06-25,1180
2016-06-26,1180
2016-06-27,1180
2016-06-28,1180
2016-06-29,1198
2016-06-30,1198
2016-07-01,1198
2016-07-02,1198
2016-07-03,1198
2016-07-04,1198
2016-07-05,1198
2016-07-06,1198
2016-07-07,1198
2016-07-08,1198
2016-07-09,1198
2016-07-10,1198
2016-07-11,1198
2016-07-12,1198
2016-07-13,1198
2016-07-14,1198
2016-07-15,1198
2016-07-16,1198
2016-07-17,1234
2016-07-18,1234
2016-07-23,1234
2016-07-24,1234
2016-07-25,1234
2016-07-26,1234
2016-07-27,1234
2016-07-28,1234
2016-07-29,1234
2016-07-30,1234
2016-07-31,1234
2016-08-01,1234
2016-08-02,1234
2016-08-03,1234
2016-08-04,1234
2016-08-05,1234
2016-08-06,1234
2016-08-07,1234
2016-08-08,1234
2016-08-09,1261
2016-08-10,1261
2016-08-11,1261
2016-08-12,1261
2016-08-13,1261
2016-08-14,1261
2016-08-15,1261
2016-08-16,1261
2016-08-17,1261
2016-08-18,1261
2016-08-19,1261
2016-08-20,1261
2016-08-21,1261
2016-08-22,1261
2016-08-23,1261
2016-08-24,1261
2016-08-25,1261
2016-08-26,1261
2016-08-28,1261
2016-08-31,1285
2016-09-01,1285
2016-09-02,1285
2016-09-03,1285
2016-09-04,1285
2016-09-05,1285
2016-09-06,1285
2016-09-07,1285
2016-09-08,1285
2016-09-09,1285
2016-09-10,1285
2016-09-11,1285
2016-09-12,1285
2016-09-13,1285
2016-09-14,1285
2016-09-15,1285
2016-09-16,1285
2016-09-17,1285
2016-09-18,1285
2016-09-19,1303
2016-09-20,1303
2016-09-21,1303
2016-09-22,1303
2016-09-23,1303
2016-09-24,1303
2016-09-25,1303
2016-09-26,1303
2016-09-27,1303
2016-09-28,1303
2016-09-29,1303
2016-09-30,1303
2016-10-01,1303
2016-10-02,1303
2016-10-03,1303
2016-10-04,1303
2016-10-05,1303
2016-10-06,1303
2016-10-07,1303
2016-10-08,1303
2016-10-09,1303
2016-10-10,1303
2016-10-11,1303
2016-10-12,1303
2016-10-13,1278
2016-10-14,1278
2016-10-15,1278
2016-10-16,1278
2016-10-17,1278
2016-10-18,1278
2016-10-19,1278
2016-10-20,1278
2016-10-21,1278
2016-10-22,1278
2016-10-23,1278
2016-10-24,1278
2016-10-25,1278
2016-10-26,1278
2016-10-27,1278
2016-10-28,1278
2016-10-29,1278
2016-10-30,1231
2016-10-31,1231
2016-11-01,1231
2016-11-02,1231
2016-11-03,1231
2016-11-04,1231
2016-11-05,1231
2016-11-06,1231
2016-11-07,1231
2016-11-08,1231
2016-11-09,1231
2016-11-10,1231
2016-11-11,1231
2016-11-12,1231
2016-11-13,1231
2016-11-14,1231
2016-11-15,1231
2016-12-07,1126
2016-12-08,1126
2016-12-09,1126
2016-12-10,1126
2016-12-11,1126
2016-12-12,1126
2016-12-13,1126
2016-12-14,1126
2016-12-15,1126
2016-12-16,1126
2016-12-17,1126
2016-12-18,1126
2016-12-19,1126
2016-12-20,1126
2016-12-21,1126
2016-12-22,1126
2016-12-23,1085
2016-12-24,1085
2016-12-25,1085
2016-12-26,1085
2016-12-27,1085
2016-12-28,1085
2016-12-29,1085
2016-12-30,1085
2016-12-31,1085
2017-01-01,1085
2017-01-02,1085
2017-01-03,1085
2017-01-04,1085
2017-01-05,1085
2017-01-06,1038
2017-01-07,1038
2017-01-08,1038
2017-01-09,1038
2017-01-10,1038
2017-01-11,1038
2017-01-12,1038
2017-01-13,1038
2017-01-14,1038
2017-01-15,987
2017-01-16,987
2017-01-17,987
2017-01-18,987
2017-01-19,987
2017-01-20,987
2017-01-21,987
2017-01-22,987
2017-01-23,987
2017-01-27,957
2017-01-28,957
2017-01-29,957
2017-01-30,957
2017-01-31,957
2017-02-01,910
2017-02-02,910
2017-02-03,910
2017-02-04,910
2017-02-05,910
2017-02-06,910
2017-02-07,910
2017-02-08,910
2017-02-09,910
2017-02-10,872
2017-02-11,872
2017-02-12,872
2017-02-13,872
2017-02-14,872
2017-02-15,872
2017-02-16,872
2017-02-18,872
2017-02-19,872
2017-02-20,830
2017-02-21,830
2017-02-22,830
2017-02-23,830
2017-02-24,830
2017-02-25,830
2017-02-26,830
2017-02-27,830
2017-02-28,830
2017-03-01,830
2017-03-02,792
2017-03-03,792
2017-03-04,792
2017-03-05,792
2017-03-06,792
2017-03-07,792
2017-03-08,792
2017-03-09,792
2017-03-10,792
2017-03-11,792
2017-03-12,779
2017-03-13,779
2017-03-14,779
2017-03-15,779
2017-03-16,779
2017-03-17,779
2017-03-18,779
2017-03-19,779
2017-03-20,779
2017-03-21,753
2017-03-22,753
2017-03-23,753
2017-03-24,753
2017-03-25,753
2017-03-26,753
2017-03-27,753
2017-03-28,753
2017-03-29,753
2017-03-30,751
2017-03-31,751
2017-04-01,751
2017-04-02,751
2017-04-03,751
2017-04-04,751
2017-04-12,761
2017-04-13,761
2017-04-14,761
2017-04-15,761
2017-04-16,761
2017-04-17,761
2017-04-18,769
2017-04-19,769
2017-04-20,769
2017-04-21,769
2017-04-22,769
2017-04-23,769
2017-04-24,769
2017-04-25,769
2017-04-26,769
2017-04-27,769
2017-04-28,769
2017-04-29,777
2017-04-30,777
2017-05-01,777
2017-05-02,777
2017-05-03,777
2017-05-04,777
2017-05-05,777
2017-05-06,777
2017-05-07,777
2017-05-08,777
2017-05-09,782
2017-05-10,782
2017-05-11,782
2017-05-12,782
2017-05-13,782
2017-05-14,782
2017-05-15,782
2017-05-16,782
2017-05-17,782
2017-05-18,766
2017-05-19,766
2017-05-20,766
2017-05-21,766
2017-05-22,766
2017-05-23,766
2017-05-24,766
2017-05-25,766
2017-05-26,766
2017-05-27,766
2017-05-28,766
2017-05-29,757
2017-05-30,757
2017-05-31,757
2017-06-01,757
2017-06-02,757
2017-06-03,757
2017-06-04,757
2017-06-05,757
2017-06-06,747
2017-06-07,747
2017-06-08,747
2017-06-09,747
2017-06-10,747
2017-06-11,747
2017-06-12,747
2017-06-13,747
2017-06-14,741
2017-06-15,741
2017-06-16,741
2017-06-17,741
2017-06-18,741
2017-06-19,741
2017-06-20,741
2017-06-21,741
2017-06-22,746
2017-06-23,746
2017-06-24,746
2017-06-25,746
2017-06-26,746
2017-06-27,746
2017-06-28,746
2017-06-29,746
2017-06-30,747
2017-07-01,747
2017-07-02,747
2017-07-03,747
2017-07-04,747
2017-07-05,747
2017-07-06,747
2017-07-07,747
2017-07-08,747
2017-07-13,750
2017-07-14,750
2017-07-15,750
2017-07-16,750
2017-07-17,750
2017-07-18,750
2017-07-19,750
2017-07-20,750
2017-07-21,750
2017-07-22,750
2017-07-23,750
2017-07-24,750
2017-07-25,750
2017-07-26,755
2017-07-27,755
2017-07-28,755
2017-07-29,755
2017-07-30,755
2017-07-31,755
2017-08-01,755
2017-08-02,755
2017-08-03,751
2017-08-04,751
2017-08-05,751
2017-08-06,751
2017-08-09,751
2017-08-10,756
2017-08-11,756
2017-08-12,756
2017-08-13,756
2017-08-14,756
2017-08-15,756
2017-08-16,756
2017-08-17,756
2017-08-18,756
2017-08-19,756
2017-08-20,755
2017-08-21,755
2017-08-22,755
2017-08-23,755
2017-08-24,755
2017-08-25,755
2017-08-26,755
2017-08-27,755
2017-08-28,755
2017-08-29,755
2017-08-30,755
2017-08-31,755
2017-09-01,755
2017-09-03,755
2017-09-04,755
2017-09-05,755
2017-09-06,755
2017-09-07,755
2017-09-08,755
2017-09-09,755
2017-09-10,749
2017-09-11,749
2017-09-12,749
2017-09-13,749
2017-09-14,749
2017-09-15,749
2017-09-16,749
2017-09-17,749
2017-09-18,749
2017-09-19,749
2017-09-20,749
2017-09-21,749
2017-09-22,749
2017-09-23,749
2017-09-24,752
2017-09-25,752
2017-09-26,752
2017-09-27,752
2017-09-28,752
2017-09-29,752
2017-09-30,752
2017-10-01,752
2017-10-02,752
2017-10-03,752
2017-10-04,752
2017-10-05,752
2017-10-06,752
2017-10-07,755
2017-10-08,755
2017-10-09,755
2017-10-10,755
2017-10-11,755
2017-10-12,755
2017-10-13,755
2017-10-14,755
2017-10-15,755
2017-10-16,755
2017-10-17,755
2017-10-18,755
2017-10-19,755
2017-10-20,755
2017-10-21,755
2017-10-22,755
2017-10-23,755
2017-10-24,755
2017-10-25,755
2017-10-26,755
2017-10-27,755
2017-10-28,755
2017-10-29,755
2017-10-30,749
2017-10-31,749
2017-11-01,749
2017-11-02,749
2017-11-03,749
2017-11-04,749
2017-11-05,749
2017-11-06,749
2017-11-07,749
2017-11-08,749
2017-11-09,749
2017-11-10,749
2017-11-11,747
2017-11-12,747
2017-11-13,747
2017-11-14,747
2017-11-15,747
2017-11-16,747
2017-11-17,747
2017-11-18,747
2017-11-19,747
2017-11-20,747
2017-11-21,747
2017-11-22,747
2017-11-23,742
2017-11-24,742
2017-11-25,742
2017-11-26,742
2017-11-27,742
2017-11-28,742
2017-11-29,742
2017-11-30,742
2017-12-01,742
2017-12-02,742
2017-12-03,742
2017-12-04,742
2017-12-05,748
2017-12-06,748
2017-12-07,748
2017-12-08,748
2017-12-09,748
2017-12-10,748
2017-12-11,748
2017-12-12,748
2017-12-13,748
2017-12-14,748
2017-12-15,748
2017-12-16,743
2017-12-17,743
2017-12-18,743
2017-12-19,743
2017-12-20,743
2017-12-21,743
2017-12-22,743
2017-12-23,743
2017-12-24,743
2017-12-25,743
2017-12-26,747
2017-12-27,747
2017-12-28,747
2017-12-29,747
2017-12-30,747
2017-12-31,747
2018-01-01,747
2018-01-02,747
2018-01-03,747
2018-01-04,736
2018-01-05,736
2018-01-06,736
2018-01-07,736
2018-01-08,736
2018-01-09,736
2018-01-10,736
2018-01-11,725
2018-01-12,725
2018-01-13,725
2018-01-14,725
2018-01-15,725
2018-01-16,725
2018-01-17,725
2018-01-18,727
2018-01-19,727
2018-01-20,727
2018-01-21,727
2018-01-22,727
2018-01-23,727
2018-01-25,734
2018-01-26,734
2018-01-27,734
2018-01-28,734
2018-01-29,738
2018-01-30,738
2018-01-31,738
2018-02-01,738
2018-02-02,738
2018-02-03,747
2018-02-04,747
2018-02-05,747
2018-02-06,747
2018-02-07,747
2018-02-08,747
2018-02-09,750
2018-02-10,750
2018-02-11,750
2018-02-12,750
2018-02-13,750
2018-02-14,757
2018-02-15,757
2018-02-16,757
2018-02-17,757
2018-02-18,757
2018-02-19,748
2018-02-20,748
2018-02-21,748
2018-02-22,748
2018-02-23,748
2018-02-24,748
2018-02-25,744
2018-02-26,744
2018-02-27,744
2018-02-28,744
2018-03-01,744
2018-03-02,744
2018-03-03,743
2018-03-04,743
2018-03-05,743
2018-03-06,743
2018-03-07,743
2018-03-09,749
2018-03-10,749
2018-03-11,749
2018-03-12,749
2018-03-13,749
2018-03-14,749
2018-03-15,752
2018-03-16,752
2018-03-17,752
2018-03-18,752
2018-03-20,752
2018-03-21,752
2018-03-23,752
2018-03-24,752
2018-03-25,752
2018-03-26,765
2018-03-27,765
2018-03-28,765
2018-03-29,765
2018-03-30,765
2018-03-31,765
2018-04-01,743
2018-04-02,743
2018-04-03,743
2018-04-04,743
2018-04-05,743
2018-04-06,743
2018-04-07,743
2018-04-08,732
2018-04-09,732
2018-04-10,732
2018-04-11,732
2018-04-12,732
2018-04-13,732
2018-04-14,732
2018-04-15,738
2018-04-16,738
2018-04-17,738
2018-04-18,738
2018-04-19,738
2018-04-20,738
2018-04-21,738
2018-04-22,730
2018-04-23,730
2018-04-24,730
2018-04-25,730
2018-04-26,730
2018-04-27,730
2018-04-28,730
2018-04-29,734
2018-04-30,734
2018-05-01,734
2018-05-03,734
2018-05-04,734
2018-05-05,735
2018-05-07,735
2018-05-08,735
2018-05-09,735
2018-05-10,735
2018-05-11,738
2018-05-12,738
2018-05-13,738
2018-05-14,738
2018-05-15,738
2018-05-16,738
2018-05-17,739
2018-05-18,739
2018-05-19,739
2018-05-20,739
2018-05-21,733
2018-05-22,733
2018-05-23,733
2018-05-24,733
2018-05-25,733
2018-05-26,733
2018-05-27,738
2018-05-28,738
2018-05-29,738
2018-05-30,738
2018-05-31,738
2018-06-01,741
2018-06-02,741
2018-06-03,741
2018-06-04,741
2018-06-05,741
2018-06-06,742
2018-06-07,742
2018-06-08,742
2018-06-09,742
2018-06-10,742
2018-06-11,726
2018-06-12,726
2018-06-13,726
2018-06-14,726
2018-06-15,726
2018-06-16,737
2018-06-17,737
2018-06-18,737
2018-06-19,737
2018-06-20,737
2018-06-22,726
2018-06-23,726
2018-06-24,726
2018-06-25,726
2018-06-26,726
2018-06-27,726
2018-06-28,729
2018-06-29,729
2018-06-30,729
2018-07-01,729
2018-07-02,729
2018-07-03,740
2018-07-04,740
2018-07-05,740
2018-07-06,740
2018-07-07,740
2018-07-08,737
2018-07-09,737
2018-07-10,737
2018-07-11,737
2018-07-12,737
2018-07-13,737
2018-07-14,737
2018-07-15,737
2018-07-16,737
2018-07-17,736
2018-07-18,736
2018-07-19,736
2018-07-20,736
2018-07-21,736
2018-07-22,733
2018-07-23,733
2018-07-24,733
2018-07-25,733
2018-07-26,733
2018-07-27,748
2018-07-28,748
2018-07-29,748
2018-07-30,748
2018-07-31,748
2018-08-01,740
2018-08-02,740
2018-08-03,740
2018-08-04,733
2018-08-05,733
2018-08-06,733
2018-08-07,733
2018-08-08,731
2018-08-09,731
2018-08-10,731
2018-08-11,731
2018-08-12,731
2018-08-14,727
2018-08-16,727
2018-08-17,730
2018-08-18,730
2018-08-19,730
2018-08-20,730
2018-08-21,720
2018-08-22,720
2018-08-23,720
2018-08-24,720
2018-08-25,730
2018-08-26,730
2018-08-27,730
2018-08-28,730
2018-08-29,730
2018-08-30,735
2018-08-31,735
2018-09-01,735
2018-09-02,735
2018-09-03,742
2018-09-04,742
2018-09-05,742
2018-09-06,742
2018-09-07,732
2018-09-08,732
2018-09-09,732
2018-09-10,732
2018-09-11,753
2018-09-12,753
2018-09-13,753
2018-09-14,753
2018-09-15,739
2018-09-16,739
2018-09-17,739
2018-09-18,739
2018-09-19,726
2018-09-20,726
2018-09-21,726
2018-09-22,726
2018-09-23,737
2018-09-24,737
2018-09-25,737
2018-09-26,737
2018-09-27,748
2018-09-28,748
2018-09-29,748
2018-09-30,748
2018-10-01,758
2018-10-02,758
2018-10-03,758
2018-10-04,758
2018-10-05,759
2018-10-06,759
2018-10-07,759
2018-10-08,759
2018-10-09,766
2018-10-10,766
2018-10-11,766
2018-10-12,766
2018-10-13,767
2018-10-14,767
2018-10-15,767
2018-10-16,767
2018-10-17,763
2018-10-18,763
2018-10-19,763
2018-10-20,763
2018-10-21,763
2018-10-22,758
2018-10-23,758
2018-10-24,758
2018-10-25,758
2018-10-26,774
2018-10-27,774
2018-10-28,774
2018-10-29,774
2018-10-30,775
2018-10-31,775
2018-11-01,775
2018-11-03,772
2018-11-04,772
2018-11-05,756
2018-11-06,756
2018-11-07,756
2018-11-08,769
2018-11-09,769
2018-11-10,769
2018-11-11,765
2018-11-12,765
2018-11-13,757
2018-11-14,757
2018-11-15,756
2018-11-16,756
2018-11-17,732
2018-11-18,732
2018-11-19,720
2018-11-20,720
2018-11-21,731
2018-11-22,731
2018-11-23,715
2018-11-24,715
2018-11-25,714
2018-11-26,714
2018-11-27,722
2018-11-28,722
2018-11-29,738
2018-12-01,719
2018-12-02,719
2018-12-03,725
2018-12-04,725
2018-12-05,718
2018-12-07,720
2018-12-09,712
2018-12-10,717
2018-12-11,717
2018-12-12,715
2018-12-13,715
2018-12-14,719
2018-12-15,719
2018-12-16,722
2018-12-17,722
2018-12-18,737
2018-12-19,737
2018-12-20,741
2018-12-21,741
2018-12-22,734
2018-12-23,731
2018-12-24,731
2018-12-25,733
2018-12-26,733
2018-12-27,726
2018-12-28,726
2018-12-29,725
2018-12-30,725
2018-12-31,703
2019-01-01,703
2019-01-02,696
2019-01-03,696
2019-01-04,703
2019-01-05,703
2019-01-06,697
2019-01-08,697
2019-01-10,714
2019-01-11,709
2019-01-12,709
2019-01-13,719
2019-01-14,719
2019-01-15,719
2019-01-16,719
2019-01-17,731
2019-01-18,731
2019-01-19,726
2019-01-20,726
2019-01-21,722
2019-01-22,722
2019-01-23,724
2019-01-24,724
2019-01-25,723
2019-01-26,723
2019-01-27,727
2019-01-28,727
2019-01-29,724
2019-01-30,724
2019-01-31,736
2019-02-01,736
2019-02-02,728
2019-02-03,728
2019-02-04,727
2019-02-05,727
2019-02-06,727
2019-02-07,732
2019-02-08,732
2019-02-09,744
2019-02-10,744
2019-02-11,745
2019-02-12,745
2019-02-13,751
2019-02-14,751
2019-02-15,751
2019-02-16,759
2019-02-17,759
2019-02-18,767
2019-02-19,767
2019-02-20,760
2019-02-21,760
2019-02-22,760
2019-02-23,754
2019-02-24,754
2019-02-25,753
2019-02-26,753
2019-02-27,753
2019-02-28,753
2019-03-01,753
2019-03-02,760
2019-03-03,760
2019-03-04,769
2019-03-05,769
2019-03-06,758
2019-03-07,758
2019-03-08,758
2019-03-09,758
2019-03-10,753
2019-03-11,753
2019-03-12,754
2019-03-13,754
2019-03-14,754
2019-03-15,756
2019-03-16,756
2019-03-17,743
2019-03-18,743
2019-03-19,743
2019-03-20,751
2019-03-21,751
2019-03-22,751
2019-03-23,737
2019-03-24,737
2019-03-25,737
2019-03-26,733
2019-03-27,733
2019-03-28,733
2019-03-29,735
2019-03-30,735
2019-03-31,735
2019-04-01,735
2019-04-02,737
2019-04-03,737
2019-04-04,737
2019-04-05,744
2019-04-06,744
2019-04-07,744
2019-04-08,744
2019-04-09,742
2019-04-10,742
2019-04-11,742
2019-04-12,725
2019-04-13,725
2019-04-14,725
2019-04-15,714
2019-04-16,714
2019-04-17,714
2019-04-18,726
2019-04-19,726
2019-04-20,726
2019-04-21,730
2019-04-22,730
2019-04-23,730
2019-04-24,730
2019-04-25,730
2019-04-26,722
2019-04-27,722
2019-04-28,722
2019-04-29,737
2019-04-30,737
2019-05-01,737
2019-05-02,737
2019-05-03,738
2019-05-04,738
2019-05-05,738
2019-05-06,728
2019-05-07,728
2019-05-08,728
2019-05-09,728
2019-05-10,734
2019-05-11,734
2019-05-12,734
2019-05-13,746
2019-05-14,746
2019-05-15,746
2019-05-16,746
2019-05-17,759
2019-05-18,759
2019-05-19,759
2019-05-20,748
2019-05-21,748
2019-05-22,748
2019-05-23,748
2019-05-24,751
2019-05-25,751
2019-05-26,751
2019-05-27,741
2019-05-28,741
2019-05-29,741
2019-05-30,749
2019-05-31,749
2019-06-01,749
2019-06-02,741
2019-06-03,741
2019-06-04,741
2019-06-05,744
2019-06-06,744
2019-06-07,744
2019-06-08,730
2019-06-09,730
2019-06-10,730
2019-06-11,740
2019-06-12,740
2019-06-13,740
2019-06-14,740
2019-06-15,741
2019-06-16,741
2019-06-17,741
2019-06-18,751
2019-06-19,751
2019-06-20,751
2019-06-21,754
2019-06-22,754
2019-06-23,754
2019-06-24,754
2019-06-25,754
2019-06-26,754
2019-06-27,754
2019-06-28,747
2019-06-29,747
2019-06-30,747
2019-07-01,746
2019-07-02,746
2019-07-03,746
2019-07-04,736
2019-07-05,736
2019-07-06,736
2019-07-07,742
2019-07-08,742
2019-07-09,742
2019-07-10,747
2019-07-11,747
2019-07-12,747
2019-07-13,755
2019-07-14,755
2019-07-15,755
2019-07-16,762
2019-07-17,762
2019-07-18,762
2019-07-19,757
2019-07-20,757
2019-07-21,757
2019-07-22,761
2019-07-23,761
