date_obj,Eternal%20gem price
2017-11-02,6765481
2017-11-03,6765481
2017-11-04,7058994
2017-11-05,7058994
2017-11-06,7058994
2017-11-07,7058994
2017-11-08,7386125
2017-11-09,7386125
2017-11-10,7386125
2017-11-11,7386125
2017-11-12,7716861
2017-11-13,7716861
2017-11-14,7716861
2017-11-15,7716861
2017-11-16,8070187
2017-11-17,8070187
2017-11-18,8070187
2017-11-19,8070187
2017-11-20,8414676
2017-11-21,8414676
2017-11-22,8414676
2017-11-23,8414676
2017-11-24,8798527
2017-11-25,8798527
2017-11-26,8798527
2017-11-27,8798527
2017-11-28,8798527
2017-11-29,9195421
2017-11-30,9195421
2017-12-01,9195421
2017-12-02,9195421
2017-12-03,9195421
2017-12-04,9195421
2017-12-05,8977912
2017-12-06,8977912
2017-12-07,8977912
2017-12-08,8977912
2017-12-09,8977912
2017-12-10,8625532
2017-12-11,8625532
2017-12-12,8625532
2017-12-13,8625532
2017-12-14,8625532
2017-12-15,8625532
2017-12-16,8200533
2017-12-17,8200533
2017-12-18,8200533
2017-12-19,8200533
2017-12-20,8200533
2017-12-21,7802484
2017-12-22,7802484
2017-12-23,7802484
2017-12-24,7802484
2017-12-25,7802484
2017-12-26,7420360
2017-12-27,7420360
2017-12-28,7420360
2017-12-29,7420360
2017-12-30,7057254
2017-12-31,7057254
2018-01-01,7057254
2018-01-02,7057254
2018-01-03,6890451
2018-01-04,6890451
2018-01-05,6890451
2018-01-06,6890451
2018-01-07,6915896
2018-01-08,6915896
2018-01-09,6915896
2018-01-10,6915896
2018-01-11,6915896
2018-01-12,6857126
2018-01-13,6857126
2018-01-14,6857126
2018-01-15,6857126
2018-01-16,6655149
2018-01-17,6655149
2018-01-18,6655149
2018-01-19,6655149
2018-01-20,6687932
2018-01-21,6687932
2018-01-22,6687932
2018-01-23,6687932
2018-01-25,6608993
2018-01-26,6608993
2018-01-27,6457057
2018-01-28,6457057
2018-01-29,6383493
2018-01-30,6383493
2018-01-31,6383493
2018-02-01,6479398
2018-02-02,6479398
2018-02-03,6565994
2018-02-04,6565994
2018-02-05,6565994
2018-02-06,6602227
2018-02-07,6602227
2018-02-08,6602227
2018-02-09,6704871
2018-02-10,6704871
2018-02-11,6862350
2018-02-12,6862350
2018-02-13,6862350
2018-02-14,6833615
2018-02-15,6833615
2018-02-16,6833615
2018-02-17,6687744
2018-02-18,6687744
2018-02-19,6687744
2018-02-20,6550012
2018-02-21,6550012
2018-02-22,6441095
2018-02-23,6441095
2018-02-24,6384834
2018-02-25,6546693
2018-02-26,6546693
2018-02-27,6843953
2018-02-28,6843953
2018-03-01,6843953
2018-03-02,6843644
2018-03-03,6843644
2018-03-04,6843644
2018-03-05,6731442
2018-03-06,6731442
2018-03-07,6423808
2018-03-08,6423808
2018-03-09,6423808
2018-03-10,6245772
2018-03-11,6245772
2018-03-12,6260865
2018-03-13,6260865
2018-03-14,6260865
2018-03-15,6131035
2018-03-16,6131035
2018-03-17,6037257
2018-03-18,6037257
2018-03-20,5877199
2018-03-21,5877199
2018-03-23,5760636
2018-03-24,5760636
2018-03-25,5762421
2018-03-26,5762421
2018-03-27,5716504
2018-03-28,5716504
2018-03-29,5793845
2018-03-30,5793845
2018-03-31,5793845
2018-04-01,5888585
2018-04-02,5888585
2018-04-03,6183015
2018-04-04,6183015
2018-04-05,6183015
2018-04-06,6414038
2018-04-07,6414038
2018-04-08,6414038
2018-04-09,6319630
2018-04-10,6319630
2018-04-11,6488895
2018-04-12,6488895
2018-04-13,6773539
2018-04-14,6773539
2018-04-15,6807080
2018-04-16,6807080
2018-04-17,6807080
2018-04-18,6937393
2018-04-19,6937393
2018-04-20,6937393
2018-04-21,6843287
2018-04-22,6843287
2018-04-23,6843287
2018-04-24,6593903
2018-04-25,6593903
2018-04-26,6593903
2018-04-27,6396765
2018-04-28,6396765
2018-04-29,6529042
2018-04-30,6529042
2018-05-01,6787246
2018-05-03,6787246
2018-05-04,6881518
2018-05-05,6881518
2018-05-07,7003098
2018-05-08,7003098
2018-05-09,7082127
2018-05-10,7082127
2018-05-11,7082127
2018-05-12,7040346
2018-05-13,7040346
2018-05-14,7040346
2018-05-15,6894721
2018-05-16,6894721
2018-05-17,6894721
2018-05-18,6566954
2018-05-19,6566954
2018-05-20,6566954
2018-05-21,6273392
2018-05-22,6273392
2018-05-23,6243763
2018-05-24,6243763
2018-05-25,6243763
2018-05-26,6141771
2018-05-27,6141771
2018-05-28,6141771
2018-05-29,6086707
2018-05-30,6086707
2018-05-31,6086707
2018-06-01,6045845
2018-06-02,6204669
2018-06-03,6204669
2018-06-04,6204669
2018-06-05,6362780
2018-06-06,6362780
2018-06-07,6362780
2018-06-08,6177671
2018-06-09,6177671
2018-06-10,6177671
2018-06-11,6120510
2018-06-12,6120510
2018-06-13,5974905
2018-06-14,5974905
2018-06-15,5974905
2018-06-16,5738795
2018-06-17,5738795
2018-06-18,5699346
2018-06-19,5699346
2018-06-20,5699346
2018-06-21,5671982
2018-06-22,5671982
2018-06-23,5671982
2018-06-24,5665747
2018-06-25,5665747
2018-06-26,5665747
2018-06-27,5789268
2018-06-28,5789268
2018-06-29,5869928
2018-06-30,5869928
2018-07-01,5887849
2018-07-02,5887849
2018-07-03,5887849
2018-07-04,6116779
2018-07-05,6116779
2018-07-06,6272017
2018-07-07,6272017
2018-07-08,6272017
2018-07-09,6366299
2018-07-10,6366299
2018-07-11,6397957
2018-07-12,6397957
2018-07-13,6444159
2018-07-14,6444159
2018-07-15,6425382
2018-07-16,6425382
2018-07-17,6671215
2018-07-18,6671215
2018-07-19,6671215
2018-07-20,6670354
2018-07-21,6670354
2018-07-22,6966141
2018-07-23,6966141
2018-07-24,7150304
2018-07-25,7150304
2018-07-26,7150304
2018-07-27,7408142
2018-07-28,7408142
2018-07-29,7408142
2018-07-30,7376446
2018-07-31,7670198
2018-08-01,7670198
2018-08-02,7958545
2018-08-03,7958545
2018-08-04,7901009
2018-08-05,7901009
2018-08-06,7901009
2018-08-07,7657308
2018-08-08,7657308
2018-08-09,7465277
2018-08-10,7465277
2018-08-11,7391281
2018-08-12,7391281
2018-08-14,7332406
2018-08-16,7175537
2018-08-17,7175537
2018-08-18,6984581
2018-08-19,6984581
2018-08-20,6812582
2018-08-21,6812582
2018-08-22,6697172
2018-08-23,6697172
2018-08-24,6697172
2018-08-25,6405129
2018-08-26,6405129
2018-08-27,6405129
2018-08-28,6091846
2018-08-29,6091846
2018-08-30,6091846
2018-08-31,6004060
2018-09-01,6004060
2018-09-02,6125460
2018-09-03,6125460
2018-09-04,6306459
2018-09-05,6306459
2018-09-06,6306459
2018-09-07,6407895
2018-09-08,6407895
2018-09-09,6407895
2018-09-10,6386602
2018-09-11,6386602
2018-09-12,6386602
2018-09-13,6386602
2018-09-14,6347269
2018-09-15,6347269
2018-09-16,6281636
2018-09-17,6281636
2018-09-18,6321839
2018-09-19,6321839
2018-09-20,6540208
2018-09-21,6540208
2018-09-22,6867219
2018-09-23,6867219
2018-09-24,6867219
2018-09-25,6900189
2018-09-26,6900189
2018-09-27,7184570
2018-09-28,7184570
2018-09-29,7184570
2018-09-30,7408581
2018-10-02,7557072
2018-10-03,7557072
2018-10-04,7560299
2018-10-05,7560299
2018-10-06,7517054
2018-10-07,7517054
2018-10-08,7517054
2018-10-09,7716687
2018-10-10,7716687
2018-10-11,7491081
2018-10-12,7491081
2018-10-13,7491081
2018-10-14,7330927
2018-10-15,7330927
2018-10-16,7330927
2018-10-17,7137889
2018-10-18,7137889
2018-10-19,6940732
2018-10-20,6940732
2018-10-21,6940732
2018-10-22,6933075
2018-10-23,6933075
2018-10-24,6956866
2018-10-25,6956866
2018-10-26,7074825
2018-10-27,7074825
2018-10-28,7110929
2018-10-29,7110929
2018-10-30,7110929
2018-10-31,7083270
2018-11-01,7083270
2018-11-03,7148301
2018-11-04,7148301
2018-11-05,7212048
2018-11-06,7212048
2018-11-07,7212048
2018-11-08,7178431
2018-11-09,7178431
2018-11-10,7088261
2018-11-11,7088261
2018-11-12,7035612
2018-11-13,7035612
2018-11-14,6868350
2018-11-15,6868350
2018-11-16,6820162
2018-11-17,6820162
2018-11-18,6805705
2018-11-19,6805705
2018-11-20,6827093
2018-11-21,6827093
2018-11-22,6671244
2018-11-23,6671244
2018-11-24,6547214
2018-11-25,6547214
2018-11-26,6485426
2018-11-27,6485426
2018-11-28,6532394
2018-11-29,6532394
2018-12-01,6543696
2018-12-02,6505493
2018-12-03,6505493
2018-12-04,6505493
2018-12-05,6407982
2018-12-07,6348552
2018-12-09,6322187
2018-12-10,6291850
2018-12-11,6291850
2018-12-12,6254349
2018-12-13,6254349
2018-12-14,6228434
2018-12-15,6412757
2018-12-16,6619794
2018-12-17,6619794
2018-12-18,6446257
2018-12-19,6446257
2018-12-20,6257927
2018-12-21,6257927
2018-12-22,6060717
2018-12-23,5926013
2018-12-24,6007149
2018-12-25,6007149
2018-12-26,6120146
2018-12-27,6120146
2018-12-28,6077941
2018-12-29,5916326
2018-12-30,5916326
2018-12-31,5708922
2019-01-01,5708922
2019-01-02,5511329
2019-01-03,5511329
2019-01-04,5338966
2019-01-05,5121836
2019-01-06,5032800
2019-01-08,4989219
2019-01-10,4778066
2019-01-11,4573549
2019-01-12,4487807
2019-01-13,4594904
2019-01-14,4594904
2019-01-15,4592890
2019-01-16,4592890
2019-01-17,4749778
2019-01-18,4749778
2019-01-19,4905074
2019-01-20,5034340
2019-01-21,5034340
2019-01-22,5063704
2019-01-23,5063704
2019-01-24,5281027
2019-01-25,5281027
2019-01-26,5466162
2019-01-27,5466162
2019-01-28,5420382
2019-01-29,5420382
2019-01-30,5372381
2019-01-31,5372381
2019-02-01,5268785
2019-02-02,5268785
2019-02-03,5145809
2019-02-04,5145809
2019-02-05,5095659
2019-02-06,5095659
2019-02-07,4938602
2019-02-08,4938602
2019-02-09,4807786
2019-02-10,4807786
2019-02-11,4767174
2019-02-12,4767174
2019-02-13,4579331
2019-02-14,4579331
2019-02-15,4582806
2019-02-16,4582806
2019-02-17,4575782
2019-02-18,4575782
2019-02-19,4572599
2019-02-20,4572599
2019-02-21,4445372
2019-02-22,4445372
2019-02-23,4437503
2019-02-24,4437503
2019-02-25,4419319
2019-02-26,4419319
2019-02-27,4404960
2019-02-28,4404960
2019-03-01,4318358
2019-03-02,4318358
2019-03-03,4345048
2019-03-04,4345048
2019-03-05,4203570
2019-03-06,4203570
2019-03-07,4276542
2019-03-08,4276542
2019-03-09,4394055
2019-03-10,4394055
2019-03-11,4438215
2019-03-12,4438215
2019-03-13,4451445
2019-03-14,4451445
2019-03-15,4453573
2019-03-16,4453573
2019-03-17,4454425
2019-03-18,4454425
2019-03-19,4454425
2019-03-20,4469183
2019-03-21,4469183
2019-03-22,4569596
2019-03-23,4775681
2019-03-24,4775681
2019-03-25,4892761
2019-03-26,4892761
2019-03-27,4879502
2019-03-28,4879502
2019-03-29,4784605
2019-03-30,4784605
2019-03-31,4784605
2019-04-01,4744035
2019-04-02,4744035
2019-04-03,4685817
2019-04-04,4685817
2019-04-05,4536923
2019-04-06,4536923
2019-04-07,4555624
2019-04-08,4555624
2019-04-09,4611015
2019-04-10,4611015
2019-04-11,4840308
2019-04-12,4840308
2019-04-13,5082324
2019-04-14,5268445
2019-04-15,5268445
2019-04-16,5326847
2019-04-17,5326847
2019-04-18,5547808
2019-04-19,5547808
2019-04-20,5792774
2019-04-21,5792774
2019-04-22,5999019
2019-04-23,5999019
2019-04-24,6041917
2019-04-25,6041917
2019-04-26,6269244
2019-04-27,6269244
2019-04-28,6269244
2019-04-29,6263927
2019-04-30,6263927
2019-05-01,6227124
2019-05-02,6227124
2019-05-03,6210798
2019-05-04,6210798
2019-05-05,6436970
2019-05-06,6436970
2019-05-07,6668174
2019-05-08,6668174
2019-05-09,6668174
2019-05-10,6433779
2019-05-11,6433779
2019-05-12,6418990
2019-05-13,6418990
2019-05-14,6491483
2019-05-15,6491483
2019-05-16,6491483
2019-05-17,6449949
2019-05-18,6449949
2019-05-19,6191580
2019-05-20,6191580
2019-05-21,6049330
2019-05-22,6049330
2019-05-23,5996719
2019-05-24,5996719
2019-05-25,5745009
2019-05-26,5745009
2019-05-27,5494956
2019-05-28,5494956
2019-05-29,5362261
2019-05-30,5362261
2019-05-31,5362261
2019-06-01,5245838
2019-06-02,5245838
2019-06-03,5224035
2019-06-04,5224035
2019-06-05,5171482
2019-06-06,5171482
2019-06-07,5160031
2019-06-08,5160031
2019-06-09,5223313
2019-06-10,5223313
2019-06-11,5223313
2019-06-12,5207133
2019-06-13,5207133
2019-06-14,5153728
2019-06-15,5153728
2019-06-16,5088025
2019-06-17,5088025
2019-06-18,5169933
2019-06-19,5169933
2019-06-20,5224840
2019-06-21,5224840
2019-06-22,5224840
2019-06-23,5130902
2019-06-24,5130902
2019-06-25,5130902
2019-06-26,5098342
2019-06-27,5098342
2019-06-28,5077945
2019-06-29,5077945
2019-06-30,5072922
2019-07-01,5072922
2019-07-02,5297793
2019-07-03,5297793
2019-07-04,5297793
2019-07-05,5297544
2019-07-06,5297544
2019-07-07,5297544
2019-07-08,5192333
2019-07-09,5192333
2019-07-10,5222250
2019-07-11,5222250
2019-07-12,5186992
2019-07-13,5186992
2019-07-14,5119540
2019-07-15,5119540
2019-07-16,5119540
2019-07-17,5136964
2019-07-18,5136964
2019-07-19,5136964
2019-07-20,5125122
2019-07-21,5125122
2019-07-22,5032598
2019-07-23,5032598
2019-07-24,5032598
2019-07-25,5201562
2019-07-26,5201562
2019-07-27,5448215
2019-07-28,5448215
2019-07-29,5680414
2019-07-30,5680414
2019-07-31,5814451
2019-08-01,5814451
2019-08-02,5863363
2019-08-03,5863363
2019-08-04,6070663
2019-08-05,6070663
2019-08-06,6191186
2019-08-07,6191186
2019-08-08,6191186
2019-08-09,6134866
2019-08-10,6134866
2019-08-11,5850329
2019-08-12,5850329
2019-08-13,5652491
2019-08-14,5652491
2019-08-15,5755293
2019-08-16,5916126
2019-08-17,5916126
2019-08-18,6149027
2019-08-19,6149027
2019-08-20,6149027
2019-08-21,6352023
2019-08-22,6352023
2019-08-23,6333677
2019-08-24,6333677
2019-08-24,6333677
2019-08-25,6292329
2019-08-25,6292329
2019-08-26,6292329
2019-08-27,6278327
2019-08-27,6278327
2019-08-28,6278327
2019-08-29,6278327
2019-08-30,6282197
2019-08-31,6282197
2019-09-01,6330698
2019-09-02,6330698
2019-09-03,6330698
2019-09-04,6516400
2019-09-05,6516400
2019-09-06,6516400
2019-09-07,6406536
2019-09-08,6406536
2019-09-09,6290978
2019-09-10,6290978
2019-09-11,6290978
2019-09-12,6177650
2019-09-13,6177650
2019-09-14,6127590
2019-09-15,6127590
2019-09-16,6134719
2019-09-17,6134719
2019-09-18,6084789
2019-09-19,6084789
2019-09-20,6084789
2019-09-21,5951397
2019-09-22,5951397
2019-09-23,6003195
2019-09-24,6003195
2019-09-25,6003195
2019-09-26,6072469
2019-09-27,6072469
2019-09-28,6072469
2019-09-29,6264810
2019-09-30,6264810
2019-10-01,6517864
2019-10-02,6517864
2019-10-03,6517864
2019-10-04,6446490
2019-10-05,6446490
2019-10-06,6182180
2019-10-07,6182180
2019-10-08,6042757
2019-10-09,6042757
2019-10-10,6042757
2019-10-11,5871859
2019-10-12,5871859
2019-10-13,5767632
2019-10-14,5767632
2019-10-15,5791180
2019-10-16,5791180
2019-10-17,5791180
2019-10-18,5776899
2019-10-19,5776899
2019-10-20,5959527
2019-10-21,5959527
2019-10-22,6209861
2019-10-23,6383615
2019-10-24,6383615
2019-10-25,6444044
2019-10-26,6444044
2019-10-27,6426746
2019-10-28,6398360
2019-10-29,6398360
2019-10-30,6398360
2019-10-31,6357842
2019-11-01,6357842
2019-11-02,6342919
2019-11-03,6342919
2019-11-04,6341519
2019-11-05,6341519
2019-11-06,6341519
2019-11-07,6294072
2019-11-08,6294072
2019-11-09,6275789
2019-11-10,6199459
2019-11-11,6199459
2019-11-12,6366032
2019-11-13,6366032
2019-11-14,6366032
2019-11-15,6282354
2019-11-16,6282354
2019-11-17,6327874
2019-11-18,6327874
2019-11-19,6536563
2019-11-20,6536563
2019-11-21,6536563
2019-11-22,6853212
2019-11-23,6853212
2019-11-24,6806435
2019-11-25,6806435
2019-11-26,6765673
2019-11-27,6765673
2019-11-28,6705768
2019-11-29,6705768
2019-11-30,6605216
2019-12-01,6605216
2019-12-02,6610482
2019-12-03,6610482
2019-12-04,6543074
2019-12-05,6543074
2019-12-06,6543074
2019-12-07,6506124
2019-12-08,6506124
2019-12-09,6506124
2019-12-10,6469560
2019-12-11,6469560
2019-12-12,6469560
2019-12-13,6407823
2019-12-14,6407823
2019-12-15,6403803
2019-12-16,6403803
2019-12-17,6398011
2019-12-18,6398011
2019-12-19,6398011
2019-12-20,6318513
2019-12-21,6318513
2019-12-22,6358923
2019-12-23,6358923
2019-12-24,6341881
2019-12-25,6341881
2019-12-26,6341511
2019-12-27,6341511
2019-12-28,6314241
2019-12-29,6314241
2019-12-30,6163632
2019-12-31,6163632
2020-01-01,6075203
2020-01-02,6075203
2020-01-03,6028927
2020-01-04,6028927
2020-01-05,6019565
2020-01-06,6019565
2020-01-07,5961341
2020-01-08,5961341
2020-01-09,5961341
2020-01-10,5937347
2020-01-11,5937347
2020-01-12,6119340
2020-01-13,6119340
2020-01-14,6119340
2020-01-15,6324170
2020-01-16,6324170
2020-01-17,6472897
2020-01-18,6472897
2020-01-19,6735173
2020-01-20,6735173
2020-01-21,7065533
2020-01-22,7065533
2020-01-23,7116436
2020-01-24,7116436
2020-01-25,7033220
2020-01-26,7033220
2020-01-27,6907141
2020-01-28,6907141
2020-01-29,6795132
2020-01-30,6795132
2020-01-31,6646496
2020-02-01,6646496
2020-02-02,6643613
2020-02-03,6643613
2020-02-04,6451305
2020-02-05,6451305
2020-02-06,6254271
2020-02-07,6254271
2020-02-08,5965698
2020-02-09,5965698
2020-02-10,5830482
2020-02-11,5830482
2020-02-12,5984090
2020-02-13,5984090
2020-02-14,6180882
2020-02-15,6180882
2020-02-16,6078734
2020-02-17,6078734
2020-02-18,5994328
2020-02-19,5994328
2020-02-20,5804988
2020-02-21,5804988
2020-02-22,5842192
2020-02-23,5842192
2020-02-24,5935391
2020-02-25,5935391
2020-02-26,6082846
2020-02-27,6082846
2020-02-28,6118840
2020-02-29,6118840
2020-03-01,6156874
2020-03-02,6156874
2020-03-03,6036585
2020-03-04,6036585
2020-03-05,5965966
2020-03-06,5965966
2020-03-07,5924039
2020-03-08,5924039
2020-03-09,5857886
2020-03-10,5833757
2020-03-11,5833757
2020-03-12,5791692
2020-03-13,5791692
2020-03-14,5607861
2020-03-15,5607861
2020-03-16,5619676
2020-03-17,5619676
2020-03-18,5641841
2020-03-19,5641841
2020-03-20,5682911
2020-03-21,5682911
2020-03-22,5966660
2020-03-23,5966660
2020-03-24,6240916
2020-03-25,6240916
2020-03-26,6357705
2020-03-27,6357705
2020-03-28,6168233
2020-03-29,6187358
2020-03-30,6218612
2020-03-31,6218612
2020-04-01,6261729
2020-04-02,6261729
2020-04-03,6232373
2020-04-04,6180989
2020-04-05,6180989
2020-04-06,6058934
2020-04-07,6058934
2020-04-08,6109578
2020-04-09,6109578
2020-04-10,6024063
2020-04-11,5946394
2020-04-12,5856132
2020-04-13,5856132
2020-04-14,5666681
2020-04-15,5596557
2020-04-16,5596557
2020-04-17,5546275
2020-04-18,5534787
2020-04-19,5707869
2020-04-20,5876407
2020-04-21,5876407
2020-04-22,5950644
2020-04-23,5950644
2020-04-24,5867602
2020-04-25,5791936
2020-04-26,5709407
2020-04-27,5688289
2020-04-28,5653289
2020-04-29,5653289
2020-04-30,5699093
2020-05-01,5699093
2020-05-02,5914048
2020-05-03,6172076
2020-05-04,6172076
2020-05-05,6412661
2020-05-06,6391566
2020-05-07,6391566
2020-05-08,6304402
2020-05-09,6207886
2020-05-10,6188702
2020-05-11,6188702
2020-05-12,6069615
2020-05-13,5979455
