date_obj,Bandos%20godsword%20ornament%20kit price
2016-10-28,17949296
2016-10-29,17949296
2016-10-30,17949296
2016-10-31,17051831
2016-11-01,17051831
2016-11-02,17051831
2016-11-03,17051831
2016-11-04,17051831
2016-11-05,17051831
2016-11-06,16199239
2016-11-07,16199239
2016-11-08,16199239
2016-11-09,16199239
2016-11-10,16199239
2016-11-11,15389277
2016-11-12,15389277
2016-11-13,15389277
2016-11-14,15389277
2016-11-15,15389277
2016-12-07,13194380
2016-12-08,13194380
2016-12-09,13194380
2016-12-10,13194380
2016-12-11,12534661
2016-12-12,12534661
2016-12-13,12534661
2016-12-14,12534661
2016-12-15,12534661
2016-12-16,12534661
2016-12-17,12534661
2016-12-18,12534661
2016-12-19,12534661
2016-12-20,11907927
2016-12-21,11907927
2016-12-22,11907927
2016-12-23,11907927
2016-12-24,11907927
2016-12-25,11907927
2016-12-26,11316447
2016-12-27,11316447
2016-12-28,11316447
2016-12-29,11316447
2016-12-30,11316447
2016-12-31,10750624
2017-01-01,10750624
2017-01-02,10750624
2017-01-03,10750624
2017-01-04,10750624
2017-01-05,10213092
2017-01-06,10213092
2017-01-07,10213092
2017-01-08,9705732
2017-01-09,9705732
2017-01-10,9705732
2017-01-11,9220445
2017-01-12,9220445
2017-01-13,9220445
2017-01-14,8759422
2017-01-15,8759422
2017-01-16,8759422
2017-01-17,8321450
2017-01-18,8321450
2017-01-19,8321450
2017-01-20,8321450
2017-01-21,7909105
2017-01-22,7909105
2017-01-23,7909105
2017-01-27,7137966
2017-01-28,7137966
2017-01-29,6781067
2017-01-30,6781067
2017-01-31,6781067
2017-02-01,6443641
2017-02-02,6443641
2017-02-03,6443641
2017-02-04,6121458
2017-02-05,6121458
2017-02-06,6121458
2017-02-07,5819020
2017-02-08,5819020
2017-02-09,5819020
2017-02-10,5528069
2017-02-11,5528069
2017-02-12,5528069
2017-02-13,5528069
2017-02-14,5251665
2017-02-15,5251665
2017-02-16,5251665
2017-02-18,4989081
2017-02-19,4989081
2017-02-20,4989081
2017-02-21,4739626
2017-02-22,4739626
2017-02-23,4739626
2017-02-24,4739626
2017-02-25,4739626
2017-02-26,4502644
2017-02-27,4502644
2017-02-28,4502644
2017-03-01,4277511
2017-03-02,4277511
2017-03-03,4277511
2017-03-04,4063635
2017-03-05,4063635
2017-03-06,4063635
2017-03-07,4063635
2017-03-08,3860453
2017-03-09,3860453
2017-03-10,3860453
2017-03-11,3860453
2017-03-12,3667430
2017-03-13,3667430
2017-03-14,3667430
2017-03-15,3667430
2017-03-16,3667430
2017-03-17,3484058
2017-03-18,3484058
2017-03-19,3484058
2017-03-20,3484058
2017-03-21,3311065
2017-03-22,3311065
2017-03-23,3311065
2017-03-24,3311065
2017-03-25,3311065
2017-03-26,3145511
2017-03-27,3145511
2017-03-28,3145511
2017-03-29,3145511
2017-03-30,2988235
2017-03-31,2988235
2017-04-01,2988235
2017-04-02,2988235
2017-04-03,2870227
2017-04-04,2870227
2017-04-05,2870227
2017-04-12,2350100
2017-04-13,2350100
2017-04-14,2350100
2017-04-15,2350100
2017-04-16,2440094
2017-04-17,2440094
2017-04-18,2440094
2017-04-19,2440094
2017-04-20,2479374
2017-04-21,2479374
2017-04-22,2479374
2017-04-23,2479374
2017-04-24,2479374
2017-04-25,2372395
2017-04-26,2372395
2017-04-27,2372395
2017-04-28,2372395
2017-04-29,2443828
2017-04-30,2443828
2017-05-01,2443828
2017-05-02,2443828
2017-05-03,2509666
2017-05-04,2509666
2017-05-05,2509666
2017-05-06,2509666
2017-05-07,2390601
2017-05-08,2390601
2017-05-09,2390601
2017-05-10,2273420
2017-05-11,2273420
2017-05-12,2273420
2017-05-13,2162597
2017-05-14,2162597
2017-05-15,2162597
2017-05-16,2162597
2017-05-17,2079910
2017-05-18,2079910
2017-05-19,2079910
2017-05-20,2032775
2017-05-21,2032775
2017-05-22,2032775
2017-05-23,2032775
2017-05-24,1992572
2017-05-25,1992572
2017-05-26,1992572
2017-05-27,1992572
2017-05-28,1953400
2017-05-29,1953400
2017-05-30,1953400
2017-05-31,1953400
2017-06-01,1917993
2017-06-02,1917993
2017-06-03,1917993
2017-06-04,1878456
2017-06-05,1878456
2017-06-06,1878456
2017-06-07,1834411
2017-06-08,1834411
2017-06-09,1834411
2017-06-10,1834411
2017-06-11,1832246
2017-06-12,1832246
2017-06-13,1832246
2017-06-14,1832246
2017-06-15,1822234
2017-06-16,1822234
2017-06-17,1822234
2017-06-18,1737693
2017-06-19,1737693
2017-06-20,1737693
2017-06-21,1737693
2017-06-22,1657512
2017-06-23,1657512
2017-06-24,1657512
2017-06-25,1589558
2017-06-26,1589558
2017-06-27,1589558
2017-06-28,1577426
2017-06-29,1577426
2017-06-30,1577426
2017-07-01,1577426
2017-07-02,1523685
2017-07-03,1523685
2017-07-04,1498962
2017-07-05,1498962
2017-07-06,1498962
2017-07-07,1498962
2017-07-08,1464805
2017-07-09,1464805
2017-07-13,1490308
2017-07-14,1546317
2017-07-15,1546317
2017-07-16,1546317
2017-07-17,1617158
2017-07-18,1617158
2017-07-19,1617158
2017-07-20,1691476
2017-07-21,1691476
2017-07-22,1765705
2017-07-23,1765705
2017-07-24,1765705
2017-07-25,1847837
2017-07-26,1847837
2017-07-27,1847837
2017-07-28,1930850
2017-07-29,1930850
2017-07-30,1930850
2017-07-31,2012498
2017-08-01,2012498
2017-08-02,2012498
2017-08-03,2012498
2017-08-04,2059547
2017-08-05,2059547
2017-08-06,2059547
2017-08-07,2051701
2017-08-08,2051701
2017-08-09,2051701
2017-08-10,2137415
2017-08-11,2137415
2017-08-12,2137415
2017-08-13,2137415
2017-08-14,2197672
2017-08-15,2197672
2017-08-16,2197672
2017-08-17,2229953
2017-08-18,2229953
2017-08-19,2229953
2017-08-20,2183299
2017-08-21,2183299
2017-08-22,2183299
2017-08-23,2234402
2017-08-24,2234402
2017-08-25,2234402
2017-08-26,2234323
2017-08-27,2234323
2017-08-28,2234323
2017-08-29,2234323
2017-08-30,2242042
2017-08-31,2242042
2017-09-01,2242042
2017-09-02,2170379
2017-09-03,2170379
2017-09-04,2170379
2017-09-05,2170379
2017-09-06,2168217
2017-09-07,2168217
2017-09-08,2168217
2017-09-09,2168217
2017-09-10,2223365
2017-09-11,2223365
2017-09-12,2223365
2017-09-13,2223365
2017-09-14,2144421
2017-09-15,2144421
2017-09-16,2144421
2017-09-17,2129243
2017-09-18,2129243
2017-09-19,2129243
2017-09-20,2198748
2017-09-22,2198748
2017-09-23,2198748
2017-09-24,2173594
2017-09-25,2173594
2017-09-26,2173594
2017-09-27,2173594
2017-09-28,2173594
2017-09-29,2082022
2017-09-30,2082022
2017-10-01,2082022
2017-10-02,2167571
2017-10-03,2167571
2017-10-04,2167571
2017-10-05,2200278
2017-10-06,2200278
2017-10-07,2200278
2017-10-08,2200278
2017-10-09,2262319
2017-10-10,2262319
2017-10-11,2262319
2017-10-12,2316612
2017-10-13,2316612
2017-10-14,2316612
2017-10-15,2426840
2017-10-16,2426840
2017-10-17,2426840
2017-10-18,2471597
2017-10-19,2471597
2017-10-20,2471597
2017-10-21,2461897
2017-10-22,2461897
2017-10-23,2461897
2017-10-24,2502521
2017-10-25,2502521
2017-10-26,2502521
2017-10-27,2448396
2017-10-28,2448396
2017-10-29,2448396
2017-10-30,2448396
2017-10-31,2490703
2017-11-01,2490703
2017-11-02,2490703
2017-11-03,2490703
2017-11-04,2384372
2017-11-05,2384372
2017-11-06,2384372
2017-11-07,2384372
2017-11-08,2271346
2017-11-09,2253255
2017-11-10,2253255
2017-11-11,2347666
2017-11-12,2347666
2017-11-13,2455869
2017-11-14,2455869
2017-11-15,2455869
2017-11-16,2568219
2017-11-17,2568219
2017-11-18,2687394
2017-11-19,2687394
2017-11-20,2814581
2017-11-21,2814581
2017-11-22,2814581
2017-11-23,2950602
2017-11-24,2950602
2017-11-25,2950602
2017-11-26,2960374
2017-11-27,2960374
2017-11-28,2960374
2017-11-29,3036738
2017-11-30,3036738
2017-12-01,3169271
2017-12-02,3169271
2017-12-03,3169271
2017-12-04,3254000
2017-12-05,3254000
2017-12-06,3360344
2017-12-07,3360344
2017-12-08,3360344
2017-12-09,3478329
2017-12-10,3478329
2017-12-11,3552167
2017-12-12,3552167
2017-12-13,3552167
2017-12-14,3589069
2017-12-15,3589069
2017-12-16,3589069
2017-12-17,3607357
2017-12-18,3607357
2017-12-19,3607357
2017-12-20,3472615
2017-12-21,3472615
2017-12-22,3472615
2017-12-23,3430172
2017-12-24,3430172
2017-12-25,3430172
2017-12-26,3536281
2017-12-27,3536281
2017-12-28,3536281
2017-12-29,3536281
2017-12-30,3484527
2017-12-31,3484527
2018-01-01,3484527
2018-01-02,3377770
2018-01-03,3377770
2018-01-04,3213379
2018-01-05,3052710
2018-01-06,3052710
2018-01-07,3000147
2018-01-08,3000147
2018-01-09,2961381
2018-01-10,2961381
2018-01-11,3031805
2018-01-12,3031805
2018-01-13,3158201
2018-01-14,3158201
2018-01-15,3304326
2018-01-16,3304326
2018-01-17,3460637
2018-01-18,3460637
2018-01-19,3623468
2018-01-20,3623468
2018-01-21,3791275
2018-01-22,3791275
2018-01-23,3980839
2018-01-24,4157197
2018-01-25,4157197
2018-01-26,4347889
2018-01-27,4347889
2018-01-28,4546630
2018-01-29,4546630
2018-01-30,4743732
2018-01-31,4743732
2018-02-01,4743732
2018-02-02,4970953
2018-02-03,4970953
2018-02-04,4884410
2018-02-05,4884410
2018-02-06,4736967
2018-02-07,4736967
2018-02-08,4736967
2018-02-09,4639799
2018-02-10,4639799
2018-02-11,4639799
2018-02-12,4666075
2018-02-13,4666075
2018-02-14,4666075
2018-02-15,4483994
2018-02-16,4483994
2018-02-17,4448827
2018-02-18,4448827
2018-02-19,4448827
2018-02-20,4398550
2018-02-21,4398550
2018-02-22,4398550
2018-02-23,4344161
2018-02-24,4344161
2018-02-25,4344161
2018-02-26,4287094
2018-02-27,4287094
2018-02-28,4287094
2018-03-01,4273617
2018-03-02,4273617
2018-03-03,4273617
2018-03-04,4223425
2018-03-05,4223425
2018-03-06,4223425
2018-03-07,4073566
2018-03-08,4073566
2018-03-09,3935889
2018-03-10,3935889
2018-03-11,3935889
2018-03-12,3805768
2018-03-13,3805768
2018-03-14,3805768
2018-03-15,3805768
2018-03-16,3747603
2018-03-17,3747603
2018-03-18,3747603
2018-03-20,3641626
2018-03-21,3641626
2018-03-22,3471061
2018-03-23,3471061
2018-03-24,3471061
2018-03-25,3297507
2018-03-26,3297507
2018-03-27,3297507
2018-03-28,3133976
2018-03-29,3133976
2018-03-30,3133976
2018-03-31,2977277
2018-04-01,2977277
2018-04-02,2830833
2018-04-03,2830833
2018-04-04,2746961
2018-04-05,2746961
2018-04-06,2746961
2018-04-07,2753112
2018-04-08,2753112
2018-04-09,2779880
2018-04-10,2779880
2018-04-11,2809055
2018-04-12,2809055
2018-04-13,2939625
2018-04-14,2939625
2018-04-15,3074007
2018-04-16,3074007
2018-04-17,3213132
2018-04-18,3213132
2018-04-19,3365572
2018-04-20,3365572
2018-04-21,3517454
2018-04-22,3517454
2018-04-23,3659318
2018-04-24,3659318
2018-04-25,3659318
2018-04-26,3758088
2018-04-27,3758088
2018-04-28,3746229
2018-04-29,3746229
2018-04-30,3746229
2018-05-01,3680775
2018-05-02,3680775
2018-05-03,3680775
2018-05-04,3584872
2018-05-05,3584872
2018-05-06,3584872
2018-05-07,3564902
2018-05-08,3564902
2018-05-09,3564902
2018-05-10,3473554
2018-05-11,3473554
2018-05-12,3323314
2018-05-13,3323314
2018-05-14,3241874
2018-05-15,3241874
2018-05-16,3145196
2018-05-17,3145196
2018-05-18,3086560
2018-05-19,3086560
2018-05-20,3086560
2018-05-21,2990552
2018-05-22,2990552
2018-05-23,3005598
2018-05-24,3005598
2018-05-25,3005598
2018-05-26,3016721
2018-05-27,3016721
2018-05-28,2961335
2018-05-29,3011886
2018-05-30,3080212
2018-05-31,3080212
2018-06-01,3125473
2018-06-02,3071200
2018-06-03,3071200
2018-06-04,3093986
2018-06-05,3093986
2018-06-06,3044935
2018-06-07,3044935
2018-06-08,2961457
2018-06-09,2961457
2018-06-10,2824011
2018-06-11,2824011
2018-06-12,2682810
2018-06-13,2682810
2018-06-14,2549190
2018-06-15,2549190
2018-06-16,2426309
2018-06-17,2357619
2018-06-18,2357619
2018-06-19,2287279
2018-06-20,2287279
2018-06-21,2245922
2018-06-22,2245922
2018-06-23,2268914
2018-06-24,2314757
2018-06-25,2406842
2018-06-26,2406842
2018-06-27,2406842
2018-06-28,2498520
2018-06-29,2498520
2018-06-30,2498520
2018-07-01,2425392
2018-07-02,2425392
2018-07-03,2425392
2018-07-04,2378524
2018-07-05,2378524
2018-07-06,2357363
2018-07-07,2357363
2018-07-08,2437148
2018-07-09,2509930
2018-07-10,2509930
2018-07-11,2582157
2018-07-12,2582157
2018-07-13,2649810
2018-07-14,2727755
2018-07-15,2727755
2018-07-16,2727755
2018-07-17,2805993
2018-07-18,2805993
2018-07-19,2805993
2018-07-20,2754631
2018-07-21,2754631
2018-07-22,2645392
2018-07-23,2645392
2018-07-24,2628668
2018-07-25,2628668
2018-07-26,2600729
2018-07-27,2694904
2018-07-28,2694904
2018-07-29,2768839
2018-07-30,2768839
2018-07-31,2876913
2018-08-01,2876913
2018-08-02,2961999
2018-08-03,2961999
2018-08-04,2912779
2018-08-05,2912779
2018-08-06,2957448
2018-08-07,2957448
2018-08-08,2985175
2018-08-09,2985175
2018-08-10,2985175
2018-08-11,2976142
2018-08-12,2976142
2018-08-14,3036741
2018-08-16,2986897
2018-08-17,2986897
2018-08-18,2888862
2018-08-19,2888862
2018-08-20,2838003
2018-08-21,2838003
2018-08-22,2838003
2018-08-23,2779722
2018-08-24,2779722
2018-08-25,2731610
2018-08-26,2731610
2018-08-27,2767164
2018-08-28,2767164
2018-08-29,2848114
2018-08-30,2848114
2018-08-31,2848114
2018-09-01,2873704
2018-09-02,2873704
2018-09-03,2946072
2018-09-04,2946072
2018-09-05,3041876
2018-09-06,3041876
2018-09-07,3041876
2018-09-08,3157832
2018-09-09,3157832
2018-09-10,3157832
2018-09-11,3111177
2018-09-12,3111177
2018-09-13,3144437
2018-09-14,3144437
2018-09-15,3247158
2018-09-16,3247158
2018-09-17,3247158
2018-09-18,3182895
2018-09-19,3182895
2018-09-20,3182895
2018-09-21,3134583
2018-09-22,3134583
2018-09-23,3058740
2018-09-24,3058740
2018-09-25,3058740
2018-09-26,3073224
2018-09-27,3073224
2018-09-28,3023708
2018-09-29,3023708
2018-09-30,3023708
2018-10-01,2900523
2018-10-02,2900523
2018-10-03,2803853
2018-10-04,2803853
2018-10-05,2803853
2018-10-06,2786815
2018-10-07,2786815
2018-10-08,2786815
2018-10-09,2716996
2018-10-10,2716996
2018-10-11,2671800
2018-10-12,2671800
2018-10-13,2654712
2018-10-14,2654712
2018-10-15,2573860
2018-10-16,2573860
2018-10-17,2573860
2018-10-18,2576277
2018-10-19,2576277
2018-10-20,2572579
2018-10-21,2572579
2018-10-22,2557769
2018-10-23,2557769
2018-10-24,2557769
2018-10-25,2516755
2018-10-26,2516755
2018-10-27,2599416
2018-10-28,2599416
2018-10-29,2702969
2018-10-30,2702969
2018-10-31,2781757
2018-11-01,2781757
2018-11-03,2797898
2018-11-04,2797898
2018-11-05,2779210
2018-11-06,2779210
2018-11-07,2730551
2018-11-08,2730551
2018-11-09,2618541
2018-11-10,2498154
2018-11-11,2498154
2018-11-12,2437485
2018-11-13,2437485
2018-11-14,2364279
2018-11-15,2364279
2018-11-16,2318884
2018-11-17,2318884
2018-11-18,2353233
2018-11-19,2353233
2018-11-20,2416259
2018-11-21,2416259
2018-11-22,2402759
2018-11-23,2402759
2018-11-24,2343831
2018-11-25,2343831
2018-11-26,2329273
2018-11-27,2329273
2018-11-28,2286826
2018-11-29,2286826
2018-12-01,2261521
2018-12-02,2261521
2018-12-03,2337007
2018-12-04,2337007
2018-12-05,2378514
2018-12-07,2346229
2018-12-09,2319512
2018-12-10,2288602
2018-12-11,2288602
2018-12-12,2280422
2018-12-13,2280422
2018-12-14,2306965
2018-12-15,2306965
2018-12-16,2283890
2018-12-17,2283890
2018-12-18,2261416
2018-12-19,2261416
2018-12-20,2243647
2018-12-21,2243647
2018-12-22,2228332
2018-12-23,2207507
2018-12-24,2207507
2018-12-25,2202363
2018-12-26,2202363
2018-12-27,2207177
2018-12-28,2207177
2018-12-29,2153877
2018-12-30,2153877
2018-12-31,2095213
2019-01-01,2095213
2019-01-02,2058366
2019-01-03,2058366
2019-01-04,2088132
2019-01-05,2182402
2019-01-06,2263518
2019-01-08,2301815
2019-01-10,2206770
2019-01-11,2206770
2019-01-12,2096997
2019-01-13,1996585
2019-01-14,1996585
2019-01-15,1925429
2019-01-16,1925429
2019-01-17,1926405
2019-01-18,1926405
2019-01-19,1915343
2019-01-20,1915343
2019-01-21,1944491
2019-01-22,1944491
2019-01-23,1925507
2019-01-24,1925507
2019-01-25,1922214
2019-01-26,1922214
2019-01-27,1999232
2019-01-28,2022761
2019-01-29,2029928
2019-01-30,2081203
2019-01-31,2081203
2019-02-01,2074405
2019-02-02,2074405
2019-02-03,2057340
2019-02-04,2057340
2019-02-05,2112346
2019-02-06,2112346
2019-02-07,2167926
2019-02-08,2167926
2019-02-09,2272203
2019-02-10,2272203
2019-02-11,2348927
2019-02-12,2348927
2019-02-13,2365619
2019-02-14,2365619
2019-02-15,2426375
2019-02-16,2426375
2019-02-17,2528277
2019-02-18,2528277
2019-02-19,2634044
2019-02-20,2634044
2019-02-21,2765747
2019-02-22,2765747
2019-02-23,2904035
2019-02-24,3031274
2019-02-25,3132863
2019-02-26,3132863
2019-02-27,3159783
2019-02-28,3159783
2019-03-01,3028629
2019-03-02,3028629
2019-03-03,2971995
2019-03-04,2922899
2019-03-05,2922899
2019-03-06,2828226
2019-03-07,2828226
2019-03-08,2815811
2019-03-09,2815811
2019-03-10,2858077
2019-03-11,2926304
2019-03-12,3025651
2019-03-13,3025651
2019-03-14,3103401
2019-03-15,3103401
2019-03-16,3212938
2019-03-17,3364652
2019-03-18,3364652
2019-03-19,3503832
2019-03-20,3589585
2019-03-21,3589585
2019-03-22,3629171
2019-03-23,3670435
2019-03-24,3670435
2019-03-25,3709952
2019-03-26,3736162
2019-03-27,3736162
2019-03-28,3725725
2019-03-29,3807316
2019-03-30,3807316
2019-03-31,3923546
2019-04-01,3923546
2019-04-02,4027683
2019-04-03,4027683
2019-04-04,4129527
2019-04-05,4129527
2019-04-06,4264990
2019-04-07,4264990
2019-04-08,4477128
2019-04-09,4477128
2019-04-10,4662310
2019-04-11,4869339
2019-04-12,5083624
2019-04-13,5033083
2019-04-14,5033083
2019-04-15,4877608
2019-04-16,4980083
2019-04-17,4980083
2019-04-18,4994926
2019-04-19,4994926
2019-04-20,4824931
2019-04-21,4824931
2019-04-22,4642989
2019-04-23,4642989
2019-04-24,4518013
2019-04-25,4518013
2019-04-26,4491722
2019-04-27,4491722
2019-04-28,4443347
2019-04-29,4443347
2019-04-30,4256792
2019-05-01,4256792
2019-05-02,4174085
2019-05-03,4252267
2019-05-04,4246864
2019-05-05,4246864
2019-05-06,4155833
2019-05-07,4155833
2019-05-08,4129557
2019-05-09,4129557
2019-05-10,4112623
2019-05-11,4112623
2019-05-12,4079849
2019-05-13,4049060
2019-05-14,4049060
2019-05-15,4042746
2019-05-16,4042746
2019-05-17,3989567
2019-05-18,3895429
2019-05-19,3895429
2019-05-20,3802978
2019-05-21,3802978
2019-05-22,3732604
2019-05-23,3732604
2019-05-24,3670844
2019-05-25,3594663
2019-05-26,3594663
2019-05-27,3535305
2019-05-28,3535305
2019-05-29,3537262
2019-05-30,3537262
2019-05-31,3522675
2019-06-01,3522675
2019-06-02,3514951
2019-06-03,3524323
2019-06-04,3405321
2019-06-05,3321603
2019-06-06,3321603
2019-06-07,3302184
2019-06-08,3302184
2019-06-09,3172219
2019-06-10,3172219
2019-06-11,3056974
2019-06-12,3056974
2019-06-13,3007005
2019-06-14,3007005
2019-06-15,2970693
2019-06-16,2946241
2019-06-17,2906421
2019-06-18,2906421
2019-06-19,2908797
2019-06-20,2880929
2019-06-21,2775584
2019-06-22,2775584
2019-06-23,2800748
2019-06-24,2800748
2019-06-25,2823237
2019-06-26,2823237
2019-06-27,2870320
2019-06-28,2870320
2019-06-29,2936722
2019-06-30,2976546
2019-07-01,2976546
2019-07-02,3076966
2019-07-03,3076966
2019-07-04,3092203
2019-07-05,3092203
2019-07-06,3135743
2019-07-07,3254272
2019-07-08,3254272
2019-07-09,3414760
2019-07-10,3495357
2019-07-11,3609614
2019-07-12,3692203
2019-07-13,3692203
2019-07-14,3700842
2019-07-15,3700842
2019-07-16,3739911
2019-07-17,3746033
2019-07-18,3746033
2019-07-19,3842681
2019-07-20,3999412
2019-07-21,4074078
2019-07-22,4074078
2019-07-23,4095152
2019-07-24,4095152
2019-07-25,4181474
2019-07-26,4181474
2019-07-27,4253498
2019-07-28,4253498
2019-07-29,4296415
2019-07-30,4296415
2019-07-31,4263031
2019-08-01,4263031
2019-08-02,4315740
2019-08-03,4337766
2019-08-04,4337766
2019-08-05,4314612
2019-08-06,4314612
2019-08-07,4295793
2019-08-08,4295793
2019-08-09,4207076
2019-08-10,4162575
2019-08-11,4162575
2019-08-12,4104215
2019-08-13,4104215
2019-08-14,3914556
2019-08-15,3779962
2019-08-16,3653128
2019-08-17,3653128
2019-08-18,3567043
2019-08-19,3447408
2019-08-20,3447408
2019-08-21,3361160
2019-08-22,3367024
2019-08-23,3401946
2019-08-24,3452438
2019-08-24,3452438
2019-08-25,3604964
2019-08-25,3604964
2019-08-26,3755734
2019-08-27,3755173
2019-08-27,3755173
2019-08-28,3745555
2019-08-29,3675937
2019-08-30,3630102
2019-08-31,3630102
2019-09-01,3564700
2019-09-02,3564700
2019-09-03,3512785
2019-09-04,3512785
2019-09-05,3513887
2019-09-06,3609348
2019-09-07,3675129
2019-09-08,3751002
2019-09-09,3885375
2019-09-10,3885375
2019-09-11,4061659
2019-09-12,4061659
2019-09-13,4210267
2019-09-14,4405435
2019-09-15,4405435
2019-09-16,4609034
2019-09-17,4609034
2019-09-18,4498058
2019-09-19,4498058
2019-09-20,4471887
2019-09-21,4414374
2019-09-22,4427781
2019-09-23,4423146
2019-09-24,4423146
2019-09-25,4363591
2019-09-26,4227658
2019-09-27,4227658
2019-09-28,4250993
2019-09-29,4250993
2019-09-30,4148946
2019-10-01,4109760
2019-10-02,4109760
2019-10-03,4078428
2019-10-04,4078428
2019-10-05,4093543
2019-10-06,4028140
2019-10-07,4028140
2019-10-08,3965310
2019-10-09,3965310
2019-10-10,3890969
2019-10-11,3890969
2019-10-12,3827500
2019-10-13,3727501
2019-10-14,3653429
2019-10-15,3653429
2019-10-16,3596150
2019-10-17,3596150
2019-10-18,3528940
2019-10-19,3451980
2019-10-20,3410117
2019-10-21,3410117
2019-10-22,3313439
2019-10-23,3277738
2019-10-24,3277738
2019-10-25,3218708
2019-10-26,3242181
2019-10-27,3221746
2019-10-28,3154112
2019-10-29,3154112
2019-10-30,3160394
2019-10-31,3127981
2019-11-01,3114833
2019-11-02,3157259
2019-11-03,3165200
2019-11-04,3165200
2019-11-05,3189093
2019-11-06,3189093
2019-11-07,3171434
2019-11-08,3178385
2019-11-09,3264013
2019-11-10,3301238
2019-11-11,3231322
2019-11-12,3231322
2019-11-13,3226327
2019-11-14,3226327
2019-11-15,3250240
2019-11-16,3366334
2019-11-17,3366334
2019-11-18,3527211
2019-11-19,3527211
2019-11-20,3683588
2019-11-21,3683588
2019-11-22,3697283
2019-11-23,3721233
2019-11-24,3691852
2019-11-25,3575713
2019-11-26,3540834
2019-11-27,3540834
2019-11-28,3526665
2019-11-29,3526665
2019-11-30,3541668
2019-12-01,3541668
2019-12-02,3529715
2019-12-03,3440779
2019-12-04,3385153
2019-12-05,3385153
2019-12-06,3344015
2019-12-07,3320823
2019-12-08,3320823
2019-12-09,3338529
2019-12-10,3365573
2019-12-11,3365573
2019-12-12,3371022
2019-12-13,3407645
2019-12-14,3407645
2019-12-15,3484870
2019-12-16,3526826
2019-12-17,3573137
2019-12-18,3573137
2019-12-19,3598235
2019-12-20,3609110
2019-12-21,3613276
2019-12-22,3645249
2019-12-23,3645249
2019-12-24,3692793
2019-12-25,3687985
2019-12-26,3687985
2019-12-27,3735805
2019-12-28,3798237
2019-12-29,3798237
2019-12-30,3770573
2019-12-31,3765819
2020-01-01,3765819
2020-01-02,3769532
2020-01-03,3769532
2020-01-04,3796693
2020-01-05,3863592
2020-01-06,3863592
2020-01-07,3915485
2020-01-08,3915485
2020-01-09,3963213
2020-01-10,3994623
2020-01-11,3985618
2020-01-12,3990727
2020-01-13,3990727
2020-01-14,4002549
2020-01-15,4030486
2020-01-16,3989114
2020-01-17,3959053
2020-01-18,3959053
2020-01-19,3950594
2020-01-20,3950594
2020-01-21,3953598
2020-01-22,4087383
2020-01-23,4130095
2020-01-24,4250259
2020-01-25,4250259
2020-01-26,4302434
2020-01-27,4490706
2020-01-28,4490706
2020-01-29,4704100
2020-01-30,4704100
2020-01-31,4668313
2020-02-01,4793011
2020-02-02,4846821
2020-02-03,4846821
2020-02-04,4818763
2020-02-05,4683914
2020-02-06,4504914
2020-02-07,4290815
2020-02-08,4087364
2020-02-09,3986707
2020-02-10,3794072
2020-02-11,3613398
