date_obj,Purple%20robe%20top price
2016-05-23,2576
2016-05-24,2576
2016-05-25,2576
2016-05-26,2576
2016-05-27,2576
2016-05-28,2576
2016-05-29,2576
2016-05-30,2576
2016-05-31,2576
2016-06-01,2576
2016-06-02,2450
2016-06-03,2450
2016-06-04,2450
2016-06-05,2450
2016-06-06,2450
2016-06-07,2450
2016-06-08,2450
2016-06-09,2450
2016-06-10,2450
2016-06-11,2450
2016-06-12,2343
2016-06-13,2343
2016-06-14,2343
2016-06-15,2343
2016-06-16,2343
2016-06-17,2343
2016-06-18,2343
2016-06-19,2343
2016-06-20,2343
2016-06-21,2343
2016-06-22,2343
2016-06-23,2343
2016-06-24,2226
2016-06-25,2226
2016-06-26,2226
2016-06-27,2226
2016-06-28,2226
2016-06-29,2226
2016-06-30,2226
2016-07-01,2226
2016-07-02,2226
2016-07-03,2226
2016-07-04,2148
2016-07-05,2148
2016-07-06,2148
2016-07-07,2148
2016-07-08,2148
2016-07-09,2148
2016-07-10,2148
2016-07-11,2148
2016-07-12,2148
2016-07-13,2148
2016-07-14,2148
2016-07-15,2148
2016-07-16,2148
2016-07-17,2044
2016-07-18,2044
2016-07-23,2044
2016-07-24,2044
2016-07-25,2044
2016-07-26,2044
2016-07-27,2044
2016-07-28,2044
2016-07-29,2044
2016-07-30,1958
2016-07-31,1958
2016-08-01,1958
2016-08-02,1958
2016-08-03,1958
2016-08-04,1958
2016-08-05,1958
2016-08-06,1958
2016-08-07,1958
2016-08-08,1958
2016-08-09,1958
2016-08-10,1958
2016-08-11,1958
2016-08-12,1958
2016-08-13,1909
2016-08-14,1909
2016-08-15,1909
2016-08-16,1909
2016-08-17,1909
2016-08-18,1909
2016-08-19,1909
2016-08-20,1909
2016-08-21,1909
2016-08-22,1909
2016-08-23,1909
2016-08-24,1909
2016-08-25,1909
2016-08-26,1909
2016-08-28,1909
2016-08-31,1818
2016-09-01,1818
2016-09-02,1818
2016-09-03,1818
2016-09-04,1818
2016-09-05,1818
2016-09-06,1818
2016-09-07,1818
2016-09-08,1818
2016-09-09,1818
2016-09-10,1818
2016-09-11,1818
2016-09-12,1818
2016-09-13,1818
2016-09-14,1818
2016-09-15,1818
2016-09-16,1818
2016-09-17,1818
2016-09-18,1729
2016-09-19,1729
2016-09-20,1729
2016-09-21,1729
2016-09-22,1729
2016-09-23,1729
2016-09-24,1729
2016-09-25,1729
2016-09-26,1729
2016-09-27,1729
2016-09-28,1729
2016-09-29,1729
2016-09-30,1729
2016-10-01,1729
2016-10-02,1729
2016-10-03,1729
2016-10-04,1729
2016-10-05,1729
2016-10-06,1644
2016-10-07,1644
2016-10-08,1644
2016-10-09,1644
2016-10-10,1644
2016-10-11,1644
2016-10-12,1644
2016-10-13,1644
2016-10-14,1644
2016-10-15,1644
2016-10-16,1644
2016-10-17,1644
2016-10-18,1644
2016-10-19,1644
2016-10-20,1644
2016-10-21,1644
2016-10-22,1644
2016-10-23,1563
2016-10-24,1563
2016-10-25,1563
2016-10-26,1563
2016-10-27,1563
2016-10-28,1563
2016-10-29,1563
2016-10-30,1563
2016-10-31,1563
2016-11-01,1563
2016-11-02,1563
2016-11-03,1563
2016-11-04,1563
2016-11-05,1563
2016-11-06,1563
2016-11-07,1563
2016-11-08,1563
2016-11-09,1563
2016-11-10,1489
2016-11-11,1489
2016-11-12,1489
2016-11-13,1489
2016-11-14,1489
2016-12-08,1415
2016-12-09,1345
2016-12-10,1345
2016-12-11,1345
2016-12-12,1345
2016-12-13,1345
2016-12-14,1345
2016-12-15,1345
2016-12-16,1345
2016-12-17,1345
2016-12-18,1345
2016-12-19,1345
2016-12-20,1345
2016-12-21,1345
2016-12-22,1345
2016-12-23,1345
2016-12-24,1345
2016-12-25,1278
2016-12-26,1278
2016-12-27,1278
2016-12-28,1278
2016-12-29,1278
2016-12-30,1278
2016-12-31,1278
2017-01-01,1278
2017-01-02,1278
2017-01-03,1278
2017-01-04,1278
2017-01-05,1278
2017-01-06,1278
2017-01-07,1215
2017-01-08,1215
2017-01-09,1215
2017-01-10,1215
2017-01-11,1215
2017-01-12,1215
2017-01-13,1215
2017-01-14,1215
2017-01-15,1215
2017-01-16,1215
2017-01-17,1215
2017-01-18,1155
2017-01-19,1155
2017-01-20,1155
2017-01-21,1155
2017-01-22,1155
2017-01-27,1155
2017-01-28,1135
2017-01-29,1135
2017-01-30,1135
2017-01-31,1135
2017-02-01,1135
2017-02-02,1135
2017-02-03,1135
2017-02-04,1135
2017-02-05,1135
2017-02-06,1135
2017-02-07,1135
2017-02-08,1135
2017-02-09,1135
2017-02-10,1094
2017-02-11,1094
2017-02-12,1094
2017-02-13,1094
2017-02-14,1094
2017-02-15,1094
2017-02-16,1094
2017-02-18,1094
2017-02-19,1094
2017-02-20,1094
2017-02-21,1094
2017-02-22,1094
2017-02-23,1075
2017-02-24,1075
2017-02-25,1075
2017-02-26,1075
2017-02-27,1075
2017-02-28,1075
2017-03-01,1075
2017-03-02,1075
2017-03-03,1075
2017-03-04,1075
2017-03-05,1075
2017-03-06,1075
2017-03-07,1075
2017-03-08,1058
2017-03-09,1058
2017-03-10,1058
2017-03-11,1058
2017-03-12,1058
2017-03-13,1058
2017-03-14,1058
2017-03-15,1058
2017-03-16,1058
2017-03-17,1058
2017-03-18,1058
2017-03-19,1058
2017-03-20,1035
2017-03-21,1035
2017-03-22,1035
2017-03-23,1035
2017-03-24,1035
2017-03-25,1035
2017-03-26,1035
2017-03-27,1035
2017-03-28,1035
2017-03-29,1035
2017-03-30,1035
2017-03-31,1035
2017-04-01,1035
2017-04-02,1035
2017-04-03,1008
2017-04-04,1008
2017-04-12,1008
2017-04-13,1008
2017-04-14,1008
2017-04-15,1008
2017-04-16,1008
2017-04-17,1008
2017-04-18,979
2017-04-19,979
2017-04-20,979
2017-04-21,979
2017-04-22,979
2017-04-23,979
2017-04-24,979
2017-04-25,979
2017-04-26,979
2017-04-27,979
2017-04-28,979
2017-04-29,979
2017-04-30,979
2017-05-01,979
2017-05-02,973
2017-05-03,973
2017-05-04,973
2017-05-05,973
2017-05-06,973
2017-05-07,973
2017-05-08,973
2017-05-09,973
2017-05-10,973
2017-05-11,973
2017-05-12,973
2017-05-13,973
2017-05-14,973
2017-05-15,973
2017-05-16,985
2017-05-17,985
2017-05-18,985
2017-05-19,985
2017-05-20,985
2017-05-21,985
2017-05-22,985
2017-05-23,985
2017-05-24,985
2017-05-25,985
2017-05-26,985
2017-05-27,985
2017-05-28,985
2017-05-29,985
2017-05-30,985
2017-05-31,985
2017-06-01,972
2017-06-02,972
2017-06-03,972
2017-06-06,972
2017-06-07,972
2017-06-08,972
2017-06-09,972
2017-06-10,972
2017-06-11,972
2017-06-12,972
2017-06-13,972
2017-06-14,950
2017-06-15,950
2017-06-16,950
2017-06-17,950
2017-06-18,950
2017-06-19,950
2017-06-20,950
2017-06-21,950
2017-06-22,950
2017-06-23,950
2017-06-24,950
2017-06-25,950
2017-06-26,950
2017-06-27,950
2017-06-28,950
2017-06-29,950
2017-06-30,950
2017-07-01,950
2017-07-02,950
2017-07-03,915
2017-07-04,915
2017-07-05,915
2017-07-06,915
2017-07-07,915
2017-07-08,915
2017-07-13,915
2017-07-14,915
2017-07-15,915
2017-07-16,915
2017-07-17,915
2017-07-18,915
2017-07-19,915
2017-07-20,915
2017-07-21,911
2017-07-22,911
2017-07-23,911
2017-07-24,911
2017-07-25,911
2017-07-26,911
2017-07-27,911
2017-07-28,911
2017-07-29,911
2017-07-30,911
2017-07-31,911
2017-08-01,911
2017-08-02,911
2017-08-03,911
2017-08-04,911
2017-08-05,911
2017-08-06,892
2017-08-09,892
2017-08-10,892
2017-08-11,892
2017-08-12,892
2017-08-13,892
2017-08-14,892
2017-08-15,892
2017-08-16,892
2017-08-17,892
2017-08-18,892
2017-08-19,892
2017-08-20,892
2017-08-22,892
2017-08-23,905
2017-08-24,905
2017-08-25,905
2017-08-26,905
2017-08-27,905
2017-08-28,905
2017-08-29,905
2017-08-30,905
2017-08-31,905
2017-09-01,905
2017-09-02,905
2017-09-03,905
2017-09-04,905
2017-09-05,905
2017-09-06,905
2017-09-07,905
2017-09-08,909
2017-09-09,909
2017-09-10,909
2017-09-11,909
2017-09-12,909
2017-09-13,909
2017-09-14,909
2017-09-15,909
2017-09-16,909
2017-09-17,909
2017-09-19,909
2017-09-20,909
2017-09-21,909
2017-09-22,909
2017-09-23,909
2017-09-24,915
2017-09-25,915
2017-09-26,915
2017-09-27,915
2017-09-28,915
2017-09-29,915
2017-09-30,915
2017-10-01,915
2017-10-02,915
2017-10-03,915
2017-10-04,915
2017-10-05,915
2017-10-06,915
2017-10-07,915
2017-10-08,915
2017-10-09,915
2017-10-10,901
2017-10-11,901
2017-10-12,901
2017-10-13,901
2017-10-14,901
2017-10-15,901
2017-10-16,901
2017-10-17,901
2017-10-18,901
2017-10-19,901
2017-10-20,901
2017-10-21,901
2017-10-22,901
2017-10-23,901
2017-10-24,901
2017-10-25,901
2017-10-26,901
2017-10-27,901
2017-10-28,901
2017-10-29,901
2017-10-30,901
2017-10-31,901
2017-11-01,901
2017-11-02,901
2017-11-03,901
2017-11-04,901
2017-11-05,901
2017-11-06,901
2017-11-07,901
2017-11-08,901
2017-11-09,901
2017-11-10,901
2017-11-11,901
2017-11-12,901
2017-11-13,901
2017-11-14,901
2017-11-15,901
2017-11-16,909
2017-11-17,909
2017-11-18,909
2017-11-19,909
2017-11-20,909
2017-11-21,909
2017-11-22,909
2017-11-23,909
2017-11-24,909
2017-11-25,909
2017-11-26,909
2017-11-27,909
2017-11-28,909
2017-11-29,909
2017-11-30,909
2017-12-01,909
2017-12-02,909
2017-12-03,900
2017-12-04,900
2017-12-05,900
2017-12-06,900
2017-12-07,900
2017-12-08,900
2017-12-09,900
2017-12-10,900
2017-12-11,900
2017-12-12,900
2017-12-14,900
2017-12-15,900
2017-12-16,900
2017-12-17,892
2017-12-18,892
2017-12-19,892
2017-12-20,892
2017-12-21,892
2017-12-22,892
2017-12-23,892
2017-12-24,892
2017-12-25,892
2017-12-26,892
2017-12-27,892
2017-12-28,892
2017-12-29,892
2017-12-30,885
2017-12-31,885
2018-01-01,885
2018-01-02,885
2018-01-03,885
2018-01-04,885
2018-01-05,885
2018-01-06,885
2018-01-07,885
2018-01-08,885
2018-01-09,885
2018-01-10,885
2018-01-11,885
2018-01-12,885
2018-01-13,910
2018-01-14,910
2018-01-15,910
2018-01-16,910
2018-01-17,910
2018-01-18,910
2018-01-19,910
2018-01-20,910
2018-01-21,910
2018-01-22,910
2018-01-23,910
2018-01-24,908
2018-01-25,908
2018-01-26,908
2018-01-27,908
2018-01-28,908
2018-01-29,908
2018-01-31,908
2018-02-01,910
2018-02-02,910
2018-02-03,910
2018-02-04,910
2018-02-05,910
2018-02-06,910
2018-02-07,910
2018-02-08,910
2018-02-09,882
2018-02-10,882
2018-02-11,882
2018-02-12,882
2018-02-13,882
2018-02-14,882
2018-02-15,882
2018-02-16,880
2018-02-17,880
2018-02-18,880
2018-02-19,880
2018-02-20,880
2018-02-21,880
2018-02-22,880
2018-02-23,893
2018-02-24,893
2018-02-25,893
2018-02-26,893
2018-02-27,893
2018-02-28,893
2018-03-01,893
2018-03-02,865
2018-03-03,865
2018-03-04,865
2018-03-05,865
2018-03-06,865
2018-03-07,865
2018-03-08,865
2018-03-09,865
2018-03-10,865
2018-03-11,867
2018-03-12,867
2018-03-13,867
2018-03-14,867
2018-03-15,867
2018-03-16,867
2018-03-17,867
2018-03-18,867
2018-03-19,867
2018-03-20,858
2018-03-21,858
2018-03-23,858
2018-03-24,858
2018-03-26,858
2018-03-27,858
2018-03-28,858
2018-03-29,845
2018-03-30,845
2018-03-31,845
2018-04-01,845
2018-04-02,845
2018-04-03,845
2018-04-04,845
2018-04-05,845
2018-04-06,845
2018-04-08,861
2018-04-09,861
2018-04-10,861
2018-04-11,861
2018-04-12,861
2018-04-13,861
2018-04-14,861
2018-04-15,861
2018-04-16,861
2018-04-17,861
2018-04-18,861
2018-04-19,870
2018-04-20,870
2018-04-21,870
2018-04-22,870
2018-04-23,870
2018-04-24,870
2018-04-25,870
2018-04-26,870
2018-04-27,870
2018-04-28,870
2018-04-29,845
2018-04-30,845
2018-05-01,845
2018-05-02,845
2018-05-03,845
2018-05-04,845
2018-05-05,845
2018-05-06,845
2018-05-07,845
2018-05-08,845
2018-05-09,849
2018-05-10,849
2018-05-11,849
2018-05-12,849
2018-05-13,849
2018-05-14,849
2018-05-15,849
2018-05-16,849
2018-05-17,849
2018-05-18,849
2018-05-19,851
2018-05-20,851
2018-05-21,851
2018-05-22,851
2018-05-23,851
2018-05-24,851
2018-05-25,851
2018-05-26,851
2018-05-27,851
2018-05-28,851
2018-05-29,846
2018-05-30,846
2018-05-31,846
2018-06-01,846
2018-06-02,846
2018-06-03,846
2018-06-04,846
2018-06-05,846
2018-06-06,846
2018-06-07,848
2018-06-08,848
2018-06-09,848
2018-06-10,848
2018-06-11,848
2018-06-12,848
2018-06-13,848
2018-06-14,848
2018-06-15,848
2018-06-16,848
2018-06-17,857
2018-06-18,857
2018-06-19,857
2018-06-20,857
2018-06-21,857
2018-06-22,857
2018-06-23,857
2018-06-24,857
2018-06-25,837
2018-06-26,837
2018-06-27,837
2018-06-28,837
2018-06-29,837
2018-06-30,837
2018-07-01,837
2018-07-02,837
2018-07-03,837
2018-07-04,837
2018-07-05,837
2018-07-06,850
2018-07-07,850
2018-07-08,850
2018-07-09,850
2018-07-10,850
2018-07-11,850
2018-07-12,850
2018-07-13,850
2018-07-14,850
2018-07-15,850
2018-07-16,850
2018-07-17,850
2018-07-18,850
2018-07-19,850
2018-07-20,828
2018-07-21,828
2018-07-22,828
2018-07-23,828
2018-07-24,828
2018-07-25,828
2018-07-26,828
2018-07-27,823
2018-07-28,823
2018-07-29,823
2018-07-30,823
2018-07-31,823
2018-08-01,823
2018-08-02,819
2018-08-03,819
2018-08-04,819
2018-08-05,819
2018-08-06,819
2018-08-07,819
2018-08-08,819
2018-08-09,829
2018-08-10,829
2018-08-11,829
2018-08-12,829
2018-08-14,829
2018-08-16,823
2018-08-17,823
2018-08-18,823
2018-08-19,823
2018-08-20,823
2018-08-21,823
2018-08-22,849
2018-08-23,849
2018-08-24,849
2018-08-25,849
2018-08-26,849
2018-08-27,849
2018-08-28,878
2018-08-29,878
2018-08-30,878
2018-08-31,878
2018-09-01,878
2018-09-02,878
2018-09-03,884
2018-09-04,884
2018-09-05,884
2018-09-06,884
2018-09-07,884
2018-09-08,884
2018-09-09,878
2018-09-10,878
2018-09-11,878
2018-09-12,878
2018-09-13,878
2018-09-14,878
2018-09-15,878
2018-09-16,887
2018-09-17,887
2018-09-18,887
2018-09-19,887
2018-09-20,887
2018-09-21,887
2018-09-22,864
2018-09-23,864
2018-09-24,864
2018-09-25,864
2018-09-26,864
2018-09-27,864
2018-09-28,864
2018-09-29,875
2018-09-30,875
2018-10-02,875
2018-10-03,875
2018-10-04,875
2018-10-05,875
2018-10-06,875
2018-10-07,875
2018-10-08,875
2018-10-09,875
2018-10-10,875
2018-10-11,875
2018-10-12,875
2018-10-13,848
2018-10-14,848
2018-10-15,848
2018-10-16,848
2018-10-17,848
2018-10-18,848
2018-10-19,848
2018-10-20,869
2018-10-21,869
2018-10-22,869
2018-10-23,869
2018-10-24,869
2018-10-25,869
2018-10-26,869
2018-10-27,888
2018-10-28,888
2018-10-29,888
2018-10-30,888
2018-10-31,888
2018-11-01,888
2018-11-03,901
2018-11-04,901
2018-11-05,901
2018-11-06,917
2018-11-07,917
2018-11-08,917
2018-11-09,917
2018-11-10,909
2018-11-11,909
2018-11-12,909
2018-11-13,909
2018-11-14,903
2018-11-15,903
2018-11-16,903
2018-11-17,903
2018-11-18,903
2018-11-19,903
2018-11-20,903
2018-11-21,903
2018-11-22,903
2018-11-23,871
2018-11-24,871
2018-11-25,871
2018-11-26,871
2018-11-27,844
2018-11-28,844
2018-11-29,844
2018-12-01,823
2018-12-02,823
2018-12-03,823
2018-12-04,823
2018-12-05,832
2018-12-09,832
2018-12-10,804
2018-12-11,804
2018-12-12,804
2018-12-13,804
2018-12-14,789
2018-12-15,789
2018-12-16,789
2018-12-17,789
2018-12-18,789
2018-12-19,763
2018-12-20,763
2018-12-21,763
2018-12-22,763
2018-12-23,763
2018-12-24,756
2018-12-25,756
2018-12-26,756
2018-12-27,756
2018-12-28,756
2018-12-29,742
2018-12-30,742
2018-12-31,742
2019-01-01,742
2019-01-02,742
2019-01-03,742
2019-01-04,737
2019-01-05,737
2019-01-06,737
2019-01-08,737
2019-01-10,722
2019-01-11,722
2019-01-12,722
2019-01-13,722
2019-01-14,722
2019-01-15,722
2019-01-16,700
2019-01-17,700
2019-01-18,700
2019-01-19,700
2019-01-20,677
2019-01-21,677
2019-01-22,677
2019-01-23,677
2019-01-24,677
2019-01-25,656
2019-01-26,656
2019-01-27,656
2019-01-28,656
2019-01-29,656
2019-01-30,656
2019-01-31,639
2019-02-01,639
2019-02-02,639
2019-02-03,639
2019-02-04,639
2019-02-05,639
2019-02-06,614
2019-02-07,614
2019-02-08,614
2019-02-09,614
2019-02-10,614
2019-02-11,607
2019-02-12,607
2019-02-13,607
2019-02-14,607
2019-02-15,607
2019-02-16,607
2019-02-17,602
2019-02-18,602
2019-02-19,602
2019-02-20,602
2019-02-21,602
2019-02-22,602
2019-02-23,608
2019-02-24,608
2019-02-25,608
2019-02-26,608
2019-02-27,608
2019-02-28,608
2019-03-01,608
2019-03-02,608
2019-03-03,608
2019-03-04,608
2019-03-05,608
2019-03-06,623
2019-03-07,623
2019-03-08,623
2019-03-09,623
2019-03-10,623
2019-03-11,623
2019-03-12,623
2019-03-13,623
2019-03-14,638
2019-03-15,638
2019-03-16,638
2019-03-17,638
2019-03-18,638
2019-03-19,638
2019-03-20,638
2019-03-21,654
2019-03-22,654
2019-03-23,654
2019-03-24,654
2019-03-25,654
2019-03-26,654
2019-03-27,654
2019-03-28,654
2019-03-29,673
2019-03-30,673
2019-03-31,673
2019-04-01,673
2019-04-02,673
2019-04-03,673
2019-04-04,673
2019-04-05,673
2019-04-06,673
2019-04-07,673
2019-04-08,671
2019-04-09,671
2019-04-10,671
2019-04-11,671
2019-04-12,671
2019-04-13,671
2019-04-14,671
2019-04-15,671
2019-04-16,671
2019-04-17,670
2019-04-18,670
2019-04-19,670
2019-04-20,670
2019-04-21,670
2019-04-22,670
2019-04-23,670
2019-04-24,670
2019-04-25,670
2019-04-26,685
2019-04-27,685
2019-04-28,685
2019-04-29,685
2019-04-30,685
2019-05-01,685
2019-05-02,685
2019-05-03,685
2019-05-04,691
2019-05-05,691
2019-05-06,691
2019-05-07,691
2019-05-08,691
2019-05-09,691
2019-05-10,691
2019-05-11,691
2019-05-12,691
2019-05-13,706
2019-05-14,706
2019-05-15,706
2019-05-16,706
2019-05-17,706
2019-05-18,706
2019-05-19,706
2019-05-20,706
2019-05-21,703
2019-05-22,703
2019-05-23,703
2019-05-24,703
2019-05-25,703
2019-05-26,703
2019-05-27,703
2019-05-28,690
2019-05-29,690
2019-05-30,690
2019-05-31,690
2019-06-01,690
2019-06-02,690
2019-06-03,690
2019-06-04,690
2019-06-05,690
2019-06-06,690
2019-06-07,690
2019-06-08,690
2019-06-09,690
2019-06-10,690
2019-06-11,690
2019-06-12,690
2019-06-13,725
