date_obj,Ankou%20top price
2016-12-24,14799350
2016-12-25,15429911
2016-12-26,15429911
2016-12-27,15429911
2016-12-28,15429911
2016-12-29,15429911
2016-12-30,15429911
2016-12-31,15429911
2017-01-01,15429911
2017-01-02,15429911
2017-01-03,15429911
2017-01-04,15429911
2017-01-05,15429911
2017-01-06,15429911
2017-01-07,15429911
2017-01-08,15429911
2017-01-09,15429911
2017-01-10,15429911
2017-01-11,16117995
2017-01-12,16117995
2017-01-13,16117995
2017-01-14,16117995
2017-01-15,16117995
2017-01-16,16117995
2017-01-17,16117995
2017-01-18,16117995
2017-01-19,16117995
2017-01-20,16117995
2017-01-21,16117995
2017-01-22,16117995
2017-01-23,16117995
2017-01-27,16865900
2017-01-28,16865900
2017-01-29,16865900
2017-01-30,16865900
2017-01-31,16865900
2017-02-01,16865900
2017-02-02,16865900
2017-02-03,16865900
2017-02-04,16865900
2017-02-05,16865900
2017-02-06,16865900
2017-02-07,16865900
2017-02-08,16865900
2017-02-09,16865900
2017-02-10,16865900
2017-02-11,17200485
2017-02-12,17200485
2017-02-13,17200485
2017-02-14,17200485
2017-02-15,17200485
2017-02-16,17200485
2017-02-17,17200485
2017-02-18,17200485
2017-02-19,17200485
2017-02-20,17200485
2017-02-21,17200485
2017-02-22,17200485
2017-02-23,17200485
2017-02-24,17200485
2017-02-25,17200485
2017-02-26,17200485
2017-02-27,17200485
2017-02-28,17863589
2017-03-01,17863589
2017-03-02,17863589
2017-03-03,17863589
2017-03-04,17863589
2017-03-05,17863589
2017-03-06,17863589
2017-03-07,17863589
2017-03-08,17863589
2017-03-09,17863589
2017-03-10,17863589
2017-03-11,17863589
2017-03-12,17863589
2017-03-13,17863589
2017-03-14,17863589
2017-03-15,17863589
2017-03-16,18084368
2017-03-17,18084368
2017-03-18,18084368
2017-03-19,18084368
2017-03-20,18084368
2017-03-21,18084368
2017-03-22,18084368
2017-03-23,18084368
2017-03-24,18084368
2017-03-25,18084368
2017-03-26,18084368
2017-03-27,18084368
2017-03-28,18084368
2017-03-29,18084368
2017-03-30,18930296
2017-03-31,18930296
2017-04-01,18930296
2017-04-02,18930296
2017-04-03,18930296
2017-04-04,18930296
2017-04-05,18930296
2017-04-12,19780100
2017-04-13,19780100
2017-04-14,19780100
2017-04-15,19780100
2017-04-16,19780100
2017-04-17,19780100
2017-04-18,19780100
2017-04-19,19780100
2017-04-20,20114323
2017-04-21,20114323
2017-04-22,20114323
2017-04-23,20114323
2017-04-24,20114323
2017-04-25,20114323
2017-04-26,20114323
2017-04-27,20114323
2017-04-28,20114323
2017-04-29,20114323
2017-04-30,20114323
2017-05-01,20114323
2017-05-02,20983051
2017-05-03,20983051
2017-05-04,20983051
2017-05-05,20983051
2017-05-06,20983051
2017-05-07,20983051
2017-05-08,20983051
2017-05-09,20983051
2017-05-10,20983051
2017-05-11,20983051
2017-05-12,21702808
2017-05-13,21702808
2017-05-14,21702808
2017-05-15,21702808
2017-05-16,21702808
2017-05-17,21702808
2017-05-18,21702808
2017-05-19,21702808
2017-05-20,21702808
2017-05-21,21702808
2017-05-22,21702808
2017-05-23,21702808
2017-05-24,21702808
2017-05-25,21702808
2017-05-26,21702808
2017-05-27,21702808
2017-05-28,21799329
2017-05-29,21799329
2017-05-30,21799329
2017-05-31,21799329
2017-06-01,21799329
2017-06-02,21799329
2017-06-03,21799329
2017-06-04,21799329
2017-06-05,21799329
2017-06-06,21799329
2017-06-07,21799329
2017-06-08,21799329
2017-06-09,21799329
2017-06-10,21799329
2017-06-11,21202681
2017-06-12,21202681
2017-06-13,21202681
2017-06-14,21202681
2017-06-15,21202681
2017-06-16,21202681
2017-06-17,21202681
2017-06-18,21202681
2017-06-19,21202681
2017-06-20,21202681
2017-06-21,21202681
2017-06-22,21202681
2017-06-23,21202681
2017-06-24,21202681
2017-06-25,21723525
2017-06-26,21723525
2017-06-27,21723525
2017-06-28,21723525
2017-06-29,21723525
2017-06-30,21723525
2017-07-01,21723525
2017-07-02,21723525
2017-07-03,21723525
2017-07-04,21723525
2017-07-05,21723525
2017-07-06,21723525
2017-07-07,21723525
2017-07-08,21723525
2017-07-09,21723525
2017-07-13,22139895
2017-07-14,22139895
2017-07-15,22139895
2017-07-16,22139895
2017-07-17,22139895
2017-07-18,22139895
2017-07-19,22139895
2017-07-20,22139895
2017-07-21,22139895
2017-07-22,22139895
2017-07-23,22139895
2017-07-24,22139895
2017-07-25,22139895
2017-07-26,22379990
2017-07-27,22379990
2017-07-28,22379990
2017-07-29,22379990
2017-07-30,22379990
2017-07-31,22379990
2017-08-01,22379990
2017-08-02,22379990
2017-08-03,22379990
2017-08-04,22379990
2017-08-05,22379990
2017-08-06,22379990
2017-08-07,22379990
2017-08-08,22379990
2017-08-09,22379990
2017-08-10,22379990
2017-08-11,22379990
2017-08-12,22307631
2017-08-13,22307631
2017-08-14,22307631
2017-08-15,22307631
2017-08-16,22307631
2017-08-17,22307631
2017-08-18,22307631
2017-08-19,22307631
2017-08-20,22307631
2017-08-21,22307631
2017-08-22,22307631
2017-08-23,22307631
2017-08-24,23287301
2017-08-25,23287301
2017-08-26,23287301
2017-08-27,23287301
2017-08-28,23287301
2017-08-29,23287301
2017-08-30,23287301
2017-08-31,23287301
2017-09-01,23287301
2017-09-02,23287301
2017-09-03,23287301
2017-09-04,23287301
2017-09-05,23894190
2017-09-06,23894190
2017-09-07,23894190
2017-09-08,23894190
2017-09-09,23894190
2017-09-10,23894190
2017-09-11,23894190
2017-09-12,23894190
2017-09-13,23894190
2017-09-14,23894190
2017-09-15,23894190
2017-09-16,23894190
2017-09-17,23894190
2017-09-18,23894190
2017-09-19,23894190
2017-09-20,23880860
2017-09-22,23880860
2017-09-23,23880860
2017-09-24,23880860
2017-09-25,23880860
2017-09-26,23880860
2017-09-27,23880860
2017-09-28,23880860
2017-09-29,23880860
2017-09-30,23880860
2017-10-01,23880860
2017-10-02,23880860
2017-10-03,23880860
2017-10-04,23880860
2017-10-05,24186348
2017-10-06,24186348
2017-10-07,24186348
2017-10-08,24186348
2017-10-09,24186348
2017-10-10,24186348
2017-10-11,24186348
2017-10-12,24186348
2017-10-13,24186348
2017-10-14,24186348
2017-10-15,24186348
2017-10-16,24186348
2017-10-17,24153726
2017-10-18,24153726
2017-10-19,24153726
2017-10-20,24153726
2017-10-21,24153726
2017-10-22,24153726
2017-10-23,24153726
2017-10-24,24153726
2017-10-25,24153726
2017-10-26,24153726
2017-10-27,24153726
2017-10-28,24153726
2017-10-29,24153726
2017-10-30,23102069
2017-10-31,23102069
2017-11-01,23102069
2017-11-02,23102069
2017-11-03,23102069
2017-11-04,23102069
2017-11-05,23102069
2017-11-06,23102069
2017-11-07,23102069
2017-11-08,23102069
2017-11-09,23102069
2017-11-10,23102069
2017-11-11,23102069
2017-11-12,23102069
2017-11-13,21949407
2017-11-14,21949407
2017-11-15,21949407
2017-11-16,21949407
2017-11-17,21949407
2017-11-18,21949407
2017-11-19,21949407
2017-11-20,21949407
2017-11-21,21949407
2017-11-22,21949407
2017-11-23,21949407
2017-11-24,21949407
2017-11-25,21949407
2017-11-26,21949407
2017-11-27,21949407
2017-11-28,20860208
2017-11-29,20860208
2017-11-30,20860208
2017-12-01,20860208
2017-12-02,20860208
2017-12-03,20860208
2017-12-04,20860208
2017-12-05,20860208
2017-12-06,20860208
2017-12-07,20860208
2017-12-08,20860208
2017-12-09,20640051
2017-12-10,20640051
2017-12-11,20640051
2017-12-12,20640051
2017-12-13,20640051
2017-12-14,20640051
2017-12-15,20640051
2017-12-16,20640051
2017-12-17,20640051
2017-12-18,20640051
2017-12-19,20640051
2017-12-20,20640051
2017-12-21,20640051
2017-12-22,20640051
2017-12-23,20571149
2017-12-24,20571149
2017-12-25,20571149
2017-12-26,20571149
2017-12-27,20571149
2017-12-28,20571149
2017-12-29,20571149
2017-12-30,20571149
2017-12-31,20571149
2018-01-01,20571149
2018-01-02,21421452
2018-01-03,21421452
2018-01-04,21421452
2018-01-05,21421452
2018-01-06,21421452
2018-01-07,21421452
2018-01-08,21421452
2018-01-09,21421452
2018-01-10,21421452
2018-01-11,21421452
2018-01-12,21421452
2018-01-13,21421452
2018-01-14,21421452
2018-01-15,21421452
2018-01-16,21421452
2018-01-17,20394209
2018-01-18,20394209
2018-01-19,20394209
2018-01-20,20394209
2018-01-21,20394209
2018-01-22,20394209
2018-01-23,20394209
2018-01-24,19417984
2018-01-25,19417984
2018-01-26,19417984
2018-01-27,19417984
2018-01-28,19417984
2018-01-29,18572342
2018-01-30,18572342
2018-01-31,18572342
2018-02-01,18572342
2018-02-02,18572342
2018-02-03,18088160
2018-02-04,18088160
2018-02-05,18088160
2018-02-06,18088160
2018-02-07,18088160
2018-02-08,18088160
2018-02-09,18135179
2018-02-10,18135179
2018-02-11,18135179
2018-02-12,18135179
2018-02-13,18135179
2018-02-14,18848388
2018-02-15,18848388
2018-02-16,18848388
2018-02-17,18848388
2018-02-18,18848388
2018-02-19,19370382
2018-02-20,19370382
2018-02-21,19370382
2018-02-22,19370382
2018-02-23,19908555
2018-02-24,19908555
2018-02-25,19908555
2018-02-26,20443811
2018-02-27,20443811
2018-02-28,20443811
2018-03-01,20443811
2018-03-02,20884619
2018-03-03,20884619
2018-03-04,20884619
2018-03-05,20884619
2018-03-06,21838382
2018-03-07,21838382
2018-03-08,21838382
2018-03-09,21838382
2018-03-10,22114407
2018-03-11,22114407
2018-03-12,22114407
2018-03-13,22114407
2018-03-14,22352670
2018-03-15,22352670
2018-03-16,22352670
2018-03-17,22352670
2018-03-18,22544112
2018-03-19,22544112
2018-03-20,22544112
2018-03-21,22544112
2018-03-22,22544112
2018-03-23,22564687
2018-03-24,22564687
2018-03-25,22564687
2018-03-26,22564687
2018-03-27,23417102
2018-03-28,23417102
2018-03-29,23417102
2018-03-30,23417102
2018-03-31,23417102
2018-04-01,23417102
2018-04-02,23299557
2018-04-03,23299557
2018-04-04,23299557
2018-04-05,23299557
2018-04-06,23828323
2018-04-07,23828323
2018-04-08,23828323
2018-04-09,23828323
2018-04-10,24346133
2018-04-11,24346133
2018-04-12,24346133
2018-04-13,24346133
2018-04-14,24636074
2018-04-15,24636074
2018-04-16,24636074
2018-04-17,24636074
2018-04-18,24636074
2018-04-19,24561799
2018-04-20,24561799
2018-04-21,24561799
2018-04-22,24561799
2018-04-23,24428598
2018-04-24,24428598
2018-04-25,24428598
2018-04-26,24428598
2018-04-27,24428598
2018-04-28,24428598
2018-04-29,24385907
2018-04-30,24385907
2018-05-01,24385907
2018-05-02,25037231
2018-05-03,25037231
2018-05-04,25037231
2018-05-05,26075542
2018-05-06,26075542
2018-05-07,26075542
2018-05-08,27290315
2018-05-09,27290315
2018-05-10,27290315
2018-05-11,28547044
2018-05-12,28547044
2018-05-13,28547044
2018-05-14,28547044
2018-05-15,28883159
2018-05-16,28883159
2018-05-17,28883159
2018-05-18,28883159
2018-05-19,28148918
2018-05-20,28148918
2018-05-21,28148918
2018-05-22,28148918
2018-05-23,28148918
2018-05-24,28258601
2018-05-25,28258601
2018-05-26,28258601
2018-05-27,28258601
2018-05-28,28347210
2018-05-29,28347210
2018-05-30,28347210
2018-05-31,29384877
2018-06-01,29384877
2018-06-02,29384877
2018-06-03,29384877
2018-06-04,29384877
2018-06-05,29581223
2018-06-06,29581223
2018-06-07,29581223
2018-06-08,29581223
2018-06-09,29581223
2018-06-10,28722590
2018-06-11,28722590
2018-06-12,28722590
2018-06-13,28722590
2018-06-14,28722590
2018-06-15,27555483
2018-06-16,27555483
2018-06-17,27555483
2018-06-18,27555483
2018-06-19,26342848
2018-06-20,26342848
2018-06-21,26342848
2018-06-22,26342848
2018-06-23,25783842
2018-06-24,25783842
2018-06-25,25783842
2018-06-26,25783842
2018-06-27,25783842
2018-06-28,25425413
2018-06-29,25425413
2018-06-30,25425413
2018-07-01,25425413
2018-07-02,25425413
2018-07-03,25178293
2018-07-04,25178293
2018-07-05,25178293
2018-07-06,25178293
2018-07-07,25178293
2018-07-08,24370578
2018-07-09,24370578
2018-07-10,24370578
2018-07-11,24231734
2018-07-12,24231734
2018-07-13,24231734
2018-07-14,23834822
2018-07-15,23834822
2018-07-16,23834822
2018-07-17,23834822
2018-07-18,23186469
2018-07-19,23186469
2018-07-20,23186469
2018-07-21,23186469
2018-07-22,22587510
2018-07-23,22587510
2018-07-24,22587510
2018-07-25,22587510
2018-07-26,22587510
2018-07-27,22019754
2018-07-28,22019754
2018-07-29,22019754
2018-07-30,22019754
2018-07-31,21667458
2018-08-01,21667458
2018-08-02,21667458
2018-08-03,21667458
2018-08-04,22327105
2018-08-05,22327105
2018-08-06,22327105
2018-08-07,22327105
2018-08-08,22276876
2018-08-09,22276876
2018-08-10,22276876
2018-08-11,22276876
2018-08-12,22088833
2018-08-14,22088833
2018-08-16,23004937
2018-08-17,23004937
2018-08-18,23004937
2018-08-19,23004937
2018-08-20,22470665
2018-08-21,22470665
2018-08-22,22470665
2018-08-23,22470665
2018-08-24,22650195
2018-08-25,22650195
2018-08-26,22650195
2018-08-27,23019121
2018-08-28,23019121
2018-08-29,23019121
2018-08-30,23019121
2018-08-31,23185326
2018-09-01,23185326
2018-09-02,23185326
2018-09-03,23502908
2018-09-04,23502908
2018-09-05,23502908
2018-09-06,23967132
2018-09-07,23967132
2018-09-08,23967132
2018-09-09,23967132
2018-09-10,23864687
2018-09-11,23864687
2018-09-12,23864687
2018-09-13,23864687
2018-09-14,23864687
2018-09-15,23713140
2018-09-16,23713140
2018-09-17,23713140
2018-09-18,23713140
2018-09-19,23713140
2018-09-20,23181812
2018-09-21,23181812
2018-09-22,23181812
2018-09-23,23181812
2018-09-24,23442457
2018-09-25,23442457
2018-09-26,23442457
2018-09-27,23442457
2018-09-28,23874481
2018-09-29,23874481
2018-09-30,23874481
2018-10-01,24227815
2018-10-02,24227815
2018-10-03,24227815
2018-10-04,24227815
2018-10-05,24723881
2018-10-06,24723881
2018-10-07,24723881
2018-10-08,25268635
2018-10-09,25268635
2018-10-10,25268635
2018-10-11,26323198
2018-10-12,26323198
2018-10-13,26323198
2018-10-14,26323198
2018-10-15,26051649
2018-10-16,26051649
2018-10-17,26051649
2018-10-18,26051649
2018-10-19,25753345
2018-10-20,25753345
2018-10-21,25753345
2018-10-22,25753345
2018-10-23,25753345
2018-10-24,25790641
2018-10-25,25790641
2018-10-26,25790641
2018-10-27,26261753
2018-10-28,26261753
2018-10-29,26261753
2018-10-30,27043600
2018-10-31,27043600
2018-11-01,27043600
2018-11-03,27672408
2018-11-04,27672408
2018-11-05,27672408
2018-11-06,27691624
2018-11-07,27691624
2018-11-08,27691624
2018-11-09,27691624
2018-11-10,28526557
2018-11-11,28526557
2018-11-12,28526557
2018-11-13,28526557
2018-11-14,28172736
2018-11-15,28172736
2018-11-16,28172736
2018-11-17,28172736
2018-11-18,26771116
2018-11-19,26771116
2018-11-20,26771116
2018-11-21,26771116
2018-11-22,25454231
2018-11-23,25454231
2018-11-24,25454231
2018-11-25,25454231
2018-11-26,24246472
2018-11-27,24246472
2018-11-28,24246472
2018-11-29,24246472
2018-12-01,23034148
2018-12-02,23034148
2018-12-03,23034148
2018-12-04,22087616
2018-12-05,22087616
2018-12-07,22363534
2018-12-09,22363534
2018-12-10,22948329
2018-12-11,22948329
2018-12-12,22948329
2018-12-13,23674611
2018-12-14,23674611
2018-12-15,23674611
2018-12-16,24559682
2018-12-17,24559682
2018-12-18,24559682
2018-12-19,25395992
2018-12-20,25395992
2018-12-21,25395992
2018-12-22,25395992
2018-12-23,24686292
2018-12-24,24686292
2018-12-25,24686292
2018-12-26,24686292
2018-12-27,25392453
2018-12-28,25392453
2018-12-29,25392453
2018-12-30,25593156
2018-12-31,25593156
2019-01-01,25593156
2019-01-02,26273867
2019-01-03,26273867
2019-01-04,26273867
2019-01-05,26950823
2019-01-06,26950823
2019-01-08,27300278
2019-01-10,27300278
2019-01-11,26848230
2019-01-12,26848230
2019-01-13,26848230
2019-01-14,25737032
2019-01-15,25737032
2019-01-16,25737032
2019-01-17,24573180
2019-01-18,24573180
2019-01-19,24573180
2019-01-20,23947629
2019-01-21,23947629
2019-01-22,23947629
2019-01-23,23947629
2019-01-24,23755780
2019-01-25,23755780
2019-01-26,23755780
2019-01-27,22917604
2019-01-28,22917604
2019-01-29,22917604
2019-01-30,22320169
2019-01-31,22320169
2019-02-01,22320169
2019-02-02,22409677
2019-02-03,22409677
2019-02-04,22409677
2019-02-05,22665489
2019-02-06,22665489
2019-02-07,22665489
2019-02-08,23317168
2019-02-09,23317168
2019-02-10,23317168
2019-02-11,23120712
2019-02-12,23120712
2019-02-13,23120712
2019-02-14,23120712
2019-02-15,22803502
2019-02-16,22803502
2019-02-17,22803502
2019-02-18,22245146
2019-02-19,22245146
2019-02-20,22245146
2019-02-21,21928725
2019-02-22,21928725
2019-02-23,21928725
2019-02-24,22338641
2019-02-25,22338641
2019-02-26,23064696
2019-02-27,23064696
2019-02-28,23064696
2019-03-01,23064696
2019-03-02,23456038
2019-03-03,23456038
2019-03-04,23456038
2019-03-05,23567974
2019-03-06,23567974
2019-03-07,23545866
2019-03-08,23545866
2019-03-09,23545866
2019-03-10,23495831
2019-03-11,23495831
2019-03-12,22962144
2019-03-13,22962144
2019-03-14,22962144
2019-03-15,22962144
2019-03-16,22718186
2019-03-17,22718186
2019-03-18,22551231
2019-03-19,22551231
2019-03-20,22551231
2019-03-21,22506987
2019-03-22,22506987
2019-03-23,22425445
2019-03-24,22425445
2019-03-25,22425445
2019-03-26,22449676
2019-03-27,22449676
2019-03-28,22449676
2019-03-29,22332850
2019-03-30,22332850
2019-03-31,22332850
2019-04-01,22445765
2019-04-02,22445765
2019-04-03,22980292
2019-04-04,22980292
2019-04-05,22980292
2019-04-06,23544416
2019-04-07,23544416
2019-04-08,23544416
2019-04-09,23563932
2019-04-10,23563932
2019-04-11,23563932
2019-04-12,23594378
2019-04-13,23594378
2019-04-14,23594378
2019-04-15,23341868
2019-04-16,23341868
2019-04-17,23341868
2019-04-18,22415703
2019-04-19,22415703
2019-04-20,22415703
2019-04-21,22315160
2019-04-22,22315160
2019-04-23,23052124
2019-04-24,23052124
2019-04-25,23052124
2019-04-26,22752646
2019-04-27,22752646
2019-04-28,22752646
2019-04-29,22426812
2019-04-30,22426812
2019-05-01,22426812
2019-05-02,22265882
2019-05-03,22265882
2019-05-04,22253284
2019-05-05,22253284
2019-05-06,22253284
2019-05-07,21776777
2019-05-08,21776777
2019-05-09,21776777
2019-05-10,21575232
2019-05-11,21575232
2019-05-12,21575232
2019-05-13,21362597
2019-05-14,21362597
2019-05-15,21362597
2019-05-16,21344216
2019-05-17,21344216
2019-05-18,21344216
2019-05-19,21299522
2019-05-20,21299522
2019-05-21,21299522
2019-05-22,21299522
2019-05-23,20967424
2019-05-24,20967424
2019-05-25,20967424
2019-05-26,20565304
2019-05-27,20565304
2019-05-28,20565304
2019-05-29,20196487
2019-05-30,20196487
2019-05-31,20196487
2019-06-01,20196487
2019-06-02,19287619
2019-06-03,19287619
2019-06-04,19287619
2019-06-05,19035576
2019-06-06,19035576
2019-06-07,19035576
2019-06-08,18504445
2019-06-09,18504445
2019-06-10,18504445
2019-06-11,17625332
2019-06-12,17625332
2019-06-13,17544645
2019-06-14,17544645
2019-06-15,17544645
2019-06-16,17197713
2019-06-17,17197713
2019-06-18,17197713
2019-06-19,17056003
2019-06-20,17056003
2019-06-21,17056003
2019-06-22,16267548
2019-06-23,16267548
2019-06-24,16267548
2019-06-25,15461776
2019-06-26,15461776
2019-06-27,15194622
2019-06-28,15194622
2019-06-29,15732248
2019-06-30,15732248
2019-07-01,15732248
2019-07-02,16061442
2019-07-03,16061442
2019-07-04,16061442
2019-07-05,16844629
2019-07-06,16844629
2019-07-07,17375448
2019-07-08,17375448
2019-07-09,18056277
2019-07-10,18056277
2019-07-11,18056277
2019-07-12,18869416
2019-07-13,18869416
2019-07-14,19421723
2019-07-15,19421723
2019-07-16,19421723
2019-07-17,20304841
2019-07-18,20304841
2019-07-19,21215540
2019-07-20,21215540
2019-07-21,22118880
2019-07-22,22118880
2019-07-23,22776285
2019-07-24,22776285
2019-07-25,22776285
2019-07-26,23530092
2019-07-27,23530092
2019-07-28,24115027
2019-07-29,24115027
2019-07-30,24339871
2019-07-31,24339871
2019-08-01,24339871
2019-08-02,24391112
2019-08-03,24391112
2019-08-04,23851044
2019-08-05,23851044
2019-08-06,23851044
2019-08-07,23625817
2019-08-08,23625817
2019-08-09,23625817
2019-08-10,23162427
2019-08-11,23162427
2019-08-12,23162427
2019-08-13,22857124
2019-08-14,22857124
2019-08-15,22523051
2019-08-16,22523051
2019-08-17,22154452
2019-08-18,22154452
2019-08-19,22193971
2019-08-20,22193971
2019-08-21,22193971
2019-08-22,22545773
2019-08-23,22545773
2019-08-24,22905466
2019-08-24,22905466
2019-08-25,22905466
2019-08-25,22905466
2019-08-26,22905466
2019-08-27,23404120
2019-08-27,23404120
2019-08-28,23404120
2019-08-29,24016581
2019-08-30,24016581
2019-08-31,24016581
2019-09-01,24277974
2019-09-02,24277974
2019-09-03,24116890
2019-09-04,24116890
2019-09-05,24116890
2019-09-06,24077675
2019-09-07,24077675
2019-09-08,24189510
2019-09-09,24189510
2019-09-10,24189510
2019-09-11,24268553
2019-09-12,24268553
2019-09-13,24268553
2019-09-14,24387749
2019-09-15,24387749
2019-09-16,24729705
2019-09-17,24729705
2019-09-18,24852834
2019-09-19,24852834
2019-09-20,24852834
2019-09-21,25663202
2019-09-22,25663202
2019-09-23,25806703
2019-09-24,25806703
2019-09-25,25806703
2019-09-26,25589322
2019-09-27,25589322
2019-09-28,25589322
2019-09-29,25210617
2019-09-30,25210617
2019-10-01,25441544
2019-10-02,25441544
2019-10-03,25441544
2019-10-04,26007838
2019-10-05,26007838
2019-10-06,25794157
2019-10-07,25794157
2019-10-08,25794157
2019-10-09,25670587
2019-10-10,25670587
2019-10-11,25670587
2019-10-12,25381226
2019-10-13,25381226
2019-10-14,25287853
2019-10-15,25287853
2019-10-16,25287853
2019-10-17,25056798
2019-10-18,25056798
2019-10-19,25459396
2019-10-20,25459396
2019-10-21,25459396
2019-10-22,25247648
2019-10-23,25247648
2019-10-24,25247648
2019-10-25,25079670
2019-10-26,25079670
2019-10-27,25079670
2019-10-28,24878165
2019-10-29,24878165
2019-10-30,24878165
2019-10-31,24493776
2019-11-01,24493776
2019-11-02,23964596
2019-11-03,23964596
2019-11-04,23964596
2019-11-05,23633006
2019-11-06,23633006
2019-11-07,23633006
2019-11-08,23613588
2019-11-09,23613588
2019-11-10,23386277
2019-11-11,23386277
2019-11-12,23386277
2019-11-13,23182451
2019-11-14,23182451
2019-11-15,23182451
2019-11-16,23191790
2019-11-17,23191790
2019-11-18,23191790
2019-11-19,23017789
2019-11-20,23017789
2019-11-21,22836531
2019-11-22,22836531
2019-11-23,23234653
2019-11-24,23234653
2019-11-25,22870569
2019-11-26,22870569
2019-11-27,22870569
2019-11-28,23217883
2019-11-29,23217883
2019-11-30,23825888
2019-12-01,23825888
2019-12-02,23771405
2019-12-03,23771405
2019-12-04,23795246
2019-12-05,23795246
2019-12-06,23795246
2019-12-07,23679384
2019-12-08,23679384
2019-12-09,23679384
2019-12-10,23546071
2019-12-11,23546071
2019-12-12,23546071
2019-12-13,23283989
2019-12-14,23283989
2019-12-15,23283989
2019-12-16,23137677
2019-12-17,23137677
2019-12-18,23137677
2019-12-19,23137677
2019-12-20,23512818
2019-12-21,23512818
2019-12-22,23882368
2019-12-23,23882368
2019-12-24,23882368
2019-12-25,24222317
2019-12-26,24222317
2019-12-27,25030178
2019-12-28,25030178
2019-12-29,25030178
2019-12-30,26251942
2019-12-31,26251942
2020-01-01,26251942
2020-01-02,27328952
2020-01-03,27328952
2020-01-04,27328952
2020-01-05,28491710
2020-01-06,28491710
2020-01-07,28491710
2020-01-08,28566222
2020-01-09,28566222
2020-01-10,28566222
2020-01-11,28720382
2020-01-12,28720382
2020-01-13,28720382
2020-01-14,28908179
2020-01-15,28908179
2020-01-16,28624465
2020-01-17,28624465
2020-01-18,28624465
2020-01-19,28280337
2020-01-20,28280337
2020-01-21,28280337
2020-01-22,27820954
2020-01-23,27820954
2020-01-24,27820954
2020-01-25,27308915
2020-01-26,27308915
2020-01-27,27158531
2020-01-28,27158531
2020-01-29,27158531
2020-01-30,26373298
2020-01-31,26373298
2020-02-01,26373298
2020-02-02,25399778
2020-02-03,25399778
2020-02-04,24914373
2020-02-05,24914373
2020-02-06,23816447
2020-02-07,23816447
2020-02-08,22725150
2020-02-09,22725150
2020-02-10,21590851
2020-02-11,21590851
