date_obj,Premade%20blurb'%20sp. price
2015-10-31,121
2015-11-01,121
2015-11-02,121
2015-11-03,121
2015-11-04,121
2015-11-05,121
2015-11-06,121
2015-11-07,125
2015-11-08,125
2015-11-09,125
2015-11-10,125
2015-11-11,125
2015-11-12,125
2015-11-13,125
2015-11-14,125
2015-11-15,128
2015-11-16,128
2015-11-17,128
2015-11-18,128
2015-11-19,128
2015-11-20,128
2015-11-21,128
2015-11-22,128
2015-11-23,128
2015-11-24,130
2015-11-25,130
2015-11-26,130
2015-11-27,130
2015-11-28,130
2015-11-29,130
2015-11-30,130
2015-12-01,137
2015-12-02,137
2015-12-03,137
2015-12-04,137
2015-12-05,137
2015-12-06,137
2015-12-07,137
2015-12-08,137
2015-12-09,144
2015-12-10,144
2015-12-11,144
2015-12-12,144
2015-12-13,144
2015-12-14,144
2015-12-15,144
2015-12-16,152
2015-12-17,152
2015-12-18,152
2015-12-19,152
2015-12-20,152
2015-12-21,152
2015-12-22,152
2015-12-23,157
2015-12-24,157
2015-12-25,157
2015-12-26,157
2015-12-27,157
2015-12-28,157
2015-12-29,157
2015-12-30,162
2015-12-31,162
2016-01-01,162
2016-01-02,162
2016-01-03,162
2016-01-04,162
2016-01-05,165
2016-01-06,165
2016-01-07,165
2016-01-08,165
2016-01-09,165
2016-01-10,165
2016-01-11,165
2016-01-12,173
2016-01-13,173
2016-01-14,173
2016-01-15,173
2016-01-16,173
2016-01-17,173
2016-01-18,173
2016-01-19,181
2016-01-20,181
2016-01-21,181
2016-01-22,181
2016-01-23,181
2016-01-24,181
2016-01-25,188
2016-01-26,188
2016-01-27,188
2016-01-28,188
2016-01-29,188
2016-01-30,188
2016-01-31,188
2016-02-01,192
2016-02-02,192
2016-02-03,192
2016-02-04,192
2016-02-05,192
2016-02-06,192
2016-02-07,192
2016-02-08,198
2016-02-09,198
2016-02-10,198
2016-02-11,198
2016-02-12,198
2016-02-13,198
2016-02-14,195
2016-02-15,195
2016-02-16,195
2016-02-17,195
2016-02-18,195
2016-02-19,195
2016-02-20,195
2016-02-21,198
2016-02-22,198
2016-02-23,198
2016-02-24,198
2016-02-25,198
2016-02-26,198
2016-02-27,198
2016-02-28,198
2016-02-29,201
2016-03-01,201
2016-03-02,201
2016-03-03,201
2016-03-04,201
2016-03-05,201
2016-03-06,201
2016-03-07,209
2016-03-08,209
2016-03-09,209
2016-03-10,209
2016-03-11,209
2016-03-12,209
2016-03-13,209
2016-03-14,209
2016-03-15,205
2016-03-16,205
2016-03-17,205
2016-03-18,205
2016-03-19,205
2016-03-20,205
2016-03-21,205
2016-03-22,207
2016-03-23,207
2016-03-24,207
2016-03-25,207
2016-03-26,207
2016-03-27,207
2016-03-28,207
2016-03-29,204
2016-03-30,204
2016-03-31,204
2016-04-01,204
2016-04-02,204
2016-04-03,204
2016-04-04,204
2016-04-05,204
2016-04-06,203
2016-04-07,203
2016-04-08,203
2016-04-09,203
2016-04-10,203
2016-04-11,203
2016-04-12,203
2016-04-13,203
2016-04-14,203
2016-04-15,203
2016-04-16,203
2016-04-17,203
2016-04-18,203
2016-04-19,208
2016-04-20,208
2016-04-21,208
2016-04-22,208
2016-04-23,208
2016-04-24,208
2016-04-25,208
2016-04-26,208
2016-04-27,209
2016-04-28,209
2016-04-29,209
2016-04-30,209
2016-05-01,209
2016-05-02,209
2016-05-03,209
2016-05-04,211
2016-05-05,211
2016-05-06,211
2016-05-07,211
2016-05-08,211
2016-05-09,211
2016-05-10,211
2016-05-11,214
2016-05-12,214
2016-05-13,214
2016-05-14,214
2016-05-15,214
2016-05-16,214
2016-05-17,214
2016-05-18,214
2016-05-19,214
2016-05-22,214
2016-05-23,214
2016-05-24,214
2016-05-25,213
2016-05-26,213
2016-05-27,213
2016-05-28,213
2016-05-29,213
2016-05-30,213
2016-05-31,213
2016-06-01,209
2016-06-02,209
2016-06-03,209
2016-06-04,209
2016-06-05,209
2016-06-06,209
2016-06-07,209
2016-06-08,205
2016-06-09,205
2016-06-10,205
2016-06-11,205
2016-06-12,205
2016-06-13,205
2016-06-14,205
2016-06-15,201
2016-06-16,201
2016-06-17,201
2016-06-18,201
2016-06-19,201
2016-06-20,201
2016-06-21,201
2016-06-22,194
2016-06-23,194
2016-06-24,194
2016-06-25,194
2016-06-26,194
2016-06-27,194
2016-06-28,194
2016-06-29,201
2016-06-30,201
2016-07-01,201
2016-07-02,201
2016-07-03,201
2016-07-04,201
2016-07-05,201
2016-07-06,202
2016-07-07,202
2016-07-08,202
2016-07-09,202
2016-07-10,202
2016-07-11,202
2016-07-12,202
2016-07-13,202
2016-07-14,202
2016-07-15,202
2016-07-16,202
2016-07-17,202
2016-07-18,202
2016-07-23,206
2016-07-24,206
2016-07-25,206
2016-07-26,206
2016-07-27,206
2016-07-28,206
2016-07-29,208
2016-07-30,208
2016-07-31,208
2016-08-01,208
2016-08-02,208
2016-08-03,208
2016-08-04,208
2016-08-05,208
2016-08-06,208
2016-08-07,210
2016-08-08,210
2016-08-09,210
2016-08-10,210
2016-08-11,210
2016-08-12,210
2016-08-13,210
2016-08-14,210
2016-08-15,210
2016-08-16,209
2016-08-17,209
2016-08-18,209
2016-08-19,209
2016-08-20,209
2016-08-21,209
2016-08-22,209
2016-08-23,209
2016-08-24,209
2016-08-25,209
2016-08-26,210
2016-08-28,210
2016-08-31,210
2016-09-01,210
2016-09-02,210
2016-09-03,210
2016-09-04,202
2016-09-05,202
2016-09-06,202
2016-09-07,202
2016-09-08,202
2016-09-09,202
2016-09-10,202
2016-09-11,202
2016-09-12,202
2016-09-13,203
2016-09-14,203
2016-09-15,203
2016-09-16,203
2016-09-17,203
2016-09-18,203
2016-09-19,203
2016-09-20,203
2016-09-21,203
2016-09-22,207
2016-09-23,207
2016-09-24,207
2016-09-25,207
2016-09-26,207
2016-09-27,207
2016-09-28,207
2016-09-29,207
2016-09-30,207
2016-10-01,209
2016-10-02,209
2016-10-03,209
2016-10-04,209
2016-10-05,209
2016-10-06,209
2016-10-07,209
2016-10-08,209
2016-10-09,209
2016-10-10,209
2016-10-11,209
2016-10-12,213
2016-10-13,213
2016-10-14,213
2016-10-15,213
2016-10-16,213
2016-10-17,213
2016-10-18,213
2016-10-19,213
2016-10-20,214
2016-10-21,214
2016-10-22,214
2016-10-23,214
2016-10-24,214
2016-10-25,214
2016-10-26,214
2016-10-27,214
2016-10-28,214
2016-10-29,214
2016-10-30,214
2016-10-31,214
2016-11-01,214
2016-11-02,214
2016-11-03,214
2016-11-04,214
2016-11-05,214
2016-11-06,212
2016-11-07,212
2016-11-08,212
2016-11-09,212
2016-11-10,212
2016-11-11,212
2016-11-12,212
2016-11-13,212
2016-11-14,212
2016-12-08,227
2016-12-09,227
2016-12-10,227
2016-12-11,227
2016-12-12,227
2016-12-13,227
2016-12-14,227
2016-12-15,227
2016-12-16,226
2016-12-17,226
2016-12-18,226
2016-12-19,226
2016-12-20,226
2016-12-21,226
2016-12-22,226
2016-12-23,228
2016-12-24,228
2016-12-25,228
2016-12-26,228
2016-12-27,228
2016-12-28,228
2016-12-29,236
2016-12-30,236
2016-12-31,236
2017-01-01,236
2017-01-02,236
2017-01-03,236
2017-01-04,243
2017-01-05,243
2017-01-06,243
2017-01-07,243
2017-01-08,243
2017-01-09,243
2017-01-10,232
2017-01-11,232
2017-01-12,232
2017-01-13,232
2017-01-14,232
2017-01-15,232
2017-01-16,233
2017-01-17,233
2017-01-18,233
2017-01-19,233
2017-01-20,233
2017-01-21,229
2017-01-22,229
2017-01-27,235
2017-01-28,235
2017-01-29,235
2017-01-30,235
2017-01-31,235
2017-02-01,235
2017-02-02,235
2017-02-03,235
2017-02-04,235
2017-02-05,235
2017-02-06,235
2017-02-07,229
2017-02-08,229
2017-02-09,229
2017-02-10,229
2017-02-11,229
2017-02-12,221
2017-02-13,221
2017-02-14,221
2017-02-15,221
2017-02-16,221
2017-02-18,227
2017-02-19,227
2017-02-20,227
2017-02-21,227
2017-02-22,227
2017-02-23,227
2017-02-24,227
2017-02-25,233
2017-02-26,233
2017-02-27,233
2017-02-28,233
2017-03-01,233
2017-03-02,233
2017-03-03,233
2017-03-04,233
2017-03-05,233
2017-03-06,233
2017-03-07,233
2017-03-08,233
2017-03-09,233
2017-03-10,233
2017-03-11,234
2017-03-12,234
2017-03-13,234
2017-03-14,234
2017-03-15,234
2017-03-16,234
2017-03-17,228
2017-03-18,228
2017-03-19,228
2017-03-20,228
2017-03-21,228
2017-03-22,228
2017-03-23,229
2017-03-24,229
2017-03-25,229
2017-03-26,229
2017-03-27,229
2017-03-28,229
2017-03-29,228
2017-03-30,228
2017-03-31,228
2017-04-01,228
2017-04-02,228
2017-04-03,228
2017-04-04,228
2017-04-12,236
2017-04-13,236
2017-04-14,236
2017-04-15,247
2017-04-16,247
2017-04-17,247
2017-04-18,247
2017-04-19,255
2017-04-20,255
2017-04-21,255
2017-04-22,255
2017-04-23,255
2017-04-24,255
2017-04-25,262
2017-04-26,262
2017-04-27,262
2017-04-28,262
2017-04-29,262
2017-04-30,267
2017-05-01,267
2017-05-02,267
2017-05-03,267
2017-05-04,267
2017-05-05,273
2017-05-06,273
2017-05-07,273
2017-05-08,273
2017-05-09,273
2017-05-10,277
2017-05-11,277
2017-05-12,277
2017-05-13,277
2017-05-14,277
2017-05-15,277
2017-05-16,281
2017-05-17,281
2017-05-18,281
2017-05-19,281
2017-05-20,281
2017-05-21,281
2017-05-22,280
2017-05-23,280
2017-05-24,280
2017-05-25,280
2017-05-26,280
2017-05-27,280
2017-05-28,280
2017-05-29,282
2017-05-30,282
2017-05-31,282
2017-06-01,282
2017-06-02,282
2017-06-03,282
2017-06-06,274
2017-06-07,274
2017-06-08,274
2017-06-09,274
2017-06-10,275
2017-06-11,275
2017-06-12,275
2017-06-13,275
2017-06-14,275
2017-06-15,275
2017-06-16,275
2017-06-17,275
2017-06-18,275
2017-06-19,275
2017-06-20,275
2017-06-21,275
2017-06-22,275
2017-06-23,275
2017-06-24,275
2017-06-25,275
2017-06-26,275
2017-06-27,285
2017-06-28,285
2017-06-29,285
2017-06-30,285
2017-07-01,285
2017-07-02,285
2017-07-03,274
2017-07-04,274
2017-07-05,274
2017-07-06,274
2017-07-07,274
2017-07-08,274
2017-07-13,263
2017-07-14,263
2017-07-15,263
2017-07-16,265
2017-07-17,265
2017-07-18,265
2017-07-19,265
2017-07-20,265
2017-07-21,265
2017-07-22,272
2017-07-23,272
2017-07-24,272
2017-07-25,272
2017-07-26,272
2017-07-27,272
2017-07-28,273
2017-07-29,273
2017-07-30,273
2017-07-31,273
2017-08-01,273
2017-08-02,277
2017-08-03,277
2017-08-04,277
2017-08-05,277
2017-08-06,277
2017-08-09,280
2017-08-10,280
2017-08-11,280
2017-08-12,285
2017-08-13,285
2017-08-14,285
2017-08-15,285
2017-08-17,288
2017-08-18,288
2017-08-19,288
2017-08-20,288
2017-08-22,288
2017-08-23,291
2017-08-24,291
2017-08-25,291
2017-08-26,291
2017-08-27,291
2017-08-28,291
2017-08-29,291
2017-08-30,286
2017-08-31,286
2017-09-01,286
2017-09-02,286
2017-09-03,286
2017-09-04,286
2017-09-05,290
2017-09-06,290
2017-09-07,290
2017-09-08,290
2017-09-09,290
2017-09-10,293
2017-09-11,293
2017-09-12,293
2017-09-13,293
2017-09-14,293
2017-09-15,293
2017-09-16,293
2017-09-17,293
2017-09-19,293
2017-09-20,293
2017-09-21,293
2017-09-22,293
2017-09-23,282
2017-09-24,282
2017-09-25,282
2017-09-26,282
2017-09-27,282
2017-09-28,279
2017-09-29,279
2017-09-30,279
2017-10-01,279
2017-10-02,279
2017-10-03,279
2017-10-04,276
2017-10-05,276
2017-10-06,276
2017-10-07,276
2017-10-08,276
2017-10-09,276
2017-10-10,269
2017-10-11,269
2017-10-12,269
2017-10-13,269
2017-10-14,269
2017-10-15,269
2017-10-16,266
2017-10-17,266
2017-10-18,266
2017-10-19,266
2017-10-20,266
2017-10-21,266
2017-10-22,265
2017-10-23,265
2017-10-24,265
2017-10-25,265
2017-10-26,265
2017-10-27,265
2017-10-28,265
2017-10-29,269
2017-10-30,269
2017-10-31,269
2017-11-01,269
2017-11-02,269
2017-11-03,269
2017-11-04,272
2017-11-05,272
2017-11-06,272
2017-11-07,272
2017-11-08,272
2017-11-09,276
2017-11-10,276
2017-11-11,276
2017-11-12,276
2017-11-13,276
2017-11-14,276
2017-11-15,284
2017-11-16,284
2017-11-17,284
2017-11-18,284
2017-11-19,284
2017-11-20,284
2017-11-21,284
2017-11-22,284
2017-11-23,284
2017-11-24,284
2017-11-25,284
2017-11-26,284
2017-11-27,284
2017-11-28,284
2017-11-29,284
2017-11-30,284
2017-12-01,284
2017-12-02,284
2017-12-03,285
2017-12-04,285
2017-12-05,285
2017-12-06,285
2017-12-07,285
2017-12-08,285
2017-12-09,287
2017-12-10,287
2017-12-11,287
2017-12-12,287
2017-12-14,291
2017-12-15,291
2017-12-16,291
2017-12-17,291
2017-12-18,291
2017-12-19,303
2017-12-20,303
2017-12-21,303
2017-12-22,303
2017-12-23,303
2017-12-24,303
2017-12-25,309
2017-12-26,309
2017-12-27,309
2017-12-28,309
2017-12-29,309
2017-12-30,310
2017-12-31,310
2018-01-01,310
2018-01-02,310
2018-01-03,310
2018-01-04,310
2018-01-05,312
2018-01-06,312
2018-01-07,312
2018-01-08,312
2018-01-09,312
2018-01-10,312
2018-01-11,315
2018-01-12,315
2018-01-13,315
2018-01-14,315
2018-01-15,315
2018-01-16,307
2018-01-17,307
2018-01-18,307
2018-01-19,307
2018-01-20,307
2018-01-21,315
2018-01-22,315
2018-01-23,315
2018-01-24,307
2018-01-25,307
2018-01-26,307
2018-01-27,307
2018-01-28,305
2018-01-29,305
2018-01-31,305
2018-02-01,316
2018-02-02,316
2018-02-03,316
2018-02-04,315
2018-02-05,315
2018-02-06,315
2018-02-07,315
2018-02-08,315
2018-02-09,322
2018-02-10,322
2018-02-11,322
2018-02-12,322
2018-02-13,331
2018-02-14,331
2018-02-15,331
2018-02-16,331
2018-02-17,319
2018-02-18,319
2018-02-19,319
2018-02-20,319
2018-02-21,311
2018-02-22,311
2018-02-23,311
2018-02-24,311
2018-02-25,317
2018-02-26,317
2018-02-27,317
2018-02-28,317
2018-03-01,308
2018-03-02,308
2018-03-03,308
2018-03-04,308
2018-03-05,308
2018-03-06,308
2018-03-07,308
2018-03-08,308
2018-03-09,296
2018-03-10,296
2018-03-11,296
2018-03-12,284
2018-03-13,284
2018-03-14,284
2018-03-15,284
2018-03-16,279
2018-03-17,279
2018-03-18,279
2018-03-19,279
2018-03-20,266
2018-03-21,266
2018-03-23,266
2018-03-24,266
2018-03-26,262
2018-03-27,262
2018-03-28,262
2018-03-29,262
2018-03-30,262
2018-03-31,262
2018-04-01,262
2018-04-02,254
2018-04-03,254
2018-04-04,254
2018-04-05,254
2018-04-06,251
2018-04-08,251
2018-04-09,251
2018-04-10,251
2018-04-11,256
2018-04-12,256
2018-04-13,256
2018-04-14,256
2018-04-15,263
2018-04-16,263
2018-04-17,263
2018-04-18,263
2018-04-19,263
2018-04-20,272
2018-04-21,272
2018-04-22,272
2018-04-23,272
2018-04-24,283
2018-04-25,283
2018-04-26,283
2018-04-27,283
2018-04-28,283
2018-04-29,291
2018-04-30,291
2018-05-01,291
2018-05-02,291
2018-05-03,291
2018-05-04,299
2018-05-05,299
2018-05-06,299
2018-05-07,299
2018-05-08,302
2018-05-09,302
2018-05-10,302
2018-05-11,302
2018-05-12,302
2018-05-13,302
2018-05-14,302
2018-05-15,302
2018-05-16,302
2018-05-17,308
2018-05-18,308
2018-05-19,308
2018-05-20,305
2018-05-21,305
2018-05-22,305
2018-05-23,305
2018-05-24,292
2018-05-25,292
2018-05-26,292
2018-05-27,292
2018-05-28,291
2018-05-29,291
2018-05-30,291
2018-05-31,291
2018-06-01,280
2018-06-02,280
2018-06-03,280
2018-06-04,280
2018-06-05,272
2018-06-06,272
2018-06-07,272
2018-06-08,272
2018-06-09,267
2018-06-10,267
2018-06-11,267
2018-06-12,267
2018-06-13,261
2018-06-14,261
2018-06-15,261
2018-06-16,261
2018-06-17,258
2018-06-18,258
2018-06-19,258
2018-06-20,258
2018-06-21,252
2018-06-22,252
2018-06-23,252
2018-06-24,252
2018-06-25,252
2018-06-26,245
2018-06-27,245
2018-06-28,245
2018-06-29,245
2018-06-30,247
2018-07-01,247
2018-07-02,247
2018-07-03,247
2018-07-04,256
2018-07-05,256
2018-07-06,256
2018-07-07,256
2018-07-08,254
2018-07-09,254
2018-07-10,254
2018-07-11,254
2018-07-12,254
2018-07-13,254
2018-07-14,254
2018-07-15,249
2018-07-16,249
2018-07-17,249
2018-07-18,249
2018-07-19,252
2018-07-20,252
2018-07-21,252
2018-07-22,256
2018-07-23,256
2018-07-24,256
2018-07-25,256
2018-07-26,258
2018-07-27,258
2018-07-28,258
2018-07-29,263
2018-07-30,263
2018-07-31,263
2018-08-01,258
2018-08-02,258
2018-08-03,258
2018-08-04,262
2018-08-05,262
2018-08-06,262
2018-08-07,262
2018-08-08,263
2018-08-09,263
2018-08-10,263
2018-08-11,263
2018-08-12,261
2018-08-14,261
2018-08-16,260
2018-08-17,260
2018-08-18,260
2018-08-19,264
2018-08-20,264
2018-08-21,264
2018-08-22,263
2018-08-23,263
2018-08-24,263
2018-08-25,267
2018-08-26,267
2018-08-27,267
2018-08-28,277
2018-08-29,277
2018-08-30,277
2018-08-31,277
2018-09-01,265
2018-09-02,265
2018-09-03,265
2018-09-04,253
2018-09-05,253
2018-09-06,253
2018-09-07,253
2018-09-08,257
2018-09-09,257
2018-09-10,257
2018-09-11,257
2018-09-12,254
2018-09-13,254
2018-09-14,254
2018-09-15,257
2018-09-16,257
2018-09-17,257
2018-09-18,257
2018-09-19,259
2018-09-20,259
2018-09-21,259
2018-09-22,270
2018-09-23,270
2018-09-24,270
2018-09-25,270
2018-09-26,278
2018-09-27,278
2018-09-28,278
2018-09-29,278
2018-09-30,280
2018-10-02,280
2018-10-03,288
2018-10-04,288
2018-10-05,288
2018-10-06,292
2018-10-07,292
2018-10-08,292
2018-10-09,292
2018-10-10,292
2018-10-11,292
2018-10-12,292
2018-10-13,292
2018-10-14,296
2018-10-15,296
2018-10-16,296
2018-10-17,296
2018-10-18,292
2018-10-19,292
2018-10-20,292
2018-10-21,292
2018-10-22,291
2018-10-23,291
2018-10-24,291
2018-10-25,291
2018-10-26,296
2018-10-27,296
2018-10-28,296
2018-10-29,296
2018-10-30,294
2018-10-31,294
2018-11-01,294
2018-11-03,295
2018-11-04,295
2018-11-05,306
2018-11-06,306
2018-11-07,306
2018-11-08,299
2018-11-09,299
2018-11-10,294
2018-11-11,294
2018-11-12,285
2018-11-13,285
2018-11-14,285
2018-11-15,280
2018-11-16,280
2018-11-17,277
2018-11-18,277
2018-11-19,264
2018-11-20,264
2018-11-21,262
2018-11-22,262
2018-11-23,258
2018-11-24,258
2018-11-25,258
2018-11-26,258
2018-11-27,260
2018-11-28,260
2018-11-29,255
2018-12-01,242
2018-12-02,242
2018-12-03,242
2018-12-04,231
2018-12-05,231
2018-12-09,215
2018-12-10,215
2018-12-11,215
2018-12-12,215
2018-12-13,209
2018-12-14,209
2018-12-15,208
2018-12-16,208
2018-12-17,208
2018-12-18,208
2018-12-19,211
2018-12-20,211
2018-12-21,212
2018-12-22,212
2018-12-23,209
2018-12-24,209
2018-12-25,215
2018-12-26,215
2018-12-27,219
2018-12-28,219
2018-12-29,216
2018-12-30,216
2018-12-31,223
2019-01-01,223
2019-01-02,230
2019-01-03,230
2019-01-04,225
2019-01-05,225
2019-01-06,223
2019-01-08,223
2019-01-10,224
2019-01-11,212
2019-01-12,212
2019-01-13,209
2019-01-14,209
2019-01-15,200
2019-01-16,200
2019-01-17,199
2019-01-18,199
2019-01-19,198
2019-01-20,198
2019-01-21,206
2019-01-22,206
2019-01-23,212
2019-01-24,212
2019-01-25,207
2019-01-26,207
2019-01-27,210
2019-01-28,210
2019-01-29,211
2019-01-30,211
2019-01-31,211
2019-02-01,207
2019-02-02,207
2019-02-03,196
2019-02-04,196
2019-02-05,198
2019-02-06,198
2019-02-07,204
2019-02-08,204
2019-02-09,204
2019-02-10,209
2019-02-11,209
2019-02-12,209
2019-02-13,200
2019-02-14,200
2019-02-15,200
2019-02-16,201
2019-02-17,201
2019-02-18,201
2019-02-19,211
2019-02-20,211
2019-02-21,211
2019-02-22,201
2019-02-23,201
2019-02-24,195
2019-02-25,195
2019-02-26,201
2019-02-27,201
2019-02-28,201
2019-03-01,201
2019-03-02,211
2019-03-03,211
2019-03-04,211
2019-03-05,219
2019-03-06,219
2019-03-07,219
2019-03-08,222
2019-03-09,222
2019-03-10,222
2019-03-11,211
2019-03-12,211
2019-03-13,211
2019-03-14,209
2019-03-15,209
2019-03-16,209
2019-03-17,205
2019-03-18,205
2019-03-19,205
2019-03-20,205
2019-03-21,205
2019-03-22,205
2019-03-23,208
2019-03-24,208
2019-03-25,208
2019-03-26,216
2019-03-27,216
2019-03-28,216
2019-03-29,211
2019-03-30,211
2019-03-31,211
2019-04-01,206
2019-04-02,206
2019-04-03,206
2019-04-04,211
2019-04-05,211
2019-04-06,211
2019-04-07,212
2019-04-08,212
2019-04-09,212
2019-04-10,215
2019-04-11,215
2019-04-12,215
2019-04-13,215
2019-04-14,215
2019-04-15,215
2019-04-16,221
2019-04-17,221
2019-04-18,221
2019-04-19,227
2019-04-20,227
2019-04-21,227
2019-04-22,238
2019-04-23,238
2019-04-24,238
2019-04-25,246
2019-04-26,246
2019-04-27,246
2019-04-28,257
2019-04-29,257
2019-04-30,257
2019-05-01,257
2019-05-02,257
2019-05-03,257
2019-05-04,257
2019-05-05,244
2019-05-06,244
2019-05-07,244
2019-05-08,244
2019-05-09,232
2019-05-10,232
2019-05-11,232
2019-05-12,237
2019-05-13,237
2019-05-14,237
2019-05-15,226
2019-05-16,226
2019-05-17,226
2019-05-18,220
2019-05-19,220
2019-05-20,220
2019-05-21,220
2019-05-22,221
2019-05-23,221
2019-05-24,221
2019-05-25,211
2019-05-26,211
2019-05-27,211
2019-05-28,212
2019-05-29,212
2019-05-30,212
2019-05-31,212
2019-06-01,212
2019-06-02,212
2019-06-03,216
2019-06-04,216
2019-06-05,216
2019-06-06,226
2019-06-07,226
2019-06-08,226
2019-06-09,215
2019-06-10,215
2019-06-11,215
2019-06-12,215
2019-06-13,212
2019-06-14,212
2019-06-15,212
2019-06-16,212
2019-06-17,211
2019-06-18,211
2019-06-19,211
2019-06-20,216
2019-06-21,216
2019-06-22,216
2019-06-23,216
2019-06-24,225
2019-06-25,225
2019-06-26,225
2019-06-27,237
2019-06-28,237
2019-06-29,237
2019-06-30,237
2019-07-01,243
2019-07-02,243
2019-07-03,243
2019-07-04,243
2019-07-05,242
2019-07-06,242
2019-07-07,242
2019-07-08,242
2019-07-09,242
2019-07-10,242
2019-07-11,242
2019-07-12,242
2019-07-13,245
2019-07-14,245
2019-07-15,245
2019-07-16,245
2019-07-17,253
2019-07-18,253
2019-07-19,253
2019-07-20,253
2019-07-21,253
2019-07-22,259
2019-07-23,259
2019-07-24,259
2019-07-25,259
2019-07-26,259
2019-07-27,264
2019-07-28,264
2019-07-29,264
2019-07-30,273
2019-07-31,273
2019-08-01,273
2019-08-02,273
2019-08-03,276
2019-08-04,276
2019-08-05,276
2019-08-06,276
2019-08-07,286
2019-08-08,286
2019-08-09,286
2019-08-10,286
2019-08-11,284
2019-08-12,284
2019-08-13,284
2019-08-14,284
2019-08-15,270
2019-08-16,270
2019-08-17,270
2019-08-18,270
2019-08-19,260
2019-08-20,260
2019-08-21,260
2019-08-22,260
2019-08-23,260
2019-08-24,266
2019-08-24,266
2019-08-25,266
2019-08-25,266
2019-08-26,266
2019-08-26,266
2019-08-27,266
2019-08-27,266
2019-08-28,272
2019-08-29,272
2019-08-30,272
2019-08-31,272
2019-09-01,276
2019-09-02,276
2019-09-03,276
