date_obj,Slayer%20bell price
2015-09-10,404
2015-09-11,404
2015-09-12,404
2015-09-13,404
2015-09-14,404
2015-09-15,404
2015-09-16,404
2015-09-17,404
2015-09-18,404
2015-09-19,404
2015-09-20,404
2015-09-21,404
2015-09-22,404
2015-09-23,404
2015-09-24,404
2015-09-25,404
2015-09-27,404
2015-09-28,404
2015-09-29,404
2015-09-30,404
2015-10-05,404
2015-10-06,404
2015-10-07,404
2015-10-08,404
2015-10-09,404
2015-10-10,404
2015-10-11,404
2015-10-12,404
2015-10-13,404
2015-10-14,404
2015-10-15,404
2015-10-16,404
2015-10-17,404
2015-10-18,404
2015-10-19,404
2015-10-20,404
2015-10-22,404
2015-10-23,404
2015-10-24,404
2015-10-25,404
2015-10-26,404
2015-10-27,404
2015-10-29,404
2015-10-30,404
2015-10-31,404
2015-11-01,404
2015-11-02,404
2015-11-03,404
2015-11-04,404
2015-11-05,404
2015-11-06,404
2015-11-07,404
2015-11-08,404
2015-11-09,404
2015-11-10,404
2015-11-11,404
2015-11-12,404
2015-11-13,404
2015-11-14,404
2015-11-15,404
2015-11-16,404
2015-11-17,404
2015-11-18,404
2015-11-19,404
2015-11-20,404
2015-11-21,404
2015-11-22,404
2015-11-23,404
2015-11-24,404
2015-11-25,404
2015-11-26,404
2015-11-27,404
2015-11-28,404
2015-11-29,400
2015-11-30,400
2015-12-01,400
2015-12-02,400
2015-12-03,400
2015-12-04,400
2015-12-05,400
2015-12-06,400
2015-12-07,400
2015-12-08,400
2015-12-09,400
2015-12-10,400
2015-12-11,400
2015-12-12,400
2015-12-13,400
2015-12-14,400
2015-12-15,400
2015-12-16,400
2015-12-17,400
2015-12-18,400
2015-12-19,400
2015-12-20,400
2015-12-21,400
2015-12-22,400
2015-12-23,400
2015-12-24,400
2015-12-25,400
2015-12-26,400
2015-12-27,400
2015-12-28,400
2015-12-29,400
2015-12-30,400
2015-12-31,400
2016-01-01,400
2016-01-02,400
2016-01-03,400
2016-01-04,400
2016-01-05,400
2016-01-06,400
2016-01-07,400
2016-01-08,400
2016-01-09,400
2016-01-10,400
2016-01-11,400
2016-01-12,400
2016-01-13,400
2016-01-14,400
2016-01-15,400
2016-01-16,400
2016-01-17,400
2016-01-18,400
2016-01-19,400
2016-01-20,400
2016-01-21,400
2016-01-22,400
2016-01-23,400
2016-01-24,400
2016-01-25,383
2016-01-26,383
2016-01-27,383
2016-01-28,383
2016-01-29,383
2016-01-30,383
2016-01-31,383
2016-02-01,383
2016-02-02,383
2016-02-03,383
2016-02-04,383
2016-02-05,383
2016-02-06,383
2016-02-07,383
2016-02-08,383
2016-02-09,383
2016-02-10,383
2016-02-11,383
2016-02-12,383
2016-02-13,383
2016-02-14,383
2016-02-15,383
2016-02-16,383
2016-02-17,383
2016-02-18,383
2016-02-19,383
2016-02-20,383
2016-02-21,383
2016-02-22,383
2016-02-23,383
2016-02-24,383
2016-02-25,383
2016-02-26,383
2016-02-27,383
2016-02-28,383
2016-02-29,383
2016-03-01,383
2016-03-02,383
2016-03-03,383
2016-03-04,383
2016-03-05,383
2016-03-06,383
2016-03-07,383
2016-03-08,383
2016-03-09,383
2016-03-10,383
2016-03-11,383
2016-03-12,383
2016-03-13,383
2016-03-14,383
2016-03-15,383
2016-03-16,383
2016-03-17,383
2016-03-18,367
2016-03-19,367
2016-03-20,367
2016-03-21,367
2016-03-22,367
2016-03-23,367
2016-03-24,367
2016-03-25,367
2016-03-26,367
2016-03-27,367
2016-03-28,367
2016-03-29,367
2016-03-30,367
2016-03-31,367
2016-04-01,367
2016-04-02,367
2016-04-03,367
2016-04-04,367
2016-04-05,367
2016-04-06,367
2016-04-07,367
2016-04-08,367
2016-04-09,367
2016-04-10,367
2016-04-11,367
2016-04-12,367
2016-04-13,367
2016-04-14,367
2016-04-15,367
2016-04-16,367
2016-04-17,367
2016-04-18,367
2016-04-19,367
2016-04-20,367
2016-04-21,367
2016-04-22,367
2016-04-23,367
2016-04-24,367
2016-04-25,367
2016-04-26,367
2016-04-27,367
2016-04-28,367
2016-04-29,367
2016-04-30,354
2016-05-01,354
2016-05-02,354
2016-05-03,354
2016-05-04,354
2016-05-05,354
2016-05-06,354
2016-05-07,354
2016-05-08,354
2016-05-09,354
2016-05-10,354
2016-05-11,354
2016-05-12,354
2016-05-13,354
2016-05-14,354
2016-05-15,354
2016-05-16,354
2016-05-17,354
2016-05-18,354
2016-05-19,354
2016-05-22,354
2016-05-23,354
2016-05-24,354
2016-05-25,354
2016-05-26,354
2016-05-27,354
2016-05-28,354
2016-05-29,354
2016-05-30,354
2016-05-31,354
2016-06-01,354
2016-06-02,354
2016-06-03,354
2016-06-04,354
2016-06-05,354
2016-06-06,354
2016-06-07,354
2016-06-08,354
2016-06-09,354
2016-06-10,340
2016-06-11,340
2016-06-12,340
2016-06-13,340
2016-06-14,340
2016-06-15,340
2016-06-16,340
2016-06-17,340
2016-06-18,340
2016-06-19,340
2016-06-20,340
2016-06-21,340
2016-06-22,340
2016-06-23,340
2016-06-24,340
2016-06-25,340
2016-06-26,340
2016-06-27,340
2016-06-28,340
2016-06-29,340
2016-06-30,340
2016-07-01,340
2016-07-02,340
2016-07-03,340
2016-07-04,340
2016-07-05,340
2016-07-06,340
2016-07-07,340
2016-07-08,340
2016-07-09,340
2016-07-10,340
2016-07-11,340
2016-07-12,340
2016-07-13,340
2016-07-14,340
2016-07-15,340
2016-07-16,340
2016-07-17,340
2016-07-18,340
2016-07-24,328
2016-07-25,328
2016-07-26,328
2016-07-27,328
2016-07-28,328
2016-07-29,328
2016-07-30,328
2016-07-31,328
2016-08-01,328
2016-08-02,328
2016-08-03,328
2016-08-04,328
2016-08-05,328
2016-08-06,328
2016-08-07,328
2016-08-08,328
2016-08-09,328
2016-08-10,328
2016-08-11,328
2016-08-12,328
2016-08-13,328
2016-08-14,328
2016-08-15,328
2016-08-16,328
2016-08-17,328
2016-08-18,328
2016-08-19,328
2016-08-20,328
2016-08-21,328
2016-08-22,328
2016-08-23,328
2016-08-24,328
2016-08-25,328
2016-08-26,328
2016-08-28,328
2016-08-31,328
2016-09-01,328
2016-09-02,328
2016-09-03,328
2016-09-04,328
2016-09-05,319
2016-09-06,319
2016-09-07,319
2016-09-08,319
2016-09-09,319
2016-09-10,319
2016-09-11,319
2016-09-12,319
2016-09-13,319
2016-09-14,319
2016-09-15,319
2016-09-16,319
2016-09-17,319
2016-09-18,319
2016-09-19,319
2016-09-20,319
2016-09-21,319
2016-09-22,319
2016-09-23,319
2016-09-24,319
2016-09-25,319
2016-09-26,319
2016-09-27,319
2016-09-28,319
2016-09-29,319
2016-09-30,319
2016-10-01,319
2016-10-02,319
2016-10-03,319
2016-10-04,319
2016-10-05,319
2016-10-06,319
2016-10-07,319
2016-10-08,319
2016-10-09,319
2016-10-11,319
2016-10-12,319
2016-10-13,319
2016-10-14,319
2016-10-15,319
2016-10-16,319
2016-10-17,319
2016-10-18,319
2016-10-19,319
2016-10-20,319
2016-10-21,319
2016-10-22,319
2016-10-23,319
2016-10-24,319
2016-10-25,319
2016-10-26,319
2016-10-27,319
2016-10-28,319
2016-10-29,319
2016-10-30,319
2016-10-31,319
2016-11-01,319
2016-11-02,319
2016-11-03,310
2016-11-04,310
2016-11-05,310
2016-11-06,310
2016-11-07,310
2016-11-08,310
2016-11-09,310
2016-11-10,310
2016-11-11,310
2016-11-12,310
2016-11-13,310
2016-11-14,310
2016-12-08,310
2016-12-09,310
2016-12-10,310
2016-12-11,310
2016-12-12,310
2016-12-13,310
2016-12-14,310
2016-12-15,310
2016-12-16,310
2016-12-17,310
2016-12-18,310
2016-12-19,310
2016-12-20,310
2016-12-21,310
2016-12-22,295
2016-12-23,295
2016-12-24,295
2016-12-25,295
2016-12-26,295
2016-12-27,295
2016-12-28,295
2016-12-29,295
2016-12-30,295
2016-12-31,295
2017-01-01,295
2017-01-02,295
2017-01-03,295
2017-01-04,295
2017-01-05,295
2017-01-06,295
2017-01-07,295
2017-01-08,295
2017-01-09,295
2017-01-10,295
2017-01-11,295
2017-01-12,295
2017-01-13,295
2017-01-14,295
2017-01-15,295
2017-01-16,295
2017-01-17,295
2017-01-18,295
2017-01-19,295
2017-01-20,295
2017-01-21,295
2017-01-22,295
2017-01-27,295
2017-01-28,295
2017-01-29,286
2017-01-30,286
2017-01-31,286
2017-02-01,286
2017-02-02,286
2017-02-03,286
2017-02-04,286
2017-02-05,286
2017-02-06,286
2017-02-07,286
2017-02-08,286
2017-02-09,286
2017-02-10,286
2017-02-11,286
2017-02-12,286
2017-02-13,286
2017-02-14,286
2017-02-15,286
2017-02-16,286
2017-02-18,286
2017-02-19,286
2017-02-20,286
2017-02-21,286
2017-02-22,286
2017-02-23,286
2017-02-24,286
2017-02-25,286
2017-02-26,286
2017-02-27,286
2017-02-28,286
2017-03-01,286
2017-03-02,286
2017-03-03,286
2017-03-04,286
2017-03-05,286
2017-03-06,286
2017-03-07,286
2017-03-08,286
2017-03-09,286
2017-03-10,286
2017-03-11,275
2017-03-12,275
2017-03-13,275
2017-03-14,275
2017-03-15,275
2017-03-16,275
2017-03-17,275
2017-03-18,275
2017-03-19,275
2017-03-20,275
2017-03-21,275
2017-03-22,275
2017-03-23,275
2017-03-24,275
2017-03-25,275
2017-03-26,275
2017-03-27,275
2017-03-28,275
2017-03-29,275
2017-03-30,275
2017-03-31,275
2017-04-01,275
2017-04-02,275
2017-04-03,275
2017-04-04,275
2017-04-12,275
2017-04-13,275
2017-04-14,275
2017-04-15,275
2017-04-16,275
2017-04-17,275
2017-04-18,275
2017-04-19,275
2017-04-20,275
2017-04-21,265
2017-04-22,265
2017-04-23,265
2017-04-24,265
2017-04-25,265
2017-04-26,265
2017-04-27,265
2017-04-28,265
2017-04-29,265
2017-04-30,265
2017-05-01,265
2017-05-02,265
2017-05-03,265
2017-05-04,265
2017-05-05,265
2017-05-06,265
2017-05-07,265
2017-05-08,265
2017-05-09,265
2017-05-10,265
2017-05-11,265
2017-05-12,265
2017-05-13,265
2017-05-14,265
2017-05-15,265
2017-05-16,265
2017-05-17,265
2017-05-18,265
2017-05-19,265
2017-05-20,265
2017-05-21,265
2017-05-22,265
2017-05-23,265
2017-05-24,265
2017-05-25,265
2017-05-26,265
2017-05-27,265
2017-05-28,265
2017-05-29,265
2017-05-30,265
2017-05-31,265
2017-06-01,265
2017-06-02,252
2017-06-03,252
2017-06-06,252
2017-06-07,252
2017-06-08,252
2017-06-09,252
2017-06-10,252
2017-06-11,252
2017-06-12,252
2017-06-13,252
2017-06-14,252
2017-06-15,252
2017-06-16,252
2017-06-17,252
2017-06-18,252
2017-06-19,252
2017-06-20,252
2017-06-21,252
2017-06-22,252
2017-06-23,252
2017-06-24,252
2017-06-25,252
2017-06-26,252
2017-06-27,252
2017-06-28,252
2017-06-29,252
2017-06-30,252
2017-07-01,252
2017-07-02,252
2017-07-03,252
2017-07-04,252
2017-07-05,252
2017-07-06,252
2017-07-07,252
2017-07-08,252
2017-07-13,252
2017-07-14,243
2017-07-15,243
2017-07-16,243
2017-07-17,243
2017-07-18,243
2017-07-19,243
2017-07-20,243
2017-07-21,243
2017-07-22,243
2017-07-23,243
2017-07-24,243
2017-07-25,243
2017-07-26,243
2017-07-27,243
2017-07-28,243
2017-07-29,243
2017-07-30,243
2017-07-31,243
2017-08-01,243
2017-08-02,243
2017-08-03,243
2017-08-04,243
2017-08-05,243
2017-08-06,243
2017-08-09,243
2017-08-10,243
2017-08-11,243
2017-08-12,243
2017-08-13,243
2017-08-14,243
2017-08-15,243
2017-08-17,243
2017-08-18,243
2017-08-19,243
2017-08-20,243
2017-08-21,243
2017-08-22,243
2017-08-23,243
2017-08-24,243
2017-08-25,243
2017-08-26,232
2017-08-27,232
2017-08-28,232
2017-08-29,232
2017-08-30,232
2017-08-31,232
2017-09-01,232
2017-09-02,232
2017-09-03,232
2017-09-04,232
2017-09-05,232
2017-09-06,232
2017-09-07,232
2017-09-08,232
2017-09-09,232
2017-09-10,232
2017-09-11,232
2017-09-12,232
2017-09-13,232
2017-09-14,232
2017-09-15,232
2017-09-16,232
2017-09-17,232
2017-09-19,232
2017-09-20,232
2017-09-21,232
2017-09-22,232
2017-09-23,232
2017-09-24,232
2017-09-25,232
2017-09-26,232
2017-09-27,232
2017-09-28,232
2017-09-29,232
2017-09-30,232
2017-10-01,232
2017-10-02,232
2017-10-03,232
2017-10-04,232
2017-10-05,232
2017-10-06,232
2017-10-07,232
2017-10-08,232
2017-10-09,225
2017-10-10,225
2017-10-11,225
2017-10-12,225
2017-10-13,225
2017-10-14,225
2017-10-15,225
2017-10-16,225
2017-10-17,225
2017-10-18,225
2017-10-19,225
2017-10-20,225
2017-10-21,225
2017-10-22,225
2017-10-23,225
2017-10-24,225
2017-10-25,225
2017-10-26,225
2017-10-27,225
2017-10-28,225
2017-10-29,225
2017-10-30,225
2017-10-31,225
2017-11-01,225
2017-11-02,225
2017-11-03,225
2017-11-04,225
2017-11-05,225
2017-11-06,225
2017-11-07,225
2017-11-08,225
2017-11-09,225
2017-11-10,225
2017-11-11,225
2017-11-12,225
2017-11-13,225
2017-11-14,225
2017-11-15,225
2017-11-16,225
2017-11-17,225
2017-11-18,225
2017-11-19,225
2017-11-20,225
2017-11-21,225
2017-11-22,225
2017-11-23,225
2017-11-24,225
2017-11-25,219
2017-11-26,219
2017-11-27,219
2017-11-28,219
2017-11-29,219
2017-11-30,219
2017-12-01,219
2017-12-02,219
2017-12-03,219
2017-12-04,219
2017-12-05,219
2017-12-06,219
2017-12-07,219
2017-12-08,219
2017-12-09,219
2017-12-10,219
2017-12-11,219
2017-12-12,219
2017-12-13,219
2017-12-14,219
2017-12-15,219
2017-12-16,219
2017-12-17,219
2017-12-18,219
2017-12-19,219
2017-12-20,219
2017-12-21,219
2017-12-22,219
2017-12-23,219
2017-12-24,219
2017-12-25,219
2017-12-26,219
2017-12-27,219
2017-12-28,219
2017-12-29,219
2017-12-30,219
2017-12-31,219
2018-01-01,219
2018-01-02,219
2018-01-03,219
2018-01-04,219
2018-01-05,219
2018-01-06,224
2018-01-07,224
2018-01-08,224
2018-01-09,224
2018-01-10,224
2018-01-11,224
2018-01-12,224
2018-01-13,224
2018-01-14,224
2018-01-15,224
2018-01-16,224
2018-01-17,224
2018-01-18,224
2018-01-19,224
2018-01-20,224
2018-01-21,224
2018-01-22,224
2018-01-23,224
2018-01-24,224
2018-01-25,224
2018-01-26,224
2018-01-27,224
2018-01-28,224
2018-01-29,224
2018-01-30,224
2018-01-31,224
2018-02-01,224
2018-02-02,224
2018-02-03,224
2018-02-04,226
2018-02-05,226
2018-02-06,226
2018-02-07,226
2018-02-08,226
2018-02-09,226
2018-02-10,226
2018-02-11,226
2018-02-12,226
2018-02-13,226
2018-02-14,226
2018-02-15,226
2018-02-16,226
2018-02-17,226
2018-02-18,226
2018-02-19,226
2018-02-20,226
2018-02-21,226
2018-02-22,226
2018-02-23,226
2018-02-24,226
2018-02-25,226
2018-02-26,226
2018-02-27,226
2018-02-28,226
2018-03-01,226
2018-03-02,226
2018-03-03,226
2018-03-04,226
2018-03-05,226
2018-03-06,226
2018-03-07,226
2018-03-08,226
2018-03-09,229
2018-03-10,229
2018-03-11,229
2018-03-12,229
2018-03-13,229
2018-03-14,229
2018-03-15,229
2018-03-16,229
2018-03-17,229
2018-03-18,229
2018-03-19,229
2018-03-20,229
2018-03-21,229
2018-03-23,229
2018-03-24,229
2018-03-26,229
2018-03-27,229
2018-03-28,229
2018-03-29,229
2018-03-30,229
2018-03-31,229
2018-04-01,229
2018-04-02,229
2018-04-03,229
2018-04-04,229
2018-04-05,229
2018-04-06,229
2018-04-08,229
2018-04-09,229
2018-04-10,229
2018-04-11,229
2018-04-12,229
2018-04-13,239
2018-04-14,239
2018-04-16,239
2018-04-17,239
2018-04-18,239
2018-04-19,239
2018-04-20,239
2018-04-21,239
2018-04-22,239
2018-04-23,239
2018-04-24,239
2018-04-25,239
2018-04-26,239
2018-04-27,239
2018-04-28,239
2018-04-29,239
2018-04-30,239
2018-05-01,239
2018-05-02,239
2018-05-03,239
2018-05-04,239
2018-05-05,239
2018-05-06,239
2018-05-07,239
2018-05-08,239
2018-05-09,239
2018-05-10,239
2018-05-11,239
2018-05-12,239
2018-05-13,239
2018-05-14,239
2018-05-15,239
2018-05-16,239
2018-05-17,239
2018-05-18,239
2018-05-19,239
2018-05-20,239
2018-05-21,239
2018-05-22,239
2018-05-23,247
2018-05-24,247
2018-05-25,247
2018-05-26,247
2018-05-27,247
2018-05-28,247
2018-05-29,247
2018-05-30,247
2018-05-31,247
2018-06-01,247
2018-06-02,247
2018-06-03,247
2018-06-04,247
2018-06-05,247
2018-06-06,247
2018-06-07,247
2018-06-08,247
2018-06-09,247
2018-06-10,247
2018-06-11,247
2018-06-12,247
2018-06-13,247
2018-06-14,247
2018-06-15,247
2018-06-16,247
2018-06-17,247
2018-06-18,247
2018-06-19,247
2018-06-20,247
2018-06-21,247
2018-06-22,247
2018-06-23,247
2018-06-24,247
2018-06-25,247
2018-06-26,247
2018-06-27,236
2018-06-28,236
2018-06-29,236
2018-06-30,236
2018-07-01,236
2018-07-02,236
2018-07-03,236
2018-07-04,236
2018-07-05,236
2018-07-06,236
2018-07-07,236
2018-07-08,236
2018-07-09,236
2018-07-10,236
2018-07-11,236
2018-07-12,236
2018-07-13,236
2018-07-14,236
2018-07-15,236
2018-07-16,236
2018-07-17,236
2018-07-18,236
2018-07-19,236
2018-07-20,236
2018-07-21,236
2018-07-22,236
2018-07-23,236
2018-07-24,236
2018-07-25,236
2018-07-26,236
2018-07-27,236
2018-07-28,236
2018-07-29,236
2018-07-30,236
2018-07-31,236
2018-08-01,236
2018-08-02,236
2018-08-03,236
2018-08-04,236
2018-08-05,236
2018-08-06,236
2018-08-07,236
2018-08-08,236
2018-08-09,236
2018-08-10,244
2018-08-11,244
2018-08-12,244
2018-08-14,244
2018-08-16,244
2018-08-17,244
2018-08-18,244
2018-08-19,244
2018-08-20,244
2018-08-21,244
2018-08-22,244
2018-08-23,244
2018-08-24,244
2018-08-25,244
2018-08-26,244
2018-08-27,244
2018-08-28,244
2018-08-29,244
2018-08-30,244
2018-08-31,244
2018-09-01,244
2018-09-02,244
2018-09-03,244
2018-09-04,244
2018-09-05,244
2018-09-06,244
2018-09-07,244
2018-09-08,250
2018-09-09,250
2018-09-10,250
2018-09-11,250
2018-09-12,250
2018-09-13,250
2018-09-14,250
2018-09-15,250
2018-09-16,250
2018-09-17,250
2018-09-18,250
2018-09-19,250
2018-09-20,250
2018-09-21,250
2018-09-22,250
2018-09-23,250
2018-09-24,250
2018-09-25,250
2018-09-26,250
2018-09-27,250
2018-09-28,250
2018-09-29,250
2018-09-30,250
2018-10-02,250
2018-10-03,250
2018-10-04,250
2018-10-05,250
2018-10-06,250
2018-10-07,250
2018-10-08,250
2018-10-09,250
2018-10-10,258
2018-10-11,258
2018-10-12,258
2018-10-13,258
2018-10-14,258
2018-10-15,258
2018-10-16,258
2018-10-17,258
2018-10-18,258
2018-10-19,258
2018-10-20,258
2018-10-21,258
2018-10-22,258
2018-10-23,258
2018-10-24,258
2018-10-25,258
2018-10-26,258
2018-10-27,258
2018-10-28,258
2018-10-29,258
2018-10-30,258
2018-10-31,258
2018-11-01,258
2018-11-03,258
2018-11-04,258
2018-11-05,258
2018-11-06,258
2018-11-07,258
2018-11-08,258
2018-11-09,258
2018-11-10,263
2018-11-11,263
2018-11-12,263
2018-11-13,263
2018-11-14,263
2018-11-15,263
2018-11-16,263
2018-11-17,263
2018-11-18,263
2018-11-19,263
2018-11-20,263
2018-11-21,263
2018-11-22,263
2018-11-23,263
2018-11-24,263
2018-11-25,263
2018-11-26,263
2018-11-27,263
2018-11-28,263
2018-11-29,263
2018-12-01,263
2018-12-02,267
2018-12-03,267
2018-12-05,267
2018-12-07,267
2018-12-09,267
2018-12-10,267
2018-12-11,267
2018-12-12,267
2018-12-13,267
2018-12-14,267
2018-12-15,267
2018-12-16,267
2018-12-17,267
2018-12-18,267
2018-12-19,267
2018-12-20,267
2018-12-21,267
2018-12-22,267
2018-12-23,255
2018-12-24,255
2018-12-25,255
2018-12-26,255
2018-12-27,255
2018-12-28,255
2018-12-29,255
2018-12-30,255
2018-12-31,255
2019-01-01,255
2019-01-02,255
2019-01-03,255
2019-01-04,255
2019-01-05,255
2019-01-06,255
2019-01-08,255
2019-01-10,244
2019-01-11,244
2019-01-12,244
2019-01-13,244
2019-01-14,244
2019-01-15,244
2019-01-16,244
2019-01-17,244
2019-01-18,244
2019-01-19,244
2019-01-20,244
2019-01-21,244
2019-01-22,244
2019-01-23,244
2019-01-24,244
2019-01-25,244
2019-01-26,244
2019-01-27,244
2019-01-28,241
2019-01-29,241
2019-01-30,241
2019-01-31,241
2019-02-01,241
2019-02-02,241
2019-02-03,241
2019-02-04,241
2019-02-05,241
2019-02-06,241
2019-02-07,241
2019-02-08,241
2019-02-09,241
2019-02-10,241
2019-02-11,241
2019-02-12,241
2019-02-13,241
2019-02-14,241
2019-02-15,241
2019-02-16,241
2019-02-17,230
2019-02-18,230
2019-02-19,230
2019-02-20,230
2019-02-21,230
2019-02-22,230
2019-02-23,230
2019-02-24,230
2019-02-25,230
2019-02-26,230
2019-02-27,230
2019-02-28,230
2019-03-01,230
2019-03-02,230
2019-03-03,230
2019-03-04,230
2019-03-05,230
2019-03-06,230
2019-03-07,230
2019-03-08,230
2019-03-09,230
2019-03-10,230
2019-03-11,230
2019-03-12,230
2019-03-13,230
2019-03-14,230
2019-03-15,230
2019-03-16,230
2019-03-17,230
2019-03-18,230
2019-03-19,230
2019-03-20,230
2019-03-21,230
2019-03-22,230
2019-03-23,222
2019-03-24,222
2019-03-25,222
2019-03-26,222
2019-03-27,222
2019-03-28,222
2019-03-29,222
2019-03-30,222
2019-03-31,222
2019-04-01,222
2019-04-02,222
2019-04-03,222
2019-04-04,222
2019-04-05,222
2019-04-06,222
2019-04-07,222
2019-04-08,222
2019-04-09,222
2019-04-10,222
2019-04-11,222
2019-04-12,222
2019-04-13,222
2019-04-14,222
2019-04-15,222
2019-04-16,222
2019-04-17,212
2019-04-18,212
2019-04-19,212
2019-04-20,212
2019-04-21,212
2019-04-22,212
2019-04-23,212
2019-04-24,212
2019-04-25,212
2019-04-26,212
2019-04-27,212
2019-04-28,212
2019-04-29,212
2019-04-30,212
2019-05-01,212
2019-05-02,212
2019-05-03,212
2019-05-04,212
2019-05-05,212
2019-05-06,212
2019-05-07,212
2019-05-08,212
2019-05-09,212
2019-05-10,212
2019-05-11,212
2019-05-12,212
2019-05-13,212
2019-05-14,202
2019-05-15,202
2019-05-16,202
2019-05-17,202
2019-05-18,202
2019-05-19,202
2019-05-20,202
2019-05-21,202
2019-05-22,202
2019-05-23,202
2019-05-24,202
2019-05-25,202
2019-05-26,202
2019-05-27,202
2019-05-28,202
2019-05-29,202
2019-05-30,202
2019-05-31,202
2019-06-01,202
2019-06-02,202
2019-06-03,202
2019-06-04,202
2019-06-05,202
2019-06-06,202
2019-06-07,202
2019-06-08,202
2019-06-09,202
2019-06-10,202
2019-06-11,202
2019-06-12,202
2019-06-13,202
2019-06-14,202
2019-06-15,195
2019-06-16,195
2019-06-17,195
2019-06-18,195
2019-06-19,195
2019-06-20,195
2019-06-21,195
2019-06-22,195
2019-06-23,195
2019-06-24,195
2019-06-25,195
2019-06-26,195
2019-06-27,195
2019-06-28,195
2019-06-29,195
2019-06-30,195
2019-07-01,195
2019-07-02,195
2019-07-03,195
2019-07-04,195
2019-07-05,195
2019-07-06,195
2019-07-07,195
2019-07-08,195
2019-07-09,195
2019-07-10,195
2019-07-11,195
2019-07-12,195
2019-07-13,195
2019-07-14,195
2019-07-15,195
2019-07-16,195
2019-07-17,186
2019-07-18,186
2019-07-19,186
2019-07-20,186
2019-07-21,186
2019-07-22,186
2019-07-23,186
2019-07-24,186
2019-07-25,186
2019-07-26,186
2019-07-27,186
2019-07-28,186
2019-07-29,186
2019-07-30,186
2019-07-31,186
2019-08-01,186
2019-08-02,186
2019-08-03,186
2019-08-04,186
2019-08-05,186
2019-08-06,186
2019-08-07,186
2019-08-08,186
2019-08-09,186
2019-08-10,186
2019-08-11,186
2019-08-12,186
2019-08-13,186
2019-08-14,186
2019-08-15,186
2019-08-16,186
2019-08-17,186
2019-08-18,186
2019-08-19,179
2019-08-20,179
2019-08-21,179
2019-08-22,179
2019-08-23,179
2019-08-24,179
2019-08-24,179
2019-08-25,179
2019-08-25,179
2019-08-26,179
2019-08-26,179
2019-08-27,179
2019-08-27,179
2019-08-28,179
2019-08-29,179
2019-08-30,179
2019-08-31,179
2019-09-01,179
2019-09-02,179
2019-09-03,179
2019-09-04,179
2019-09-05,179
