date_obj,Bandos%20page%203 price
2016-08-21,4902
2016-08-22,4902
2016-08-23,4884
2016-08-24,4884
2016-08-25,4933
2016-08-26,4933
2016-08-28,4792
2016-08-31,4679
2016-09-01,4670
2016-09-02,4670
2016-09-03,4670
2016-09-04,4683
2016-09-05,4683
2016-09-06,4777
2016-09-07,4777
2016-09-08,4777
2016-09-09,4777
2016-09-10,4784
2016-09-11,4784
2016-09-12,4784
2016-09-13,4777
2016-09-14,4777
2016-09-15,4938
2016-09-16,4938
2016-09-17,4938
2016-09-18,4928
2016-09-19,4928
2016-09-20,4928
2016-09-21,4754
2016-09-22,4754
2016-09-23,4550
2016-09-24,4550
2016-09-25,4550
2016-09-26,4345
2016-09-27,4345
2016-09-28,4157
2016-09-29,4157
2016-09-30,3962
2016-10-01,3962
2016-10-02,3779
2016-10-03,3779
2016-10-04,3678
2016-10-05,3678
2016-10-06,3626
2016-10-07,3626
2016-10-08,3452
2016-10-09,3452
2016-10-10,3452
2016-10-11,3279
2016-10-12,3279
2016-10-13,3125
2016-10-14,3125
2016-10-15,2968
2016-10-16,2968
2016-10-17,2819
2016-10-18,2819
2016-10-19,2836
2016-10-20,2836
2016-10-21,2828
2016-10-22,2828
2016-10-23,2759
2016-10-24,2759
2016-10-25,2721
2016-10-26,2721
2016-10-27,2717
2016-10-28,2717
2016-10-29,2821
2016-10-30,2821
2016-10-31,2942
2016-11-01,2942
2016-11-02,2942
2016-11-03,3080
2016-11-04,3080
2016-11-05,3196
2016-11-06,3196
2016-11-07,3118
2016-11-08,3118
2016-11-09,3093
2016-11-10,3093
2016-11-11,3093
2016-11-12,2995
2016-11-13,2995
2016-11-14,2995
2016-11-15,2967
2016-12-07,2197
2016-12-08,2200
2016-12-09,2200
2016-12-10,2183
2016-12-11,2183
2016-12-12,2184
2016-12-13,2184
2016-12-14,2082
2016-12-15,2082
2016-12-16,1995
2016-12-17,1907
2016-12-18,1907
2016-12-19,1877
2016-12-20,1877
2016-12-21,1884
2016-12-22,1884
2016-12-23,1958
2016-12-24,1958
2016-12-25,2034
2016-12-26,2034
2016-12-27,2028
2016-12-28,2028
2016-12-29,2036
2016-12-30,2036
2016-12-31,2013
2017-01-01,2013
2017-01-02,1960
2017-01-03,1960
2017-01-04,1975
2017-01-05,1975
2017-01-06,1929
2017-01-07,1882
2017-01-08,1882
2017-01-09,1865
2017-01-10,1865
2017-01-11,1895
2017-01-12,1921
2017-01-13,1921
2017-01-14,1926
2017-01-15,1926
2017-01-16,1956
2017-01-17,1956
2017-01-18,2012
2017-01-19,2012
2017-01-20,2077
2017-01-21,2157
2017-01-22,2157
2017-01-23,2172
2017-01-27,2110
2017-01-28,2131
2017-01-29,2131
2017-01-30,2157
2017-01-31,2157
2017-02-01,2213
2017-02-02,2213
2017-02-03,2151
2017-02-04,2080
2017-02-05,2080
2017-02-06,2163
2017-02-07,2163
2017-02-08,2268
2017-02-09,2268
2017-02-10,2353
2017-02-11,2353
2017-02-12,2410
2017-02-13,2410
2017-02-14,2482
2017-02-15,2482
2017-02-16,2594
2017-02-18,2698
2017-02-19,2821
2017-02-20,2821
2017-02-21,2933
2017-02-22,2933
2017-02-23,3068
2017-02-24,3068
2017-02-25,3066
2017-02-26,3066
2017-02-27,3101
2017-02-28,3201
2017-03-01,3201
2017-03-02,3278
2017-03-03,3278
2017-03-04,3287
2017-03-05,3287
2017-03-06,3242
2017-03-07,3242
2017-03-08,3182
2017-03-09,3182
2017-03-10,3127
2017-03-11,3055
2017-03-12,3055
2017-03-13,2978
2017-03-14,2978
2017-03-15,2958
2017-03-16,2958
2017-03-17,2993
2017-03-18,2993
2017-03-19,2960
2017-03-20,2960
2017-03-21,2950
2017-03-22,2950
2017-03-23,2872
2017-03-24,2872
2017-03-25,2979
2017-03-26,2979
2017-03-27,3090
2017-03-28,3090
2017-03-29,3076
2017-03-30,3076
2017-03-31,3040
2017-04-01,3040
2017-04-02,3063
2017-04-03,3074
2017-04-04,3074
2017-04-12,3022
2017-04-13,2962
2017-04-14,2962
2017-04-15,3012
2017-04-16,3052
2017-04-17,3052
2017-04-18,3150
2017-04-19,3150
2017-04-20,3204
2017-04-21,3204
2017-04-22,3205
2017-04-23,3205
2017-04-24,3146
2017-04-25,3199
2017-04-26,3199
2017-04-27,3121
2017-04-28,3121
2017-04-29,3214
2017-04-30,3214
2017-05-01,3277
2017-05-02,3277
2017-05-03,3411
2017-05-04,3498
2017-05-05,3498
2017-05-06,3556
2017-05-07,3556
2017-05-08,3589
2017-05-09,3697
2017-05-10,3697
2017-05-11,3769
2017-05-12,3921
2017-05-13,3921
2017-05-14,4068
2017-05-15,4068
2017-05-16,4037
2017-05-17,4037
2017-05-18,4050
2017-05-19,4050
2017-05-20,4056
2017-05-21,4056
2017-05-22,4008
2017-05-23,4008
2017-05-24,3863
2017-05-25,3863
2017-05-26,3737
2017-05-27,3737
2017-05-28,3583
2017-05-29,3583
2017-05-30,3422
2017-05-31,3422
2017-06-01,3276
2017-06-02,3276
2017-06-03,3112
2017-06-04,2970
2017-06-05,2970
2017-06-06,2840
2017-06-07,2840
2017-06-08,2786
2017-06-09,2786
2017-06-10,2805
2017-06-11,2805
2017-06-12,2852
2017-06-13,2852
2017-06-14,2900
2017-06-15,2900
2017-06-16,2972
2017-06-17,2972
2017-06-18,3092
2017-06-19,3092
2017-06-20,3217
2017-06-21,3217
2017-06-22,3333
2017-06-23,3333
2017-06-24,3390
2017-06-25,3390
2017-06-26,3414
2017-06-27,3414
2017-06-28,3488
2017-06-29,3488
2017-06-30,3620
2017-07-01,3620
2017-07-02,3620
2017-07-03,3668
2017-07-04,3668
2017-07-05,3610
2017-07-06,3610
2017-07-07,3654
2017-07-08,3654
2017-07-09,3823
2017-07-13,3761
2017-07-14,3772
2017-07-15,3772
2017-07-16,3865
2017-07-17,3865
2017-07-18,3930
2017-07-19,3930
2017-07-20,3839
2017-07-21,3839
2017-07-22,3674
2017-07-23,3674
2017-07-24,3493
2017-07-25,3493
2017-07-26,3393
2017-07-27,3393
2017-07-28,3306
2017-07-29,3306
2017-07-30,3350
2017-07-31,3350
2017-08-01,3426
2017-08-02,3409
2017-08-03,3409
2017-08-04,3454
2017-08-05,3375
2017-08-06,3375
2017-08-07,3342
2017-08-08,3342
2017-08-09,3438
2017-08-10,3438
2017-08-11,3489
2017-08-12,3489
2017-08-13,3583
2017-08-14,3583
2017-08-15,3620
2017-08-16,3620
2017-08-17,3617
2017-08-18,3617
2017-08-19,3617
2017-08-20,3657
2017-08-21,3657
2017-08-22,3754
2017-08-23,3754
2017-08-24,3886
2017-08-25,3886
2017-08-26,4035
2017-08-27,4035
2017-08-28,3965
2017-08-29,3965
2017-08-30,4026
2017-08-31,4026
2017-09-01,4026
2017-09-02,3896
2017-09-03,3896
2017-09-04,3717
2017-09-05,3717
2017-09-06,3531
2017-09-07,3531
2017-09-08,3354
2017-09-09,3205
2017-09-10,3205
2017-09-11,3051
2017-09-12,3051
2017-09-13,2927
2017-09-14,2927
2017-09-15,2800
2017-09-16,2800
2017-09-17,2694
2017-09-18,2694
2017-09-19,2735
2017-09-20,2796
2017-09-22,2833
2017-09-23,2833
2017-09-24,2885
2017-09-25,2885
2017-09-26,2936
2017-09-27,2936
2017-09-28,2988
2017-09-29,2988
2017-09-30,3083
2017-10-01,3083
2017-10-02,2969
2017-10-03,2969
2017-10-04,2969
2017-10-05,2930
2017-10-06,2930
2017-10-07,2886
2017-10-08,2886
2017-10-09,2746
2017-10-10,2746
2017-10-11,2620
2017-10-12,2620
2017-10-13,2571
2017-10-14,2571
2017-10-15,2532
2017-10-16,2532
2017-10-17,2445
2017-10-18,2445
2017-10-19,2454
2017-10-20,2454
2017-10-21,2411
2017-10-22,2411
2017-10-23,2382
2017-10-24,2382
2017-10-25,2357
2017-10-26,2357
2017-10-27,2362
2017-10-28,2362
2017-10-29,2384
2017-10-30,2384
2017-10-31,2295
2017-11-01,2295
2017-11-02,2188
2017-11-03,2188
2017-11-04,2078
2017-11-05,2078
2017-11-06,2015
2017-11-07,2015
2017-11-08,1964
2017-11-09,1964
2017-11-10,2041
2017-11-11,2041
2017-11-12,2120
2017-11-13,2120
2017-11-14,2182
2017-11-15,2182
2017-11-16,2271
2017-11-17,2271
2017-11-18,2350
2017-11-19,2350
2017-11-20,2370
2017-11-21,2370
2017-11-22,2320
2017-11-23,2320
2017-11-24,2274
2017-11-25,2274
2017-11-26,2202
2017-11-27,2202
2017-11-28,2265
2017-11-29,2265
2017-11-30,2290
2017-12-01,2290
2017-12-02,2220
2017-12-03,2220
2017-12-04,2184
2017-12-05,2184
2017-12-06,2185
2017-12-07,2185
2017-12-08,2161
2017-12-09,2161
2017-12-10,2188
2017-12-11,2188
2017-12-12,2209
2017-12-13,2209
2017-12-14,2269
2017-12-15,2269
2017-12-16,2325
2017-12-17,2325
2017-12-18,2349
2017-12-19,2349
2017-12-20,2324
2017-12-21,2324
2017-12-22,2352
2017-12-23,2352
2017-12-24,2344
2017-12-25,2344
2017-12-26,2355
2017-12-27,2355
2017-12-28,2319
2017-12-29,2319
2017-12-30,2361
2017-12-31,2361
2018-01-01,2391
2018-01-02,2391
2018-01-03,2367
2018-01-04,2367
2018-01-05,2343
2018-01-06,2343
2018-01-07,2324
2018-01-08,2324
2018-01-09,2316
2018-01-10,2316
2018-01-11,2283
2018-01-12,2283
2018-01-13,2241
2018-01-14,2241
2018-01-15,2345
2018-01-16,2345
2018-01-17,2448
2018-01-18,2448
2018-01-19,2534
2018-01-20,2534
2018-01-21,2554
2018-01-22,2554
2018-01-23,2493
2018-01-24,2378
2018-01-25,2317
2018-01-26,2258
2018-01-27,2215
2018-01-28,2288
2018-01-29,2324
2018-01-30,2337
2018-01-31,2332
2018-02-01,2339
2018-02-02,2364
2018-02-03,2350
2018-02-04,2342
2018-02-05,2332
2018-02-06,2405
2018-02-07,2400
2018-02-08,2400
2018-02-09,2413
2018-02-10,2413
2018-02-11,2456
2018-02-12,2473
2018-02-13,2449
2018-02-14,2432
2018-02-15,2384
2018-02-16,2358
2018-02-17,2303
2018-02-18,2218
2018-02-19,2189
2018-02-20,2261
2018-02-21,2357
2018-02-22,2427
2018-02-23,2475
2018-02-24,2475
2018-02-25,2530
2018-02-26,2596
2018-02-27,2653
2018-02-28,2653
2018-03-01,2605
2018-03-02,2556
2018-03-03,2525
2018-03-04,2525
2018-03-05,2398
2018-03-06,2330
2018-03-07,2314
2018-03-08,2332
2018-03-09,2351
2018-03-10,2286
2018-03-11,2254
2018-03-12,2208
2018-03-13,2194
2018-03-14,2180
2018-03-15,2232
2018-03-16,2252
2018-03-17,2321
2018-03-18,2342
2018-03-20,2326
2018-03-21,2236
2018-03-22,2236
2018-03-23,2126
2018-03-24,2031
2018-03-25,1929
2018-03-26,1851
2018-03-27,1789
2018-03-28,1789
2018-03-29,1793
2018-03-30,1763
2018-03-31,1691
2018-04-01,1644
2018-04-02,1623
2018-04-03,1589
2018-04-04,1566
2018-04-05,1566
2018-04-06,1572
2018-04-07,1572
2018-04-08,1597
2018-04-09,1597
2018-04-10,1553
2018-04-11,1528
2018-04-12,1459
2018-04-13,1444
2018-04-14,1415
2018-04-15,1396
2018-04-16,1396
2018-04-17,1344
2018-04-18,1344
2018-04-19,1332
2018-04-20,1373
2018-04-21,1388
2018-04-22,1410
2018-04-23,1401
2018-04-24,1406
2018-04-25,1414
2018-04-26,1414
2018-04-27,1459
2018-04-28,1510
2018-04-29,1575
2018-04-30,1615
2018-05-01,1691
2018-05-02,1691
2018-05-03,1734
2018-05-04,1730
2018-05-05,1682
2018-05-06,1682
2018-05-07,1659
2018-05-08,1610
2018-05-09,1571
2018-05-10,1524
2018-05-11,1502
2018-05-12,1484
2018-05-13,1484
2018-05-14,1440
2018-05-15,1440
2018-05-16,1454
2018-05-17,1472
2018-05-18,1507
2018-05-19,1507
2018-05-20,1528
2018-05-21,1539
2018-05-22,1539
2018-05-23,1537
2018-05-24,1534
2018-05-25,1514
2018-05-26,1513
2018-05-27,1513
2018-05-28,1514
2018-05-29,1512
2018-05-30,1505
2018-05-31,1500
2018-06-01,1536
2018-06-02,1560
2018-06-03,1580
2018-06-04,1591
2018-06-05,1633
2018-06-06,1635
2018-06-07,1635
2018-06-08,1674
2018-06-09,1674
2018-06-10,1681
2018-06-11,1718
2018-06-12,1745
2018-06-13,1816
2018-06-14,1849
2018-06-15,1882
2018-06-16,1905
2018-06-17,1935
2018-06-18,1967
2018-06-19,1962
2018-06-20,1962
2018-06-21,1962
2018-06-22,2038
2018-06-23,2038
2018-06-24,2092
2018-06-25,2092
2018-06-26,2122
2018-06-27,2124
2018-06-28,2125
2018-06-29,2113
2018-06-30,2091
2018-07-01,2098
2018-07-02,2098
2018-07-03,2071
2018-07-04,2061
2018-07-05,2061
2018-07-06,2017
2018-07-07,2036
2018-07-08,2048
2018-07-09,2066
2018-07-10,2033
2018-07-11,2008
2018-07-12,1916
2018-07-13,1833
2018-07-14,1811
2018-07-15,1811
2018-07-16,1792
2018-07-17,1751
2018-07-18,1691
2018-07-19,1663
2018-07-20,1631
2018-07-21,1613
2018-07-22,1568
2018-07-23,1563
2018-07-24,1577
2018-07-25,1570
2018-07-26,1577
2018-07-27,1547
2018-07-28,1517
2018-07-29,1504
2018-07-30,1515
2018-07-31,1530
2018-08-01,1530
2018-08-02,1493
2018-08-03,1418
2018-08-04,1351
2018-08-05,1283
2018-08-06,1246
2018-08-07,1231
2018-08-08,1246
2018-08-09,1246
2018-08-10,1287
2018-08-11,1350
2018-08-12,1392
2018-08-14,1464
2018-08-16,1541
2018-08-17,1584
2018-08-18,1584
2018-08-19,1569
2018-08-20,1563
2018-08-21,1555
2018-08-22,1572
2018-08-23,1591
2018-08-24,1552
2018-08-25,1543
2018-08-26,1572
2018-08-27,1536
2018-08-28,1531
2018-08-29,1536
2018-08-30,1533
2018-08-31,1525
2018-09-01,1503
2018-09-02,1505
2018-09-03,1495
2018-09-04,1520
2018-09-05,1554
2018-09-06,1554
2018-09-07,1566
2018-09-08,1572
2018-09-09,1584
2018-09-10,1616
2018-09-11,1616
2018-09-12,1680
2018-09-13,1751
2018-09-14,1839
2018-09-15,1931
2018-09-16,2025
2018-09-17,2093
2018-09-18,2192
2018-09-19,2302
2018-09-20,2411
2018-09-21,2429
2018-09-22,2483
2018-09-23,2557
2018-09-24,2602
2018-09-25,2602
2018-09-26,2666
2018-09-27,2666
2018-09-28,2658
2018-09-29,2712
2018-09-30,2710
2018-10-01,2652
2018-10-02,2679
2018-10-03,2736
2018-10-04,2736
2018-10-05,2705
2018-10-06,2699
2018-10-07,2759
2018-10-08,2889
2018-10-09,3030
2018-10-10,3117
2018-10-11,3151
2018-10-12,3190
2018-10-13,3140
2018-10-14,3156
2018-10-15,3231
2018-10-16,3257
2018-10-17,3234
2018-10-18,3282
2018-10-19,3248
2018-10-20,3248
2018-10-21,3166
2018-10-22,3132
2018-10-23,2996
2018-10-24,2973
2018-10-25,3008
2018-10-26,3058
2018-10-27,3044
2018-10-28,3076
2018-10-29,3108
2018-10-30,3172
2018-10-31,3157
2018-11-01,3136
2018-11-03,3063
2018-11-04,3034
2018-11-05,3057
2018-11-06,3062
2018-11-07,3050
2018-11-08,3180
2018-11-09,3305
2018-11-10,3433
2018-11-11,3550
2018-11-12,3608
2018-11-13,3438
2018-11-14,3529
2018-11-15,3577
2018-11-16,3601
2018-11-17,3625
2018-11-18,3571
2018-11-19,3563
2018-11-20,3599
2018-11-21,3565
2018-11-22,3580
2018-11-23,3596
2018-11-24,3520
2018-11-25,3443
2018-11-26,3458
2018-11-27,3357
2018-11-28,3189
2018-11-29,3062
2018-12-01,2940
2018-12-02,3075
2018-12-03,3198
2018-12-04,3292
2018-12-05,3445
2018-12-07,3649
2018-12-09,3698
2018-12-10,3794
2018-12-11,3913
2018-12-12,3995
2018-12-13,4148
2018-12-14,4218
2018-12-15,4354
2018-12-16,4346
2018-12-17,4292
2018-12-18,4409
2018-12-19,4501
2018-12-20,4549
2018-12-21,4679
2018-12-22,4694
2018-12-23,4606
2018-12-24,4573
2018-12-25,4447
2018-12-26,4292
2018-12-27,4242
2018-12-28,4167
2018-12-29,4162
2018-12-30,4168
2018-12-31,4262
2019-01-01,4287
2019-01-02,4186
2019-01-03,3999
2019-01-04,3992
2019-01-05,4005
2019-01-06,4113
2019-01-08,4149
2019-01-10,4151
2019-01-11,4070
2019-01-12,3932
2019-01-13,3752
2019-01-14,3618
2019-01-15,3477
2019-01-16,3352
2019-01-17,3213
2019-01-18,3096
2019-01-19,2956
2019-01-20,2819
2019-01-21,2721
2019-01-22,2645
2019-01-23,2654
2019-01-24,2688
2019-01-25,2738
2019-01-26,2744
2019-01-27,2724
2019-01-28,2694
2019-01-29,2632
2019-01-30,2616
2019-01-31,2597
2019-02-01,2588
2019-02-02,2555
2019-02-03,2512
2019-02-04,2495
2019-02-05,2475
2019-02-06,2463
2019-02-07,2512
2019-02-08,2534
2019-02-09,2537
2019-02-10,2502
2019-02-11,2516
2019-02-12,2538
2019-02-13,2503
2019-02-14,2461
2019-02-15,2437
2019-02-16,2439
2019-02-17,2446
2019-02-18,2469
2019-02-19,2462
2019-02-20,2426
2019-02-21,2386
2019-02-22,2335
2019-02-23,2312
2019-02-24,2258
2019-02-25,2146
2019-02-26,2141
2019-02-27,2189
2019-02-28,2193
2019-03-01,2244
2019-03-02,2227
2019-03-03,2211
2019-03-04,2228
2019-03-05,2298
2019-03-06,2303
2019-03-07,2209
2019-03-08,2223
2019-03-09,2230
2019-03-10,2181
2019-03-11,2158
2019-03-12,2147
2019-03-13,2241
2019-03-14,2347
2019-03-15,2457
2019-03-16,2558
2019-03-17,2668
2019-03-18,2802
2019-03-19,2943
2019-03-20,3091
