date_obj,Light%20tuxedo%20shoes price
2017-03-22,1084236
2017-03-23,1084236
2017-03-24,1084236
2017-03-25,1084236
2017-03-26,1084236
2017-03-27,1084236
2017-03-28,1084236
2017-03-29,1084236
2017-03-30,1084236
2017-03-31,1084236
2017-04-01,1084236
2017-04-02,1084236
2017-04-03,1084236
2017-04-04,1084236
2017-04-12,1084236
2017-04-13,1119331
2017-04-14,1119331
2017-04-15,1119331
2017-04-16,1119331
2017-04-17,1119331
2017-04-18,1119331
2017-04-19,1119331
2017-04-20,1119331
2017-04-21,1119331
2017-04-22,1119331
2017-04-23,1119331
2017-04-24,1119331
2017-04-25,1119331
2017-04-26,1119331
2017-04-27,1119331
2017-04-28,1119331
2017-04-29,1119331
2017-04-30,1119331
2017-05-01,1119331
2017-05-02,1119331
2017-05-03,1119331
2017-05-04,1119331
2017-05-05,1119331
2017-05-06,1119331
2017-05-07,1119331
2017-05-08,1119331
2017-05-09,1119331
2017-05-10,1119331
2017-05-11,1119331
2017-05-12,1119331
2017-05-13,1119331
2017-05-14,1119331
2017-05-15,1119331
2017-05-16,1119331
2017-05-17,1119331
2017-05-18,1119331
2017-05-19,1135575
2017-05-20,1135575
2017-05-21,1135575
2017-05-22,1135575
2017-05-23,1135575
2017-05-24,1135575
2017-05-25,1135575
2017-05-26,1135575
2017-05-27,1135575
2017-05-28,1135575
2017-05-29,1135575
2017-05-30,1135575
2017-05-31,1135575
2017-06-01,1135575
2017-06-02,1135575
2017-06-03,1135575
2017-06-06,1135575
2017-06-07,1135575
2017-06-08,1135575
2017-06-09,1135575
2017-06-10,1135575
2017-06-11,1135575
2017-06-12,1135575
2017-06-13,1135575
2017-06-14,1135575
2017-06-15,1135575
2017-06-16,1135575
2017-06-17,1135575
2017-06-18,1135575
2017-06-19,1135575
2017-06-20,1135575
2017-06-21,1135575
2017-06-22,1135575
2017-06-23,1135575
2017-06-24,1135575
2017-06-25,1135575
2017-06-26,1091829
2017-06-27,1091829
2017-06-28,1091829
2017-06-29,1091829
2017-06-30,1091829
2017-07-01,1091829
2017-07-02,1091829
2017-07-03,1091829
2017-07-04,1091829
2017-07-05,1091829
2017-07-06,1091829
2017-07-07,1091829
2017-07-08,1091829
2017-07-13,1091829
2017-07-14,1091829
2017-07-15,1091829
2017-07-16,1091829
2017-07-17,1091829
2017-07-18,1091829
2017-07-19,1091829
2017-07-20,1091829
2017-07-21,1091829
2017-07-22,1091829
2017-07-23,1091829
2017-07-24,1091829
2017-07-25,1091829
2017-07-26,1091829
2017-07-27,1091829
2017-07-28,1091829
2017-07-29,1091829
2017-07-30,1091829
2017-07-31,1091829
2017-08-01,1091829
2017-08-02,1091829
2017-08-03,1062645
2017-08-04,1062645
2017-08-05,1062645
2017-08-06,1062645
2017-08-09,1062645
2017-08-10,1062645
2017-08-11,1062645
2017-08-12,1062645
2017-08-13,1062645
2017-08-14,1062645
2017-08-15,1062645
2017-08-17,1062645
2017-08-18,1062645
2017-08-19,1062645
2017-08-20,1062645
2017-08-21,1062645
2017-08-22,1062645
2017-08-23,1062645
2017-08-24,1062645
2017-08-25,1062645
2017-08-26,1062645
2017-08-27,1062645
2017-08-28,1062645
2017-08-29,1062645
2017-08-30,1062645
2017-08-31,1062645
2017-09-01,1062645
2017-09-02,1062645
2017-09-03,1062645
2017-09-04,1062645
2017-09-05,1062645
2017-09-06,1062645
2017-09-07,1062645
2017-09-08,1062645
2017-09-09,1060626
2017-09-10,1060626
2017-09-11,1060626
2017-09-12,1060626
2017-09-13,1060626
2017-09-14,1060626
2017-09-15,1060626
2017-09-16,1060626
2017-09-17,1060626
2017-09-19,1060626
2017-09-20,1060626
2017-09-21,1060626
2017-09-22,1060626
2017-09-23,1060626
2017-09-24,1060626
2017-09-25,1060626
2017-09-26,1060626
2017-09-27,1060626
2017-09-28,1060626
2017-09-29,1060626
2017-09-30,1060626
2017-10-01,1060626
2017-10-02,1060626
2017-10-03,1060626
2017-10-04,1060626
2017-10-05,1060626
2017-10-06,1060626
2017-10-07,1060626
2017-10-08,1060626
2017-10-09,1060626
2017-10-10,1060626
2017-10-11,1060626
2017-10-12,1060626
2017-10-13,1060626
2017-10-14,1060626
2017-10-15,1060626
2017-10-16,1108482
2017-10-17,1108482
2017-10-18,1108482
2017-10-19,1108482
2017-10-20,1108482
2017-10-21,1108482
2017-10-22,1108482
2017-10-23,1108482
2017-10-24,1108482
2017-10-25,1108482
2017-10-26,1108482
2017-10-27,1108482
2017-10-28,1108482
2017-10-29,1108482
2017-10-30,1108482
2017-10-31,1108482
2017-11-01,1108482
2017-11-02,1108482
2017-11-03,1108482
2017-11-04,1108482
2017-11-05,1108482
2017-11-06,1108482
2017-11-07,1108482
2017-11-08,1108482
2017-11-09,1108482
2017-11-10,1108482
2017-11-11,1108482
2017-11-12,1108482
2017-11-13,1108482
2017-11-14,1108482
2017-11-15,1108482
2017-11-16,1108482
2017-11-17,1083279
2017-11-18,1083279
2017-11-19,1083279
2017-11-20,1083279
2017-11-21,1083279
2017-11-22,1083279
2017-11-23,1083279
2017-11-24,1083279
2017-11-25,1083279
2017-11-26,1083279
2017-11-27,1083279
2017-11-28,1083279
2017-11-29,1083279
2017-11-30,1083279
2017-12-01,1083279
2017-12-02,1083279
2017-12-03,1083279
2017-12-04,1083279
2017-12-05,1083279
2017-12-06,1083279
2017-12-07,1083279
2017-12-08,1083279
2017-12-09,1083279
2017-12-10,1083279
2017-12-11,1083279
2017-12-12,1083279
2017-12-14,1083279
2017-12-15,1083279
2017-12-16,1083279
2017-12-17,1083279
2017-12-18,1083279
2017-12-19,1083279
2017-12-20,1055258
2017-12-21,1055258
2017-12-22,1055258
2017-12-23,1055258
2017-12-24,1055258
2017-12-25,1055258
2017-12-26,1055258
2017-12-27,1055258
2017-12-28,1055258
2017-12-29,1055258
2017-12-30,1055258
2017-12-31,1055258
2018-01-01,1055258
2018-01-02,1055258
2018-01-03,1055258
2018-01-04,1055258
2018-01-05,1055258
2018-01-06,1055258
2018-01-07,1055258
2018-01-08,1055258
2018-01-09,1055258
2018-01-10,1055258
2018-01-11,1055258
2018-01-12,1055258
2018-01-13,1055258
2018-01-14,1055258
2018-01-15,1055258
2018-01-16,1055258
2018-01-17,1055258
2018-01-18,1002943
2018-01-19,1002943
2018-01-20,1002943
2018-01-21,1002943
2018-01-22,1002943
2018-01-23,1002943
2018-01-25,1002943
2018-01-26,1002943
2018-01-27,1002943
2018-01-28,1002943
2018-01-29,954030
2018-01-31,954030
2018-02-01,954030
2018-02-02,954030
2018-02-03,954030
2018-02-04,954030
2018-02-05,954030
2018-02-06,954030
2018-02-07,954030
2018-02-08,954030
2018-02-09,909437
2018-02-10,909437
2018-02-11,909437
2018-02-12,909437
2018-02-13,909437
2018-02-14,909437
2018-02-15,909437
2018-02-16,909437
2018-02-17,909437
2018-02-18,909437
2018-02-19,878647
2018-02-20,878647
2018-02-21,878647
2018-02-22,878647
2018-02-23,878647
2018-02-24,878647
2018-02-25,878647
2018-02-26,878647
2018-02-27,878647
2018-02-28,878647
2018-03-01,878647
2018-03-02,878647
2018-03-03,834714
2018-03-04,834714
2018-03-05,834714
2018-03-06,834714
2018-03-07,834714
2018-03-08,834714
2018-03-09,834714
2018-03-10,834714
2018-03-11,795113
2018-03-12,795113
2018-03-13,795113
2018-03-14,795113
2018-03-15,795113
2018-03-16,795113
2018-03-17,795113
2018-03-18,795113
2018-03-19,795113
2018-03-20,795113
2018-03-21,795113
2018-03-23,756212
2018-03-24,756212
2018-03-25,756212
2018-03-26,756212
2018-03-27,756212
2018-03-28,756212
2018-03-29,756212
2018-03-30,756212
2018-03-31,756212
2018-04-01,756212
2018-04-02,756212
2018-04-03,719502
2018-04-04,719502
2018-04-05,719502
2018-04-06,719502
2018-04-07,719502
2018-04-08,719502
2018-04-09,719502
2018-04-10,719502
2018-04-11,719502
2018-04-12,719502
2018-04-13,689886
2018-04-14,689886
2018-04-15,689886
2018-04-16,689886
2018-04-17,689886
2018-04-18,689886
2018-04-19,689886
2018-04-20,689886
2018-04-21,689886
2018-04-22,689886
2018-04-23,665347
2018-04-24,665347
2018-04-25,665347
2018-04-26,665347
2018-04-27,665347
2018-04-28,665347
2018-04-29,665347
2018-04-30,665347
2018-05-01,665347
2018-05-04,665347
2018-05-05,665687
2018-05-06,665687
2018-05-08,665687
2018-05-09,665687
2018-05-10,665687
2018-05-11,665687
2018-05-12,665687
2018-05-13,665687
2018-05-14,695406
2018-05-15,695406
2018-05-16,695406
2018-05-17,695406
2018-05-18,695406
2018-05-19,695406
2018-05-20,695406
2018-05-21,695406
2018-05-22,695406
2018-05-23,695406
2018-05-24,695406
2018-05-25,697262
2018-05-26,697262
2018-05-27,697262
2018-05-28,697262
2018-05-29,697262
2018-05-30,697262
2018-05-31,697262
2018-06-01,697262
2018-06-02,697262
2018-06-03,697262
2018-06-04,697262
2018-06-05,697262
2018-06-06,701112
2018-06-07,701112
2018-06-08,701112
2018-06-09,701112
2018-06-10,701112
2018-06-11,701112
2018-06-12,701112
2018-06-13,701112
2018-06-14,701112
2018-06-15,701112
2018-06-16,701112
2018-06-17,685089
2018-06-18,685089
2018-06-19,685089
2018-06-20,685089
2018-06-21,685089
2018-06-22,685089
2018-06-23,685089
2018-06-24,685089
2018-06-25,685089
2018-06-26,685089
2018-06-27,685089
2018-06-28,682322
2018-06-29,682322
2018-06-30,682322
2018-07-01,682322
2018-07-02,682322
2018-07-03,682322
2018-07-04,682322
2018-07-05,682322
2018-07-06,682322
2018-07-07,682322
2018-07-08,682322
2018-07-09,682322
2018-07-10,655741
2018-07-11,655741
2018-07-12,655741
2018-07-13,655741
2018-07-14,655741
2018-07-15,655741
2018-07-16,655741
2018-07-17,655741
2018-07-18,655741
2018-07-19,655741
2018-07-20,655741
2018-07-21,635446
2018-07-22,635446
2018-07-23,635446
2018-07-24,635446
2018-07-25,635446
2018-07-26,635446
2018-07-27,635446
2018-07-28,635446
2018-07-29,635446
2018-07-30,635446
2018-07-31,625327
2018-08-01,625327
2018-08-02,625327
2018-08-03,625327
2018-08-04,625327
2018-08-05,625327
2018-08-06,625327
2018-08-07,625327
2018-08-08,625327
2018-08-09,625327
2018-08-10,625327
2018-08-11,618778
2018-08-12,618778
2018-08-14,618778
2018-08-16,618778
2018-08-17,618778
2018-08-18,618778
2018-08-19,618778
2018-08-20,629067
2018-08-21,629067
2018-08-22,629067
2018-08-23,629067
2018-08-24,629067
2018-08-25,629067
2018-08-26,629067
2018-08-27,629067
2018-08-28,629067
2018-08-29,629067
2018-08-30,629067
2018-08-31,622360
2018-09-01,622360
2018-09-02,622360
2018-09-03,622360
2018-09-04,622360
2018-09-05,622360
2018-09-06,622360
2018-09-07,622360
2018-09-08,641457
2018-09-09,641457
2018-09-10,641457
2018-09-11,641457
2018-09-12,641457
2018-09-13,641457
2018-09-14,641457
2018-09-15,641457
2018-09-16,641457
2018-09-17,641457
2018-09-18,641457
2018-09-19,654268
2018-09-20,654268
2018-09-21,654268
2018-09-22,654268
2018-09-23,654268
2018-09-24,654268
2018-09-25,654268
2018-09-26,654268
2018-09-27,654268
2018-09-28,669078
2018-09-29,669078
2018-09-30,669078
2018-10-02,669078
2018-10-03,669078
2018-10-04,669078
2018-10-05,669078
2018-10-06,669078
2018-10-07,669922
2018-10-08,669922
2018-10-09,669922
2018-10-10,669922
2018-10-11,669922
2018-10-12,669922
2018-10-13,669922
2018-10-14,669922
2018-10-15,669922
2018-10-16,696140
2018-10-17,696140
2018-10-18,696140
2018-10-19,696140
2018-10-20,696140
2018-10-21,696140
2018-10-22,696140
2018-10-23,696140
2018-10-24,696140
2018-10-25,696140
2018-10-26,722044
2018-10-27,722044
2018-10-28,722044
2018-10-29,722044
2018-10-30,722044
2018-10-31,722044
2018-11-01,722044
2018-11-03,722044
2018-11-04,736785
2018-11-05,736785
2018-11-06,736785
2018-11-07,736785
2018-11-08,736785
2018-11-09,736785
2018-11-10,764487
2018-11-11,764487
2018-11-12,764487
2018-11-13,764487
2018-11-14,764487
2018-11-15,764487
2018-11-16,798503
2018-11-17,798503
2018-11-18,798503
2018-11-19,798503
2018-11-20,798503
2018-11-21,798503
2018-11-22,829786
2018-11-23,829786
2018-11-24,829786
2018-11-25,829786
2018-11-26,829786
2018-11-27,865860
2018-11-28,865860
2018-11-29,865860
2018-12-01,865860
2018-12-02,905311
2018-12-03,905311
2018-12-05,905311
2018-12-07,905311
2018-12-09,947594
2018-12-10,947594
2018-12-11,947594
2018-12-12,947594
2018-12-13,947594
2018-12-14,989969
2018-12-15,989969
2018-12-16,989969
2018-12-17,989969
2018-12-18,989969
2018-12-19,1025571
2018-12-20,1025571
2018-12-21,1025571
2018-12-22,1025571
2018-12-23,1025571
2018-12-24,1070183
2018-12-25,1070183
2018-12-26,1070183
2018-12-27,1070183
2018-12-28,1070183
2018-12-29,1070183
2018-12-30,1070183
2018-12-31,1119298
2019-01-01,1119298
2019-01-02,1119298
2019-01-03,1119298
2019-01-04,1119298
2019-01-05,1119298
2019-01-06,1171046
2019-01-08,1171046
2019-01-10,1171046
2019-01-11,1171046
2019-01-12,1171046
2019-01-13,1204336
2019-01-14,1204336
2019-01-15,1204336
2019-01-16,1204336
2019-01-17,1204336
2019-01-18,1204336
2019-01-19,1204336
2019-01-20,1204336
2019-01-21,1167847
2019-01-22,1167847
2019-01-23,1167847
2019-01-25,1167847
2019-01-26,1167847
2019-01-27,1167847
2019-01-28,1167847
2019-01-29,1211328
2019-01-30,1211328
2019-01-31,1211328
2019-02-01,1211328
2019-02-02,1211328
2019-02-03,1211328
2019-02-04,1211328
2019-02-05,1207512
2019-02-06,1207512
2019-02-07,1207512
2019-02-08,1207512
2019-02-09,1207512
2019-02-10,1207512
2019-02-11,1207512
2019-02-12,1148947
2019-02-13,1148947
2019-02-14,1148947
2019-02-15,1148947
2019-02-16,1148947
2019-02-17,1148947
2019-02-18,1094402
2019-02-19,1094402
2019-02-20,1094402
2019-02-21,1094402
2019-02-22,1094402
2019-02-23,1094402
2019-02-24,1039681
2019-02-25,1039681
2019-02-26,1039681
2019-02-27,1039681
2019-02-28,1039681
2019-03-01,1039681
2019-03-02,1039681
2019-03-03,1039681
2019-03-04,1039681
2019-03-05,991205
2019-03-06,991205
2019-03-07,991205
2019-03-08,991205
2019-03-09,991205
2019-03-10,991205
2019-03-11,943744
2019-03-12,943744
2019-03-13,943744
2019-03-14,943744
2019-03-15,943744
2019-03-16,943744
2019-03-17,898824
2019-03-18,898824
2019-03-19,898824
2019-03-20,898824
2019-03-21,898824
2019-03-22,898824
2019-03-23,898824
2019-03-24,872505
2019-03-25,872505
2019-03-26,872505
2019-03-27,872505
2019-03-28,872505
2019-03-29,872505
2019-03-30,872505
2019-03-31,872505
2019-04-01,839063
2019-04-02,839063
2019-04-03,839063
2019-04-04,839063
2019-04-05,839063
2019-04-06,839063
2019-04-07,839063
2019-04-08,800419
2019-04-09,800419
2019-04-10,800419
2019-04-11,800419
2019-04-12,800419
2019-04-13,761903
2019-04-14,761903
2019-04-15,761903
2019-04-16,761903
2019-04-17,761903
2019-04-18,729759
2019-04-19,729759
2019-04-20,729759
2019-04-21,729759
2019-04-22,729759
2019-04-23,729759
2019-04-24,729759
2019-04-25,699670
2019-04-26,699670
2019-04-27,699670
2019-04-28,699670
2019-04-29,699670
2019-04-30,699670
2019-05-01,699670
2019-05-02,672277
2019-05-03,672277
2019-05-04,672277
2019-05-05,672277
2019-05-06,672277
2019-05-07,672277
2019-05-08,672277
2019-05-09,640101
2019-05-10,640101
2019-05-11,640101
2019-05-12,640101
2019-05-13,640101
2019-05-14,640101
2019-05-15,611211
2019-05-16,611211
2019-05-17,611211
2019-05-18,611211
2019-05-19,611211
2019-05-20,582861
2019-05-21,582861
2019-05-22,582861
2019-05-23,582861
2019-05-24,582861
2019-05-25,582861
2019-05-26,555576
2019-05-27,555576
2019-05-28,555576
2019-05-29,555576
2019-05-30,555576
2019-05-31,555576
2019-06-01,555576
2019-06-02,529637
2019-06-03,529637
2019-06-04,529637
2019-06-05,529637
2019-06-06,529637
2019-06-07,529637
2019-06-08,529637
2019-06-09,503443
2019-06-10,503443
2019-06-11,503443
2019-06-12,503443
2019-06-13,503443
2019-06-14,503443
2019-06-15,503443
2019-06-16,503443
2019-06-17,485396
2019-06-18,485396
2019-06-19,485396
2019-06-20,485396
2019-06-21,485396
2019-06-22,485396
2019-06-23,485396
2019-06-24,485396
2019-06-25,465156
2019-06-26,465156
2019-06-27,465156
2019-06-28,465156
2019-06-29,465156
2019-06-30,465156
2019-07-01,465156
2019-07-02,450048
2019-07-03,450048
2019-07-04,450048
2019-07-05,450048
2019-07-06,450048
2019-07-07,450048
2019-07-08,458278
2019-07-09,458278
2019-07-10,458278
2019-07-11,458278
2019-07-12,458278
2019-07-13,458278
2019-07-14,468262
2019-07-15,468262
2019-07-16,468262
2019-07-17,468262
2019-07-18,468262
2019-07-19,468262
2019-07-20,468262
2019-07-21,476216
2019-07-22,476216
2019-07-23,476216
2019-07-24,476216
2019-07-25,476216
2019-07-26,476216
2019-07-27,476216
2019-07-28,467937
2019-07-29,467937
2019-07-30,467937
2019-07-31,467937
2019-08-01,467937
2019-08-02,467937
2019-08-03,467080
2019-08-04,467080
2019-08-05,467080
2019-08-06,467080
2019-08-07,467080
2019-08-08,467080
2019-08-09,467080
2019-08-10,464652
2019-08-11,464652
2019-08-12,464652
2019-08-13,464652
2019-08-14,464652
2019-08-15,464652
2019-08-16,464652
2019-08-17,466718
2019-08-18,466718
2019-08-19,466718
2019-08-20,466718
2019-08-21,466718
2019-08-22,466718
2019-08-23,475204
2019-08-24,475204
2019-08-24,475204
2019-08-25,475204
2019-08-25,475204
2019-08-26,475204
2019-08-26,475204
2019-08-27,475204
2019-08-27,475204
2019-08-28,475204
2019-08-29,496701
2019-08-30,496701
2019-08-31,496701
2019-09-01,496701
2019-09-02,496701
2019-09-03,496701
2019-09-04,496701
2019-09-05,496701
2019-09-06,496701
2019-09-07,503158
2019-09-08,503158
2019-09-09,503158
2019-09-10,503158
2019-09-11,503158
2019-09-12,503158
2019-09-13,503158
2019-09-14,503158
2019-09-15,503158
2019-09-16,504340
2019-09-17,504340
2019-09-18,504340
2019-09-19,504340
2019-09-20,504340
2019-09-21,504340
2019-09-22,504340
2019-09-23,504340
2019-09-24,504340
2019-09-25,503052
2019-09-26,503052
2019-09-27,503052
2019-09-28,503052
2019-09-29,503052
2019-09-30,503052
2019-10-01,503052
2019-10-02,507412
2019-10-03,507412
2019-10-04,507412
2019-10-05,507412
2019-10-06,507412
2019-10-07,507412
2019-10-08,507412
2019-10-09,507412
2019-10-10,507412
2019-10-11,521129
2019-10-12,521129
2019-10-13,521129
2019-10-14,521129
2019-10-15,521129
2019-10-16,521129
2019-10-17,521129
2019-10-18,521129
2019-10-19,521129
2019-10-20,519687
2019-10-21,519687
2019-10-22,519687
2019-10-23,519687
2019-10-24,519687
2019-10-25,519687
2019-10-26,519687
2019-10-27,519687
2019-10-28,501143
2019-10-29,501143
2019-10-30,501143
2019-10-31,501143
2019-11-01,501143
2019-11-02,501143
2019-11-03,501143
2019-11-04,483961
2019-11-05,483961
2019-11-06,483961
2019-11-07,483961
2019-11-08,483961
2019-11-09,483961
2019-11-10,483961
2019-11-11,472818
2019-11-12,472818
2019-11-13,472818
2019-11-14,472818
2019-11-15,472818
2019-11-16,472818
2019-11-17,472818
2019-11-18,472818
2019-11-19,472818
2019-11-20,467534
2019-11-21,467534
2019-11-22,467534
2019-11-23,467534
2019-11-24,467534
2019-11-25,467534
2019-11-26,467534
2019-11-27,467534
2019-11-28,467534
2019-11-29,467534
2019-11-30,467534
2019-12-01,484897
2019-12-02,484897
2019-12-03,484897
2019-12-04,484897
2019-12-05,484897
2019-12-06,484897
2019-12-07,484897
2019-12-08,499559
2019-12-09,499559
2019-12-10,499559
2019-12-11,499559
2019-12-12,499559
2019-12-13,499559
2019-12-14,499559
2019-12-15,499559
2019-12-16,512340
2019-12-17,512340
2019-12-18,512340
2019-12-19,512340
2019-12-20,512340
2019-12-21,512340
2019-12-22,512340
2019-12-23,512340
2019-12-24,532563
2019-12-25,532563
2019-12-26,532563
2019-12-27,532563
2019-12-28,532563
2019-12-29,532563
2019-12-30,532563
2019-12-31,547129
2020-01-01,547129
2020-01-02,547129
2020-01-03,547129
2020-01-04,547129
2020-01-05,547129
2020-01-06,547129
2020-01-07,561685
2020-01-08,561685
2020-01-09,561685
2020-01-10,561685
2020-01-11,561685
2020-01-12,561685
2020-01-13,561685
2020-01-14,561685
2020-01-15,553495
2020-01-16,553495
2020-01-17,553495
2020-01-18,553495
2020-01-19,553495
2020-01-20,553495
2020-01-21,553495
2020-01-22,553495
2020-01-23,553495
2020-01-24,545352
2020-01-25,545352
2020-01-26,545352
2020-01-27,545352
2020-01-28,545352
2020-01-29,545352
2020-01-30,545352
2020-01-31,545352
2020-02-01,545352
2020-02-02,533976
2020-02-03,533976
2020-02-04,533976
2020-02-05,533976
2020-02-06,533976
2020-02-07,533976
2020-02-08,533976
2020-02-09,533976
2020-02-10,517450
2020-02-11,517450
2020-02-12,517450
2020-02-13,517450
2020-02-14,517450
2020-02-15,517450
2020-02-16,517450
2020-02-17,517450
2020-02-18,500515
2020-02-19,500515
2020-02-20,500515
2020-02-21,500515
2020-02-22,500515
2020-02-23,500515
2020-02-24,500515
2020-02-25,500515
2020-02-26,479704
2020-02-27,479704
2020-02-28,479704
2020-02-29,479704
2020-03-01,479704
2020-03-02,479704
2020-03-03,479704
2020-03-04,456997
2020-03-05,456997
2020-03-06,456997
2020-03-07,456997
2020-03-08,456997
2020-03-09,456997
2020-03-10,456997
2020-03-11,442481
2020-03-12,442481
2020-03-13,442481
2020-03-14,442481
2020-03-15,442481
2020-03-16,442481
2020-03-17,442481
2020-03-18,442481
2020-03-19,437274
2020-03-20,437274
2020-03-21,437274
2020-03-22,437274
2020-03-23,437274
2020-03-24,437274
2020-03-25,427061
2020-03-26,427061
2020-03-27,427061
2020-03-28,427061
2020-03-29,427061
2020-03-30,410062
2020-03-31,410062
2020-04-01,410062
2020-04-02,410062
2020-04-03,410062
2020-04-04,400515
2020-04-05,400515
2020-04-06,400515
2020-04-07,400515
2020-04-08,400515
2020-04-09,396443
2020-04-10,396443
2020-04-11,396443
2020-04-12,396443
2020-04-13,396443
2020-04-14,396443
2020-04-15,393177
2020-04-16,393177
2020-04-17,393177
2020-04-18,393177
2020-04-19,393177
2020-04-20,388605
2020-04-21,388605
2020-04-22,388605
2020-04-23,388605
2020-04-24,388605
2020-04-25,388313
2020-04-26,388313
2020-04-27,388313
2020-04-28,388313
2020-04-29,388313
2020-04-30,391626
2020-05-01,391626
2020-05-02,391626
2020-05-03,391626
2020-05-04,391626
2020-05-05,391626
2020-05-06,395430
