date_obj,Spottier%20cape price
2015-08-10,6821
2015-08-11,6821
2015-08-12,6821
2015-08-13,6854
2015-08-14,6854
2015-08-15,6854
2015-08-16,6770
2015-08-17,6770
2015-08-18,6770
2015-08-19,6791
2015-08-20,6791
2015-08-21,6791
2015-08-22,6985
2015-08-23,6985
2015-08-24,6985
2015-08-25,7012
2015-08-26,7012
2015-08-27,7030
2015-08-28,7030
2015-08-29,7030
2015-08-30,6974
2015-08-31,6974
2015-09-01,6974
2015-09-02,7058
2015-09-03,7058
2015-09-04,7058
2015-09-05,7128
2015-09-06,7128
2015-09-07,7128
2015-09-08,7131
2015-09-09,7131
2015-09-10,7131
2015-09-11,7074
2015-09-12,7074
2015-09-13,7074
2015-09-14,6806
2015-09-15,6806
2015-09-16,6806
2015-09-17,6593
2015-09-18,6593
2015-09-19,6593
2015-09-20,6375
2015-09-21,6375
2015-09-22,6375
2015-09-23,6270
2015-09-24,6270
2015-09-25,6270
2015-09-27,6304
2015-09-28,6304
2015-09-29,6304
2015-09-30,6178
2015-10-05,6023
2015-10-06,6023
2015-10-07,6152
2015-10-08,6152
2015-10-09,6152
2015-10-10,6200
2015-10-11,6200
2015-10-12,6200
2015-10-13,6397
2015-10-14,6397
2015-10-15,6397
2015-10-16,6623
2015-10-17,6623
2015-10-18,6623
2015-10-19,6691
2015-10-20,6691
2015-10-22,6766
2015-10-23,6766
2015-10-24,6766
2015-10-25,6494
2015-10-26,6494
2015-10-27,6494
2015-10-29,6169
2015-10-30,6169
2015-10-31,6080
2015-11-01,6080
2015-11-02,6080
2015-11-03,6080
2015-11-04,5823
2015-11-05,5823
2015-11-06,5823
2015-11-07,5782
2015-11-08,5782
2015-11-09,5782
2015-11-10,5782
2015-11-11,5970
2015-11-12,5970
2015-11-13,5970
2015-11-14,5970
2015-11-15,5802
2015-11-16,5802
2015-11-17,5802
2015-11-18,5802
2015-11-19,6067
2015-11-20,6067
2015-11-21,6067
2015-11-22,6303
2015-11-23,6303
2015-11-24,6303
2015-11-25,6194
2015-11-26,6194
2015-11-27,6194
2015-11-28,6194
2015-11-29,6500
2015-11-30,6500
2015-12-01,6500
2015-12-02,6734
2015-12-03,6734
2015-12-04,6734
2015-12-05,6762
2015-12-06,6762
2015-12-07,6762
2015-12-08,6473
2015-12-09,6473
2015-12-10,6180
2015-12-11,6180
2015-12-12,6180
2015-12-13,5871
2015-12-14,5871
2015-12-15,5587
2015-12-16,5587
2015-12-17,5587
2015-12-18,5307
2015-12-19,5307
2015-12-20,5127
2015-12-21,5127
2015-12-22,5127
2015-12-23,4950
2015-12-24,4950
2015-12-25,4950
2015-12-26,4993
2015-12-27,4993
2015-12-28,5017
2015-12-29,5017
2015-12-30,4912
2015-12-31,4912
2016-01-01,4912
2016-01-02,5002
2016-01-03,5002
2016-01-04,5040
2016-01-05,5040
2016-01-06,5040
2016-01-07,5262
2016-01-08,5262
2016-01-09,5262
2016-01-10,5525
2016-01-11,5525
2016-01-12,5798
2016-01-13,5798
2016-01-14,5798
2016-01-15,6069
2016-01-16,6069
2016-01-17,6069
2016-01-18,6373
2016-01-19,6373
2016-01-20,6373
2016-01-21,6691
2016-01-22,6691
2016-01-23,6691
2016-01-24,7000
2016-01-25,7000
2016-01-26,7341
2016-01-27,7341
2016-01-28,7341
2016-01-29,7709
2016-01-30,7709
2016-01-31,7709
2016-02-01,8087
2016-02-02,8087
2016-02-03,8087
2016-02-04,8492
2016-02-05,8492
2016-02-06,8492
2016-02-07,8281
2016-02-08,8281
2016-02-09,8281
2016-02-10,7878
2016-02-11,7878
2016-02-12,7878
2016-02-13,7490
2016-02-14,7490
2016-02-15,7490
2016-02-16,7353
2016-02-17,7353
2016-02-18,7353
2016-02-19,7141
2016-02-20,7141
2016-02-21,6819
2016-02-22,6819
2016-02-23,6819
2016-02-24,6478
2016-02-25,6478
2016-02-26,6161
2016-02-27,6161
2016-02-28,5868
2016-02-29,5868
2016-03-01,5574
2016-03-02,5574
2016-03-03,5312
2016-03-04,5312
2016-03-05,5053
2016-03-06,5053
2016-03-07,4800
2016-03-08,4800
2016-03-09,4561
2016-03-10,4561
2016-03-11,4342
2016-03-12,4342
2016-03-13,4124
2016-03-14,4124
2016-03-15,4137
2016-03-16,4137
2016-03-17,4260
2016-03-18,4260
2016-03-19,4243
2016-03-20,4243
2016-03-21,4357
2016-03-22,4357
2016-03-23,4541
2016-03-24,4541
2016-03-25,4647
2016-03-26,4647
2016-03-27,4647
2016-03-28,4737
2016-03-29,4737
2016-03-30,4737
2016-03-31,4901
2016-04-01,4901
2016-04-02,4901
2016-04-03,5147
2016-04-04,5147
2016-04-05,5357
2016-04-06,5357
2016-04-07,5553
2016-04-08,5553
2016-04-09,5722
2016-04-10,5722
2016-04-11,5722
2016-04-12,5899
2016-04-13,5899
2016-04-14,5987
2016-04-15,5987
2016-04-16,5889
2016-04-17,5889
2016-04-18,6026
2016-04-19,6026
2016-04-20,6134
2016-04-21,6134
2016-04-22,6134
2016-04-23,6301
2016-04-24,6301
2016-04-25,6434
2016-04-26,6434
2016-04-27,6544
2016-04-28,6544
2016-04-29,6544
2016-04-30,6325
2016-05-01,6325
2016-05-02,6368
2016-05-03,6368
2016-05-04,6244
2016-05-05,6244
2016-05-06,6376
2016-05-07,6376
2016-05-08,6619
2016-05-09,6619
2016-05-10,6886
2016-05-11,6886
2016-05-12,6886
2016-05-13,6733
2016-05-14,6733
2016-05-15,6432
2016-05-16,6432
2016-05-17,6317
2016-05-18,6317
2016-05-19,6109
2016-05-22,6109
2016-05-23,6137
2016-05-24,6137
2016-05-25,6148
2016-05-26,6148
2016-05-27,6234
2016-05-28,6234
2016-05-29,6457
2016-05-30,6457
2016-05-31,6457
2016-06-01,6612
2016-06-02,6612
2016-06-03,6511
2016-06-04,6511
2016-06-05,6401
2016-06-06,6581
2016-06-07,6581
2016-06-08,6533
2016-06-09,6533
2016-06-10,6488
2016-06-11,6488
2016-06-12,6337
2016-06-13,6337
2016-06-14,6218
2016-06-15,6218
2016-06-16,6098
2016-06-17,6098
2016-06-18,5863
2016-06-19,5863
2016-06-20,5606
2016-06-21,5606
2016-06-22,5637
2016-06-23,5637
2016-06-24,5520
2016-06-25,5520
2016-06-26,5586
2016-06-27,5586
2016-06-28,5731
2016-06-29,5731
2016-06-30,5873
2016-07-01,5873
2016-07-02,5760
2016-07-03,5760
2016-07-04,5744
2016-07-05,5744
2016-07-06,5701
2016-07-07,5701
2016-07-08,5415
2016-07-09,5415
2016-07-10,5144
2016-07-11,5144
2016-07-12,4886
2016-07-13,4886
2016-07-14,4642
2016-07-15,4642
2016-07-16,4606
2016-07-17,4606
2016-07-18,4658
2016-07-24,4994
2016-07-25,5232
2016-07-26,5232
2016-07-27,5232
2016-07-28,5231
2016-07-29,5231
2016-07-30,5426
2016-07-31,5426
2016-08-01,5426
2016-08-02,5557
2016-08-03,5557
2016-08-04,5557
2016-08-05,5715
2016-08-06,5715
2016-08-07,5815
2016-08-08,5815
2016-08-09,5815
2016-08-10,5728
2016-08-11,5728
2016-08-12,5728
2016-08-13,5687
2016-08-14,5687
2016-08-15,5687
2016-08-16,5928
2016-08-17,5928
2016-08-18,5928
2016-08-19,6064
2016-08-20,6064
2016-08-21,6064
2016-08-22,5975
2016-08-23,5975
2016-08-24,5975
2016-08-25,5845
2016-08-26,5845
2016-08-28,5729
2016-08-31,5549
2016-09-01,5549
2016-09-02,5549
2016-09-03,5331
2016-09-04,5331
2016-09-05,5064
2016-09-06,5064
2016-09-07,5064
2016-09-08,5035
2016-09-09,5035
2016-09-10,5035
2016-09-11,4783
2016-09-12,4783
2016-09-13,4783
2016-09-14,4567
2016-09-15,4567
2016-09-16,4567
2016-09-17,4549
2016-09-18,4549
2016-09-19,4549
2016-09-20,4411
2016-09-21,4411
2016-09-22,4411
2016-09-23,4577
2016-09-24,4577
2016-09-25,4577
2016-09-26,4577
2016-09-27,4598
2016-09-28,4598
2016-09-29,4598
2016-09-30,4503
2016-10-01,4503
2016-10-02,4503
2016-10-03,4503
2016-10-04,4466
2016-10-05,4466
2016-10-06,4466
2016-10-07,4409
2016-10-08,4409
2016-10-09,4409
2016-10-11,4496
2016-10-12,4496
2016-10-13,4721
2016-10-14,4721
2016-10-15,4721
2016-10-16,4730
2016-10-17,4730
2016-10-18,4730
2016-10-19,4828
2016-10-20,4828
2016-10-21,4828
2016-10-22,4814
2016-10-23,4814
2016-10-24,4814
2016-10-25,5024
2016-10-26,5024
2016-10-27,5024
2016-10-28,5066
2016-10-29,5066
2016-10-30,5066
2016-10-31,5063
2016-11-01,5063
2016-11-02,5063
2016-11-03,5063
2016-11-04,5178
2016-11-05,5178
2016-11-06,5178
2016-11-07,5181
2016-11-08,5181
2016-11-09,5181
2016-11-10,5089
2016-11-11,5089
2016-11-12,5089
2016-11-13,4985
2016-11-14,4985
2016-12-08,4667
2016-12-09,4667
2016-12-10,4667
2016-12-11,4711
2016-12-12,4711
2016-12-13,4711
2016-12-14,4743
2016-12-15,4743
2016-12-16,4743
2016-12-17,4778
2016-12-18,4778
2016-12-19,4778
2016-12-20,4815
2016-12-21,4815
2016-12-22,4815
2016-12-23,5017
2016-12-24,5017
2016-12-25,5017
2016-12-26,5189
2016-12-27,5189
2016-12-28,5443
2016-12-29,5443
2016-12-30,5443
2016-12-31,5570
2017-01-01,5570
2017-01-02,5796
2017-01-03,5796
2017-01-04,5894
2017-01-05,5894
2017-01-06,5894
2017-01-07,5890
2017-01-08,5890
2017-01-09,5705
2017-01-10,5705
2017-01-11,5730
2017-01-12,5730
2017-01-13,5615
2017-01-14,5615
2017-01-15,5896
2017-01-16,5896
2017-01-17,6118
2017-01-18,6118
2017-01-19,6118
2017-01-20,6062
2017-01-21,6062
2017-01-22,5917
2017-01-27,5433
2017-01-28,5161
2017-01-29,5161
2017-01-30,4906
2017-01-31,4906
2017-02-01,4806
2017-02-02,4806
2017-02-03,4806
2017-02-04,4565
2017-02-05,4565
2017-02-06,4376
2017-02-07,4376
2017-02-08,4328
2017-02-09,4328
2017-02-10,4313
2017-02-11,4313
2017-02-12,4358
2017-02-13,4358
2017-02-14,4335
2017-02-15,4335
2017-02-16,4274
2017-02-18,4274
2017-02-19,4484
2017-02-20,4484
2017-02-21,4590
2017-02-22,4590
2017-02-23,4590
2017-02-24,4626
2017-02-25,4626
2017-02-26,4677
2017-02-27,4677
2017-02-28,4622
2017-03-01,4622
2017-03-02,4760
2017-03-03,4760
2017-03-04,4983
2017-03-05,4983
2017-03-06,5169
2017-03-07,5169
2017-03-08,5169
2017-03-09,5428
2017-03-10,5428
2017-03-11,5684
2017-03-12,5684
2017-03-13,5969
2017-03-14,5969
2017-03-15,6268
2017-03-16,6268
2017-03-17,6268
2017-03-18,6374
2017-03-19,6374
2017-03-20,6186
2017-03-21,6186
2017-03-22,6066
2017-03-23,6066
2017-03-24,5762
2017-03-25,5762
2017-03-26,5762
2017-03-27,5473
2017-03-28,5473
2017-03-29,5199
2017-03-30,5199
2017-03-31,4992
2017-04-01,4992
2017-04-02,4992
2017-04-03,4847
2017-04-04,4847
2017-04-12,4769
2017-04-13,5007
2017-04-14,5007
2017-04-15,5208
2017-04-16,5208
2017-04-17,5416
2017-04-18,5416
2017-04-19,5512
2017-04-20,5512
2017-04-21,5428
2017-04-22,5428
2017-04-23,5204
2017-04-24,5204
2017-04-25,5022
2017-04-26,5022
2017-04-27,5022
2017-04-28,4901
2017-04-29,4901
2017-04-30,4941
2017-05-01,4941
2017-05-02,4941
2017-05-03,4813
2017-05-04,4813
2017-05-05,4810
2017-05-06,4810
2017-05-07,4810
2017-05-08,4779
2017-05-09,4779
2017-05-10,4627
2017-05-11,4627
2017-05-12,4481
2017-05-13,4481
2017-05-14,4256
2017-05-15,4256
2017-05-16,4174
2017-05-17,4174
2017-05-18,4087
2017-05-19,4087
2017-05-20,3946
2017-05-21,3946
2017-05-22,3946
2017-05-23,3791
2017-05-24,3791
2017-05-25,3791
2017-05-26,3601
2017-05-27,3601
2017-05-28,3510
2017-05-29,3510
2017-05-30,3510
2017-05-31,3514
2017-06-01,3514
2017-06-02,3512
2017-06-03,3512
2017-06-06,3432
2017-06-07,3432
2017-06-08,3432
2017-06-09,3506
2017-06-10,3506
2017-06-11,3495
2017-06-12,3495
2017-06-13,3476
2017-06-14,3476
2017-06-15,3375
2017-06-16,3375
2017-06-17,3375
2017-06-18,3408
2017-06-19,3408
2017-06-20,3528
2017-06-21,3528
2017-06-22,3528
2017-06-23,3689
2017-06-24,3689
2017-06-25,3721
2017-06-26,3721
2017-06-27,3733
2017-06-28,3733
2017-06-29,3733
2017-06-30,3870
2017-07-01,3870
2017-07-02,3870
2017-07-03,4031
2017-07-04,4031
2017-07-05,4031
2017-07-06,4064
2017-07-07,4064
2017-07-08,4064
2017-07-13,4120
2017-07-14,4148
2017-07-15,4148
2017-07-16,4148
2017-07-17,4147
2017-07-18,4147
2017-07-19,4147
2017-07-20,4191
2017-07-21,4191
2017-07-22,4121
2017-07-23,4121
2017-07-24,4121
2017-07-25,4049
2017-07-26,4049
2017-07-27,4133
2017-07-28,4133
2017-07-29,4133
2017-07-30,4323
2017-07-31,4323
2017-08-01,4323
2017-08-02,4142
2017-08-03,4142
2017-08-04,4142
2017-08-05,4156
2017-08-06,4156
2017-08-09,4201
2017-08-10,4264
2017-08-11,4264
2017-08-12,4264
2017-08-13,4363
2017-08-14,4363
2017-08-15,4363
2017-08-17,4509
2017-08-18,4509
2017-08-19,4603
2017-08-20,4603
2017-08-21,4399
2017-08-22,4399
2017-08-23,4456
2017-08-24,4456
2017-08-25,4456
2017-08-26,4563
2017-08-27,4563
2017-08-28,4563
2017-08-29,4574
2017-08-30,4574
2017-08-31,4574
2017-09-01,4460
2017-09-02,4460
2017-09-03,4377
2017-09-04,4377
2017-09-05,4442
2017-09-06,4442
2017-09-07,4655
2017-09-08,4655
2017-09-09,4760
2017-09-10,4760
2017-09-11,4676
2017-09-12,4676
2017-09-13,4676
2017-09-14,4675
2017-09-15,4675
2017-09-16,4675
2017-09-17,4810
2017-09-19,4810
2017-09-20,4992
2017-09-21,4992
2017-09-22,5118
2017-09-23,5118
2017-09-24,5118
2017-09-25,5137
2017-09-26,5137
2017-09-27,5137
2017-09-28,5024
2017-09-29,5024
2017-09-30,5024
2017-10-01,4864
2017-10-02,4864
2017-10-03,4864
2017-10-04,4785
2017-10-05,4785
2017-10-06,4745
2017-10-07,4745
2017-10-08,4857
2017-10-09,4857
2017-10-10,4857
2017-10-11,4861
2017-10-12,4861
2017-10-13,4722
2017-10-14,4722
2017-10-15,4722
2017-10-16,4806
2017-10-17,4806
2017-10-18,4806
2017-10-19,4692
2017-10-20,4692
2017-10-21,4692
2017-10-22,4716
2017-10-23,4716
2017-10-24,4716
2017-10-25,4669
2017-10-26,4669
2017-10-27,4669
2017-10-28,4698
2017-10-29,4698
2017-10-30,4633
2017-10-31,4633
2017-11-01,4633
2017-11-02,4591
2017-11-03,4591
2017-11-04,4601
2017-11-05,4601
2017-11-06,4601
2017-11-07,4546
2017-11-08,4546
2017-11-09,4546
2017-11-10,4388
2017-11-11,4388
2017-11-12,4388
2017-11-13,4168
2017-11-14,4168
2017-11-15,4168
2017-11-16,3997
2017-11-17,3997
2017-11-18,3997
2017-11-19,3971
2017-11-20,3971
2017-11-21,3801
2017-11-22,3801
2017-11-23,3801
2017-11-24,3800
2017-11-25,3800
2017-11-26,3682
2017-11-27,3682
2017-11-28,3682
2017-11-29,3687
2017-11-30,3687
2017-12-01,3740
2017-12-02,3740
2017-12-03,3740
2017-12-04,3648
2017-12-05,3648
2017-12-06,3734
2017-12-07,3734
2017-12-08,3734
2017-12-09,3803
2017-12-10,3803
2017-12-11,3760
2017-12-12,3760
2017-12-13,3760
2017-12-14,3808
2017-12-15,3808
2017-12-16,3808
2017-12-17,3866
2017-12-18,3866
2017-12-19,3971
2017-12-20,3971
2017-12-21,4019
2017-12-22,4019
2017-12-23,4019
2017-12-24,4207
2017-12-25,4207
2017-12-26,4207
2017-12-27,4296
2017-12-28,4296
2017-12-29,4296
2017-12-30,4403
2017-12-31,4403
2018-01-01,4403
2018-01-02,4385
2018-01-03,4385
2018-01-04,4456
2018-01-05,4456
2018-01-06,4553
2018-01-07,4553
2018-01-08,4595
2018-01-09,4595
2018-01-10,4615
2018-01-11,4615
2018-01-12,4465
2018-01-13,4465
2018-01-14,4368
2018-01-15,4368
2018-01-16,4213
2018-01-17,4213
2018-01-18,4120
2018-01-19,4120
2018-01-20,4140
2018-01-21,4140
2018-01-22,4218
2018-01-23,4218
2018-01-24,4298
2018-01-25,4298
2018-01-26,4513
2018-01-27,4473
2018-01-28,4470
2018-01-29,4548
2018-01-30,4502
2018-02-01,4489
2018-02-02,4489
2018-02-04,4488
2018-02-05,4488
2018-02-06,4397
2018-02-07,4212
2018-02-08,4212
2018-02-09,4005
2018-02-10,4005
2018-02-11,3844
2018-02-12,3834
2018-02-13,3834
2018-02-14,3642
2018-02-15,3459
2018-02-16,3459
2018-02-17,3419
2018-02-18,3419
2018-02-19,3268
2018-02-20,3268
2018-02-21,3104
2018-02-22,3104
2018-02-23,2967
2018-02-24,2967
2018-02-25,2897
2018-02-26,2832
2018-02-27,2891
2018-02-28,2891
2018-03-01,2852
2018-03-02,2857
2018-03-03,2999
2018-03-04,2999
2018-03-05,3020
2018-03-06,2980
2018-03-07,3047
2018-03-08,3047
2018-03-09,3129
2018-03-10,3129
2018-03-11,3253
2018-03-12,3253
2018-03-13,3297
2018-03-14,3297
2018-03-15,3454
2018-03-16,3454
2018-03-17,3627
2018-03-18,3627
2018-03-19,3803
2018-03-20,3937
2018-03-21,3937
2018-03-23,4100
2018-03-24,4131
2018-03-26,4168
2018-03-27,4180
2018-03-28,4180
2018-03-29,4211
2018-03-30,4211
2018-03-31,4084
2018-04-01,4084
2018-04-02,3937
2018-04-03,3830
2018-04-04,3830
2018-04-05,3746
2018-04-06,3744
2018-04-08,3676
2018-04-09,3676
2018-04-10,3574
2018-04-11,3574
2018-04-12,3476
2018-04-13,3476
2018-04-14,3417
2018-04-16,3330
2018-04-17,3310
2018-04-18,3310
2018-04-19,3285
2018-04-20,3285
2018-04-21,3244
2018-04-22,3244
2018-04-23,3167
2018-04-24,3167
2018-04-25,3148
2018-04-26,3148
2018-04-27,3169
2018-04-28,3169
2018-04-29,3153
2018-04-30,3153
2018-05-01,3210
2018-05-02,3210
2018-05-03,3293
2018-05-04,3293
2018-05-05,3361
2018-05-06,3361
2018-05-07,3530
2018-05-08,3530
2018-05-09,3707
2018-05-10,3877
2018-05-11,3877
2018-05-12,4071
2018-05-13,4071
2018-05-14,4275
2018-05-15,4275
2018-05-16,4440
2018-05-17,4440
2018-05-18,4342
2018-05-19,4330
2018-05-20,4330
2018-05-21,4362
2018-05-22,4362
2018-05-23,4355
2018-05-24,4355
2018-05-25,4145
2018-05-26,3992
2018-05-27,3992
2018-05-28,3854
2018-05-29,3802
2018-05-30,3802
2018-05-31,3775
2018-06-01,3775
2018-06-02,3752
2018-06-03,3752
2018-06-04,3745
2018-06-05,3809
2018-06-06,3886
2018-06-07,3886
2018-06-08,3983
2018-06-09,3983
2018-06-10,4035
2018-06-11,4035
2018-06-12,3916
2018-06-13,3885
2018-06-14,3885
2018-06-15,3840
2018-06-16,3840
2018-06-17,3758
2018-06-18,3758
2018-06-19,3818
2018-06-20,3818
2018-06-21,3748
2018-06-22,3748
2018-06-23,3673
2018-06-24,3808
2018-06-25,3808
2018-06-26,3882
2018-06-27,3882
2018-06-28,3925
2018-06-29,3937
2018-06-30,3937
2018-07-01,3922
2018-07-02,3922
2018-07-03,3870
2018-07-04,3870
2018-07-05,3837
2018-07-06,3729
2018-07-07,3729
2018-07-08,3639
2018-07-09,3718
2018-07-10,3718
2018-07-11,3754
2018-07-12,3754
2018-07-13,3805
2018-07-14,3957
2018-07-15,3957
2018-07-16,4155
2018-07-17,4361
2018-07-18,4361
2018-07-19,4479
2018-07-20,4479
2018-07-21,4539
2018-07-22,4529
2018-07-23,4548
2018-07-24,4548
2018-07-25,4508
2018-07-26,4541
2018-07-27,4456
2018-07-28,4456
2018-07-29,4324
2018-07-30,4324
2018-07-31,4399
2018-08-01,4399
2018-08-02,4420
2018-08-03,4420
2018-08-04,4623
2018-08-05,4713
2018-08-06,4713
2018-08-07,4689
2018-08-08,4724
2018-08-09,4724
2018-08-10,4706
2018-08-11,4706
2018-08-12,4747
2018-08-14,4581
2018-08-16,4412
2018-08-17,4378
2018-08-18,4378
2018-08-19,4489
2018-08-20,4572
2018-08-21,4572
2018-08-22,4713
2018-08-23,4713
2018-08-24,4625
2018-08-25,4610
2018-08-26,4610
2018-08-27,4736
2018-08-28,4709
2018-08-29,4709
2018-08-30,4751
2018-08-31,4823
2018-09-01,4861
2018-09-02,4861
2018-09-03,4883
2018-09-04,4869
2018-09-05,4860
2018-09-06,4860
2018-09-07,4809
2018-09-08,4706
2018-09-09,4706
2018-09-10,4519
2018-09-11,4519
2018-09-12,4293
2018-09-13,4078
2018-09-14,3964
2018-09-15,3946
2018-09-16,3946
2018-09-17,4092
2018-09-18,4199
2018-09-19,4199
2018-09-20,4294
2018-09-21,4294
2018-09-22,4399
2018-09-23,4542
2018-09-24,4675
2018-09-25,4675
2018-09-26,4800
2018-09-27,4800
2018-09-28,4946
2018-09-29,4946
2018-09-30,5058
2018-10-02,5415
2018-10-03,5231
2018-10-04,5231
2018-10-05,4969
2018-10-06,4720
2018-10-07,4720
2018-10-08,4484
2018-10-09,4387
2018-10-10,4264
2018-10-11,4065
2018-10-12,4065
2018-10-13,3895
2018-10-14,3895
2018-10-15,3782
2018-10-16,3782
2018-10-17,3609
2018-10-18,3428
2018-10-19,3294
2018-10-20,3294
2018-10-21,3209
2018-10-22,3166
2018-10-23,3166
2018-10-24,3140
2018-10-25,3233
2018-10-26,3233
2018-10-27,3331
2018-10-28,3492
2018-10-29,3492
2018-10-30,3648
2018-10-31,3815
2018-11-01,4006
2018-11-03,4054
2018-11-04,3982
2018-11-05,3944
2018-11-06,3868
2018-11-07,3883
2018-11-08,3779
2018-11-09,3749
2018-11-10,3723
2018-11-11,3728
2018-11-12,3729
2018-11-13,3799
2018-11-14,3864
2018-11-15,3906
2018-11-16,3808
2018-11-17,3787
2018-11-18,3824
2018-11-19,3847
2018-11-20,3886
2018-11-21,3961
2018-11-22,4003
2018-11-23,4130
2018-11-24,4272
2018-11-25,4486
2018-11-26,4699
2018-11-27,4934
2018-11-28,5181
2018-11-29,5441
2018-12-01,6000
2018-12-02,6214
2018-12-03,6214
2018-12-04,6397
2018-12-05,6379
2018-12-07,6355
2018-12-09,5798
2018-12-10,5563
2018-12-11,5324
2018-12-12,5102
2018-12-13,4881
2018-12-14,4782
2018-12-15,4592
2018-12-16,4545
2018-12-17,4431
2018-12-18,4291
2018-12-19,4210
2018-12-20,4083
2018-12-21,4088
2018-12-22,4101
2018-12-23,4301
2018-12-24,4475
2018-12-25,4550
2018-12-26,4686
2018-12-27,4662
2018-12-28,4658
2018-12-29,4729
2018-12-30,4767
2018-12-31,4785
2019-01-01,4672
2019-01-02,4709
2019-01-03,4805
2019-01-04,4817
2019-01-05,4737
2019-01-06,4776
2019-01-08,5143
2019-01-10,5188
2019-01-11,5049
2019-01-12,4840
2019-01-13,4623
2019-01-14,4532
2019-01-15,4305
2019-01-16,4140
2019-01-17,4144
2019-01-18,4091
2019-01-19,4010
2019-01-20,3939
2019-01-21,3847
2019-01-22,3729
2019-01-23,3560
2019-01-24,3506
2019-01-25,3471
2019-01-26,3494
2019-01-27,3415
2019-01-28,3389
2019-01-29,3390
2019-01-30,3528
2019-01-31,3705
2019-02-01,3818
2019-02-02,3982
2019-02-03,4145
2019-02-04,4145
2019-02-05,4352
2019-02-06,4534
2019-02-07,4738
2019-02-08,4962
2019-02-09,5152
2019-02-10,5139
2019-02-11,4900
2019-02-12,4655
2019-02-13,4459
2019-02-14,4459
2019-02-15,4320
2019-02-16,4110
2019-02-17,4003
2019-02-18,3885
2019-02-19,3690
2019-02-20,3585
2019-02-21,3489
2019-02-22,3450
2019-02-23,3358
2019-02-24,3252
2019-02-25,3178
2019-02-26,3120
2019-02-27,3047
2019-02-28,2985
2019-03-01,2889
2019-03-02,2874
2019-03-03,2883
2019-03-04,2985
2019-03-05,3133
2019-03-06,3290
2019-03-07,3455
2019-03-08,3455
2019-03-09,3482
2019-03-10,3471
2019-03-11,3384
2019-03-12,3302
2019-03-13,3204
2019-03-14,3166
2019-03-15,3166
2019-03-16,3271
2019-03-17,3428
2019-03-18,3428
2019-03-19,3600
2019-03-20,3780
2019-03-21,3912
2019-03-22,3912
2019-03-23,4060
2019-03-24,4223
2019-03-25,4223
2019-03-26,4075
2019-03-27,4075
2019-03-28,3996
2019-03-29,3823
2019-03-30,3823
2019-03-31,3639
2019-04-01,3585
2019-04-02,3484
2019-04-03,3386
2019-04-04,3313
2019-04-05,3232
2019-04-06,3232
2019-04-07,3220
2019-04-08,3123
