date_obj,Steel%20halberd price
2016-11-01,22197
2016-11-02,22197
2016-11-03,22197
2016-11-04,22197
2016-11-05,22197
2016-11-06,22197
2016-11-07,22197
2016-11-08,22197
2016-11-09,22197
2016-11-10,22197
2016-11-11,22197
2016-11-12,22197
2016-11-13,22197
2016-11-14,22197
2016-12-08,21121
2016-12-09,21121
2016-12-10,21121
2016-12-11,21121
2016-12-12,21121
2016-12-13,21121
2016-12-14,21121
2016-12-15,21121
2016-12-16,21121
2016-12-17,21121
2016-12-18,21121
2016-12-19,21121
2016-12-20,21121
2016-12-21,21121
2016-12-22,21121
2016-12-23,21121
2016-12-24,21121
2016-12-25,21121
2016-12-26,21121
2016-12-27,21121
2016-12-28,21121
2016-12-29,21121
2016-12-30,21121
2016-12-31,21121
2017-01-01,21121
2017-01-02,21121
2017-01-03,21121
2017-01-04,21121
2017-01-05,21121
2017-01-06,21121
2017-01-07,21121
2017-01-08,21121
2017-01-09,21121
2017-01-10,21121
2017-01-11,21121
2017-01-12,21121
2017-01-13,21121
2017-01-14,21121
2017-01-15,21121
2017-01-16,21121
2017-01-17,21121
2017-01-18,21121
2017-01-19,21121
2017-01-20,21121
2017-01-21,21121
2017-01-22,21121
2017-01-27,21121
2017-01-28,21121
2017-01-29,21121
2017-01-30,21121
2017-01-31,21121
2017-02-01,21121
2017-02-02,21121
2017-02-03,21121
2017-02-04,21121
2017-02-05,21121
2017-02-06,21121
2017-02-07,21121
2017-02-08,21121
2017-02-09,21121
2017-02-10,21121
2017-02-11,21121
2017-02-12,21121
2017-02-13,21121
2017-02-14,21121
2017-02-15,21121
2017-02-16,21121
2017-02-18,21121
2017-02-19,21121
2017-02-20,21121
2017-02-21,21121
2017-02-22,21121
2017-02-23,21121
2017-02-24,21121
2017-02-25,21121
2017-02-26,21121
2017-02-27,21121
2017-02-28,21121
2017-03-01,21121
2017-03-02,21121
2017-03-03,21121
2017-03-04,21121
2017-03-05,21121
2017-03-06,21121
2017-03-07,21121
2017-03-08,21121
2017-03-09,21121
2017-03-10,21121
2017-03-11,21121
2017-03-12,21121
2017-03-13,21121
2017-03-14,21121
2017-03-15,21121
2017-03-16,21121
2017-03-17,21121
2017-03-18,21121
2017-03-19,21121
2017-03-20,21121
2017-03-21,21121
2017-03-22,21121
2017-03-23,21121
2017-03-24,21121
2017-03-25,21121
2017-03-26,21121
2017-03-27,21121
2017-03-28,21121
2017-03-29,21121
2017-03-30,21121
2017-03-31,21121
2017-04-01,21121
2017-04-02,21121
2017-04-03,21121
2017-04-04,20066
2017-04-12,20066
2017-04-13,20066
2017-04-14,20066
2017-04-15,20066
2017-04-16,20066
2017-04-17,20066
2017-04-18,20066
2017-04-19,20066
2017-04-20,20066
2017-04-21,20066
2017-04-22,20066
2017-04-23,20066
2017-04-24,20066
2017-04-25,20066
2017-04-26,20066
2017-04-27,20066
2017-04-28,20066
2017-04-29,20066
2017-04-30,20066
2017-05-01,20066
2017-05-02,20066
2017-05-03,20066
2017-05-04,20066
2017-05-05,20066
2017-05-06,20066
2017-05-07,20066
2017-05-08,20066
2017-05-09,20066
2017-05-10,20066
2017-05-11,20066
2017-05-12,20066
2017-05-13,20066
2017-05-14,20066
2017-05-15,20066
2017-05-16,20066
2017-05-17,20066
2017-05-18,20066
2017-05-19,20066
2017-05-20,20066
2017-05-21,20066
2017-05-22,20066
2017-05-23,20066
2017-05-24,20066
2017-05-25,20066
2017-05-26,20066
2017-05-27,20066
2017-05-28,20066
2017-05-29,20066
2017-05-30,20066
2017-05-31,20066
2017-06-01,20066
2017-06-02,20066
2017-06-03,20066
2017-06-06,20066
2017-06-07,20066
2017-06-08,20066
2017-06-09,20066
2017-06-10,20066
2017-06-11,20066
2017-06-12,20066
2017-06-13,20066
2017-06-14,20066
2017-06-15,20066
2017-06-16,20066
2017-06-17,20066
2017-06-18,20066
2017-06-19,20066
2017-06-20,20066
2017-06-21,20066
2017-06-22,20066
2017-06-23,20066
2017-06-24,20066
2017-06-25,20066
2017-06-26,20066
2017-06-27,20066
2017-06-28,20066
2017-06-29,20066
2017-06-30,20066
2017-07-01,20066
2017-07-02,20066
2017-07-03,19910
2017-07-04,19910
2017-07-05,19910
2017-07-06,19910
2017-07-07,19910
2017-07-08,19910
2017-07-13,19910
2017-07-14,19910
2017-07-15,19910
2017-07-16,19910
2017-07-17,19910
2017-07-18,19910
2017-07-19,19910
2017-07-20,19910
2017-07-21,19910
2017-07-22,19910
2017-07-23,19910
2017-07-24,19910
2017-07-25,19910
2017-07-26,19910
2017-07-27,19910
2017-07-28,19910
2017-07-29,19910
2017-07-30,19910
2017-07-31,19910
2017-08-01,19910
2017-08-02,19910
2017-08-03,19910
2017-08-04,19910
2017-08-05,19910
2017-08-06,19910
2017-08-09,19910
2017-08-10,19910
2017-08-11,19910
2017-08-12,19910
2017-08-13,19910
2017-08-14,19910
2017-08-15,19910
2017-08-17,19910
2017-08-18,19910
2017-08-19,19910
2017-08-20,19910
2017-08-21,19910
2017-08-22,19910
2017-08-23,19910
2017-08-24,19910
2017-08-25,19910
2017-08-26,19910
2017-08-27,19910
2017-08-28,19910
2017-08-29,19910
2017-08-30,19910
2017-08-31,19910
2017-09-01,19910
2017-09-02,19910
2017-09-03,19910
2017-09-04,19910
2017-09-05,19910
2017-09-06,19910
2017-09-07,19910
2017-09-08,19910
2017-09-09,19910
2017-09-10,19910
2017-09-11,19910
2017-09-12,19910
2017-09-13,19910
2017-09-14,19910
2017-09-15,19910
2017-09-16,19910
2017-09-17,19910
2017-09-19,19910
2017-09-20,19910
2017-09-21,19910
2017-09-22,19910
2017-09-23,19910
2017-09-24,19910
2017-09-25,19910
2017-09-26,19910
2017-09-27,19910
2017-09-28,19910
2017-09-29,19910
2017-09-30,19910
2017-10-01,19910
2017-10-02,19910
2017-10-03,19910
2017-10-04,19910
2017-10-05,19910
2017-10-06,18988
2017-10-07,18988
2017-10-08,18988
2017-10-09,18988
2017-10-10,18988
2017-10-11,18988
2017-10-12,18988
2017-10-13,18988
2017-10-14,18988
2017-10-15,18988
2017-10-16,18988
2017-10-17,18988
2017-10-18,18988
2017-10-19,18988
2017-10-20,18988
2017-10-21,18988
2017-10-22,18988
2017-10-23,18988
2017-10-24,18988
2017-10-25,18988
2017-10-26,18988
2017-10-27,18988
2017-10-28,18988
2017-10-29,18988
2017-10-30,18988
2017-10-31,18988
2017-11-01,18988
2017-11-02,18988
2017-11-03,18988
2017-11-04,18988
2017-11-05,18988
2017-11-06,18988
2017-11-07,18988
2017-11-08,18988
2017-11-09,18988
2017-11-10,18988
2017-11-11,18988
2017-11-12,18988
2017-11-13,18988
2017-11-14,18988
2017-11-15,18988
2017-11-16,18988
2017-11-17,18988
2017-11-18,18988
2017-11-19,18988
2017-11-20,18988
2017-11-21,18988
2017-11-22,18988
2017-11-23,18988
2017-11-24,18988
2017-11-25,18988
2017-11-26,18988
2017-11-27,18988
2017-11-28,18988
2017-11-29,18988
2017-11-30,18988
2017-12-01,18988
2017-12-02,18988
2017-12-03,18988
2017-12-04,18988
2017-12-05,18988
2017-12-06,18988
2017-12-07,18988
2017-12-08,18988
2017-12-09,18988
2017-12-10,18988
2017-12-11,18988
2017-12-12,18988
2017-12-13,18988
2017-12-14,18988
2017-12-15,18988
2017-12-16,18988
2017-12-17,18988
2017-12-18,18988
2017-12-19,18988
2017-12-20,18988
2017-12-21,18988
2017-12-22,18988
2017-12-23,18988
2017-12-24,18988
2017-12-25,18988
2017-12-26,18988
2017-12-27,18988
2017-12-28,18988
2017-12-29,18988
2017-12-30,18988
2017-12-31,18988
2018-01-01,18988
2018-01-02,18988
2018-01-03,18988
2018-01-04,18988
2018-01-05,18988
2018-01-06,18988
2018-01-07,18988
2018-01-08,18988
2018-01-09,18988
2018-01-10,18988
2018-01-11,18988
2018-01-12,18988
2018-01-13,18988
2018-01-14,18988
2018-01-15,18988
2018-01-16,18988
2018-01-17,18988
2018-01-18,18988
2018-01-19,18988
2018-01-20,18988
2018-01-21,18988
2018-01-22,18988
2018-01-23,18988
2018-01-24,18039
2018-01-25,18039
2018-01-26,18039
2018-01-27,18039
2018-01-28,18039
2018-01-29,18039
2018-01-30,18039
2018-02-01,18039
2018-02-02,18039
2018-02-03,18039
2018-02-04,18039
2018-02-05,18039
2018-02-06,18039
2018-02-07,18039
2018-02-08,18039
2018-02-09,18039
2018-02-10,18039
2018-02-11,18039
2018-02-12,18039
2018-02-13,18039
2018-02-14,18039
2018-02-15,18039
2018-02-16,18039
2018-02-17,18039
2018-02-18,18039
2018-02-19,18039
2018-02-20,18039
2018-02-21,18039
2018-02-22,18039
2018-02-23,18039
2018-02-24,18039
2018-02-25,18039
2018-02-26,18039
2018-02-27,18039
2018-02-28,18039
2018-03-01,18039
2018-03-02,18039
2018-03-03,18039
2018-03-04,18039
2018-03-05,18039
2018-03-06,18039
2018-03-07,18039
2018-03-08,18039
2018-03-09,18039
2018-03-10,18039
2018-03-11,18039
2018-03-12,18039
2018-03-13,18039
2018-03-14,18039
2018-03-15,18039
2018-03-16,18039
2018-03-17,18039
2018-03-18,18039
2018-03-19,18039
2018-03-20,18039
2018-03-21,18039
2018-03-23,18039
2018-03-24,18039
2018-03-26,18039
2018-03-27,18039
2018-03-28,18039
2018-03-29,18039
2018-03-30,18039
2018-03-31,18039
2018-04-01,18039
2018-04-02,18039
2018-04-03,18039
2018-04-04,18039
2018-04-05,18039
2018-04-06,18039
2018-04-08,18039
2018-04-09,18039
2018-04-10,17188
2018-04-11,17188
2018-04-12,17188
2018-04-13,17188
2018-04-14,17188
2018-04-16,17188
2018-04-17,17188
2018-04-18,17188
2018-04-19,17188
2018-04-20,17188
2018-04-21,17188
2018-04-22,17188
2018-04-23,17188
2018-04-24,17188
2018-04-25,17188
2018-04-26,17188
2018-04-27,17188
2018-04-28,17188
2018-04-29,17188
2018-04-30,17188
2018-05-01,17188
2018-05-02,17188
2018-05-03,17188
2018-05-04,17188
2018-05-05,17188
2018-05-06,17188
2018-05-07,17188
2018-05-08,17188
2018-05-09,17188
2018-05-10,17188
2018-05-11,17188
2018-05-12,17188
2018-05-13,17188
2018-05-14,17188
2018-05-15,17188
2018-05-16,17188
2018-05-17,17188
2018-05-18,17188
2018-05-19,17188
2018-05-20,17188
2018-05-21,17188
2018-05-22,17188
2018-05-23,17188
2018-05-24,17188
2018-05-25,17188
2018-05-26,17188
2018-05-27,17188
2018-05-28,17188
2018-05-29,17188
2018-05-30,17188
2018-05-31,17188
2018-06-01,17188
2018-06-02,17188
2018-06-03,17188
2018-06-04,17188
2018-06-05,17188
2018-06-06,17188
2018-06-07,17188
2018-06-08,17188
2018-06-09,17188
2018-06-10,17188
2018-06-11,17188
2018-06-12,17188
2018-06-13,17188
2018-06-14,17188
2018-06-15,17188
2018-06-16,17188
2018-06-17,17188
2018-06-18,17188
2018-06-19,17188
2018-06-20,17188
2018-06-21,17188
2018-06-22,17188
2018-06-23,17188
2018-06-24,17188
2018-06-25,17188
2018-06-26,17188
2018-06-27,17188
2018-06-28,17188
2018-06-29,17188
2018-06-30,17188
2018-07-01,17188
2018-07-02,17188
2018-07-03,17188
2018-07-04,17188
2018-07-05,17188
2018-07-06,17188
2018-07-07,16483
2018-07-08,16483
2018-07-09,16483
2018-07-10,16483
2018-07-11,16483
2018-07-12,16483
2018-07-13,16483
2018-07-14,16483
2018-07-15,16483
2018-07-16,16483
2018-07-17,16483
2018-07-18,16483
2018-07-19,16483
2018-07-20,16483
2018-07-21,16483
2018-07-22,16483
2018-07-23,16483
2018-07-24,16483
2018-07-25,16483
2018-07-26,16483
2018-07-27,16483
2018-07-28,16483
2018-07-29,16483
2018-07-30,16483
2018-07-31,16483
2018-08-01,16483
2018-08-02,16483
2018-08-03,16483
2018-08-04,16483
2018-08-05,16483
2018-08-06,16483
2018-08-07,16483
2018-08-08,16483
2018-08-09,16483
2018-08-10,16483
2018-08-11,16483
2018-08-12,16483
2018-08-14,16483
2018-08-16,16483
2018-08-17,16483
2018-08-18,16483
2018-08-19,15808
2018-08-20,15808
2018-08-21,15808
2018-08-22,15808
2018-08-23,15808
2018-08-24,15808
2018-08-25,15808
2018-08-26,15808
2018-08-27,15808
2018-08-28,15808
2018-08-29,15808
2018-08-30,15808
2018-08-31,15808
2018-09-01,15808
2018-09-02,15808
2018-09-03,15808
2018-09-04,15808
2018-09-05,15808
2018-09-06,15808
2018-09-07,15808
2018-09-08,15808
2018-09-09,15808
2018-09-10,15808
2018-09-11,15808
2018-09-12,15808
2018-09-13,15808
2018-09-14,15808
2018-09-15,15808
2018-09-16,15808
2018-09-17,15808
2018-09-18,15808
2018-09-19,15808
2018-09-20,15808
2018-09-21,15808
2018-09-22,15808
2018-09-23,15808
2018-09-24,15808
2018-09-25,15808
2018-09-26,15808
2018-09-27,15808
2018-09-28,15062
2018-09-29,15062
2018-09-30,15062
2018-10-02,15062
2018-10-03,15062
2018-10-04,15062
2018-10-05,15062
2018-10-06,15062
2018-10-07,15062
2018-10-08,15062
2018-10-09,15062
2018-10-10,15062
2018-10-11,15062
2018-10-12,15062
2018-10-13,15062
2018-10-14,15062
2018-10-15,15062
2018-10-16,15062
2018-10-17,15062
2018-10-18,15062
2018-10-19,15062
2018-10-20,15062
2018-10-21,15062
2018-10-22,15062
2018-10-23,15062
2018-10-24,15062
2018-10-25,15062
2018-10-26,15062
2018-10-27,15062
2018-10-28,15062
2018-10-29,15062
2018-10-30,15062
2018-10-31,15062
2018-11-01,15062
2018-11-03,14354
2018-11-04,14354
2018-11-05,14354
2018-11-06,14354
2018-11-07,14354
2018-11-08,14354
2018-11-09,14354
2018-11-10,14354
2018-11-11,14354
2018-11-12,13643
2018-11-13,13643
2018-11-14,13643
2018-11-15,13643
2018-11-16,13643
2018-11-17,13643
2018-11-18,13643
2018-11-19,13643
2018-11-20,13643
2018-11-21,13643
2018-11-22,13643
2018-11-23,13643
2018-11-24,13643
2018-11-25,13643
2018-11-26,13643
2018-11-27,13643
2018-11-28,13050
2018-11-29,13050
2018-12-01,13050
2018-12-02,13050
2018-12-03,13050
2018-12-04,13050
2018-12-05,13050
2018-12-07,13050
2018-12-09,13050
2018-12-11,13050
2018-12-13,13050
2018-12-14,13050
2018-12-15,13050
2018-12-16,13050
2018-12-17,13050
2018-12-18,13050
2018-12-19,13050
2018-12-20,13050
2018-12-21,13050
2018-12-22,13050
2018-12-23,12408
2018-12-24,12408
2018-12-25,12408
2018-12-26,12408
2018-12-27,12408
2018-12-28,12408
2018-12-29,12408
2018-12-30,12408
2018-12-31,12408
2019-01-01,12408
2019-01-02,12408
2019-01-03,12408
2019-01-04,12408
2019-01-05,12408
2019-01-06,12408
2019-01-08,11818
2019-01-10,11818
2019-01-11,11818
2019-01-12,11818
2019-01-13,11818
2019-01-14,11818
2019-01-15,11818
2019-01-16,11818
2019-01-17,11818
2019-01-18,11818
2019-01-19,11818
2019-01-20,11818
2019-01-21,11818
2019-01-22,11818
2019-01-23,11818
2019-01-24,11818
2019-01-25,11818
2019-01-26,11818
2019-01-27,11818
2019-01-28,11818
2019-01-29,11284
2019-01-30,11284
2019-01-31,11284
2019-02-01,11284
2019-02-02,11284
2019-02-03,11284
2019-02-04,11284
2019-02-05,11284
2019-02-06,11284
2019-02-07,11284
2019-02-08,11284
2019-02-09,11284
2019-02-10,11284
2019-02-11,11284
2019-02-12,11284
2019-02-13,11284
2019-02-14,11284
2019-02-15,11284
2019-02-16,11284
2019-02-17,11284
2019-02-18,11284
2019-02-19,11284
2019-02-20,11284
2019-02-21,11284
2019-02-22,11284
2019-02-23,11284
2019-02-24,11284
2019-02-25,11284
2019-02-26,11284
2019-02-27,11284
2019-02-28,11284
2019-03-01,11284
2019-03-02,11284
2019-03-03,11284
2019-03-04,11284
2019-03-05,11284
2019-03-06,11284
2019-03-07,11284
2019-03-08,11284
2019-03-09,11284
2019-03-10,11284
2019-03-11,11284
2019-03-12,11284
2019-03-13,11284
2019-03-14,11284
2019-03-15,11284
2019-03-16,11284
2019-03-17,11284
2019-03-18,11284
2019-03-19,11284
2019-03-20,11284
2019-03-21,11284
2019-03-22,11284
2019-03-23,11284
2019-03-24,10749
2019-03-25,10749
2019-03-26,10749
2019-03-27,10749
2019-03-28,10749
2019-03-29,10749
2019-03-30,10749
2019-03-31,10749
2019-04-01,10749
2019-04-02,10749
2019-04-03,10749
2019-04-04,10749
2019-04-05,10749
2019-04-06,10749
2019-04-07,10749
2019-04-08,10749
