date_obj,Rune%20nails price
2015-09-29,239
2015-09-30,239
2015-10-05,239
2015-10-06,239
2015-10-07,239
2015-10-08,239
2015-10-09,239
2015-10-10,239
2015-10-11,239
2015-10-12,239
2015-10-13,239
2015-10-14,239
2015-10-15,239
2015-10-16,239
2015-10-17,239
2015-10-18,239
2015-10-19,239
2015-10-20,239
2015-10-22,239
2015-10-23,249
2015-10-24,249
2015-10-25,249
2015-10-26,249
2015-10-27,249
2015-10-29,249
2015-10-30,249
2015-10-31,249
2015-11-01,249
2015-11-02,249
2015-11-03,249
2015-11-04,249
2015-11-05,249
2015-11-06,249
2015-11-07,249
2015-11-08,249
2015-11-09,249
2015-11-10,249
2015-11-11,249
2015-11-12,249
2015-11-13,249
2015-11-14,249
2015-11-15,249
2015-11-16,249
2015-11-17,249
2015-11-18,249
2015-11-19,249
2015-11-20,249
2015-11-21,249
2015-11-22,249
2015-11-23,249
2015-11-24,249
2015-11-25,260
2015-11-26,260
2015-11-27,260
2015-11-28,260
2015-11-29,260
2015-11-30,260
2015-12-01,260
2015-12-02,260
2015-12-03,260
2015-12-04,260
2015-12-05,260
2015-12-06,260
2015-12-07,260
2015-12-08,260
2015-12-09,260
2015-12-10,260
2015-12-11,260
2015-12-12,260
2015-12-13,260
2015-12-14,260
2015-12-15,260
2015-12-16,260
2015-12-17,260
2015-12-18,260
2015-12-19,260
2015-12-20,260
2015-12-21,260
2015-12-22,260
2015-12-23,260
2015-12-24,272
2015-12-25,272
2015-12-26,272
2015-12-27,272
2015-12-28,272
2015-12-29,272
2015-12-30,272
2015-12-31,272
2016-01-01,272
2016-01-02,272
2016-01-03,272
2016-01-04,272
2016-01-05,272
2016-01-06,272
2016-01-07,272
2016-01-08,272
2016-01-09,272
2016-01-10,272
2016-01-11,284
2016-01-12,284
2016-01-13,284
2016-01-14,284
2016-01-15,284
2016-01-16,284
2016-01-17,284
2016-01-18,284
2016-01-19,284
2016-01-20,284
2016-01-21,284
2016-01-22,284
2016-01-23,284
2016-01-24,284
2016-01-25,284
2016-01-26,284
2016-01-27,284
2016-01-28,284
2016-01-29,284
2016-01-30,284
2016-01-31,284
2016-02-01,284
2016-02-02,284
2016-02-03,284
2016-02-04,284
2016-02-05,284
2016-02-06,284
2016-02-07,284
2016-02-08,284
2016-02-09,295
2016-02-10,295
2016-02-11,295
2016-02-12,295
2016-02-13,295
2016-02-14,295
2016-02-15,295
2016-02-16,295
2016-02-17,295
2016-02-18,295
2016-02-19,295
2016-02-20,295
2016-02-21,295
2016-02-22,295
2016-02-23,295
2016-02-24,295
2016-02-25,295
2016-02-26,295
2016-02-27,295
2016-02-28,295
2016-02-29,295
2016-03-01,295
2016-03-02,295
2016-03-03,295
2016-03-04,295
2016-03-05,308
2016-03-06,308
2016-03-07,308
2016-03-08,308
2016-03-09,308
2016-03-10,308
2016-03-11,308
2016-03-12,308
2016-03-13,308
2016-03-14,308
2016-03-15,308
2016-03-16,308
2016-03-17,308
2016-03-18,308
2016-03-19,308
2016-03-20,308
2016-03-21,308
2016-03-22,308
2016-03-23,308
2016-03-24,308
2016-03-25,308
2016-03-26,308
2016-03-27,308
2016-03-28,308
2016-03-29,308
2016-03-30,308
2016-03-31,308
2016-04-01,308
2016-04-02,308
2016-04-03,308
2016-04-04,322
2016-04-05,322
2016-04-06,322
2016-04-07,322
2016-04-08,322
2016-04-09,322
2016-04-10,322
2016-04-11,322
2016-04-12,322
2016-04-13,322
2016-04-14,322
2016-04-15,322
2016-04-16,322
2016-04-17,322
2016-04-18,322
2016-04-19,322
2016-04-20,322
2016-04-21,322
2016-04-22,322
2016-04-23,322
2016-04-24,322
2016-04-25,322
2016-04-26,322
2016-04-27,322
2016-04-28,322
2016-04-29,322
2016-04-30,322
2016-05-01,322
2016-05-02,322
2016-05-03,322
2016-05-04,322
2016-05-05,322
2016-05-06,322
2016-05-07,338
2016-05-08,338
2016-05-09,338
2016-05-10,338
2016-05-11,338
2016-05-12,338
2016-05-13,338
2016-05-14,338
2016-05-15,338
2016-05-16,338
2016-05-17,338
2016-05-18,338
2016-05-19,338
2016-05-22,338
2016-05-23,338
2016-05-24,338
2016-05-25,338
2016-05-26,338
2016-05-27,338
2016-05-28,338
2016-05-29,338
2016-05-30,338
2016-05-31,353
2016-06-01,353
2016-06-02,353
2016-06-03,353
2016-06-04,353
2016-06-05,353
2016-06-06,353
2016-06-07,353
2016-06-08,353
2016-06-09,353
2016-06-10,353
2016-06-11,353
2016-06-12,353
2016-06-13,353
2016-06-14,353
2016-06-15,353
2016-06-16,353
2016-06-17,353
2016-06-18,353
2016-06-19,353
2016-06-20,353
2016-06-21,353
2016-06-22,353
2016-06-23,353
2016-06-24,369
2016-06-25,369
2016-06-26,369
2016-06-27,369
2016-06-28,369
2016-06-29,369
2016-06-30,369
2016-07-01,369
2016-07-02,369
2016-07-03,369
2016-07-04,369
2016-07-05,369
2016-07-06,369
2016-07-07,369
2016-07-08,369
2016-07-09,369
2016-07-10,369
2016-07-11,369
2016-07-12,369
2016-07-13,369
2016-07-14,386
2016-07-15,386
2016-07-16,386
2016-07-17,386
2016-07-18,386
2016-07-23,386
2016-07-24,386
2016-07-25,386
2016-07-26,386
2016-07-27,386
2016-07-28,386
2016-07-29,386
2016-07-30,386
2016-07-31,386
2016-08-01,386
2016-08-02,386
2016-08-03,401
2016-08-04,401
2016-08-05,401
2016-08-06,401
2016-08-07,401
2016-08-08,401
2016-08-09,401
2016-08-10,401
2016-08-11,401
2016-08-12,401
2016-08-13,401
2016-08-14,401
2016-08-15,401
2016-08-16,401
2016-08-17,401
2016-08-18,401
2016-08-19,401
2016-08-20,401
2016-08-21,401
2016-08-22,401
2016-08-23,401
2016-08-24,401
2016-08-25,401
2016-08-26,401
2016-08-28,401
2016-08-31,418
2016-09-01,418
2016-09-02,418
2016-09-03,418
2016-09-04,418
2016-09-05,418
2016-09-06,418
2016-09-07,418
2016-09-08,418
2016-09-09,418
2016-09-10,418
2016-09-11,418
2016-09-12,418
2016-09-13,418
2016-09-14,418
2016-09-15,418
2016-09-16,418
2016-09-17,418
2016-09-18,418
2016-09-19,418
2016-09-20,418
2016-09-21,418
2016-09-22,418
2016-09-23,418
2016-09-24,418
2016-09-25,418
2016-09-26,418
2016-09-27,437
2016-09-28,437
2016-09-29,437
2016-09-30,437
2016-10-01,437
2016-10-02,437
2016-10-03,437
2016-10-04,437
2016-10-05,437
2016-10-06,437
2016-10-07,437
2016-10-08,437
2016-10-09,437
2016-10-10,437
2016-10-11,437
2016-10-12,437
2016-10-13,437
2016-10-14,437
2016-10-15,437
2016-10-16,437
2016-10-17,437
2016-10-18,437
2016-10-19,437
2016-10-20,437
2016-10-21,437
2016-10-22,437
2016-10-23,437
2016-10-24,455
2016-10-25,455
2016-10-26,455
2016-10-27,455
2016-10-28,455
2016-10-29,455
2016-10-30,455
2016-10-31,455
2016-11-01,455
2016-11-02,455
2016-11-03,455
2016-11-04,455
2016-11-05,455
2016-11-06,455
2016-11-07,455
2016-11-08,455
2016-11-09,455
2016-11-10,455
2016-11-11,455
2016-11-12,455
2016-11-13,455
2016-11-14,455
2016-12-08,474
2016-12-09,474
2016-12-10,474
2016-12-11,493
2016-12-12,493
2016-12-13,493
2016-12-14,493
2016-12-15,493
2016-12-16,493
2016-12-17,493
2016-12-18,493
2016-12-19,493
2016-12-20,493
2016-12-21,493
2016-12-22,493
2016-12-23,493
2016-12-24,493
2016-12-25,493
2016-12-26,493
2016-12-27,493
2016-12-28,493
2016-12-29,493
2016-12-30,493
2016-12-31,493
2017-01-01,515
2017-01-02,515
2017-01-03,515
2017-01-04,515
2017-01-05,515
2017-01-06,515
2017-01-07,515
2017-01-08,515
2017-01-09,515
2017-01-10,515
2017-01-11,515
2017-01-12,515
2017-01-13,515
2017-01-14,515
2017-01-15,515
2017-01-16,515
2017-01-17,515
2017-01-18,515
2017-01-19,515
2017-01-20,515
2017-01-21,540
2017-01-22,540
2017-01-27,540
2017-01-28,540
2017-01-29,540
2017-01-30,540
2017-01-31,540
2017-02-01,540
2017-02-02,540
2017-02-03,540
2017-02-04,540
2017-02-05,540
2017-02-06,540
2017-02-07,540
2017-02-08,540
2017-02-09,540
2017-02-10,540
2017-02-11,564
2017-02-12,564
2017-02-13,564
2017-02-14,564
2017-02-15,564
2017-02-16,564
2017-02-18,564
2017-02-19,564
2017-02-20,564
2017-02-21,564
2017-02-22,564
2017-02-23,564
2017-02-24,564
2017-02-25,564
2017-02-26,564
2017-02-27,564
2017-02-28,564
2017-03-01,564
2017-03-02,564
2017-03-03,564
2017-03-04,564
2017-03-05,564
2017-03-06,564
2017-03-07,586
2017-03-08,586
2017-03-09,586
2017-03-10,586
2017-03-11,586
2017-03-12,586
2017-03-13,586
2017-03-14,586
2017-03-15,586
2017-03-16,586
2017-03-17,586
2017-03-18,586
2017-03-19,586
2017-03-20,586
2017-03-21,586
2017-03-22,586
2017-03-23,586
2017-03-24,586
2017-03-25,586
2017-03-26,586
2017-03-27,586
2017-03-28,586
2017-03-29,586
2017-03-30,586
2017-03-31,606
2017-04-01,606
2017-04-02,606
2017-04-03,606
2017-04-04,606
2017-04-12,606
2017-04-13,606
2017-04-14,606
2017-04-15,606
2017-04-16,606
2017-04-17,606
2017-04-18,606
2017-04-19,606
2017-04-20,606
2017-04-21,606
2017-04-22,606
2017-04-23,606
2017-04-24,606
2017-04-25,629
2017-04-26,629
2017-04-27,629
2017-04-28,629
2017-04-29,629
2017-04-30,629
2017-05-01,629
2017-05-02,629
2017-05-03,629
2017-05-04,629
2017-05-05,629
2017-05-06,629
2017-05-07,629
2017-05-08,629
2017-05-09,629
2017-05-10,629
2017-05-11,629
2017-05-12,629
2017-05-13,629
2017-05-14,629
2017-05-15,629
2017-05-16,629
2017-05-17,629
2017-05-18,629
2017-05-19,629
2017-05-20,629
2017-05-21,629
2017-05-22,629
2017-05-23,655
2017-05-24,655
2017-05-25,655
2017-05-26,655
2017-05-27,655
2017-05-28,655
2017-05-29,655
2017-05-30,655
2017-05-31,655
2017-06-01,655
2017-06-02,655
2017-06-03,655
2017-06-06,655
2017-06-07,655
2017-06-08,655
2017-06-09,655
2017-06-10,655
2017-06-11,655
2017-06-12,655
2017-06-13,655
2017-06-14,655
2017-06-15,687
2017-06-16,687
2017-06-17,687
2017-06-18,687
2017-06-19,687
2017-06-20,687
2017-06-21,687
2017-06-22,687
2017-06-23,687
2017-06-24,687
2017-06-25,687
2017-06-26,687
2017-06-27,687
2017-06-28,687
2017-06-29,687
2017-06-30,687
2017-07-01,687
2017-07-02,687
2017-07-03,687
2017-07-04,687
2017-07-05,687
2017-07-06,687
2017-07-07,687
2017-07-08,687
2017-07-13,713
2017-07-14,713
2017-07-15,713
2017-07-16,713
2017-07-17,713
2017-07-18,713
2017-07-19,713
2017-07-20,713
2017-07-21,713
2017-07-22,713
2017-07-23,713
2017-07-24,713
2017-07-25,713
2017-07-26,713
2017-07-27,713
2017-07-28,713
2017-07-29,713
2017-07-30,713
2017-07-31,713
2017-08-01,713
2017-08-02,713
2017-08-03,730
2017-08-04,730
2017-08-05,730
2017-08-06,730
2017-08-09,730
2017-08-10,730
2017-08-11,730
2017-08-12,730
2017-08-13,730
2017-08-14,730
2017-08-15,730
2017-08-17,730
2017-08-18,730
2017-08-19,730
2017-08-20,730
2017-08-21,764
2017-08-22,764
2017-08-23,764
2017-08-24,764
2017-08-25,764
2017-08-26,764
2017-08-27,764
2017-08-28,764
2017-08-29,764
2017-08-30,764
2017-08-31,764
2017-09-01,764
2017-09-02,764
2017-09-03,764
2017-09-04,764
2017-09-05,764
2017-09-06,764
2017-09-07,800
2017-09-08,800
2017-09-09,800
2017-09-10,800
2017-09-11,800
2017-09-12,800
2017-09-13,800
2017-09-14,800
2017-09-15,800
2017-09-16,800
2017-09-17,800
2017-09-19,800
2017-09-20,800
2017-09-21,800
2017-09-22,813
2017-09-23,813
2017-09-24,813
2017-09-25,813
2017-09-26,813
2017-09-27,813
2017-09-28,813
2017-09-29,813
2017-09-30,813
2017-10-01,813
2017-10-02,813
2017-10-03,813
2017-10-04,813
2017-10-05,813
2017-10-06,813
2017-10-07,813
2017-10-08,813
2017-10-09,813
2017-10-10,831
2017-10-11,831
2017-10-12,831
2017-10-13,831
2017-10-14,831
2017-10-15,831
2017-10-16,831
2017-10-17,831
2017-10-18,831
2017-10-19,831
2017-10-20,831
2017-10-21,831
2017-10-22,831
2017-10-23,831
2017-10-24,831
2017-10-25,831
2017-10-26,831
2017-10-27,831
2017-10-28,831
2017-10-29,848
2017-10-30,848
2017-10-31,848
2017-11-01,848
2017-11-02,848
2017-11-03,848
2017-11-04,848
2017-11-05,848
2017-11-06,848
2017-11-07,848
2017-11-08,848
2017-11-09,848
2017-11-10,848
2017-11-11,848
2017-11-12,848
2017-11-13,848
2017-11-14,848
2017-11-15,848
2017-11-16,848
2017-11-17,848
2017-11-18,848
2017-11-19,848
2017-11-20,848
2017-11-21,859
2017-11-22,859
2017-11-23,859
2017-11-24,859
2017-11-25,859
2017-11-26,859
2017-11-27,859
2017-11-28,859
2017-11-29,859
2017-11-30,859
2017-12-01,859
2017-12-02,859
2017-12-03,859
2017-12-04,859
2017-12-05,859
2017-12-06,859
2017-12-07,859
2017-12-08,859
2017-12-09,859
2017-12-10,859
2017-12-11,859
2017-12-12,859
2017-12-13,859
2017-12-14,865
2017-12-15,865
2017-12-16,865
2017-12-17,865
2017-12-18,865
2017-12-19,865
2017-12-20,865
2017-12-21,865
2017-12-22,865
2017-12-23,865
2017-12-24,865
2017-12-25,865
2017-12-26,865
2017-12-27,865
2017-12-28,865
2017-12-29,865
2017-12-30,865
2017-12-31,873
2018-01-01,873
2018-01-02,873
2018-01-03,873
2018-01-04,873
2018-01-05,886
2018-01-06,886
2018-01-07,886
2018-01-08,886
2018-01-09,886
2018-01-10,886
2018-01-11,886
2018-01-12,886
2018-01-13,874
2018-01-14,874
2018-01-15,874
2018-01-16,874
2018-01-17,874
2018-01-18,874
2018-01-19,874
2018-01-20,874
2018-01-21,874
2018-01-22,874
2018-01-23,868
2018-01-24,868
2018-01-25,868
2018-01-26,868
2018-01-27,868
2018-01-28,868
2018-01-29,882
2018-01-30,882
2018-02-01,851
2018-02-02,851
2018-02-03,817
2018-02-04,817
2018-02-05,817
2018-02-06,840
2018-02-07,840
2018-02-08,840
2018-02-09,840
2018-02-10,852
2018-02-11,852
2018-02-12,852
2018-02-13,852
2018-02-14,855
2018-02-15,855
2018-02-16,855
2018-02-17,824
2018-02-18,824
2018-02-19,824
2018-02-20,812
2018-02-21,812
2018-02-22,812
2018-02-23,812
2018-02-24,812
2018-02-25,803
2018-02-26,803
2018-02-27,803
2018-02-28,803
2018-03-01,803
2018-03-02,816
2018-03-03,816
2018-03-04,816
2018-03-05,816
2018-03-06,850
2018-03-07,850
2018-03-08,850
2018-03-09,850
2018-03-10,832
2018-03-11,832
2018-03-12,832
2018-03-13,832
2018-03-14,832
2018-03-15,811
2018-03-16,811
2018-03-17,811
2018-03-18,811
2018-03-19,811
2018-03-20,820
2018-03-21,820
2018-03-23,820
2018-03-24,820
2018-03-26,842
2018-03-27,842
2018-03-28,842
2018-03-29,842
2018-03-30,842
2018-03-31,842
2018-04-01,817
2018-04-02,817
2018-04-03,817
2018-04-04,817
2018-04-05,817
2018-04-06,817
2018-04-08,827
2018-04-09,827
2018-04-10,827
2018-04-11,827
2018-04-12,850
2018-04-13,850
2018-04-14,850
2018-04-15,850
2018-04-16,850
2018-04-17,833
2018-04-18,833
2018-04-19,833
2018-04-20,833
2018-04-21,833
2018-04-22,833
2018-04-23,833
2018-04-24,841
2018-04-25,841
2018-04-26,841
2018-04-27,841
2018-04-28,841
2018-04-29,841
2018-04-30,837
2018-05-01,837
2018-05-02,837
2018-05-03,837
2018-05-04,837
2018-05-05,837
2018-05-06,835
2018-05-07,835
2018-05-08,835
2018-05-09,835
2018-05-10,835
2018-05-11,835
2018-05-12,818
2018-05-13,818
2018-05-14,818
2018-05-15,818
2018-05-16,818
2018-05-17,818
2018-05-18,810
2018-05-19,810
2018-05-20,810
2018-05-21,810
2018-05-22,810
2018-05-23,825
2018-05-24,825
2018-05-25,825
2018-05-26,825
2018-05-27,825
2018-05-28,825
2018-05-29,862
2018-05-30,862
2018-05-31,862
2018-06-01,862
2018-06-02,862
2018-06-03,862
2018-06-04,862
2018-06-05,827
2018-06-06,827
2018-06-07,827
2018-06-08,827
2018-06-09,796
2018-06-10,796
2018-06-11,796
2018-06-12,796
2018-06-13,779
2018-06-14,779
2018-06-15,779
2018-06-16,779
2018-06-17,779
2018-06-18,804
2018-06-19,804
2018-06-20,804
2018-06-21,804
2018-06-22,804
2018-06-23,804
2018-06-24,834
2018-06-25,834
2018-06-26,834
2018-06-27,834
2018-06-28,834
2018-06-29,834
2018-06-30,834
2018-07-01,870
2018-07-02,870
2018-07-03,870
2018-07-04,870
2018-07-05,870
2018-07-06,870
2018-07-07,840
2018-07-08,840
2018-07-09,840
2018-07-10,840
2018-07-11,840
2018-07-12,840
2018-07-13,840
2018-07-14,840
2018-07-15,840
2018-07-16,812
2018-07-17,812
2018-07-18,812
2018-07-19,812
2018-07-20,812
2018-07-21,812
2018-07-22,783
2018-07-23,783
2018-07-24,783
2018-07-25,783
2018-07-26,783
2018-07-27,819
2018-07-28,819
2018-07-29,819
2018-07-30,819
2018-07-31,819
2018-08-01,819
2018-08-02,846
2018-08-03,846
2018-08-04,846
2018-08-05,846
2018-08-06,868
2018-08-07,868
2018-08-08,868
2018-08-09,868
2018-08-10,868
2018-08-11,862
2018-08-12,862
2018-08-14,862
2018-08-16,836
2018-08-17,836
2018-08-18,836
2018-08-19,836
2018-08-20,800
2018-08-21,800
2018-08-22,800
2018-08-23,800
2018-08-24,800
2018-08-25,800
2018-08-26,799
2018-08-27,799
2018-08-28,799
2018-08-29,799
2018-08-30,799
2018-08-31,799
2018-09-01,814
2018-09-02,814
2018-09-03,814
2018-09-04,814
2018-09-05,814
2018-09-06,814
2018-09-07,811
2018-09-08,811
2018-09-09,811
2018-09-10,811
2018-09-11,811
2018-09-12,811
2018-09-13,836
2018-09-14,836
2018-09-15,836
2018-09-16,836
2018-09-17,836
2018-09-18,824
2018-09-19,824
2018-09-20,824
2018-09-21,824
2018-09-22,824
2018-09-23,823
2018-09-24,823
2018-09-25,823
2018-09-26,823
2018-09-27,823
2018-09-28,823
2018-09-29,823
2018-09-30,806
2018-10-02,806
2018-10-03,806
2018-10-04,806
2018-10-05,806
2018-10-06,838
2018-10-07,838
2018-10-08,838
2018-10-09,838
2018-10-10,838
2018-10-11,825
2018-10-12,825
2018-10-13,825
2018-10-14,825
2018-10-15,825
2018-10-16,825
2018-10-17,825
2018-10-18,798
2018-10-19,798
2018-10-20,798
2018-10-21,798
2018-10-22,798
2018-10-23,798
2018-10-24,824
2018-10-25,824
2018-10-26,824
2018-10-27,824
2018-10-28,824
2018-10-29,824
2018-10-30,855
2018-10-31,855
2018-11-01,855
2018-11-03,855
2018-11-04,882
2018-11-05,882
2018-11-06,882
2018-11-07,905
2018-11-08,905
2018-11-09,905
2018-11-10,884
2018-11-11,884
2018-11-12,884
2018-11-13,884
2018-11-14,884
2018-11-15,839
2018-11-16,839
2018-11-17,839
2018-11-18,827
2018-11-19,827
2018-11-20,827
2018-11-21,827
2018-11-22,838
2018-11-23,838
2018-11-24,838
2018-11-25,838
2018-11-26,838
2018-11-27,818
2018-11-28,818
2018-11-29,818
2018-12-01,827
2018-12-02,827
2018-12-03,827
2018-12-05,843
2018-12-07,843
2018-12-09,843
2018-12-10,851
2018-12-11,851
2018-12-12,851
2018-12-13,851
2018-12-14,851
2018-12-15,823
2018-12-16,823
2018-12-17,823
2018-12-18,823
2018-12-19,797
2018-12-20,797
2018-12-21,797
2018-12-22,797
2018-12-23,804
2018-12-24,804
2018-12-25,804
2018-12-26,804
2018-12-27,821
2018-12-28,821
2018-12-29,821
2018-12-30,821
2018-12-31,843
2019-01-01,843
2019-01-02,843
2019-01-03,843
2019-01-04,829
2019-01-05,829
2019-01-06,829
2019-01-08,846
2019-01-10,836
2019-01-11,836
2019-01-12,836
2019-01-13,840
2019-01-14,840
2019-01-15,840
2019-01-16,828
2019-01-17,828
2019-01-18,828
2019-01-19,804
2019-01-20,804
2019-01-21,804
2019-01-22,804
2019-01-23,781
2019-01-24,781
2019-01-25,781
2019-01-26,814
2019-01-27,814
2019-01-28,814
2019-01-29,823
2019-01-30,823
2019-01-31,823
2019-02-01,845
2019-02-02,845
2019-02-03,845
2019-02-04,845
2019-02-05,834
2019-02-06,834
2019-02-07,834
2019-02-08,834
2019-02-09,798
2019-02-10,798
2019-02-11,798
2019-02-12,798
2019-02-13,815
2019-02-14,815
2019-02-15,815
2019-02-16,815
2019-02-17,832
2019-02-18,832
2019-02-19,832
2019-02-20,857
2019-02-21,857
2019-02-22,857
2019-02-23,815
2019-02-24,815
2019-02-25,815
2019-02-26,819
2019-02-27,819
2019-02-28,819
2019-03-01,819
2019-03-02,819
2019-03-03,833
2019-03-04,833
2019-03-05,833
2019-03-06,865
2019-03-07,865
2019-03-08,865
2019-03-09,865
2019-03-10,866
2019-03-11,866
2019-03-12,866
2019-03-13,826
2019-03-14,826
2019-03-15,826
2019-03-16,826
2019-03-17,794
2019-03-18,794
2019-03-19,794
2019-03-20,794
2019-03-21,791
2019-03-22,791
2019-03-23,791
2019-03-24,819
2019-03-25,819
2019-03-26,819
2019-03-27,819
2019-03-28,819
2019-03-29,829
2019-03-30,829
2019-03-31,829
2019-04-01,829
2019-04-02,829
2019-04-03,823
2019-04-04,823
2019-04-05,823
2019-04-06,823
2019-04-07,823
2019-04-08,822
2019-04-09,822
2019-04-10,822
2019-04-11,822
2019-04-12,836
2019-04-13,836
2019-04-14,836
2019-04-15,808
2019-04-16,808
2019-04-17,808
2019-04-18,808
2019-04-19,811
2019-04-20,811
2019-04-21,811
2019-04-22,847
2019-04-23,847
2019-04-24,847
2019-04-25,847
2019-04-26,823
2019-04-27,823
2019-04-28,823
2019-04-29,823
2019-04-30,812
2019-05-01,812
2019-05-02,812
2019-05-03,812
2019-05-04,830
2019-05-05,830
2019-05-06,830
2019-05-07,830
2019-05-08,830
2019-05-09,830
2019-05-10,828
2019-05-11,828
2019-05-12,828
2019-05-13,827
2019-05-14,827
2019-05-15,827
2019-05-16,827
2019-05-17,827
2019-05-18,840
2019-05-19,840
2019-05-20,840
2019-05-21,840
2019-05-22,840
2019-05-23,818
2019-05-24,818
2019-05-25,818
2019-05-26,818
2019-05-27,834
2019-05-28,834
2019-05-29,834
2019-05-30,834
2019-05-31,820
2019-06-01,820
2019-06-02,820
2019-06-03,820
2019-06-04,834
2019-06-05,834
2019-06-06,834
2019-06-07,834
2019-06-08,827
2019-06-09,827
2019-06-10,827
2019-06-11,827
2019-06-12,824
2019-06-13,824
2019-06-14,824
2019-06-15,824
2019-06-16,820
2019-06-17,820
2019-06-18,820
2019-06-19,820
2019-06-20,820
2019-06-21,824
2019-06-22,824
2019-06-23,824
2019-06-24,824
2019-06-25,824
2019-06-26,819
2019-06-27,819
2019-06-28,819
2019-06-29,819
2019-06-30,842
2019-07-01,842
2019-07-02,842
2019-07-03,842
2019-07-04,830
2019-07-05,830
2019-07-06,830
2019-07-07,830
2019-07-08,830
2019-07-09,838
2019-07-10,838
2019-07-11,838
2019-07-12,838
2019-07-13,838
2019-07-14,816
2019-07-15,816
2019-07-16,816
2019-07-17,816
2019-07-18,820
2019-07-19,820
2019-07-20,820
2019-07-21,820
2019-07-22,811
2019-07-23,811
2019-07-24,811
2019-07-25,811
2019-07-26,811
2019-07-27,823
2019-07-28,823
2019-07-29,823
2019-07-30,823
2019-07-31,852
2019-08-01,852
2019-08-02,852
2019-08-03,852
2019-08-04,816
2019-08-05,816
2019-08-06,816
2019-08-07,791
2019-08-08,791
2019-08-09,791
2019-08-10,791
2019-08-11,818
2019-08-12,818
2019-08-13,818
2019-08-14,818
2019-08-15,822
2019-08-16,822
2019-08-17,822
2019-08-18,840
2019-08-19,840
2019-08-20,840
2019-08-21,840
2019-08-22,822
2019-08-23,822
2019-08-24,822
2019-08-24,822
2019-08-25,822
2019-08-25,822
2019-08-26,853
2019-08-26,853
2019-08-27,853
2019-08-27,853
2019-08-28,853
2019-08-29,853
2019-08-30,847
2019-08-31,847
2019-09-01,847
2019-09-02,847
2019-09-03,804
