date_obj,Mint%20cake price
2016-12-16,399
2016-12-17,399
2016-12-18,399
2016-12-19,399
2016-12-20,399
2016-12-21,399
2016-12-22,399
2016-12-23,399
2016-12-24,399
2016-12-25,399
2016-12-26,399
2016-12-27,399
2016-12-28,399
2016-12-29,399
2016-12-30,399
2016-12-31,399
2017-01-01,399
2017-01-02,399
2017-01-03,399
2017-01-04,399
2017-01-05,399
2017-01-06,399
2017-01-07,399
2017-01-08,399
2017-01-09,399
2017-01-10,399
2017-01-11,399
2017-01-12,399
2017-01-13,399
2017-01-14,399
2017-01-15,405
2017-01-16,405
2017-01-17,405
2017-01-18,405
2017-01-19,405
2017-01-20,405
2017-01-21,405
2017-01-22,405
2017-01-27,405
2017-01-28,405
2017-01-29,405
2017-01-30,405
2017-01-31,405
2017-02-01,405
2017-02-02,405
2017-02-03,405
2017-02-04,405
2017-02-05,405
2017-02-06,405
2017-02-07,405
2017-02-08,405
2017-02-09,405
2017-02-10,405
2017-02-11,405
2017-02-12,405
2017-02-13,405
2017-02-14,405
2017-02-15,405
2017-02-16,405
2017-02-18,405
2017-02-19,414
2017-02-20,414
2017-02-21,414
2017-02-22,414
2017-02-23,414
2017-02-24,414
2017-02-25,414
2017-02-26,414
2017-02-27,414
2017-02-28,414
2017-03-01,414
2017-03-02,414
2017-03-03,414
2017-03-04,414
2017-03-05,414
2017-03-06,414
2017-03-07,414
2017-03-08,414
2017-03-09,414
2017-03-10,414
2017-03-11,414
2017-03-12,414
2017-03-13,414
2017-03-14,414
2017-03-15,414
2017-03-16,414
2017-03-17,414
2017-03-18,414
2017-03-19,414
2017-03-20,414
2017-03-21,414
2017-03-22,414
2017-03-23,414
2017-03-24,414
2017-03-25,414
2017-03-26,414
2017-03-27,414
2017-03-28,414
2017-03-29,414
2017-03-30,414
2017-03-31,414
2017-04-01,414
2017-04-02,414
2017-04-03,430
2017-04-04,430
2017-04-12,430
2017-04-13,430
2017-04-14,430
2017-04-15,430
2017-04-16,430
2017-04-17,430
2017-04-18,430
2017-04-19,430
2017-04-20,430
2017-04-21,430
2017-04-22,430
2017-04-23,430
2017-04-24,430
2017-04-25,430
2017-04-26,430
2017-04-27,430
2017-04-28,430
2017-04-29,430
2017-04-30,430
2017-05-01,430
2017-05-02,430
2017-05-03,430
2017-05-04,430
2017-05-05,430
2017-05-06,449
2017-05-07,449
2017-05-08,449
2017-05-09,449
2017-05-10,449
2017-05-11,449
2017-05-12,449
2017-05-13,449
2017-05-14,449
2017-05-15,449
2017-05-16,449
2017-05-17,449
2017-05-18,449
2017-05-19,449
2017-05-20,449
2017-05-21,449
2017-05-22,449
2017-05-23,449
2017-05-24,449
2017-05-25,449
2017-05-26,449
2017-05-27,449
2017-05-28,449
2017-05-29,449
2017-05-30,449
2017-05-31,449
2017-06-01,449
2017-06-02,449
2017-06-03,449
2017-06-06,449
2017-06-07,449
2017-06-08,449
2017-06-09,449
2017-06-10,449
2017-06-11,470
2017-06-12,470
2017-06-13,470
2017-06-14,470
2017-06-15,470
2017-06-16,470
2017-06-17,470
2017-06-18,470
2017-06-19,470
2017-06-20,470
2017-06-21,470
2017-06-22,470
2017-06-23,470
2017-06-24,470
2017-06-25,470
2017-06-26,470
2017-06-27,470
2017-06-28,470
2017-06-29,470
2017-06-30,470
2017-07-01,470
2017-07-02,470
2017-07-03,470
2017-07-04,470
2017-07-05,470
2017-07-06,470
2017-07-07,470
2017-07-08,470
2017-07-13,470
2017-07-14,470
2017-07-15,470
2017-07-16,470
2017-07-17,470
2017-07-18,470
2017-07-19,470
2017-07-20,470
2017-07-21,470
2017-07-22,470
2017-07-23,489
2017-07-24,489
2017-07-25,489
2017-07-26,489
2017-07-27,489
2017-07-28,489
2017-07-29,489
2017-07-30,489
2017-07-31,489
2017-08-01,489
2017-08-02,489
2017-08-03,489
2017-08-04,489
2017-08-05,489
2017-08-06,489
2017-08-09,489
2017-08-10,489
2017-08-11,489
2017-08-12,489
2017-08-13,489
2017-08-14,489
2017-08-15,489
2017-08-16,489
2017-08-17,489
2017-08-18,489
2017-08-19,489
2017-08-20,489
2017-08-21,489
2017-08-22,489
2017-08-23,489
2017-08-24,489
2017-08-25,489
2017-08-26,489
2017-08-27,489
2017-08-28,489
2017-08-29,489
2017-08-30,489
2017-08-31,489
2017-09-01,489
2017-09-02,489
2017-09-03,489
2017-09-04,489
2017-09-05,489
2017-09-06,510
2017-09-07,510
2017-09-08,510
2017-09-09,510
2017-09-10,510
2017-09-11,510
2017-09-12,510
2017-09-13,510
2017-09-14,510
2017-09-15,510
2017-09-16,510
2017-09-17,510
2017-09-19,510
2017-09-20,510
2017-09-21,510
2017-09-22,510
2017-09-23,510
2017-09-24,510
2017-09-25,510
2017-09-26,510
2017-09-27,510
2017-09-28,510
2017-09-29,510
2017-09-30,510
2017-10-01,510
2017-10-02,510
2017-10-03,510
2017-10-04,510
2017-10-05,510
2017-10-06,510
2017-10-07,510
2017-10-08,510
2017-10-09,510
2017-10-10,510
2017-10-11,510
2017-10-12,510
2017-10-13,510
2017-10-14,510
2017-10-15,510
2017-10-16,524
2017-10-17,524
2017-10-18,524
2017-10-19,524
2017-10-20,524
2017-10-21,524
2017-10-22,524
2017-10-23,524
2017-10-24,524
2017-10-25,524
2017-10-26,524
2017-10-27,524
2017-10-28,524
2017-10-29,524
2017-10-30,524
2017-10-31,524
2017-11-02,524
2017-11-03,524
2017-11-04,524
2017-11-05,524
2017-11-06,524
2017-11-07,524
2017-11-08,524
2017-11-09,524
2017-11-10,524
2017-11-11,524
2017-11-12,524
2017-11-13,524
2017-11-14,524
2017-11-15,524
2017-11-16,524
2017-11-17,524
2017-11-18,524
2017-11-19,524
2017-11-20,524
2017-11-21,524
2017-11-22,524
2017-11-23,524
2017-11-24,524
2017-11-25,524
2017-11-26,524
2017-11-27,524
2017-11-28,524
2017-11-29,524
2017-11-30,524
2017-12-01,550
2017-12-02,550
2017-12-03,550
2017-12-04,550
2017-12-05,550
2017-12-06,550
2017-12-07,550
2017-12-08,550
2017-12-09,550
2017-12-10,550
2017-12-11,550
2017-12-12,550
2017-12-14,550
2017-12-15,550
2017-12-17,550
2017-12-18,550
2017-12-19,550
2017-12-20,550
2017-12-21,550
2017-12-22,550
2017-12-23,550
2017-12-24,550
2017-12-25,550
2017-12-26,550
2017-12-27,550
2017-12-28,550
2017-12-29,550
2017-12-30,550
2017-12-31,550
2018-01-01,550
2018-01-02,550
2018-01-03,550
2018-01-04,550
2018-01-05,550
2018-01-06,575
2018-01-07,575
2018-01-08,575
2018-01-09,575
2018-01-10,575
2018-01-11,575
2018-01-12,575
2018-01-13,575
2018-01-14,575
2018-01-15,575
2018-01-16,575
2018-01-17,575
2018-01-18,575
2018-01-19,575
2018-01-20,575
2018-01-21,575
2018-01-22,575
2018-01-23,575
2018-01-25,575
2018-01-26,597
2018-01-27,597
2018-01-28,597
2018-01-29,597
2018-01-31,597
2018-02-01,597
2018-02-02,597
2018-02-03,597
2018-02-04,597
2018-02-05,597
2018-02-06,597
2018-02-07,597
2018-02-08,597
2018-02-09,597
2018-02-10,597
2018-02-11,597
2018-02-12,597
2018-02-13,597
2018-02-14,597
2018-02-15,597
2018-02-16,597
2018-02-17,622
2018-02-18,622
2018-02-19,622
2018-02-20,622
2018-02-21,622
2018-02-22,622
2018-02-23,622
2018-02-24,622
2018-02-25,622
2018-02-26,622
2018-02-27,622
2018-03-01,622
2018-03-02,622
2018-03-03,622
2018-03-04,622
2018-03-05,622
2018-03-06,622
2018-03-07,651
2018-03-08,651
2018-03-09,651
2018-03-10,651
2018-03-11,651
2018-03-12,651
2018-03-13,651
2018-03-14,651
2018-03-15,651
2018-03-16,651
2018-03-17,651
2018-03-18,651
2018-03-19,651
2018-03-20,651
2018-03-21,651
2018-03-23,651
2018-03-24,651
2018-03-26,651
2018-03-27,651
2018-03-28,683
2018-03-29,683
2018-03-30,683
2018-03-31,683
2018-04-01,683
2018-04-02,683
2018-04-03,683
2018-04-04,683
2018-04-05,683
2018-04-06,683
2018-04-07,683
2018-04-08,683
2018-04-09,683
2018-04-10,683
2018-04-11,683
2018-04-12,683
2018-04-13,683
2018-04-14,683
2018-04-15,683
2018-04-16,683
2018-04-17,683
2018-04-18,683
2018-04-19,683
2018-04-20,683
2018-04-21,683
2018-04-22,683
2018-04-23,710
2018-04-24,710
2018-04-25,710
2018-04-26,710
2018-04-27,710
2018-04-28,710
2018-04-29,710
2018-04-30,710
2018-05-01,710
2018-05-04,710
2018-05-05,710
2018-05-06,710
2018-05-07,710
2018-05-08,710
2018-05-09,710
2018-05-10,710
2018-05-11,710
2018-05-12,710
2018-05-13,710
2018-05-14,710
2018-05-15,710
2018-05-16,710
2018-05-17,710
2018-05-18,710
2018-05-19,710
2018-05-20,710
2018-05-21,736
2018-05-22,736
2018-05-23,736
2018-05-24,736
2018-05-25,736
2018-05-26,736
2018-05-27,736
2018-05-28,736
2018-05-29,736
2018-05-30,736
2018-05-31,736
2018-06-01,736
2018-06-02,736
2018-06-03,736
2018-06-04,736
2018-06-05,736
2018-06-06,736
2018-06-07,736
2018-06-08,736
2018-06-09,736
2018-06-10,736
2018-06-11,736
2018-06-12,769
2018-06-13,769
2018-06-14,769
2018-06-15,769
2018-06-16,769
2018-06-17,769
2018-06-18,769
2018-06-19,769
2018-06-20,769
2018-06-21,769
2018-06-22,769
2018-06-23,769
2018-06-24,769
2018-06-25,769
2018-06-26,769
2018-06-27,769
2018-06-28,769
2018-06-29,769
2018-06-30,769
2018-07-01,769
2018-07-02,769
2018-07-03,769
2018-07-04,769
2018-07-05,802
2018-07-06,802
2018-07-07,802
2018-07-08,802
2018-07-09,802
2018-07-10,802
2018-07-11,802
2018-07-12,802
2018-07-13,802
2018-07-14,802
2018-07-15,802
2018-07-16,802
2018-07-17,802
2018-07-18,802
2018-07-19,802
2018-07-20,802
2018-07-21,802
2018-07-22,802
2018-07-23,802
2018-07-24,802
2018-07-25,802
2018-07-26,802
2018-07-27,802
2018-07-28,802
2018-07-29,802
2018-07-30,802
2018-07-31,835
2018-08-01,835
2018-08-02,835
2018-08-03,835
2018-08-04,835
2018-08-05,835
2018-08-06,835
2018-08-07,835
2018-08-08,835
2018-08-09,835
2018-08-10,835
2018-08-11,835
2018-08-12,835
2018-08-14,835
2018-08-16,872
2018-08-17,872
2018-08-18,872
2018-08-19,872
2018-08-20,872
2018-08-21,872
2018-08-22,872
2018-08-23,872
2018-08-24,872
2018-08-25,872
2018-08-26,872
2018-08-27,872
2018-08-28,872
2018-08-29,872
2018-08-30,872
2018-08-31,872
2018-09-01,906
2018-09-02,906
2018-09-03,906
2018-09-04,906
2018-09-05,906
2018-09-06,906
2018-09-07,906
2018-09-08,906
2018-09-09,906
2018-09-10,906
2018-09-11,906
2018-09-12,906
2018-09-13,906
2018-09-14,906
2018-09-15,906
2018-09-16,906
2018-09-17,906
2018-09-18,906
2018-09-19,951
2018-09-20,951
2018-09-21,951
2018-09-22,951
2018-09-23,951
2018-09-24,951
2018-09-25,951
2018-09-26,951
2018-09-27,951
2018-09-28,951
2018-09-29,951
2018-09-30,951
2018-10-02,951
2018-10-03,951
2018-10-04,951
2018-10-05,994
2018-10-06,994
2018-10-07,994
2018-10-08,994
2018-10-09,994
2018-10-10,994
2018-10-11,994
2018-10-12,994
2018-10-13,994
2018-10-14,994
2018-10-15,994
2018-10-16,994
2018-10-17,994
2018-10-18,994
2018-10-19,994
2018-10-20,994
2018-10-21,994
2018-10-22,994
2018-10-23,994
2018-10-24,1041
2018-10-25,1041
2018-10-26,1041
2018-10-27,1041
2018-10-28,1041
2018-10-29,1041
2018-10-30,1041
2018-10-31,1041
2018-11-01,1041
2018-11-03,1041
2018-11-04,1041
2018-11-05,1041
2018-11-06,1041
2018-11-07,1086
2018-11-08,1086
2018-11-09,1086
2018-11-10,1086
2018-11-11,1086
2018-11-12,1086
2018-11-13,1086
2018-11-14,1086
2018-11-15,1086
2018-11-16,1086
2018-11-17,1131
2018-11-18,1131
2018-11-19,1131
2018-11-20,1131
2018-11-21,1131
2018-11-22,1131
2018-11-23,1131
2018-11-24,1131
2018-11-25,1131
2018-11-26,1131
2018-11-27,1180
2018-11-28,1180
2018-11-29,1180
2018-12-01,1180
2018-12-02,1180
2018-12-03,1180
2018-12-04,1180
2018-12-05,1180
2018-12-07,1180
2018-12-09,1211
2018-12-10,1211
2018-12-11,1211
2018-12-12,1211
2018-12-13,1211
2018-12-14,1211
2018-12-15,1211
2018-12-16,1211
2018-12-17,1211
2018-12-18,1211
2018-12-19,1266
2018-12-20,1266
2018-12-21,1266
2018-12-22,1266
2018-12-23,1266
2018-12-24,1266
2018-12-25,1266
2018-12-26,1266
2018-12-27,1266
2018-12-28,1266
2018-12-29,1266
2018-12-30,1326
2018-12-31,1326
2019-01-01,1326
2019-01-02,1326
2019-01-03,1326
2019-01-04,1326
2019-01-05,1326
2019-01-06,1326
2019-01-08,1326
2019-01-10,1371
2019-01-11,1371
2019-01-12,1371
2019-01-13,1371
2019-01-14,1371
2019-01-15,1371
2019-01-16,1371
2019-01-17,1371
2019-01-18,1371
2019-01-19,1371
2019-01-20,1371
2019-01-21,1371
2019-01-22,1371
2019-01-23,1435
2019-01-24,1435
2019-01-25,1435
2019-01-26,1435
2019-01-27,1435
2019-01-28,1435
2019-01-29,1435
2019-01-30,1435
2019-01-31,1435
2019-02-01,1499
2019-02-02,1499
2019-02-03,1499
2019-02-04,1499
2019-02-05,1499
2019-02-06,1499
2019-02-07,1499
2019-02-08,1499
2019-02-09,1572
2019-02-10,1572
2019-02-11,1572
2019-02-12,1572
2019-02-13,1572
2019-02-14,1572
2019-02-15,1572
2019-02-16,1572
2019-02-17,1572
2019-02-18,1572
2019-02-19,1572
2019-02-20,1572
2019-02-21,1643
2019-02-22,1643
2019-02-23,1643
2019-02-24,1643
2019-02-25,1643
2019-02-26,1643
2019-02-27,1643
2019-02-28,1643
2019-03-01,1643
2019-03-02,1643
2019-03-03,1643
2019-03-04,1643
2019-03-05,1643
2019-03-06,1643
2019-03-07,1643
2019-03-08,1643
2019-03-09,1643
2019-03-10,1643
2019-03-11,1643
2019-03-12,1643
2019-03-13,1643
2019-03-14,1643
2019-03-15,1724
2019-03-16,1724
2019-03-17,1724
2019-03-18,1724
2019-03-19,1724
2019-03-20,1724
2019-03-21,1724
2019-03-22,1724
2019-03-23,1724
2019-03-24,1724
2019-03-25,1724
2019-03-26,1724
2019-03-27,1724
2019-03-28,1724
2019-03-29,1724
2019-03-30,1724
2019-03-31,1806
2019-04-01,1806
2019-04-02,1806
2019-04-03,1806
2019-04-04,1806
2019-04-05,1806
2019-04-06,1806
2019-04-07,1806
2019-04-08,1806
2019-04-09,1806
2019-04-10,1806
2019-04-11,1806
2019-04-12,1806
2019-04-13,1806
2019-04-14,1806
2019-04-15,1806
2019-04-16,1806
2019-04-17,1806
2019-04-18,1806
2019-04-19,1895
2019-04-20,1895
2019-04-21,1895
2019-04-22,1895
2019-04-23,1895
2019-04-24,1895
2019-04-25,1895
2019-04-26,1895
2019-04-27,1895
2019-04-28,1895
2019-04-29,1895
2019-04-30,1895
2019-05-01,1895
2019-05-02,1895
2019-05-03,1895
2019-05-04,1895
2019-05-05,1895
2019-05-06,1988
2019-05-07,1988
2019-05-08,1988
2019-05-09,1988
2019-05-10,1988
2019-05-11,1988
2019-05-12,1988
2019-05-13,1988
2019-05-14,1988
2019-05-15,1988
2019-05-16,1988
2019-05-17,1988
2019-05-18,1988
2019-05-19,1988
2019-05-20,1988
2019-05-21,1988
2019-05-22,1988
2019-05-23,1988
2019-05-24,1988
2019-05-25,1988
2019-05-26,2081
2019-05-27,2081
2019-05-28,2081
2019-05-29,2081
2019-05-30,2081
2019-05-31,2081
2019-06-01,2081
2019-06-02,2081
2019-06-03,2081
2019-06-04,2081
2019-06-05,2081
2019-06-06,2081
2019-06-07,2081
2019-06-08,2081
2019-06-09,2081
2019-06-10,2081
2019-06-11,2081
2019-06-12,2081
2019-06-13,2081
2019-06-14,2081
2019-06-15,2081
2019-06-16,2081
2019-06-17,2081
2019-06-18,2081
2019-06-19,2081
2019-06-20,2081
2019-06-21,2081
2019-06-22,2161
2019-06-23,2161
2019-06-24,2161
2019-06-25,2161
2019-06-26,2161
2019-06-27,2161
2019-06-28,2161
2019-06-29,2161
2019-06-30,2161
2019-07-01,2161
2019-07-02,2161
2019-07-03,2161
2019-07-04,2161
2019-07-05,2161
2019-07-06,2161
2019-07-07,2161
2019-07-08,2161
2019-07-09,2161
2019-07-10,2161
2019-07-11,2161
2019-07-12,2161
2019-07-13,2161
2019-07-14,2161
2019-07-15,2259
2019-07-16,2259
2019-07-17,2259
2019-07-18,2259
2019-07-19,2259
2019-07-20,2259
2019-07-21,2259
2019-07-22,2259
2019-07-23,2259
2019-07-24,2259
2019-07-25,2259
2019-07-26,2259
2019-07-27,2259
2019-07-28,2259
2019-07-29,2259
2019-07-30,2259
2019-07-31,2259
2019-08-01,2259
2019-08-02,2259
2019-08-03,2259
2019-08-04,2259
2019-08-05,2259
2019-08-06,2259
2019-08-07,2259
2019-08-08,2259
2019-08-09,2303
