date_obj,Spicy%20tomato price
2019-09-08,130
2019-09-09,130
2019-09-10,130
2019-09-11,130
2019-09-12,130
2019-09-13,130
2019-09-14,130
2019-09-15,130
2019-09-16,130
2019-09-17,130
2019-09-18,130
2019-09-19,130
2019-09-20,130
2019-09-21,130
2019-09-22,130
2019-09-23,130
2019-09-24,130
2019-09-25,130
2019-09-26,130
2019-09-27,130
2019-09-28,130
2019-09-29,130
2019-09-30,130
2019-10-01,137
2019-10-02,137
2019-10-03,137
2019-10-04,137
2019-10-05,137
2019-10-06,137
2019-10-07,137
2019-10-08,137
2019-10-09,137
2019-10-10,137
2019-10-11,137
2019-10-12,137
2019-10-13,137
2019-10-14,137
2019-10-15,137
2019-10-16,137
2019-10-17,137
2019-10-18,137
2019-10-19,137
2019-10-20,137
2019-10-21,137
2019-10-22,137
2019-10-23,137
2019-10-24,143
2019-10-25,143
2019-10-26,143
2019-10-27,143
2019-10-28,143
2019-10-29,143
2019-10-30,143
2019-10-31,143
2019-11-01,143
2019-11-02,143
2019-11-03,143
2019-11-04,143
2019-11-05,143
2019-11-06,143
2019-11-07,143
2019-11-08,143
2019-11-09,143
2019-11-10,143
2019-11-11,143
2019-11-12,143
2019-11-13,143
2019-11-14,143
2019-11-15,143
2019-11-16,149
2019-11-17,149
2019-11-18,149
2019-11-19,149
2019-11-20,149
2019-11-21,149
2019-11-22,149
2019-11-23,149
2019-11-24,149
2019-11-25,149
2019-11-26,149
2019-11-27,149
2019-11-28,149
2019-11-29,149
2019-11-30,149
2019-12-01,149
2019-12-02,149
2019-12-03,149
2019-12-04,149
2019-12-05,149
2019-12-06,149
2019-12-07,149
2019-12-08,149
2019-12-09,149
2019-12-10,149
2019-12-11,149
2019-12-12,149
2019-12-13,149
2019-12-14,155
2019-12-15,155
2019-12-16,155
2019-12-17,155
2019-12-18,155
2019-12-19,155
2019-12-20,155
2019-12-21,155
2019-12-22,155
2019-12-23,155
2019-12-24,155
2019-12-25,155
2019-12-26,155
2019-12-27,155
2019-12-28,155
2019-12-29,155
2019-12-30,155
2019-12-31,155
2020-01-01,155
2020-01-02,155
2020-01-03,155
2020-01-04,161
2020-01-05,161
2020-01-06,161
2020-01-07,161
2020-01-08,161
2020-01-09,161
2020-01-10,161
2020-01-11,161
2020-01-12,161
2020-01-13,161
2020-01-14,161
2020-01-15,161
2020-01-16,161
2020-01-17,161
2020-01-18,161
2020-01-19,161
2020-01-20,161
2020-01-21,161
2020-01-22,161
2020-01-23,161
2020-01-24,161
2020-01-25,170
2020-01-26,170
2020-01-27,170
2020-01-28,170
2020-01-29,170
2020-01-30,170
2020-01-31,170
2020-02-01,170
2020-02-02,170
2020-02-03,170
2020-02-04,170
2020-02-05,170
2020-02-06,170
2020-02-07,170
2020-02-08,170
2020-02-09,178
2020-02-10,178
2020-02-11,178
2020-02-12,178
2020-02-13,178
2020-02-14,178
2020-02-15,178
2020-02-16,178
2020-02-17,178
2020-02-18,178
2020-02-19,178
2020-02-20,178
2020-02-21,178
2020-02-22,178
2020-02-23,178
2020-02-24,178
2020-02-25,178
2020-02-26,179
2020-02-27,179
2020-02-28,179
2020-02-29,179
2020-03-01,179
2020-03-02,179
2020-03-03,179
2020-03-04,179
2020-03-05,179
2020-03-06,179
2020-03-07,179
2020-03-08,179
2020-03-09,179
2020-03-10,179
2020-03-11,179
2020-03-12,179
2020-03-13,179
2020-03-14,186
2020-03-15,186
2020-03-16,186
2020-03-17,186
2020-03-18,186
2020-03-19,186
2020-03-20,186
2020-03-21,186
2020-03-22,186
2020-03-23,186
2020-03-24,186
2020-03-25,186
2020-03-26,186
2020-03-27,186
2020-03-28,186
2020-03-29,186
2020-03-30,192
2020-03-31,192
2020-04-01,192
2020-04-02,192
2020-04-03,192
2020-04-04,192
2020-04-05,192
2020-04-06,192
2020-04-07,192
2020-04-08,192
2020-04-09,192
2020-04-10,192
2020-04-11,197
2020-04-12,197
2020-04-13,197
2020-04-14,197
2020-04-15,197
2020-04-16,197
2020-04-17,197
2020-04-18,197
2020-04-19,197
2020-04-20,197
2020-04-21,197
2020-04-22,204
2020-04-23,204
2020-04-24,204
2020-04-25,204
2020-04-26,204
2020-04-27,204
2020-04-28,204
2020-04-29,204
2020-04-30,204
2020-05-01,204
2020-05-02,204
2020-05-03,204
2020-05-04,204
2020-05-05,204
2020-05-06,214
2020-05-07,214
2020-05-08,214
2020-05-09,214
2020-05-10,214
2020-05-11,214
2020-05-12,214
2020-05-13,214
