date_obj,Rune%20helm%20(h2) price
2016-02-22,21432
2016-02-23,21581
2016-02-24,21581
2016-02-25,21764
2016-02-26,21764
2016-02-27,21971
2016-02-28,21971
2016-02-29,22330
2016-03-01,22485
2016-03-02,22650
2016-03-03,22077
2016-03-04,21671
2016-03-05,21487
2016-03-06,21283
2016-03-07,21283
2016-03-08,21288
2016-03-09,21286
2016-03-10,21203
2016-03-11,21203
2016-03-12,21309
2016-03-13,21309
2016-03-14,21629
2016-03-15,21334
2016-03-16,21816
2016-03-17,22483
2016-03-18,22288
2016-03-19,22380
2016-03-20,22830
2016-03-21,23811
2016-03-22,24535
2016-03-23,24884
2016-03-24,24279
2016-03-25,23613
2016-03-26,23660
2016-03-27,23534
2016-03-28,23566
2016-03-29,24305
2016-03-30,24305
2016-03-31,24446
2016-04-01,24903
2016-04-02,24903
2016-04-03,24995
2016-04-04,24558
2016-04-05,24139
2016-04-06,24507
2016-04-07,24866
2016-04-08,24389
2016-04-09,23812
2016-04-10,24603
2016-04-11,24603
2016-04-12,24445
2016-04-13,24126
2016-04-14,23899
2016-04-15,23292
2016-04-16,22642
2016-04-17,22760
2016-04-18,23827
2016-04-19,24021
2016-04-20,23588
2016-04-21,22468
2016-04-22,22468
2016-04-23,22391
2016-04-24,21841
2016-04-25,21124
2016-04-26,21481
2016-04-27,21525
2016-04-28,22467
2016-04-29,23218
2016-04-30,22948
2016-05-01,23744
2016-05-02,24489
2016-05-03,25690
2016-05-04,26975
2016-05-05,27935
2016-05-06,27935
2016-05-07,28367
2016-05-08,27881
2016-05-09,28262
2016-05-10,29308
2016-05-11,30511
2016-05-12,30555
2016-05-13,30147
2016-05-14,29493
2016-05-15,28569
2016-05-16,27892
2016-05-17,27010
2016-05-18,26720
2016-05-19,26393
2016-05-22,24940
2016-05-23,24407
2016-05-24,24170
2016-05-25,23880
2016-05-26,24107
2016-05-27,23363
2016-05-28,23363
2016-05-29,24065
2016-05-30,25026
2016-05-31,25769
2016-06-01,26757
2016-06-02,27885
2016-06-03,27838
2016-06-04,27059
2016-06-05,26339
2016-06-06,26031
2016-06-07,26031
2016-06-08,25684
2016-06-09,25962
2016-06-10,25662
2016-06-11,25878
2016-06-12,26106
2016-06-13,26585
2016-06-14,27306
2016-06-15,27296
2016-06-16,27178
2016-06-17,26465
2016-06-18,26383
2016-06-19,26136
2016-06-20,25959
2016-06-21,25423
2016-06-22,24680
2016-06-23,24399
2016-06-24,24053
2016-06-25,23265
2016-06-26,22767
2016-06-27,22508
2016-06-28,22496
2016-06-29,22448
2016-06-30,22188
2016-07-01,21865
2016-07-02,21772
2016-07-03,21416
2016-07-04,21551
2016-07-05,21457
2016-07-06,21672
2016-07-07,21839
2016-07-08,21847
2016-07-09,21995
2016-07-10,22107
2016-07-11,22831
2016-07-12,22731
2016-07-13,22787
2016-07-14,23316
2016-07-15,24122
2016-07-16,24945
2016-07-17,25939
2016-07-18,26118
2016-07-23,28706
2016-07-24,29640
2016-07-25,30054
2016-07-26,30616
2016-07-27,31149
2016-07-28,31590
2016-07-29,32452
2016-07-30,33083
2016-07-31,33083
2016-08-01,33651
2016-08-02,32833
2016-08-03,32022
2016-08-04,31181
2016-08-05,30424
2016-08-06,29754
2016-08-07,29823
2016-08-08,30352
2016-08-09,30452
2016-08-10,30211
2016-08-11,30424
2016-08-12,29394
2016-08-13,28448
2016-08-14,28024
2016-08-15,27696
2016-08-16,27682
2016-08-17,26418
2016-08-18,26214
2016-08-19,25737
2016-08-20,24979
2016-08-21,25244
2016-08-22,25213
2016-08-23,24511
2016-08-24,24042
2016-08-25,23652
2016-08-26,23652
2016-08-28,22443
2016-08-31,22105
2016-09-01,22162
2016-09-02,22162
2016-09-03,22120
2016-09-04,22725
2016-09-05,23245
2016-09-06,23901
2016-09-07,24871
2016-09-08,25899
2016-09-09,27052
2016-09-10,26700
2016-09-11,25527
2016-09-12,24298
2016-09-13,23919
2016-09-14,23919
2016-09-15,23623
2016-09-16,23516
2016-09-17,23372
2016-09-18,23423
2016-09-19,23446
2016-09-20,23185
2016-09-21,23132
2016-09-22,22802
2016-09-23,22531
2016-09-24,22531
2016-09-25,22360
2016-09-26,22260
2016-09-27,22105
2016-09-28,21723
2016-09-29,21723
2016-09-30,21394
2016-10-01,21463
2016-10-02,21527
2016-10-03,21501
2016-10-04,21452
2016-10-05,21325
2016-10-06,21121
2016-10-07,21462
2016-10-08,21456
2016-10-09,21456
2016-10-10,21510
2016-10-11,21704
2016-10-12,21448
2016-10-13,21618
2016-10-14,21605
2016-10-15,21874
2016-10-16,22721
2016-10-17,22377
2016-10-18,22118
2016-10-19,21794
2016-10-20,21569
2016-10-21,21482
2016-10-22,21482
2016-10-23,21427
2016-10-24,21840
2016-10-25,21840
2016-10-26,21729
2016-10-27,21761
2016-10-28,22294
2016-10-29,22147
2016-10-30,22194
2016-10-31,21927
2016-11-01,21927
2016-11-02,22107
2016-11-03,22107
2016-11-04,22423
2016-11-05,22423
2016-11-06,23167
2016-11-07,23297
2016-11-08,23926
2016-11-09,24694
2016-11-10,23721
2016-11-11,23394
2016-11-12,23071
2016-11-13,23279
2016-11-14,23163
2016-12-08,23509
2016-12-09,23543
2016-12-10,23386
2016-12-11,23290
2016-12-12,23893
2016-12-13,23819
2016-12-14,23618
2016-12-15,23618
2016-12-16,23273
2016-12-17,23119
2016-12-18,23011
2016-12-19,23265
2016-12-20,23408
2016-12-21,22943
2016-12-22,24056
2016-12-23,24978
2016-12-24,25705
2016-12-25,25236
2016-12-26,23985
2016-12-27,23685
2016-12-28,23456
2016-12-29,23793
2016-12-30,24157
2016-12-31,23645
2017-01-01,24348
2017-01-02,24489
2017-01-03,24068
2017-01-04,23745
2017-01-05,23366
2017-01-06,22674
2017-01-07,22908
2017-01-08,22398
2017-01-09,22066
2017-01-10,22737
2017-01-11,23187
2017-01-12,23702
2017-01-13,23673
2017-01-14,23728
2017-01-15,23587
2017-01-16,24121
2017-01-17,23994
2017-01-18,23851
2017-01-19,23914
2017-01-20,23629
2017-01-21,23375
2017-01-22,24222
2017-01-27,25454
2017-01-28,25288
2017-01-29,24803
2017-01-30,24938
2017-01-31,24527
2017-02-01,23988
2017-02-02,23758
2017-02-03,24250
2017-02-04,24406
2017-02-05,25106
2017-02-06,25106
2017-02-07,24798
2017-02-08,24613
2017-02-09,24613
2017-02-10,24287
2017-02-11,24055
2017-02-12,23618
2017-02-13,23443
2017-02-14,23171
2017-02-15,22923
2017-02-16,22969
2017-02-18,22763
2017-02-19,22756
2017-02-20,22670
2017-02-21,22686
2017-02-22,22800
2017-02-23,22811
2017-02-24,22657
2017-02-25,22510
2017-02-26,22682
2017-02-27,22254
2017-02-28,22157
2017-03-01,22301
2017-03-02,22674
2017-03-03,22879
2017-03-04,23134
2017-03-05,23175
2017-03-06,23089
2017-03-07,23278
2017-03-08,23862
2017-03-09,23545
2017-03-10,23153
2017-03-11,24001
2017-03-12,24549
2017-03-13,23968
2017-03-14,23494
2017-03-15,23114
2017-03-16,22988
2017-03-17,22977
2017-03-18,22889
2017-03-19,22720
2017-03-20,22956
2017-03-21,23377
2017-03-22,23028
2017-03-23,23026
2017-03-24,22924
2017-03-25,22924
2017-03-26,22747
2017-03-27,22838
2017-03-28,22764
2017-03-29,22693
2017-03-30,22979
2017-03-31,23117
2017-04-01,23076
2017-04-02,23033
2017-04-03,23041
2017-04-04,22991
2017-04-12,23226
2017-04-13,22958
2017-04-14,22463
2017-04-15,22183
2017-04-16,21959
2017-04-17,22310
2017-04-18,23175
2017-04-19,23549
2017-04-20,23712
2017-04-21,23863
2017-04-22,24014
2017-04-23,23528
2017-04-24,23416
2017-04-25,23085
2017-04-26,23085
2017-04-27,22827
2017-04-28,23252
2017-04-29,23403
2017-04-30,23114
2017-05-01,23424
2017-05-02,23343
2017-05-03,23189
2017-05-04,23614
2017-05-05,23093
2017-05-06,23244
2017-05-07,22988
2017-05-08,23520
2017-05-09,23764
2017-05-10,23957
2017-05-11,24023
2017-05-12,24095
2017-05-13,24340
2017-05-14,24291
2017-05-15,24299
2017-05-16,24301
2017-05-17,24533
2017-05-18,24501
2017-05-19,24152
2017-05-20,24178
2017-05-21,24178
2017-05-22,23850
2017-05-23,23779
2017-05-24,23521
2017-05-25,24264
2017-05-26,24550
2017-05-27,24618
2017-05-28,24183
2017-05-29,23646
2017-05-30,23082
2017-05-31,22916
2017-06-01,22502
2017-06-02,22560
2017-06-03,22246
2017-06-06,21987
2017-06-07,21505
2017-06-08,21505
2017-06-09,21161
2017-06-10,21227
2017-06-11,21042
2017-06-12,21512
2017-06-13,21535
2017-06-14,21472
2017-06-15,21573
2017-06-16,21636
2017-06-17,21568
2017-06-18,21982
2017-06-19,21982
2017-06-20,22652
2017-06-21,23040
2017-06-22,22821
2017-06-23,22432
2017-06-24,21884
2017-06-25,21758
2017-06-26,21547
2017-06-27,21354
2017-06-28,21598
2017-06-29,21364
2017-06-30,21042
2017-07-01,21042
2017-07-02,21193
2017-07-03,21364
2017-07-04,21252
2017-07-05,21252
2017-07-06,21303
2017-07-07,21165
2017-07-08,21082
2017-07-13,21324
2017-07-14,21845
2017-07-15,22010
2017-07-16,22083
2017-07-17,22223
2017-07-18,22605
2017-07-19,23184
2017-07-20,22767
2017-07-21,22596
2017-07-22,22368
2017-07-23,22324
2017-07-24,22484
2017-07-25,22451
2017-07-26,22331
2017-07-27,22332
2017-07-28,22332
2017-07-29,22222
2017-07-30,22181
2017-07-31,21871
2017-08-01,21498
2017-08-02,21534
2017-08-03,21721
2017-08-04,21797
2017-08-05,21498
2017-08-06,21692
2017-08-09,21551
2017-08-10,21434
2017-08-11,21397
2017-08-12,21506
2017-08-13,21551
2017-08-14,21766
2017-08-15,21827
2017-08-17,21883
2017-08-18,21883
2017-08-19,21718
2017-08-20,21775
2017-08-21,21523
2017-08-22,21335
2017-08-23,21234
2017-08-24,21320
2017-08-25,22030
2017-08-26,23057
2017-08-27,22526
2017-08-28,22166
2017-08-29,22166
2017-08-30,21852
2017-08-31,21852
2017-09-01,21631
2017-09-02,21403
2017-09-03,21718
2017-09-04,21604
2017-09-05,21251
2017-09-06,21171
2017-09-07,21138
2017-09-08,21222
2017-09-09,21510
2017-09-10,21867
2017-09-11,21807
2017-09-12,21244
2017-09-13,21467
2017-09-14,21597
2017-09-15,21597
2017-09-16,21653
2017-09-17,21593
2017-09-19,21195
2017-09-20,21347
2017-09-21,21384
2017-09-22,21404
2017-09-23,21437
2017-09-24,21119
2017-09-25,22070
2017-09-26,21973
2017-09-27,22367
2017-09-28,22684
2017-09-29,22815
2017-09-30,22431
2017-10-01,22123
2017-10-02,22141
2017-10-03,22173
2017-10-04,22135
2017-10-05,22486
2017-10-06,22458
2017-10-07,22878
2017-10-08,22698
2017-10-09,22559
2017-10-10,22149
2017-10-11,22149
2017-10-12,22203
2017-10-13,21995
2017-10-14,21665
2017-10-15,21665
2017-10-16,21813
2017-10-17,21813
2017-10-18,22369
2017-10-19,22551
2017-10-20,22360
2017-10-21,22412
2017-10-22,23005
2017-10-23,23545
2017-10-24,24089
2017-10-25,24151
2017-10-26,24394
2017-10-27,24524
2017-10-28,24524
2017-10-29,25045
2017-10-30,25458
2017-10-31,26000
2017-11-01,26000
2017-11-02,25464
2017-11-03,24911
2017-11-04,24981
2017-11-05,24642
2017-11-06,24122
2017-11-07,23813
2017-11-08,23739
2017-11-09,23262
2017-11-10,23004
2017-11-11,22782
2017-11-12,23179
2017-11-13,24053
2017-11-14,24721
2017-11-15,25462
2017-11-16,26296
2017-11-17,26594
2017-11-18,27043
2017-11-19,26947
2017-11-20,26757
2017-11-21,26729
2017-11-22,26992
2017-11-23,26792
2017-11-24,26267
2017-11-25,25572
2017-11-26,25313
2017-11-27,25313
2017-11-28,24529
2017-11-29,23946
2017-11-30,24025
2017-12-01,23536
2017-12-02,23551
2017-12-03,23394
2017-12-04,22850
2017-12-05,22766
2017-12-06,22868
2017-12-07,23083
2017-12-08,23083
2017-12-09,23023
2017-12-10,22753
2017-12-11,22489
2017-12-12,22539
2017-12-13,22373
2017-12-14,22541
2017-12-15,22488
2017-12-16,22548
2017-12-17,22509
2017-12-18,22458
2017-12-19,22917
2017-12-20,23147
2017-12-21,22705
2017-12-22,23485
2017-12-23,23550
2017-12-24,23196
2017-12-25,23489
2017-12-26,23625
2017-12-27,23672
2017-12-28,23476
2017-12-29,24058
2017-12-30,24625
2017-12-31,24181
2018-01-01,23975
2018-01-02,23383
2018-01-03,22901
2018-01-04,22333
2018-01-05,21926
2018-01-06,21627
2018-01-07,21972
2018-01-08,22108
2018-01-09,21926
2018-01-10,22251
2018-01-11,21784
2018-01-12,21547
2018-01-13,22059
2018-01-14,22197
2018-01-15,21741
2018-01-16,22460
2018-01-17,22863
2018-01-18,22727
2018-01-19,22727
2018-01-20,22832
2018-01-21,22568
2018-01-22,22180
2018-01-23,21927
2018-01-24,22049
2018-01-25,22046
2018-01-26,22064
2018-01-27,22307
2018-01-28,22264
2018-01-29,22143
2018-01-30,22155
2018-01-31,22119
2018-02-01,22024
2018-02-02,22044
2018-02-03,22140
2018-02-04,22125
2018-02-05,22039
2018-02-06,21947
2018-02-07,22001
2018-02-08,22001
2018-02-09,22074
2018-02-10,22428
2018-02-11,22200
2018-02-12,22120
2018-02-13,22011
2018-02-14,21968
2018-02-15,22369
2018-02-16,22353
2018-02-17,22440
2018-02-18,22322
2018-02-19,22379
2018-02-20,22398
2018-02-21,22119
2018-02-22,21950
2018-02-23,22265
2018-02-24,22735
2018-02-25,22704
2018-02-26,22774
2018-02-27,22605
2018-02-28,22611
2018-03-01,22391
2018-03-02,22377
2018-03-03,22359
2018-03-04,22359
2018-03-05,22456
2018-03-06,22430
2018-03-07,22431
2018-03-08,22466
2018-03-09,22562
2018-03-10,22419
2018-03-11,22502
2018-03-12,22561
2018-03-13,22524
2018-03-14,22696
2018-03-15,22879
2018-03-16,22310
2018-03-17,22412
2018-03-18,22346
2018-03-19,22508
2018-03-20,22604
2018-03-21,22898
2018-03-23,22840
2018-03-24,22550
2018-03-26,22506
2018-03-27,22324
2018-03-28,22324
2018-03-29,22486
2018-03-30,22324
2018-03-31,22557
2018-04-01,22645
2018-04-02,22441
2018-04-03,22514
2018-04-04,22616
2018-04-05,22616
2018-04-06,22838
2018-04-08,23101
2018-04-09,23122
2018-04-10,23655
2018-04-11,23709
2018-04-12,22887
2018-04-13,22575
2018-04-14,22575
2018-04-15,22748
2018-04-16,22748
2018-04-17,22744
2018-04-18,23069
2018-04-19,23005
2018-04-20,23523
2018-04-21,24057
2018-04-22,23629
2018-04-23,23621
2018-04-24,23200
2018-04-25,23009
2018-04-26,23009
2018-04-27,22959
2018-04-28,22703
2018-04-29,22749
2018-04-30,22704
2018-05-01,22634
2018-05-02,22614
2018-05-03,22597
2018-05-04,22806
2018-05-05,22399
2018-05-06,22399
2018-05-07,22238
2018-05-08,22210
2018-05-09,21717
2018-05-10,21432
2018-05-11,22372
2018-05-12,22566
2018-05-13,22566
2018-05-14,22550
2018-05-15,22012
2018-05-16,22218
2018-05-17,22620
2018-05-18,22581
2018-05-19,22499
2018-05-20,22298
2018-05-21,22541
2018-05-22,22239
2018-05-23,22041
2018-05-24,21948
2018-05-25,22189
2018-05-26,21962
2018-05-27,22534
2018-05-28,22219
2018-05-29,21904
2018-05-30,21863
2018-05-31,21836
2018-06-01,22342
2018-06-02,22445
2018-06-03,22240
2018-06-04,22252
2018-06-05,22363
2018-06-06,22175
2018-06-07,22175
2018-06-08,22325
2018-06-09,22205
2018-06-10,22267
2018-06-11,22405
2018-06-12,22477
2018-06-13,22673
2018-06-14,22601
2018-06-15,22355
2018-06-16,21813
2018-06-17,21843
2018-06-18,21777
2018-06-19,21934
2018-06-20,21934
2018-06-21,21646
2018-06-22,21702
2018-06-23,21613
2018-06-24,21720
2018-06-25,21932
2018-06-26,22126
2018-06-27,21966
2018-06-28,22384
2018-06-29,22472
2018-06-30,22661
2018-07-01,23053
2018-07-02,23624
2018-07-03,24374
2018-07-04,24623
2018-07-05,25442
2018-07-06,25322
2018-07-07,24367
2018-07-08,23725
2018-07-09,23303
2018-07-10,23144
2018-07-11,22815
2018-07-12,22595
2018-07-13,22729
2018-07-14,22234
2018-07-15,21924
2018-07-16,21853
2018-07-17,21740
2018-07-18,21680
2018-07-19,21678
2018-07-20,21748
2018-07-21,21595
2018-07-22,21578
2018-07-23,21836
2018-07-24,22484
2018-07-25,23048
2018-07-26,22763
2018-07-27,22826
2018-07-28,22550
2018-07-29,22478
2018-07-30,23027
2018-07-31,23938
2018-08-01,23938
2018-08-02,24303
2018-08-03,24705
2018-08-04,24676
2018-08-05,24868
2018-08-06,24756
2018-08-07,25276
2018-08-08,24464
2018-08-09,23593
2018-08-10,23004
2018-08-11,22549
2018-08-12,22521
2018-08-14,22666
2018-08-16,23045
2018-08-17,22782
2018-08-18,23078
2018-08-19,23026
2018-08-20,22993
2018-08-21,22758
2018-08-22,22695
2018-08-23,23179
2018-08-24,22901
2018-08-25,22859
2018-08-26,23143
2018-08-27,22718
2018-08-28,22366
2018-08-29,22595
2018-08-30,23487
2018-08-31,23881
2018-09-01,23162
2018-09-02,23417
2018-09-03,24009
2018-09-04,24205
2018-09-05,23843
2018-09-06,23843
2018-09-07,23600
2018-09-08,23558
2018-09-09,23243
2018-09-10,22881
2018-09-11,22418
2018-09-12,22552
2018-09-13,22037
2018-09-14,22272
2018-09-15,21864
2018-09-16,22056
2018-09-17,22236
2018-09-18,22596
2018-09-19,23198
2018-09-20,23525
2018-09-21,23320
2018-09-22,23464
2018-09-23,23369
2018-09-24,23073
2018-09-25,23588
2018-09-26,23313
2018-09-27,23145
2018-09-28,22895
2018-09-29,23064
2018-09-30,22404
2018-10-02,22215
2018-10-03,22583
2018-10-04,22819
2018-10-05,22936
2018-10-06,22788
2018-10-07,22977
2018-10-08,23008
2018-10-09,23111
2018-10-10,23205
2018-10-11,23042
2018-10-12,23215
2018-10-13,23278
2018-10-14,23397
2018-10-15,23493
2018-10-16,22801
2018-10-17,22655
2018-10-18,23247
2018-10-19,23484
2018-10-20,23484
2018-10-21,23103
2018-10-22,22953
2018-10-23,23020
2018-10-24,23147
2018-10-25,23386
2018-10-26,23057
2018-10-27,23113
2018-10-28,23266
2018-10-29,23059
2018-10-30,22769
2018-10-31,22426
2018-11-01,22135
2018-11-03,23244
2018-11-04,23460
2018-11-05,23234
2018-11-06,23120
2018-11-07,23496
2018-11-08,22934
2018-11-09,22832
2018-11-10,22263
2018-11-11,22412
2018-11-12,22355
2018-11-13,22316
2018-11-14,23194
2018-11-15,23360
2018-11-16,23857
2018-11-17,24220
2018-11-18,24240
2018-11-19,24651
2018-11-20,24600
2018-11-21,24812
2018-11-22,24087
2018-11-23,23576
2018-11-24,23401
2018-11-25,23351
2018-11-26,23204
2018-11-27,22980
2018-11-28,22896
2018-11-29,23073
2018-12-01,23580
2018-12-02,23899
2018-12-03,24427
2018-12-04,24838
2018-12-05,24860
2018-12-07,25623
2018-12-09,25878
2018-12-10,25702
2018-12-11,25584
2018-12-12,25142
2018-12-13,24667
2018-12-14,24458
2018-12-15,24428
2018-12-16,24138
2018-12-17,23626
2018-12-18,23929
2018-12-19,23970
2018-12-20,23823
2018-12-21,23504
2018-12-22,23400
2018-12-23,23199
2018-12-24,23038
2018-12-25,23071
2018-12-26,23343
2018-12-27,23069
2018-12-28,22993
2018-12-29,23378
2018-12-30,23721
2018-12-31,24322
2019-01-01,24271
2019-01-02,23896
2019-01-03,24174
2019-01-04,24370
2019-01-05,24417
2019-01-06,24478
2019-01-08,23765
2019-01-10,23638
2019-01-11,23579
2019-01-12,23594
2019-01-13,23887
2019-01-14,24044
2019-01-15,23847
2019-01-16,23918
2019-01-17,23777
2019-01-18,23442
2019-01-19,23488
2019-01-20,22966
2019-01-21,22804
2019-01-22,23038
2019-01-23,22600
2019-01-24,22571
2019-01-25,22302
2019-01-26,22208
2019-01-27,22207
2019-01-28,22483
2019-01-29,23052
2019-01-30,23505
2019-01-31,23217
2019-02-01,22866
2019-02-02,24005
2019-02-03,24664
2019-02-04,25336
2019-02-05,25660
2019-02-06,26309
2019-02-07,26876
2019-02-08,26651
2019-02-09,26042
2019-02-10,25623
2019-02-11,25611
2019-02-12,25259
2019-02-13,25105
2019-02-14,25395
2019-02-15,25272
2019-02-16,25101
2019-02-17,24659
2019-02-18,24866
2019-02-19,24588
2019-02-20,24515
2019-02-21,24295
2019-02-22,23801
2019-02-23,23356
2019-02-24,23283
2019-02-25,23105
2019-02-26,22886
2019-02-27,22601
2019-02-28,22457
2019-03-01,22777
2019-03-02,22911
2019-03-03,22878
2019-03-04,23470
2019-03-05,24227
2019-03-06,24663
2019-03-07,25071
2019-03-08,24707
2019-03-09,24207
2019-03-10,23980
2019-03-11,23718
2019-03-12,23819
2019-03-13,23784
2019-03-14,23730
2019-03-15,23608
2019-03-16,23530
2019-03-17,23325
2019-03-18,23562
2019-03-19,23803
2019-03-20,23745
2019-03-21,23770
2019-03-22,23782
2019-03-23,23738
2019-03-24,23637
2019-03-25,23997
2019-03-26,23930
2019-03-27,24340
2019-03-28,24687
2019-03-29,24896
2019-03-30,25305
2019-03-31,24613
2019-04-01,24376
2019-04-02,24676
