date_obj,Saradomin%20godsword%20ornament%20kit price
2016-10-28,25239311
2016-10-29,23987888
2016-10-30,23987888
2016-10-31,23987888
2016-11-01,23987888
2016-11-02,23987888
2016-11-03,23987888
2016-11-04,23987888
2016-11-05,22788493
2016-11-06,22788493
2016-11-07,22788493
2016-11-08,22788493
2016-11-09,22788493
2016-11-10,22788493
2016-11-11,22788493
2016-11-12,21649068
2016-11-13,21649068
2016-11-14,21649068
2016-12-08,18561368
2016-12-09,17649059
2016-12-10,17649059
2016-12-11,17649059
2016-12-12,17649059
2016-12-13,17649059
2016-12-14,16774853
2016-12-15,16774853
2016-12-16,16774853
2016-12-17,16774853
2016-12-18,16774853
2016-12-19,16774853
2016-12-20,16774853
2016-12-21,15944468
2016-12-22,15944468
2016-12-23,15944468
2016-12-24,15944468
2016-12-25,15944468
2016-12-26,15944468
2016-12-27,15158137
2016-12-28,15158137
2016-12-29,15158137
2016-12-30,15158137
2016-12-31,15158137
2017-01-01,15158137
2017-01-02,14406332
2017-01-03,14406332
2017-01-04,14406332
2017-01-05,14406332
2017-01-06,14406332
2017-01-07,13740167
2017-01-08,13740167
2017-01-09,13740167
2017-01-10,13740167
2017-01-11,13740167
2017-01-12,13053158
2017-01-13,13053158
2017-01-14,13053158
2017-01-15,13053158
2017-01-16,13053158
2017-01-17,12404523
2017-01-18,12404523
2017-01-19,12404523
2017-01-20,12404523
2017-01-21,11784296
2017-01-22,11784296
2017-01-27,11195081
2017-01-28,11195081
2017-01-29,10635326
2017-01-30,10635326
2017-01-31,10635326
2017-02-01,10635326
2017-02-02,10103559
2017-02-03,10103559
2017-02-04,10103559
2017-02-05,10103559
2017-02-06,10103559
2017-02-07,10103559
2017-02-08,9619510
2017-02-09,9619510
2017-02-10,9619510
2017-02-11,9619510
2017-02-12,9253230
2017-02-13,9253230
2017-02-14,9253230
2017-02-15,9253230
2017-02-16,9414107
2017-02-18,9414107
2017-02-19,9414107
2017-02-20,9414107
2017-02-21,9305567
2017-02-22,9305567
2017-02-23,9305567
2017-02-24,9305567
2017-02-25,9305567
2017-02-26,8969501
2017-02-27,8969501
2017-02-28,8969501
2017-03-01,8969501
2017-03-02,8550223
2017-03-03,8550223
2017-03-04,8550223
2017-03-05,8550223
2017-03-06,8122711
2017-03-07,8122711
2017-03-08,8122711
2017-03-09,8122711
2017-03-10,7736192
2017-03-11,7736192
2017-03-12,7736192
2017-03-13,7358333
2017-03-14,7358333
2017-03-15,7358333
2017-03-16,7358333
2017-03-17,7549206
2017-03-18,7549206
2017-03-19,7549206
2017-03-20,7549206
2017-03-21,7455275
2017-03-22,7455275
2017-03-23,7455275
2017-03-24,7455275
2017-03-25,7338386
2017-03-26,7338386
2017-03-27,7338386
2017-03-28,7338386
2017-03-29,7585804
2017-03-30,7585804
2017-03-31,7585804
2017-04-01,7920692
2017-04-02,7920692
2017-04-03,7920692
2017-04-04,8162334
2017-04-12,8352742
2017-04-13,8352742
2017-04-14,8352742
2017-04-15,8698115
2017-04-16,8698115
2017-04-17,8698115
2017-04-18,9095247
2017-04-19,9095247
2017-04-20,9095247
2017-04-21,9095247
2017-04-22,9503757
2017-04-23,9503757
2017-04-24,9503757
2017-04-25,9742214
2017-04-26,9742214
2017-04-27,9742214
2017-04-28,9742214
2017-04-29,9318812
2017-04-30,9318812
2017-05-01,9318812
2017-05-02,8885082
2017-05-03,8885082
2017-05-04,8885082
2017-05-05,9123787
2017-05-06,9123787
2017-05-07,9123787
2017-05-08,9123787
2017-05-09,9380184
2017-05-10,9380184
2017-05-11,9380184
2017-05-12,9351853
2017-05-13,9351853
2017-05-14,9351853
2017-05-15,9351853
2017-05-16,9649592
2017-05-17,9649592
2017-05-18,9649592
2017-05-19,9649592
2017-05-20,9526552
2017-05-21,9526552
2017-05-22,9526552
2017-05-23,9526552
2017-05-24,9469129
2017-05-25,9469129
2017-05-26,9469129
2017-05-27,9469129
2017-05-28,9224587
2017-05-29,9224587
2017-05-30,9224587
2017-05-31,9224587
2017-06-01,9052200
2017-06-02,9052200
2017-06-03,9052200
2017-06-06,9063092
2017-06-07,9063092
2017-06-08,9063092
2017-06-09,9171022
2017-06-10,9171022
2017-06-11,9171022
2017-06-12,9171022
2017-06-13,9168729
2017-06-14,9168729
2017-06-15,9168729
2017-06-16,9168729
2017-06-17,9000410
2017-06-18,9000410
2017-06-19,9000410
2017-06-20,9000410
2017-06-21,8901945
2017-06-22,8901945
2017-06-23,8901945
2017-06-24,8901945
2017-06-25,8901945
2017-06-26,8606597
2017-06-27,8606597
2017-06-28,8606597
2017-06-29,8606597
2017-06-30,8513468
2017-07-01,8513468
2017-07-02,8513468
2017-07-03,8513468
2017-07-04,8259489
2017-07-05,8259489
2017-07-06,8259489
2017-07-07,8259489
2017-07-08,8038386
2017-07-13,7977167
2017-07-14,8040469
2017-07-15,8040469
2017-07-16,8040469
2017-07-17,8422604
2017-07-18,8422604
2017-07-19,8422604
2017-07-20,8831349
2017-07-21,8831349
2017-07-22,8831349
2017-07-23,9240986
2017-07-24,9240986
2017-07-25,9240986
2017-07-26,9240986
2017-07-27,9527303
2017-07-28,9527303
2017-07-29,9527303
2017-07-30,9527303
2017-07-31,9527303
2017-08-01,9286314
2017-08-02,9286314
2017-08-03,9286314
2017-08-04,9286314
2017-08-05,9140214
2017-08-06,9140214
2017-08-09,9512633
2017-08-10,9512633
2017-08-11,9072865
2017-08-12,9072865
2017-08-13,9072865
2017-08-14,9072865
2017-08-15,8626880
2017-08-17,8626880
2017-08-18,8626880
2017-08-19,8314869
2017-08-20,8314869
2017-08-21,8314869
2017-08-22,7952725
2017-08-23,7952725
2017-08-24,7952725
2017-08-25,8061549
2017-08-26,8061549
2017-08-27,8319923
2017-08-28,8319923
2017-08-29,8319923
2017-08-30,8319923
2017-08-31,8503652
2017-09-01,8503652
2017-09-02,8503652
2017-09-03,8503652
2017-09-04,8631612
2017-09-05,8631612
2017-09-06,8631612
2017-09-07,8318347
2017-09-08,8318347
2017-09-09,8318347
2017-09-10,7907752
2017-09-11,7907752
2017-09-12,7907752
2017-09-13,7907752
2017-09-14,7618054
2017-09-15,7618054
2017-09-16,7618054
2017-09-17,7798876
2017-09-19,7798876
2017-09-20,8111253
2017-09-21,8111253
2017-09-22,8111253
2017-09-23,8209251
2017-09-24,8209251
2017-09-25,8209251
2017-09-26,8082945
2017-09-27,8082945
2017-09-28,8082945
2017-09-29,7863792
2017-09-30,7863792
2017-10-01,7863792
2017-10-02,7826482
2017-10-03,7826482
2017-10-04,7826482
2017-10-05,7826482
2017-10-06,7762282
2017-10-07,7762282
2017-10-08,7762282
2017-10-09,7778453
2017-10-10,7778453
2017-10-11,7778453
2017-10-12,7743010
2017-10-13,7743010
2017-10-14,7796358
2017-10-15,7796358
2017-10-16,7796358
2017-10-17,7796358
2017-10-18,7619354
2017-10-19,7619354
2017-10-20,7619354
2017-10-21,7619354
2017-10-22,7504899
2017-10-23,7504899
2017-10-24,7504899
2017-10-25,7285798
2017-10-26,7285798
2017-10-27,7285798
2017-10-28,7285798
2017-10-29,7076095
2017-10-30,7076095
2017-10-31,7076095
2017-11-01,6759189
2017-11-02,6759189
2017-11-03,6759189
2017-11-04,6485581
2017-11-05,6485581
2017-11-06,6485581
2017-11-07,6209801
2017-11-08,6209801
2017-11-09,6050378
2017-11-10,6050378
2017-11-11,6050378
2017-11-12,5967580
2017-11-13,5967580
2017-11-14,5967580
2017-11-15,5881546
2017-11-16,5881546
2017-11-17,5881546
2017-11-18,5975175
2017-11-19,5975175
2017-11-20,5990827
2017-11-21,5990827
2017-11-22,5990827
2017-11-23,6013429
2017-11-24,6013429
2017-11-25,6295143
2017-11-26,6295143
2017-11-27,6295143
2017-11-28,6578043
2017-11-29,6578043
2017-11-30,6578043
2017-12-01,6792696
2017-12-02,6792696
2017-12-03,6792696
2017-12-04,6859442
2017-12-05,6859442
2017-12-06,7092748
2017-12-07,7092748
2017-12-08,7092748
2017-12-09,7079917
2017-12-10,7079917
2017-12-11,6900397
2017-12-12,6900397
2017-12-13,6900397
2017-12-14,6818549
2017-12-15,6818549
2017-12-16,6818549
2017-12-17,6790736
2017-12-18,6790736
2017-12-19,7055314
2017-12-20,7055314
2017-12-21,7055314
2017-12-22,7119376
2017-12-23,7119376
2017-12-24,7119376
2017-12-25,7412264
2017-12-26,7412264
2017-12-27,7412264
2017-12-28,7389932
2017-12-29,7389932
2017-12-30,7581390
2017-12-31,7581390
2018-01-01,7826720
2018-01-02,7826720
2018-01-03,8088994
2018-01-04,8088994
2018-01-05,8052307
2018-01-06,8052307
2018-01-07,7739643
2018-01-08,7739643
2018-01-09,7739643
2018-01-10,7398158
2018-01-11,7398158
2018-01-12,7398158
2018-01-13,7296197
2018-01-14,7296197
2018-01-15,7473157
2018-01-16,7473157
2018-01-17,7665747
2018-01-18,7665747
2018-01-19,7665747
2018-01-20,7760414
2018-01-21,7760414
2018-01-22,7853210
2018-01-23,7853210
2018-01-24,7926486
2018-01-25,7926486
2018-01-26,8120659
2018-01-27,8120659
2018-01-28,8476992
2018-01-29,8476992
2018-01-30,8623744
2018-02-01,8623744
2018-02-02,8745517
2018-02-03,8745517
2018-02-04,8813058
2018-02-05,8813058
2018-02-06,9009264
2018-02-07,9009264
2018-02-08,9009264
2018-02-09,8953755
2018-02-10,8953755
2018-02-11,8953755
2018-02-12,8927271
2018-02-13,8927271
2018-02-14,8927271
2018-02-15,8959559
2018-02-16,8959559
2018-02-17,8876820
2018-02-18,8876820
2018-02-19,8735288
2018-02-20,8735288
2018-02-21,8663457
2018-02-22,8663457
2018-02-23,8534323
2018-02-24,8534323
2018-02-25,8286876
2018-02-26,8286876
2018-02-27,8286876
2018-02-28,7993790
2018-03-01,7993790
2018-03-02,7784327
2018-03-03,7784327
2018-03-04,7784327
2018-03-05,7782480
2018-03-06,7782480
2018-03-07,7782480
2018-03-08,7749615
2018-03-09,7749615
2018-03-10,7749615
2018-03-11,7635575
2018-03-12,7635575
2018-03-13,7635575
2018-03-14,7595428
2018-03-15,7595428
2018-03-16,7595428
2018-03-17,7397088
2018-03-18,7397088
2018-03-19,7397088
2018-03-20,7304702
2018-03-21,7304702
2018-03-23,7163993
2018-03-24,7163993
2018-03-26,6991860
2018-03-27,6991860
2018-03-28,6655927
2018-03-29,6655927
2018-03-30,6430623
2018-03-31,6430623
2018-04-01,6430623
2018-04-02,6347281
2018-04-03,6347281
2018-04-04,6105900
2018-04-05,6105900
2018-04-06,6105900
2018-04-08,6060562
2018-04-09,6160825
2018-04-10,6160825
2018-04-11,6160825
2018-04-12,6205154
2018-04-13,6205154
2018-04-14,6205154
2018-04-15,6188850
2018-04-16,6188850
2018-04-17,6162301
2018-04-18,6162301
2018-04-19,6309807
2018-04-20,6309807
2018-04-21,6363728
2018-04-22,6363728
2018-04-23,6635531
2018-04-24,6635531
2018-04-25,6789455
2018-04-26,6789455
2018-04-27,6789455
2018-04-28,6818877
2018-04-29,6818877
2018-04-30,6756105
2018-05-01,6756105
2018-05-02,6756105
2018-05-03,6861222
2018-05-04,6861222
2018-05-05,7204284
2018-05-06,7204284
2018-05-08,7508876
2018-05-09,7508876
2018-05-10,7700271
2018-05-11,7700271
2018-05-12,7562846
2018-05-13,7562846
2018-05-14,7739896
2018-05-15,7739896
2018-05-16,7863672
2018-05-17,7863672
2018-05-18,8013968
2018-05-19,8013968
2018-05-20,8013968
2018-05-21,8127381
2018-05-22,8127381
2018-05-23,8234238
2018-05-24,8234238
2018-05-25,8234238
2018-05-26,8565174
2018-05-27,8565174
2018-05-28,8307727
2018-05-29,8307727
2018-05-30,8325904
2018-05-31,8325904
2018-06-01,8462160
2018-06-02,8462160
2018-06-03,8543998
2018-06-04,8543998
2018-06-05,8329821
2018-06-06,8329821
2018-06-07,7913329
2018-06-08,7561023
2018-06-09,7561023
2018-06-10,7182971
2018-06-11,7182971
2018-06-12,6823822
2018-06-13,6482630
2018-06-14,6168210
2018-06-15,6168210
2018-06-16,5859799
2018-06-17,5859799
2018-06-18,5575648
2018-06-19,5575648
2018-06-20,5441556
2018-06-21,5596562
2018-06-22,5865820
2018-06-23,5865820
2018-06-24,6097432
2018-06-25,6097432
2018-06-26,6073802
2018-06-27,6290751
2018-06-28,6290751
2018-06-29,6333824
2018-06-30,6333824
2018-07-01,6116681
2018-07-02,6116681
2018-07-03,6147088
2018-07-04,6147088
2018-07-05,6147088
2018-07-06,6020074
2018-07-07,6020074
2018-07-08,6021690
2018-07-09,6021690
2018-07-10,6021690
2018-07-11,5934468
2018-07-12,5934468
2018-07-13,5730153
2018-07-14,5730153
2018-07-15,5674774
2018-07-16,5674774
2018-07-17,5780966
2018-07-18,5780966
2018-07-19,5780966
2018-07-20,5606033
2018-07-21,5606033
2018-07-22,5511465
2018-07-23,5511465
2018-07-24,5450161
2018-07-25,5450161
2018-07-26,5355087
2018-07-27,5355087
2018-07-28,5252852
2018-07-29,5252852
2018-07-30,5149852
2018-07-31,5107451
2018-08-01,5107451
2018-08-02,5065744
2018-08-03,5065744
2018-08-04,4971223
2018-08-05,4971223
2018-08-06,4942340
2018-08-07,4942340
2018-08-08,4765882
2018-08-09,4765882
2018-08-10,4667581
2018-08-11,4667581
2018-08-12,4705898
2018-08-14,4782403
2018-08-16,4892146
2018-08-17,4983951
2018-08-18,4983951
2018-08-19,4955196
2018-08-20,4955196
2018-08-21,4894783
2018-08-22,4894783
2018-08-23,4874071
2018-08-24,4874071
2018-08-25,4750747
2018-08-26,4750747
2018-08-27,4715750
2018-08-28,4715750
2018-08-29,4648816
2018-08-30,4648816
2018-08-31,4591982
2018-09-01,4591982
2018-09-02,4745231
2018-09-03,4745231
2018-09-04,4740213
2018-09-05,4740213
2018-09-06,4652999
2018-09-07,4652999
2018-09-08,4690166
2018-09-09,4690166
2018-09-10,4720012
2018-09-11,4720012
2018-09-12,4709655
2018-09-13,4709655
2018-09-14,4709655
2018-09-15,4631143
2018-09-16,4631143
2018-09-17,4631143
2018-09-18,4607792
2018-09-19,4607792
2018-09-20,4607792
2018-09-21,4581066
2018-09-22,4458511
2018-09-23,4458511
2018-09-24,4448863
2018-09-25,4448863
2018-09-26,4519957
2018-09-27,4519957
2018-09-28,4547318
2018-09-29,4547318
2018-09-30,4663444
2018-10-02,4778374
2018-10-03,4899911
2018-10-04,4899911
2018-10-05,4882714
2018-10-06,4795655
2018-10-07,4795655
2018-10-08,4635481
2018-10-09,4635481
2018-10-10,4548212
2018-10-11,4548212
2018-10-12,4593804
2018-10-13,4593804
2018-10-14,4584560
2018-10-15,4584560
2018-10-16,4699276
2018-10-17,4699276
2018-10-18,4810465
2018-10-19,4810465
2018-10-20,4882203
2018-10-21,4882203
2018-10-22,4867127
2018-10-23,4867127
2018-10-24,4903840
2018-10-25,4903840
2018-10-26,4909406
2018-10-27,4909406
2018-10-28,4904222
2018-10-29,4904222
2018-10-30,5118995
2018-10-31,5112177
2018-11-01,5112177
2018-11-03,5117347
2018-11-04,4964478
2018-11-05,4948553
2018-11-06,4948553
2018-11-07,4999628
2018-11-08,4999628
2018-11-09,4921127
2018-11-10,4921127
2018-11-11,5030327
2018-11-12,5189663
2018-11-13,5400290
2018-11-14,5400290
2018-11-15,5604237
2018-11-16,5769059
2018-11-17,5769059
2018-11-18,5903996
2018-11-19,5903996
2018-11-20,6157637
2018-11-21,6157637
2018-11-22,6178353
2018-11-23,6178353
2018-11-24,6110804
2018-11-25,6110804
2018-11-26,6092494
2018-11-27,6092494
2018-11-28,6077570
2018-11-29,6077570
2018-12-01,6089653
2018-12-02,6065388
2018-12-03,6065388
2018-12-04,5937740
2018-12-05,5937740
2018-12-07,5889426
2018-12-09,5906509
2018-12-10,5802689
2018-12-11,5802689
2018-12-12,5702796
2018-12-13,5702796
2018-12-14,5649322
2018-12-15,5649322
2018-12-16,5618394
2018-12-17,5618394
2018-12-18,5532636
2018-12-19,5532636
2018-12-20,5511238
2018-12-21,5511238
2018-12-22,5370750
2018-12-23,5416541
2018-12-24,5433935
2018-12-25,5433935
2018-12-26,5433935
2018-12-27,5582741
2018-12-28,5582741
2018-12-29,5793615
2018-12-30,5793615
2018-12-31,5683127
2019-01-01,5683127
2019-01-02,5528268
2019-01-03,5528268
2019-01-04,5337091
2019-01-05,5248187
2019-01-06,5222337
2019-01-08,5236976
2019-01-10,5201699
2019-01-11,5201699
2019-01-12,4979852
2019-01-13,4979852
2019-01-14,4824984
2019-01-15,4725270
2019-01-16,4725270
2019-01-17,4596077
2019-01-18,4596077
2019-01-19,4538337
2019-01-20,4538337
2019-01-21,4565921
2019-01-22,4593624
2019-01-23,4593624
2019-01-24,4508102
2019-01-25,4508102
2019-01-26,4518058
2019-01-27,4518058
2019-01-28,4469484
2019-01-29,4452238
2019-01-30,4452238
2019-01-31,4563749
2019-02-01,4725488
2019-02-02,4725488
2019-02-03,4728931
2019-02-04,4728931
2019-02-05,4750263
2019-02-06,4750263
2019-02-07,4801752
2019-02-08,4801752
2019-02-09,4920563
2019-02-10,4920563
2019-02-11,5009659
2019-02-12,5009659
2019-02-13,4975081
2019-02-14,4975081
2019-02-15,4857648
2019-02-16,4857648
2019-02-17,4830121
2019-02-18,4830121
2019-02-19,4818423
2019-02-20,4818423
2019-02-21,4867575
2019-02-22,4867575
2019-02-23,4875764
2019-02-24,5020317
2019-02-25,5244036
2019-02-26,5482406
2019-02-27,5482406
2019-02-28,5482406
2019-03-01,5751112
2019-03-02,5921991
2019-03-03,5921991
2019-03-04,5953158
2019-03-05,5953158
2019-03-06,5786997
2019-03-07,5786997
2019-03-08,5687781
2019-03-09,5687781
2019-03-10,5574258
2019-03-11,5574258
2019-03-12,5422310
2019-03-13,5422310
2019-03-14,5305272
2019-03-15,5305272
2019-03-16,5333517
2019-03-17,5257289
2019-03-18,5257289
2019-03-19,5232910
2019-03-20,5124413
2019-03-21,5124413
2019-03-22,5032521
2019-03-23,4939250
2019-03-24,4939250
2019-03-25,4932839
2019-03-26,4974855
2019-03-27,4974855
2019-03-28,5057475
2019-03-29,5136451
2019-03-30,5136451
2019-03-31,5354907
2019-04-01,5354907
2019-04-02,5286144
2019-04-03,5234774
2019-04-04,5335936
2019-04-05,5335936
2019-04-06,5542101
2019-04-07,5650934
2019-04-08,5864602
2019-04-09,5864602
2019-04-10,6056706
2019-04-11,6056706
2019-04-12,5986650
2019-04-13,6205686
2019-04-14,6286440
2019-04-15,6286440
2019-04-16,5980494
2019-04-17,5980494
2019-04-18,5698329
2019-04-19,5698329
2019-04-20,5537462
2019-04-21,5537462
2019-04-22,5330781
2019-04-23,5297071
2019-04-24,5297071
2019-04-25,5297729
2019-04-26,5161426
2019-04-27,5161426
2019-04-28,5136401
2019-04-29,5136401
2019-04-30,5231947
2019-05-01,5231947
2019-05-02,5302432
2019-05-03,5304585
2019-05-04,5262888
2019-05-05,5262888
2019-05-06,5210273
2019-05-07,5210273
2019-05-08,5149058
2019-05-09,5149058
2019-05-10,5020606
2019-05-11,5020606
2019-05-12,5000784
2019-05-13,4998535
2019-05-14,4998535
2019-05-15,4983889
2019-05-16,4892629
2019-05-17,4892629
2019-05-18,4796345
2019-05-19,4796345
2019-05-20,4754103
2019-05-21,4754103
2019-05-22,4682381
2019-05-23,4682381
2019-05-24,4655947
2019-05-25,4655947
2019-05-26,4675786
2019-05-27,4562452
2019-05-28,4562452
2019-05-29,4450594
2019-05-30,4450594
2019-05-31,4468240
2019-06-01,4552091
2019-06-02,4491462
2019-06-03,4491462
2019-06-04,4431050
2019-06-05,4417446
2019-06-06,4417446
2019-06-07,4384446
2019-06-08,4308208
2019-06-09,4303024
2019-06-10,4303024
2019-06-11,4303024
2019-06-12,4198948
2019-06-13,4198948
2019-06-14,4102673
2019-06-15,4102673
2019-06-16,4077573
2019-06-17,4077573
2019-06-18,4027807
2019-06-19,4027807
2019-06-20,3934654
2019-06-21,3934654
2019-06-22,3895598
2019-06-23,3876343
2019-06-24,3876343
2019-06-25,3797646
2019-06-26,3866746
2019-06-27,3893015
2019-06-28,3893015
2019-06-29,4058413
2019-06-30,4128687
2019-07-01,4128687
2019-07-02,4230681
2019-07-03,4230681
2019-07-04,4226182
2019-07-05,4226182
2019-07-06,4215116
2019-07-07,4215116
2019-07-08,4385279
2019-07-09,4385279
2019-07-10,4541582
2019-07-11,4541582
2019-07-12,4539068
2019-07-13,4539068
2019-07-14,4483598
2019-07-15,4483598
2019-07-16,4464843
2019-07-17,4370405
2019-07-18,4370405
2019-07-19,4366812
2019-07-20,4366812
2019-07-21,4567294
2019-07-22,4567294
2019-07-23,4502675
2019-07-24,4502675
2019-07-25,4502675
2019-07-26,4452400
2019-07-27,4452400
2019-07-28,4356808
2019-07-29,4203432
2019-07-30,4192619
2019-07-31,4114563
2019-08-01,4114563
2019-08-02,4067488
2019-08-03,4106761
2019-08-04,4106761
2019-08-05,4088487
2019-08-06,4088487
2019-08-07,4053769
2019-08-08,4053769
2019-08-09,3982364
2019-08-10,3979973
2019-08-11,3979973
2019-08-12,4017299
2019-08-13,4017299
2019-08-14,3919898
2019-08-15,3809867
2019-08-16,3676048
2019-08-17,3676048
2019-08-18,3652082
2019-08-19,3520028
2019-08-20,3520028
2019-08-21,3559415
2019-08-22,3594585
2019-08-23,3673810
2019-08-24,3812871
2019-08-24,3812871
2019-08-25,3812871
2019-08-25,3812871
2019-08-26,3802394
2019-08-26,3802394
2019-08-27,3802394
2019-08-27,3802394
2019-08-28,3868911
2019-08-29,3868911
2019-08-30,4024080
2019-08-31,4024080
2019-09-01,4191773
2019-09-02,4191773
2019-09-03,4303009
2019-09-04,4303009
2019-09-05,4389474
2019-09-06,4389474
2019-09-07,4503660
2019-09-08,4702040
2019-09-09,4702040
2019-09-10,4780342
2019-09-11,4878960
2019-09-12,4878960
2019-09-13,4948942
2019-09-14,5074903
2019-09-15,5302884
2019-09-16,5441294
2019-09-17,5441294
2019-09-18,5358257
2019-09-19,5358257
2019-09-20,5274139
2019-09-21,5168069
2019-09-22,5168069
2019-09-23,5099123
2019-09-24,5099123
2019-09-25,5024930
2019-09-26,4989151
2019-09-27,4989151
2019-09-28,4892691
2019-09-29,4892691
2019-09-30,4950241
2019-10-01,4983109
2019-10-02,4983109
2019-10-03,4948014
2019-10-04,4948014
2019-10-05,4946239
2019-10-06,4930416
2019-10-07,4930416
2019-10-08,4878485
2019-10-09,4878485
2019-10-10,4866509
2019-10-11,4866509
2019-10-12,4830807
2019-10-13,4747728
2019-10-14,4720795
2019-10-15,4720795
2019-10-16,4694950
2019-10-17,4694950
2019-10-18,4661985
2019-10-19,4649497
2019-10-20,4649497
2019-10-21,4634571
2019-10-22,4634571
2019-10-23,4629756
2019-10-24,4629756
2019-10-25,4573838
2019-10-26,4498946
2019-10-27,4498946
2019-10-28,4442607
2019-10-29,4442607
2019-10-30,4442607
2019-10-31,4415833
2019-11-01,4415833
2019-11-02,4464417
2019-11-03,4539076
2019-11-04,4539076
2019-11-05,4500275
2019-11-06,4500275
2019-11-07,4432367
2019-11-08,4422146
2019-11-09,4462480
2019-11-10,4643322
2019-11-11,4845455
2019-11-12,4845455
2019-11-13,4863593
2019-11-14,4863593
2019-11-15,4881261
2019-11-16,4949380
2019-11-17,4949380
2019-11-18,5011274
2019-11-19,5011274
2019-11-20,5144359
2019-11-21,5144359
2019-11-22,5263055
2019-11-23,5492904
2019-11-24,5518053
2019-11-25,5543145
2019-11-26,5545348
2019-11-27,5545348
2019-11-28,5513619
2019-11-29,5513619
2019-11-30,5615556
2019-12-01,5688688
2019-12-02,5688688
2019-12-03,5792506
2019-12-04,5792506
2019-12-05,5683581
2019-12-06,5641875
2019-12-07,5571096
2019-12-08,5571096
2019-12-09,5602666
2019-12-10,5564408
2019-12-11,5564408
2019-12-12,5581019
2019-12-13,5613934
2019-12-14,5613934
2019-12-15,5713913
2019-12-16,5679997
2019-12-17,5679997
2019-12-18,5710956
2019-12-19,5710956
2019-12-20,5741800
2019-12-21,5767127
2019-12-22,5771751
2019-12-23,5771751
2019-12-24,5778439
2019-12-25,5820001
2019-12-26,5820001
2019-12-27,5829522
2019-12-28,5874556
2019-12-29,5874556
2019-12-30,5865086
2019-12-31,5865086
2020-01-01,5776819
2020-01-02,5776819
2020-01-03,5733485
2020-01-04,5733485
2020-01-05,5673983
2020-01-06,5673983
2020-01-07,5567614
2020-01-08,5567614
2020-01-09,5535185
2020-01-10,5472811
2020-01-11,5425110
2020-01-12,5304007
2020-01-13,5304007
2020-01-14,5297785
2020-01-15,5287328
2020-01-16,5240392
2020-01-17,5203715
2020-01-18,5203715
2020-01-19,5134878
2020-01-20,5134878
2020-01-21,5091637
2020-01-22,5272752
2020-01-23,5272752
2020-01-24,5302705
2020-01-25,5302705
2020-01-26,5384021
2020-01-27,5445828
2020-01-28,5445828
2020-01-29,5507192
2020-01-30,5516631
2020-01-31,5516631
2020-02-01,5462342
2020-02-02,5450408
2020-02-03,5450408
2020-02-04,5387623
2020-02-05,5263887
2020-02-06,5154070
2020-02-07,5177613
2020-02-08,5100405
2020-02-09,5018241
2020-02-10,4979574
2020-02-11,4922851
2020-02-12,5016839
2020-02-13,5016839
2020-02-14,5209059
2020-02-15,5164674
2020-02-16,5164674
2020-02-17,5115749
2020-02-18,5091372
2020-02-19,5115437
2020-02-20,5103381
2020-02-21,5103381
2020-02-22,5101237
2020-02-23,5101237
2020-02-24,5090010
2020-02-25,5090010
