date_obj,Armadyl%20godsword%20ornament%20kit price
2016-10-28,15555967
2016-10-29,15555967
2016-10-30,15555967
2016-10-31,14778168
2016-11-01,14778168
2016-11-02,14778168
2016-11-03,14778168
2016-11-04,14778168
2016-11-05,14039259
2016-11-06,14039259
2016-11-07,14039259
2016-11-08,13343347
2016-11-09,13343347
2016-11-10,13343347
2016-11-11,13343347
2016-11-12,13343347
2016-11-13,12676179
2016-11-14,12676179
2016-11-15,12676179
2016-12-07,9817718
2016-12-08,9817718
2016-12-09,9817718
2016-12-10,9330468
2016-12-11,9330468
2016-12-12,9330468
2016-12-13,9330468
2016-12-14,8863944
2016-12-15,8863944
2016-12-16,8863944
2016-12-17,8863944
2016-12-18,8420746
2016-12-19,8420746
2016-12-20,8420746
2016-12-21,7999708
2016-12-22,7999708
2016-12-23,7999708
2016-12-24,7999708
2016-12-25,7599722
2016-12-26,7599722
2016-12-27,7599722
2016-12-28,7599722
2016-12-29,7599722
2016-12-30,7219735
2016-12-31,7219735
2017-01-01,7219735
2017-01-02,6858748
2017-01-03,6858748
2017-01-04,6858748
2017-01-05,6858748
2017-01-06,6515810
2017-01-07,6515810
2017-01-08,6515810
2017-01-09,6190019
2017-01-10,6190019
2017-01-11,6190019
2017-01-12,5880518
2017-01-13,5880518
2017-01-14,5880518
2017-01-15,5586492
2017-01-16,5586492
2017-01-17,5307167
2017-01-18,5307167
2017-01-19,5307167
2017-01-20,5041808
2017-01-21,5041808
2017-01-22,5041808
2017-01-23,4789717
2017-01-27,4550231
2017-01-28,4327339
2017-01-29,4327339
2017-01-30,4327339
2017-01-31,4110972
2017-02-01,4110972
2017-02-02,3906860
2017-02-03,3906860
2017-02-04,3906860
2017-02-05,3711517
2017-02-06,3711517
2017-02-07,3711517
2017-02-08,3525941
2017-02-09,3525941
2017-02-10,3525941
2017-02-11,3366244
2017-02-12,3366244
2017-02-13,3366244
2017-02-14,3443004
2017-02-15,3443004
2017-02-16,3443004
2017-02-18,3402034
2017-02-19,3390743
2017-02-20,3390743
2017-02-21,3390743
2017-02-22,3285364
2017-02-23,3285364
2017-02-24,3285364
2017-02-25,3151586
2017-02-26,3151586
2017-02-27,3151586
2017-02-28,3020303
2017-03-01,3020303
2017-03-02,3150957
2017-03-03,3150957
2017-03-04,3150957
2017-03-05,3292558
2017-03-06,3292558
2017-03-07,3231093
2017-03-08,3231093
2017-03-09,3231093
2017-03-10,3231093
2017-03-11,3163236
2017-03-12,3163236
2017-03-13,3163236
2017-03-14,3093249
2017-03-15,3093249
2017-03-16,3093249
2017-03-17,2993166
2017-03-18,2993166
2017-03-19,2993166
2017-03-20,2994852
2017-03-21,2994852
2017-03-22,2994852
2017-03-23,3132421
2017-03-24,3132421
2017-03-25,3132421
2017-03-26,3279149
2017-03-27,3279149
2017-03-28,3279149
2017-03-29,3406164
2017-03-30,3406164
2017-03-31,3406164
2017-04-01,3546232
2017-04-02,3546232
2017-04-03,3546232
2017-04-04,3499590
2017-04-05,3499590
2017-04-12,3298479
2017-04-13,3298479
2017-04-14,3298479
2017-04-15,3239562
2017-04-16,3239562
2017-04-17,3324555
2017-04-18,3324555
2017-04-19,3324555
2017-04-20,3450729
2017-04-21,3450729
2017-04-22,3450729
2017-04-23,3517978
2017-04-24,3517978
2017-04-25,3469912
2017-04-26,3469912
2017-04-27,3469912
2017-04-28,3384012
2017-04-29,3384012
2017-04-30,3369021
2017-05-01,3369021
2017-05-02,3369021
2017-05-03,3394054
2017-05-04,3394054
2017-05-05,3394054
2017-05-06,3310980
2017-05-07,3310980
2017-05-08,3310980
2017-05-09,3223397
2017-05-10,3223397
2017-05-11,3223397
2017-05-12,3334160
2017-05-13,3334160
2017-05-14,3334160
2017-05-15,3360013
2017-05-16,3360013
2017-05-17,3360013
2017-05-18,3347106
2017-05-19,3347106
2017-05-20,3347106
2017-05-21,3364464
2017-05-22,3364464
2017-05-23,3364464
2017-05-24,3320424
2017-05-25,3320424
2017-05-26,3320424
2017-05-27,3343387
2017-05-28,3343387
2017-05-29,3343387
2017-05-30,3382406
2017-05-31,3382406
2017-06-01,3382406
2017-06-02,3352988
2017-06-03,3352988
2017-06-04,3280874
2017-06-05,3280874
2017-06-06,3280874
2017-06-07,3261968
2017-06-08,3261968
2017-06-09,3261968
2017-06-10,3169045
2017-06-11,3169045
2017-06-12,3169045
2017-06-13,3085882
2017-06-14,3085882
2017-06-15,3085882
2017-06-16,2956685
2017-06-17,2956685
2017-06-18,2865246
2017-06-19,2865246
2017-06-20,2841707
2017-06-21,2841707
2017-06-22,2841707
2017-06-23,2877140
2017-06-24,2877140
2017-06-25,2877140
2017-06-26,2942860
2017-06-27,2942860
2017-06-28,2942860
2017-06-29,2954686
2017-06-30,2954686
2017-07-01,2954686
2017-07-02,2954686
2017-07-03,2872065
2017-07-04,2872065
2017-07-05,2872065
2017-07-06,2730321
2017-07-07,2730321
2017-07-08,2730321
2017-07-09,2594147
2017-07-13,2606927
2017-07-14,2732687
2017-07-15,2732687
2017-07-16,2850570
2017-07-17,2850570
2017-07-18,2993099
2017-07-19,2993099
2017-07-20,3130672
2017-07-21,3130672
2017-07-22,3263133
2017-07-23,3263133
2017-07-24,3263133
2017-07-25,3238486
2017-07-26,3238486
2017-07-27,3089639
2017-07-28,3089639
2017-07-29,3089639
2017-07-30,2978573
2017-07-31,2978573
2017-08-01,2978573
2017-08-02,2913088
2017-08-03,2913088
2017-08-04,2913088
2017-08-05,2888691
2017-08-06,2888691
2017-08-07,2888691
2017-08-08,2955727
2017-08-09,2955727
2017-08-10,2980974
2017-08-11,2980974
2017-08-12,2980974
2017-08-13,2890615
2017-08-14,2890615
2017-08-15,2979272
2017-08-16,2979272
2017-08-17,2913354
2017-08-18,2913354
2017-08-19,2913354
2017-08-20,2948032
2017-08-21,2948032
2017-08-22,3031627
2017-08-23,3031627
2017-08-24,3069170
2017-08-25,3069170
2017-08-26,3069170
2017-08-27,2954344
2017-08-28,2954344
2017-08-29,2954344
2017-08-30,2879977
2017-08-31,2879977
2017-09-01,2879977
2017-09-02,2816874
2017-09-03,2816874
2017-09-04,2816874
2017-09-05,2689102
2017-09-06,2689102
2017-09-07,2561880
2017-09-08,2561880
2017-09-09,2445344
2017-09-10,2445344
2017-09-11,2323076
2017-09-12,2323076
2017-09-13,2323076
2017-09-14,2206922
2017-09-15,2206922
2017-09-16,2206922
2017-09-17,2152859
2017-09-18,2152859
2017-09-19,2152859
2017-09-20,2152139
2017-09-22,2070146
2017-09-23,2070146
2017-09-24,2070146
2017-09-25,2000506
2017-09-26,2000506
2017-09-27,2000506
2017-09-28,1924759
2017-09-29,1924759
2017-09-30,1937085
2017-10-01,1937085
2017-10-02,1909392
2017-10-03,1909392
2017-10-04,1909392
2017-10-05,1881334
2017-10-06,1881334
2017-10-07,1789810
2017-10-08,1789810
2017-10-09,1789810
2017-10-10,1737804
2017-10-11,1737804
2017-10-12,1737804
2017-10-13,1669192
2017-10-14,1669192
2017-10-15,1630031
2017-10-16,1630031
2017-10-17,1611293
2017-10-18,1611293
2017-10-19,1565148
2017-10-20,1565148
2017-10-21,1560461
2017-10-22,1560461
2017-10-23,1553854
2017-10-24,1553854
2017-10-25,1515905
2017-10-26,1515905
2017-10-27,1515905
2017-10-28,1497963
2017-10-29,1497963
2017-10-30,1487627
2017-10-31,1487627
2017-11-01,1487627
2017-11-02,1441564
2017-11-03,1441564
2017-11-04,1473060
2017-11-05,1473060
2017-11-06,1526009
2017-11-07,1526009
2017-11-08,1580489
2017-11-09,1580489
2017-11-10,1502703
2017-11-11,1502703
2017-11-12,1481094
2017-11-13,1481094
2017-11-14,1515546
2017-11-15,1515546
2017-11-16,1524858
2017-11-17,1524858
2017-11-18,1524858
2017-11-19,1483299
2017-11-20,1483299
2017-11-21,1417148
2017-11-22,1417148
2017-11-23,1425061
2017-11-24,1425061
2017-11-25,1400694
2017-11-26,1400694
2017-11-27,1400694
2017-11-28,1334299
2017-11-29,1334299
2017-11-30,1269557
2017-12-01,1211415
2017-12-02,1211415
2017-12-03,1169042
2017-12-04,1169042
2017-12-05,1133815
2017-12-06,1133815
2017-12-07,1087706
2017-12-08,1087706
2017-12-09,1087706
2017-12-10,1075976
2017-12-11,1075976
2017-12-12,1125350
2017-12-13,1125350
2017-12-14,1178133
2017-12-15,1178133
2017-12-16,1233204
2017-12-17,1233204
2017-12-18,1239170
2017-12-19,1239170
2017-12-20,1267323
2017-12-21,1267323
2017-12-22,1329356
2017-12-23,1329356
2017-12-24,1385495
2017-12-25,1385495
2017-12-26,1373133
2017-12-27,1373133
2017-12-28,1435156
2017-12-29,1435156
2017-12-30,1506914
2017-12-31,1506914
2018-01-01,1576980
2018-01-02,1576980
2018-01-03,1634969
2018-01-04,1634969
2018-01-05,1652886
2018-01-06,1652886
2018-01-07,1594330
2018-01-08,1594330
2018-01-09,1524477
2018-01-10,1524477
2018-01-11,1488116
2018-01-12,1488116
2018-01-13,1437093
2018-01-14,1437093
2018-01-15,1378855
2018-01-16,1378855
2018-01-17,1331907
2018-01-18,1331907
2018-01-19,1267615
2018-01-20,1267615
2018-01-21,1243972
2018-01-22,1243972
2018-01-23,1247693
2018-01-24,1247693
2018-01-25,1280410
2018-01-26,1338927
2018-01-27,1338927
2018-01-29,1397766
2018-01-30,1402706
2018-01-31,1402706
2018-02-01,1372127
2018-02-02,1372127
2018-02-03,1335490
2018-02-04,1335490
2018-02-05,1270806
2018-02-06,1250445
2018-02-07,1247454
2018-02-08,1247454
2018-02-09,1309636
2018-02-10,1309636
2018-02-11,1374224
2018-02-12,1374224
2018-02-13,1395917
2018-02-14,1395917
2018-02-15,1340849
2018-02-16,1340849
2018-02-17,1380841
2018-02-18,1380841
2018-02-19,1375522
2018-02-20,1375522
2018-02-21,1349746
2018-02-22,1349746
2018-02-23,1361271
2018-02-24,1361271
2018-02-25,1347775
2018-02-26,1347775
2018-02-27,1335695
2018-02-28,1335695
2018-03-01,1329936
2018-03-02,1329936
2018-03-03,1353294
2018-03-04,1353294
2018-03-05,1391052
2018-03-06,1391052
2018-03-07,1432146
2018-03-08,1432146
2018-03-09,1485740
2018-03-10,1485740
2018-03-11,1498478
2018-03-12,1498478
2018-03-13,1465346
2018-03-14,1465346
2018-03-15,1448326
2018-03-16,1448326
2018-03-17,1402903
2018-03-18,1402903
2018-03-20,1402465
2018-03-22,1402465
2018-03-23,1355355
2018-03-24,1355355
2018-03-25,1351530
2018-03-26,1351530
2018-03-27,1321407
2018-03-28,1321407
2018-03-29,1299994
2018-03-30,1299994
2018-03-31,1268370
2018-04-01,1268370
2018-04-02,1212328
2018-04-03,1212328
2018-04-04,1179775
2018-04-05,1179775
2018-04-06,1137505
2018-04-07,1137505
2018-04-08,1100124
2018-04-09,1100124
2018-04-10,1089374
2018-04-11,1127737
2018-04-12,1164771
2018-04-13,1164771
2018-04-14,1164771
2018-04-15,1202635
2018-04-16,1202635
2018-04-17,1224777
2018-04-18,1224777
2018-04-19,1225768
2018-04-20,1225768
2018-04-21,1245375
2018-04-22,1245375
2018-04-23,1295304
2018-04-24,1295304
2018-04-25,1354487
2018-04-26,1354487
2018-04-27,1405266
2018-04-28,1405266
2018-04-29,1454816
2018-04-30,1454816
2018-05-01,1527557
2018-05-02,1527557
2018-05-03,1592489
2018-05-04,1656533
2018-05-05,1739360
2018-05-06,1739360
2018-05-07,1815949
2018-05-08,1815949
2018-05-09,1847999
2018-05-10,1847999
2018-05-11,1778647
2018-05-12,1721561
2018-05-13,1721561
2018-05-14,1665722
2018-05-15,1665722
2018-05-16,1641133
2018-05-17,1641133
2018-05-18,1624455
2018-05-19,1583905
2018-05-20,1583905
2018-05-21,1566883
2018-05-22,1566883
2018-05-23,1552684
2018-05-24,1552684
2018-05-25,1542371
2018-05-26,1530777
2018-05-27,1530777
2018-05-28,1524363
2018-05-29,1538138
2018-05-30,1538138
2018-05-31,1521534
2018-06-01,1521534
2018-06-02,1510161
2018-06-03,1510161
2018-06-04,1515191
2018-06-05,1517191
2018-06-06,1472261
2018-06-07,1472261
2018-06-08,1415322
2018-06-09,1415322
2018-06-10,1345516
2018-06-11,1345516
2018-06-12,1280966
2018-06-13,1221176
2018-06-14,1163503
2018-06-15,1163503
2018-06-16,1105327
2018-06-17,1060825
2018-06-18,1060825
2018-06-19,1064980
2018-06-20,1064980
2018-06-21,1082615
2018-06-22,1057591
2018-06-23,1057591
2018-06-24,1045058
2018-06-25,1045058
2018-06-26,1033187
2018-06-27,1033187
2018-06-28,999020
2018-06-29,954182
2018-06-30,954182
2018-07-01,983395
2018-07-02,983395
2018-07-03,1018585
2018-07-04,1018585
2018-07-05,1018585
2018-07-06,1003340
2018-07-07,1003340
2018-07-08,982949
2018-07-09,982949
2018-07-10,964459
2018-07-11,964459
2018-07-12,964459
2018-07-13,926919
2018-07-14,911002
2018-07-15,911002
2018-07-16,912059
2018-07-17,920230
2018-07-18,920230
2018-07-19,912659
2018-07-20,912659
2018-07-21,898997
2018-07-22,898997
2018-07-23,884862
2018-07-24,884862
2018-07-25,917677
2018-07-26,936271
2018-07-27,942274
2018-07-28,942274
2018-07-29,964760
2018-07-30,964760
2018-07-31,969932
2018-08-01,969932
2018-08-02,1011783
2018-08-03,1011783
2018-08-04,995512
2018-08-05,995512
2018-08-06,1006511
2018-08-07,1006511
2018-08-08,999638
2018-08-09,999638
2018-08-10,983704
2018-08-11,983704
2018-08-12,992411
2018-08-14,987196
2018-08-16,1001446
2018-08-17,1005454
2018-08-18,1005454
2018-08-19,1009335
2018-08-20,1009112
2018-08-21,1009112
2018-08-22,1013967
2018-08-23,1013967
2018-08-24,1001080
2018-08-25,1002515
2018-08-26,1002515
2018-08-27,990662
2018-08-28,976428
2018-08-29,976428
2018-08-30,988326
2018-08-31,987285
2018-09-01,981301
2018-09-02,981301
2018-09-03,987656
2018-09-04,995673
2018-09-05,995673
2018-09-06,990029
2018-09-07,976843
2018-09-08,970260
2018-09-09,970260
2018-09-10,986206
2018-09-11,986206
2018-09-12,973567
2018-09-13,973567
2018-09-14,958167
2018-09-15,925144
2018-09-16,925144
2018-09-17,898695
2018-09-18,873586
2018-09-19,873586
2018-09-20,840235
2018-09-21,840235
2018-09-22,817935
2018-09-23,817935
2018-09-24,782014
2018-09-25,782014
2018-09-26,784989
2018-09-27,784989
2018-09-28,823568
2018-09-29,823568
2018-09-30,864747
2018-10-01,904935
2018-10-02,938604
2018-10-03,977599
2018-10-04,977599
2018-10-05,984419
2018-10-06,988338
2018-10-07,988338
2018-10-08,983452
2018-10-09,983452
2018-10-10,990884
2018-10-11,990884
2018-10-12,981659
2018-10-13,952840
2018-10-14,952840
2018-10-15,946455
2018-10-16,946455
2018-10-17,960386
2018-10-18,970408
2018-10-19,961450
2018-10-20,961450
2018-10-21,949462
2018-10-22,987975
2018-10-23,987975
2018-10-24,1030859
2018-10-25,1079529
2018-10-26,1127412
2018-10-27,1172871
2018-10-28,1203118
2018-10-29,1203118
2018-10-30,1253973
2018-10-31,1253973
2018-11-01,1301577
2018-11-03,1322243
2018-11-04,1358239
2018-11-05,1408871
2018-11-06,1444329
2018-11-07,1444329
2018-11-08,1465201
2018-11-09,1465201
2018-11-10,1476117
2018-11-11,1476117
2018-11-12,1520557
2018-11-13,1520557
2018-11-14,1551392
2018-11-15,1543586
2018-11-16,1497221
2018-11-17,1451256
2018-11-18,1436300
2018-11-19,1402527
2018-11-20,1356076
2018-11-21,1356076
2018-11-22,1306846
2018-11-23,1306846
2018-11-24,1249570
2018-11-25,1206480
2018-11-26,1206480
2018-11-27,1208107
2018-11-28,1173023
2018-11-29,1166537
2018-12-01,1195822
2018-12-02,1194168
2018-12-03,1194168
2018-12-04,1231992
2018-12-05,1234087
2018-12-07,1253631
2018-12-09,1266915
2018-12-10,1298048
2018-12-11,1298048
2018-12-12,1267971
2018-12-13,1244530
2018-12-14,1275492
2018-12-15,1270831
2018-12-16,1288081
2018-12-17,1288081
2018-12-18,1323549
2018-12-19,1323549
2018-12-20,1327056
2018-12-21,1318850
2018-12-22,1331233
2018-12-23,1346358
2018-12-24,1349348
2018-12-25,1349348
2018-12-26,1333955
2018-12-27,1328943
2018-12-28,1328943
2018-12-29,1342447
2018-12-30,1342447
2018-12-31,1350623
2019-01-01,1350623
2019-01-02,1350488
2019-01-03,1320561
2019-01-04,1320561
2019-01-05,1291924
2019-01-06,1266848
2019-01-08,1231562
2019-01-10,1163890
2019-01-11,1163890
2019-01-12,1118794
2019-01-13,1071787
2019-01-14,1038974
2019-01-15,1023570
2019-01-16,988665
2019-01-17,942229
2019-01-18,896830
2019-01-19,859026
2019-01-20,827903
2019-01-21,827903
2019-01-22,805826
2019-01-23,799326
2019-01-24,783988
2019-01-25,779757
2019-01-26,779732
2019-01-27,810639
2019-01-28,851171
2019-01-29,890728
2019-01-30,879315
2019-01-31,879315
2019-02-01,880579
2019-02-02,911174
2019-02-03,920242
2019-02-04,920242
2019-02-05,958407
2019-02-06,958407
2019-02-07,991243
2019-02-08,991243
2019-02-09,996272
2019-02-10,976172
2019-02-11,947568
2019-02-12,947568
2019-02-13,926438
2019-02-14,926438
2019-02-15,906148
2019-02-16,876312
2019-02-17,839569
2019-02-18,839569
2019-02-19,803701
2019-02-20,779590
2019-02-21,778442
2019-02-22,770738
2019-02-23,764058
2019-02-24,770968
2019-02-25,803234
2019-02-26,836090
2019-02-27,873014
2019-02-28,873014
2019-03-01,900717
2019-03-02,907781
2019-03-03,934065
2019-03-04,980328
2019-03-05,1026816
2019-03-06,1073428
2019-03-07,1117989
2019-03-08,1117989
2019-03-09,1157202
2019-03-10,1212019
2019-03-11,1256818
2019-03-12,1308326
2019-03-13,1308326
2019-03-14,1350878
2019-03-15,1350878
2019-03-16,1411341
2019-03-17,1479270
2019-03-18,1479270
2019-03-19,1534659
2019-03-20,1588068
2019-03-21,1587056
2019-03-22,1587056
2019-03-23,1576945
2019-03-24,1576945
2019-03-25,1548223
2019-03-26,1539995
2019-03-27,1539995
2019-03-28,1522472
2019-03-29,1492639
2019-03-30,1492639
2019-03-31,1481902
2019-04-01,1476842
2019-04-02,1476842
2019-04-03,1425073
2019-04-04,1389809
2019-04-05,1389809
2019-04-06,1399955
2019-04-07,1372241
2019-04-08,1403231
2019-04-09,1403231
2019-04-10,1392888
2019-04-11,1347703
2019-04-12,1315849
2019-04-13,1343449
2019-04-14,1370090
2019-04-15,1397436
2019-04-16,1367858
2019-04-17,1367858
2019-04-18,1337785
2019-04-19,1337785
2019-04-20,1297257
2019-04-21,1297257
2019-04-22,1249176
2019-04-23,1193293
2019-04-24,1193293
2019-04-25,1163351
2019-04-26,1120574
2019-04-27,1082599
2019-04-28,1054027
2019-04-29,1004296
2019-04-30,959568
2019-05-01,959568
2019-05-02,956762
2019-05-03,964227
2019-05-04,932375
2019-05-05,900706
2019-05-06,900706
2019-05-07,856676
2019-05-08,813842
2019-05-09,781744
2019-05-10,785820
2019-05-11,773331
2019-05-12,772278
2019-05-13,773984
2019-05-14,785716
2019-05-15,785716
2019-05-16,800126
2019-05-17,800126
2019-05-18,818963
2019-05-19,818963
2019-05-20,834742
2019-05-21,834742
2019-05-22,826951
2019-05-23,819813
2019-05-24,837037
2019-05-25,860262
2019-05-26,860262
2019-05-27,887887
2019-05-28,912415
2019-05-29,957434
2019-05-30,978114
2019-05-31,978114
2019-06-01,998850
2019-06-02,1023623
2019-06-03,1023623
2019-06-04,1010521
2019-06-05,994953
2019-06-06,983494
2019-06-07,965610
2019-06-08,975613
2019-06-09,958917
2019-06-10,958917
2019-06-11,945773
2019-06-12,935817
2019-06-13,918022
2019-06-14,903868
2019-06-15,903868
2019-06-16,883178
2019-06-17,860670
2019-06-18,839898
2019-06-19,844355
2019-06-20,840676
2019-06-21,840540
2019-06-22,848467
2019-06-23,837395
2019-06-24,815534
2019-06-25,805575
2019-06-26,812646
2019-06-27,824791
2019-06-28,824791
2019-06-29,858678
2019-06-30,901498
2019-07-01,931940
2019-07-02,960743
2019-07-03,969963
2019-07-04,966149
2019-07-05,964873
2019-07-06,990181
2019-07-07,990181
2019-07-08,1016456
2019-07-09,1035745
2019-07-10,1067256
2019-07-11,1082787
2019-07-12,1078967
2019-07-13,1078967
2019-07-14,1063005
2019-07-15,1063005
2019-07-16,1056255
2019-07-17,1070041
2019-07-18,1070041
2019-07-19,1058661
2019-07-20,1058661
2019-07-21,1082969
2019-07-22,1096581
2019-07-23,1084514
2019-07-24,1084514
2019-07-25,1099457
2019-07-26,1099457
2019-07-27,1062567
2019-07-28,1013907
2019-07-29,976274
2019-07-30,943008
2019-07-31,903467
2019-08-01,896987
2019-08-02,895327
2019-08-03,926264
2019-08-04,926264
2019-08-05,947908
2019-08-06,947887
2019-08-07,937691
2019-08-08,937691
2019-08-09,953341
2019-08-10,980487
2019-08-11,980487
2019-08-12,963369
2019-08-13,921337
2019-08-14,921337
2019-08-15,904156
2019-08-16,905606
2019-08-17,905606
2019-08-18,916405
2019-08-19,928547
2019-08-20,928547
2019-08-21,931559
2019-08-22,959749
2019-08-23,969604
2019-08-24,967112
2019-08-24,967112
2019-08-25,967112
2019-08-25,967112
2019-08-26,972451
2019-08-27,974607
2019-08-27,974607
2019-08-28,970047
2019-08-29,980014
2019-08-30,982525
2019-08-31,982525
2019-09-01,987537
2019-09-02,987537
2019-09-03,1003246
2019-09-04,1034644
2019-09-05,1061071
2019-09-06,1061071
2019-09-07,1062664
2019-09-08,1036047
2019-09-09,1036047
2019-09-10,1031688
2019-09-11,1028766
2019-09-12,1028766
2019-09-13,1042025
2019-09-14,1054074
2019-09-15,1057899
2019-09-16,1054046
2019-09-17,1034491
2019-09-18,1026974
2019-09-19,1029447
2019-09-20,1029447
2019-09-21,1031604
2019-09-22,1037161
2019-09-23,1046657
2019-09-24,1046657
2019-09-25,1071527
2019-09-26,1037857
2019-09-27,1037857
2019-09-28,1048695
2019-09-29,1069849
2019-09-30,1062826
2019-10-01,1040644
2019-10-02,1040644
2019-10-03,1072206
2019-10-04,1072206
2019-10-05,1097330
2019-10-06,1075935
2019-10-07,1075935
2019-10-08,1050695
2019-10-09,1050695
2019-10-10,1028295
2019-10-11,1028295
2019-10-12,1006250
2019-10-13,988575
2019-10-14,982576
2019-10-15,982576
2019-10-16,972906
2019-10-17,972906
2019-10-18,988209
2019-10-19,1003821
2019-10-20,1015487
2019-10-21,1015487
2019-10-22,1004412
2019-10-23,996388
2019-10-24,991055
2019-10-25,980086
2019-10-26,964666
2019-10-27,962989
2019-10-28,966774
2019-10-29,966774
2019-10-30,950091
2019-10-31,929918
2019-11-01,916784
2019-11-02,879779
2019-11-03,845198
2019-11-04,835442
2019-11-05,835442
2019-11-06,831387
2019-11-07,837262
2019-11-08,830564
2019-11-09,838294
2019-11-10,876416
2019-11-11,890559
2019-11-12,910374
2019-11-13,934376
2019-11-14,976783
2019-11-15,1017067
2019-11-16,1037095
2019-11-17,1037095
2019-11-18,1046578
2019-11-19,1017244
2019-11-20,987375
2019-11-21,987375
2019-11-22,975432
2019-11-23,975496
2019-11-24,987791
2019-11-25,968708
2019-11-26,953319
2019-11-27,953319
2019-11-28,970363
2019-11-29,970363
2019-11-30,963252
2019-12-01,958118
2019-12-02,965977
2019-12-03,965230
2019-12-04,959764
2019-12-05,959764
2019-12-06,953656
2019-12-07,959376
2019-12-08,959376
2019-12-09,954451
2019-12-10,943225
2019-12-11,938015
2019-12-12,938015
2019-12-13,957474
2019-12-14,993844
2019-12-15,1005817
2019-12-16,980120
2019-12-17,955898
2019-12-18,941938
2019-12-19,942568
2019-12-20,937163
2019-12-21,935152
2019-12-22,930318
2019-12-23,930318
2019-12-24,936249
2019-12-25,960208
2019-12-26,960208
2019-12-27,969840
2019-12-28,1006721
2019-12-29,1036141
2019-12-30,1028396
2019-12-31,1027670
2020-01-01,1008149
2020-01-02,1009170
2020-01-03,1016404
2020-01-04,1020932
2020-01-05,1036791
2020-01-06,1001529
2020-01-07,1024790
2020-01-08,1041819
2020-01-09,1052701
2020-01-10,1076939
2020-01-11,1088752
2020-01-12,1058827
2020-01-13,1058827
2020-01-14,1028310
2020-01-15,997313
2020-01-16,955505
2020-01-17,930211
2020-01-18,930211
2020-01-19,944312
2020-01-20,952054
2020-01-21,952054
2020-01-22,949083
2020-01-23,957200
2020-01-24,970865
2020-01-25,966786
2020-01-26,954773
2020-01-27,939773
2020-01-28,922468
2020-01-29,903110
2020-01-30,885416
2020-01-31,873878
2020-02-01,881886
2020-02-02,894551
2020-02-03,896034
2020-02-04,892274
2020-02-05,903682
2020-02-06,881586
2020-02-07,876118
2020-02-08,878835
2020-02-09,874401
2020-02-10,878299
2020-02-11,885657
2020-02-12,881412
2020-02-13,881412
2020-02-14,876279
2020-02-15,871144
2020-02-16,866714
2020-02-17,858553
2020-02-18,869798
2020-02-19,866665
2020-02-20,870506
2020-02-21,870506
2020-02-22,873370
2020-02-23,879118
2020-02-24,886001
2020-02-25,901652
2020-02-26,911093
2020-02-27,923413
2020-02-28,942086
2020-02-29,965348
2020-03-01,969838
2020-03-02,943720
2020-03-03,932622
2020-03-04,932622
2020-03-05,925012
2020-03-06,928422
2020-03-07,954625
2020-03-08,949054
2020-03-09,949703
2020-03-10,937190
2020-03-11,937190
2020-03-12,947698
2020-03-13,934351
2020-03-14,914716
2020-03-15,908864
2020-03-16,880589
2020-03-17,877331
2020-03-18,857381
