date_obj,Mithril%20seeds price
2016-01-08,142
2016-01-09,142
2016-01-10,150
2016-01-11,150
2016-01-12,150
2016-01-13,151
2016-01-14,151
2016-01-15,151
2016-01-16,155
2016-01-17,155
2016-01-18,155
2016-01-19,163
2016-01-20,163
2016-01-21,163
2016-01-22,163
2016-01-23,163
2016-01-24,163
2016-01-25,161
2016-01-26,161
2016-01-27,161
2016-01-28,156
2016-01-29,156
2016-01-30,156
2016-01-31,159
2016-02-01,159
2016-02-02,159
2016-02-03,161
2016-02-04,161
2016-02-05,161
2016-02-06,160
2016-02-07,160
2016-02-08,160
2016-02-09,155
2016-02-10,155
2016-02-11,155
2016-02-12,156
2016-02-13,156
2016-02-14,156
2016-02-15,162
2016-02-16,162
2016-02-17,162
2016-02-18,162
2016-02-19,162
2016-02-20,162
2016-02-21,161
2016-02-22,161
2016-02-23,161
2016-02-24,165
2016-02-25,165
2016-02-26,165
2016-02-27,173
2016-02-28,173
2016-02-29,173
2016-03-01,172
2016-03-02,172
2016-03-03,172
2016-03-04,163
2016-03-05,163
2016-03-06,157
2016-03-07,157
2016-03-08,157
2016-03-09,151
2016-03-10,151
2016-03-11,151
2016-03-12,146
2016-03-13,146
2016-03-14,146
2016-03-15,143
2016-03-16,143
2016-03-17,143
2016-03-18,140
2016-03-19,140
2016-03-20,140
2016-03-21,138
2016-03-22,138
2016-03-23,138
2016-03-24,137
2016-03-25,137
2016-03-26,141
2016-03-27,141
2016-03-28,142
2016-03-29,142
2016-03-30,142
2016-03-31,141
2016-04-01,141
2016-04-02,141
2016-04-03,137
2016-04-04,137
2016-04-05,137
2016-04-06,132
2016-04-07,132
2016-04-08,132
2016-04-09,129
2016-04-10,129
2016-04-11,129
2016-04-12,124
2016-04-13,124
2016-04-14,124
2016-04-15,118
2016-04-16,118
2016-04-17,118
2016-04-18,114
2016-04-19,114
2016-04-20,114
2016-04-21,109
2016-04-22,109
2016-04-23,109
2016-04-24,104
2016-04-25,104
2016-04-26,104
2016-04-27,99
2016-04-28,99
2016-04-29,99
2016-04-30,99
2016-05-01,99
2016-05-02,99
2016-05-03,100
2016-05-04,100
2016-05-05,100
2016-05-06,103
2016-05-07,103
2016-05-08,103
2016-05-09,98
2016-05-10,98
2016-05-11,98
2016-05-12,97
2016-05-13,97
2016-05-14,95
2016-05-15,95
2016-05-16,95
2016-05-17,91
2016-05-18,91
2016-05-19,91
2016-05-22,87
2016-05-23,86
2016-05-24,86
2016-05-25,86
2016-05-26,83
2016-05-27,83
2016-05-28,83
2016-05-29,80
2016-05-30,80
2016-05-31,80
2016-06-01,78
2016-06-02,78
2016-06-03,78
2016-06-04,76
2016-06-05,76
2016-06-06,73
2016-06-07,73
2016-06-08,73
2016-06-09,70
2016-06-10,70
2016-06-11,70
2016-06-12,69
2016-06-13,69
2016-06-14,72
2016-06-15,72
2016-06-16,72
2016-06-17,76
2016-06-18,76
2016-06-19,80
2016-06-20,80
2016-06-21,83
2016-06-22,83
2016-06-23,88
2016-06-24,88
2016-06-25,88
2016-06-26,91
2016-06-27,91
2016-06-28,89
2016-06-29,89
2016-06-30,89
2016-07-01,88
2016-07-02,88
2016-07-03,88
2016-07-04,89
2016-07-05,89
2016-07-06,89
2016-07-07,92
2016-07-08,92
2016-07-09,96
2016-07-10,96
2016-07-11,99
2016-07-12,99
2016-07-13,99
2016-07-14,101
2016-07-15,101
2016-07-16,101
2016-07-17,104
2016-07-18,104
2016-07-23,104
2016-07-24,104
2016-07-25,106
2016-07-26,106
2016-07-27,106
2016-07-28,107
2016-07-29,107
2016-07-30,106
2016-07-31,106
2016-08-01,106
2016-08-02,106
2016-08-03,106
2016-08-04,106
2016-08-05,106
2016-08-06,106
2016-08-07,107
2016-08-08,107
2016-08-09,107
2016-08-10,107
2016-08-11,107
2016-08-12,107
2016-08-13,107
2016-08-14,111
2016-08-15,111
2016-08-16,117
2016-08-17,117
2016-08-18,117
2016-08-19,123
2016-08-20,123
2016-08-21,123
2016-08-22,130
2016-08-23,130
2016-08-24,130
2016-08-25,136
2016-08-26,136
2016-08-28,134
2016-08-31,135
2016-09-01,135
2016-09-02,135
2016-09-03,134
2016-09-04,134
2016-09-05,134
2016-09-06,136
2016-09-07,136
2016-09-08,136
2016-09-09,136
2016-09-10,136
2016-09-11,136
2016-09-12,136
2016-09-13,132
2016-09-14,132
2016-09-15,132
2016-09-16,132
2016-09-17,127
2016-09-18,127
2016-09-19,127
2016-09-20,123
2016-09-21,123
2016-09-22,123
2016-09-23,116
2016-09-24,116
2016-09-25,116
2016-09-26,116
2016-09-27,112
2016-09-28,112
2016-09-29,112
2016-09-30,107
2016-10-01,107
2016-10-02,107
2016-10-03,107
2016-10-04,101
2016-10-05,101
2016-10-06,101
2016-10-07,96
2016-10-08,96
2016-10-09,96
2016-10-10,92
2016-10-11,92
2016-10-12,92
2016-10-13,89
2016-10-14,89
2016-10-15,89
2016-10-16,87
2016-10-17,87
2016-10-18,87
2016-10-19,86
2016-10-20,86
2016-10-21,86
2016-10-22,83
2016-10-23,83
2016-10-24,83
2016-10-25,84
2016-10-26,84
2016-10-27,84
2016-10-28,86
2016-10-29,86
2016-10-30,86
2016-10-31,91
2016-11-01,91
2016-11-02,91
2016-11-03,91
2016-11-04,96
2016-11-05,96
2016-11-06,96
2016-11-07,96
2016-11-08,101
2016-11-09,101
2016-11-10,101
2016-11-11,101
2016-11-12,103
2016-11-13,103
2016-11-14,103
2016-12-07,79
2016-12-08,79
2016-12-09,79
2016-12-10,77
2016-12-11,77
2016-12-12,77
2016-12-13,75
2016-12-14,75
2016-12-15,75
2016-12-16,75
2016-12-17,74
2016-12-18,74
2016-12-19,74
2016-12-20,72
2016-12-21,72
2016-12-22,72
2016-12-23,69
2016-12-24,69
2016-12-25,69
2016-12-26,68
2016-12-27,68
2016-12-28,68
2016-12-29,66
2016-12-30,66
2016-12-31,66
2017-01-01,64
2017-01-02,64
2017-01-03,64
2017-01-04,65
2017-01-05,65
2017-01-06,65
2017-01-07,67
2017-01-08,67
2017-01-09,69
2017-01-10,69
2017-01-11,69
2017-01-12,68
2017-01-13,68
2017-01-14,68
2017-01-15,66
2017-01-16,66
2017-01-17,63
2017-01-18,63
2017-01-19,63
2017-01-20,61
2017-01-21,61
2017-01-22,61
2017-01-27,59
2017-01-28,57
2017-01-29,57
2017-01-30,57
2017-01-31,59
2017-02-01,59
2017-02-02,61
2017-02-03,61
2017-02-04,63
2017-02-05,63
2017-02-06,63
2017-02-07,62
2017-02-08,62
2017-02-09,62
2017-02-10,60
2017-02-11,60
2017-02-12,60
2017-02-13,59
2017-02-14,59
2017-02-15,59
2017-02-16,61
2017-02-18,61
2017-02-19,61
2017-02-20,61
2017-02-21,61
2017-02-22,60
2017-02-23,60
2017-02-24,60
2017-02-25,60
2017-02-26,60
2017-02-27,60
2017-02-28,59
2017-03-01,59
2017-03-02,59
2017-03-03,59
2017-03-04,59
2017-03-05,59
2017-03-06,60
2017-03-07,60
2017-03-08,60
2017-03-09,60
2017-03-10,60
2017-03-11,60
2017-03-12,60
2017-03-13,60
2017-03-14,62
2017-03-15,62
2017-03-16,62
2017-03-17,64
2017-03-18,64
2017-03-19,64
2017-03-20,66
2017-03-21,66
2017-03-22,66
2017-03-23,68
2017-03-24,68
2017-03-25,68
2017-03-26,70
2017-03-27,70
2017-03-28,70
2017-03-29,71
2017-03-30,71
2017-03-31,71
2017-04-01,71
2017-04-02,71
2017-04-03,68
2017-04-04,68
2017-04-12,72
2017-04-13,72
2017-04-14,72
2017-04-15,76
2017-04-16,76
2017-04-17,78
2017-04-18,78
2017-04-19,78
2017-04-20,78
2017-04-21,78
2017-04-22,78
2017-04-23,77
2017-04-24,77
2017-04-25,79
2017-04-26,79
2017-04-27,79
2017-04-28,78
2017-04-29,78
2017-04-30,74
2017-05-01,74
2017-05-02,74
2017-05-03,72
2017-05-04,72
2017-05-05,69
2017-05-06,69
2017-05-07,69
2017-05-08,68
2017-05-09,68
2017-05-10,68
2017-05-11,68
2017-05-12,68
2017-05-13,67
2017-05-14,67
2017-05-15,67
2017-05-16,65
2017-05-17,65
2017-05-18,65
2017-05-19,64
2017-05-20,64
2017-05-21,64
2017-05-22,62
2017-05-23,62
2017-05-24,62
2017-05-25,60
2017-05-26,60
2017-05-27,60
2017-05-28,60
2017-05-29,60
2017-05-30,60
2017-05-31,61
2017-06-01,61
2017-06-02,61
2017-06-03,60
2017-06-06,61
2017-06-07,61
2017-06-08,63
2017-06-09,63
2017-06-10,61
2017-06-11,61
2017-06-12,59
2017-06-13,59
2017-06-14,59
2017-06-15,60
2017-06-16,60
2017-06-17,60
2017-06-18,59
2017-06-19,59
2017-06-20,59
2017-06-21,58
2017-06-22,58
2017-06-23,58
2017-06-24,58
2017-06-25,58
2017-06-26,58
2017-06-27,59
2017-06-28,59
2017-06-29,59
2017-06-30,59
2017-07-01,59
2017-07-02,59
2017-07-03,57
2017-07-04,57
2017-07-05,57
2017-07-06,56
2017-07-07,56
2017-07-08,56
2017-07-13,57
2017-07-14,57
2017-07-15,56
2017-07-16,56
2017-07-17,57
2017-07-18,57
2017-07-19,57
2017-07-20,58
2017-07-21,58
2017-07-22,58
2017-07-23,60
2017-07-24,60
2017-07-25,60
2017-07-26,61
2017-07-27,61
2017-07-28,61
2017-07-29,61
2017-07-30,61
2017-07-31,61
2017-08-01,61
2017-08-02,61
2017-08-03,64
2017-08-04,64
2017-08-05,67
2017-08-06,67
2017-08-09,66
2017-08-10,66
2017-08-11,66
2017-08-12,66
2017-08-13,70
2017-08-14,70
2017-08-15,70
2017-08-16,71
2017-08-17,71
2017-08-18,71
2017-08-19,74
2017-08-20,74
2017-08-21,78
2017-08-22,78
2017-08-23,82
2017-08-24,82
2017-08-25,82
2017-08-26,83
2017-08-27,83
2017-08-28,83
2017-08-29,83
2017-08-30,83
2017-08-31,83
2017-09-01,78
2017-09-02,78
2017-09-03,78
2017-09-04,78
2017-09-05,78
2017-09-06,75
2017-09-07,75
2017-09-08,75
2017-09-09,75
2017-09-10,75
2017-09-11,75
2017-09-12,77
2017-09-13,77
2017-09-14,80
2017-09-15,80
2017-09-16,80
2017-09-17,84
2017-09-19,84
2017-09-20,89
2017-09-21,89
2017-09-22,89
2017-09-23,94
2017-09-24,94
2017-09-25,94
2017-09-26,99
2017-09-27,99
2017-09-28,99
2017-09-29,104
2017-09-30,104
2017-10-01,104
2017-10-02,110
2017-10-03,110
2017-10-04,110
2017-10-05,113
2017-10-06,113
2017-10-07,113
2017-10-08,119
2017-10-09,119
2017-10-10,119
2017-10-11,120
2017-10-12,120
2017-10-13,120
2017-10-14,120
2017-10-15,120
2017-10-16,120
2017-10-17,117
2017-10-18,117
2017-10-19,117
2017-10-20,112
2017-10-21,112
2017-10-22,108
2017-10-23,108
2017-10-24,108
2017-10-25,104
2017-10-26,104
2017-10-27,104
2017-10-28,104
2017-10-29,103
2017-10-30,103
2017-10-31,103
2017-11-01,101
2017-11-02,101
2017-11-03,101
2017-11-04,104
2017-11-05,104
2017-11-06,104
2017-11-07,104
2017-11-08,104
2017-11-09,104
2017-11-10,100
2017-11-11,100
2017-11-12,100
2017-11-13,96
2017-11-14,96
2017-11-15,96
2017-11-16,91
2017-11-17,91
2017-11-18,91
2017-11-19,88
2017-11-20,88
2017-11-21,88
2017-11-22,86
2017-11-23,86
2017-11-24,86
2017-11-25,85
2017-11-26,85
2017-11-27,85
2017-11-28,86
2017-11-29,86
2017-11-30,86
2017-12-01,85
2017-12-02,85
2017-12-03,85
2017-12-04,88
2017-12-05,88
2017-12-06,93
2017-12-07,93
2017-12-08,93
2017-12-09,98
2017-12-10,98
2017-12-11,100
2017-12-12,100
2017-12-14,100
2017-12-15,100
2017-12-17,102
2017-12-18,102
2017-12-19,103
2017-12-20,103
2017-12-21,103
2017-12-22,106
2017-12-23,106
2017-12-24,106
2017-12-25,106
2017-12-26,106
2017-12-27,103
2017-12-28,103
2017-12-29,103
2017-12-30,102
2017-12-31,102
2018-01-01,102
2018-01-02,101
2018-01-03,101
2018-01-04,101
2018-01-05,97
2018-01-06,97
2018-01-07,93
2018-01-08,93
2018-01-09,93
2018-01-10,89
2018-01-11,89
2018-01-12,87
2018-01-13,87
2018-01-14,86
2018-01-15,86
2018-01-16,81
2018-01-17,81
2018-01-18,78
2018-01-19,78
2018-01-20,78
2018-01-21,75
2018-01-22,75
2018-01-23,72
2018-01-25,71
2018-01-26,71
2018-01-27,71
2018-01-28,71
2018-01-29,73
2018-01-31,73
2018-02-01,73
2018-02-02,73
2018-02-03,75
2018-02-04,75
2018-02-05,77
2018-02-06,77
2018-02-07,81
2018-02-08,81
2018-02-09,85
2018-02-10,85
2018-02-11,88
2018-02-12,88
2018-02-13,90
2018-02-14,90
2018-02-15,92
2018-02-16,92
2018-02-17,96
2018-02-18,96
2018-02-19,98
2018-02-20,98
2018-02-21,100
2018-02-22,100
2018-02-23,101
2018-02-24,101
2018-02-25,101
2018-02-26,101
2018-02-27,99
2018-03-01,99
2018-03-02,99
2018-03-03,99
2018-03-04,99
2018-03-05,96
2018-03-06,96
2018-03-07,98
2018-03-08,98
2018-03-09,102
2018-03-10,102
2018-03-11,103
2018-03-12,103
2018-03-13,109
2018-03-14,109
2018-03-15,115
2018-03-16,115
2018-03-17,121
2018-03-18,128
2018-03-19,128
2018-03-20,133
2018-03-21,133
2018-03-23,140
2018-03-24,146
2018-03-26,154
2018-03-27,154
2018-03-28,161
2018-03-29,161
2018-03-30,165
2018-03-31,165
2018-04-01,168
2018-04-02,168
2018-04-03,176
2018-04-04,176
2018-04-05,176
2018-04-06,184
2018-04-07,184
2018-04-08,184
2018-04-09,186
2018-04-10,186
2018-04-11,189
2018-04-12,189
2018-04-13,189
2018-04-14,195
2018-04-15,195
2018-04-16,188
2018-04-17,188
2018-04-18,188
2018-04-19,183
2018-04-20,183
2018-04-21,177
2018-04-22,177
2018-04-23,177
2018-04-24,176
2018-04-25,176
2018-04-26,176
2018-04-27,172
2018-04-28,172
2018-04-29,165
2018-04-30,165
2018-05-01,157
2018-05-04,152
2018-05-05,152
2018-05-06,151
2018-05-07,151
2018-05-08,147
2018-05-09,147
2018-05-10,146
2018-05-11,146
2018-05-12,153
2018-05-13,153
2018-05-14,153
2018-05-15,158
2018-05-16,158
2018-05-17,155
2018-05-18,155
2018-05-19,160
2018-05-20,160
2018-05-21,158
2018-05-22,158
2018-05-23,153
2018-05-24,153
2018-05-25,153
2018-05-26,150
2018-05-27,150
2018-05-28,143
2018-05-29,143
2018-05-30,139
2018-05-31,139
2018-06-01,139
2018-06-02,139
2018-06-03,137
2018-06-04,137
2018-06-05,135
2018-06-06,135
2018-06-07,132
2018-06-08,132
2018-06-09,130
2018-06-10,130
2018-06-11,123
2018-06-12,123
2018-06-13,117
2018-06-14,117
2018-06-15,115
2018-06-16,115
2018-06-17,110
2018-06-18,110
2018-06-19,104
2018-06-20,104
2018-06-21,104
2018-06-22,106
2018-06-23,106
2018-06-24,106
2018-06-25,106
2018-06-26,106
2018-06-27,106
2018-06-28,108
2018-06-29,108
2018-06-30,109
2018-07-01,109
2018-07-02,109
2018-07-03,108
2018-07-04,108
2018-07-05,108
2018-07-06,106
2018-07-07,106
2018-07-08,102
2018-07-09,102
2018-07-10,102
2018-07-11,102
2018-07-12,102
2018-07-13,106
2018-07-14,106
2018-07-15,108
2018-07-16,108
2018-07-17,107
2018-07-18,107
2018-07-19,107
2018-07-20,109
2018-07-21,109
2018-07-22,113
2018-07-23,108
2018-07-24,108
2018-07-25,110
2018-07-26,110
2018-07-27,109
2018-07-28,109
2018-07-29,110
2018-07-30,110
2018-07-31,112
2018-08-01,112
2018-08-02,110
2018-08-03,110
2018-08-04,109
2018-08-05,109
2018-08-06,105
2018-08-07,105
2018-08-08,102
2018-08-09,102
2018-08-10,101
2018-08-11,101
2018-08-12,103
2018-08-14,105
2018-08-16,108
2018-08-17,110
2018-08-18,110
2018-08-19,113
2018-08-20,112
2018-08-21,112
2018-08-22,116
2018-08-23,116
2018-08-24,118
2018-08-25,122
2018-08-26,122
2018-08-27,120
2018-08-28,115
2018-08-29,115
2018-08-30,110
2018-08-31,106
2018-09-01,112
2018-09-02,112
2018-09-03,118
2018-09-04,124
2018-09-05,124
2018-09-06,128
2018-09-07,135
2018-09-08,135
2018-09-09,138
2018-09-10,142
2018-09-11,142
2018-09-12,142
2018-09-13,142
2018-09-14,144
2018-09-15,145
2018-09-16,145
2018-09-17,146
2018-09-18,140
2018-09-19,140
2018-09-20,142
2018-09-21,142
2018-09-22,137
2018-09-23,137
2018-09-24,134
2018-09-25,134
2018-09-26,128
2018-09-27,128
2018-09-28,122
2018-09-29,122
2018-09-30,118
2018-10-02,113
2018-10-03,108
2018-10-04,108
2018-10-05,108
2018-10-06,105
2018-10-07,105
2018-10-08,104
2018-10-09,104
2018-10-10,106
2018-10-11,106
2018-10-12,108
2018-10-13,108
2018-10-14,111
2018-10-15,111
2018-10-16,114
2018-10-17,114
2018-10-18,115
2018-10-19,115
2018-10-20,116
2018-10-21,116
2018-10-22,114
2018-10-23,114
2018-10-24,113
2018-10-25,113
2018-10-26,113
2018-10-27,113
2018-10-28,113
2018-10-29,113
2018-10-30,111
2018-10-31,109
2018-11-01,108
2018-11-03,109
2018-11-04,104
2018-11-05,102
2018-11-06,96
2018-11-07,92
2018-11-08,91
2018-11-09,93
2018-11-10,93
2018-11-11,95
2018-11-12,97
2018-11-13,99
2018-11-14,100
2018-11-15,103
2018-11-16,104
2018-11-17,103
2018-11-18,100
2018-11-19,103
2018-11-20,105
2018-11-21,107
2018-11-22,109
2018-11-23,113
2018-11-24,115
2018-11-25,120
2018-11-26,120
2018-11-27,122
2018-11-28,122
2018-11-29,124
2018-12-01,125
2018-12-02,125
2018-12-03,125
2018-12-04,126
2018-12-05,124
2018-12-07,125
2018-12-09,118
2018-12-10,118
2018-12-11,118
2018-12-12,117
2018-12-13,115
2018-12-14,118
2018-12-15,123
2018-12-16,118
2018-12-17,118
2018-12-18,119
2018-12-19,119
2018-12-20,120
2018-12-21,115
2018-12-22,110
2018-12-23,108
2018-12-24,108
2018-12-25,103
2018-12-26,99
2018-12-27,100
2018-12-28,100
2018-12-29,100
2018-12-30,98
2018-12-31,94
2019-01-01,92
2019-01-02,91
2019-01-03,87
2019-01-04,90
2019-01-05,95
2019-01-06,100
2019-01-08,103
2019-01-10,104
2019-01-11,104
2019-01-12,104
2019-01-13,103
2019-01-14,103
2019-01-15,103
2019-01-16,102
2019-01-17,101
2019-01-18,100
2019-01-19,101
2019-01-20,95
2019-01-21,94
2019-01-22,92
2019-01-23,92
2019-01-24,92
2019-01-25,96
2019-01-26,95
2019-01-27,96
2019-01-29,97
2019-01-30,96
2019-01-31,96
2019-02-01,101
2019-02-02,101
2019-02-03,106
2019-02-04,106
2019-02-05,104
2019-02-06,104
2019-02-07,98
2019-02-08,95
2019-02-09,94
2019-02-10,98
2019-02-11,96
2019-02-12,96
2019-02-13,93
2019-02-14,93
2019-02-15,95
2019-02-16,96
2019-02-17,96
2019-02-18,101
2019-02-19,101
2019-02-20,103
2019-02-21,103
2019-02-22,103
2019-02-23,103
2019-02-24,108
2019-02-25,107
2019-02-26,107
2019-02-27,104
2019-02-28,104
2019-03-01,100
2019-03-02,96
2019-03-03,93
2019-03-04,89
2019-03-05,87
2019-03-06,88
2019-03-07,88
2019-03-08,89
2019-03-09,89
2019-03-10,94
2019-03-11,94
2019-03-12,99
2019-03-13,99
2019-03-14,101
2019-03-15,101
2019-03-16,103
2019-03-17,103
2019-03-18,103
2019-03-19,108
2019-03-20,106
2019-03-21,106
2019-03-22,101
2019-03-23,102
2019-03-24,102
2019-03-25,106
2019-03-26,105
2019-03-27,105
2019-03-28,101
2019-03-29,99
2019-03-30,99
2019-03-31,101
2019-04-01,101
2019-04-02,103
2019-04-03,104
2019-04-04,104
2019-04-05,105
2019-04-06,105
2019-04-07,106
2019-04-08,106
2019-04-09,103
2019-04-10,103
2019-04-11,102
2019-04-12,102
2019-04-13,102
2019-04-14,102
2019-04-15,102
2019-04-16,101
2019-04-17,101
2019-04-18,100
2019-04-19,100
2019-04-20,105
2019-04-21,105
2019-04-22,105
2019-04-23,105
2019-04-24,104
2019-04-25,104
2019-04-26,104
2019-04-27,104
2019-04-28,103
2019-04-29,103
2019-04-30,104
2019-05-01,104
2019-05-02,105
2019-05-03,105
2019-05-04,106
2019-05-05,106
2019-05-06,104
2019-05-07,104
2019-05-08,103
2019-05-09,103
2019-05-10,103
2019-05-11,103
2019-05-12,104
2019-05-13,104
2019-05-14,104
2019-05-15,104
2019-05-16,104
2019-05-17,104
2019-05-18,105
2019-05-19,105
2019-05-20,105
2019-05-21,105
2019-05-22,102
2019-05-23,102
2019-05-24,105
2019-05-25,105
2019-05-26,104
2019-05-27,108
2019-05-28,108
2019-05-29,108
2019-05-30,108
2019-05-31,106
2019-06-01,106
2019-06-02,104
2019-06-03,104
2019-06-04,105
2019-06-05,105
2019-06-06,111
2019-06-07,111
2019-06-08,114
2019-06-09,114
2019-06-10,114
2019-06-11,111
2019-06-12,111
2019-06-13,113
2019-06-14,113
2019-06-15,117
2019-06-16,118
2019-06-17,118
2019-06-18,116
2019-06-19,116
2019-06-20,115
2019-06-21,115
2019-06-22,110
2019-06-23,107
2019-06-24,107
2019-06-25,107
2019-06-26,107
2019-06-27,107
2019-06-28,107
2019-06-29,108
2019-06-30,108
2019-07-01,108
2019-07-02,108
2019-07-03,108
2019-07-04,108
2019-07-05,110
2019-07-06,110
2019-07-07,106
2019-07-08,106
2019-07-09,109
2019-07-10,109
2019-07-11,105
2019-07-12,102
2019-07-13,102
2019-07-14,103
2019-07-15,103
2019-07-16,103
2019-07-17,105
2019-07-18,105
2019-07-19,107
2019-07-20,107
2019-07-21,105
2019-07-22,105
2019-07-23,108
2019-07-24,111
2019-07-25,108
2019-07-26,106
2019-07-27,103
2019-07-28,102
2019-07-29,101
2019-07-30,102
2019-07-31,107
2019-08-01,107
2019-08-02,108
2019-08-03,106
2019-08-04,106
2019-08-05,108
2019-08-06,108
2019-08-07,109
2019-08-08,109
2019-08-09,109
2019-08-10,111
2019-08-11,111
2019-08-12,109
2019-08-13,109
2019-08-14,109
2019-08-15,109
2019-08-16,109
2019-08-17,109
2019-08-18,109
2019-08-19,109
2019-08-20,107
2019-08-21,107
2019-08-22,104
2019-08-23,104
2019-08-24,107
2019-08-24,107
2019-08-25,107
2019-08-25,107
2019-08-26,108
2019-08-26,108
2019-08-27,108
2019-08-27,108
2019-08-28,109
2019-08-29,109
2019-08-30,109
2019-08-31,109
2019-09-01,110
2019-09-02,110
2019-09-03,110
2019-09-04,110
2019-09-05,109
2019-09-06,109
