date_obj,Turquoise%20hat price
2017-01-08,640
2017-01-09,640
2017-01-10,640
2017-01-11,640
2017-01-12,640
2017-01-13,640
2017-01-14,640
2017-01-15,640
2017-01-16,651
2017-01-17,651
2017-01-18,651
2017-01-19,651
2017-01-20,651
2017-01-21,651
2017-01-22,651
2017-01-27,649
2017-01-28,649
2017-01-29,649
2017-01-30,649
2017-01-31,649
2017-02-01,649
2017-02-02,650
2017-02-03,650
2017-02-04,650
2017-02-05,650
2017-02-06,650
2017-02-07,650
2017-02-08,650
2017-02-09,650
2017-02-10,659
2017-02-11,659
2017-02-12,659
2017-02-13,659
2017-02-14,659
2017-02-15,659
2017-02-16,659
2017-02-18,659
2017-02-19,671
2017-02-20,671
2017-02-21,671
2017-02-22,671
2017-02-23,671
2017-02-24,671
2017-02-25,671
2017-02-26,671
2017-02-27,671
2017-02-28,671
2017-03-01,697
2017-03-02,697
2017-03-03,697
2017-03-04,697
2017-03-05,697
2017-03-06,697
2017-03-07,697
2017-03-08,697
2017-03-09,719
2017-03-10,719
2017-03-11,719
2017-03-12,719
2017-03-13,719
2017-03-14,719
2017-03-15,724
2017-03-16,724
2017-03-17,724
2017-03-18,724
2017-03-19,724
2017-03-20,724
2017-03-21,724
2017-03-22,717
2017-03-23,717
2017-03-24,717
2017-03-25,717
2017-03-26,717
2017-03-27,717
2017-03-28,717
2017-03-29,717
2017-03-30,687
2017-03-31,687
2017-04-01,687
2017-04-02,687
2017-04-03,687
2017-04-04,687
2017-04-12,667
2017-04-13,667
2017-04-14,667
2017-04-15,667
2017-04-16,667
2017-04-17,667
2017-04-18,686
2017-04-19,686
2017-04-20,686
2017-04-21,686
2017-04-22,686
2017-04-23,686
2017-04-24,686
2017-04-25,703
2017-04-26,703
2017-04-27,703
2017-04-28,703
2017-04-29,703
2017-04-30,703
2017-05-01,703
2017-05-02,731
2017-05-03,731
2017-05-04,731
2017-05-05,731
2017-05-06,731
2017-05-07,731
2017-05-08,731
2017-05-09,738
2017-05-10,738
2017-05-11,738
2017-05-12,738
2017-05-13,738
2017-05-14,738
2017-05-15,738
2017-05-16,738
2017-05-17,722
2017-05-18,722
2017-05-19,722
2017-05-20,722
2017-05-21,722
2017-05-22,722
2017-05-23,722
2017-05-24,722
2017-05-25,722
2017-05-26,735
2017-05-27,735
2017-05-28,735
2017-05-29,735
2017-05-30,735
2017-05-31,735
2017-06-01,735
2017-06-02,738
2017-06-03,738
2017-06-06,738
2017-06-07,738
2017-06-08,738
2017-06-09,736
2017-06-10,736
2017-06-11,736
2017-06-12,736
2017-06-13,736
2017-06-14,732
2017-06-15,732
2017-06-16,732
2017-06-17,732
2017-06-18,732
2017-06-19,732
2017-06-20,732
2017-06-21,732
2017-06-22,726
2017-06-23,726
2017-06-24,726
2017-06-25,726
2017-06-26,726
2017-06-27,726
2017-06-28,726
2017-06-29,726
2017-06-30,740
2017-07-01,740
2017-07-02,740
2017-07-03,740
2017-07-04,740
2017-07-05,740
2017-07-06,740
2017-07-07,740
2017-07-08,760
2017-07-13,760
2017-07-14,760
2017-07-15,789
2017-07-16,789
2017-07-17,789
2017-07-18,789
2017-07-19,789
2017-07-20,789
2017-07-21,789
2017-07-22,817
2017-07-23,817
2017-07-24,817
2017-07-25,817
2017-07-26,817
2017-07-27,817
2017-07-28,817
2017-07-29,831
2017-07-30,831
2017-07-31,831
2017-08-01,831
2017-08-02,831
2017-08-03,831
2017-08-04,831
2017-08-05,852
2017-08-06,852
2017-08-09,852
2017-08-10,852
2017-08-11,852
2017-08-12,875
2017-08-13,875
2017-08-14,875
2017-08-15,875
2017-08-16,875
2017-08-17,875
2017-08-18,875
2017-08-19,881
2017-08-20,881
2017-08-21,881
2017-08-22,881
2017-08-23,881
2017-08-24,881
2017-08-25,881
2017-08-26,894
2017-08-27,894
2017-08-28,894
2017-08-29,894
2017-08-30,894
2017-08-31,894
2017-09-01,894
2017-09-02,881
2017-09-03,881
2017-09-04,881
2017-09-05,881
2017-09-06,881
2017-09-07,881
2017-09-08,881
2017-09-09,892
2017-09-10,892
2017-09-11,892
2017-09-12,892
2017-09-13,892
2017-09-14,892
2017-09-15,892
2017-09-16,885
2017-09-17,885
2017-09-19,885
2017-09-20,885
2017-09-21,885
2017-09-22,890
2017-09-23,890
2017-09-24,890
2017-09-25,890
2017-09-26,890
2017-09-27,890
2017-09-28,890
2017-09-29,890
2017-09-30,904
2017-10-01,904
2017-10-02,904
2017-10-03,904
2017-10-04,904
2017-10-05,904
2017-10-06,904
2017-10-07,904
2017-10-08,883
2017-10-09,883
2017-10-10,883
2017-10-11,883
2017-10-12,883
2017-10-13,883
2017-10-14,883
2017-10-15,861
2017-10-16,861
2017-10-17,861
2017-10-18,861
2017-10-19,861
2017-10-20,861
2017-10-21,861
2017-10-22,845
2017-10-23,845
2017-10-24,845
2017-10-25,845
2017-10-26,845
2017-10-27,845
2017-10-28,845
2017-10-29,841
2017-10-30,841
2017-10-31,841
2017-11-01,841
2017-11-02,841
2017-11-03,841
2017-11-04,841
2017-11-05,866
2017-11-06,866
2017-11-07,866
2017-11-08,866
2017-11-09,866
2017-11-10,866
2017-11-11,866
2017-11-12,834
2017-11-13,834
2017-11-14,834
2017-11-15,834
2017-11-16,834
2017-11-17,834
2017-11-18,834
2017-11-19,794
2017-11-20,794
2017-11-21,794
2017-11-22,794
2017-11-23,794
2017-11-24,794
2017-11-25,804
2017-11-26,804
2017-11-27,804
2017-11-28,804
2017-11-29,804
2017-11-30,804
2017-12-01,815
2017-12-02,815
2017-12-03,815
2017-12-04,815
2017-12-05,815
2017-12-06,815
2017-12-07,815
2017-12-08,834
2017-12-09,834
2017-12-10,834
2017-12-11,834
2017-12-12,834
2017-12-13,834
2017-12-14,834
2017-12-15,834
2017-12-16,851
2017-12-17,851
2017-12-18,851
2017-12-19,851
2017-12-20,851
2017-12-21,851
2017-12-22,856
2017-12-23,856
2017-12-24,856
2017-12-25,856
2017-12-26,856
2017-12-27,856
2017-12-28,873
2017-12-29,873
2017-12-30,873
2017-12-31,873
2018-01-01,873
2018-01-02,906
2018-01-03,906
2018-01-04,906
2018-01-05,906
2018-01-06,886
2018-01-07,886
2018-01-08,886
2018-01-09,886
2018-01-10,886
2018-01-11,891
2018-01-12,891
2018-01-13,891
2018-01-14,891
2018-01-15,891
2018-01-16,862
2018-01-17,862
2018-01-18,862
2018-01-19,862
2018-01-20,862
2018-01-21,825
2018-01-22,825
2018-01-23,825
2018-01-24,804
2018-01-25,804
2018-01-26,804
2018-01-27,803
2018-01-28,803
2018-01-29,809
2018-01-30,809
2018-02-01,813
2018-02-02,813
2018-02-03,813
2018-02-04,849
2018-02-05,849
2018-02-06,849
2018-02-07,842
2018-02-08,842
2018-02-09,875
2018-02-10,875
2018-02-11,910
2018-02-12,910
2018-02-13,935
2018-02-14,935
2018-02-15,926
2018-02-16,926
2018-02-17,937
2018-02-18,937
2018-02-19,954
2018-02-20,954
2018-02-21,908
2018-02-22,908
2018-02-23,873
2018-02-24,873
2018-02-25,851
2018-02-26,851
2018-02-27,813
2018-02-28,813
2018-03-01,813
2018-03-02,782
2018-03-03,782
2018-03-04,782
2018-03-05,792
2018-03-06,792
2018-03-07,813
2018-03-08,813
2018-03-09,813
2018-03-10,809
2018-03-11,809
2018-03-12,809
2018-03-13,792
2018-03-14,792
2018-03-15,792
2018-03-16,791
2018-03-17,791
2018-03-18,791
2018-03-19,787
2018-03-20,787
2018-03-21,787
2018-03-23,764
2018-03-24,764
2018-03-26,726
2018-03-27,726
2018-03-28,726
2018-03-29,729
2018-03-30,729
2018-03-31,729
2018-04-01,755
2018-04-02,755
2018-04-03,781
2018-04-04,781
2018-04-05,781
2018-04-06,795
2018-04-08,795
2018-04-09,795
2018-04-10,764
2018-04-11,764
2018-04-12,764
2018-04-13,762
2018-04-14,762
2018-04-16,778
2018-04-17,778
2018-04-18,778
2018-04-19,778
2018-04-20,790
2018-04-21,790
2018-04-22,790
2018-04-23,807
2018-04-24,807
2018-04-25,807
2018-04-26,807
2018-04-27,823
2018-04-28,823
2018-04-29,823
2018-04-30,840
2018-05-01,840
2018-05-02,840
2018-05-03,840
2018-05-04,876
2018-05-05,876
2018-05-06,876
2018-05-07,844
2018-05-08,844
2018-05-09,844
2018-05-10,827
2018-05-11,827
2018-05-12,827
2018-05-13,791
2018-05-14,791
2018-05-15,791
2018-05-16,791
2018-05-17,766
2018-05-18,766
2018-05-19,756
2018-05-20,756
2018-05-21,756
2018-05-22,756
2018-05-23,731
2018-05-24,731
2018-05-25,731
2018-05-26,718
2018-05-27,718
2018-05-28,718
2018-05-29,728
2018-05-30,728
2018-05-31,728
2018-06-01,728
2018-06-02,698
2018-06-03,698
2018-06-04,698
2018-06-05,670
2018-06-06,670
2018-06-07,670
2018-06-08,688
2018-06-09,688
2018-06-10,688
2018-06-11,688
2018-06-12,697
2018-06-13,697
2018-06-14,697
2018-06-15,695
2018-06-16,695
2018-06-17,695
2018-06-18,687
2018-06-19,687
2018-06-20,687
2018-06-21,687
2018-06-22,660
2018-06-23,660
2018-06-24,660
2018-06-25,660
2018-06-26,661
2018-06-27,661
2018-06-28,661
2018-06-29,639
2018-06-30,639
2018-07-01,639
2018-07-02,639
2018-07-03,608
2018-07-04,608
2018-07-05,608
2018-07-06,608
2018-07-07,630
2018-07-08,630
2018-07-09,630
2018-07-10,630
2018-07-11,653
2018-07-12,653
2018-07-13,653
2018-07-14,672
2018-07-15,672
2018-07-16,672
2018-07-17,685
2018-07-18,685
2018-07-19,685
2018-07-20,685
2018-07-21,657
2018-07-22,657
2018-07-23,647
2018-07-24,647
2018-07-25,647
2018-07-26,650
2018-07-27,650
2018-07-28,650
2018-07-29,643
2018-07-30,643
2018-07-31,643
2018-08-01,633
2018-08-02,633
2018-08-03,633
2018-08-04,647
2018-08-05,647
2018-08-06,647
2018-08-07,641
2018-08-08,641
2018-08-09,641
2018-08-10,643
2018-08-11,643
2018-08-12,665
2018-08-14,665
2018-08-16,665
2018-08-17,675
2018-08-18,675
2018-08-19,675
2018-08-20,657
2018-08-21,657
2018-08-22,657
2018-08-23,643
2018-08-24,643
2018-08-25,627
2018-08-26,627
2018-08-27,627
2018-08-28,642
2018-08-29,642
2018-08-30,642
2018-08-31,662
2018-09-01,662
2018-09-02,694
2018-09-03,694
2018-09-04,707
2018-09-05,707
2018-09-06,707
2018-09-07,738
2018-09-08,738
2018-09-09,738
2018-09-10,737
2018-09-11,737
2018-09-12,737
2018-09-13,737
2018-09-14,769
2018-09-15,769
2018-09-16,769
2018-09-17,780
2018-09-18,780
2018-09-19,780
2018-09-20,791
2018-09-21,791
2018-09-22,791
2018-09-23,791
2018-09-24,791
2018-09-25,791
2018-09-26,766
2018-09-27,766
2018-09-28,766
2018-09-29,756
2018-09-30,756
2018-10-02,746
2018-10-03,746
2018-10-04,746
2018-10-05,748
2018-10-06,748
2018-10-07,748
2018-10-08,765
2018-10-09,765
2018-10-10,765
2018-10-11,792
2018-10-12,792
2018-10-13,792
2018-10-14,804
2018-10-15,804
2018-10-16,804
2018-10-17,787
2018-10-18,787
2018-10-19,807
2018-10-20,807
2018-10-21,807
2018-10-22,815
2018-10-23,815
2018-10-24,815
2018-10-25,812
2018-10-26,812
2018-10-27,812
2018-10-28,791
2018-10-29,791
2018-10-30,791
2018-10-31,791
2018-11-01,797
2018-11-03,797
2018-11-04,762
2018-11-05,762
2018-11-06,767
2018-11-07,767
2018-11-08,767
2018-11-09,767
2018-11-10,753
2018-11-11,753
2018-11-12,753
2018-11-13,753
2018-11-14,753
2018-11-15,743
2018-11-16,743
2018-11-17,722
2018-11-18,722
2018-11-19,722
2018-11-20,702
2018-11-21,702
2018-11-22,702
2018-11-23,673
2018-11-24,673
2018-11-25,653
2018-11-26,653
2018-11-27,653
2018-11-28,667
2018-11-29,667
2018-12-01,679
2018-12-02,679
2018-12-03,679
2018-12-04,658
2018-12-05,658
2018-12-09,647
2018-12-10,647
2018-12-11,636
2018-12-12,636
2018-12-13,639
2018-12-14,639
2018-12-15,639
2018-12-16,652
2018-12-17,652
2018-12-18,650
2018-12-19,650
2018-12-20,621
2018-12-21,621
2018-12-22,621
2018-12-23,614
2018-12-24,614
2018-12-25,614
2018-12-26,621
2018-12-27,621
2018-12-28,619
2018-12-29,619
2018-12-30,610
2018-12-31,610
2019-01-01,610
2019-01-02,593
2019-01-03,593
2019-01-04,593
2019-01-05,596
2019-01-06,596
2019-01-08,614
2019-01-10,606
2019-01-11,606
2019-01-12,585
2019-01-13,585
2019-01-14,577
2019-01-15,577
2019-01-16,577
2019-01-17,566
2019-01-18,566
2019-01-19,567
2019-01-20,567
2019-01-21,567
2019-01-22,554
2019-01-23,554
2019-01-24,543
2019-01-25,543
2019-01-26,521
2019-01-27,521
2019-01-28,497
2019-01-29,497
2019-01-30,474
2019-01-31,474
2019-02-01,452
2019-02-02,452
2019-02-03,432
2019-02-04,432
2019-02-05,432
2019-02-06,418
2019-02-07,418
2019-02-08,405
2019-02-09,405
2019-02-10,405
2019-02-11,404
2019-02-12,404
2019-02-13,392
2019-02-14,392
2019-02-15,392
2019-02-16,387
2019-02-17,387
2019-02-18,387
2019-02-19,385
2019-02-20,385
2019-02-21,372
2019-02-22,372
2019-02-23,372
2019-02-24,357
2019-02-25,357
2019-02-26,357
2019-02-27,341
2019-02-28,341
2019-03-01,341
2019-03-02,324
2019-03-03,324
2019-03-04,308
2019-03-05,308
2019-03-06,295
2019-03-07,295
2019-03-08,295
2019-03-09,281
2019-03-10,281
2019-03-11,267
2019-03-12,267
2019-03-13,267
2019-03-14,266
2019-03-15,266
2019-03-16,266
2019-03-17,278
2019-03-18,278
2019-03-19,278
2019-03-20,278
2019-03-21,289
2019-03-22,289
2019-03-23,289
2019-03-24,297
2019-03-25,297
2019-03-26,297
2019-03-27,297
2019-03-28,298
2019-03-29,298
2019-03-30,298
2019-03-31,298
2019-04-01,308
2019-04-02,308
2019-04-03,308
2019-04-04,312
2019-04-05,312
2019-04-06,312
2019-04-07,324
2019-04-08,324
2019-04-09,324
2019-04-10,324
2019-04-11,329
2019-04-12,329
2019-04-13,329
2019-04-14,336
2019-04-15,336
2019-04-16,336
2019-04-17,336
2019-04-18,353
2019-04-19,353
2019-04-20,353
2019-04-21,353
2019-04-22,366
2019-04-23,366
2019-04-24,366
2019-04-25,381
2019-04-26,381
2019-04-27,381
2019-04-28,398
2019-04-29,398
2019-04-30,398
2019-05-01,398
2019-05-02,403
2019-05-03,403
2019-05-04,403
2019-05-05,412
2019-05-06,412
2019-05-07,412
2019-05-08,412
2019-05-09,406
2019-05-10,406
2019-05-11,406
2019-05-12,406
2019-05-13,412
2019-05-14,412
2019-05-15,412
2019-05-16,412
2019-05-17,426
2019-05-18,426
2019-05-19,426
2019-05-20,421
2019-05-21,421
2019-05-22,421
2019-05-23,421
2019-05-24,416
2019-05-25,416
2019-05-26,416
2019-05-27,426
2019-05-28,426
2019-05-29,426
2019-05-30,426
2019-05-31,431
2019-06-01,431
2019-06-02,431
2019-06-03,431
2019-06-04,429
2019-06-05,429
2019-06-06,429
2019-06-07,429
2019-06-08,439
2019-06-09,439
2019-06-10,439
2019-06-11,439
2019-06-12,420
2019-06-13,420
2019-06-14,420
2019-06-15,401
2019-06-16,401
2019-06-17,401
2019-06-18,383
2019-06-19,383
2019-06-20,383
2019-06-21,364
2019-06-22,364
2019-06-23,364
2019-06-24,364
2019-06-25,364
2019-06-26,349
2019-06-27,349
2019-06-28,349
2019-06-29,349
2019-06-30,334
2019-07-01,334
2019-07-02,334
2019-07-03,334
2019-07-04,334
2019-07-05,326
2019-07-06,326
2019-07-07,326
2019-07-08,326
2019-07-09,326
2019-07-10,314
2019-07-11,314
2019-07-12,314
2019-07-13,314
2019-07-14,299
2019-07-15,299
2019-07-16,299
2019-07-17,299
2019-07-18,290
2019-07-19,290
2019-07-20,290
2019-07-21,290
