date_obj,Rune%20shield%20(h4) price
2016-08-22,108293
2016-08-23,107599
2016-08-24,105723
2016-08-25,104115
2016-08-26,104115
2016-08-28,98258
2016-08-31,89640
2016-09-01,86994
2016-09-02,86994
2016-09-03,84137
2016-09-04,80579
2016-09-05,77748
2016-09-06,75027
2016-09-07,75027
2016-09-08,72208
2016-09-09,72208
2016-09-10,69055
2016-09-11,69055
2016-09-12,65602
2016-09-13,62518
2016-09-14,62518
2016-09-15,59392
2016-09-16,59392
2016-09-17,56422
2016-09-18,53600
2016-09-19,50920
2016-09-20,50920
2016-09-21,48741
2016-09-22,46680
2016-09-23,45180
2016-09-24,45180
2016-09-25,43749
2016-09-26,44338
2016-09-27,43545
2016-09-28,43161
2016-09-29,43719
2016-09-30,43387
2016-10-01,43390
2016-10-02,43770
2016-10-03,43962
2016-10-04,44742
2016-10-05,45038
2016-10-06,44581
2016-10-07,44722
2016-10-08,44517
2016-10-09,45063
2016-10-10,46710
2016-10-11,47069
2016-10-12,47036
2016-10-13,46667
2016-10-14,47373
2016-10-15,47058
2016-10-16,47648
2016-10-17,46262
2016-10-18,46262
2016-10-19,46765
2016-10-20,46777
2016-10-21,47376
2016-10-22,47376
2016-10-23,46812
2016-10-24,47779
2016-10-25,47779
2016-10-26,47251
2016-10-27,46630
2016-10-28,45432
2016-10-29,44378
2016-10-30,43783
2016-10-31,44240
2016-11-01,44240
2016-11-02,44433
2016-11-03,44480
2016-11-04,43492
2016-11-05,43492
2016-11-06,42496
2016-11-07,41800
2016-11-08,41143
2016-11-09,40341
2016-11-10,39663
2016-11-11,39663
2016-11-12,38410
2016-11-13,38224
2016-11-14,37412
2016-12-08,36462
2016-12-09,36925
2016-12-10,37415
2016-12-11,36611
2016-12-12,36644
2016-12-13,36537
2016-12-14,37031
2016-12-15,36677
2016-12-16,36087
2016-12-17,36541
2016-12-18,37809
2016-12-19,39070
2016-12-20,40402
2016-12-21,41775
2016-12-22,42728
2016-12-23,43841
2016-12-24,44021
2016-12-25,44619
2016-12-26,45818
2016-12-27,47096
2016-12-28,47978
2016-12-29,48880
2016-12-30,49783
2016-12-31,49610
2017-01-01,49536
2017-01-02,48993
2017-01-03,48862
2017-01-04,48030
2017-01-05,46883
2017-01-06,45977
2017-01-07,45029
2017-01-08,44510
2017-01-09,43407
2017-01-10,41962
2017-01-11,40741
2017-01-12,39734
2017-01-13,39046
2017-01-14,38439
2017-01-15,38338
2017-01-16,37319
2017-01-17,37478
2017-01-18,37192
2017-01-19,37508
2017-01-20,36450
2017-01-21,35863
2017-01-22,35726
2017-01-27,36515
2017-01-28,36139
2017-01-29,35282
2017-01-30,35662
2017-01-31,36450
2017-02-01,36753
2017-02-02,37559
2017-02-03,38139
2017-02-04,38821
2017-02-05,38147
2017-02-06,37434
2017-02-07,37919
2017-02-08,37636
2017-02-09,37636
2017-02-10,37505
2017-02-11,36550
2017-02-12,36842
2017-02-13,37115
2017-02-14,36645
2017-02-15,36645
2017-02-16,36029
2017-02-18,36453
2017-02-19,36885
2017-02-20,37297
2017-02-21,37313
2017-02-22,37399
2017-02-23,36859
2017-02-24,36859
2017-02-25,36352
2017-02-26,36451
2017-02-27,35956
2017-02-28,35652
2017-03-01,35248
2017-03-02,34098
2017-03-03,33335
2017-03-04,33252
2017-03-05,33250
2017-03-06,33401
2017-03-07,33558
2017-03-08,33817
2017-03-09,34157
2017-03-10,33692
2017-03-11,33191
2017-03-12,33300
2017-03-13,33291
2017-03-14,33122
2017-03-15,33455
2017-03-16,33625
2017-03-17,33642
2017-03-18,33529
2017-03-19,33664
2017-03-20,33244
2017-03-21,33280
2017-03-22,33373
2017-03-23,34045
2017-03-24,34070
2017-03-25,34070
2017-03-26,34270
2017-03-27,34507
2017-03-28,34531
2017-03-29,35434
2017-03-30,35291
2017-03-31,35379
2017-04-01,35458
2017-04-02,34964
2017-04-03,34274
2017-04-04,33790
2017-04-12,35706
2017-04-13,35863
2017-04-14,35475
2017-04-15,34838
2017-04-16,34990
2017-04-17,35368
2017-04-18,34880
2017-04-19,34775
2017-04-20,34424
2017-04-21,35043
2017-04-22,35076
2017-04-23,35005
2017-04-24,34572
2017-04-25,34104
2017-04-26,34104
2017-04-27,34220
2017-04-28,34430
2017-04-29,34097
2017-04-30,34628
2017-05-01,34456
2017-05-02,33500
2017-05-03,33616
2017-05-04,33362
2017-05-05,33363
2017-05-06,33374
2017-05-07,33042
2017-05-08,32861
2017-05-09,32935
2017-05-10,33107
2017-05-11,33378
2017-05-12,33314
2017-05-13,33407
2017-05-14,34205
2017-05-15,34443
2017-05-16,33909
2017-05-17,34948
2017-05-18,34622
2017-05-19,34070
2017-05-20,34209
2017-05-21,35188
2017-05-22,34860
2017-05-23,34672
2017-05-24,34325
2017-05-25,34211
2017-05-26,34439
2017-05-27,34313
2017-05-28,34511
2017-05-29,35678
2017-05-30,35741
2017-05-31,35327
2017-06-01,34316
2017-06-02,33495
2017-06-03,33904
2017-06-06,33464
2017-06-07,33716
2017-06-08,33896
2017-06-09,34077
2017-06-10,33305
2017-06-11,32883
2017-06-12,32516
2017-06-13,32224
2017-06-14,32461
2017-06-15,32461
2017-06-16,32164
2017-06-17,32523
2017-06-18,32919
2017-06-19,32919
2017-06-20,33182
2017-06-21,33109
2017-06-22,33298
2017-06-23,33895
2017-06-24,33200
2017-06-25,33554
2017-06-26,33690
2017-06-27,33936
2017-06-28,33965
2017-06-29,33930
2017-06-30,34335
2017-07-01,34335
2017-07-02,35154
2017-07-03,35477
2017-07-04,35788
2017-07-05,35788
2017-07-06,35577
2017-07-07,35577
2017-07-08,35605
2017-07-13,33727
2017-07-14,33313
2017-07-15,33313
2017-07-16,32611
2017-07-17,33680
2017-07-18,34698
2017-07-19,35025
2017-07-20,35357
2017-07-21,34909
2017-07-22,34364
2017-07-23,33885
2017-07-24,34079
2017-07-25,34591
2017-07-26,34863
2017-07-27,34519
2017-07-28,34789
2017-07-29,34789
2017-07-30,34348
2017-07-31,34348
2017-08-01,34186
2017-08-02,33749
2017-08-03,33763
2017-08-04,33650
2017-08-05,33567
2017-08-06,34303
2017-08-09,33798
2017-08-10,34635
2017-08-11,35526
2017-08-12,35164
2017-08-13,35164
2017-08-14,35387
2017-08-15,34604
2017-08-17,34188
2017-08-18,34188
2017-08-19,34299
2017-08-20,34316
2017-08-21,32945
2017-08-22,32727
2017-08-23,32790
2017-08-24,32805
2017-08-25,32805
2017-08-26,32716
2017-08-27,32695
2017-08-28,33082
2017-08-29,33082
2017-08-30,32947
2017-08-31,33468
2017-09-01,33468
2017-09-02,32770
2017-09-03,32770
2017-09-04,32498
2017-09-05,32015
2017-09-06,32986
2017-09-07,32859
2017-09-08,32859
2017-09-09,32610
2017-09-10,33248
2017-09-11,33304
2017-09-12,33304
2017-09-13,33044
2017-09-14,32984
2017-09-15,32984
2017-09-16,32968
2017-09-17,32898
2017-09-19,33206
2017-09-20,32948
2017-09-21,33390
2017-09-22,33418
2017-09-23,33418
2017-09-24,32910
2017-09-25,33289
2017-09-26,33263
2017-09-27,33263
2017-09-28,33051
2017-09-29,33266
2017-09-30,33266
2017-10-01,33421
2017-10-02,33087
2017-10-03,33087
2017-10-04,33008
2017-10-05,32922
2017-10-06,32932
2017-10-07,32860
2017-10-08,32847
2017-10-09,33058
2017-10-10,33330
2017-10-11,33330
2017-10-12,33307
2017-10-13,33782
2017-10-14,33195
2017-10-15,33195
2017-10-16,33141
2017-10-17,33141
2017-10-18,33136
2017-10-19,33549
2017-10-20,33940
2017-10-21,33770
2017-10-22,33661
2017-10-23,33497
2017-10-24,33706
2017-10-25,33607
2017-10-26,33550
2017-10-27,33714
2017-10-28,33714
2017-10-29,33443
2017-10-30,33357
2017-10-31,33490
2017-11-01,33490
2017-11-02,33117
2017-11-03,33401
2017-11-04,33604
2017-11-05,33561
2017-11-06,33673
2017-11-07,34002
2017-11-08,33774
2017-11-09,33881
2017-11-10,33844
2017-11-11,33506
2017-11-12,33717
2017-11-13,33643
2017-11-14,33643
2017-11-15,33967
2017-11-16,33919
2017-11-17,34241
2017-11-18,34241
2017-11-19,33716
2017-11-20,33720
2017-11-21,33300
2017-11-22,33470
2017-11-23,33865
2017-11-24,33865
2017-11-25,33421
2017-11-26,32756
2017-11-27,32756
2017-11-28,32866
2017-11-29,33250
2017-11-30,33250
2017-12-01,32664
2017-12-02,32664
2017-12-03,32675
2017-12-04,32675
2017-12-05,32511
2017-12-06,32647
2017-12-07,32863
2017-12-08,32863
2017-12-09,32690
2017-12-10,32719
2017-12-11,33083
2017-12-12,32990
2017-12-13,32810
2017-12-14,33279
2017-12-15,33437
2017-12-16,34385
2017-12-17,34094
2017-12-18,33232
2017-12-19,33253
2017-12-20,33265
2017-12-21,33577
2017-12-22,33462
2017-12-23,33685
2017-12-24,33685
2017-12-25,33124
2017-12-26,33008
2017-12-27,33044
2017-12-28,33044
2017-12-29,33405
2017-12-30,33717
2017-12-31,33753
2018-01-01,33495
2018-01-02,33471
2018-01-03,33221
2018-01-04,32715
2018-01-05,32569
2018-01-06,32697
2018-01-07,32538
2018-01-08,32258
2018-01-09,32301
2018-01-10,32301
2018-01-11,32449
2018-01-12,32802
2018-01-13,32908
2018-01-14,32881
2018-01-15,32691
2018-01-16,32306
2018-01-17,32123
2018-01-18,32757
2018-01-19,32757
2018-01-20,33593
2018-01-21,33844
2018-01-22,33357
2018-01-23,33196
2018-01-24,33137
2018-01-25,33532
2018-01-26,32748
2018-01-27,33095
2018-01-28,33257
2018-01-29,33422
2018-01-30,33193
2018-02-01,33442
2018-02-02,33748
2018-02-03,33207
2018-02-04,33191
2018-02-05,33222
2018-02-06,33552
2018-02-07,33112
2018-02-08,33112
2018-02-09,32739
2018-02-10,32739
2018-02-11,32932
2018-02-12,32947
2018-02-13,33385
2018-02-14,34038
2018-02-15,33177
2018-02-16,33177
2018-02-17,33583
2018-02-18,33280
2018-02-19,33204
2018-02-20,33614
2018-02-21,32939
2018-02-22,32939
2018-02-23,32911
2018-02-24,32911
2018-02-25,33061
2018-02-26,33431
2018-02-27,33702
2018-02-28,33702
2018-03-01,33606
2018-03-02,33896
2018-03-03,33646
2018-03-04,33646
2018-03-05,33123
2018-03-06,32614
2018-03-07,33284
2018-03-08,33284
2018-03-09,32950
2018-03-10,33530
2018-03-11,33511
2018-03-12,33270
2018-03-13,33425
2018-03-14,33415
2018-03-15,33072
2018-03-16,33268
2018-03-17,33304
2018-03-18,32811
2018-03-19,32811
2018-03-20,33184
2018-03-21,33184
2018-03-23,33482
2018-03-24,33306
2018-03-26,33089
2018-03-27,33162
2018-03-28,33162
2018-03-29,33456
2018-03-30,33600
2018-03-31,33600
2018-04-01,33341
2018-04-02,33172
2018-04-03,33569
2018-04-04,33422
2018-04-05,33422
2018-04-06,33546
2018-04-08,33593
2018-04-09,33571
2018-04-10,33571
2018-04-11,33342
2018-04-12,33145
2018-04-13,33145
2018-04-14,33544
2018-04-15,33285
2018-04-16,33285
2018-04-17,33303
2018-04-18,33303
2018-04-19,33449
2018-04-20,32856
2018-04-21,32948
2018-04-22,32948
2018-04-23,32713
2018-04-24,32713
2018-04-25,32769
2018-04-26,32769
2018-04-27,32844
2018-04-28,33351
2018-04-29,33173
2018-04-30,33509
2018-05-01,33318
2018-05-02,33318
2018-05-03,33367
2018-05-04,33437
2018-05-05,33491
2018-05-06,33491
2018-05-07,32925
2018-05-08,33397
2018-05-09,33164
2018-05-10,33385
2018-05-11,33185
2018-05-12,33388
2018-05-13,33388
2018-05-14,32866
2018-05-15,32866
2018-05-16,33105
2018-05-17,33105
2018-05-18,32690
2018-05-19,33152
2018-05-20,33366
2018-05-21,33134
2018-05-22,33134
2018-05-23,32972
2018-05-24,33539
2018-05-25,34002
2018-05-26,34684
2018-05-27,34684
2018-05-28,35825
2018-05-29,35192
2018-05-30,35078
2018-05-31,35044
2018-06-01,34610
2018-06-02,34654
2018-06-03,35123
2018-06-04,35507
2018-06-05,35133
2018-06-06,35008
2018-06-07,34740
2018-06-08,34894
2018-06-09,34818
2018-06-10,35241
2018-06-11,36223
2018-06-12,36392
2018-06-13,35973
2018-06-14,36320
2018-06-15,36440
2018-06-16,36000
2018-06-17,36175
2018-06-18,36129
2018-06-19,36413
2018-06-20,36413
2018-06-21,36361
2018-06-22,35770
2018-06-23,35770
2018-06-24,35788
2018-06-25,35526
2018-06-26,35327
2018-06-27,35581
2018-06-28,35213
2018-06-29,34474
2018-06-30,35035
2018-07-01,34535
2018-07-02,35159
2018-07-03,35373
2018-07-04,34940
2018-07-05,35148
2018-07-06,35140
2018-07-07,35058
2018-07-08,34732
2018-07-09,34528
2018-07-10,34534
2018-07-11,34280
2018-07-12,34184
2018-07-13,34214
2018-07-14,34327
2018-07-15,35354
2018-07-16,35243
2018-07-17,35492
2018-07-18,35245
2018-07-19,35268
2018-07-20,35332
2018-07-21,34920
2018-07-22,35391
2018-07-23,35954
2018-07-24,36220
2018-07-25,36225
2018-07-26,35943
2018-07-27,37072
2018-07-28,38874
2018-07-29,40012
2018-07-30,39391
2018-07-31,38727
2018-08-01,38727
2018-08-02,37687
2018-08-03,37603
2018-08-04,37889
2018-08-05,38166
2018-08-06,38395
2018-08-07,38077
2018-08-08,37535
2018-08-09,37486
2018-08-10,37906
2018-08-11,37474
2018-08-12,36171
2018-08-14,36899
2018-08-16,36822
2018-08-17,37445
2018-08-18,37445
2018-08-19,37002
2018-08-20,37657
2018-08-21,38140
2018-08-22,37872
2018-08-23,37193
2018-08-24,36821
2018-08-25,37005
2018-08-26,37088
2018-08-27,37427
2018-08-28,37526
2018-08-29,37387
2018-08-30,37681
2018-08-31,37527
2018-09-01,37220
2018-09-02,37157
2018-09-03,37244
2018-09-04,37227
2018-09-05,36817
2018-09-06,36817
2018-09-07,37085
2018-09-08,36981
2018-09-09,38339
2018-09-10,38651
2018-09-11,38893
2018-09-12,38715
2018-09-13,38389
2018-09-14,39818
2018-09-15,39444
2018-09-16,40334
2018-09-17,40987
2018-09-18,41458
2018-09-19,41824
2018-09-20,42062
2018-09-21,42311
2018-09-22,41745
2018-09-23,41492
2018-09-24,41582
2018-09-25,41509
2018-09-26,41562
2018-09-27,41319
2018-09-28,42295
2018-09-29,42534
2018-09-30,43117
2018-10-02,43582
2018-10-03,42764
2018-10-04,43526
2018-10-05,43423
2018-10-06,43203
2018-10-07,43203
2018-10-08,44204
2018-10-09,44444
2018-10-10,44692
2018-10-11,44331
2018-10-12,43906
2018-10-13,43053
2018-10-14,42877
2018-10-15,42709
2018-10-16,42772
2018-10-17,42726
2018-10-18,42808
2018-10-19,42537
2018-10-20,42405
2018-10-21,42015
2018-10-22,41264
2018-10-23,40461
2018-10-24,39837
2018-10-25,39461
2018-10-26,37903
2018-10-27,37676
2018-10-28,37615
2018-10-29,37296
2018-10-30,36917
2018-10-31,36581
2018-11-01,37747
2018-11-03,38213
2018-11-04,38737
2018-11-05,38385
2018-11-06,38084
2018-11-07,37808
2018-11-08,37453
2018-11-09,37222
2018-11-10,37887
2018-11-11,39011
2018-11-12,38966
2018-11-13,39853
2018-11-14,40068
2018-11-15,39973
2018-11-16,40895
2018-11-17,40240
2018-11-18,40212
2018-11-19,40374
2018-11-20,40176
2018-11-21,39734
2018-11-22,39719
2018-11-23,41185
2018-11-24,41530
2018-11-25,43299
2018-11-26,44538
2018-11-27,43887
2018-11-28,42537
2018-11-29,41348
2018-12-01,40158
2018-12-02,40204
2018-12-03,39822
2018-12-05,39378
2018-12-07,39358
2018-12-09,39599
2018-12-10,39257
2018-12-11,39354
2018-12-12,39627
2018-12-13,39441
2018-12-14,39580
2018-12-15,39228
2018-12-16,38572
2018-12-17,39096
2018-12-18,39044
2018-12-19,38633
2018-12-20,39085
2018-12-21,39485
2018-12-22,38657
2018-12-23,37813
2018-12-24,38121
2018-12-25,38323
2018-12-26,38368
2018-12-27,38157
2018-12-28,38485
2018-12-29,38139
2018-12-30,37997
2018-12-31,38286
2019-01-01,38480
2019-01-02,38594
2019-01-03,38127
2019-01-04,37597
2019-01-05,37432
2019-01-06,37655
2019-01-08,40166
2019-01-10,39460
2019-01-11,38669
2019-01-12,39015
2019-01-13,37268
2019-01-14,36337
2019-01-15,36096
2019-01-16,36186
2019-01-17,37213
2019-01-18,36673
2019-01-19,36444
2019-01-20,37427
2019-01-21,37979
2019-01-22,38426
2019-01-23,39195
2019-01-24,39700
2019-01-25,39441
2019-01-26,39005
2019-01-27,38048
2019-01-28,38043
2019-01-29,37474
2019-01-30,37514
2019-01-31,37886
2019-02-01,37860
2019-02-02,36999
2019-02-03,37137
2019-02-04,37050
2019-02-05,36843
2019-02-06,37551
2019-02-07,37703
2019-02-08,38260
2019-02-09,38358
2019-02-10,38552
2019-02-11,39064
2019-02-12,39415
2019-02-13,39648
2019-02-14,39528
2019-02-15,39573
2019-02-16,39052
2019-02-17,38706
2019-02-18,38610
2019-02-19,37619
2019-02-20,36600
2019-02-21,36326
2019-02-22,36282
2019-02-23,36005
2019-02-24,36832
2019-02-25,35642
2019-02-26,35016
2019-02-27,34483
2019-02-28,34003
2019-03-01,33750
2019-03-02,33920
2019-03-03,33773
2019-03-04,34132
2019-03-05,34721
2019-03-06,35382
2019-03-07,35637
2019-03-08,35556
2019-03-09,35311
2019-03-10,35249
2019-03-11,35318
2019-03-12,35561
2019-03-13,35504
2019-03-14,35184
2019-03-15,35200
2019-03-16,35297
2019-03-17,35355
2019-03-18,35149
2019-03-19,35121
2019-03-20,34510
2019-03-21,34231
2019-03-22,34110
2019-03-23,34231
2019-03-24,34177
2019-03-25,34232
2019-03-26,33589
2019-03-27,33326
2019-03-28,33199
2019-03-29,33633
2019-03-30,33633
2019-03-31,33872
2019-04-01,34269
2019-04-02,33898
2019-04-03,33963
2019-04-04,34206
