date_obj,Halloween%20mask%20set price
2016-07-13,38684
2016-07-14,38684
2016-07-15,38684
2016-07-16,37751
2016-07-17,37751
2016-07-18,37751
2016-07-23,37751
2016-07-24,37073
2016-07-25,37073
2016-07-26,37073
2016-07-27,37073
2016-07-28,37073
2016-07-29,37073
2016-07-30,37073
2016-07-31,37073
2016-08-01,36066
2016-08-02,36066
2016-08-03,36066
2016-08-04,36066
2016-08-05,36066
2016-08-06,36066
2016-08-07,36177
2016-08-08,36177
2016-08-09,36177
2016-08-10,36177
2016-08-11,36177
2016-08-12,36177
2016-08-13,36177
2016-08-14,36177
2016-08-15,37495
2016-08-16,37495
2016-08-17,37495
2016-08-18,37495
2016-08-19,37495
2016-08-20,37495
2016-08-21,37495
2016-08-22,37495
2016-08-23,38618
2016-08-24,38618
2016-08-25,38618
2016-08-26,38618
2016-08-28,38618
2016-08-31,39861
2016-09-01,39861
2016-09-02,39861
2016-09-03,39861
2016-09-04,39861
2016-09-05,39861
2016-09-06,39861
2016-09-07,39861
2016-09-08,40853
2016-09-09,40853
2016-09-10,40853
2016-09-11,40853
2016-09-12,40853
2016-09-13,40853
2016-09-14,40853
2016-09-15,41463
2016-09-16,41463
2016-09-17,41463
2016-09-18,41463
2016-09-19,41463
2016-09-20,41463
2016-09-21,41463
2016-09-22,41463
2016-09-23,42233
2016-09-24,42233
2016-09-25,42233
2016-09-26,42233
2016-09-27,42233
2016-09-28,42233
2016-09-29,42233
2016-09-30,42233
2016-10-01,43244
2016-10-02,43244
2016-10-03,43244
2016-10-04,43244
2016-10-05,43244
2016-10-06,43244
2016-10-07,43244
2016-10-08,43244
2016-10-09,44409
2016-10-10,44409
2016-10-11,44409
2016-10-12,44409
2016-10-13,44409
2016-10-14,44409
2016-10-15,44409
2016-10-16,44805
2016-10-17,44805
2016-10-18,44805
2016-10-19,44805
2016-10-20,42780
2016-10-21,40641
2016-10-22,38956
2016-10-23,37009
2016-10-24,35158
2016-10-25,35158
2016-10-26,33400
2016-10-27,33400
2016-10-28,31811
2016-10-29,30344
2016-10-30,29076
2016-10-31,27741
2016-11-01,27741
2016-11-02,26353
2016-11-03,26353
2016-11-04,25126
2016-11-05,25126
2016-11-06,24033
2016-11-07,24033
2016-11-08,24033
2016-11-09,22835
2016-11-10,22835
2016-11-11,22835
2016-11-12,21693
2016-11-13,21693
2016-11-14,21693
2016-11-15,20692
2016-12-07,17634
2016-12-08,17634
2016-12-09,17161
2016-12-10,17161
2016-12-11,17161
2016-12-12,17161
2016-12-13,17173
2016-12-14,17173
2016-12-15,17173
2016-12-16,17173
2016-12-17,17291
2016-12-18,17291
2016-12-19,17291
2016-12-20,17291
2016-12-21,17303
2016-12-22,17303
2016-12-23,17303
2016-12-24,17303
2016-12-25,17326
2016-12-26,17326
2016-12-27,17326
2016-12-28,17326
2016-12-29,17326
2016-12-30,16983
2016-12-31,16983
2017-01-01,16983
2017-01-02,16983
2017-01-03,16593
2017-01-04,16593
2017-01-05,16593
2017-01-06,16593
2017-01-07,16358
2017-01-08,16358
2017-01-09,16358
2017-01-10,16358
2017-01-11,16385
2017-01-12,16385
2017-01-13,16385
2017-01-14,16385
2017-01-15,16223
2017-01-16,16223
2017-01-17,16223
2017-01-18,16223
2017-01-19,16155
2017-01-20,16155
2017-01-21,16155
2017-01-22,16155
2017-01-23,16098
2017-01-27,16098
2017-01-28,16397
2017-01-29,16397
2017-01-30,16397
2017-01-31,16397
2017-02-01,16017
2017-02-02,16017
2017-02-03,16017
2017-02-04,16017
2017-02-05,16017
2017-02-06,16017
2017-02-07,16096
2017-02-08,16096
2017-02-09,16096
2017-02-10,16096
2017-02-11,16096
2017-02-12,16082
2017-02-13,16082
2017-02-14,16082
2017-02-15,16082
2017-02-16,16193
2017-02-18,16193
2017-02-19,16193
2017-02-20,16193
2017-02-21,16193
2017-02-22,16048
2017-02-23,16048
2017-02-24,16048
2017-02-25,16048
2017-02-26,16048
2017-02-27,16048
2017-02-28,15742
2017-03-01,15742
2017-03-02,15742
2017-03-03,15742
2017-03-04,15742
2017-03-05,15742
2017-03-06,15299
2017-03-07,15299
2017-03-08,15299
2017-03-09,15299
2017-03-10,15299
2017-03-11,15299
2017-03-12,15546
2017-03-13,15546
2017-03-14,15546
2017-03-15,15546
2017-03-16,15546
2017-03-17,15773
2017-03-18,15773
2017-03-19,15773
2017-03-20,15773
2017-03-21,15773
2017-03-22,15840
2017-03-23,15840
2017-03-24,15840
2017-03-25,15840
2017-03-26,15840
2017-03-27,15840
2017-03-28,16038
2017-03-29,16038
2017-03-30,16038
2017-03-31,16038
2017-04-01,16038
2017-04-02,16038
2017-04-03,16206
2017-04-04,16206
2017-04-12,16619
2017-04-13,16619
2017-04-14,16619
2017-04-15,16619
2017-04-16,16981
2017-04-17,16981
2017-04-18,16981
2017-04-19,16981
2017-04-20,16981
2017-04-21,16981
2017-04-22,16694
2017-04-23,16694
2017-04-24,16694
2017-04-25,16694
2017-04-26,16694
2017-04-27,16694
2017-04-28,16852
2017-04-29,16852
2017-04-30,16852
2017-05-01,16852
2017-05-02,16852
2017-05-03,16852
2017-05-04,16835
2017-05-05,16835
2017-05-06,16835
2017-05-07,16835
2017-05-08,16835
2017-05-09,16835
2017-05-10,17017
2017-05-11,17017
2017-05-12,17017
2017-05-13,17017
2017-05-14,17017
2017-05-15,17017
2017-05-16,17017
2017-05-17,16832
2017-05-18,16832
2017-05-19,16832
2017-05-20,16832
2017-05-21,16832
2017-05-22,16832
2017-05-23,16832
2017-05-24,16343
2017-05-25,16343
2017-05-26,16343
2017-05-27,16343
2017-05-28,16343
2017-05-29,16343
2017-05-30,16343
2017-05-31,16078
2017-06-01,16078
2017-06-02,16078
2017-06-03,16078
2017-06-04,16078
2017-06-06,16048
2017-06-07,16048
2017-06-08,16048
2017-06-09,16048
2017-06-10,16048
2017-06-11,16048
2017-06-12,16048
2017-06-13,15923
2017-06-14,15923
2017-06-15,15923
2017-06-16,15923
2017-06-17,15923
2017-06-18,15923
2017-06-19,15923
2017-06-20,16182
2017-06-21,16182
2017-06-22,16182
2017-06-23,16182
2017-06-24,16182
2017-06-25,16182
2017-06-26,16182
2017-06-27,16182
2017-06-28,16510
2017-06-29,16510
2017-06-30,16510
2017-07-01,16510
2017-07-02,16510
2017-07-03,16510
2017-07-04,16510
2017-07-05,16510
2017-07-06,17030
2017-07-07,17030
2017-07-08,17030
2017-07-13,17030
2017-07-14,17603
2017-07-15,17603
2017-07-16,17603
2017-07-17,17603
2017-07-18,17603
2017-07-19,17603
2017-07-20,17603
2017-07-21,18384
2017-07-22,18384
2017-07-23,18384
2017-07-24,18384
2017-07-25,18384
2017-07-26,18384
2017-07-27,19100
2017-07-28,19100
2017-07-29,19100
2017-07-30,19100
2017-07-31,19100
2017-08-01,19100
2017-08-02,19704
2017-08-03,19704
2017-08-04,19704
2017-08-05,19704
2017-08-06,19704
2017-08-09,20465
2017-08-10,20465
2017-08-11,20465
2017-08-12,20465
2017-08-13,20465
2017-08-14,21022
2017-08-15,21022
2017-08-16,21022
2017-08-17,21022
2017-08-18,21022
2017-08-19,21022
2017-08-20,21540
2017-08-21,21540
2017-08-22,21540
2017-08-23,21540
2017-08-24,21540
2017-08-25,21540
2017-08-26,21540
2017-08-27,21932
2017-08-28,21932
2017-08-29,21932
2017-08-30,21932
2017-08-31,21932
2017-09-01,21932
2017-09-02,22980
2017-09-03,22980
2017-09-04,22980
2017-09-05,22980
2017-09-06,22980
2017-09-07,22980
2017-09-08,22980
2017-09-09,23955
2017-09-10,23955
2017-09-11,23955
2017-09-12,23955
2017-09-13,23955
2017-09-14,23955
2017-09-15,23955
2017-09-16,24776
2017-09-17,24776
2017-09-18,24776
2017-09-19,24776
2017-09-20,24776
2017-09-21,24776
2017-09-22,25924
2017-09-23,25924
2017-09-24,25924
2017-09-25,25924
2017-09-26,25924
2017-09-27,25924
2017-09-28,25924
2017-09-29,27083
2017-09-30,27083
2017-10-01,27083
2017-10-02,27083
2017-10-03,27083
2017-10-04,27083
2017-10-05,27083
2017-10-06,28291
2017-10-07,28291
2017-10-08,28291
2017-10-09,28291
2017-10-10,28291
2017-10-11,28291
2017-10-12,28291
2017-10-13,29237
2017-10-14,29237
2017-10-15,29237
2017-10-16,29237
2017-10-17,29237
2017-10-18,29276
2017-10-19,27812
2017-10-20,26421
2017-10-21,25099
2017-10-22,23847
2017-10-23,22834
2017-10-24,21859
2017-10-25,20766
2017-10-26,20766
2017-10-27,19731
2017-10-28,19731
2017-10-29,18744
2017-10-30,18744
2017-10-31,17920
2017-11-01,17920
2017-11-02,17134
2017-11-03,17134
2017-11-04,16384
2017-11-05,16384
2017-11-06,16384
2017-11-07,15825
2017-11-08,15825
2017-11-09,15421
2017-11-10,15421
2017-11-11,15421
2017-11-12,15624
2017-11-13,15624
2017-11-14,15624
2017-11-15,15624
2017-11-16,15857
2017-11-17,15857
2017-11-18,15857
2017-11-19,15857
2017-11-20,15597
2017-11-21,15597
2017-11-22,15597
2017-11-23,15597
2017-11-24,15437
2017-11-25,15437
2017-11-26,15437
2017-11-27,15437
2017-11-28,15437
2017-11-29,15433
2017-11-30,15433
2017-12-01,15433
2017-12-02,15433
2017-12-03,15402
2017-12-04,15402
2017-12-05,15402
2017-12-06,15402
2017-12-07,15402
2017-12-08,15724
2017-12-09,15724
2017-12-10,15724
2017-12-11,15724
2017-12-12,15951
2017-12-13,15951
2017-12-14,15951
2017-12-15,15951
2017-12-16,15951
2017-12-17,15970
2017-12-18,15970
2017-12-19,15970
2017-12-20,15970
2017-12-21,16255
2017-12-22,16255
2017-12-23,16255
2017-12-24,16255
2017-12-25,16255
2017-12-26,16625
2017-12-27,16625
2017-12-28,16625
2017-12-29,16625
2017-12-30,16625
2017-12-31,17085
2018-01-01,17085
2018-01-02,17085
2018-01-03,17085
2018-01-04,17085
2018-01-05,17449
2018-01-06,17449
2018-01-07,17449
2018-01-08,17449
2018-01-09,17449
2018-01-10,17330
2018-01-11,17330
2018-01-12,17330
2018-01-13,17330
2018-01-14,17330
2018-01-15,17489
2018-01-16,17489
2018-01-17,17489
2018-01-18,17489
2018-01-19,17489
2018-01-20,17218
2018-01-21,17218
2018-01-22,17218
2018-01-23,17218
2018-01-25,17237
2018-01-26,17237
2018-01-27,17237
2018-01-28,17251
2018-01-29,17251
2018-01-30,17251
2018-01-31,17251
2018-02-01,17251
2018-02-02,17508
2018-02-03,17508
2018-02-04,17508
2018-02-05,17508
2018-02-06,17508
2018-02-07,17778
2018-02-08,17778
2018-02-09,17778
2018-02-10,17778
2018-02-11,17778
2018-02-12,17521
2018-02-13,17521
2018-02-14,17521
2018-02-15,17521
2018-02-16,17521
2018-02-17,17521
2018-02-18,17562
2018-02-19,17562
2018-02-20,17562
2018-02-21,17562
2018-02-22,17562
2018-02-23,17143
2018-02-24,17143
2018-02-25,17143
2018-02-26,17143
2018-02-27,17143
2018-02-28,17143
2018-03-01,16537
2018-03-02,16537
2018-03-03,16537
2018-03-04,16537
2018-03-05,16537
2018-03-06,15738
2018-03-07,15738
2018-03-08,15738
2018-03-09,15738
2018-03-10,15738
2018-03-11,14978
2018-03-12,14978
2018-03-13,14978
2018-03-14,14978
2018-03-15,14978
2018-03-16,14265
2018-03-17,14265
2018-03-18,14265
2018-03-19,14265
2018-03-20,14265
2018-03-21,14265
2018-03-23,13633
2018-03-24,13633
2018-03-25,13633
2018-03-26,13633
2018-03-27,13633
2018-03-28,13746
2018-03-29,13746
2018-03-30,13746
2018-03-31,13746
2018-04-01,13746
2018-04-02,13746
2018-04-03,13882
2018-04-04,13882
2018-04-05,13882
2018-04-06,13882
2018-04-07,13882
2018-04-08,13882
2018-04-09,13882
2018-04-10,14398
2018-04-11,14398
2018-04-12,14398
2018-04-13,14398
2018-04-14,14398
2018-04-15,14398
2018-04-16,14398
2018-04-17,14786
2018-04-18,14786
2018-04-19,14786
2018-04-20,14786
2018-04-21,14786
2018-04-22,14786
2018-04-23,14786
2018-04-24,14960
2018-04-25,14960
2018-04-26,14960
2018-04-27,14960
2018-04-28,14960
2018-04-29,14960
2018-04-30,15434
2018-05-01,15434
2018-05-03,15434
2018-05-04,15434
2018-05-05,15434
2018-05-06,15434
2018-05-07,15942
2018-05-08,15942
2018-05-09,15942
2018-05-10,15942
2018-05-11,15942
2018-05-12,15942
2018-05-13,16501
2018-05-14,16501
2018-05-15,16501
2018-05-16,16501
2018-05-17,16501
2018-05-18,16501
2018-05-19,16917
2018-05-20,16917
2018-05-21,16917
2018-05-22,16917
2018-05-23,16917
2018-05-24,16917
2018-05-25,16917
2018-05-26,16952
2018-05-27,16952
2018-05-28,16952
2018-05-29,16952
2018-05-30,16952
2018-05-31,16952
2018-06-01,17408
2018-06-02,17408
2018-06-03,17408
2018-06-04,17408
2018-06-05,17408
2018-06-06,17556
2018-06-07,17556
2018-06-08,17556
2018-06-09,17556
2018-06-10,17556
2018-06-11,17556
2018-06-12,17556
2018-06-13,18010
2018-06-14,18010
2018-06-15,18010
2018-06-16,18010
2018-06-17,18010
2018-06-18,18010
2018-06-19,18010
2018-06-20,18341
2018-06-21,18341
2018-06-22,18341
2018-06-23,18341
2018-06-24,18341
2018-06-25,18341
2018-06-26,18341
2018-06-27,18209
2018-06-28,18209
2018-06-29,18209
2018-06-30,18209
2018-07-01,18209
2018-07-02,18209
2018-07-03,18209
2018-07-04,18924
2018-07-05,18924
2018-07-06,18924
2018-07-07,18924
2018-07-08,18924
2018-07-09,18924
2018-07-10,18924
2018-07-11,19423
2018-07-12,19423
2018-07-13,19423
2018-07-14,19423
2018-07-15,19423
2018-07-16,19423
2018-07-17,19691
2018-07-18,19691
2018-07-19,19691
2018-07-20,19691
2018-07-21,19691
2018-07-22,19691
2018-07-23,19575
2018-07-24,19575
2018-07-25,19575
2018-07-26,19575
2018-07-27,19575
2018-07-28,19575
2018-07-29,19488
2018-07-30,19488
2018-07-31,19488
2018-08-01,19488
2018-08-02,19488
2018-08-03,19488
2018-08-04,19748
2018-08-05,19748
2018-08-06,19748
2018-08-07,19748
2018-08-08,19748
2018-08-09,19748
2018-08-10,20340
2018-08-11,20340
2018-08-12,20340
2018-08-14,20340
2018-08-16,20670
2018-08-17,20670
2018-08-18,20670
2018-08-19,20670
2018-08-20,21411
2018-08-21,21411
2018-08-22,21411
2018-08-23,21411
2018-08-24,21411
2018-08-25,21911
2018-08-26,21911
2018-08-27,21911
2018-08-28,21911
2018-08-29,21911
2018-08-30,22824
2018-08-31,22824
2018-09-01,22824
2018-09-02,23916
2018-09-03,25048
2018-09-04,26230
2018-09-05,26230
2018-09-06,26230
2018-09-07,27500
2018-09-08,27500
2018-09-09,27500
2018-09-10,28809
2018-09-11,28809
2018-09-12,28809
2018-09-13,30172
2018-09-14,30172
2018-09-15,31584
2018-09-16,31584
2018-09-17,31584
2018-09-18,33021
2018-09-19,33021
2018-09-20,33021
2018-09-21,33021
2018-09-22,34647
2018-09-23,34647
2018-09-24,36262
2018-09-25,36262
2018-09-26,37958
2018-09-27,37958
2018-09-28,39777
2018-09-29,39777
2018-09-30,41651
2018-10-01,41651
2018-10-02,43657
2018-10-03,45755
2018-10-04,45755
2018-10-05,47930
2018-10-06,50207
2018-10-07,50207
2018-10-08,50207
2018-10-09,52482
2018-10-10,52482
2018-10-11,54963
2018-10-12,54963
2018-10-13,56614
2018-10-14,56614
2018-10-15,56614
2018-10-16,56520
2018-10-17,56520
2018-10-18,56520
2018-10-19,56503
2018-10-20,56503
2018-10-21,56503
2018-10-22,56503
2018-10-23,54153
2018-10-24,54153
2018-10-25,52274
2018-10-26,52274
2018-10-27,49660
2018-10-28,49660
2018-10-29,47318
2018-10-30,47318
2018-10-31,44958
2018-11-01,42904
2018-11-03,40761
2018-11-04,38925
2018-11-05,37221
2018-11-06,35564
2018-11-07,35564
2018-11-08,34523
2018-11-09,34523
2018-11-10,34878
2018-11-11,34878
2018-11-12,36246
2018-11-13,37673
2018-11-14,37673
2018-11-15,39452
2018-11-16,41279
2018-11-17,41279
2018-11-18,43126
2018-11-19,43126
2018-11-20,44604
2018-11-21,44604
2018-11-22,46729
2018-11-23,46729
2018-11-24,47535
2018-11-25,46691
2018-11-26,46691
2018-11-27,45698
2018-11-28,45698
2018-11-29,44309
2018-12-01,42470
2018-12-02,42470
2018-12-03,40479
2018-12-05,38765
2018-12-07,38765
2018-12-09,38505
2018-12-10,38595
2018-12-11,38595
2018-12-12,38595
2018-12-13,37758
2018-12-14,37758
2018-12-15,37758
2018-12-16,36558
2018-12-17,36558
2018-12-18,36558
2018-12-19,35435
2018-12-20,35435
2018-12-21,35435
2018-12-22,34773
2018-12-23,34773
2018-12-24,33822
2018-12-25,33822
2018-12-26,33822
2018-12-27,34001
2018-12-28,34001
2018-12-29,34001
2018-12-30,33217
2018-12-31,33217
2019-01-01,33217
2019-01-02,33724
2019-01-03,33724
2019-01-04,33724
2019-01-05,33753
2019-01-06,33753
2019-01-08,33071
2019-01-10,33071
2019-01-11,33071
2019-01-12,31609
2019-01-13,31609
2019-01-14,31609
2019-01-15,30580
2019-01-16,30580
2019-01-17,30580
2019-01-18,30580
2019-01-19,30207
2019-01-20,30207
2019-01-21,30207
2019-01-22,30207
2019-01-23,30811
2019-01-24,30811
2019-01-25,30811
2019-01-26,30811
2019-01-27,30588
2019-01-29,30588
2019-01-30,30588
2019-01-31,30254
2019-02-01,30254
2019-02-02,30254
2019-02-03,29888
2019-02-04,29888
2019-02-05,29888
2019-02-06,29888
2019-02-07,29888
2019-02-08,29633
2019-02-09,29633
2019-02-10,29633
2019-02-11,29633
2019-02-12,29633
2019-02-13,29001
2019-02-14,29001
2019-02-15,29001
2019-02-16,29001
2019-02-17,29001
2019-02-18,28478
2019-02-19,28478
2019-02-20,28478
2019-02-21,28478
2019-02-22,28478
2019-02-23,28560
2019-02-24,28560
2019-02-25,28560
2019-02-26,28560
2019-02-27,28560
2019-02-28,28560
2019-03-01,28560
2019-03-02,28560
2019-03-03,28560
2019-03-04,27684
2019-03-05,27684
2019-03-06,27684
2019-03-07,27684
2019-03-08,27684
2019-03-09,27684
2019-03-10,27614
2019-03-11,27614
2019-03-12,27614
2019-03-13,27614
2019-03-14,27614
2019-03-15,27614
2019-03-16,27567
2019-03-17,27567
2019-03-18,27567
2019-03-19,27567
2019-03-20,27567
2019-03-21,27055
2019-03-22,27055
2019-03-23,27055
2019-03-24,27055
2019-03-25,27055
2019-03-26,26842
2019-03-27,26842
2019-03-28,26842
