date_obj,Blamish%20blue%20shell%20(pointed) price
2015-12-30,5334
2015-12-31,5334
2016-01-01,5334
2016-01-02,5334
2016-01-03,5334
2016-01-04,5334
2016-01-05,5334
2016-01-06,5334
2016-01-07,5334
2016-01-08,5334
2016-01-09,5334
2016-01-10,5334
2016-01-11,5334
2016-01-12,5334
2016-01-13,5334
2016-01-14,5334
2016-01-15,5334
2016-01-16,5334
2016-01-17,5334
2016-01-18,5334
2016-01-19,5334
2016-01-20,5326
2016-01-21,5326
2016-01-22,5326
2016-01-23,5326
2016-01-24,5326
2016-01-25,5326
2016-01-26,5326
2016-01-27,5326
2016-01-28,5326
2016-01-29,5326
2016-01-30,5326
2016-01-31,5326
2016-02-01,5326
2016-02-02,5326
2016-02-03,5326
2016-02-04,5326
2016-02-05,5326
2016-02-06,5326
2016-02-07,5326
2016-02-08,5326
2016-02-09,5326
2016-02-10,5292
2016-02-11,5292
2016-02-12,5292
2016-02-13,5292
2016-02-14,5292
2016-02-15,5292
2016-02-16,5292
2016-02-17,5292
2016-02-18,5292
2016-02-19,5292
2016-02-20,5292
2016-02-21,5292
2016-02-22,5292
2016-02-23,5292
2016-02-24,5292
2016-02-25,5292
2016-02-26,5274
2016-02-27,5274
2016-02-28,5274
2016-02-29,5274
2016-03-01,5274
2016-03-02,5274
2016-03-03,5274
2016-03-04,5274
2016-03-05,5274
2016-03-06,5274
2016-03-07,5274
2016-03-08,5274
2016-03-09,5274
2016-03-10,5274
2016-03-11,5274
2016-03-12,5274
2016-03-13,5456
2016-03-14,5456
2016-03-15,5456
2016-03-16,5456
2016-03-17,5456
2016-03-18,5456
2016-03-19,5456
2016-03-20,5456
2016-03-21,5456
2016-03-22,5456
2016-03-23,5456
2016-03-24,5456
2016-03-25,5456
2016-03-26,5456
2016-03-27,5456
2016-03-28,5456
2016-03-29,5456
2016-03-30,5374
2016-03-31,5374
2016-04-01,5374
2016-04-02,5374
2016-04-03,5374
2016-04-04,5374
2016-04-05,5374
2016-04-06,5374
2016-04-07,5374
2016-04-08,5374
2016-04-09,5374
2016-04-10,5374
2016-04-11,5374
2016-04-12,5374
2016-04-13,5374
2016-04-14,5374
2016-04-15,5374
2016-04-16,5374
2016-04-17,5374
2016-04-18,5236
2016-04-19,5236
2016-04-20,5236
2016-04-21,5236
2016-04-22,5236
2016-04-23,5236
2016-04-24,5236
2016-04-25,5236
2016-04-26,5236
2016-04-27,5236
2016-04-28,5236
2016-04-29,5236
2016-04-30,5236
2016-05-01,5236
2016-05-02,5236
2016-05-03,5236
2016-05-04,5238
2016-05-05,5238
2016-05-06,5238
2016-05-07,5238
2016-05-08,5238
2016-05-09,5238
2016-05-10,5238
2016-05-11,5238
2016-05-12,5238
2016-05-13,5238
2016-05-14,5238
2016-05-15,5238
2016-05-16,5238
2016-05-17,5238
2016-05-18,5238
2016-05-19,5238
2016-05-22,5155
2016-05-23,5155
2016-05-24,5155
2016-05-25,5155
2016-05-26,5155
2016-05-27,5155
2016-05-28,5155
2016-05-29,5155
2016-05-30,5155
2016-05-31,5155
2016-06-01,5155
2016-06-02,5155
2016-06-03,5155
2016-06-04,5155
2016-06-05,5155
2016-06-06,5155
2016-06-07,5155
2016-06-08,5155
2016-06-09,5154
2016-06-10,5154
2016-06-11,5154
2016-06-12,5154
2016-06-13,5154
2016-06-14,5154
2016-06-15,5154
2016-06-16,5154
2016-06-17,5154
2016-06-18,5154
2016-06-19,5154
2016-06-20,5154
2016-06-21,5154
2016-06-22,5154
2016-06-23,5154
2016-06-24,5154
2016-06-25,5154
2016-06-26,5154
2016-06-27,5165
2016-06-28,5165
2016-06-29,5165
2016-06-30,5165
2016-07-01,5165
2016-07-02,5165
2016-07-03,5165
2016-07-04,5165
2016-07-05,5165
2016-07-06,5165
2016-07-07,5165
2016-07-08,5165
2016-07-09,5165
2016-07-10,5165
2016-07-11,5077
2016-07-12,5077
2016-07-13,5077
2016-07-14,5077
2016-07-15,5077
2016-07-16,5077
2016-07-17,5077
2016-07-18,5077
2016-07-23,5077
2016-07-24,5077
2016-07-25,5077
2016-07-26,5077
2016-07-27,5102
2016-07-28,5102
2016-07-29,5102
2016-07-30,5102
2016-07-31,5102
2016-08-01,5102
2016-08-02,5102
2016-08-03,5102
2016-08-04,5102
2016-08-05,5102
2016-08-06,5102
2016-08-07,5102
2016-08-08,5102
2016-08-09,5102
2016-08-10,5102
2016-08-11,5102
2016-08-12,5102
2016-08-13,5102
2016-08-14,5102
2016-08-15,5102
2016-08-16,5102
2016-08-17,5102
2016-08-18,5102
2016-08-19,4892
2016-08-20,4892
2016-08-21,4892
2016-08-22,4892
2016-08-23,4892
2016-08-24,4892
2016-08-25,4892
2016-08-26,4892
2016-08-28,4892
2016-08-31,4892
2016-09-01,4892
2016-09-02,4892
2016-09-03,4892
2016-09-04,4892
2016-09-05,4892
2016-09-06,4892
2016-09-07,4892
2016-09-08,4892
2016-09-09,4892
2016-09-10,4892
2016-09-11,4892
2016-09-12,4892
2016-09-13,4892
2016-09-14,4892
2016-09-15,4892
2016-09-16,4892
2016-09-17,4892
2016-09-18,4892
2016-09-19,4958
2016-09-20,4958
2016-09-21,4958
2016-09-22,4958
2016-09-23,4958
2016-09-24,4958
2016-09-25,4958
2016-09-26,4958
2016-09-27,4958
2016-09-28,4958
2016-09-29,4958
2016-09-30,4958
2016-10-01,4958
2016-10-02,4958
2016-10-03,4958
2016-10-04,4958
2016-10-05,4958
2016-10-06,4958
2016-10-07,4958
2016-10-08,4958
2016-10-09,4958
2016-10-10,4958
2016-10-11,4958
2016-10-12,4958
2016-10-13,4958
2016-10-14,4958
2016-10-15,4958
2016-10-16,4958
2016-10-17,4958
2016-10-18,4958
2016-10-19,4958
2016-10-20,4958
2016-10-21,4958
2016-10-22,4958
2016-10-23,4958
2016-10-24,4958
2016-10-25,4936
2016-10-26,4936
2016-10-27,4936
2016-10-28,4936
2016-10-29,4936
2016-10-30,4936
2016-10-31,4936
2016-11-01,4936
2016-11-02,4936
2016-11-03,4936
2016-11-04,4936
2016-11-05,4936
2016-11-06,4936
2016-11-07,4936
2016-11-08,4936
2016-11-09,4936
2016-11-10,4936
2016-11-11,4936
2016-11-12,4936
2016-11-13,4936
2016-11-14,4936
2016-11-15,4936
2016-12-07,4820
2016-12-08,4820
2016-12-09,4820
2016-12-10,4820
2016-12-11,4820
2016-12-12,4820
2016-12-13,4820
2016-12-14,4820
2016-12-15,4876
2016-12-16,4876
2016-12-17,4876
2016-12-18,4876
2016-12-19,4876
2016-12-20,4876
2016-12-21,4876
2016-12-22,4876
2016-12-23,4876
2016-12-24,4876
2016-12-25,4876
2016-12-26,4876
2016-12-27,4876
2016-12-28,4876
2016-12-29,4876
2016-12-30,4876
2016-12-31,4876
2017-01-01,4876
2017-01-02,4876
2017-01-03,4876
2017-01-04,4876
2017-01-05,4876
2017-01-06,4876
2017-01-07,4876
2017-01-08,4890
2017-01-09,4890
2017-01-10,4890
2017-01-11,4890
2017-01-12,4890
2017-01-13,4890
2017-01-14,4890
2017-01-15,4890
2017-01-16,4890
2017-01-17,4890
2017-01-18,4890
2017-01-19,4890
2017-01-20,4890
2017-01-21,4890
2017-01-22,4890
2017-01-23,4890
2017-01-27,4890
2017-01-28,4890
2017-01-29,4890
2017-01-30,4890
2017-01-31,4850
2017-02-01,4850
2017-02-02,4850
2017-02-03,4850
2017-02-04,4850
2017-02-05,4850
2017-02-06,4850
2017-02-07,4850
2017-02-08,4850
2017-02-09,4850
2017-02-10,4850
2017-02-11,4850
2017-02-12,4850
2017-02-13,4850
2017-02-14,4850
2017-02-15,4850
2017-02-16,4850
2017-02-18,4850
2017-02-19,4850
2017-02-20,4805
2017-02-21,4805
2017-02-22,4805
2017-02-23,4805
2017-02-24,4805
2017-02-25,4805
2017-02-26,4805
2017-02-27,4805
2017-02-28,4805
2017-03-01,4805
2017-03-02,4805
2017-03-03,4805
2017-03-04,4805
2017-03-05,4805
2017-03-06,4805
2017-03-07,4805
2017-03-08,4805
2017-03-09,4805
2017-03-10,4805
2017-03-11,4805
2017-03-12,4805
2017-03-13,4805
2017-03-14,4805
2017-03-15,4905
2017-03-16,4905
2017-03-17,4905
2017-03-18,4905
2017-03-19,4905
2017-03-20,4905
2017-03-21,4905
2017-03-22,4905
2017-03-23,4905
2017-03-24,4905
2017-03-25,4905
2017-03-26,4905
2017-03-27,4905
2017-03-28,4905
2017-03-29,4905
2017-03-30,4905
2017-03-31,4905
2017-04-01,4905
2017-04-02,4905
2017-04-03,4905
2017-04-04,4905
2017-04-12,4917
2017-04-13,4917
2017-04-14,4917
2017-04-15,4917
2017-04-16,4917
2017-04-17,4917
2017-04-18,4917
2017-04-19,4917
2017-04-20,4917
2017-04-21,4917
2017-04-22,4917
2017-04-23,4917
2017-04-24,4917
2017-04-25,4917
2017-04-26,4917
2017-04-27,4917
2017-04-28,4917
2017-04-29,4792
2017-04-30,4792
2017-05-01,4792
2017-05-02,4792
2017-05-03,4792
2017-05-04,4792
2017-05-05,4792
2017-05-06,4792
2017-05-07,4564
2017-05-08,4564
2017-05-09,4564
2017-05-10,4564
2017-05-11,4564
2017-05-12,4564
2017-05-13,4564
2017-05-14,4564
2017-05-15,4343
2017-05-16,4343
2017-05-17,4343
2017-05-18,4343
2017-05-19,4343
2017-05-20,4343
2017-05-21,4343
2017-05-22,4343
2017-05-23,4343
2017-05-24,4343
2017-05-25,4137
2017-05-26,4137
2017-05-27,4137
2017-05-28,4137
2017-05-29,4137
2017-05-30,4137
2017-05-31,4137
2017-06-01,4137
2017-06-02,4137
2017-06-03,4137
2017-06-04,4137
2017-06-05,4137
2017-06-06,3932
2017-06-07,3932
2017-06-08,3932
2017-06-09,3932
2017-06-10,3932
2017-06-11,3932
2017-06-12,3932
2017-06-13,3932
2017-06-14,3932
2017-06-15,3932
2017-06-16,3932
2017-06-17,3932
2017-06-18,3932
2017-06-19,3932
2017-06-20,3932
2017-06-21,3744
2017-06-22,3744
2017-06-23,3744
2017-06-24,3744
2017-06-25,3744
2017-06-26,3744
2017-06-27,3744
2017-06-28,3744
2017-06-29,3744
2017-06-30,3744
2017-07-01,3744
2017-07-02,3744
2017-07-03,3744
2017-07-04,3744
2017-07-05,3744
2017-07-06,3744
2017-07-07,3744
2017-07-08,3570
2017-07-13,3570
2017-07-14,3570
2017-07-15,3570
2017-07-16,3570
2017-07-17,3570
2017-07-18,3570
2017-07-19,3570
2017-07-20,3570
2017-07-21,3570
2017-07-22,3392
2017-07-23,3392
2017-07-24,3392
2017-07-25,3392
2017-07-26,3392
2017-07-27,3392
2017-07-28,3392
2017-07-29,3392
2017-07-30,3392
2017-07-31,3392
2017-08-01,3392
2017-08-02,3392
2017-08-03,3392
2017-08-04,3392
2017-08-05,3232
2017-08-06,3232
2017-08-09,3232
2017-08-10,3232
2017-08-11,3232
2017-08-12,3232
2017-08-13,3232
2017-08-14,3232
2017-08-15,3232
2017-08-16,3232
2017-08-17,3232
2017-08-18,3232
2017-08-19,3232
2017-08-20,3232
2017-08-21,3232
2017-08-22,3087
2017-08-23,3087
2017-08-24,3087
2017-08-25,3087
2017-08-26,3087
2017-08-27,3087
2017-08-28,3087
2017-08-29,3087
2017-08-30,3087
2017-08-31,3087
2017-09-01,3087
2017-09-02,3087
2017-09-03,3087
2017-09-04,3087
2017-09-05,3087
2017-09-06,3087
2017-09-07,2939
2017-09-08,2939
2017-09-09,2939
2017-09-10,2939
2017-09-11,2939
2017-09-12,2939
2017-09-13,2939
2017-09-14,2939
2017-09-15,2939
2017-09-16,2939
2017-09-17,2939
2017-09-18,2939
2017-09-19,2939
2017-09-20,2939
2017-09-22,2939
2017-09-23,2939
2017-09-24,2796
2017-09-25,2796
2017-09-26,2796
2017-09-27,2796
2017-09-28,2796
2017-09-29,2796
2017-09-30,2796
2017-10-01,2796
2017-10-02,2796
2017-10-03,2796
2017-10-04,2796
2017-10-05,2796
2017-10-06,2796
2017-10-07,2796
2017-10-08,2796
2017-10-09,2796
2017-10-10,2796
2017-10-11,2661
2017-10-12,2661
2017-10-13,2661
2017-10-14,2661
2017-10-15,2661
2017-10-16,2661
2017-10-17,2661
2017-10-18,2661
2017-10-19,2661
2017-10-20,2661
2017-10-21,2661
2017-10-22,2661
2017-10-23,2661
2017-10-24,2661
2017-10-25,2661
2017-10-26,2661
2017-10-27,2661
2017-10-28,2661
2017-10-29,2572
2017-10-30,2572
2017-10-31,2572
2017-11-01,2572
2017-11-02,2572
2017-11-03,2572
2017-11-04,2572
2017-11-05,2572
2017-11-06,2572
2017-11-07,2572
2017-11-08,2572
2017-11-09,2572
2017-11-10,2572
2017-11-11,2572
2017-11-12,2572
2017-11-13,2572
2017-11-14,2572
2017-11-15,2572
2017-11-16,2572
2017-11-17,2510
2017-11-18,2510
2017-11-19,2510
2017-11-20,2510
2017-11-21,2510
2017-11-22,2510
2017-11-23,2510
2017-11-24,2510
2017-11-25,2510
2017-11-26,2510
2017-11-27,2510
2017-11-28,2510
2017-11-29,2510
2017-11-30,2510
2017-12-01,2510
2017-12-02,2510
2017-12-03,2510
2017-12-04,2510
2017-12-05,2510
2017-12-06,2479
2017-12-07,2479
2017-12-08,2479
2017-12-09,2479
2017-12-10,2479
2017-12-11,2479
2017-12-12,2479
2017-12-13,2479
2017-12-14,2479
2017-12-15,2479
2017-12-16,2479
2017-12-17,2479
2017-12-18,2479
2017-12-19,2479
2017-12-20,2479
2017-12-21,2479
2017-12-22,2479
2017-12-23,2479
2017-12-24,2479
2017-12-25,2479
2017-12-26,2479
2017-12-27,2447
2017-12-28,2447
2017-12-29,2447
2017-12-30,2447
2017-12-31,2447
2018-01-01,2447
2018-01-02,2447
2018-01-03,2447
2018-01-04,2447
2018-01-05,2447
2018-01-06,2447
2018-01-07,2447
2018-01-08,2447
2018-01-09,2447
2018-01-10,2447
2018-01-11,2447
2018-01-12,2376
2018-01-13,2376
2018-01-14,2376
2018-01-15,2376
2018-01-16,2376
2018-01-17,2376
2018-01-18,2376
2018-01-19,2376
2018-01-20,2376
2018-01-21,2376
2018-01-22,2376
2018-01-23,2376
2018-01-24,2281
2018-01-25,2281
2018-01-26,2281
2018-01-27,2281
2018-01-28,2281
2018-01-29,2281
2018-01-30,2281
2018-01-31,2281
2018-02-01,2170
2018-02-02,2170
2018-02-03,2170
2018-02-04,2170
2018-02-05,2170
2018-02-06,2170
2018-02-07,2170
2018-02-08,2170
2018-02-09,2065
2018-02-10,2065
2018-02-11,2065
2018-02-12,2065
2018-02-13,2065
2018-02-14,2065
2018-02-15,2065
2018-02-16,2065
2018-02-17,2065
2018-02-18,2002
2018-02-19,2002
2018-02-20,2002
2018-02-21,2002
2018-02-22,2002
2018-02-23,2002
2018-02-24,2002
2018-02-25,2002
2018-02-26,2002
2018-02-27,1978
2018-02-28,1978
2018-03-01,1978
2018-03-02,1978
2018-03-03,1978
2018-03-04,1978
2018-03-05,1978
2018-03-06,1978
2018-03-07,1978
2018-03-08,1913
2018-03-09,1913
2018-03-10,1913
2018-03-11,1913
2018-03-12,1913
2018-03-13,1913
2018-03-14,1913
2018-03-15,1913
2018-03-16,1913
2018-03-17,1976
2018-03-18,1976
2018-03-20,1976
2018-03-21,1976
2018-03-22,1976
2018-03-23,1976
2018-03-24,1976
2018-03-25,1976
2018-03-26,1976
2018-03-27,1976
2018-03-28,1967
2018-03-29,1967
2018-03-30,1967
2018-03-31,1967
2018-04-01,1967
2018-04-02,1967
2018-04-03,1967
2018-04-04,1967
2018-04-05,1967
2018-04-06,1906
2018-04-07,1906
2018-04-08,1906
2018-04-09,1906
2018-04-10,1906
2018-04-11,1906
2018-04-12,1906
2018-04-13,1906
2018-04-14,1906
2018-04-15,1906
2018-04-16,1906
2018-04-17,1919
2018-04-18,1919
2018-04-19,1919
2018-04-20,1919
2018-04-21,1919
2018-04-22,1919
2018-04-23,1919
2018-04-24,1919
2018-04-25,1919
2018-04-26,1919
2018-04-27,1919
2018-04-28,1978
2018-04-29,1978
2018-04-30,1978
2018-05-01,1978
2018-05-02,1978
2018-05-03,1978
2018-05-04,1978
2018-05-05,1978
2018-05-06,1978
2018-05-07,1978
2018-05-08,1978
2018-05-09,2029
2018-05-10,2029
2018-05-11,2029
2018-05-12,2029
2018-05-13,2029
2018-05-14,2029
2018-05-15,2029
2018-05-16,2029
2018-05-17,2029
2018-05-18,2029
2018-05-19,2029
2018-05-20,2029
2018-05-21,2041
2018-05-22,2041
2018-05-23,2041
2018-05-24,2041
2018-05-25,2041
2018-05-26,2041
2018-05-27,2041
2018-05-28,2041
2018-05-29,2041
2018-05-30,2041
2018-05-31,2062
2018-06-01,2062
2018-06-02,2062
2018-06-03,2062
2018-06-04,2062
2018-06-05,2062
2018-06-06,2062
2018-06-07,2062
2018-06-08,2133
2018-06-09,2133
2018-06-10,2133
2018-06-11,2133
2018-06-12,2133
2018-06-13,2133
2018-06-14,2133
2018-06-15,2133
2018-06-16,2133
2018-06-17,2133
2018-06-18,2190
2018-06-19,2190
2018-06-20,2190
2018-06-21,2190
2018-06-22,2190
2018-06-23,2190
2018-06-24,2190
2018-06-25,2190
2018-06-26,2190
2018-06-27,2190
2018-06-28,2190
2018-06-29,2237
2018-06-30,2237
2018-07-01,2237
2018-07-02,2237
2018-07-03,2237
2018-07-04,2237
2018-07-05,2237
2018-07-06,2237
2018-07-07,2237
2018-07-08,2237
2018-07-09,2262
2018-07-10,2262
2018-07-11,2262
2018-07-12,2262
2018-07-13,2262
2018-07-14,2262
2018-07-15,2262
2018-07-16,2262
2018-07-17,2262
2018-07-18,2262
2018-07-19,2262
2018-07-20,2262
2018-07-21,2272
2018-07-22,2272
2018-07-23,2272
2018-07-24,2272
2018-07-25,2272
2018-07-26,2272
2018-07-27,2272
2018-07-28,2272
2018-07-29,2262
2018-07-30,2262
2018-07-31,2262
2018-08-01,2262
2018-08-02,2262
2018-08-03,2262
2018-08-04,2262
2018-08-05,2262
2018-08-06,2351
2018-08-07,2351
2018-08-08,2351
2018-08-09,2351
2018-08-10,2351
2018-08-11,2351
2018-08-12,2351
2018-08-14,2351
2018-08-16,2313
2018-08-17,2313
2018-08-18,2313
2018-08-19,2313
2018-08-20,2313
2018-08-21,2313
2018-08-22,2313
2018-08-23,2313
2018-08-24,2313
2018-08-25,2313
2018-08-26,2384
2018-08-27,2384
2018-08-28,2384
2018-08-29,2384
2018-08-30,2384
2018-08-31,2384
2018-09-01,2384
2018-09-02,2384
2018-09-03,2384
2018-09-04,2495
2018-09-05,2495
2018-09-06,2495
2018-09-07,2495
2018-09-08,2495
2018-09-09,2495
2018-09-10,2495
2018-09-11,2495
2018-09-12,2495
2018-09-13,2495
2018-09-14,2495
2018-09-15,2607
2018-09-16,2607
2018-09-17,2607
2018-09-18,2607
2018-09-19,2607
2018-09-20,2607
2018-09-21,2607
2018-09-22,2607
2018-09-23,2607
2018-09-24,2663
2018-09-25,2663
2018-09-26,2663
2018-09-27,2663
2018-09-28,2663
2018-09-29,2663
2018-09-30,2663
2018-10-02,2663
2018-10-03,2782
2018-10-04,2782
2018-10-05,2782
2018-10-06,2782
2018-10-07,2782
2018-10-08,2782
2018-10-09,2782
2018-10-10,2782
2018-10-11,2782
2018-10-12,2782
2018-10-13,2842
2018-10-14,2842
2018-10-15,2842
2018-10-16,2842
2018-10-17,2842
2018-10-18,2842
2018-10-19,2842
2018-10-20,2842
2018-10-21,2842
2018-10-22,2758
2018-10-23,2758
2018-10-24,2758
2018-10-25,2758
2018-10-26,2758
2018-10-27,2758
2018-10-28,2758
2018-10-29,2758
2018-10-30,2758
2018-10-31,2716
2018-11-01,2716
2018-11-03,2716
2018-11-04,2716
2018-11-05,2716
2018-11-06,2716
2018-11-07,2716
2018-11-08,2837
2018-11-09,2837
2018-11-10,2837
2018-11-11,2837
2018-11-12,2837
2018-11-13,2837
2018-11-15,2887
2018-11-16,2887
2018-11-17,2887
2018-11-18,2887
2018-11-19,2887
2018-11-20,2887
2018-11-21,2908
2018-11-22,2908
2018-11-23,2908
2018-11-24,2908
2018-11-25,2908
2018-11-26,2908
2018-11-27,2874
2018-11-28,2874
2018-11-29,2874
2018-12-01,2874
2018-12-02,2994
2018-12-03,2994
2018-12-04,2994
2018-12-05,2994
2018-12-07,2994
2018-12-09,2937
2018-12-10,2937
2018-12-11,2937
2018-12-12,2937
2018-12-13,2937
2018-12-14,2931
2018-12-15,2931
2018-12-16,2931
2018-12-17,2931
2018-12-18,2931
2018-12-19,2931
2018-12-20,2970
2018-12-21,2970
2018-12-22,2970
2018-12-23,2970
2018-12-24,2970
2018-12-25,2970
2018-12-26,3026
2018-12-27,3026
2018-12-28,3026
2018-12-29,3026
2018-12-30,3026
2018-12-31,2933
2019-01-01,2933
2019-01-02,2933
2019-01-03,2933
2019-01-04,2933
2019-01-05,2786
2019-01-06,2786
2019-01-08,2786
2019-01-10,2682
2019-01-11,2682
2019-01-12,2682
2019-01-13,2682
2019-01-14,2682
2019-01-15,2682
2019-01-16,2564
2019-01-17,2564
2019-01-18,2564
2019-01-19,2564
2019-01-20,2564
2019-01-21,2444
2019-01-22,2444
2019-01-23,2444
2019-01-24,2444
2019-01-25,2444
2019-01-26,2421
2019-01-27,2421
2019-01-28,2421
2019-01-29,2421
2019-01-30,2421
2019-01-31,2421
2019-02-01,2336
2019-02-02,2336
2019-02-03,2336
2019-02-04,2336
2019-02-05,2336
2019-02-06,2336
2019-02-07,2227
2019-02-08,2227
2019-02-09,2227
2019-02-10,2227
2019-02-11,2227
2019-02-12,2227
2019-02-13,2130
2019-02-14,2130
2019-02-15,2130
2019-02-16,2130
2019-02-17,2130
2019-02-18,2130
2019-02-19,2130
2019-02-20,2077
2019-02-21,2077
2019-02-22,2077
2019-02-23,2077
2019-02-24,2077
2019-02-25,2172
2019-02-26,2172
2019-02-27,2172
2019-02-28,2172
2019-03-01,2172
2019-03-02,2172
2019-03-03,2172
2019-03-04,2172
2019-03-05,2172
2019-03-06,2076
2019-03-07,2076
2019-03-08,2076
2019-03-09,2076
2019-03-10,2076
2019-03-11,2076
2019-03-12,2076
2019-03-13,2076
2019-03-14,1983
2019-03-15,1983
2019-03-16,1983
2019-03-17,1983
2019-03-18,1983
2019-03-19,1983
2019-03-20,1983
2019-03-21,1912
2019-03-22,1912
2019-03-23,1912
2019-03-24,1912
