date_obj,Green%20elegant%20blouse price
2019-03-26,5971
2019-03-27,5708
2019-03-28,5708
2019-03-29,5708
2019-03-30,5708
2019-03-31,5567
2019-04-01,5567
2019-04-02,5567
2019-04-03,5402
2019-04-04,5402
2019-04-05,5402
2019-04-06,5402
2019-04-07,5503
2019-04-08,5503
2019-04-09,5503
2019-04-10,5503
2019-04-11,5503
2019-04-12,5621
2019-04-13,5621
2019-04-14,5621
2019-04-15,5621
2019-04-16,5528
2019-04-17,5528
2019-04-18,5528
2019-04-19,5528
2019-04-20,5698
2019-04-21,5698
2019-04-22,5698
2019-04-23,5698
2019-04-24,5648
2019-04-25,5648
2019-04-26,5648
2019-04-27,5648
2019-04-28,5648
2019-04-29,5763
2019-04-30,5763
2019-05-01,5763
2019-05-02,5763
2019-05-03,5539
2019-05-04,5539
2019-05-05,5539
2019-05-06,5539
2019-05-07,5476
2019-05-08,5476
2019-05-09,5476
2019-05-10,5476
2019-05-11,5428
2019-05-12,5428
2019-05-13,5428
2019-05-14,5428
2019-05-15,5390
2019-05-16,5390
2019-05-17,5390
2019-05-18,5390
2019-05-19,5390
2019-05-20,5455
2019-05-21,5455
2019-05-22,5455
2019-05-23,5455
2019-05-24,5379
2019-05-25,5379
2019-05-26,5379
2019-05-27,5379
2019-05-28,5341
2019-05-29,5341
2019-05-30,5341
2019-05-31,5341
2019-06-01,5332
2019-06-02,5332
2019-06-03,5332
2019-06-04,5332
2019-06-05,5329
2019-06-06,5329
2019-06-07,5329
2019-06-08,5329
2019-06-09,5288
2019-06-10,5288
2019-06-11,5288
2019-06-12,5288
2019-06-13,5288
2019-06-14,5288
2019-06-15,5331
2019-06-16,5331
2019-06-17,5331
2019-06-18,5331
2019-06-19,5393
2019-06-20,5393
2019-06-21,5393
2019-06-22,5393
2019-06-23,5393
2019-06-24,5476
2019-06-25,5476
2019-06-26,5476
2019-06-27,5476
2019-06-28,5476
2019-06-29,5342
2019-06-30,5342
2019-07-01,5342
2019-07-02,5342
2019-07-03,5342
2019-07-04,5251
2019-07-05,5251
2019-07-06,5251
2019-07-07,5251
2019-07-08,5229
2019-07-09,5229
2019-07-10,5229
2019-07-11,5229
2019-07-12,5229
2019-07-13,5240
2019-07-14,5240
2019-07-15,5240
2019-07-16,5240
2019-07-17,5240
2019-07-18,5388
2019-07-19,5388
2019-07-20,5388
2019-07-21,5388
2019-07-22,5655
2019-07-23,5655
2019-07-24,5655
2019-07-25,5655
2019-07-26,5655
2019-07-27,5529
2019-07-28,5529
2019-07-29,5529
2019-07-30,5529
2019-07-31,5529
2019-08-01,5268
2019-08-02,5268
2019-08-03,5268
2019-08-04,5268
2019-08-05,5004
2019-08-06,5004
2019-08-07,5004
2019-08-08,5004
2019-08-09,5004
2019-08-10,4760
2019-08-11,4760
2019-08-12,4760
2019-08-13,4760
2019-08-14,4760
2019-08-15,4624
2019-08-16,4624
2019-08-17,4624
2019-08-18,4624
2019-08-19,4535
2019-08-20,4535
2019-08-21,4535
2019-08-22,4535
2019-08-23,4535
2019-08-24,4370
2019-08-24,4370
2019-08-25,4370
2019-08-25,4370
2019-08-26,4370
2019-08-26,4370
2019-08-27,4370
2019-08-27,4370
2019-08-28,4370
2019-08-29,4370
2019-08-30,4353
2019-08-31,4353
2019-09-01,4353
2019-09-02,4353
2019-09-03,4353
2019-09-04,4456
2019-09-05,4456
2019-09-06,4456
2019-09-07,4456
2019-09-08,4456
2019-09-09,4456
2019-09-10,4360
2019-09-11,4360
2019-09-12,4360
2019-09-13,4360
2019-09-14,4360
2019-09-15,4360
2019-09-16,4351
2019-09-17,4351
2019-09-18,4351
2019-09-19,4351
2019-09-20,4351
2019-09-21,4351
2019-09-22,4536
2019-09-23,4536
2019-09-24,4536
2019-09-25,4536
2019-09-26,4536
2019-09-27,4665
2019-09-28,4665
2019-09-29,4665
2019-09-30,4665
2019-10-01,4665
2019-10-02,4665
2019-10-03,4665
2019-10-04,4665
2019-10-05,4665
2019-10-06,4665
2019-10-07,4445
2019-10-08,4445
2019-10-09,4445
2019-10-10,4445
2019-10-11,4445
2019-10-12,4445
2019-10-13,4451
2019-10-14,4451
2019-10-15,4451
2019-10-16,4451
2019-10-17,4451
2019-10-18,4451
2019-10-19,4370
2019-10-20,4370
2019-10-21,4370
2019-10-22,4370
2019-10-23,4370
2019-10-24,4370
2019-10-25,4220
2019-10-26,4220
2019-10-27,4220
2019-10-28,4220
2019-10-29,4220
2019-10-30,4220
2019-10-31,4062
2019-11-01,4062
2019-11-02,4062
2019-11-03,4062
2019-11-04,3877
2019-11-05,3877
2019-11-06,3877
2019-11-07,3877
2019-11-08,3877
2019-11-09,3703
2019-11-10,3703
2019-11-11,3703
2019-11-12,3703
2019-11-13,3703
2019-11-14,3744
2019-11-15,3744
2019-11-16,3744
2019-11-17,3744
2019-11-18,3744
2019-11-19,3862
2019-11-20,3862
2019-11-21,3862
2019-11-22,3862
2019-11-23,3862
2019-11-24,3862
2019-11-25,3928
2019-11-26,3928
2019-11-27,3928
2019-11-28,3928
2019-11-29,3928
2019-11-30,3928
2019-12-01,4037
2019-12-02,4037
2019-12-03,4037
2019-12-04,4037
2019-12-05,4037
2019-12-06,4148
2019-12-07,4148
2019-12-08,4148
2019-12-09,4148
2019-12-10,4148
2019-12-11,4330
2019-12-12,4330
2019-12-13,4330
2019-12-14,4330
2019-12-15,4330
2019-12-16,4330
2019-12-17,4330
2019-12-18,4491
2019-12-19,4491
2019-12-20,4491
2019-12-21,4491
2019-12-22,4491
2019-12-23,4491
2019-12-24,4491
2019-12-25,4602
2019-12-26,4602
2019-12-27,4602
2019-12-28,4602
2019-12-29,4602
2019-12-30,4602
2019-12-31,4542
2020-01-01,4542
2020-01-02,4542
2020-01-03,4542
2020-01-04,4542
2020-01-05,4542
2020-01-06,4542
2020-01-07,4530
2020-01-08,4530
2020-01-09,4530
2020-01-10,4530
2020-01-11,4530
2020-01-12,4350
2020-01-13,4350
2020-01-14,4350
2020-01-15,4350
2020-01-16,4350
2020-01-17,4217
2020-01-18,4217
2020-01-19,4217
2020-01-20,4217
2020-01-21,4217
2020-01-22,4012
2020-01-23,4012
2020-01-24,4012
2020-01-25,4012
2020-01-26,3829
2020-01-27,3829
2020-01-28,3829
2020-01-29,3657
2020-01-30,3657
2020-01-31,3657
2020-02-01,3657
2020-02-02,3496
2020-02-03,3496
2020-02-04,3496
2020-02-05,3338
2020-02-06,3338
2020-02-07,3338
2020-02-08,3191
2020-02-09,3191
2020-02-10,3191
2020-02-11,3045
2020-02-12,3045
2020-02-13,3045
2020-02-14,3045
2020-02-15,2918
2020-02-16,2918
2020-02-17,2918
2020-02-18,2805
2020-02-19,2805
2020-02-20,2805
2020-02-21,2805
2020-02-22,2805
2020-02-23,2757
2020-02-24,2757
2020-02-25,2757
2020-02-26,2757
2020-02-27,2743
2020-02-28,2743
2020-02-29,2743
2020-03-01,2743
2020-03-02,2743
2020-03-03,2718
2020-03-04,2718
2020-03-05,2718
2020-03-06,2718
2020-03-07,2718
2020-03-08,2718
2020-03-09,2693
2020-03-10,2693
2020-03-11,2693
2020-03-12,2693
2020-03-13,2693
2020-03-14,2617
2020-03-15,2617
2020-03-16,2617
2020-03-17,2617
2020-03-18,2540
2020-03-19,2540
2020-03-20,2540
2020-03-21,2540
2020-03-22,2479
2020-03-23,2479
2020-03-24,2479
2020-03-25,2479
2020-03-26,2394
2020-03-27,2394
2020-03-28,2394
2020-03-29,2394
2020-03-30,2340
2020-03-31,2340
2020-04-01,2340
2020-04-02,2340
2020-04-03,2298
2020-04-04,2298
2020-04-05,2298
2020-04-06,2298
2020-04-07,2198
2020-04-08,2198
2020-04-09,2198
2020-04-10,2160
2020-04-11,2160
2020-04-12,2160
2020-04-13,2107
2020-04-14,2107
2020-04-15,2107
2020-04-16,2107
2020-04-17,2100
2020-04-18,2100
2020-04-19,2064
2020-04-20,2064
2020-04-21,2064
2020-04-22,2078
2020-04-23,2078
2020-04-24,2078
2020-04-25,2078
2020-04-26,2036
2020-04-27,2036
2020-04-28,2036
2020-04-29,1953
2020-04-30,1953
2020-05-01,1953
2020-05-02,1953
2020-05-03,1910
2020-05-04,1910
2020-05-05,1910
2020-05-06,1859
2020-05-07,1859
2020-05-08,1859
2020-05-09,1884
2020-05-10,1884
2020-05-11,1884
2020-05-12,1884
2020-05-13,1890
