date_obj,Menaphite%20purple%20kilt price
2018-09-10,1020
2018-09-11,1020
2018-09-12,1020
2018-09-13,980
2018-09-14,980
2018-09-15,980
2018-09-16,980
2018-09-17,980
2018-09-18,980
2018-09-19,980
2018-09-20,941
2018-09-21,941
2018-09-22,941
2018-09-23,941
2018-09-24,941
2018-09-25,941
2018-09-26,895
2018-09-27,895
2018-09-28,895
2018-09-29,895
2018-09-30,895
2018-10-02,895
2018-10-03,852
2018-10-04,852
2018-10-05,852
2018-10-06,852
2018-10-07,852
2018-10-08,852
2018-10-09,813
2018-10-10,813
2018-10-11,813
2018-10-12,813
2018-10-13,813
2018-10-14,774
2018-10-15,774
2018-10-16,774
2018-10-17,774
2018-10-18,774
2018-10-19,788
2018-10-20,788
2018-10-21,788
2018-10-22,788
2018-10-23,788
2018-10-24,788
2018-10-25,780
2018-10-26,780
2018-10-27,780
2018-10-28,780
2018-10-29,780
2018-10-30,780
2018-10-31,780
2018-11-01,743
2018-11-03,743
2018-11-04,743
2018-11-05,743
2018-11-06,739
2018-11-07,739
2018-11-08,739
2018-11-09,739
2018-11-10,739
2018-11-11,739
2018-11-12,743
2018-11-13,743
2018-11-14,743
2018-11-15,743
2018-11-16,743
2018-11-17,743
2018-11-18,734
2018-11-19,734
2018-11-20,734
2018-11-21,734
2018-11-22,734
2018-11-23,737
2018-11-24,737
2018-11-25,737
2018-11-26,737
2018-11-27,737
2018-11-28,727
2018-11-29,727
2018-12-01,727
2018-12-02,727
2018-12-03,707
2018-12-04,707
2018-12-05,707
2018-12-07,707
2018-12-09,715
2018-12-10,715
2018-12-11,715
2018-12-12,715
2018-12-13,709
2018-12-14,709
2018-12-15,709
2018-12-16,709
2018-12-17,709
2018-12-18,705
2018-12-19,705
2018-12-20,705
2018-12-21,705
2018-12-22,705
2018-12-23,717
2018-12-24,717
2018-12-25,717
2018-12-26,717
2018-12-27,690
2018-12-28,690
2018-12-29,690
2018-12-30,690
2018-12-31,660
2019-01-01,660
2019-01-02,660
2019-01-03,660
2019-01-04,633
2019-01-05,633
2019-01-06,633
2019-01-08,612
2019-01-10,612
2019-01-11,591
2019-01-12,591
2019-01-13,591
2019-01-14,573
2019-01-15,573
2019-01-16,573
2019-01-17,573
2019-01-18,573
2019-01-19,568
2019-01-20,568
2019-01-21,568
2019-01-22,568
2019-01-23,560
2019-01-24,560
2019-01-25,560
2019-01-26,560
2019-01-27,556
2019-01-29,556
2019-01-30,556
2019-01-31,556
2019-02-01,537
2019-02-02,537
2019-02-03,537
2019-02-04,537
2019-02-05,537
2019-02-06,529
2019-02-07,529
2019-02-08,529
2019-02-09,529
2019-02-10,526
2019-02-11,526
2019-02-12,526
2019-02-13,526
2019-02-14,526
2019-02-15,523
2019-02-16,523
2019-02-17,523
2019-02-18,523
2019-02-19,523
2019-02-20,516
2019-02-21,516
2019-02-22,516
2019-02-23,516
2019-02-24,516
2019-02-25,512
2019-02-26,512
2019-02-27,512
2019-02-28,512
2019-03-01,512
2019-03-02,512
2019-03-03,512
2019-03-04,512
2019-03-05,522
2019-03-06,522
2019-03-07,522
2019-03-08,522
2019-03-09,522
2019-03-10,522
2019-03-11,525
2019-03-12,525
2019-03-13,525
2019-03-14,525
2019-03-15,525
2019-03-16,525
2019-03-17,521
2019-03-18,521
2019-03-19,521
2019-03-20,521
2019-03-21,521
2019-03-22,521
2019-03-23,497
2019-03-24,497
2019-03-25,497
2019-03-26,497
2019-03-27,497
2019-03-28,497
2019-03-29,487
2019-03-30,487
2019-03-31,487
2019-04-01,487
2019-04-02,487
2019-04-03,487
2019-04-04,475
2019-04-05,475
2019-04-06,475
2019-04-07,475
2019-04-08,475
2019-04-09,475
2019-04-10,461
2019-04-11,461
2019-04-12,458
2019-04-13,458
2019-04-14,470
2019-04-15,470
