date_obj,Zamorak%20hilt price
2015-11-14,1268554
2015-11-15,1268554
2015-11-16,1268554
2015-11-17,1268554
2015-11-18,1268554
2015-11-19,1268554
2015-11-20,1268554
2015-11-21,1268554
2015-11-22,1322694
2015-11-23,1322694
2015-11-24,1322694
2015-11-25,1322694
2015-11-26,1322694
2015-11-27,1322694
2015-11-28,1322694
2015-11-29,1322694
2015-11-30,1322694
2015-12-01,1322694
2015-12-02,1322694
2015-12-03,1322694
2015-12-04,1322694
2015-12-05,1322694
2015-12-06,1322694
2015-12-07,1322694
2015-12-08,1322694
2015-12-09,1322694
2015-12-10,1322694
2015-12-11,1322694
2015-12-13,1322694
2015-12-14,1322694
2015-12-15,1322694
2015-12-16,1322694
2015-12-17,1322694
2015-12-18,1322694
2015-12-19,1383462
2015-12-20,1383462
2015-12-21,1383462
2015-12-22,1383462
2015-12-23,1383462
2015-12-24,1383462
2015-12-25,1383462
2015-12-26,1383462
2015-12-27,1383462
2015-12-28,1383462
2015-12-29,1383462
2015-12-30,1383462
2015-12-31,1383462
2016-01-01,1383462
2016-01-02,1383462
2016-01-03,1383462
2016-01-04,1383462
2016-01-05,1383462
2016-01-06,1383462
2016-01-07,1441661
2016-01-08,1441661
2016-01-09,1441661
2016-01-10,1441661
2016-01-11,1441661
2016-01-12,1441661
2016-01-13,1441661
2016-01-14,1441661
2016-01-15,1441661
2016-01-16,1441661
2016-01-17,1441661
2016-01-18,1441661
2016-01-19,1441661
2016-01-20,1441661
2016-01-21,1441661
2016-01-22,1441661
2016-01-23,1509628
2016-01-24,1509628
2016-01-25,1509628
2016-01-26,1509628
2016-01-27,1509628
2016-01-28,1509628
2016-01-29,1509628
2016-01-30,1509628
2016-01-31,1509628
2016-02-01,1509628
2016-02-02,1509628
2016-02-03,1509628
2016-02-04,1509628
2016-02-05,1509628
2016-02-06,1509628
2016-02-07,1509628
2016-02-08,1580210
2016-02-09,1580210
2016-02-10,1580210
2016-02-11,1580210
2016-02-12,1580210
2016-02-13,1580210
2016-02-14,1580210
2016-02-15,1580210
2016-02-16,1580210
2016-02-17,1580210
2016-02-18,1580210
2016-02-19,1580210
2016-02-20,1580210
2016-02-21,1580210
2016-02-22,1580210
2016-02-23,1580210
2016-02-24,1580210
2016-02-25,1651573
2016-02-26,1651573
2016-02-27,1651573
2016-02-28,1651573
2016-02-29,1651573
2016-03-01,1651573
2016-03-02,1651573
2016-03-03,1651573
2016-03-04,1651573
2016-03-05,1651573
2016-03-06,1651573
2016-03-07,1651573
2016-03-08,1651573
2016-03-09,1651573
2016-03-10,1651573
2016-03-11,1651573
2016-03-12,1651573
2016-03-13,1651573
2016-03-14,1651573
2016-03-15,1651573
2016-03-16,1651573
2016-03-17,1723292
2016-03-18,1723292
2016-03-19,1723292
2016-03-20,1723292
2016-03-21,1723292
2016-03-22,1723292
2016-03-23,1723292
2016-03-24,1723292
2016-03-25,1723292
2016-03-26,1723292
2016-03-27,1723292
2016-03-28,1723292
2016-03-29,1723292
2016-03-30,1723292
2016-03-31,1723292
2016-04-01,1723292
2016-04-02,1723292
2016-04-03,1723292
2016-04-04,1723292
2016-04-05,1723292
2016-04-06,1723292
2016-04-07,1723292
2016-04-08,1723292
2016-04-09,1723292
2016-04-10,1723292
2016-04-11,1723292
2016-04-12,1723292
2016-04-13,1723292
2016-04-14,1783668
2016-04-15,1783668
2016-04-16,1783668
2016-04-17,1783668
2016-04-18,1783668
2016-04-19,1783668
2016-04-20,1783668
2016-04-21,1783668
2016-04-22,1783668
2016-04-23,1783668
2016-04-24,1783668
2016-04-25,1783668
2016-04-26,1783668
2016-04-27,1783668
2016-04-28,1783668
2016-04-29,1783668
2016-04-30,1783668
2016-05-01,1783668
2016-05-02,1854649
2016-05-03,1854649
2016-05-04,1854649
2016-05-05,1854649
2016-05-06,1854649
2016-05-07,1854649
2016-05-08,1854649
2016-05-09,1854649
2016-05-10,1854649
2016-05-11,1854649
2016-05-12,1854649
2016-05-13,1854649
2016-05-14,1854649
2016-05-15,1854649
2016-05-16,1854649
2016-05-17,1854649
2016-05-18,1854649
2016-05-19,1854649
2016-05-22,1854649
2016-05-23,1854649
2016-05-24,1932755
2016-05-25,1932755
2016-05-26,1932755
2016-05-27,1932755
2016-05-28,1932755
2016-05-29,1932755
2016-05-30,1932755
2016-05-31,1932755
2016-06-01,1932755
2016-06-02,1932755
2016-06-03,1932755
2016-06-04,1932755
2016-06-05,1932755
2016-06-06,1932755
2016-06-07,1932755
2016-06-08,1932755
2016-06-09,1932755
2016-06-10,1932755
2016-06-11,1932755
2016-06-12,1932755
2016-06-13,1932755
2016-06-14,1932755
2016-06-15,2018504
2016-06-16,2018504
2016-06-17,2018504
2016-06-18,2018504
2016-06-19,2018504
2016-06-20,2018504
2016-06-21,2018504
2016-06-22,2018504
2016-06-23,2018504
2016-06-24,2018504
2016-06-25,2018504
2016-06-26,2018504
2016-06-27,2018504
2016-06-28,2018504
2016-06-29,2018504
2016-06-30,2018504
2016-07-01,2018504
2016-07-02,2018504
2016-07-03,2018504
2016-07-04,2018504
2016-07-05,2018504
2016-07-06,2018504
2016-07-07,2018504
2016-07-08,2018504
2016-07-09,2018504
2016-07-10,2065561
2016-07-11,2065561
2016-07-12,2065561
2016-07-13,2065561
2016-07-14,2065561
2016-07-15,2065561
2016-07-16,2065561
2016-07-17,2065561
2016-07-18,2065561
2016-07-24,2065561
2016-07-25,2065561
2016-07-26,2065561
2016-07-27,2065561
2016-07-28,2065561
2016-07-29,2065561
2016-07-30,2065561
2016-07-31,2065561
2016-08-01,2065561
2016-08-02,2065561
2016-08-03,2065561
2016-08-04,2065561
2016-08-05,2065561
2016-08-06,2065561
2016-08-07,2065561
2016-08-08,2065561
2016-08-09,2158740
2016-08-10,2158740
2016-08-11,2158740
2016-08-12,2158740
2016-08-13,2158740
2016-08-14,2158740
2016-08-15,2158740
2016-08-16,2158740
2016-08-17,2158740
2016-08-18,2158740
2016-08-19,2158740
2016-08-20,2158740
2016-08-21,2158740
2016-08-22,2158740
2016-08-23,2158740
2016-08-24,2158740
2016-08-25,2158740
2016-08-26,2158740
2016-08-28,2158740
2016-08-31,2158740
2016-09-01,2158740
2016-09-02,2158740
2016-09-03,2158740
2016-09-04,2158740
2016-09-05,2158740
2016-09-06,2158740
2016-09-07,2251302
2016-09-08,2251302
2016-09-09,2251302
2016-09-10,2251302
2016-09-11,2251302
2016-09-12,2251302
2016-09-13,2251302
2016-09-14,2251302
2016-09-15,2251302
2016-09-16,2251302
2016-09-17,2251302
2016-09-18,2251302
2016-09-19,2251302
2016-09-20,2251302
2016-09-21,2251302
2016-09-22,2251302
2016-09-23,2251302
2016-09-24,2251302
2016-09-25,2251302
2016-09-26,2251302
2016-09-27,2251302
2016-09-28,2251302
2016-09-29,2251302
2016-09-30,2251302
2016-10-01,2251302
2016-10-02,2251302
2016-10-03,2251302
2016-10-04,2251302
2016-10-05,2251302
2016-10-06,2251302
2016-10-07,2251302
2016-10-08,2251302
2016-10-09,2251302
2016-10-10,2251302
2016-10-11,2251302
2016-10-12,2251302
2016-10-13,2251302
2016-10-14,2332253
2016-10-15,2332253
2016-10-16,2332253
2016-10-17,2332253
2016-10-18,2332253
2016-10-19,2332253
2016-10-20,2332253
2016-10-21,2332253
2016-10-22,2332253
2016-10-23,2332253
2016-10-24,2332253
2016-10-25,2332253
2016-10-26,2332253
2016-10-27,2332253
2016-10-28,2332253
2016-10-29,2332253
2016-10-30,2332253
2016-10-31,2332253
2016-11-01,2332253
2016-11-02,2332253
2016-11-03,2332253
2016-11-04,2332253
2016-11-05,2332253
2016-11-06,2332253
2016-11-07,2332253
2016-11-08,2332253
2016-11-09,2332253
2016-11-10,2429776
2016-11-11,2429776
2016-11-12,2429776
2016-11-13,2429776
2016-11-14,2429776
2016-12-08,2429776
2016-12-09,2429776
2016-12-10,2429776
2016-12-11,2482282
2016-12-12,2482282
2016-12-13,2482282
2016-12-14,2482282
2016-12-15,2482282
2016-12-16,2482282
2016-12-17,2482282
2016-12-18,2482282
2016-12-19,2482282
2016-12-20,2482282
2016-12-21,2482282
2016-12-22,2482282
2016-12-23,2482282
2016-12-24,2482282
2016-12-25,2482282
2016-12-26,2482282
2016-12-27,2482282
2016-12-28,2482282
2016-12-29,2482282
2016-12-30,2482282
2016-12-31,2482282
2017-01-01,2482282
2017-01-02,2482282
2017-01-03,2591538
2017-01-04,2591538
2017-01-05,2591538
2017-01-06,2591538
2017-01-07,2591538
2017-01-08,2591538
2017-01-09,2591538
2017-01-10,2591538
2017-01-11,2591538
2017-01-12,2591538
2017-01-13,2591538
2017-01-14,2591538
2017-01-15,2591538
2017-01-16,2591538
2017-01-17,2591538
2017-01-18,2644410
2017-01-19,2644410
2017-01-20,2644410
2017-01-21,2644410
2017-01-22,2644410
2017-01-27,2644410
2017-01-28,2644410
2017-01-29,2644410
2017-01-30,2644410
2017-01-31,2644410
2017-02-01,2644410
2017-02-02,2644410
2017-02-03,2644410
2017-02-04,2644410
2017-02-05,2644410
2017-02-06,2644410
2017-02-07,2644410
2017-02-08,2644410
2017-02-09,2644410
2017-02-10,2644410
2017-02-11,2644410
2017-02-12,2644410
2017-02-13,2644410
2017-02-14,2644410
2017-02-15,2644410
2017-02-16,2562432
2017-02-18,2562432
2017-02-19,2562432
2017-02-20,2562432
2017-02-21,2562432
2017-02-22,2562432
2017-02-23,2562432
2017-02-24,2562432
2017-02-25,2562432
2017-02-26,2562432
2017-02-27,2562432
2017-02-28,2562432
2017-03-01,2562432
2017-03-02,2562432
2017-03-03,2562432
2017-03-04,2562432
2017-03-05,2562432
2017-03-06,2562432
2017-03-07,2562432
2017-03-08,2562432
2017-03-09,2562432
2017-03-10,2562432
2017-03-11,2562432
2017-03-12,2562432
2017-03-13,2562432
2017-03-14,2562432
2017-03-15,2562432
2017-03-16,2562432
2017-03-17,2562432
2017-03-18,2562432
2017-03-19,2562432
2017-03-20,2562432
2017-03-21,2562432
2017-03-22,2562432
2017-03-23,2562432
2017-03-24,2562432
2017-03-25,2562432
2017-03-26,2562432
2017-03-27,2562432
2017-03-28,2562432
2017-03-29,2562432
2017-03-30,2562432
2017-03-31,2562432
2017-04-01,2562432
2017-04-02,2562432
2017-04-03,2498544
2017-04-04,2498544
2017-04-12,2498544
2017-04-13,2498544
2017-04-14,2498544
2017-04-15,2498544
2017-04-16,2498544
2017-04-17,2498544
2017-04-18,2498544
2017-04-19,2498544
2017-04-20,2498544
2017-04-21,2498544
2017-04-22,2498544
2017-04-23,2498544
2017-04-24,2498544
2017-04-25,2498544
2017-04-26,2498544
2017-04-27,2498544
2017-04-28,2498544
2017-04-29,2498544
2017-04-30,2498544
2017-05-01,2498544
2017-05-02,2498544
2017-05-03,2498544
2017-05-04,2498544
2017-05-05,2498544
2017-05-06,2498544
2017-05-07,2498544
2017-05-08,2498544
2017-05-09,2610601
2017-05-10,2610601
2017-05-11,2610601
2017-05-12,2610601
2017-05-13,2610601
2017-05-14,2610601
2017-05-15,2610601
2017-05-16,2610601
2017-05-17,2610601
2017-05-18,2610601
2017-05-19,2610601
2017-05-20,2610601
2017-05-21,2610601
2017-05-22,2610601
2017-05-23,2610601
2017-05-24,2610601
2017-05-25,2610601
2017-05-26,2610601
2017-05-27,2610601
2017-05-28,2610601
2017-05-29,2610601
2017-05-30,2610601
2017-05-31,2610601
2017-06-01,2610601
2017-06-02,2610601
2017-06-03,2610601
2017-06-06,2610601
2017-06-07,2610601
2017-06-08,2610601
2017-06-09,2610601
2017-06-10,2610601
2017-06-11,2610601
2017-06-12,2610601
2017-06-13,2610601
2017-06-14,2610601
2017-06-15,2696497
2017-06-16,2696497
2017-06-17,2696497
2017-06-18,2696497
2017-06-19,2696497
2017-06-20,2696497
2017-06-21,2696497
2017-06-22,2696497
2017-06-23,2696497
2017-06-24,2696497
2017-06-25,2696497
2017-06-26,2696497
2017-06-27,2696497
2017-06-28,2696497
2017-06-29,2696497
2017-06-30,2696497
2017-07-01,2696497
2017-07-02,2696497
2017-07-03,2696497
2017-07-04,2696497
2017-07-05,2696497
2017-07-06,2696497
2017-07-07,2696497
2017-07-08,2696497
2017-07-13,2696497
2017-07-14,2696497
2017-07-15,2696497
2017-07-16,2696497
2017-07-17,2696497
2017-07-18,2696497
2017-07-19,2696497
2017-07-20,2696497
2017-07-21,2696497
2017-07-22,2696497
2017-07-23,2696497
2017-07-24,2696497
2017-07-25,2696497
2017-07-26,2787582
2017-07-27,2787582
2017-07-28,2787582
2017-07-29,2787582
2017-07-30,2787582
2017-07-31,2787582
2017-08-01,2787582
2017-08-02,2787582
2017-08-03,2787582
2017-08-04,2787582
2017-08-05,2787582
2017-08-06,2787582
2017-08-09,2787582
2017-08-10,2787582
2017-08-11,2787582
2017-08-12,2787582
2017-08-13,2787582
2017-08-14,2787582
2017-08-15,2787582
2017-08-16,2787582
2017-08-17,2787582
2017-08-18,2787582
2017-08-19,2787582
2017-08-20,2787582
2017-08-21,2787582
2017-08-22,2787582
2017-08-23,2787582
2017-08-24,2787582
2017-08-25,2787582
2017-08-26,2787582
2017-08-27,2787582
2017-08-28,2787582
2017-08-29,2787582
2017-08-30,2787582
2017-08-31,2787582
2017-09-01,2787582
2017-09-02,2787582
2017-09-03,2787582
2017-09-04,2787582
2017-09-05,2787582
2017-09-06,2787582
2017-09-07,2783515
2017-09-08,2783515
2017-09-09,2783515
2017-09-10,2783515
2017-09-11,2783515
2017-09-12,2783515
2017-09-13,2783515
2017-09-14,2783515
2017-09-15,2783515
2017-09-16,2783515
2017-09-17,2783515
2017-09-18,2783515
2017-09-19,2783515
2017-09-20,2783515
2017-09-21,2783515
2017-09-22,2783515
2017-09-23,2783515
2017-09-24,2783515
2017-09-25,2783515
2017-09-26,2783515
2017-09-27,2783515
2017-09-28,2783515
2017-09-29,2783515
2017-09-30,2783515
2017-10-01,2783515
2017-10-02,2783515
2017-10-03,2783515
2017-10-04,2783515
2017-10-05,2783515
2017-10-06,2783515
2017-10-07,2783515
2017-10-08,2783515
2017-10-09,2783515
2017-10-10,2783515
2017-10-11,2783515
2017-10-12,2783515
2017-10-13,2783515
2017-10-14,2783515
2017-10-15,2783515
2017-10-16,2783515
2017-10-17,2779117
2017-10-18,2779117
2017-10-19,2779117
2017-10-20,2779117
2017-10-21,2779117
2017-10-22,2779117
2017-10-23,2779117
2017-10-24,2779117
2017-10-25,2779117
2017-10-26,2779117
2017-10-27,2779117
2017-10-28,2779117
2017-10-29,2779117
2017-10-30,2779117
2017-10-31,2779117
2017-11-01,2779117
2017-11-02,2779117
2017-11-03,2779117
2017-11-04,2779117
2017-11-05,2779117
2017-11-06,2779117
2017-11-07,2779117
2017-11-08,2779117
2017-11-09,2779117
2017-11-10,2779117
2017-11-11,2901583
2017-11-12,2901583
2017-11-13,2901583
2017-11-14,2901583
2017-11-15,2901583
2017-11-16,2901583
2017-11-17,2901583
2017-11-18,2901583
2017-11-19,2901583
2017-11-20,2901583
2017-11-21,2901583
2017-11-22,2901583
2017-11-23,2901583
2017-11-24,2901583
2017-11-25,2901583
2017-11-26,2901583
2017-11-27,2901583
2017-11-28,2901583
2017-11-29,3025037
2017-11-30,3025037
2017-12-01,3025037
2017-12-02,3025037
2017-12-03,3025037
2017-12-04,3025037
2017-12-05,3025037
2017-12-06,3025037
2017-12-07,3025037
2017-12-08,3025037
2017-12-09,3025037
2017-12-10,3025037
2017-12-11,3025037
2017-12-12,3025037
2017-12-13,3025037
2017-12-14,3025037
2017-12-15,3025037
2017-12-16,3025037
2017-12-17,3025037
2017-12-18,3025037
2017-12-19,3025037
2017-12-20,3025037
2017-12-21,3025037
2017-12-22,3025037
2017-12-23,3025037
2017-12-24,3167065
2017-12-25,3167065
2017-12-26,3167065
2017-12-27,3167065
2017-12-28,3167065
2017-12-29,3167065
2017-12-30,3167065
2017-12-31,3167065
2018-01-01,3167065
2018-01-02,3167065
2018-01-03,3167065
2018-01-04,3167065
2018-01-05,3167065
2018-01-06,3167065
2018-01-07,3167065
2018-01-08,3167065
2018-01-09,3167065
2018-01-10,3167065
2018-01-11,3167065
2018-01-12,3167065
2018-01-13,3167065
2018-01-14,3167065
2018-01-15,3167065
2018-01-16,3308296
2018-01-17,3308296
2018-01-18,3308296
2018-01-19,3308296
2018-01-20,3308296
2018-01-21,3308296
2018-01-22,3308296
2018-01-23,3308296
2018-01-24,3308296
2018-01-25,3308296
2018-01-26,3308296
2018-01-27,3308296
2018-01-28,3308296
2018-01-29,3458080
2018-01-30,3458080
2018-02-01,3458080
2018-02-02,3458080
2018-02-03,3458080
2018-02-04,3458080
2018-02-05,3458080
2018-02-06,3458080
2018-02-07,3458080
2018-02-08,3458080
2018-02-09,3621730
2018-02-10,3621730
2018-02-11,3621730
2018-02-12,3621730
2018-02-13,3621730
2018-02-14,3785915
2018-02-15,3785915
2018-02-16,3785915
2018-02-17,3785915
2018-02-18,3785915
2018-02-19,3785915
2018-02-20,3785915
2018-02-21,3785915
2018-02-22,3785915
2018-02-23,3957228
2018-02-24,3957228
2018-02-25,3957228
2018-02-26,3957228
2018-02-27,3957228
2018-02-28,3957228
2018-03-01,3957228
2018-03-02,3957228
2018-03-03,3957228
2018-03-04,3957228
2018-03-05,3957228
2018-03-06,3957228
2018-03-07,4129004
2018-03-08,4129004
2018-03-09,4129004
2018-03-10,4129004
2018-03-11,4129004
2018-03-12,4129004
2018-03-13,4129004
2018-03-14,4129004
2018-03-15,4129004
2018-03-16,4129004
2018-03-17,4129004
2018-03-18,4129004
2018-03-20,4129004
2018-03-21,4129004
2018-03-23,4129004
2018-03-24,4129004
2018-03-26,4129004
2018-03-27,4218993
2018-03-28,4218993
2018-03-29,4218993
2018-03-30,4218993
2018-03-31,4218993
2018-04-01,4218993
2018-04-02,4218993
2018-04-03,4218993
2018-04-04,4218993
2018-04-05,4218993
2018-04-06,4218993
2018-04-08,4218993
2018-04-09,4218993
2018-04-10,4218993
2018-04-11,4218993
2018-04-12,4218993
2018-04-13,4218993
2018-04-14,4218993
2018-04-16,4401380
2018-04-17,4401380
2018-04-18,4401380
2018-04-19,4401380
2018-04-20,4401380
2018-04-21,4401380
2018-04-22,4401380
2018-04-23,4401380
2018-04-24,4401380
2018-04-25,4401380
2018-04-26,4401380
2018-04-27,4401380
2018-04-28,4401380
2018-04-29,4401380
2018-04-30,4401380
2018-05-02,4401380
2018-05-03,4401380
2018-05-04,4401380
2018-05-05,4401380
2018-05-06,4401380
2018-05-07,4500709
2018-05-08,4500709
2018-05-09,4500709
2018-05-10,4500709
2018-05-11,4500709
2018-05-12,4500709
2018-05-13,4500709
2018-05-14,4500709
2018-05-15,4500709
2018-05-16,4500709
2018-05-17,4500709
2018-05-18,4500709
2018-05-19,4500709
2018-05-20,4500709
2018-05-21,4500709
2018-05-22,4500709
2018-05-23,4500709
2018-05-24,4500709
2018-05-25,4500709
2018-05-26,4500709
2018-05-27,4500709
2018-05-28,4650396
2018-05-29,4650396
2018-05-30,4650396
2018-05-31,4650396
2018-06-01,4650396
2018-06-02,4650396
2018-06-03,4650396
2018-06-04,4650396
2018-06-05,4650396
2018-06-06,4650396
2018-06-07,4650396
2018-06-08,4650396
2018-06-09,4650396
2018-06-10,4650396
2018-06-11,4650396
2018-06-12,4650396
2018-06-13,4650396
2018-06-14,4650396
2018-06-15,4650396
2018-06-16,4650396
2018-06-17,4650396
2018-06-18,4561393
2018-06-19,4561393
2018-06-20,4561393
2018-06-21,4561393
2018-06-22,4561393
2018-06-23,4561393
2018-06-24,4561393
2018-06-25,4561393
2018-06-26,4561393
2018-06-27,4561393
2018-06-28,4561393
2018-06-29,4561393
2018-06-30,4561393
2018-07-01,4561393
2018-07-02,4561393
2018-07-03,4561393
2018-07-04,4561393
2018-07-05,4561393
2018-07-06,4561393
2018-07-07,4561393
2018-07-08,4561393
2018-07-09,4561393
2018-07-10,4561393
2018-07-11,4453632
2018-07-12,4453632
2018-07-13,4453632
2018-07-14,4453632
2018-07-15,4453632
2018-07-16,4453632
2018-07-17,4453632
2018-07-18,4453632
2018-07-19,4453632
2018-07-20,4453632
2018-07-21,4453632
2018-07-22,4453632
2018-07-23,4453632
2018-07-24,4453632
2018-07-25,4453632
2018-07-26,4453632
2018-07-27,4593091
2018-07-28,4593091
2018-07-29,4593091
2018-07-30,4593091
2018-07-31,4593091
2018-08-01,4593091
2018-08-02,4593091
2018-08-03,4593091
2018-08-04,4593091
2018-08-05,4593091
2018-08-06,4593091
2018-08-07,4593091
2018-08-08,4593091
2018-08-09,4593091
2018-08-10,4593091
2018-08-11,4593091
2018-08-12,4593091
2018-08-14,4593091
2018-08-16,4593091
2018-08-17,4593091
2018-08-18,4593091
2018-08-19,4593091
2018-08-20,4437618
2018-08-21,4437618
2018-08-22,4437618
2018-08-23,4437618
2018-08-24,4437618
2018-08-25,4437618
2018-08-26,4437618
2018-08-27,4437618
2018-08-28,4437618
2018-08-29,4437618
2018-08-30,4437618
2018-08-31,4437618
2018-09-01,4437618
2018-09-02,4437618
2018-09-03,4437618
2018-09-04,4437618
2018-09-05,4437618
2018-09-06,4437618
2018-09-07,4437618
2018-09-08,4437618
2018-09-09,4437618
2018-09-10,4437618
2018-09-11,4437618
2018-09-12,4437618
2018-09-13,4437618
2018-09-14,4437618
2018-09-15,4415170
2018-09-16,4415170
2018-09-17,4415170
2018-09-18,4415170
2018-09-19,4415170
2018-09-20,4415170
2018-09-21,4415170
2018-09-22,4415170
2018-09-23,4415170
2018-09-24,4415170
2018-09-25,4415170
2018-09-26,4415170
2018-09-27,4415170
2018-09-28,4415170
2018-09-29,4415170
2018-09-30,4415170
2018-10-02,4415170
2018-10-03,4415170
2018-10-04,4415170
2018-10-05,4415170
2018-10-06,4415170
2018-10-07,4415170
2018-10-08,4415170
2018-10-09,4415170
2018-10-10,4415170
2018-10-11,4415170
2018-10-12,4415170
2018-10-13,4415170
2018-10-14,4238274
2018-10-15,4238274
2018-10-16,4238274
2018-10-17,4238274
2018-10-18,4238274
2018-10-19,4238274
2018-10-20,4238274
2018-10-21,4238274
2018-10-22,4238274
2018-10-23,4238274
2018-10-24,4238274
2018-10-25,4238274
2018-10-26,4238274
2018-10-27,4238274
2018-10-28,4238274
2018-10-29,4238274
2018-10-30,4238274
2018-10-31,4238274
2018-11-01,4291475
2018-11-03,4291475
2018-11-04,4291475
2018-11-05,4291475
2018-11-06,4291475
2018-11-07,4291475
2018-11-08,4291475
2018-11-09,4291475
2018-11-10,4291475
2018-11-11,4291475
2018-11-12,4291475
2018-11-13,4291475
2018-11-14,4291475
2018-11-15,4291475
2018-11-16,4291475
2018-11-17,4291475
2018-11-18,4291475
2018-11-19,4367214
2018-11-20,4367214
2018-11-21,4367214
2018-11-22,4367214
2018-11-23,4367214
2018-11-24,4367214
2018-11-25,4367214
2018-11-26,4367214
2018-11-27,4367214
2018-11-28,4367214
2018-11-29,4367214
2018-12-01,4367214
2018-12-02,4367214
2018-12-03,4367214
2018-12-04,4367214
2018-12-05,4367214
2018-12-07,4423766
2018-12-09,4423766
2018-12-10,4423766
2018-12-11,4423766
