date_obj,Grand%20seed%20pod price
2015-12-09,95288
2015-12-10,95288
2015-12-11,95288
2015-12-12,95288
2015-12-13,95288
2015-12-14,95288
2015-12-15,95288
2015-12-16,95288
2015-12-17,95288
2015-12-18,95288
2015-12-19,95288
2015-12-20,95288
2015-12-21,99417
2015-12-22,99417
2015-12-23,99417
2015-12-24,99417
2015-12-25,99417
2015-12-26,99417
2015-12-27,99417
2015-12-28,99417
2015-12-29,99417
2015-12-30,99417
2015-12-31,99417
2016-01-01,99417
2016-01-02,99417
2016-01-03,104160
2016-01-04,104160
2016-01-05,104160
2016-01-06,104160
2016-01-07,104160
2016-01-08,104160
2016-01-09,104160
2016-01-10,104160
2016-01-11,104160
2016-01-12,104160
2016-01-13,104160
2016-01-14,104160
2016-01-15,104160
2016-01-16,104160
2016-01-17,104160
2016-01-18,109159
2016-01-19,109159
2016-01-20,109159
2016-01-21,109159
2016-01-22,109159
2016-01-23,109159
2016-01-24,109159
2016-01-25,109159
2016-01-26,109159
2016-01-27,109159
2016-01-28,109159
2016-01-29,109159
2016-01-30,109159
2016-01-31,109159
2016-02-01,109142
2016-02-02,109142
2016-02-03,109142
2016-02-04,109142
2016-02-05,109142
2016-02-06,109142
2016-02-07,109142
2016-02-08,109142
2016-02-09,109142
2016-02-10,109142
2016-02-11,109142
2016-02-12,109142
2016-02-13,109142
2016-02-14,109142
2016-02-15,109142
2016-02-16,109142
2016-02-17,109142
2016-02-18,107390
2016-02-19,107390
2016-02-20,107390
2016-02-21,107390
2016-02-22,107390
2016-02-23,107390
2016-02-24,107390
2016-02-25,107390
2016-02-26,107390
2016-02-27,107390
2016-02-28,107390
2016-02-29,107390
2016-03-01,107390
2016-03-02,107390
2016-03-03,107390
2016-03-04,107390
2016-03-05,107390
2016-03-06,109859
2016-03-07,109859
2016-03-08,109859
2016-03-09,109859
2016-03-10,109859
2016-03-11,109859
2016-03-12,109859
2016-03-13,109859
2016-03-14,109859
2016-03-15,109859
2016-03-16,109859
2016-03-17,109859
2016-03-18,109859
2016-03-19,109859
2016-03-20,109859
2016-03-21,109859
2016-03-22,109859
2016-03-23,109859
2016-03-24,109859
2016-03-25,114778
2016-03-26,114778
2016-03-27,114778
2016-03-28,114778
2016-03-29,114778
2016-03-30,114778
2016-03-31,114778
2016-04-01,114778
2016-04-02,114778
2016-04-03,114778
2016-04-04,114778
2016-04-05,114778
2016-04-06,114778
2016-04-07,114778
2016-04-08,114778
2016-04-09,114778
2016-04-10,114778
2016-04-11,114778
2016-04-12,114778
2016-04-13,114778
2016-04-14,114778
2016-04-15,120049
2016-04-16,120049
2016-04-17,120049
2016-04-18,120049
2016-04-19,120049
2016-04-20,120049
2016-04-21,120049
2016-04-22,120049
2016-04-23,120049
2016-04-24,120049
2016-04-25,120049
2016-04-26,120049
2016-04-27,120049
2016-04-28,120049
2016-04-29,120049
2016-04-30,120049
2016-05-01,120049
2016-05-02,120049
2016-05-03,125651
2016-05-04,125651
2016-05-05,125651
2016-05-06,125651
2016-05-07,125651
2016-05-08,125651
2016-05-09,125651
2016-05-10,125651
2016-05-11,125651
2016-05-12,125651
2016-05-13,130697
2016-05-14,130697
2016-05-15,130697
2016-05-16,130697
2016-05-17,130697
2016-05-18,130697
2016-05-19,130697
2016-05-22,130697
2016-05-23,130697
2016-05-24,136675
2016-05-25,136675
2016-05-26,136675
2016-05-27,136675
2016-05-28,136675
2016-05-29,136675
2016-05-30,136675
2016-05-31,136675
2016-06-01,136675
2016-06-02,136675
2016-06-03,142794
2016-06-04,142794
2016-06-05,142794
2016-06-06,142794
2016-06-07,142794
2016-06-08,142794
2016-06-09,142794
2016-06-10,142794
2016-06-11,142794
2016-06-12,142794
2016-06-13,149468
2016-06-14,149468
2016-06-15,149468
2016-06-16,149468
2016-06-17,149468
2016-06-18,149468
2016-06-19,149468
2016-06-20,149468
2016-06-21,149468
2016-06-22,149468
2016-06-23,149468
2016-06-24,149468
2016-06-25,154771
2016-06-26,154771
2016-06-27,154771
2016-06-28,154771
2016-06-29,154771
2016-06-30,154771
2016-07-01,154771
2016-07-02,154771
2016-07-03,154771
2016-07-04,154771
2016-07-05,154771
2016-07-06,154771
2016-07-07,154771
2016-07-08,159948
2016-07-09,159948
2016-07-10,159948
2016-07-11,159948
2016-07-12,159948
2016-07-13,159948
2016-07-14,159948
2016-07-15,159948
2016-07-16,159948
2016-07-17,159948
2016-07-18,159948
2016-07-23,163300
2016-07-24,163300
2016-07-25,163300
2016-07-26,163300
2016-07-27,163300
2016-07-28,163300
2016-07-29,163300
2016-07-30,163300
2016-07-31,163300
2016-08-01,163300
2016-08-02,163300
2016-08-03,163300
2016-08-04,163300
2016-08-05,163300
2016-08-06,163300
2016-08-07,163300
2016-08-08,167053
2016-08-09,167053
2016-08-10,167053
2016-08-11,167053
2016-08-12,167053
2016-08-13,167053
2016-08-14,167053
2016-08-15,167053
2016-08-16,167053
2016-08-17,167053
2016-08-18,167053
2016-08-19,167053
2016-08-20,167053
2016-08-21,167053
2016-08-22,167053
2016-08-23,169050
2016-08-24,169050
2016-08-25,169050
2016-08-26,169050
2016-08-28,169050
2016-08-31,169050
2016-09-01,169050
2016-09-02,169050
2016-09-03,169050
2016-09-04,169050
2016-09-05,169050
2016-09-06,169050
2016-09-07,175333
2016-09-08,175333
2016-09-09,175333
2016-09-10,175333
2016-09-11,175333
2016-09-12,175333
2016-09-13,175333
2016-09-14,175333
2016-09-15,175333
2016-09-16,175333
2016-09-17,175333
2016-09-18,175333
2016-09-19,175333
2016-09-20,175333
2016-09-21,175333
2016-09-22,175333
2016-09-23,182609
2016-09-24,182609
2016-09-25,182609
2016-09-26,182609
2016-09-27,182609
2016-09-28,182609
2016-09-29,182609
2016-09-30,182609
2016-10-01,182609
2016-10-02,182609
2016-10-03,182609
2016-10-04,182609
2016-10-05,182609
2016-10-06,182609
2016-10-07,182609
2016-10-08,182609
2016-10-09,182609
2016-10-10,182609
2016-10-11,190765
2016-10-12,190765
2016-10-13,190765
2016-10-14,190765
2016-10-15,190765
2016-10-16,190765
2016-10-17,190765
2016-10-18,190765
2016-10-19,190765
2016-10-20,190765
2016-10-21,190765
2016-10-22,190765
2016-10-23,190765
2016-10-24,190765
2016-10-25,190765
2016-10-26,190765
2016-10-27,190765
2016-10-28,197047
2016-10-29,197047
2016-10-30,197047
2016-10-31,197047
2016-11-01,197047
2016-11-02,197047
2016-11-03,197047
2016-11-04,197047
2016-11-05,197047
2016-11-06,197047
2016-11-07,197047
2016-11-08,197047
2016-11-09,197047
2016-11-10,197047
2016-11-11,197047
2016-11-12,197047
2016-11-13,197047
2016-11-14,203771
2016-11-15,203771
2016-12-07,208109
2016-12-08,208109
2016-12-09,208109
2016-12-10,208109
2016-12-11,208109
2016-12-12,203143
2016-12-13,203143
2016-12-14,203143
2016-12-15,203143
2016-12-16,203143
2016-12-17,203143
2016-12-18,203143
2016-12-19,203143
2016-12-20,203143
2016-12-21,203143
2016-12-22,203143
2016-12-23,203143
2016-12-24,209129
2016-12-25,209129
2016-12-26,209129
2016-12-27,209129
2016-12-28,209129
2016-12-29,209129
2016-12-30,209129
2016-12-31,209129
2017-01-01,209129
2017-01-02,209129
2017-01-03,209129
2017-01-04,209129
2017-01-05,209124
2017-01-06,209124
2017-01-07,209124
2017-01-08,209124
2017-01-09,209124
2017-01-10,209124
2017-01-11,209124
2017-01-12,209124
2017-01-13,209124
2017-01-14,209124
2017-01-15,212011
2017-01-16,212011
2017-01-17,212011
2017-01-18,212011
2017-01-19,212011
2017-01-20,212011
2017-01-21,212011
2017-01-22,212011
2017-01-23,212011
2017-01-27,221247
2017-01-28,221247
2017-01-29,221247
2017-01-30,221247
2017-01-31,221247
2017-02-01,221247
2017-02-02,221247
2017-02-03,221247
2017-02-04,221247
2017-02-05,221247
2017-02-06,228006
2017-02-07,228006
2017-02-08,228006
2017-02-09,228006
2017-02-10,228006
2017-02-11,228006
2017-02-12,228006
2017-02-13,228006
2017-02-14,228006
2017-02-15,228006
2017-02-16,238289
2017-02-18,238289
2017-02-19,238289
2017-02-20,238289
2017-02-21,238289
2017-02-22,238289
2017-02-23,238289
2017-02-24,238289
2017-02-25,238289
2017-02-26,238289
2017-02-27,238289
2017-02-28,238289
2017-03-01,246392
2017-03-02,246392
2017-03-03,246392
2017-03-04,246392
2017-03-05,246392
2017-03-06,246392
2017-03-07,246392
2017-03-08,246392
2017-03-09,246392
2017-03-10,246392
2017-03-11,246392
2017-03-12,246392
2017-03-13,256882
2017-03-14,256882
2017-03-15,256882
2017-03-16,256882
2017-03-17,256882
2017-03-18,256882
2017-03-19,256882
2017-03-20,256882
2017-03-21,256882
2017-03-22,260544
2017-03-23,260544
2017-03-24,260544
2017-03-25,260544
2017-03-26,260544
2017-03-27,260544
2017-03-28,260544
2017-03-29,260544
2017-03-30,260544
2017-03-31,260544
2017-04-01,260544
2017-04-02,248621
2017-04-03,248621
2017-04-04,248621
2017-04-12,236300
2017-04-13,236300
2017-04-14,236300
2017-04-15,236300
2017-04-16,236300
2017-04-17,236300
2017-04-18,236300
2017-04-19,236300
2017-04-20,224584
2017-04-21,224584
2017-04-22,224584
2017-04-23,224584
2017-04-24,224584
2017-04-25,224584
2017-04-26,224584
2017-04-27,224584
2017-04-28,224584
2017-04-29,213354
2017-04-30,213354
2017-05-01,213354
2017-05-02,213354
2017-05-03,213354
2017-05-04,213354
2017-05-05,213354
2017-05-06,213354
2017-05-07,213354
2017-05-08,213354
2017-05-09,211304
2017-05-10,211304
2017-05-11,211304
2017-05-12,211304
2017-05-13,211304
2017-05-14,211304
2017-05-15,211304
2017-05-16,211304
2017-05-17,211304
2017-05-18,211304
2017-05-19,211304
2017-05-20,218418
2017-05-21,218418
2017-05-22,218418
2017-05-23,218418
2017-05-24,218418
2017-05-25,218418
2017-05-26,218418
2017-05-27,218418
2017-05-28,218418
2017-05-29,218418
2017-05-30,218418
2017-05-31,208540
2017-06-01,208540
2017-06-02,208540
2017-06-03,208540
2017-06-04,208540
2017-06-05,208540
2017-06-06,208540
2017-06-07,208540
2017-06-08,208540
2017-06-09,198674
2017-06-10,198674
2017-06-11,198674
2017-06-12,198674
2017-06-13,198674
2017-06-14,198674
2017-06-15,198674
2017-06-16,198674
2017-06-17,198674
2017-06-18,190320
2017-06-19,190320
2017-06-20,190320
2017-06-21,190320
2017-06-22,190320
2017-06-23,190320
2017-06-24,190320
2017-06-25,190320
2017-06-26,190320
2017-06-27,190320
2017-06-28,190320
2017-06-29,188127
2017-06-30,188127
2017-07-01,188127
2017-07-02,188127
2017-07-03,188127
2017-07-04,188127
2017-07-05,188127
2017-07-06,188127
2017-07-07,188127
2017-07-08,188127
2017-07-13,189454
2017-07-14,189454
2017-07-15,189454
2017-07-16,189454
2017-07-17,189454
2017-07-18,189454
2017-07-19,189454
2017-07-20,189454
2017-07-21,189454
2017-07-22,185667
2017-07-23,185667
2017-07-24,185667
2017-07-25,185667
2017-07-26,185667
2017-07-27,185667
2017-07-28,185667
2017-07-29,185667
2017-07-30,185667
2017-07-31,185667
2017-08-01,181569
2017-08-02,181569
2017-08-03,181569
2017-08-04,181569
2017-08-05,181569
2017-08-06,181569
2017-08-09,181569
2017-08-10,181569
2017-08-11,181569
2017-08-12,180552
2017-08-13,180552
2017-08-14,180552
2017-08-15,180552
2017-08-16,180552
2017-08-17,180552
2017-08-18,180552
2017-08-19,180552
2017-08-20,180552
2017-08-21,180552
2017-08-22,181472
2017-08-23,181472
2017-08-24,181472
2017-08-25,181472
2017-08-26,181472
2017-08-27,181472
2017-08-28,181472
2017-08-29,181472
2017-08-30,181472
2017-08-31,181472
2017-09-01,181472
2017-09-02,187083
2017-09-03,187083
2017-09-04,187083
2017-09-05,187083
2017-09-06,187083
2017-09-07,187083
2017-09-08,187083
2017-09-09,195187
2017-09-10,195187
2017-09-11,195187
2017-09-12,195187
2017-09-13,195187
2017-09-14,195187
2017-09-15,195187
2017-09-16,195187
2017-09-17,204036
2017-09-18,204036
2017-09-19,204036
2017-09-20,204036
2017-09-21,204036
2017-09-22,204036
2017-09-23,204036
2017-09-24,204036
2017-09-25,204036
2017-09-26,206089
2017-09-27,206089
2017-09-28,206089
2017-09-29,206089
2017-09-30,206089
2017-10-01,206089
2017-10-02,206089
2017-10-03,206089
2017-10-04,206089
2017-10-05,206089
2017-10-06,206089
2017-10-07,206089
2017-10-08,200330
2017-10-09,200330
2017-10-10,200330
2017-10-11,200330
2017-10-12,200330
2017-10-13,200330
2017-10-14,200330
2017-10-15,200330
2017-10-16,200330
2017-10-17,200330
2017-10-18,190394
2017-10-19,190394
2017-10-20,190394
2017-10-21,190394
2017-10-22,190394
2017-10-23,190394
2017-10-24,190394
2017-10-25,190394
2017-10-26,190394
2017-10-27,190394
2017-10-28,190394
2017-10-29,180874
2017-10-30,180874
2017-10-31,180874
2017-11-01,180874
2017-11-02,180874
2017-11-03,180874
2017-11-04,180874
2017-11-05,180874
2017-11-06,180874
2017-11-07,180874
2017-11-08,171866
2017-11-09,171866
2017-11-10,171866
2017-11-11,171866
2017-11-12,171866
2017-11-13,171866
2017-11-14,171866
2017-11-15,171866
2017-11-16,171866
2017-11-17,171866
2017-11-18,168438
2017-11-19,168438
2017-11-20,168438
2017-11-21,168438
2017-11-22,168438
2017-11-23,168438
2017-11-24,168438
2017-11-25,167925
2017-11-26,167925
2017-11-27,167925
2017-11-28,167925
2017-11-29,167925
2017-11-30,172667
2017-12-01,172667
2017-12-02,172667
2017-12-03,172667
2017-12-04,172667
2017-12-05,178728
2017-12-06,178728
2017-12-07,178728
2017-12-08,178728
2017-12-09,178728
2017-12-10,187212
2017-12-11,187212
2017-12-12,187212
2017-12-13,187212
2017-12-14,187212
2017-12-15,187212
2017-12-16,192693
2017-12-17,192693
2017-12-18,192693
2017-12-19,192693
2017-12-20,192693
2017-12-21,192693
2017-12-22,190191
2017-12-23,190191
2017-12-24,190191
2017-12-25,190191
2017-12-26,190191
2017-12-27,190191
2017-12-28,190191
2017-12-29,190191
2017-12-30,188931
2017-12-31,188931
2018-01-01,188931
2018-01-02,188931
2018-01-03,188931
2018-01-04,188931
2018-01-05,193173
2018-01-06,193173
2018-01-07,193173
2018-01-08,193173
2018-01-09,193173
2018-01-10,193173
2018-01-11,193173
2018-01-12,187370
2018-01-13,187370
2018-01-14,187370
2018-01-15,187370
2018-01-16,187370
2018-01-17,187370
2018-01-18,183422
2018-01-19,183422
2018-01-20,183422
2018-01-21,183422
2018-01-22,183422
2018-01-23,183422
2018-01-25,181086
2018-01-26,181086
2018-01-27,181086
2018-01-28,172386
2018-01-29,172386
2018-01-30,172386
2018-01-31,172386
2018-02-01,163766
2018-02-02,163766
2018-02-03,163766
2018-02-04,163766
2018-02-05,155577
2018-02-06,155577
2018-02-07,147942
2018-02-08,147942
2018-02-09,142423
2018-02-10,142423
2018-02-11,149545
2018-02-12,156382
2018-02-13,156382
2018-02-14,163037
2018-02-15,163037
2018-02-16,163843
2018-02-17,163843
2018-02-18,167041
2018-02-19,167041
2018-02-20,173405
2018-02-21,173405
2018-02-22,173405
2018-02-23,172547
2018-02-24,172547
2018-02-25,172547
2018-02-26,165420
2018-02-27,165420
2018-02-28,165420
2018-03-01,159005
2018-03-02,159005
2018-03-03,151305
2018-03-04,151305
2018-03-05,151305
2018-03-06,144086
2018-03-07,144086
2018-03-08,137291
2018-03-09,137291
2018-03-10,135622
2018-03-11,135622
2018-03-12,135622
2018-03-13,138818
2018-03-14,138818
2018-03-15,138818
2018-03-16,137068
2018-03-17,137068
2018-03-18,137068
2018-03-19,130512
2018-03-20,130512
2018-03-21,130512
2018-03-23,124268
2018-03-24,124268
2018-03-25,118399
2018-03-26,118399
2018-03-27,118399
2018-03-28,118399
2018-03-29,113078
2018-03-30,113078
2018-03-31,113078
2018-04-01,113078
2018-04-02,107486
2018-04-03,107486
2018-04-04,107486
2018-04-05,107486
2018-04-06,102982
2018-04-07,102982
2018-04-08,102982
2018-04-09,102982
2018-04-10,100341
2018-04-11,100341
2018-04-12,100341
2018-04-13,100341
2018-04-14,100341
2018-04-15,95744
2018-04-16,95744
2018-04-17,95744
2018-04-18,95744
2018-04-19,95744
2018-04-20,90956
2018-04-21,90956
2018-04-22,90956
2018-04-23,89645
2018-04-24,89645
2018-04-25,89645
2018-04-26,89645
2018-04-27,92278
2018-04-28,92278
2018-04-29,95559
2018-04-30,95559
2018-05-01,95559
2018-05-03,100014
2018-05-04,100014
2018-05-05,104581
2018-05-06,104581
2018-05-07,104581
2018-05-08,104581
2018-05-09,108597
2018-05-10,108597
2018-05-11,108597
2018-05-12,113314
2018-05-13,113314
2018-05-14,113314
2018-05-15,113314
2018-05-16,118790
2018-05-17,118790
2018-05-18,118790
2018-05-19,124152
2018-05-20,124152
2018-05-21,124152
2018-05-22,130250
2018-05-23,130250
2018-05-24,130250
2018-05-25,130250
2018-05-26,131481
2018-05-27,131481
2018-05-28,131481
2018-05-29,136714
2018-05-30,136714
2018-05-31,136714
2018-06-01,136714
2018-06-02,141225
2018-06-03,141225
2018-06-04,141225
2018-06-05,139499
2018-06-06,139499
2018-06-07,139499
2018-06-08,141471
2018-06-09,141471
2018-06-10,141471
2018-06-11,141471
2018-06-12,134397
2018-06-13,134397
2018-06-14,134397
2018-06-15,129538
2018-06-16,129538
2018-06-17,129538
2018-06-18,127649
2018-06-19,127649
2018-06-20,127649
2018-06-21,127649
2018-06-22,121451
2018-06-23,121451
2018-06-24,121451
2018-06-25,121451
2018-06-26,116774
2018-06-27,116774
2018-06-28,116774
2018-06-29,116774
2018-06-30,114178
2018-07-01,114178
2018-07-02,114178
2018-07-03,114655
2018-07-04,114655
2018-07-05,114655
2018-07-06,114497
2018-07-07,114497
2018-07-08,114497
2018-07-09,113920
2018-07-10,113920
2018-07-11,113920
2018-07-12,113920
2018-07-13,113920
2018-07-14,114000
2018-07-15,114000
2018-07-16,114000
2018-07-17,117995
2018-07-18,117995
2018-07-19,117995
2018-07-20,121951
2018-07-21,121951
2018-07-22,126842
2018-07-23,126842
2018-07-24,129259
2018-07-25,129259
2018-07-26,134339
2018-07-27,139344
2018-07-28,139344
2018-07-29,146192
2018-07-30,146192
2018-07-31,153395
2018-08-01,153395
2018-08-02,160125
2018-08-03,160125
2018-08-04,166904
2018-08-05,166904
2018-08-06,174681
2018-08-07,174681
2018-08-08,176512
2018-08-09,176512
2018-08-10,183249
2018-08-11,183249
2018-08-12,184424
2018-08-14,181108
2018-08-16,181108
2018-08-17,173025
2018-08-18,173025
2018-08-19,173025
2018-08-20,168452
2018-08-21,168452
2018-08-22,168452
2018-08-23,161629
2018-08-24,161629
2018-08-25,154276
2018-08-26,154276
2018-08-27,147218
2018-08-28,147218
2018-08-29,139857
2018-08-30,139857
2018-08-31,132864
2018-09-01,132864
2018-09-02,127376
2018-09-03,127376
2018-09-04,128970
2018-09-05,128970
2018-09-06,128970
2018-09-07,130470
2018-09-08,130470
2018-09-09,130470
2018-09-10,128331
2018-09-11,128331
2018-09-12,128331
2018-09-13,121914
2018-09-14,121914
2018-09-15,117528
2018-09-16,117528
2018-09-17,117528
2018-09-18,114224
2018-09-19,114224
2018-09-20,114224
2018-09-21,111783
2018-09-22,111783
2018-09-23,113202
2018-09-24,113202
2018-09-25,113202
2018-09-26,115465
2018-09-27,115465
2018-09-28,115465
2018-09-29,118349
2018-09-30,118349
2018-10-01,118349
2018-10-02,119518
2018-10-03,119518
2018-10-04,124402
2018-10-05,124402
2018-10-06,128389
2018-10-07,128389
2018-10-08,128389
2018-10-09,133448
2018-10-10,133448
2018-10-11,136353
2018-10-12,136353
2018-10-13,136353
2018-10-14,135765
2018-10-15,135765
2018-10-16,135765
2018-10-17,138281
2018-10-18,138281
2018-10-19,138281
2018-10-20,141603
2018-10-21,141603
2018-10-22,141892
2018-10-23,141892
2018-10-24,141892
2018-10-25,139619
2018-10-26,139619
2018-10-27,136335
2018-10-28,136335
2018-10-29,136335
2018-10-30,135531
2018-10-31,135531
2018-11-01,134533
2018-11-03,134714
2018-11-04,134714
2018-11-05,130625
2018-11-06,130625
2018-11-07,134526
2018-11-08,134526
2018-11-09,130245
2018-11-10,125571
2018-11-11,125571
2018-11-12,125860
2018-11-13,125860
2018-11-14,124959
2018-11-15,124959
2018-11-16,120359
2018-11-17,120359
2018-11-18,114353
2018-11-19,114353
2018-11-20,108726
2018-11-21,108726
2018-11-22,107595
2018-11-23,107595
2018-11-24,108663
2018-11-25,108663
2018-11-26,112474
2018-11-27,112474
2018-11-28,115208
2018-11-29,115208
2018-12-01,117676
2018-12-02,114992
2018-12-03,114992
2018-12-04,112136
2018-12-05,109987
2018-12-07,108238
2018-12-09,111134
2018-12-10,112076
2018-12-11,112076
2018-12-13,115273
2018-12-14,110831
2018-12-15,110831
2018-12-16,110658
2018-12-17,110658
2018-12-18,113541
2018-12-19,113541
2018-12-20,118227
2018-12-21,118227
2018-12-22,122938
2018-12-23,122235
2018-12-24,126754
2018-12-25,126754
2018-12-26,126754
2018-12-27,131531
2018-12-28,131531
2018-12-29,133846
2018-12-30,133846
2018-12-31,132130
2019-01-01,132130
2019-01-02,134017
2019-01-03,134017
2019-01-04,138027
2019-01-05,138027
2019-01-06,141610
2019-01-08,145051
2019-01-10,144065
2019-01-11,144065
2019-01-12,141846
2019-01-13,141846
2019-01-14,136177
2019-01-15,136177
2019-01-16,131236
2019-01-17,131236
2019-01-18,124958
2019-01-19,120035
2019-01-20,120035
2019-01-22,116238
2019-01-23,111390
2019-01-24,111390
2019-01-25,105820
2019-01-26,105820
2019-01-27,101473
2019-01-29,102109
2019-01-30,102109
2019-01-31,101017
2019-02-01,99843
2019-02-02,99843
2019-02-03,101018
2019-02-04,101018
2019-02-05,103537
2019-02-06,103537
2019-02-07,103881
2019-02-08,103881
2019-02-09,102329
2019-02-10,102329
2019-02-11,99438
2019-02-12,99438
2019-02-13,97616
2019-02-14,97616
2019-02-15,97836
2019-02-16,97836
2019-02-17,99415
2019-02-18,99415
2019-02-19,100042
2019-02-20,100042
2019-02-21,103731
2019-02-22,103731
2019-02-23,108815
2019-02-24,113849
2019-02-25,118714
2019-02-26,118714
2019-02-27,118359
2019-02-28,118359
2019-03-01,112705
2019-03-02,112705
2019-03-03,112705
2019-03-04,112705
2019-03-05,108878
2019-03-06,108878
2019-03-07,105517
2019-03-08,105517
2019-03-09,109724
2019-03-10,109724
2019-03-11,115054
2019-03-12,115054
2019-03-13,117980
2019-03-14,117980
2019-03-15,116842
2019-03-16,116842
2019-03-17,119288
2019-03-18,119288
2019-03-19,119288
2019-03-20,118058
2019-03-21,118058
2019-03-22,115210
2019-03-23,115210
2019-03-24,114438
2019-03-25,114438
2019-03-26,119389
2019-03-27,119389
2019-03-28,119389
