date_obj,Gilded%20four-poster%20(flatpack) price
2015-12-07,14604
2015-12-08,14604
2015-12-09,14604
2015-12-10,14604
2015-12-11,14604
2015-12-12,14604
2015-12-13,14604
2015-12-14,14604
2015-12-15,14604
2015-12-16,14604
2015-12-17,15290
2015-12-18,15290
2015-12-19,15290
2015-12-20,15290
2015-12-21,15290
2015-12-22,15290
2015-12-23,15290
2015-12-24,15290
2015-12-25,15290
2015-12-26,15290
2015-12-27,15290
2015-12-28,15290
2015-12-29,15290
2015-12-30,15290
2015-12-31,15290
2016-01-01,15290
2016-01-02,15290
2016-01-03,15290
2016-01-04,15290
2016-01-05,15290
2016-01-06,15290
2016-01-07,15290
2016-01-08,15290
2016-01-09,15290
2016-01-10,15290
2016-01-11,15290
2016-01-12,15290
2016-01-13,15290
2016-01-14,15290
2016-01-15,15290
2016-01-16,15290
2016-01-17,15290
2016-01-18,15290
2016-01-19,15290
2016-01-20,15290
2016-01-21,15290
2016-01-22,15290
2016-01-23,15290
2016-01-24,15290
2016-01-25,15290
2016-01-26,15290
2016-01-27,15290
2016-01-28,15290
2016-01-29,15290
2016-01-30,15290
2016-01-31,15290
2016-02-01,15290
2016-02-02,15290
2016-02-03,15290
2016-02-04,15290
2016-02-05,15290
2016-02-06,15290
2016-02-07,15290
2016-02-08,15290
2016-02-09,15290
2016-02-10,15290
2016-02-11,15290
2016-02-12,15290
2016-02-13,15290
2016-02-14,15290
2016-02-15,15290
2016-02-16,15290
2016-02-17,15290
2016-02-18,15290
2016-02-19,15290
2016-02-20,15290
2016-02-21,15290
2016-02-22,15290
2016-02-23,15290
2016-02-24,15290
2016-02-25,15290
2016-02-26,15290
2016-02-27,15290
2016-02-28,15290
2016-02-29,15290
2016-03-01,15290
2016-03-02,15290
2016-03-03,15290
2016-03-04,15290
2016-03-05,15290
2016-03-06,15290
2016-03-07,15290
2016-03-08,15290
2016-03-09,15290
2016-03-10,15290
2016-03-11,15290
2016-03-12,15290
2016-03-13,15290
2016-03-14,15290
2016-03-15,15290
2016-03-16,15290
2016-03-17,15290
2016-03-18,15290
2016-03-19,15290
2016-03-20,15290
2016-03-21,15290
2016-03-22,15290
2016-03-23,15290
2016-03-24,15290
2016-03-25,15290
2016-03-26,15290
2016-03-27,15290
2016-03-28,15290
2016-03-29,15290
2016-03-30,15290
2016-03-31,15290
2016-04-01,15290
2016-04-02,15290
2016-04-03,15290
2016-04-04,15290
2016-04-05,15290
2016-04-06,15290
2016-04-07,15290
2016-04-08,15290
2016-04-09,15290
2016-04-10,15290
2016-04-11,15290
2016-04-12,15290
2016-04-13,15290
2016-04-14,15290
2016-04-15,15290
2016-04-16,15290
2016-04-17,15290
2016-04-18,15290
2016-04-19,15290
2016-04-20,15290
2016-04-21,15290
2016-04-22,15290
2016-04-23,15290
2016-04-24,15290
2016-04-25,15290
2016-04-26,15290
2016-04-27,15290
2016-04-28,15290
2016-04-29,15290
2016-04-30,15290
2016-05-01,15970
2016-05-02,15970
2016-05-03,15970
2016-05-04,15970
2016-05-05,15970
2016-05-06,15970
2016-05-07,15970
2016-05-08,15970
2016-05-09,15970
2016-05-10,15970
2016-05-11,15970
2016-05-12,15970
2016-05-13,15970
2016-05-14,15970
2016-05-15,15970
2016-05-16,15970
2016-05-17,15970
2016-05-18,15970
2016-05-19,15970
2016-05-22,15970
2016-05-23,15970
2016-05-24,15970
2016-05-25,15970
2016-05-26,15970
2016-05-27,15970
2016-05-28,15970
2016-05-29,15970
2016-05-30,15970
2016-05-31,15970
2016-06-01,15970
2016-06-02,15970
2016-06-03,15970
2016-06-04,15970
2016-06-05,15970
2016-06-06,15970
2016-06-07,15970
2016-06-08,15970
2016-06-09,15970
2016-06-10,15970
2016-06-11,15970
2016-06-12,15970
2016-06-13,15970
2016-06-14,15970
2016-06-15,15970
2016-06-16,15970
2016-06-17,15970
2016-06-18,15970
2016-06-19,15970
2016-06-20,15970
2016-06-21,15970
2016-06-22,15970
2016-06-23,15970
2016-06-24,15970
2016-06-25,15970
2016-06-26,15970
2016-06-27,15970
2016-06-28,15970
2016-06-29,15970
2016-06-30,15970
2016-07-01,15970
2016-07-02,15970
2016-07-03,15970
2016-07-04,15970
2016-07-05,15970
2016-07-06,15970
2016-07-07,15970
2016-07-08,15970
2016-07-09,15970
2016-07-10,15970
2016-07-11,15970
2016-07-12,15970
2016-07-13,15970
2016-07-14,15970
2016-07-15,15970
2016-07-16,15970
2016-07-17,15970
2016-07-18,15970
2016-07-23,15970
2016-07-24,15970
2016-07-25,15970
2016-07-26,15970
2016-07-27,15970
2016-07-28,15970
2016-07-29,15970
2016-07-30,15970
2016-07-31,15970
2016-08-01,15970
2016-08-02,15970
2016-08-03,15970
2016-08-04,15970
2016-08-05,15970
2016-08-06,15970
2016-08-07,15970
2016-08-08,15970
2016-08-09,15970
2016-08-10,15970
2016-08-11,15970
2016-08-12,15970
2016-08-13,15970
2016-08-14,15970
2016-08-15,15970
2016-08-16,15970
2016-08-17,15970
2016-08-18,15970
2016-08-19,15970
2016-08-20,15970
2016-08-21,15970
2016-08-22,15970
2016-08-23,15970
2016-08-24,15970
2016-08-25,15970
2016-08-26,15970
2016-08-28,15970
2016-08-31,16705
2016-09-01,16705
2016-09-02,16705
2016-09-03,16705
2016-09-04,16705
2016-09-05,16705
2016-09-06,16705
2016-09-07,16705
2016-09-08,16705
2016-09-09,16705
2016-09-10,16705
2016-09-11,16705
2016-09-12,16705
2016-09-13,16705
2016-09-14,16705
2016-09-15,16705
2016-09-16,16705
2016-09-17,16705
2016-09-18,16705
2016-09-19,16705
2016-09-20,16705
2016-09-21,16705
2016-09-22,16705
2016-09-23,16705
2016-09-24,16705
2016-09-25,16705
2016-09-26,16705
2016-09-27,16705
2016-09-28,16705
2016-09-29,16705
2016-09-30,16705
2016-10-01,16705
2016-10-02,16705
2016-10-03,16705
2016-10-04,16705
2016-10-05,16705
2016-10-06,16705
2016-10-07,16705
2016-10-08,16705
2016-10-09,16705
2016-10-10,16705
2016-10-11,16705
2016-10-12,16705
2016-10-13,16705
2016-10-14,16705
2016-10-15,16705
2016-10-16,16705
2016-10-17,16705
2016-10-18,16705
2016-10-19,16705
2016-10-20,16705
2016-10-21,16705
2016-10-22,16705
2016-10-23,16705
2016-10-24,16705
2016-10-25,16705
2016-10-26,16705
2016-10-27,16705
2016-10-28,16705
2016-10-29,16705
2016-10-30,16705
2016-10-31,16705
2016-11-01,16705
2016-11-02,16705
2016-11-03,16705
2016-11-04,16705
2016-11-05,16705
2016-11-06,16705
2016-11-07,16705
2016-11-08,16705
2016-11-09,16705
2016-11-10,16705
2016-11-11,16705
2016-11-12,16705
2016-11-13,16705
2016-11-14,16705
2016-11-15,16705
2016-12-07,16705
2016-12-08,16705
2016-12-09,16705
2016-12-10,16705
2016-12-11,16705
2016-12-12,16705
2016-12-13,16705
2016-12-14,16705
2016-12-15,16705
2016-12-16,16705
2016-12-17,17419
2016-12-18,17419
2016-12-19,17419
2016-12-20,17419
2016-12-21,17419
2016-12-22,17419
2016-12-23,17419
2016-12-24,17419
2016-12-25,17419
2016-12-26,17419
2016-12-27,17419
2016-12-28,17419
2016-12-29,17419
2016-12-30,17419
2016-12-31,17419
2017-01-01,17419
2017-01-02,17419
2017-01-03,17419
2017-01-04,17419
2017-01-05,17419
2017-01-06,17419
2017-01-07,17419
2017-01-08,17419
2017-01-09,17419
2017-01-10,17419
2017-01-11,17419
2017-01-12,17419
2017-01-13,17419
2017-01-14,17419
2017-01-15,17419
2017-01-16,17419
2017-01-17,17419
2017-01-18,17419
2017-01-19,17419
2017-01-20,17419
2017-01-21,17419
2017-01-22,17419
2017-01-23,17419
2017-01-27,17419
2017-01-28,17419
2017-01-29,17419
2017-01-30,17419
2017-01-31,17419
2017-02-01,17419
2017-02-02,17419
2017-02-03,17419
2017-02-04,17419
2017-02-05,17419
2017-02-06,17419
2017-02-07,17419
2017-02-08,17419
2017-02-09,17419
2017-02-10,17419
2017-02-11,17419
2017-02-12,17419
2017-02-13,17419
2017-02-14,17419
2017-02-15,17419
2017-02-16,17419
2017-02-18,17419
2017-02-19,17419
2017-02-20,17419
2017-02-21,17419
2017-02-22,17419
2017-02-23,17419
2017-02-24,17419
2017-02-25,17419
2017-02-26,17419
2017-02-27,17419
2017-02-28,17419
2017-03-01,17419
2017-03-02,17419
2017-03-03,17419
2017-03-04,17419
2017-03-05,17419
2017-03-06,17419
2017-03-07,17419
2017-03-08,17419
2017-03-09,17419
2017-03-10,17419
2017-03-11,17419
2017-03-12,17419
2017-03-13,17419
2017-03-14,17419
2017-03-15,17419
2017-03-16,17419
2017-03-17,17419
2017-03-18,17419
2017-03-19,17419
2017-03-20,17419
2017-03-21,17419
2017-03-22,17419
2017-03-23,17419
2017-03-24,17419
2017-03-25,17419
2017-03-26,17419
2017-03-27,17419
2017-03-28,17419
2017-03-29,17419
2017-03-30,17419
2017-03-31,17419
2017-04-01,17419
2017-04-02,17419
2017-04-03,17419
2017-04-04,17419
2017-04-12,18244
2017-04-13,18244
2017-04-14,18244
2017-04-15,18244
2017-04-16,18244
2017-04-17,18244
2017-04-18,18244
2017-04-19,18244
2017-04-20,18244
2017-04-21,18244
2017-04-22,18244
2017-04-23,18244
2017-04-24,18244
2017-04-25,18244
2017-04-26,18244
2017-04-27,18244
2017-04-28,18244
2017-04-29,18244
2017-04-30,18244
2017-05-01,18244
2017-05-02,18244
2017-05-03,18244
2017-05-04,18244
2017-05-05,18244
2017-05-06,18244
2017-05-07,18244
2017-05-08,18244
2017-05-09,18244
2017-05-10,18244
2017-05-11,18244
2017-05-12,18244
2017-05-13,18244
2017-05-14,18244
2017-05-15,18244
2017-05-16,18244
2017-05-17,18244
2017-05-18,18244
2017-05-19,18244
2017-05-20,18244
2017-05-21,18244
2017-05-22,18244
2017-05-23,18244
2017-05-24,18244
2017-05-25,18244
2017-05-26,18244
2017-05-27,18244
2017-05-28,18244
2017-05-29,18244
2017-05-30,18244
2017-05-31,18244
2017-06-01,18244
2017-06-02,18244
2017-06-03,18244
2017-06-04,18244
2017-06-05,18244
2017-06-06,18244
2017-06-07,18244
2017-06-08,18244
2017-06-09,18244
2017-06-10,18244
2017-06-11,18244
2017-06-12,18244
2017-06-13,18244
2017-06-14,18244
2017-06-15,18244
2017-06-16,18244
2017-06-17,18244
2017-06-18,18244
2017-06-19,18244
2017-06-20,18244
2017-06-21,18244
2017-06-22,18244
2017-06-23,18244
2017-06-24,18244
2017-06-25,18244
2017-06-26,18244
2017-06-27,18244
2017-06-28,18244
2017-06-29,18244
2017-06-30,18244
2017-07-01,18244
2017-07-02,18244
2017-07-03,18244
2017-07-04,18244
2017-07-05,18244
2017-07-06,18244
2017-07-07,18244
2017-07-08,18244
2017-07-13,18244
2017-07-14,18244
2017-07-15,18244
2017-07-16,18244
2017-07-17,18244
2017-07-18,18244
2017-07-19,18244
2017-07-20,18244
2017-07-21,18244
2017-07-22,18244
2017-07-23,18244
2017-07-24,18244
2017-07-25,18244
2017-07-26,18244
2017-07-27,18244
2017-07-28,18244
2017-07-29,18244
2017-07-30,18244
2017-07-31,18244
2017-08-01,18244
2017-08-02,19084
2017-08-03,19084
2017-08-04,19084
2017-08-05,19084
2017-08-06,19084
2017-08-09,19084
2017-08-10,19084
2017-08-11,19084
2017-08-12,19084
2017-08-13,19084
2017-08-14,19084
2017-08-15,19084
2017-08-16,19084
2017-08-17,19084
2017-08-18,19084
2017-08-19,19084
2017-08-20,19084
2017-08-21,19084
2017-08-22,19084
2017-08-23,19084
2017-08-24,19084
2017-08-25,19084
2017-08-26,19084
2017-08-27,19084
2017-08-28,19084
2017-08-29,19084
2017-08-30,19084
2017-08-31,19084
2017-09-01,19084
2017-09-02,19084
2017-09-03,19084
2017-09-04,19084
2017-09-05,19084
2017-09-06,19084
2017-09-07,19084
2017-09-08,19084
2017-09-09,19084
2017-09-10,19084
2017-09-11,19084
2017-09-12,19084
2017-09-13,19084
2017-09-14,19084
2017-09-15,19084
2017-09-16,19084
2017-09-17,19084
2017-09-18,19084
2017-09-19,19084
2017-09-20,19084
2017-09-21,19084
2017-09-22,19084
2017-09-23,19084
2017-09-24,19084
2017-09-25,19084
2017-09-26,19084
2017-09-27,19084
2017-09-28,19084
2017-09-29,19084
2017-09-30,19084
2017-10-01,19084
2017-10-02,19084
2017-10-03,19084
2017-10-04,19084
2017-10-05,19084
2017-10-06,19084
2017-10-07,19084
2017-10-08,19084
2017-10-09,19084
2017-10-10,19084
2017-10-11,19084
2017-10-12,19084
2017-10-13,19084
2017-10-14,19084
2017-10-15,19084
2017-10-16,19084
2017-10-17,19084
2017-10-18,19084
2017-10-19,19084
2017-10-20,19084
2017-10-21,19084
2017-10-22,19084
2017-10-23,19084
2017-10-24,19084
2017-10-25,19084
2017-10-26,19084
2017-10-27,19084
2017-10-28,19084
2017-10-29,19084
2017-10-30,19084
2017-10-31,19084
2017-11-01,19084
2017-11-02,19084
2017-11-03,19084
2017-11-04,19084
2017-11-05,19084
2017-11-06,19084
2017-11-07,19084
2017-11-08,19084
2017-11-09,19084
2017-11-10,19084
2017-11-11,19084
2017-11-12,19084
2017-11-13,19084
2017-11-14,19084
2017-11-15,19084
2017-11-16,19084
2017-11-17,19084
2017-11-18,19084
2017-11-19,19084
2017-11-20,19084
2017-11-21,19084
2017-11-22,19084
2017-11-23,19084
2017-11-24,19084
2017-11-25,19084
2017-11-26,19084
2017-11-27,19084
2017-11-28,19084
2017-11-29,19084
2017-11-30,19084
2017-12-01,19084
2017-12-02,19084
2017-12-03,19982
2017-12-04,19982
2017-12-05,19982
2017-12-06,19982
2017-12-07,19982
2017-12-08,19982
2017-12-09,19982
2017-12-10,19982
2017-12-11,19982
2017-12-12,19982
2017-12-13,19982
2017-12-14,19982
2017-12-15,19982
2017-12-16,19982
2017-12-17,19982
2017-12-18,19982
2017-12-19,19982
2017-12-20,19982
2017-12-21,19982
2017-12-22,19982
2017-12-23,19982
2017-12-24,19982
2017-12-25,19982
2017-12-26,19982
2017-12-27,19982
2017-12-28,19982
2017-12-29,19982
2017-12-30,19982
2017-12-31,19982
2018-01-01,19982
2018-01-02,19982
2018-01-03,19982
2018-01-04,19982
2018-01-05,19982
2018-01-06,19982
2018-01-07,19982
2018-01-08,19982
2018-01-09,19982
2018-01-10,19982
2018-01-11,19982
2018-01-12,19982
2018-01-13,19982
2018-01-14,19982
2018-01-15,19982
2018-01-16,19982
2018-01-17,19982
2018-01-18,19982
2018-01-19,19982
2018-01-20,19982
2018-01-21,19982
2018-01-22,19982
2018-01-23,19982
2018-01-24,19982
2018-01-25,19982
2018-01-26,19982
2018-01-27,19982
2018-01-28,20900
2018-01-29,20900
2018-01-30,20900
2018-01-31,20900
2018-02-01,20900
2018-02-02,20900
2018-02-03,20900
2018-02-04,20900
2018-02-05,20900
2018-02-06,20900
2018-02-07,20900
2018-02-08,20900
2018-02-09,20900
2018-02-10,20900
2018-02-11,20900
2018-02-12,20900
2018-02-13,20900
2018-02-14,20900
2018-02-15,20900
2018-02-16,20900
2018-02-17,20900
2018-02-18,20900
2018-02-19,20900
2018-02-20,20900
2018-02-21,20900
2018-02-22,20900
2018-02-23,20900
2018-02-24,20900
2018-02-25,20900
2018-02-26,20900
2018-02-27,20900
2018-02-28,20900
2018-03-01,20900
2018-03-02,20900
2018-03-03,20900
2018-03-04,20900
2018-03-05,20900
2018-03-06,20900
2018-03-07,20900
2018-03-08,20900
2018-03-09,20900
2018-03-10,20900
2018-03-11,20900
2018-03-12,20900
2018-03-13,20900
2018-03-14,20900
2018-03-15,20900
2018-03-16,20900
2018-03-17,20900
2018-03-18,20900
2018-03-20,20900
2018-03-21,20900
2018-03-23,20900
2018-03-24,20900
2018-03-25,20900
2018-03-26,20900
2018-03-27,20900
2018-03-28,20900
2018-03-29,20900
2018-03-30,20900
2018-03-31,20900
2018-04-01,21856
2018-04-02,21856
2018-04-03,21856
2018-04-04,21856
2018-04-05,21856
2018-04-06,21856
2018-04-07,21856
2018-04-08,21856
2018-04-09,21856
2018-04-10,21856
2018-04-11,21856
2018-04-12,21856
2018-04-13,21856
2018-04-14,21856
2018-04-15,21856
2018-04-16,21856
2018-04-17,21856
2018-04-18,21856
2018-04-19,21856
2018-04-20,21856
2018-04-21,21856
2018-04-22,21856
2018-04-23,21856
2018-04-24,21856
2018-04-25,21856
2018-04-26,21856
2018-04-27,21856
2018-04-28,21856
2018-04-29,21856
2018-04-30,21856
2018-05-01,21856
2018-05-02,21856
2018-05-03,21856
2018-05-04,21856
2018-05-05,21856
2018-05-06,21856
2018-05-07,21856
2018-05-08,21856
2018-05-09,21856
2018-05-10,21856
2018-05-11,21856
2018-05-12,21856
2018-05-13,21856
2018-05-14,21856
2018-05-15,21856
2018-05-16,21856
2018-05-17,21856
2018-05-18,21856
2018-05-19,21856
2018-05-20,21856
2018-05-21,21856
2018-05-22,21856
2018-05-23,21856
2018-05-24,21856
2018-05-25,21856
2018-05-26,22876
2018-05-27,22876
2018-05-28,22876
2018-05-29,22876
2018-05-30,22876
2018-05-31,22876
2018-06-01,22876
2018-06-02,22876
2018-06-03,22876
2018-06-04,22876
2018-06-05,22876
2018-06-06,22876
2018-06-07,22876
2018-06-08,22876
2018-06-09,22876
2018-06-10,22876
2018-06-11,22876
2018-06-12,22876
2018-06-13,22876
2018-06-14,22876
2018-06-15,22876
2018-06-16,22876
2018-06-17,22876
2018-06-18,22876
2018-06-19,22876
2018-06-20,22876
2018-06-21,22876
2018-06-22,22876
2018-06-23,22876
2018-06-24,22876
2018-06-25,22876
2018-06-26,22876
2018-06-27,22876
2018-06-28,22876
2018-06-29,22876
2018-06-30,22876
2018-07-01,22876
2018-07-02,22876
2018-07-03,22876
2018-07-04,22876
2018-07-05,22876
2018-07-06,22876
2018-07-07,22876
2018-07-08,22876
2018-07-09,22876
2018-07-10,22876
2018-07-11,22876
2018-07-12,22876
2018-07-13,22876
2018-07-14,22876
2018-07-15,22876
2018-07-16,22876
2018-07-17,22876
2018-07-18,22876
2018-07-19,22876
2018-07-20,22876
2018-07-21,22876
2018-07-22,22876
2018-07-23,22876
2018-07-24,22876
2018-07-25,22876
2018-07-26,22876
2018-07-27,22876
2018-07-28,22876
2018-07-29,22876
2018-07-30,22876
2018-07-31,22876
2018-08-01,22876
2018-08-02,22876
2018-08-03,22876
2018-08-04,22876
2018-08-05,22876
2018-08-06,22876
2018-08-07,22876
2018-08-08,22876
2018-08-09,22876
2018-08-10,22876
2018-08-11,22876
2018-08-12,22876
2018-08-14,22876
2018-08-16,22876
2018-08-17,22876
2018-08-18,22876
2018-08-19,22876
2018-08-20,22876
2018-08-21,22876
2018-08-22,22876
2018-08-23,22876
2018-08-24,22876
2018-08-25,22876
2018-08-26,22876
2018-08-27,22876
2018-08-28,22876
2018-08-29,22876
2018-08-30,22876
2018-08-31,23910
2018-09-01,23910
2018-09-02,23910
2018-09-03,23910
2018-09-04,23910
2018-09-05,23910
2018-09-06,23910
2018-09-07,23910
2018-09-08,23910
2018-09-09,23910
2018-09-10,23910
2018-09-11,23910
2018-09-12,23910
2018-09-13,23910
2018-09-14,23910
2018-09-15,23910
2018-09-16,23910
2018-09-17,23910
2018-09-18,23910
2018-09-19,23910
2018-09-20,23910
2018-09-21,23910
2018-09-22,23910
2018-09-23,23910
2018-09-24,23910
2018-09-25,23910
2018-09-26,23910
2018-09-27,23910
2018-09-28,23910
2018-09-29,23910
2018-09-30,23910
2018-10-01,23910
2018-10-02,23910
2018-10-03,23910
2018-10-04,23910
2018-10-05,23910
2018-10-06,23910
2018-10-07,23910
2018-10-08,23910
2018-10-09,25041
2018-10-10,25041
2018-10-11,25041
2018-10-12,25041
2018-10-13,25041
2018-10-14,25041
2018-10-15,25041
2018-10-16,25041
2018-10-17,25041
2018-10-18,25041
2018-10-19,25041
2018-10-20,25041
2018-10-21,25041
2018-10-22,25041
2018-10-23,25041
2018-10-24,25041
2018-10-25,25041
2018-10-26,25041
2018-10-27,25041
2018-10-28,25041
2018-10-29,25041
2018-10-30,25041
2018-10-31,25041
2018-11-01,25041
2018-11-03,25041
2018-11-04,25041
2018-11-05,25041
2018-11-06,25041
2018-11-07,25041
2018-11-08,25041
2018-11-09,25041
2018-11-10,25041
2018-11-11,25041
2018-11-12,25041
2018-11-13,25041
2018-11-14,25041
2018-11-15,25041
2018-11-16,25041
2018-11-17,25041
2018-11-18,26208
2018-11-19,26208
2018-11-20,26208
2018-11-21,26208
2018-11-22,26208
2018-11-23,26208
2018-11-24,26208
2018-11-25,26208
2018-11-26,26208
2018-11-27,26208
2018-11-28,26208
2018-11-29,26208
2018-12-01,26208
2018-12-02,26208
2018-12-03,26208
2018-12-04,26208
2018-12-05,26208
2018-12-07,26208
2018-12-09,26208
2018-12-10,26208
2018-12-11,26208
2018-12-13,26208
2018-12-14,26208
2018-12-15,26208
2018-12-16,26208
2018-12-17,26208
2018-12-18,26208
2018-12-19,27366
2018-12-20,27366
2018-12-21,27366
2018-12-22,27366
2018-12-23,27366
2018-12-24,27366
2018-12-25,27366
2018-12-26,27366
2018-12-27,27366
2018-12-28,27366
2018-12-29,27366
2018-12-30,27366
2018-12-31,27366
2019-01-01,27366
2019-01-02,27366
2019-01-03,27366
2019-01-04,27366
2019-01-05,27366
2019-01-06,27366
2019-01-08,27366
2019-01-10,27366
2019-01-11,27366
2019-01-12,27366
2019-01-13,27366
2019-01-14,27366
2019-01-15,27366
2019-01-17,28623
2019-01-18,28623
2019-01-19,28623
2019-01-20,28623
2019-01-21,28623
2019-01-22,28623
2019-01-23,28623
2019-01-24,28623
2019-01-25,28623
2019-01-26,28623
2019-01-27,28623
2019-01-28,28623
2019-01-29,28623
2019-01-30,28623
2019-01-31,28623
2019-02-01,28623
2019-02-02,28623
2019-02-03,28623
2019-02-04,28623
2019-02-05,28623
2019-02-06,28623
2019-02-07,28623
2019-02-08,28623
2019-02-09,28623
2019-02-10,28623
2019-02-11,28623
2019-02-12,28623
2019-02-13,28623
2019-02-14,28623
2019-02-15,28623
2019-02-16,29963
2019-02-17,29963
2019-02-18,29963
2019-02-19,29963
2019-02-20,29963
2019-02-21,29963
2019-02-22,29963
2019-02-23,29963
2019-02-24,29963
2019-02-25,29963
2019-02-26,29963
2019-02-27,29963
2019-02-28,29963
2019-03-01,29963
2019-03-02,29963
2019-03-03,29963
2019-03-04,29963
2019-03-05,29963
2019-03-06,29963
2019-03-07,29963
2019-03-08,29963
2019-03-09,29963
2019-03-10,29963
2019-03-11,29963
2019-03-12,29963
2019-03-13,29963
2019-03-14,29963
2019-03-15,29963
2019-03-16,29963
2019-03-17,29963
2019-03-18,29963
2019-03-19,29963
