date_obj,Super%20kebab price
2016-02-20,584
2016-02-21,584
2016-02-22,584
2016-02-23,584
2016-02-24,584
2016-02-25,595
2016-02-26,595
2016-02-27,595
2016-02-28,595
2016-02-29,595
2016-03-01,595
2016-03-02,595
2016-03-03,595
2016-03-04,595
2016-03-05,595
2016-03-06,595
2016-03-07,595
2016-03-08,595
2016-03-09,605
2016-03-10,605
2016-03-11,605
2016-03-12,605
2016-03-13,605
2016-03-14,605
2016-03-15,605
2016-03-16,605
2016-03-17,605
2016-03-18,605
2016-03-19,592
2016-03-20,592
2016-03-21,592
2016-03-22,592
2016-03-23,592
2016-03-24,592
2016-03-25,592
2016-03-26,592
2016-03-27,592
2016-03-28,592
2016-03-29,584
2016-03-30,584
2016-03-31,584
2016-04-01,584
2016-04-02,584
2016-04-03,584
2016-04-04,584
2016-04-05,584
2016-04-06,584
2016-04-07,584
2016-04-08,584
2016-04-09,584
2016-04-10,586
2016-04-11,586
2016-04-12,586
2016-04-13,586
2016-04-14,586
2016-04-15,586
2016-04-16,586
2016-04-17,586
2016-04-18,586
2016-04-19,586
2016-04-20,567
2016-04-21,567
2016-04-22,567
2016-04-23,567
2016-04-24,567
2016-04-25,567
2016-04-26,567
2016-04-27,567
2016-04-28,567
2016-04-29,567
2016-04-30,567
2016-05-01,567
2016-05-02,562
2016-05-03,562
2016-05-04,562
2016-05-05,562
2016-05-06,562
2016-05-07,562
2016-05-08,562
2016-05-09,562
2016-05-10,562
2016-05-11,550
2016-05-12,550
2016-05-13,550
2016-05-14,550
2016-05-15,550
2016-05-16,550
2016-05-17,550
2016-05-18,550
2016-05-19,550
2016-05-22,539
2016-05-23,539
2016-05-24,539
2016-05-25,539
2016-05-26,539
2016-05-27,539
2016-05-28,539
2016-05-29,539
2016-05-30,515
2016-05-31,515
2016-06-01,515
2016-06-02,515
2016-06-03,515
2016-06-04,515
2016-06-05,515
2016-06-06,509
2016-06-07,509
2016-06-08,509
2016-06-09,509
2016-06-10,509
2016-06-11,509
2016-06-12,509
2016-06-13,509
2016-06-14,518
2016-06-15,518
2016-06-16,518
2016-06-17,518
2016-06-18,518
2016-06-19,518
2016-06-20,518
2016-06-21,518
2016-06-22,518
2016-06-23,518
2016-06-24,518
2016-06-25,498
2016-06-26,498
2016-06-27,498
2016-06-28,498
2016-06-29,498
2016-06-30,498
2016-07-01,498
2016-07-02,498
2016-07-03,498
2016-07-04,480
2016-07-05,480
2016-07-06,480
2016-07-07,480
2016-07-08,480
2016-07-09,480
2016-07-10,480
2016-07-11,480
2016-07-12,480
2016-07-13,480
2016-07-14,473
2016-07-15,473
2016-07-16,473
2016-07-17,473
2016-07-18,473
2016-07-24,468
2016-07-25,468
2016-07-26,468
2016-07-27,468
2016-07-28,468
2016-07-29,468
2016-07-30,468
2016-07-31,468
2016-08-01,468
2016-08-02,482
2016-08-03,482
2016-08-04,482
2016-08-05,482
2016-08-06,482
2016-08-07,482
2016-08-08,482
2016-08-09,482
2016-08-10,482
2016-08-11,482
2016-08-12,459
2016-08-13,459
2016-08-14,459
2016-08-15,459
2016-08-16,459
2016-08-17,459
2016-08-18,459
2016-08-19,459
2016-08-20,459
2016-08-21,459
2016-08-22,459
2016-08-23,459
2016-08-24,459
2016-08-25,459
2016-08-26,459
2016-08-28,443
2016-08-31,443
2016-09-01,443
2016-09-02,443
2016-09-03,443
2016-09-04,443
2016-09-05,443
2016-09-06,443
2016-09-07,443
2016-09-08,443
2016-09-09,443
2016-09-10,443
2016-09-11,443
2016-09-12,443
2016-09-13,443
2016-09-14,443
2016-09-15,443
2016-09-16,443
2016-09-17,455
2016-09-18,455
2016-09-19,455
2016-09-20,455
2016-09-21,455
2016-09-22,455
2016-09-23,455
2016-09-24,455
2016-09-25,455
2016-09-26,455
2016-09-27,455
2016-09-28,455
2016-09-29,454
2016-09-30,454
2016-10-01,454
2016-10-02,454
2016-10-03,454
2016-10-04,454
2016-10-05,454
2016-10-06,454
2016-10-07,454
2016-10-08,454
2016-10-09,454
2016-10-10,454
2016-10-11,448
2016-10-12,448
2016-10-13,448
2016-10-14,448
2016-10-15,448
2016-10-16,448
2016-10-17,448
2016-10-18,448
2016-10-19,448
2016-10-20,448
2016-10-21,448
2016-10-22,448
2016-10-23,448
2016-10-24,448
2016-10-25,448
2016-10-26,448
2016-10-27,448
2016-10-28,448
2016-10-29,448
2016-10-30,448
2016-10-31,448
2016-11-01,448
2016-11-02,448
2016-11-03,448
2016-11-04,448
2016-11-05,448
2016-11-06,434
2016-11-07,434
2016-11-08,434
2016-11-09,434
2016-11-10,434
2016-11-11,434
2016-11-12,434
2016-11-13,434
2016-11-14,434
2016-12-08,399
2016-12-09,399
2016-12-10,399
2016-12-11,399
2016-12-12,399
2016-12-13,399
2016-12-14,399
2016-12-15,399
2016-12-16,399
2016-12-17,399
2016-12-18,399
2016-12-19,399
2016-12-20,386
2016-12-21,386
2016-12-22,386
2016-12-23,386
2016-12-24,386
2016-12-25,386
2016-12-26,386
2016-12-27,386
2016-12-28,386
2016-12-29,386
2016-12-30,369
2016-12-31,369
2017-01-01,369
2017-01-02,369
2017-01-03,369
2017-01-04,369
2017-01-05,369
2017-01-06,369
2017-01-07,369
2017-01-08,369
2017-01-09,364
2017-01-10,364
2017-01-11,364
2017-01-12,364
2017-01-13,364
2017-01-14,364
2017-01-15,364
2017-01-16,364
2017-01-17,364
2017-01-18,364
2017-01-19,364
2017-01-20,367
2017-01-21,367
2017-01-22,367
2017-01-27,367
2017-01-28,367
2017-01-29,367
2017-01-30,367
2017-01-31,374
2017-02-01,374
2017-02-02,374
2017-02-03,374
2017-02-04,374
2017-02-05,374
2017-02-06,374
2017-02-07,374
2017-02-08,374
2017-02-09,374
2017-02-10,389
2017-02-11,389
2017-02-12,389
2017-02-13,389
2017-02-14,389
2017-02-15,389
2017-02-16,389
2017-02-18,389
2017-02-19,389
2017-02-20,389
2017-02-21,393
2017-02-22,393
2017-02-23,393
2017-02-24,393
2017-02-25,393
2017-02-26,393
2017-02-27,393
2017-02-28,393
2017-03-01,393
2017-03-02,393
2017-03-03,389
2017-03-04,389
2017-03-05,389
2017-03-06,389
2017-03-07,389
2017-03-08,389
2017-03-09,389
2017-03-10,389
2017-03-11,389
2017-03-12,389
2017-03-13,371
2017-03-14,371
2017-03-15,371
2017-03-16,371
2017-03-17,371
2017-03-18,371
2017-03-19,371
2017-03-20,371
2017-03-21,371
2017-03-22,371
2017-03-23,361
2017-03-24,361
2017-03-25,361
2017-03-26,361
2017-03-27,361
2017-03-28,361
2017-03-29,361
2017-03-30,361
2017-03-31,361
2017-04-01,361
2017-04-02,361
2017-04-03,359
2017-04-04,359
2017-04-12,359
2017-04-13,359
2017-04-14,364
2017-04-15,364
2017-04-16,364
2017-04-17,364
2017-04-18,364
2017-04-19,364
2017-04-20,364
2017-04-21,364
2017-04-22,366
2017-04-23,366
2017-04-24,366
2017-04-25,366
2017-04-26,366
2017-04-27,366
2017-04-28,366
2017-04-29,366
2017-04-30,366
2017-05-01,366
2017-05-02,366
2017-05-03,366
2017-05-04,366
2017-05-05,366
2017-05-06,366
2017-05-07,366
2017-05-08,366
2017-05-09,366
2017-05-10,366
2017-05-11,366
2017-05-12,366
2017-05-13,373
2017-05-14,373
2017-05-15,373
2017-05-16,373
2017-05-17,373
2017-05-18,373
2017-05-19,373
2017-05-20,373
2017-05-21,373
2017-05-22,373
2017-05-23,373
2017-05-24,373
2017-05-25,361
2017-05-26,361
2017-05-27,361
2017-05-28,361
2017-05-29,361
2017-05-30,361
2017-05-31,361
2017-06-01,361
2017-06-02,361
2017-06-03,361
2017-06-06,344
2017-06-07,344
2017-06-08,344
2017-06-09,344
2017-06-10,344
2017-06-11,344
2017-06-12,344
2017-06-13,344
2017-06-14,344
2017-06-15,328
2017-06-16,328
2017-06-17,328
2017-06-18,328
2017-06-19,328
2017-06-20,328
2017-06-21,334
2017-06-22,334
2017-06-23,334
2017-06-24,334
2017-06-25,334
2017-06-26,334
2017-06-27,334
2017-06-28,334
2017-06-29,334
2017-06-30,334
2017-07-01,334
2017-07-02,339
2017-07-03,339
2017-07-04,339
2017-07-05,339
2017-07-06,339
2017-07-07,339
2017-07-08,339
2017-07-13,339
2017-07-14,339
2017-07-15,342
2017-07-16,342
2017-07-17,342
2017-07-18,342
2017-07-19,342
2017-07-20,342
2017-07-21,342
2017-07-22,342
2017-07-23,342
2017-07-24,342
2017-07-25,342
2017-07-26,342
2017-07-27,342
2017-07-28,342
2017-07-29,342
2017-07-30,342
2017-07-31,342
2017-08-01,342
2017-08-02,342
2017-08-03,342
2017-08-04,342
2017-08-05,330
2017-08-06,330
2017-08-09,330
2017-08-10,330
2017-08-11,330
2017-08-12,330
2017-08-13,330
2017-08-14,330
2017-08-15,331
2017-08-16,331
2017-08-17,331
2017-08-18,331
2017-08-19,331
2017-08-20,331
2017-08-21,331
2017-08-22,331
2017-08-23,331
2017-08-24,331
2017-08-25,331
2017-08-26,329
2017-08-27,329
2017-08-28,329
2017-08-29,329
2017-08-30,329
2017-08-31,329
2017-09-01,329
2017-09-02,329
2017-09-03,329
2017-09-04,329
2017-09-05,329
2017-09-06,329
2017-09-07,329
2017-09-08,323
2017-09-09,323
2017-09-10,323
2017-09-11,323
2017-09-12,323
2017-09-13,323
2017-09-14,323
2017-09-15,323
2017-09-16,323
2017-09-17,323
2017-09-19,323
2017-09-20,310
2017-09-21,310
2017-09-22,310
2017-09-23,310
2017-09-24,310
2017-09-25,310
2017-09-26,310
2017-09-27,310
2017-09-28,310
2017-09-29,310
2017-09-30,310
2017-10-01,310
2017-10-02,310
2017-10-03,310
2017-10-04,310
2017-10-05,302
2017-10-06,302
2017-10-07,302
2017-10-08,302
2017-10-09,302
2017-10-10,302
2017-10-11,302
2017-10-12,302
2017-10-13,302
2017-10-14,302
2017-10-15,302
2017-10-16,302
2017-10-17,298
2017-10-18,298
2017-10-19,298
2017-10-20,298
2017-10-21,298
2017-10-22,298
2017-10-23,298
2017-10-24,298
2017-10-25,298
2017-10-26,298
2017-10-27,298
2017-10-28,298
2017-10-29,294
2017-10-30,294
2017-10-31,294
2017-11-01,294
2017-11-02,294
2017-11-03,294
2017-11-04,294
2017-11-05,294
2017-11-06,294
2017-11-07,294
2017-11-08,298
2017-11-09,298
2017-11-10,298
2017-11-11,298
2017-11-12,298
2017-11-13,298
2017-11-14,298
2017-11-15,298
2017-11-16,298
2017-11-17,298
2017-11-18,298
2017-11-19,303
2017-11-20,303
2017-11-21,303
2017-11-22,303
2017-11-23,303
2017-11-24,303
2017-11-25,303
2017-11-26,303
2017-11-27,303
2017-11-28,303
2017-11-29,303
2017-11-30,303
2017-12-01,303
2017-12-02,303
2017-12-03,301
2017-12-04,301
2017-12-05,301
2017-12-06,301
2017-12-07,301
2017-12-08,301
2017-12-09,301
2017-12-10,301
2017-12-11,301
2017-12-12,301
2017-12-13,298
2017-12-14,298
2017-12-15,298
2017-12-16,298
2017-12-17,298
2017-12-18,298
2017-12-19,298
2017-12-20,298
2017-12-21,306
2017-12-22,306
2017-12-23,306
2017-12-24,306
2017-12-25,306
2017-12-26,306
2017-12-27,306
2017-12-28,306
2017-12-29,306
2017-12-30,306
2017-12-31,315
2018-01-01,315
2018-01-02,315
2018-01-03,315
2018-01-04,315
2018-01-05,315
2018-01-06,315
2018-01-07,315
2018-01-08,315
2018-01-09,319
2018-01-10,319
2018-01-11,319
2018-01-12,319
2018-01-13,319
2018-01-14,319
2018-01-15,319
2018-01-16,319
2018-01-17,319
2018-01-18,328
2018-01-19,328
2018-01-20,328
2018-01-21,328
2018-01-22,328
2018-01-23,328
2018-01-24,328
2018-01-25,328
2018-01-26,328
2018-01-27,328
2018-01-28,328
2018-01-29,328
2018-01-30,328
2018-02-01,328
2018-02-02,328
2018-02-03,328
2018-02-04,328
2018-02-05,320
2018-02-06,320
2018-02-07,320
2018-02-08,320
2018-02-09,320
2018-02-10,320
2018-02-11,320
2018-02-12,320
2018-02-13,320
2018-02-14,320
2018-02-15,330
2018-02-16,330
2018-02-17,330
2018-02-18,330
2018-02-19,330
2018-02-20,330
2018-02-21,330
2018-02-22,330
2018-02-23,330
2018-02-24,334
2018-02-25,334
2018-02-26,334
2018-02-27,334
2018-02-28,334
2018-03-01,334
2018-03-02,334
2018-03-03,334
2018-03-04,334
2018-03-05,334
2018-03-06,334
2018-03-07,339
2018-03-08,339
2018-03-09,339
2018-03-10,339
2018-03-11,339
2018-03-12,339
2018-03-13,339
2018-03-14,339
2018-03-15,339
2018-03-16,339
2018-03-17,339
2018-03-18,339
2018-03-19,339
2018-03-20,353
2018-03-21,353
2018-03-23,353
2018-03-24,353
2018-03-26,353
2018-03-27,353
2018-03-28,353
2018-03-29,353
2018-03-30,353
2018-03-31,353
2018-04-01,363
2018-04-02,363
2018-04-03,363
2018-04-04,363
2018-04-05,363
2018-04-06,363
2018-04-08,363
2018-04-09,363
2018-04-10,363
2018-04-11,363
2018-04-12,363
2018-04-13,367
2018-04-14,367
2018-04-16,367
2018-04-17,367
2018-04-18,367
2018-04-19,367
2018-04-20,367
2018-04-21,367
2018-04-22,367
2018-04-23,367
2018-04-24,367
2018-04-25,367
2018-04-26,367
2018-04-27,365
2018-04-28,365
2018-04-29,365
2018-04-30,365
2018-05-02,365
2018-05-03,365
2018-05-04,365
2018-05-05,365
2018-05-06,365
2018-05-07,365
2018-05-08,365
2018-05-09,365
2018-05-10,365
2018-05-11,362
2018-05-12,362
2018-05-13,362
2018-05-14,362
2018-05-15,362
2018-05-16,362
2018-05-17,362
2018-05-18,362
2018-05-19,362
2018-05-20,362
2018-05-21,369
2018-05-22,369
2018-05-23,369
2018-05-24,369
2018-05-25,369
2018-05-26,369
2018-05-27,369
2018-05-28,369
2018-05-29,369
2018-05-30,369
2018-05-31,369
2018-06-01,369
2018-06-02,369
2018-06-03,381
2018-06-04,381
2018-06-05,381
2018-06-06,381
2018-06-07,381
2018-06-08,381
2018-06-09,381
2018-06-10,381
2018-06-11,381
2018-06-12,381
2018-06-13,381
2018-06-14,381
2018-06-15,381
2018-06-16,399
2018-06-17,399
2018-06-18,399
2018-06-19,399
2018-06-20,399
2018-06-21,399
2018-06-22,399
2018-06-23,399
2018-06-24,399
2018-06-25,394
2018-06-26,394
2018-06-27,394
2018-06-28,394
2018-06-29,394
2018-06-30,394
2018-07-01,394
2018-07-02,394
2018-07-03,394
2018-07-04,394
2018-07-05,394
2018-07-06,407
2018-07-07,407
2018-07-08,407
2018-07-09,407
2018-07-10,407
2018-07-11,407
2018-07-12,407
2018-07-13,407
2018-07-14,407
2018-07-15,407
2018-07-16,407
2018-07-17,407
2018-07-18,407
2018-07-19,407
2018-07-20,407
2018-07-21,407
2018-07-22,423
2018-07-23,423
2018-07-24,423
2018-07-25,423
2018-07-26,423
2018-07-27,423
2018-07-28,423
2018-07-29,423
2018-07-30,423
2018-07-31,438
2018-08-01,438
2018-08-02,438
2018-08-03,438
2018-08-04,438
2018-08-05,438
2018-08-06,438
2018-08-07,438
2018-08-08,438
2018-08-09,438
2018-08-10,444
2018-08-11,444
2018-08-12,444
2018-08-14,444
2018-08-16,444
2018-08-17,444
2018-08-18,444
2018-08-19,433
2018-08-20,433
2018-08-21,433
2018-08-22,433
2018-08-23,433
2018-08-24,433
2018-08-25,433
2018-08-26,433
2018-08-27,444
2018-08-28,444
2018-08-29,444
2018-08-30,444
2018-08-31,444
2018-09-01,444
2018-09-02,444
2018-09-03,444
2018-09-04,444
2018-09-05,452
2018-09-06,452
2018-09-07,452
2018-09-08,452
2018-09-09,452
2018-09-10,452
2018-09-11,452
2018-09-12,452
2018-09-13,452
2018-09-14,438
2018-09-15,438
2018-09-16,438
2018-09-17,438
2018-09-18,438
2018-09-19,438
2018-09-20,438
2018-09-21,438
2018-09-22,438
2018-09-23,436
2018-09-24,436
2018-09-25,436
2018-09-26,436
2018-09-27,436
2018-09-28,436
2018-09-29,436
2018-09-30,436
2018-10-02,436
2018-10-03,444
2018-10-04,444
2018-10-05,444
2018-10-06,444
2018-10-07,444
2018-10-08,444
2018-10-09,444
2018-10-10,444
2018-10-11,455
2018-10-12,455
2018-10-13,455
2018-10-14,455
2018-10-15,455
2018-10-16,455
2018-10-17,455
2018-10-18,455
2018-10-19,459
2018-10-20,459
2018-10-21,459
2018-10-22,459
2018-10-23,459
2018-10-24,459
2018-10-25,459
2018-10-26,459
2018-10-27,459
2018-10-28,459
2018-10-29,459
2018-10-30,480
2018-10-31,480
2018-11-01,480
2018-11-03,480
2018-11-04,480
2018-11-05,480
2018-11-06,490
2018-11-07,490
2018-11-08,490
2018-11-09,490
2018-11-10,490
2018-11-11,490
2018-11-12,490
2018-11-13,495
2018-11-14,495
2018-11-15,495
2018-11-16,495
2018-11-17,495
2018-11-18,495
2018-11-19,498
2018-11-20,498
2018-11-21,498
2018-11-22,498
2018-11-23,498
2018-11-24,498
2018-11-25,498
2018-11-26,498
2018-11-27,498
2018-11-28,498
2018-11-29,498
2018-12-01,490
2018-12-02,490
2018-12-03,490
2018-12-04,490
2018-12-05,490
2018-12-07,489
2018-12-09,489
2018-12-10,489
2018-12-11,471
2018-12-12,471
2018-12-13,471
2018-12-14,471
2018-12-15,471
2018-12-16,471
2018-12-17,453
2018-12-18,453
2018-12-19,453
2018-12-20,453
2018-12-21,453
2018-12-22,453
2018-12-23,434
2018-12-24,434
2018-12-25,434
2018-12-26,434
2018-12-27,434
2018-12-28,434
2018-12-29,429
2018-12-30,429
2018-12-31,429
2019-01-01,429
2019-01-02,429
2019-01-03,429
2019-01-04,446
2019-01-05,446
2019-01-06,446
2019-01-08,446
2019-01-10,465
2019-01-11,465
2019-01-12,465
2019-01-13,465
2019-01-14,465
2019-01-15,481
2019-01-16,481
2019-01-17,481
2019-01-18,481
2019-01-19,481
2019-01-20,481
2019-01-21,488
2019-01-22,488
2019-01-23,488
2019-01-24,488
2019-01-25,488
2019-01-26,488
2019-01-27,478
2019-01-29,478
2019-01-30,478
2019-01-31,478
2019-02-01,478
2019-02-02,495
2019-02-03,495
2019-02-04,495
2019-02-05,495
2019-02-06,495
2019-02-07,495
2019-02-08,482
2019-02-09,482
2019-02-10,482
2019-02-11,482
2019-02-12,482
2019-02-13,482
2019-02-14,494
2019-02-15,494
2019-02-16,494
2019-02-17,494
2019-02-18,494
2019-02-19,494
2019-02-20,497
2019-02-21,497
2019-02-22,497
2019-02-23,497
2019-02-24,497
2019-02-25,506
2019-02-26,506
2019-02-27,506
2019-02-28,506
2019-03-01,506
2019-03-02,506
2019-03-03,506
2019-03-04,506
2019-03-05,506
2019-03-06,497
2019-03-07,497
2019-03-08,497
2019-03-09,497
2019-03-10,497
2019-03-11,497
2019-03-12,497
2019-03-13,491
2019-03-14,491
2019-03-15,491
2019-03-16,491
2019-03-17,491
2019-03-18,493
2019-03-19,493
2019-03-20,493
2019-03-21,493
2019-03-22,493
2019-03-23,507
2019-03-24,507
2019-03-25,507
2019-03-26,507
2019-03-27,507
2019-03-28,507
2019-03-29,507
2019-03-30,507
2019-03-31,507
2019-04-01,507
2019-04-02,531
2019-04-03,531
2019-04-04,531
2019-04-05,531
2019-04-06,531
2019-04-07,531
2019-04-08,531
2019-04-09,531
2019-04-10,548
2019-04-11,548
2019-04-12,548
2019-04-13,548
2019-04-14,548
2019-04-15,548
2019-04-16,548
2019-04-17,563
2019-04-18,563
2019-04-19,563
2019-04-20,563
2019-04-21,563
2019-04-22,563
2019-04-23,563
2019-04-24,563
2019-04-25,587
2019-04-26,587
2019-04-27,587
2019-04-28,587
2019-04-29,587
2019-04-30,587
2019-05-01,587
2019-05-02,587
2019-05-03,600
2019-05-04,600
2019-05-05,600
2019-05-06,600
2019-05-07,600
2019-05-08,600
2019-05-09,600
2019-05-10,605
2019-05-11,605
2019-05-12,605
2019-05-13,605
2019-05-14,605
2019-05-15,605
2019-05-16,605
2019-05-17,605
2019-05-18,600
2019-05-19,600
2019-05-20,600
2019-05-21,600
2019-05-22,600
2019-05-23,600
2019-05-24,600
2019-05-25,600
2019-05-26,600
2019-05-27,600
2019-05-28,600
2019-05-29,600
2019-05-30,600
2019-05-31,600
2019-06-01,596
2019-06-02,596
2019-06-03,596
2019-06-04,596
2019-06-05,596
2019-06-06,596
2019-06-07,596
2019-06-08,584
2019-06-09,584
2019-06-10,584
2019-06-11,584
2019-06-12,584
2019-06-13,584
2019-06-14,584
2019-06-15,596
2019-06-16,596
2019-06-17,596
2019-06-18,596
2019-06-19,596
2019-06-20,596
2019-06-21,596
2019-06-22,596
2019-06-23,598
2019-06-24,598
2019-06-25,598
2019-06-26,598
2019-06-27,598
2019-06-28,598
2019-06-29,598
2019-06-30,598
2019-07-01,598
2019-07-02,598
2019-07-03,598
2019-07-04,598
2019-07-05,598
2019-07-06,598
2019-07-07,598
2019-07-08,598
2019-07-09,608
2019-07-10,608
2019-07-11,608
2019-07-12,608
2019-07-13,608
2019-07-14,608
2019-07-15,608
2019-07-16,604
2019-07-17,604
2019-07-18,604
2019-07-19,604
2019-07-20,604
2019-07-21,604
2019-07-22,604
2019-07-23,604
2019-07-24,585
2019-07-25,585
2019-07-26,585
2019-07-27,585
2019-07-28,585
2019-07-29,585
2019-07-30,585
2019-07-31,585
2019-08-01,595
2019-08-02,595
2019-08-03,595
2019-08-04,595
2019-08-05,595
2019-08-06,595
2019-08-07,595
2019-08-08,595
2019-08-09,588
2019-08-10,588
2019-08-11,588
2019-08-12,588
2019-08-13,588
2019-08-14,588
2019-08-15,588
2019-08-16,588
2019-08-17,588
2019-08-18,588
2019-08-19,595
2019-08-20,595
2019-08-21,595
2019-08-22,595
2019-08-23,595
2019-08-24,595
2019-08-24,595
2019-08-25,595
2019-08-25,595
2019-08-26,595
2019-08-26,595
2019-08-27,579
2019-08-27,579
2019-08-28,579
2019-08-29,579
2019-08-30,579
2019-08-31,579
2019-09-01,579
2019-09-02,579
2019-09-03,579
2019-09-04,579
2019-09-05,579
2019-09-06,603
