date_obj,Black%20shield%20(h5) price
2019-05-04,2040
2019-05-05,2040
2019-05-06,2040
2019-05-07,2139
2019-05-08,2139
2019-05-09,2139
2019-05-10,2214
2019-05-11,2214
2019-05-12,2214
2019-05-13,2310
2019-05-14,2310
2019-05-15,2310
2019-05-16,2399
2019-05-17,2399
2019-05-18,2399
2019-05-19,2516
2019-05-20,2516
2019-05-21,2516
2019-05-22,2633
2019-05-23,2633
2019-05-24,2633
2019-05-25,2633
2019-05-26,2762
2019-05-27,2762
2019-05-28,2762
2019-05-29,2860
2019-05-30,2860
2019-05-31,2860
2019-06-01,2860
2019-06-02,2860
2019-06-03,2993
2019-06-04,2993
2019-06-05,2993
2019-06-06,2993
2019-06-07,3113
2019-06-08,3113
2019-06-09,3113
2019-06-10,3113
2019-06-11,3152
2019-06-12,3152
2019-06-13,3152
2019-06-14,3152
2019-06-15,3152
2019-06-16,3154
2019-06-17,3154
2019-06-18,3154
2019-06-19,3154
2019-06-20,3273
2019-06-21,3273
2019-06-22,3273
2019-06-23,3273
2019-06-24,3282
2019-06-25,3282
2019-06-26,3282
2019-06-27,3282
2019-06-28,3373
2019-06-29,3373
2019-06-30,3373
2019-07-01,3373
2019-07-02,3396
2019-07-03,3396
2019-07-04,3396
2019-07-05,3396
2019-07-06,3396
2019-07-07,3407
2019-07-08,3407
2019-07-09,3407
2019-07-10,3407
2019-07-11,3407
2019-07-12,3422
2019-07-13,3422
2019-07-14,3422
2019-07-15,3422
2019-07-16,3461
2019-07-17,3461
2019-07-18,3461
2019-07-19,3461
2019-07-20,3336
2019-07-21,3336
2019-07-22,3336
2019-07-23,3336
2019-07-24,3336
2019-07-25,3258
2019-07-26,3258
2019-07-27,3258
2019-07-28,3258
2019-07-29,3258
2019-07-30,3201
2019-07-31,3201
2019-08-01,3201
2019-08-02,3201
2019-08-03,3095
2019-08-04,3095
2019-08-05,3095
2019-08-06,3095
2019-08-07,3095
2019-08-08,3145
2019-08-09,3145
2019-08-10,3145
2019-08-11,3145
2019-08-12,3145
2019-08-13,3026
2019-08-14,3026
2019-08-15,3026
2019-08-16,2885
2019-08-17,2885
2019-08-18,2885
2019-08-19,2885
2019-08-20,2885
2019-08-21,2781
2019-08-22,2781
2019-08-23,2781
2019-08-24,2745
2019-08-24,2745
2019-08-25,2745
2019-08-25,2745
2019-08-26,2745
2019-08-27,2745
2019-08-27,2745
2019-08-28,2747
2019-08-29,2747
2019-08-30,2747
2019-08-31,2747
2019-09-01,2633
2019-09-02,2633
2019-09-03,2633
2019-09-04,2684
2019-09-05,2684
2019-09-06,2684
2019-09-07,2684
2019-09-08,2722
2019-09-09,2722
2019-09-10,2722
2019-09-11,2722
2019-09-12,2622
2019-09-13,2622
2019-09-14,2622
2019-09-15,2622
2019-09-16,2622
2019-09-17,2705
2019-09-18,2705
2019-09-19,2705
2019-09-20,2705
2019-09-21,2673
2019-09-22,2673
2019-09-23,2673
2019-09-24,2673
2019-09-25,2676
2019-09-26,2676
2019-09-27,2676
2019-09-28,2676
2019-09-29,2676
2019-09-30,2706
2019-10-01,2706
2019-10-02,2706
2019-10-03,2706
2019-10-04,2706
2019-10-05,2650
2019-10-06,2650
2019-10-07,2650
2019-10-08,2650
2019-10-09,2650
2019-10-10,2528
2019-10-11,2528
2019-10-12,2528
2019-10-13,2528
2019-10-14,2500
2019-10-15,2500
2019-10-16,2500
2019-10-17,2500
2019-10-18,2500
2019-10-19,2564
2019-10-20,2564
2019-10-21,2564
2019-10-22,2564
2019-10-23,2564
2019-10-24,2480
2019-10-25,2480
2019-10-26,2480
2019-10-27,2480
2019-10-28,2480
2019-10-29,2442
2019-10-30,2442
2019-10-31,2442
2019-11-01,2442
2019-11-02,2442
2019-11-03,2343
2019-11-04,2343
2019-11-05,2343
2019-11-06,2343
2019-11-07,2343
2019-11-08,2343
2019-11-09,2343
2019-11-10,2343
2019-11-11,2343
2019-11-12,2280
2019-11-13,2280
2019-11-14,2280
2019-11-15,2280
2019-11-16,2280
2019-11-17,2280
2019-11-18,2174
2019-11-19,2174
2019-11-20,2174
2019-11-21,2174
2019-11-22,2174
2019-11-23,2151
2019-11-24,2151
2019-11-25,2151
2019-11-26,2151
2019-11-27,2151
2019-11-28,2174
2019-11-29,2174
2019-11-30,2174
2019-12-01,2174
2019-12-02,2174
2019-12-03,2174
2019-12-04,2155
2019-12-05,2155
2019-12-06,2155
2019-12-07,2155
2019-12-08,2155
2019-12-09,2155
2019-12-10,2155
2019-12-11,2132
2019-12-12,2132
2019-12-13,2132
2019-12-14,2132
2019-12-15,2132
2019-12-16,2132
2019-12-17,2177
2019-12-18,2177
2019-12-19,2177
2019-12-20,2177
2019-12-21,2177
2019-12-22,2177
2019-12-23,2189
2019-12-24,2189
2019-12-25,2189
2019-12-26,2189
2019-12-27,2189
2019-12-28,2189
2019-12-29,2189
2019-12-30,2189
2019-12-31,2189
2020-01-01,2189
2020-01-02,2189
2020-01-03,2173
2020-01-04,2173
2020-01-05,2173
2020-01-06,2173
2020-01-07,2173
2020-01-08,2173
2020-01-09,2168
2020-01-10,2168
2020-01-11,2168
2020-01-12,2168
2020-01-13,2168
2020-01-14,2161
2020-01-15,2161
2020-01-16,2161
2020-01-17,2161
2020-01-18,2161
2020-01-19,2156
2020-01-20,2156
2020-01-21,2156
2020-01-22,2156
2020-01-23,2156
2020-01-24,2239
2020-01-25,2239
2020-01-26,2239
2020-01-27,2239
2020-01-28,2239
2020-01-29,2298
2020-01-30,2298
2020-01-31,2298
2020-02-01,2298
2020-02-02,2298
2020-02-03,2289
2020-02-04,2289
2020-02-05,2289
2020-02-06,2289
2020-02-07,2289
2020-02-08,2380
2020-02-09,2380
2020-02-10,2380
2020-02-11,2380
2020-02-12,2456
2020-02-13,2456
2020-02-14,2456
2020-02-15,2456
2020-02-16,2456
2020-02-17,2507
2020-02-18,2507
2020-02-19,2507
2020-02-20,2507
2020-02-21,2507
2020-02-22,2602
2020-02-23,2602
2020-02-24,2602
2020-02-25,2602
2020-02-26,2602
2020-02-27,2538
2020-02-28,2538
2020-02-29,2538
2020-03-01,2538
2020-03-02,2501
2020-03-03,2501
2020-03-04,2501
2020-03-05,2501
2020-03-06,2501
2020-03-07,2397
2020-03-08,2397
2020-03-09,2397
2020-03-10,2397
2020-03-11,2397
2020-03-12,2341
2020-03-13,2341
2020-03-14,2341
2020-03-15,2341
2020-03-16,2341
2020-03-17,2321
2020-03-18,2321
2020-03-19,2321
2020-03-20,2321
2020-03-21,2240
2020-03-22,2240
2020-03-23,2240
2020-03-24,2240
2020-03-25,2346
2020-03-26,2346
2020-03-27,2346
2020-03-28,2346
2020-03-29,2295
2020-03-30,2295
2020-03-31,2295
2020-04-01,2280
2020-04-02,2280
2020-04-03,2280
2020-04-04,2188
2020-04-05,2188
2020-04-06,2188
2020-04-07,2146
2020-04-08,2146
2020-04-09,2146
2020-04-10,2065
2020-04-11,2065
2020-04-12,2065
2020-04-13,2013
2020-04-14,2013
2020-04-15,2013
2020-04-16,2019
2020-04-17,2019
2020-04-18,2019
2020-04-19,2006
2020-04-20,2006
2020-04-21,2006
2020-04-22,1913
2020-04-23,1913
2020-04-24,1913
2020-04-25,1835
2020-04-26,1835
2020-04-27,1774
2020-04-28,1774
2020-04-29,1815
2020-04-30,1815
2020-05-01,1834
2020-05-02,1834
2020-05-03,1834
2020-05-04,1843
2020-05-05,1843
2020-05-06,1843
2020-05-07,1910
2020-05-08,1910
2020-05-09,1910
2020-05-10,1999
2020-05-11,1999
2020-05-12,2093
2020-05-13,2093
