date_obj,Dwarven%20helmet price
2016-01-15,41474
2016-01-16,41474
2016-01-17,41474
2016-01-18,41474
2016-01-19,41474
2016-01-20,40599
2016-01-21,40599
2016-01-22,40599
2016-01-23,40599
2016-01-24,40599
2016-01-25,40599
2016-01-26,40599
2016-01-27,40599
2016-01-28,40726
2016-01-29,40726
2016-01-30,40726
2016-01-31,40726
2016-02-01,40726
2016-02-02,40726
2016-02-03,40726
2016-02-04,40726
2016-02-05,40100
2016-02-06,40100
2016-02-07,40100
2016-02-08,40100
2016-02-09,40100
2016-02-10,40100
2016-02-11,40100
2016-02-12,40100
2016-02-13,40981
2016-02-14,40981
2016-02-15,40981
2016-02-16,40981
2016-02-17,40981
2016-02-18,40981
2016-02-19,40981
2016-02-20,40981
2016-02-21,40981
2016-02-22,41345
2016-02-23,41345
2016-02-24,41345
2016-02-25,41345
2016-02-26,41345
2016-02-27,41345
2016-02-28,41345
2016-02-29,41345
2016-03-01,40739
2016-03-02,40739
2016-03-03,40739
2016-03-04,40739
2016-03-05,40739
2016-03-06,40739
2016-03-07,40739
2016-03-08,40739
2016-03-09,40173
2016-03-10,40173
2016-03-11,40173
2016-03-12,40173
2016-03-13,40173
2016-03-14,40173
2016-03-15,40173
2016-03-16,40173
2016-03-17,40203
2016-03-18,40203
2016-03-19,40203
2016-03-20,40203
2016-03-21,40203
2016-03-22,40203
2016-03-23,40203
2016-03-24,40203
2016-03-25,40203
2016-03-26,40108
2016-03-27,40108
2016-03-28,40108
2016-03-29,40108
2016-03-30,40108
2016-03-31,40108
2016-04-01,40108
2016-04-02,40108
2016-04-03,40108
2016-04-04,40108
2016-04-05,40187
2016-04-06,40187
2016-04-07,40187
2016-04-08,40187
2016-04-09,40187
2016-04-10,40187
2016-04-11,40187
2016-04-12,40187
2016-04-13,40187
2016-04-14,39861
2016-04-15,39861
2016-04-16,39861
2016-04-17,39861
2016-04-18,39861
2016-04-19,39861
2016-04-20,39861
2016-04-21,39861
2016-04-22,39410
2016-04-23,39410
2016-04-24,39410
2016-04-25,39410
2016-04-26,39410
2016-04-27,39410
2016-04-28,39410
2016-04-29,39410
2016-04-30,39903
2016-05-01,39903
2016-05-02,39903
2016-05-03,39903
2016-05-04,39903
2016-05-05,39903
2016-05-06,39903
2016-05-07,39855
2016-05-08,39855
2016-05-09,39855
2016-05-10,39855
2016-05-11,39855
2016-05-12,39855
2016-05-13,39855
2016-05-14,39340
2016-05-15,39340
2016-05-16,39340
2016-05-17,39340
2016-05-18,39340
2016-05-19,39340
2016-05-22,39661
2016-05-23,39661
2016-05-24,39661
2016-05-25,39661
2016-05-26,39661
2016-05-27,39661
2016-05-28,39661
2016-05-29,40015
2016-05-30,40015
2016-05-31,40015
2016-06-01,40015
2016-06-02,40015
2016-06-03,40015
2016-06-04,40015
2016-06-05,40015
2016-06-06,40957
2016-06-07,40957
2016-06-08,40957
2016-06-09,40957
2016-06-10,40957
2016-06-11,40957
2016-06-12,40957
2016-06-13,40957
2016-06-14,41060
2016-06-15,41060
2016-06-16,41060
2016-06-17,41060
2016-06-18,41060
2016-06-19,41060
2016-06-20,41060
2016-06-21,41060
2016-06-22,40422
2016-06-23,40422
2016-06-24,40422
2016-06-25,40422
2016-06-26,40422
2016-06-27,40422
2016-06-28,40422
2016-06-29,40422
2016-06-30,40349
2016-07-01,40349
2016-07-02,40349
2016-07-03,40349
2016-07-04,40349
2016-07-05,40349
2016-07-06,40349
2016-07-07,40096
2016-07-08,40096
2016-07-09,40096
2016-07-10,40096
2016-07-11,40096
2016-07-12,40096
2016-07-13,40096
2016-07-14,39482
2016-07-15,39482
2016-07-16,39482
2016-07-17,39482
2016-07-18,39482
2016-07-23,39320
2016-07-24,39320
2016-07-25,39320
2016-07-26,39320
2016-07-27,39320
2016-07-28,39320
2016-07-29,39320
2016-07-30,40197
2016-07-31,40197
2016-08-01,40197
2016-08-02,40197
2016-08-03,40197
2016-08-04,40197
2016-08-05,40197
2016-08-06,41405
2016-08-07,41405
2016-08-08,41405
2016-08-09,41405
2016-08-10,41405
2016-08-11,41405
2016-08-12,41405
2016-08-13,41405
2016-08-14,41532
2016-08-15,41532
2016-08-16,41532
2016-08-17,41532
2016-08-18,41532
2016-08-19,41532
2016-08-20,41532
2016-08-21,39947
2016-08-22,39947
2016-08-23,39947
2016-08-24,39947
2016-08-25,39947
2016-08-26,39947
2016-08-28,39947
2016-08-31,39008
2016-09-01,39008
2016-09-02,39008
2016-09-03,39008
2016-09-04,39008
2016-09-05,39008
2016-09-06,39450
2016-09-07,39450
2016-09-08,39450
2016-09-09,39450
2016-09-10,39450
2016-09-11,39450
2016-09-12,39450
2016-09-13,39450
2016-09-14,39450
2016-09-15,40107
2016-09-16,40107
2016-09-17,40107
2016-09-18,40107
2016-09-19,40107
2016-09-20,40107
2016-09-21,40107
2016-09-22,40107
2016-09-23,40107
2016-09-24,39155
2016-09-25,39155
2016-09-26,39155
2016-09-27,39155
2016-09-28,39155
2016-09-29,39155
2016-09-30,39155
2016-10-01,39155
2016-10-02,39155
2016-10-03,39950
2016-10-04,39950
2016-10-05,39950
2016-10-06,39950
2016-10-07,39950
2016-10-08,39950
2016-10-09,39950
2016-10-10,39950
2016-10-11,39950
2016-10-12,40277
2016-10-13,40277
2016-10-14,40277
2016-10-15,40277
2016-10-16,40277
2016-10-17,40277
2016-10-18,40277
2016-10-19,40277
2016-10-20,40558
2016-10-21,40558
2016-10-22,40558
2016-10-23,40558
2016-10-24,40558
2016-10-25,40558
2016-10-26,40558
2016-10-27,41803
2016-10-28,41803
2016-10-29,41803
2016-10-30,41803
2016-10-31,41803
2016-11-01,41803
2016-11-02,41803
2016-11-03,43855
2016-11-04,43855
2016-11-05,43855
2016-11-06,43855
2016-11-07,43855
2016-11-08,43855
2016-11-09,43855
2016-11-10,46048
2016-11-11,46048
2016-11-12,46048
2016-11-13,46048
2016-11-14,46048
2016-11-15,46048
2016-12-07,52403
2016-12-08,52403
2016-12-09,52403
2016-12-10,52403
2016-12-11,50513
2016-12-12,50513
2016-12-13,50513
2016-12-14,50513
2016-12-15,50513
2016-12-16,50513
2016-12-17,50513
2016-12-18,48488
2016-12-19,48488
2016-12-20,48488
2016-12-21,48488
2016-12-22,48488
2016-12-23,48488
2016-12-24,48488
2016-12-25,47085
2016-12-26,47085
2016-12-27,47085
2016-12-28,47085
2016-12-29,47085
2016-12-30,47085
2016-12-31,45891
2017-01-01,45891
2017-01-02,45891
2017-01-03,45891
2017-01-04,45891
2017-01-05,45891
2017-01-06,44481
2017-01-07,44481
2017-01-08,44481
2017-01-09,44481
2017-01-10,44481
2017-01-11,44481
2017-01-12,42667
2017-01-13,42667
2017-01-14,42667
2017-01-15,42667
2017-01-16,42667
2017-01-17,41789
2017-01-18,41789
2017-01-19,41789
2017-01-20,41789
2017-01-21,41789
2017-01-22,41789
2017-01-23,41809
2017-01-27,41809
2017-01-28,41818
2017-01-29,41818
2017-01-30,41818
2017-01-31,41818
2017-02-01,41818
2017-02-02,41818
2017-02-03,41858
2017-02-04,41858
2017-02-05,41858
2017-02-06,41858
2017-02-07,41858
2017-02-08,41610
2017-02-09,41610
2017-02-10,41610
2017-02-11,41610
2017-02-12,41610
2017-02-13,41100
2017-02-14,41100
2017-02-15,41100
2017-02-16,41100
2017-02-18,40314
2017-02-19,40314
2017-02-20,40314
2017-02-21,40314
2017-02-22,40314
2017-02-23,39659
2017-02-24,39659
2017-02-25,39659
2017-02-26,39659
2017-02-27,39659
2017-02-28,39659
2017-03-01,39003
2017-03-02,39003
2017-03-03,39003
2017-03-04,39003
2017-03-05,39003
2017-03-06,38549
2017-03-07,38549
2017-03-08,38549
2017-03-09,38549
2017-03-10,38549
2017-03-11,38642
2017-03-12,38642
2017-03-13,38642
2017-03-14,38642
2017-03-15,38642
2017-03-16,38194
2017-03-17,38194
2017-03-18,38194
2017-03-19,38194
2017-03-20,38194
2017-03-21,37646
2017-03-22,37646
2017-03-23,37646
2017-03-24,37646
2017-03-25,37646
2017-03-26,37646
2017-03-27,37182
2017-03-28,37182
2017-03-29,37182
2017-03-30,37182
2017-03-31,37182
2017-04-01,37182
2017-04-02,37727
2017-04-03,37727
2017-04-04,37727
2017-04-12,38608
2017-04-13,38608
2017-04-14,38608
2017-04-15,38608
2017-04-16,38608
2017-04-17,39834
2017-04-18,39834
2017-04-19,39834
2017-04-20,39834
2017-04-21,39834
2017-04-22,39834
2017-04-23,39848
2017-04-24,39848
2017-04-25,39848
2017-04-26,39848
2017-04-27,39848
2017-04-28,39130
2017-04-29,39130
2017-04-30,39130
2017-05-01,39130
2017-05-02,39130
2017-05-03,38306
2017-05-04,38306
2017-05-05,38306
2017-05-06,38306
2017-05-07,38306
2017-05-08,38306
2017-05-09,38054
2017-05-10,38054
2017-05-11,38054
2017-05-12,38054
2017-05-13,38054
2017-05-14,38054
2017-05-15,37911
2017-05-16,37911
2017-05-17,37911
2017-05-18,37911
2017-05-19,37911
2017-05-20,38323
2017-05-21,38323
2017-05-22,38323
2017-05-23,38323
2017-05-24,38323
2017-05-25,38323
2017-05-26,38172
2017-05-27,38172
2017-05-28,38172
2017-05-29,38172
2017-05-30,38172
2017-05-31,38475
2017-06-01,38475
2017-06-02,38475
2017-06-03,38475
2017-06-04,38617
2017-06-05,38617
2017-06-06,38617
2017-06-07,38617
2017-06-08,38617
2017-06-09,38475
2017-06-10,38475
2017-06-11,38475
2017-06-12,38475
2017-06-13,38043
2017-06-14,38043
2017-06-15,38043
2017-06-16,38043
2017-06-17,38043
2017-06-18,37481
2017-06-19,37481
2017-06-20,37481
2017-06-21,37481
2017-06-22,37481
2017-06-23,37481
2017-06-24,37809
2017-06-25,37809
2017-06-26,37809
2017-06-27,37809
2017-06-28,37809
2017-06-29,37758
2017-06-30,37758
2017-07-01,37758
2017-07-02,37758
2017-07-03,37758
2017-07-04,37492
2017-07-05,37492
2017-07-06,37492
2017-07-07,37492
2017-07-08,37492
2017-07-13,37245
2017-07-14,37087
2017-07-15,37087
2017-07-16,37087
2017-07-17,37087
2017-07-18,37087
2017-07-19,36910
2017-07-20,36910
2017-07-21,36910
2017-07-22,36910
2017-07-23,36835
2017-07-24,36835
2017-07-25,36835
2017-07-26,36835
2017-07-27,36835
2017-07-28,38089
2017-07-29,38089
2017-07-30,38089
2017-07-31,38089
2017-08-01,38089
2017-08-02,38932
2017-08-03,38932
2017-08-04,38932
2017-08-05,38932
2017-08-06,38932
2017-08-09,38746
2017-08-10,38746
2017-08-11,39033
2017-08-12,39033
2017-08-13,39033
2017-08-14,39033
2017-08-15,39033
2017-08-16,39820
2017-08-17,39820
2017-08-18,39820
2017-08-19,39820
2017-08-20,39820
2017-08-21,40294
2017-08-22,40294
2017-08-23,40294
2017-08-24,40294
2017-08-25,40294
2017-08-26,41374
2017-08-27,41374
2017-08-28,41374
2017-08-29,41374
2017-08-30,41374
2017-08-31,41824
2017-09-01,41824
2017-09-03,41824
2017-09-04,41824
2017-09-05,41395
2017-09-06,41395
2017-09-07,41395
2017-09-08,41395
2017-09-09,41395
2017-09-10,40928
2017-09-11,40928
2017-09-12,40928
2017-09-13,40928
2017-09-14,40928
2017-09-15,40928
2017-09-16,40449
2017-09-17,40449
2017-09-18,40449
2017-09-19,40449
2017-09-20,40449
2017-09-21,40419
2017-09-22,40419
2017-09-23,40419
2017-09-24,40419
2017-09-25,40419
2017-09-26,40713
2017-09-27,40713
2017-09-28,40713
2017-09-29,40713
2017-09-30,40713
2017-10-01,40713
2017-10-02,39687
2017-10-03,39687
2017-10-04,39687
2017-10-05,39687
2017-10-06,39687
2017-10-07,39687
2017-10-08,38405
2017-10-09,38405
2017-10-10,38405
2017-10-11,38405
2017-10-12,38405
2017-10-13,39114
2017-10-14,39114
2017-10-15,39114
2017-10-16,39114
2017-10-17,39114
2017-10-18,39097
2017-10-19,39097
2017-10-20,39097
2017-10-21,39097
2017-10-22,39097
2017-10-23,38867
2017-10-24,38867
2017-10-25,38867
2017-10-26,38867
2017-10-27,38867
2017-10-28,38867
2017-10-29,38248
2017-10-30,38248
2017-10-31,38248
2017-11-01,38248
2017-11-02,38248
2017-11-03,38248
2017-11-04,37698
2017-11-05,37698
2017-11-06,37698
2017-11-07,37698
2017-11-08,37698
2017-11-09,37038
2017-11-10,37038
2017-11-11,37038
2017-11-12,37038
2017-11-13,37038
2017-11-14,37038
2017-11-15,37048
2017-11-16,37048
2017-11-17,37048
2017-11-18,37048
2017-11-19,37048
2017-11-20,36893
2017-11-21,36893
2017-11-22,36893
2017-11-23,36893
2017-11-24,37464
2017-11-25,37464
2017-11-26,37464
2017-11-27,39265
2017-11-28,39265
2017-11-29,39265
2017-11-30,41229
2017-12-01,41229
2017-12-02,41229
2017-12-03,43291
2017-12-04,43291
2017-12-05,43291
2017-12-06,43291
2017-12-07,45456
2017-12-08,45456
2017-12-09,45456
2017-12-10,45456
2017-12-11,46532
2017-12-12,46532
2017-12-13,46532
2017-12-14,46532
2017-12-15,46532
2017-12-16,44600
2017-12-17,44600
2017-12-18,44600
2017-12-19,44600
2017-12-20,42814
2017-12-21,42814
2017-12-22,42814
2017-12-23,42814
2017-12-24,42814
2017-12-25,42493
2017-12-26,42493
2017-12-27,42493
2017-12-28,42493
2017-12-29,42493
2017-12-30,41476
2017-12-31,41476
2018-01-01,41476
2018-01-02,41476
2018-01-03,40988
2018-01-04,40988
2018-01-05,41389
2018-01-06,41389
2018-01-07,41389
2018-01-08,40508
2018-01-09,40508
2018-01-10,40508
2018-01-11,40508
2018-01-12,39851
2018-01-13,39851
2018-01-14,39851
2018-01-15,39851
2018-01-16,39386
2018-01-17,39386
2018-01-18,39386
2018-01-19,39386
2018-01-20,38135
2018-01-21,38135
2018-01-22,38135
2018-01-23,38135
2018-01-25,37841
2018-01-26,37841
2018-01-27,38015
2018-01-28,38015
2018-01-29,38507
2018-01-30,38507
2018-01-31,38507
2018-02-01,38618
2018-02-02,38618
2018-02-03,38697
2018-02-04,38697
2018-02-05,38697
2018-02-06,38480
2018-02-07,38480
2018-02-08,39608
2018-02-09,40447
2018-02-10,40447
2018-02-11,42422
2018-02-12,44544
2018-02-13,46772
2018-02-14,49111
2018-02-15,51567
2018-02-16,54058
2018-02-17,56582
2018-02-18,57362
2018-02-19,56791
2018-02-20,56791
2018-02-21,54460
2018-02-22,54460
2018-02-23,51737
2018-02-24,51737
2018-02-25,49401
2018-02-26,49401
2018-02-27,47122
2018-02-28,47122
2018-03-01,47122
2018-03-02,48175
2018-03-03,48175
2018-03-04,48175
2018-03-05,46467
2018-03-06,46467
2018-03-07,45668
2018-03-09,45668
2018-03-10,44620
2018-03-11,44620
2018-03-12,44620
2018-03-13,43215
2018-03-14,43215
2018-03-15,43215
2018-03-16,42598
2018-03-17,42598
2018-03-18,42598
2018-03-20,41241
2018-03-21,41241
2018-03-23,40116
2018-03-24,40116
2018-03-25,38230
2018-03-26,38230
2018-03-27,37023
2018-03-28,37023
2018-03-29,37023
2018-03-30,36885
2018-03-31,36885
2018-04-01,36885
2018-04-02,37525
2018-04-03,37525
2018-04-04,37525
2018-04-05,38152
2018-04-06,38152
2018-04-07,38152
2018-04-08,38165
2018-04-09,38165
2018-04-10,38165
2018-04-11,37884
2018-04-12,37884
2018-04-13,37884
2018-04-14,37770
2018-04-15,37770
2018-04-16,37770
2018-04-17,38230
2018-04-18,38230
2018-04-19,38230
2018-04-20,38123
2018-04-21,38123
2018-04-22,38123
2018-04-23,38624
2018-04-24,38624
2018-04-25,38624
2018-04-26,38624
2018-04-27,38956
2018-04-28,38956
2018-04-29,38956
2018-04-30,38738
2018-05-01,38738
2018-05-03,38251
2018-05-04,38251
2018-05-05,38149
2018-05-07,38149
2018-05-08,38149
2018-05-09,37618
2018-05-10,37618
2018-05-11,37618
2018-05-12,37748
2018-05-13,37748
2018-05-14,37748
2018-05-15,37611
2018-05-16,37611
2018-05-17,37611
2018-05-18,37232
2018-05-19,37232
2018-05-20,37232
2018-05-21,36993
2018-05-22,36993
2018-05-23,36993
2018-05-24,36389
2018-05-25,36389
2018-05-26,36389
2018-05-27,37548
2018-05-28,37548
2018-05-29,38109
2018-05-30,38109
2018-05-31,38109
2018-06-01,37055
2018-06-02,37055
2018-06-03,37055
2018-06-04,36725
2018-06-05,36725
2018-06-06,36437
2018-06-07,36437
2018-06-08,36437
2018-06-09,36845
2018-06-10,36845
2018-06-11,36845
2018-06-12,36608
2018-06-13,36608
2018-06-14,37016
2018-06-15,37016
2018-06-16,37016
2018-06-17,36499
2018-06-18,36499
2018-06-19,36129
2018-06-20,36129
2018-06-21,36129
2018-06-22,36258
2018-06-23,36258
2018-06-24,36258
2018-06-25,36822
2018-06-26,36822
2018-06-27,36822
2018-06-28,37551
2018-06-29,37551
2018-06-30,37551
2018-07-01,37172
2018-07-02,37172
2018-07-03,37172
2018-07-04,37174
2018-07-05,37174
2018-07-06,37226
2018-07-07,37226
2018-07-08,37226
2018-07-09,37791
2018-07-10,37791
2018-07-11,38934
2018-07-12,38934
2018-07-13,38934
2018-07-14,38999
2018-07-15,38999
2018-07-16,38999
2018-07-17,38657
2018-07-18,38657
2018-07-19,38657
2018-07-20,38329
2018-07-21,38329
2018-07-22,38645
2018-07-23,38645
2018-07-24,40002
2018-07-25,40002
2018-07-26,41908
2018-07-27,44004
2018-07-28,46171
2018-07-29,48480
2018-07-30,50767
2018-07-31,53035
2018-08-01,53035
2018-08-02,55687
2018-08-03,55687
2018-08-04,56553
2018-08-05,55089
2018-08-06,55089
2018-08-07,53248
2018-08-08,51025
2018-08-09,51025
2018-08-10,48791
2018-08-11,47630
2018-08-12,45290
2018-08-14,44069
2018-08-16,43564
2018-08-17,44354
2018-08-18,44354
2018-08-19,45974
2018-08-20,45590
2018-08-21,45590
2018-08-22,46625
2018-08-23,46625
2018-08-24,48917
2018-08-25,50692
2018-08-26,50692
2018-08-27,50852
2018-08-28,51518
2018-08-29,51518
2018-08-30,49726
2018-08-31,49726
2018-09-01,48448
2018-09-02,48448
2018-09-03,48384
2018-09-04,50208
2018-09-05,50208
2018-09-06,52008
2018-09-07,52957
2018-09-08,52957
2018-09-09,52054
2018-09-10,52062
2018-09-11,52062
2018-09-12,52192
2018-09-13,52192
2018-09-14,52633
2018-09-15,52633
2018-09-16,51962
2018-09-17,51962
2018-09-18,51600
2018-09-19,51600
2018-09-20,51250
2018-09-21,51250
2018-09-22,50596
2018-09-23,50596
2018-09-24,51076
2018-09-25,51076
2018-09-26,50662
2018-09-27,50662
2018-09-28,50075
2018-09-29,50075
2018-09-30,47979
2018-10-01,47979
2018-10-02,47839
2018-10-03,46343
2018-10-04,46343
2018-10-05,46343
2018-10-06,45440
2018-10-07,45440
2018-10-08,43832
2018-10-09,43832
2018-10-10,44693
2018-10-11,44693
2018-10-12,45093
2018-10-13,43397
2018-10-14,43397
2018-10-15,43390
2018-10-16,43390
2018-10-17,42879
2018-10-18,42879
2018-10-19,43327
2018-10-20,43327
2018-10-21,44235
2018-10-22,44235
2018-10-23,45975
2018-10-24,45975
2018-10-25,47319
2018-10-26,47319
2018-10-27,48501
2018-10-28,49830
2018-10-29,49830
2018-10-30,50687
2018-10-31,50687
2018-11-01,52013
2018-11-03,54511
2018-11-04,54511
2018-11-05,57190
2018-11-06,57190
2018-11-07,59820
2018-11-08,59820
2018-11-09,60767
2018-11-10,61606
2018-11-11,61606
2018-11-12,60200
2018-11-13,60200
2018-11-14,58465
2018-11-15,58465
2018-11-16,56892
2018-11-17,56892
2018-11-18,54177
2018-11-19,54177
2018-11-20,51759
2018-11-21,51759
2018-11-22,50031
2018-11-23,50031
2018-11-24,48957
2018-11-25,47896
2018-11-26,47896
2018-11-27,47379
2018-11-28,47379
2018-11-29,45832
2018-12-01,44566
2018-12-02,44566
2018-12-03,43664
2018-12-04,42886
2018-12-05,43430
2018-12-07,42934
2018-12-09,42867
2018-12-10,42649
2018-12-11,42649
2018-12-12,42709
2018-12-13,42709
2018-12-14,42686
2018-12-15,42686
2018-12-16,41859
2018-12-17,41859
2018-12-18,40998
2018-12-19,40998
2018-12-20,40985
2018-12-21,40985
2018-12-22,40340
2018-12-23,38671
2018-12-24,38671
2018-12-25,38416
2018-12-26,38416
2018-12-27,37782
2018-12-28,37782
2018-12-29,39465
2018-12-30,39465
2018-12-31,41321
2019-01-01,41321
2019-01-02,40783
2019-01-03,40783
2019-01-04,40761
2019-01-05,41641
2019-01-06,41361
2019-01-08,40544
2019-01-10,41842
2019-01-11,41842
2019-01-12,42621
2019-01-13,42621
2019-01-14,42558
2019-01-15,42558
2019-01-16,42602
2019-01-17,42602
2019-01-18,44728
2019-01-19,44728
2019-01-20,43466
2019-01-21,43466
2019-01-22,41319
2019-01-23,41319
2019-01-24,40488
2019-01-25,40488
2019-01-26,40267
2019-01-27,40267
2019-01-28,41671
2019-01-29,43413
2019-01-30,43413
2019-01-31,44568
2019-02-01,46794
2019-02-02,46794
2019-02-03,48438
2019-02-04,48438
2019-02-05,49403
2019-02-06,49403
2019-02-07,49796
2019-02-08,49796
2019-02-09,50455
2019-02-10,50455
2019-02-11,50962
2019-02-12,50962
2019-02-13,49194
2019-02-14,49194
2019-02-15,47962
2019-02-16,47962
2019-02-17,46867
2019-02-18,46867
2019-02-19,45567
2019-02-20,45567
2019-02-21,44919
2019-02-22,44919
2019-02-23,44945
2019-02-24,44572
2019-02-25,44896
2019-02-26,44896
2019-02-27,44684
2019-02-28,44684
2019-03-01,43087
2019-03-02,43087
2019-03-03,42303
2019-03-04,40804
2019-03-05,39606
2019-03-06,40329
2019-03-07,40329
2019-03-08,40657
2019-03-09,40657
2019-03-10,40775
2019-03-11,40775
2019-03-12,41510
2019-03-13,41510
2019-03-14,41336
2019-03-15,41336
2019-03-16,41577
2019-03-17,41319
2019-03-18,41319
2019-03-19,42043
2019-03-20,42283
2019-03-21,42484
2019-03-22,42484
2019-03-23,43326
2019-03-24,42786
2019-03-25,42786
2019-03-26,42986
2019-03-27,42986
2019-03-28,42548
2019-03-29,42355
