date_obj,Adamant%20sword price
2015-10-12,1500
2015-10-13,1500
2015-10-14,1500
2015-10-15,1500
2015-10-16,1516
2015-10-17,1516
2015-10-18,1516
2015-10-19,1516
2015-10-20,1516
2015-10-22,1516
2015-10-23,1516
2015-10-24,1553
2015-10-25,1553
2015-10-26,1553
2015-10-27,1553
2015-10-28,1553
2015-10-29,1553
2015-10-30,1553
2015-10-31,1557
2015-11-01,1557
2015-11-02,1557
2015-11-03,1557
2015-11-04,1557
2015-11-05,1557
2015-11-06,1557
2015-11-07,1557
2015-11-08,1547
2015-11-09,1547
2015-11-10,1547
2015-11-11,1547
2015-11-12,1547
2015-11-13,1547
2015-11-14,1547
2015-11-15,1547
2015-11-16,1547
2015-11-17,1529
2015-11-18,1529
2015-11-19,1529
2015-11-20,1529
2015-11-21,1529
2015-11-22,1529
2015-11-23,1529
2015-11-24,1518
2015-11-25,1518
2015-11-26,1518
2015-11-27,1518
2015-11-28,1518
2015-11-29,1518
2015-11-30,1518
2015-12-01,1518
2015-12-02,1509
2015-12-03,1509
2015-12-04,1509
2015-12-05,1509
2015-12-06,1509
2015-12-07,1509
2015-12-08,1509
2015-12-09,1509
2015-12-10,1510
2015-12-11,1510
2015-12-12,1510
2015-12-13,1510
2015-12-14,1510
2015-12-15,1510
2015-12-16,1510
2015-12-17,1510
2015-12-18,1513
2015-12-19,1513
2015-12-20,1513
2015-12-21,1513
2015-12-22,1513
2015-12-23,1513
2015-12-24,1513
2015-12-25,1501
2015-12-26,1501
2015-12-27,1501
2015-12-28,1501
2015-12-29,1501
2015-12-30,1501
2015-12-31,1537
2016-01-01,1537
2016-01-02,1537
2016-01-03,1537
2016-01-04,1537
2016-01-05,1537
2016-01-06,1537
2016-01-07,1518
2016-01-08,1518
2016-01-09,1518
2016-01-10,1518
2016-01-11,1518
2016-01-12,1518
2016-01-13,1446
2016-01-14,1446
2016-01-15,1446
2016-01-16,1446
2016-01-17,1446
2016-01-18,1446
2016-01-19,1388
2016-01-20,1388
2016-01-21,1388
2016-01-22,1388
2016-01-23,1388
2016-01-24,1388
2016-01-25,1361
2016-01-26,1361
2016-01-27,1361
2016-01-28,1361
2016-01-29,1361
2016-01-30,1361
2016-01-31,1295
2016-02-01,1295
2016-02-02,1295
2016-02-03,1295
2016-02-04,1295
2016-02-05,1295
2016-02-06,1278
2016-02-07,1278
2016-02-08,1278
2016-02-09,1278
2016-02-10,1278
2016-02-11,1278
2016-02-12,1278
2016-02-13,1286
2016-02-14,1286
2016-02-15,1286
2016-02-16,1286
2016-02-17,1286
2016-02-18,1286
2016-02-19,1286
2016-02-20,1286
2016-02-21,1263
2016-02-22,1263
2016-02-23,1263
2016-02-24,1263
2016-02-25,1263
2016-02-26,1263
2016-02-27,1263
2016-02-28,1212
2016-02-29,1212
2016-03-01,1212
2016-03-02,1212
2016-03-03,1212
2016-03-04,1212
2016-03-05,1160
2016-03-06,1160
2016-03-07,1160
2016-03-08,1160
2016-03-09,1160
2016-03-10,1160
2016-03-11,1160
2016-03-12,1172
2016-03-13,1172
2016-03-14,1172
2016-03-15,1172
2016-03-16,1172
2016-03-17,1172
2016-03-18,1172
2016-03-19,1172
2016-03-20,1160
2016-03-21,1160
2016-03-22,1160
2016-03-23,1160
2016-03-24,1160
2016-03-25,1160
2016-03-26,1133
2016-03-27,1133
2016-03-28,1133
2016-03-29,1133
2016-03-30,1133
2016-03-31,1133
2016-04-01,1126
2016-04-02,1126
2016-04-03,1126
2016-04-04,1126
2016-04-05,1126
2016-04-06,1126
2016-04-07,1126
2016-04-08,1147
2016-04-09,1147
2016-04-10,1147
2016-04-11,1147
2016-04-12,1147
2016-04-13,1147
2016-04-14,1147
2016-04-15,1147
2016-04-16,1179
2016-04-17,1179
2016-04-18,1179
2016-04-19,1179
2016-04-20,1179
2016-04-21,1179
2016-04-22,1179
2016-04-23,1162
2016-04-24,1162
2016-04-25,1162
2016-04-26,1162
2016-04-27,1162
2016-04-28,1162
2016-04-29,1162
2016-04-30,1178
2016-05-01,1178
2016-05-02,1178
2016-05-03,1178
2016-05-04,1178
2016-05-05,1178
2016-05-06,1178
2016-05-07,1182
2016-05-08,1182
2016-05-09,1182
2016-05-10,1182
2016-05-11,1182
2016-05-12,1182
2016-05-13,1182
2016-05-14,1220
2016-05-15,1220
2016-05-16,1220
2016-05-17,1220
2016-05-18,1220
2016-05-19,1220
2016-05-21,1224
2016-05-22,1224
2016-05-23,1224
2016-05-24,1224
2016-05-25,1224
2016-05-26,1224
2016-05-27,1192
2016-05-28,1192
2016-05-29,1192
2016-05-30,1192
2016-05-31,1192
2016-06-01,1192
2016-06-02,1169
2016-06-03,1169
2016-06-04,1169
2016-06-05,1169
2016-06-06,1169
2016-06-07,1169
2016-06-08,1162
2016-06-09,1162
2016-06-10,1162
2016-06-11,1162
2016-06-12,1162
2016-06-13,1162
2016-06-14,1172
2016-06-15,1172
2016-06-16,1172
2016-06-17,1172
2016-06-18,1172
2016-06-19,1172
2016-06-20,1172
2016-06-21,1180
2016-06-22,1180
2016-06-23,1180
2016-06-24,1180
2016-06-25,1180
2016-06-26,1180
2016-06-27,1197
2016-06-28,1197
2016-06-29,1197
2016-06-30,1197
2016-07-01,1197
2016-07-02,1224
2016-07-03,1224
2016-07-04,1224
2016-07-05,1224
2016-07-06,1255
2016-07-07,1255
2016-07-08,1317
2016-07-09,1376
2016-07-10,1444
2016-07-11,1517
2016-07-12,1517
2016-07-13,1582
2016-07-14,1659
2016-07-15,1659
2016-07-16,1714
2016-07-17,1714
2016-07-18,1688
2016-07-23,1665
2016-07-24,1694
2016-07-25,1694
2016-07-26,1710
2016-07-27,1710
2016-07-28,1780
2016-07-29,1780
2016-07-30,1836
2016-07-31,1836
2016-08-01,1836
2016-08-02,1905
2016-08-03,1905
2016-08-04,1905
2016-08-05,1960
2016-08-06,1960
2016-08-07,2002
2016-08-08,2002
2016-08-09,2020
2016-08-10,2020
2016-08-11,2020
2016-08-12,2091
2016-08-13,2091
2016-08-14,2091
2016-08-15,2164
2016-08-16,2164
2016-08-17,2164
2016-08-18,2237
2016-08-19,2237
2016-08-20,2145
2016-08-21,2145
2016-08-22,2145
2016-08-23,2093
2016-08-24,2093
2016-08-25,2093
2016-08-26,2093
2016-08-28,2168
2016-08-31,2238
2016-09-01,2238
2016-09-02,2287
2016-09-03,2287
2016-09-04,2248
2016-09-05,2248
2016-09-06,2248
2016-09-07,2281
2016-09-08,2281
2016-09-09,2281
2016-09-10,2338
2016-09-11,2338
2016-09-12,2338
2016-09-13,2381
2016-09-14,2381
2016-09-15,2381
2016-09-16,2381
2016-09-17,2432
2016-09-18,2432
2016-09-19,2432
2016-09-20,2432
2016-09-21,2451
2016-09-22,2451
2016-09-23,2451
2016-09-24,2472
2016-09-25,2472
2016-09-26,2472
2016-09-27,2495
2016-09-28,2495
2016-09-29,2495
2016-09-30,2374
2016-10-01,2374
2016-10-02,2374
2016-10-03,2374
2016-10-04,2255
2016-10-05,2255
2016-10-06,2255
2016-10-07,2144
2016-10-08,2144
2016-10-09,2144
2016-10-10,2113
2016-10-11,2113
2016-10-12,2113
2016-10-13,2085
2016-10-14,2085
2016-10-15,2085
2016-10-16,1984
2016-10-17,1984
2016-10-18,1984
2016-10-19,1887
2016-10-20,1887
2016-10-21,1887
2016-10-22,1841
2016-10-23,1841
2016-10-24,1778
2016-10-25,1778
2016-10-26,1778
2016-10-27,1816
2016-10-28,1816
2016-10-29,1816
2016-10-30,1810
2016-10-31,1810
2016-11-01,1810
2016-11-02,1828
2016-11-03,1828
2016-11-04,1828
2016-11-05,1821
2016-11-06,1821
2016-11-07,1821
2016-11-08,1820
2016-11-09,1820
2016-11-10,1820
2016-11-11,1786
2016-11-12,1786
2016-11-13,1786
2016-11-14,1792
2016-11-15,1792
2016-12-07,2116
2016-12-08,2139
2016-12-09,2139
2016-12-10,2034
2016-12-11,2034
2016-12-12,1932
2016-12-13,1932
2016-12-14,1835
2016-12-15,1835
2016-12-16,1835
2016-12-17,1783
2016-12-18,1783
2016-12-19,1783
2016-12-20,1779
2016-12-21,1779
2016-12-22,1779
2016-12-23,1791
2016-12-24,1791
2016-12-25,1791
2016-12-26,1754
2016-12-27,1754
2016-12-28,1671
2016-12-29,1671
2016-12-30,1671
2016-12-31,1729
2017-01-01,1729
2017-01-02,1685
2017-01-03,1685
2017-01-04,1649
2017-01-05,1649
2017-01-06,1649
2017-01-07,1605
2017-01-08,1605
2017-01-09,1537
2017-01-10,1537
2017-01-11,1561
2017-01-12,1561
2017-01-13,1482
2017-01-14,1482
2017-01-15,1407
2017-01-16,1407
2017-01-17,1336
2017-01-18,1336
2017-01-19,1283
2017-01-20,1283
2017-01-21,1260
2017-01-22,1260
2017-01-23,1257
2017-01-27,1298
2017-01-28,1298
2017-01-29,1334
2017-01-30,1334
2017-01-31,1334
2017-02-01,1358
2017-02-02,1358
2017-02-03,1358
2017-02-04,1382
2017-02-05,1382
2017-02-06,1408
2017-02-07,1408
2017-02-08,1443
2017-02-09,1443
2017-02-10,1489
2017-02-11,1489
2017-02-12,1522
2017-02-13,1522
2017-02-14,1570
2017-02-15,1570
2017-02-16,1634
2017-02-17,1634
2017-02-18,1634
2017-02-19,1651
2017-02-20,1651
2017-02-21,1690
2017-02-22,1690
2017-02-23,1690
2017-02-24,1743
2017-02-25,1743
2017-02-26,1809
2017-02-27,1809
2017-02-28,1900
2017-03-01,1900
2017-03-02,1965
2017-03-03,1965
2017-03-04,2012
2017-03-05,2012
2017-03-06,2081
2017-03-07,2081
2017-03-08,2081
2017-03-09,2099
2017-03-10,2099
2017-03-11,2125
2017-03-12,2125
2017-03-13,2149
2017-03-14,2149
2017-03-15,2117
2017-03-16,2117
2017-03-17,2129
2017-03-18,2129
2017-03-19,2126
2017-03-20,2126
2017-03-21,2125
2017-03-22,2125
2017-03-23,2135
2017-03-24,2135
2017-03-25,2179
2017-03-26,2179
2017-03-27,2198
2017-03-28,2198
2017-03-29,2221
2017-03-30,2221
2017-03-31,2190
2017-04-01,2190
2017-04-02,2190
2017-04-03,2138
2017-04-04,2138
2017-04-05,2138
2017-04-12,2165
2017-04-13,2144
2017-04-14,2144
2017-04-15,2205
2017-04-16,2205
2017-04-17,2259
2017-04-18,2259
2017-04-19,2216
2017-04-20,2216
2017-04-21,2182
2017-04-22,2182
2017-04-23,2165
2017-04-24,2165
2017-04-25,2152
2017-04-26,2152
2017-04-27,2152
2017-04-28,2155
2017-04-29,2155
2017-04-30,2126
2017-05-01,2126
2017-05-02,2126
2017-05-03,2092
2017-05-04,2092
2017-05-05,2027
2017-05-06,2027
2017-05-07,1998
2017-05-08,1998
2017-05-09,1965
2017-05-10,1965
2017-05-11,1965
2017-05-12,1917
2017-05-13,1917
2017-05-14,1914
2017-05-15,1914
2017-05-16,1905
2017-05-17,1905
2017-05-18,1867
2017-05-19,1867
2017-05-20,1810
2017-05-21,1810
2017-05-22,1810
2017-05-23,1797
2017-05-24,1797
2017-05-25,1778
2017-05-26,1778
2017-05-27,1736
2017-05-28,1736
2017-05-29,1736
2017-05-30,1695
2017-05-31,1695
2017-06-01,1644
2017-06-02,1644
2017-06-03,1644
2017-06-04,1606
2017-06-05,1606
2017-06-06,1558
2017-06-07,1558
2017-06-08,1558
2017-06-09,1520
2017-06-10,1520
2017-06-11,1459
2017-06-12,1459
2017-06-13,1472
2017-06-14,1472
2017-06-15,1450
2017-06-16,1450
2017-06-17,1437
2017-06-18,1437
2017-06-19,1437
2017-06-20,1435
2017-06-21,1435
2017-06-22,1435
2017-06-23,1458
2017-06-24,1458
2017-06-25,1480
2017-06-26,1480
2017-06-27,1421
2017-06-28,1421
2017-06-29,1350
2017-06-30,1350
2017-07-01,1350
2017-07-02,1306
2017-07-03,1306
2017-07-04,1283
2017-07-05,1283
2017-07-06,1283
2017-07-07,1311
2017-07-08,1311
2017-07-09,1324
2017-07-13,1313
2017-07-14,1328
2017-07-15,1328
2017-07-16,1328
2017-07-17,1336
2017-07-18,1336
2017-07-19,1336
2017-07-20,1340
2017-07-21,1340
2017-07-22,1350
2017-07-23,1350
2017-07-24,1350
2017-07-25,1345
2017-07-26,1345
2017-07-27,1366
2017-07-28,1366
2017-07-29,1366
2017-07-30,1414
2017-07-31,1414
2017-08-01,1414
2017-08-02,1480
2017-08-03,1480
2017-08-04,1480
2017-08-05,1508
2017-08-06,1508
2017-08-07,1508
2017-08-08,1572
2017-08-09,1572
2017-08-10,1615
2017-08-11,1615
2017-08-12,1619
2017-08-13,1619
2017-08-14,1619
2017-08-15,1613
2017-08-16,1613
2017-08-17,1615
2017-08-18,1615
2017-08-19,1615
2017-08-20,1614
2017-08-21,1614
2017-08-22,1629
2017-08-23,1629
2017-08-24,1629
2017-08-25,1625
2017-08-26,1625
2017-08-27,1626
2017-08-28,1626
2017-08-29,1626
2017-08-30,1608
2017-08-31,1608
2017-09-01,1608
2017-09-02,1637
2017-09-03,1637
2017-09-04,1637
2017-09-05,1648
2017-09-06,1648
2017-09-07,1634
2017-09-08,1634
2017-09-09,1593
2017-09-10,1593
2017-09-11,1602
2017-09-12,1602
2017-09-13,1568
2017-09-14,1568
2017-09-15,1568
2017-09-16,1571
2017-09-17,1571
2017-09-18,1542
2017-09-19,1542
2017-09-20,1527
2017-09-21,1527
2017-09-22,1529
2017-09-23,1529
2017-09-24,1529
2017-09-25,1525
2017-09-26,1525
2017-09-27,1525
2017-09-28,1507
2017-09-29,1507
2017-09-30,1507
2017-10-01,1507
2017-10-02,1520
2017-10-03,1520
2017-10-04,1520
2017-10-05,1514
2017-10-06,1514
2017-10-07,1534
2017-10-08,1534
2017-10-09,1549
2017-10-10,1549
2017-10-11,1549
2017-10-12,1553
2017-10-13,1553
2017-10-14,1536
2017-10-15,1536
2017-10-16,1570
2017-10-17,1570
2017-10-18,1570
2017-10-19,1637
2017-10-20,1637
2017-10-21,1637
2017-10-22,1681
2017-10-23,1681
2017-10-24,1681
2017-10-25,1765
2017-10-26,1765
2017-10-27,1765
2017-10-28,1740
2017-10-29,1740
2017-10-30,1720
2017-10-31,1720
2017-11-01,1720
2017-11-02,1663
2017-11-03,1663
2017-11-04,1579
2017-11-05,1579
2017-11-06,1502
2017-11-07,1502
2017-11-08,1502
2017-11-09,1426
2017-11-10,1426
2017-11-11,1450
2017-11-12,1450
2017-11-13,1448
2017-11-14,1448
2017-11-15,1448
2017-11-16,1453
2017-11-17,1453
2017-11-18,1453
2017-11-19,1451
2017-11-20,1451
2017-11-21,1477
2017-11-22,1477
2017-11-23,1477
2017-11-24,1474
2017-11-25,1474
2017-11-26,1420
2017-11-27,1420
2017-11-28,1368
2017-11-29,1368
2017-11-30,1323
2017-12-01,1323
2017-12-02,1264
2017-12-03,1264
2017-12-04,1289
2017-12-05,1289
2017-12-06,1273
2017-12-07,1273
2017-12-08,1230
2017-12-09,1230
2017-12-10,1228
2017-12-11,1228
2017-12-12,1226
2017-12-13,1226
2017-12-14,1232
2017-12-15,1185
2017-12-16,1185
2017-12-17,1149
2017-12-18,1135
2017-12-19,1135
2017-12-20,1117
2017-12-21,1117
2017-12-22,1102
2017-12-23,1102
2017-12-24,1108
2017-12-25,1108
2017-12-26,1096
2017-12-27,1096
2017-12-28,1101
2017-12-29,1101
2017-12-30,1087
2017-12-31,1087
2018-01-01,1091
2018-01-02,1091
2018-01-03,1109
2018-01-04,1109
2018-01-05,1117
2018-01-06,1117
2018-01-07,1121
2018-01-08,1121
2018-01-09,1088
2018-01-10,1088
2018-01-11,1098
2018-01-12,1098
2018-01-13,1100
2018-01-14,1100
2018-01-15,1148
2018-01-16,1148
2018-01-17,1167
2018-01-18,1167
2018-01-19,1131
2018-01-20,1140
2018-01-21,1140
2018-01-22,1129
2018-01-23,1123
2018-01-24,1113
2018-01-25,1113
2018-01-26,1115
2018-01-27,1114
2018-01-28,1136
2018-01-29,1127
2018-01-30,1130
2018-01-31,1136
2018-02-01,1136
2018-02-02,1167
2018-02-03,1170
2018-02-04,1192
2018-02-05,1191
2018-02-06,1199
2018-02-07,1223
2018-02-08,1223
2018-02-09,1165
2018-02-10,1165
2018-02-11,1181
2018-02-12,1193
2018-02-13,1157
2018-02-14,1136
2018-02-15,1122
2018-02-16,1103
2018-02-17,1087
2018-02-18,1090
2018-02-19,1092
2018-02-20,1092
2018-02-21,1095
2018-02-22,1095
2018-02-23,1086
2018-02-24,1086
2018-02-25,1081
2018-02-26,1069
2018-02-27,1059
2018-02-28,1059
2018-03-01,1073
2018-03-02,1077
2018-03-03,1067
2018-03-04,1067
2018-03-05,1074
2018-03-06,1039
2018-03-07,1039
2018-03-08,1048
2018-03-09,1055
2018-03-10,1035
2018-03-11,1062
2018-03-12,1059
2018-03-13,1095
2018-03-14,1098
2018-03-15,1076
2018-03-16,1082
2018-03-17,1092
2018-03-18,1080
2018-03-19,1080
2018-03-20,1056
2018-03-21,1067
2018-03-22,1067
2018-03-23,1062
2018-03-24,1050
2018-03-25,1060
2018-03-26,1066
2018-03-27,1092
2018-03-28,1092
2018-03-29,1096
2018-03-30,1087
2018-03-31,1083
2018-04-01,1094
2018-04-02,1081
2018-04-03,1068
2018-04-04,1064
2018-04-05,1064
2018-04-06,1061
2018-04-07,1061
2018-04-08,1069
2018-04-09,1077
2018-04-10,1074
2018-04-11,1072
2018-04-12,1064
2018-04-13,1064
2018-04-14,1054
2018-04-15,1061
2018-04-16,1061
2018-04-17,1085
2018-04-18,1085
2018-04-19,1086
2018-04-20,1099
2018-04-21,1091
2018-04-22,1091
2018-04-23,1076
2018-04-24,1074
2018-04-25,1067
2018-04-26,1067
2018-04-27,1059
2018-04-28,1087
2018-04-29,1077
2018-04-30,1066
2018-05-01,1077
2018-05-02,1077
2018-05-03,1083
2018-05-04,1067
2018-05-05,1084
2018-05-06,1084
2018-05-07,1105
2018-05-08,1110
2018-05-09,1118
2018-05-10,1084
2018-05-11,1111
2018-05-12,1115
2018-05-13,1115
2018-05-14,1150
2018-05-15,1108
2018-05-16,1116
2018-05-17,1117
2018-05-18,1069
2018-05-19,1085
2018-05-20,1085
2018-05-21,1074
2018-05-22,1074
2018-05-23,1094
2018-05-24,1105
2018-05-25,1076
2018-05-26,1076
2018-05-27,1076
2018-05-28,1038
2018-05-29,1052
2018-05-30,1059
2018-05-31,1079
2018-06-01,1035
2018-06-02,1049
2018-06-03,1073
2018-06-04,1071
2018-06-05,1078
2018-06-06,1076
2018-06-07,1076
2018-06-08,1075
2018-06-09,1075
2018-06-10,1093
2018-06-11,1083
2018-06-12,1110
2018-06-13,1064
2018-06-14,1084
2018-06-15,1096
2018-06-16,1096
2018-06-17,1104
2018-06-18,1106
2018-06-19,1106
2018-06-20,1106
2018-06-21,1089
2018-06-22,1072
2018-06-23,1072
2018-06-24,1051
2018-06-25,1071
2018-06-26,1075
2018-06-27,1070
2018-06-28,1064
2018-06-29,1079
2018-06-30,1084
2018-07-01,1095
2018-07-02,1095
2018-07-03,1084
2018-07-04,1081
2018-07-05,1081
2018-07-06,1091
2018-07-07,1071
2018-07-08,1067
2018-07-09,1092
2018-07-10,1105
2018-07-11,1113
2018-07-12,1083
2018-07-13,1113
2018-07-14,1165
2018-07-15,1146
2018-07-16,1193
2018-07-17,1226
2018-07-18,1186
2018-07-19,1158
2018-07-20,1131
2018-07-21,1104
2018-07-22,1092
2018-07-23,1087
2018-07-24,1122
2018-07-25,1156
2018-07-26,1175
2018-07-27,1170
2018-07-28,1170
2018-07-29,1181
2018-07-30,1161
2018-07-31,1149
2018-08-01,1149
2018-08-02,1142
2018-08-03,1140
2018-08-04,1132
2018-08-05,1121
2018-08-06,1112
2018-08-07,1115
2018-08-08,1122
2018-08-09,1136
2018-08-10,1115
2018-08-11,1110
2018-08-12,1102
2018-08-14,1113
2018-08-16,1108
2018-08-17,1089
2018-08-18,1089
2018-08-19,1085
2018-08-20,1072
2018-08-21,1072
2018-08-22,1047
2018-08-23,1045
2018-08-24,1063
2018-08-25,1047
2018-08-26,1070
2018-08-27,1086
2018-08-28,1062
2018-08-29,1058
2018-08-30,1061
2018-08-31,1037
2018-09-01,1075
2018-09-02,1118
2018-09-03,1137
2018-09-04,1136
2018-09-05,1125
2018-09-06,1125
2018-09-07,1122
2018-09-08,1133
2018-09-09,1136
2018-09-10,1139
2018-09-11,1125
2018-09-12,1121
2018-09-13,1119
2018-09-14,1118
2018-09-15,1104
2018-09-16,1104
2018-09-17,1095
2018-09-18,1040
2018-09-19,1083
2018-09-20,1088
2018-09-21,1087
2018-09-22,1093
2018-09-23,1148
2018-09-24,1167
2018-09-25,1167
2018-09-26,1131
2018-09-27,1108
2018-09-28,1117
2018-09-29,1114
2018-09-30,1083
2018-10-01,1069
2018-10-02,1077
2018-10-03,1057
2018-10-04,1057
2018-10-05,1099
2018-10-06,1128
2018-10-07,1113
2018-10-08,1120
2018-10-09,1147
2018-10-10,1162
2018-10-11,1166
2018-10-12,1193
2018-10-13,1193
2018-10-14,1179
2018-10-15,1157
2018-10-16,1128
2018-10-17,1118
2018-10-18,1145
2018-10-19,1140
2018-10-20,1140
2018-10-21,1115
2018-10-22,1113
2018-10-23,1117
2018-10-24,1107
2018-10-25,1118
2018-10-26,1118
2018-10-27,1124
2018-10-28,1097
2018-10-29,1086
2018-10-30,1078
2018-10-31,1053
2018-11-01,1073
2018-11-03,1091
2018-11-04,1118
2018-11-05,1102
2018-11-06,1106
2018-11-07,1085
2018-11-08,1096
2018-11-09,1074
2018-11-10,1085
2018-11-11,1087
2018-11-12,1085
2018-11-13,1060
2018-11-14,1084
2018-11-15,1058
2018-11-16,1058
2018-11-17,1058
2018-11-18,1075
2018-11-19,1103
2018-11-20,1086
2018-11-21,1078
2018-11-22,1110
2018-11-23,1100
2018-11-24,1085
2018-11-25,1088
2018-11-26,1143
2018-11-27,1179
2018-11-28,1238
2018-11-29,1277
2018-12-01,1259
2018-12-02,1244
2018-12-03,1206
2018-12-04,1178
2018-12-05,1152
2018-12-07,1143
2018-12-09,1146
2018-12-10,1204
2018-12-11,1205
2018-12-12,1170
2018-12-13,1160
2018-12-14,1159
2018-12-15,1133
2018-12-16,1119
2018-12-17,1095
2018-12-18,1098
2018-12-19,1113
2018-12-20,1075
2018-12-21,1102
2018-12-22,1118
2018-12-23,1155
2018-12-24,1195
2018-12-25,1155
2018-12-26,1097
2018-12-27,1074
2018-12-28,1054
2018-12-29,1070
2018-12-30,1066
2018-12-31,1072
2019-01-01,1072
2019-01-02,1082
2019-01-03,1067
2019-01-04,1073
2019-01-05,1107
2019-01-06,1137
2019-01-08,1144
2019-01-10,1129
2019-01-11,1128
2019-01-12,1138
2019-01-13,1161
2019-01-14,1155
2019-01-15,1137
2019-01-16,1121
2019-01-17,1112
2019-01-18,1094
2019-01-19,1112
2019-01-20,1114
2019-01-21,1163
2019-01-22,1150
2019-01-23,1141
2019-01-24,1123
2019-01-25,1098
2019-01-26,1074
2019-01-27,1076
2019-01-28,1040
2019-01-29,1034
2019-01-30,1077
2019-01-31,1066
2019-02-01,1064
2019-02-02,1050
2019-02-03,1051
2019-02-04,1027
2019-02-05,1038
2019-02-06,1048
2019-02-07,1057
2019-02-08,1040
2019-02-09,1029
2019-02-10,1024
2019-02-11,1052
2019-02-12,1046
2019-02-13,1096
2019-02-14,1113
2019-02-15,1113
2019-02-16,1101
2019-02-17,1109
2019-02-18,1091
2019-02-19,1082
2019-02-20,1091
2019-02-21,1082
2019-02-22,1104
2019-02-23,1110
2019-02-24,1093
2019-02-25,1092
2019-02-26,1127
2019-02-27,1145
2019-02-28,1119
2019-03-01,1129
2019-03-02,1104
2019-03-03,1057
2019-03-04,1041
2019-03-05,1073
2019-03-06,1100
2019-03-07,1080
2019-03-08,1080
2019-03-09,1109
2019-03-10,1109
2019-03-11,1107
2019-03-12,1130
2019-03-13,1146
2019-03-14,1112
2019-03-15,1099
2019-03-16,1097
