date_obj,Blood'n'tar%20snelm%20(pointed) price
2016-10-30,1555
2016-10-31,1555
2016-11-01,1555
2016-11-02,1555
2016-11-03,1555
2016-11-04,1555
2016-11-05,1555
2016-11-06,1555
2016-11-07,1555
2016-11-08,1555
2016-11-09,1555
2016-11-10,1488
2016-11-11,1488
2016-11-12,1488
2016-11-13,1488
2016-11-14,1488
2016-11-15,1488
2016-11-16,1488
2016-11-17,1488
2016-11-18,1488
2016-11-19,1488
2016-11-20,1488
2016-11-21,1488
2016-11-22,1488
2016-11-23,1488
2016-11-24,1488
2016-11-25,1488
2016-11-26,1488
2016-11-27,1488
2016-11-28,1488
2016-11-29,1488
2016-11-30,1488
2016-12-01,1486
2016-12-02,1486
2016-12-03,1486
2016-12-04,1486
2016-12-05,1486
2016-12-06,1486
2016-12-07,1486
2016-12-08,1486
2016-12-09,1486
2016-12-10,1486
2016-12-11,1486
2016-12-12,1486
2016-12-13,1486
2016-12-14,1486
2016-12-15,1486
2016-12-16,1486
2016-12-17,1486
2016-12-18,1486
2016-12-19,1463
2016-12-20,1463
2016-12-21,1463
2016-12-22,1463
2016-12-23,1463
2016-12-24,1463
2016-12-25,1463
2016-12-26,1463
2016-12-27,1463
2016-12-28,1463
2016-12-29,1463
2016-12-30,1463
2016-12-31,1463
2017-01-01,1463
2017-01-02,1463
2017-01-03,1463
2017-01-04,1463
2017-01-05,1463
2017-01-06,1422
2017-01-07,1422
2017-01-08,1422
2017-01-09,1422
2017-01-10,1422
2017-01-11,1422
2017-01-12,1422
2017-01-13,1422
2017-01-14,1422
2017-01-15,1422
2017-01-16,1422
2017-01-17,1422
2017-01-18,1430
2017-01-19,1430
2017-01-20,1430
2017-01-21,1430
2017-01-22,1430
2017-01-23,1430
2017-01-24,1430
2017-01-25,1430
2017-01-26,1430
2017-01-27,1430
2017-01-28,1430
2017-01-29,1430
2017-01-30,1430
2017-01-31,1430
2017-02-01,1430
2017-02-02,1430
2017-02-03,1424
2017-02-04,1424
2017-02-05,1424
2017-02-06,1424
2017-02-07,1424
2017-02-08,1424
2017-02-09,1424
2017-02-10,1424
2017-02-11,1424
2017-02-12,1424
2017-02-13,1424
2017-02-14,1424
2017-02-15,1424
2017-02-16,1424
2017-02-17,1424
2017-02-18,1393
2017-02-19,1393
2017-02-20,1393
2017-02-21,1393
2017-02-22,1393
2017-02-23,1393
2017-02-24,1393
2017-02-25,1393
2017-02-26,1393
2017-02-27,1393
2017-02-28,1393
2017-03-01,1393
2017-03-02,1393
2017-03-03,1393
2017-03-04,1393
2017-03-05,1405
2017-03-06,1405
2017-03-07,1405
2017-03-08,1405
2017-03-09,1405
2017-03-10,1405
2017-03-11,1405
2017-03-12,1405
2017-03-13,1405
2017-03-14,1405
2017-03-15,1405
2017-03-16,1405
2017-03-17,1405
2017-03-18,1405
2017-03-19,1405
2017-03-20,1392
2017-03-21,1392
2017-03-22,1392
2017-03-23,1392
2017-03-24,1392
2017-03-25,1392
2017-03-26,1392
2017-03-27,1392
2017-03-28,1392
2017-03-29,1392
2017-03-30,1392
2017-03-31,1392
2017-04-01,1392
2017-04-02,1392
2017-04-03,1392
2017-04-04,1392
2017-04-05,1392
2017-04-06,1347
2017-04-07,1347
2017-04-08,1347
2017-04-09,1347
2017-04-10,1347
2017-04-11,1347
2017-04-12,1347
2017-04-13,1347
2017-04-14,1347
2017-04-15,1347
2017-04-16,1347
2017-04-17,1347
2017-04-18,1347
2017-04-19,1340
2017-04-20,1340
2017-04-21,1340
2017-04-22,1340
2017-04-23,1340
2017-04-24,1340
2017-04-25,1340
2017-04-26,1340
2017-04-27,1340
2017-04-28,1340
2017-04-29,1340
2017-04-30,1340
2017-05-01,1340
2017-05-02,1340
2017-05-03,1340
2017-05-04,1340
2017-05-05,1322
2017-05-06,1322
2017-05-07,1322
2017-05-08,1322
2017-05-09,1322
2017-05-10,1322
2017-05-11,1322
2017-05-12,1322
2017-05-13,1322
2017-05-14,1322
2017-05-15,1322
2017-05-16,1322
2017-05-17,1322
2017-05-18,1322
2017-05-19,1322
2017-05-20,1259
2017-05-21,1259
2017-05-22,1259
2017-05-23,1259
2017-05-24,1259
2017-05-25,1259
2017-05-26,1259
2017-05-27,1259
2017-05-28,1259
2017-05-29,1259
2017-05-30,1259
2017-05-31,1259
2017-06-01,1259
2017-06-02,1259
2017-06-03,1302
2017-06-04,1302
2017-06-05,1302
2017-06-06,1302
2017-06-07,1302
2017-06-08,1302
2017-06-09,1302
2017-06-10,1302
2017-06-11,1302
2017-06-12,1302
2017-06-13,1322
2017-06-14,1322
2017-06-15,1322
2017-06-16,1322
2017-06-17,1322
2017-06-18,1322
2017-06-19,1322
2017-06-20,1322
2017-06-21,1322
2017-06-22,1322
2017-06-23,1322
2017-06-24,1322
2017-06-25,1322
2017-06-26,1338
2017-06-27,1338
2017-06-28,1338
2017-06-29,1338
2017-06-30,1338
2017-07-01,1338
2017-07-02,1338
2017-07-03,1338
2017-07-04,1338
2017-07-05,1338
2017-07-06,1338
2017-07-07,1338
2017-07-08,1338
2017-07-09,1338
2017-07-10,1300
2017-07-11,1300
2017-07-12,1300
2017-07-13,1300
2017-07-14,1300
2017-07-15,1300
2017-07-16,1300
2017-07-17,1300
2017-07-18,1300
2017-07-19,1300
2017-07-20,1300
2017-07-21,1278
2017-07-22,1278
2017-07-23,1278
2017-07-24,1278
2017-07-25,1278
2017-07-26,1278
2017-07-27,1278
2017-07-28,1278
2017-07-29,1278
2017-07-30,1278
2017-07-31,1311
2017-08-01,1311
2017-08-02,1311
2017-08-03,1311
2017-08-04,1311
2017-08-05,1311
2017-08-06,1311
2017-08-07,1311
2017-08-08,1311
2017-08-09,1311
2017-08-10,1311
2017-08-11,1340
2017-08-12,1340
2017-08-13,1340
2017-08-14,1340
2017-08-15,1340
2017-08-16,1340
2017-08-17,1340
2017-08-18,1340
2017-08-19,1340
2017-08-20,1340
2017-08-21,1340
2017-08-22,1358
2017-08-23,1358
2017-08-24,1358
2017-08-25,1358
2017-08-26,1358
2017-08-27,1358
2017-08-28,1358
2017-08-29,1358
2017-08-30,1358
2017-08-31,1358
2017-09-01,1358
2017-09-02,1358
2017-09-03,1358
2017-09-04,1358
2017-09-05,1405
2017-09-06,1405
2017-09-07,1405
2017-09-08,1405
2017-09-09,1405
2017-09-10,1405
2017-09-11,1405
2017-09-12,1405
2017-09-13,1405
2017-09-14,1405
2017-09-15,1405
2017-09-16,1405
2017-09-17,1405
2017-09-18,1373
2017-09-19,1373
2017-09-20,1373
2017-09-21,1373
2017-09-22,1373
2017-09-23,1373
2017-09-24,1373
2017-09-25,1373
2017-09-26,1373
2017-09-27,1373
2017-09-28,1373
2017-09-29,1373
2017-09-30,1373
2017-10-01,1373
2017-10-02,1373
2017-10-03,1373
2017-10-04,1373
2017-10-05,1373
2017-10-06,1373
2017-10-07,1349
2017-10-08,1349
2017-10-09,1349
2017-10-10,1349
2017-10-11,1349
2017-10-12,1349
2017-10-13,1349
2017-10-14,1349
2017-10-15,1349
2017-10-16,1349
2017-10-17,1349
2017-10-18,1349
2017-10-19,1349
2017-10-20,1349
2017-10-21,1349
2017-10-22,1349
2017-10-23,1293
2017-10-24,1293
2017-10-25,1293
2017-10-26,1293
2017-10-27,1293
2017-10-28,1293
2017-10-29,1293
2017-10-30,1293
2017-10-31,1293
2017-11-01,1293
2017-11-02,1293
2017-11-03,1293
2017-11-04,1293
2017-11-05,1293
2017-11-06,1293
2017-11-07,1293
2017-11-08,1293
2017-11-09,1293
2017-11-10,1229
2017-11-11,1229
2017-11-12,1229
2017-11-13,1229
2017-11-14,1229
2017-11-15,1229
2017-11-16,1229
2017-11-17,1229
2017-11-18,1229
2017-11-19,1229
2017-11-20,1229
2017-11-21,1229
2017-11-22,1168
2017-11-23,1168
2017-11-24,1168
2017-11-25,1168
2017-11-26,1168
2017-11-27,1168
2017-11-28,1168
2017-11-29,1168
2017-11-30,1168
2017-12-01,1168
2017-12-02,1168
2017-12-03,1168
2017-12-04,1168
2017-12-05,1168
2017-12-06,1168
2017-12-07,1162
2017-12-08,1162
2017-12-09,1162
2017-12-10,1162
2017-12-11,1162
2017-12-12,1162
2017-12-13,1162
2017-12-14,1162
2017-12-15,1162
2017-12-16,1162
2017-12-17,1162
2017-12-18,1162
2017-12-19,1162
2017-12-20,1162
2017-12-21,1162
2017-12-22,1141
2017-12-23,1141
2017-12-24,1141
2017-12-25,1141
2017-12-26,1141
2017-12-27,1141
2017-12-28,1141
2017-12-29,1141
2017-12-30,1141
2017-12-31,1141
2018-01-01,1141
2018-01-02,1141
2018-01-03,1141
2018-01-04,1141
2018-01-05,1114
2018-01-06,1114
2018-01-07,1114
2018-01-08,1114
2018-01-09,1114
2018-01-10,1114
2018-01-11,1114
2018-01-12,1114
2018-01-13,1114
2018-01-14,1114
2018-01-15,1114
2018-01-16,1114
2018-01-17,1114
2018-01-18,1114
2018-01-19,1114
2018-01-20,1114
2018-01-21,1114
2018-01-22,1112
2018-01-23,1112
2018-01-24,1112
2018-01-25,1112
2018-01-26,1112
2018-01-27,1112
2018-01-28,1112
2018-01-29,1112
2018-01-30,1063
2018-01-31,1063
2018-02-01,1063
2018-02-02,1063
2018-02-03,1063
2018-02-04,1063
2018-02-05,1063
2018-02-06,1063
2018-02-07,1063
2018-02-08,1063
2018-02-09,1015
2018-02-10,1015
2018-02-11,1015
2018-02-12,1015
2018-02-13,1015
2018-02-14,1015
2018-02-15,1015
2018-02-16,1015
2018-02-17,1015
2018-02-18,1015
2018-02-19,1029
2018-02-20,1029
2018-02-21,1029
2018-02-22,1029
2018-02-23,1029
2018-02-24,1029
2018-02-25,1029
2018-02-26,1029
2018-02-27,1029
2018-02-28,1029
2018-03-01,1001
2018-03-02,1001
2018-03-03,1001
2018-03-04,1001
2018-03-05,1001
2018-03-06,1001
2018-03-07,1001
2018-03-08,1001
2018-03-09,1001
2018-03-10,1001
2018-03-11,995
2018-03-12,995
2018-03-13,995
2018-03-14,995
2018-03-15,995
2018-03-16,995
2018-03-17,995
2018-03-18,995
2018-03-20,995
2018-03-21,983
2018-03-22,983
2018-03-23,983
2018-03-24,983
2018-03-25,983
2018-03-26,983
2018-03-27,983
2018-03-28,983
2018-03-29,983
2018-03-30,983
2018-03-31,935
2018-04-01,935
2018-04-02,935
2018-04-03,935
2018-04-04,935
2018-04-05,935
2018-04-06,935
2018-04-07,935
2018-04-08,935
2018-04-09,935
2018-04-10,935
2018-04-11,939
2018-04-12,939
2018-04-13,939
2018-04-14,939
2018-04-15,939
2018-04-16,939
2018-04-17,939
2018-04-18,939
2018-04-19,939
2018-04-20,939
2018-04-21,939
2018-04-22,939
2018-04-23,939
2018-04-24,926
2018-04-25,926
2018-04-26,926
2018-04-27,926
2018-04-28,926
2018-04-29,926
2018-04-30,926
2018-05-01,926
2018-05-02,926
2018-05-03,926
2018-05-04,926
2018-05-05,926
2018-05-06,926
2018-05-07,953
2018-05-08,953
2018-05-09,953
2018-05-10,953
2018-05-11,953
2018-05-12,953
2018-05-13,953
2018-05-14,953
2018-05-15,953
2018-05-16,953
2018-05-17,953
2018-05-18,953
2018-05-19,953
2018-05-20,945
2018-05-21,945
2018-05-22,945
2018-05-23,945
2018-05-24,945
2018-05-25,945
2018-05-26,945
2018-05-27,945
2018-05-28,945
2018-05-29,945
2018-05-30,932
2018-05-31,932
2018-06-01,932
2018-06-02,932
2018-06-03,932
2018-06-04,932
2018-06-05,932
2018-06-06,932
2018-06-07,932
2018-06-08,932
2018-06-09,932
2018-06-10,901
2018-06-11,901
2018-06-12,901
2018-06-13,901
2018-06-14,901
2018-06-15,901
2018-06-16,901
2018-06-17,901
2018-06-18,901
2018-06-19,901
2018-06-20,901
2018-06-21,901
2018-06-22,871
2018-06-23,871
2018-06-24,871
2018-06-25,871
2018-06-26,871
2018-06-27,871
2018-06-28,871
2018-06-29,871
2018-06-30,871
2018-07-01,871
2018-07-02,871
2018-07-03,871
2018-07-04,871
2018-07-05,871
2018-07-06,889
2018-07-07,889
2018-07-08,889
2018-07-09,889
2018-07-10,889
2018-07-11,889
2018-07-12,889
2018-07-13,889
2018-07-14,889
2018-07-15,889
2018-07-16,889
2018-07-17,889
2018-07-18,889
2018-07-19,889
2018-07-20,889
2018-07-21,889
2018-07-22,898
2018-07-23,898
2018-07-24,898
2018-07-25,898
2018-07-26,898
2018-07-27,898
2018-07-28,898
2018-07-29,898
2018-07-30,898
2018-07-31,916
2018-08-01,916
2018-08-02,916
2018-08-03,916
2018-08-04,916
2018-08-05,916
2018-08-06,916
2018-08-07,916
2018-08-08,916
2018-08-09,916
2018-08-10,909
2018-08-11,909
2018-08-12,909
2018-08-14,909
2018-08-16,909
2018-08-17,909
2018-08-18,909
2018-08-19,899
2018-08-20,899
2018-08-21,899
2018-08-22,899
2018-08-23,899
2018-08-24,899
2018-08-25,899
2018-08-26,932
2018-08-27,932
2018-08-28,932
2018-08-29,932
2018-08-30,932
2018-08-31,932
2018-09-01,932
2018-09-02,932
2018-09-03,932
2018-09-04,909
2018-09-05,909
2018-09-06,909
2018-09-07,909
2018-09-08,909
2018-09-09,909
2018-09-10,909
2018-09-11,909
2018-09-12,909
2018-09-13,909
2018-09-14,911
2018-09-15,911
2018-09-16,911
2018-09-17,911
2018-09-18,911
2018-09-19,911
2018-09-20,911
2018-09-21,911
2018-09-22,911
2018-09-23,911
2018-09-24,911
2018-09-25,911
2018-09-26,902
2018-09-27,902
2018-09-28,902
2018-09-29,902
2018-09-30,902
2018-10-02,902
2018-10-03,902
2018-10-04,902
2018-10-05,892
2018-10-06,892
2018-10-07,892
2018-10-08,892
2018-10-09,892
2018-10-10,892
2018-10-11,892
2018-10-12,892
2018-10-13,892
2018-10-14,892
2018-10-15,884
2018-10-16,884
2018-10-17,884
2018-10-18,884
2018-10-19,884
2018-10-20,884
2018-10-21,884
2018-10-22,884
2018-10-23,905
2018-10-24,905
2018-10-25,905
2018-10-26,905
2018-10-27,905
2018-10-28,905
2018-10-29,905
2018-10-30,905
2018-10-31,905
2018-11-01,905
2018-11-03,925
2018-11-04,925
2018-11-05,925
2018-11-06,925
2018-11-07,925
2018-11-08,925
2018-11-09,925
2018-11-10,885
2018-11-11,885
2018-11-12,885
2018-11-13,885
2018-11-15,885
2018-11-16,842
2018-11-17,842
2018-11-18,842
2018-11-19,842
2018-11-20,842
2018-11-21,842
2018-11-22,804
2018-11-23,804
2018-11-24,804
2018-11-25,804
2018-11-26,804
2018-11-27,804
2018-11-28,774
2018-11-29,774
2018-12-01,774
2018-12-02,774
2018-12-03,774
2018-12-04,774
2018-12-05,756
2018-12-07,756
2018-12-09,756
2018-12-10,756
2018-12-11,756
2018-12-12,756
2018-12-13,738
2018-12-14,738
2018-12-15,738
2018-12-16,738
2018-12-17,738
2018-12-18,738
2018-12-19,738
2018-12-20,738
2018-12-21,738
2018-12-22,741
2018-12-23,741
2018-12-24,741
2018-12-25,741
2018-12-26,741
2018-12-27,741
2018-12-28,741
2018-12-29,719
2018-12-30,719
2018-12-31,719
2019-01-01,719
2019-01-02,719
2019-01-03,719
2019-01-04,719
2019-01-05,719
2019-01-06,728
2019-01-08,728
2019-01-10,728
2019-01-11,728
2019-01-12,728
2019-01-13,728
2019-01-14,728
2019-01-15,700
2019-01-16,700
2019-01-17,700
2019-01-18,700
2019-01-19,700
2019-01-20,700
2019-01-21,700
2019-01-22,682
2019-01-23,682
2019-01-24,682
2019-01-25,682
2019-01-26,682
2019-01-27,682
2019-01-28,682
2019-01-29,677
2019-01-30,677
2019-01-31,677
