date_obj,Marble%20cape%20rack%20(flatpack) price
2015-12-02,7537
2015-12-03,7537
2015-12-04,7537
2015-12-05,7537
2015-12-06,7537
2015-12-07,7537
2015-12-08,7537
2015-12-09,7537
2015-12-10,7537
2015-12-11,7537
2015-12-12,7537
2015-12-13,7537
2015-12-14,7537
2015-12-15,7537
2015-12-16,7537
2015-12-17,7537
2015-12-18,7537
2015-12-19,7537
2015-12-20,7537
2015-12-21,7537
2015-12-22,7537
2015-12-23,7537
2015-12-24,7537
2015-12-25,7537
2015-12-26,7537
2015-12-27,7537
2015-12-28,7537
2015-12-29,7537
2015-12-30,7537
2015-12-31,7537
2016-01-01,7537
2016-01-02,7537
2016-01-03,7537
2016-01-04,7537
2016-01-05,7537
2016-01-06,7537
2016-01-07,7537
2016-01-08,7537
2016-01-09,7537
2016-01-10,7537
2016-01-11,7537
2016-01-12,7537
2016-01-13,7537
2016-01-14,7537
2016-01-15,7537
2016-01-16,7537
2016-01-17,7537
2016-01-18,7537
2016-01-19,7537
2016-01-20,7537
2016-01-21,7537
2016-01-22,7537
2016-01-23,7889
2016-01-24,7889
2016-01-25,7889
2016-01-26,7889
2016-01-27,7889
2016-01-28,7889
2016-01-29,7889
2016-01-30,7889
2016-01-31,7889
2016-02-01,7889
2016-02-02,7889
2016-02-03,7889
2016-02-04,7889
2016-02-05,7889
2016-02-06,7889
2016-02-07,7889
2016-02-08,7889
2016-02-09,7889
2016-02-10,7889
2016-02-11,7889
2016-02-12,7889
2016-02-13,7889
2016-02-14,7889
2016-02-15,7889
2016-02-16,7889
2016-02-17,7889
2016-02-18,7889
2016-02-19,7889
2016-02-20,7889
2016-02-21,7889
2016-02-22,7889
2016-02-23,7889
2016-02-24,7889
2016-02-25,7889
2016-02-26,7889
2016-02-27,7889
2016-02-28,7889
2016-02-29,7889
2016-03-01,7889
2016-03-02,7889
2016-03-03,7889
2016-03-04,7889
2016-03-05,7889
2016-03-06,7889
2016-03-07,7889
2016-03-08,7889
2016-03-09,7889
2016-03-10,7889
2016-03-11,7889
2016-03-12,7889
2016-03-13,7889
2016-03-14,7889
2016-03-15,7889
2016-03-16,7889
2016-03-17,7889
2016-03-18,7889
2016-03-19,7889
2016-03-20,7889
2016-03-21,7889
2016-03-22,7889
2016-03-23,7889
2016-03-24,7889
2016-03-25,7889
2016-03-26,7889
2016-03-27,7889
2016-03-28,7889
2016-03-29,7889
2016-03-30,7889
2016-03-31,7889
2016-04-01,7889
2016-04-02,7889
2016-04-03,7889
2016-04-04,7889
2016-04-05,7889
2016-04-06,7889
2016-04-07,7889
2016-04-08,7889
2016-04-09,7889
2016-04-10,7889
2016-04-11,7889
2016-04-12,7889
2016-04-13,7889
2016-04-14,7889
2016-04-15,7889
2016-04-16,7889
2016-04-17,7889
2016-04-18,7889
2016-04-19,7889
2016-04-20,7889
2016-04-21,7889
2016-04-22,7889
2016-04-23,7889
2016-04-24,7889
2016-04-25,7889
2016-04-26,7889
2016-04-27,7889
2016-04-28,8255
2016-04-29,8255
2016-04-30,8255
2016-05-01,8255
2016-05-02,8255
2016-05-03,8255
2016-05-04,8255
2016-05-05,8255
2016-05-06,8255
2016-05-07,8255
2016-05-08,8255
2016-05-09,8255
2016-05-10,8255
2016-05-11,8255
2016-05-12,8255
2016-05-13,8255
2016-05-14,8255
2016-05-15,8255
2016-05-16,8255
2016-05-17,8255
2016-05-18,8255
2016-05-19,8255
2016-05-22,8255
2016-05-23,8255
2016-05-24,8255
2016-05-25,8255
2016-05-26,8255
2016-05-27,8255
2016-05-28,8255
2016-05-29,8255
2016-05-30,8255
2016-05-31,8255
2016-06-01,8255
2016-06-02,8255
2016-06-03,8255
2016-06-04,8255
2016-06-05,8255
2016-06-06,8255
2016-06-07,8255
2016-06-08,8255
2016-06-09,8255
2016-06-10,8255
2016-06-11,8255
2016-06-12,8255
2016-06-13,8255
2016-06-14,8255
2016-06-15,8255
2016-06-16,8255
2016-06-17,8255
2016-06-18,8255
2016-06-19,8255
2016-06-20,8255
2016-06-21,8255
2016-06-22,8255
2016-06-23,8255
2016-06-24,8255
2016-06-25,8255
2016-06-26,8255
2016-06-27,8255
2016-06-28,8255
2016-06-29,8255
2016-06-30,8255
2016-07-01,8255
2016-07-02,8255
2016-07-03,8255
2016-07-04,8255
2016-07-05,8255
2016-07-06,8255
2016-07-07,8255
2016-07-08,8255
2016-07-09,8255
2016-07-10,8255
2016-07-11,8255
2016-07-12,8255
2016-07-13,8255
2016-07-14,8255
2016-07-15,8255
2016-07-16,8255
2016-07-17,8255
2016-07-18,8255
2016-07-23,8255
2016-07-24,8255
2016-07-25,8255
2016-07-26,8628
2016-07-27,8628
2016-07-28,8628
2016-07-29,8628
2016-07-30,8628
2016-07-31,8628
2016-08-01,8628
2016-08-02,8628
2016-08-03,8628
2016-08-04,8628
2016-08-05,8628
2016-08-06,8628
2016-08-07,8628
2016-08-08,8628
2016-08-09,8628
2016-08-10,8628
2016-08-11,8628
2016-08-12,8628
2016-08-13,8628
2016-08-14,8628
2016-08-15,8628
2016-08-16,8628
2016-08-17,8628
2016-08-18,8628
2016-08-19,8628
2016-08-20,8628
2016-08-21,8628
2016-08-22,8628
2016-08-23,8628
2016-08-24,8628
2016-08-25,8628
2016-08-26,8628
2016-08-28,8628
2016-08-31,8628
2016-09-01,8628
2016-09-02,8628
2016-09-03,8628
2016-09-04,8628
2016-09-05,8628
2016-09-06,8628
2016-09-07,8628
2016-09-08,8628
2016-09-09,8628
2016-09-10,8628
2016-09-11,8628
2016-09-12,8628
2016-09-13,8628
2016-09-14,8628
2016-09-15,8628
2016-09-16,8628
2016-09-17,8628
2016-09-18,8628
2016-09-19,8628
2016-09-20,8628
2016-09-21,8628
2016-09-22,8628
2016-09-23,8628
2016-09-24,8628
2016-09-25,8628
2016-09-26,8628
2016-09-27,8628
2016-09-28,8628
2016-09-29,8628
2016-09-30,8628
2016-10-01,8628
2016-10-02,8628
2016-10-03,8628
2016-10-04,8628
2016-10-05,8628
2016-10-06,8628
2016-10-07,8628
2016-10-08,8628
2016-10-09,8628
2016-10-10,8628
2016-10-11,8628
2016-10-12,8628
2016-10-13,8628
2016-10-14,8628
2016-10-15,8628
2016-10-16,9035
2016-10-17,9035
2016-10-18,9035
2016-10-19,9035
2016-10-20,9035
2016-10-21,9035
2016-10-22,9035
2016-10-23,9035
2016-10-24,9035
2016-10-25,9035
2016-10-26,9035
2016-10-27,9035
2016-10-28,9035
2016-10-29,9035
2016-10-30,9035
2016-10-31,9035
2016-11-01,9035
2016-11-02,9035
2016-11-03,9035
2016-11-04,9035
2016-11-05,9035
2016-11-06,9035
2016-11-07,9035
2016-11-08,9035
2016-11-09,9035
2016-11-10,9035
2016-11-11,9035
2016-11-12,9035
2016-11-13,9035
2016-11-14,9035
2016-12-07,9035
2016-12-08,9035
2016-12-09,9035
2016-12-10,9035
2016-12-11,9035
2016-12-12,9035
2016-12-13,9035
2016-12-14,9035
2016-12-15,9035
2016-12-16,9035
2016-12-17,9035
2016-12-18,9035
2016-12-19,9035
2016-12-20,9035
2016-12-21,9035
2016-12-22,9035
2016-12-23,9035
2016-12-24,9035
2016-12-25,9445
2016-12-26,9445
2016-12-27,9445
2016-12-28,9445
2016-12-29,9445
2016-12-30,9445
2016-12-31,9445
2017-01-01,9445
2017-01-02,9445
2017-01-03,9445
2017-01-04,9445
2017-01-05,9445
2017-01-06,9445
2017-01-07,9445
2017-01-08,9445
2017-01-09,9445
2017-01-10,9445
2017-01-11,9445
2017-01-12,9445
2017-01-13,9445
2017-01-14,9445
2017-01-16,9445
2017-01-17,9445
2017-01-18,9445
2017-01-19,9445
2017-01-20,9445
2017-01-21,9445
2017-01-22,9445
2017-01-27,9445
2017-01-28,9445
2017-01-29,9445
2017-01-30,9445
2017-01-31,9445
2017-02-01,9445
2017-02-02,9445
2017-02-03,9445
2017-02-04,9445
2017-02-05,9445
2017-02-06,9445
2017-02-07,9445
2017-02-08,9445
2017-02-09,9445
2017-02-10,9445
2017-02-11,9445
2017-02-12,9445
2017-02-13,9445
2017-02-14,9445
2017-02-15,9445
2017-02-16,9445
2017-02-18,9445
2017-02-19,9445
2017-02-20,9885
2017-02-21,9885
2017-02-22,9885
2017-02-23,9885
2017-02-24,9885
2017-02-25,9885
2017-02-26,9885
2017-02-27,9885
2017-02-28,9885
2017-03-01,9885
2017-03-02,9885
2017-03-03,9885
2017-03-04,9885
2017-03-05,9885
2017-03-06,9885
2017-03-07,9885
2017-03-08,9885
2017-03-09,9885
2017-03-10,9885
2017-03-11,9885
2017-03-12,9885
2017-03-13,9885
2017-03-14,9885
2017-03-15,9885
2017-03-16,9885
2017-03-17,9885
2017-03-18,9885
2017-03-19,9885
2017-03-20,9885
2017-03-21,9885
2017-03-22,9885
2017-03-23,9885
2017-03-24,9885
2017-03-25,9885
2017-03-26,9885
2017-03-27,9885
2017-03-28,9885
2017-03-29,9885
2017-03-30,9885
2017-03-31,9885
2017-04-01,9885
2017-04-02,9885
2017-04-03,9885
2017-04-04,9885
2017-04-12,9885
2017-04-13,9885
2017-04-14,9885
2017-04-15,9885
2017-04-16,9885
2017-04-17,9885
2017-04-18,9885
2017-04-19,10331
2017-04-20,10331
2017-04-21,10331
2017-04-22,10331
2017-04-23,10331
2017-04-24,10331
2017-04-25,10331
2017-04-26,10331
2017-04-27,10331
2017-04-28,10331
2017-04-29,10331
2017-04-30,10331
2017-05-01,10331
2017-05-02,10331
2017-05-03,10331
2017-05-04,10331
2017-05-05,10331
2017-05-06,10331
2017-05-07,10331
2017-05-08,10331
2017-05-09,10331
2017-05-10,10331
2017-05-11,10331
2017-05-12,10331
2017-05-13,10331
2017-05-14,10331
2017-05-15,10331
2017-05-16,10331
2017-05-17,10331
2017-05-18,10331
2017-05-19,10331
2017-05-20,10331
2017-05-21,10331
2017-05-22,10331
2017-05-23,10331
2017-05-24,10331
2017-05-25,10331
2017-05-26,10331
2017-05-27,10331
2017-05-28,10331
2017-05-29,10331
2017-05-30,10331
2017-05-31,10331
2017-06-01,10331
2017-06-02,10331
2017-06-03,10331
2017-06-06,10331
2017-06-07,10331
2017-06-08,10331
2017-06-09,10331
2017-06-10,10331
2017-06-11,10331
2017-06-12,10331
2017-06-13,10331
2017-06-14,10331
2017-06-15,10331
2017-06-16,10331
2017-06-17,10331
2017-06-18,10814
2017-06-19,10814
2017-06-20,10814
2017-06-21,10814
2017-06-22,10814
2017-06-23,10814
2017-06-24,10814
2017-06-25,10814
2017-06-26,10814
2017-06-27,10814
2017-06-28,10814
2017-06-29,10814
2017-06-30,10814
2017-07-01,10814
2017-07-02,10814
2017-07-03,10814
2017-07-04,10814
2017-07-05,10814
2017-07-06,10814
2017-07-07,10814
2017-07-08,10814
2017-07-13,10814
2017-07-14,10814
2017-07-15,10814
2017-07-16,10814
2017-07-17,10814
2017-07-18,10814
2017-07-19,10814
2017-07-20,10814
2017-07-21,10814
2017-07-22,10814
2017-07-23,10814
2017-07-24,10814
2017-07-25,10814
2017-07-26,10814
2017-07-27,10814
2017-07-28,10814
2017-07-29,10814
2017-07-30,10814
2017-07-31,10814
2017-08-01,10814
2017-08-02,10814
2017-08-03,10814
2017-08-04,10814
2017-08-05,10814
2017-08-06,10814
2017-08-09,10814
2017-08-10,10814
2017-08-11,10814
2017-08-12,10814
2017-08-13,10814
2017-08-14,11301
2017-08-15,11301
2017-08-16,11301
2017-08-17,11301
2017-08-18,11301
2017-08-19,11301
2017-08-20,11301
2017-08-21,11301
2017-08-22,11301
2017-08-23,11301
2017-08-24,11301
2017-08-25,11301
2017-08-26,11301
2017-08-27,11301
2017-08-28,11301
2017-08-29,11301
2017-08-30,11301
2017-08-31,11301
2017-09-01,11301
2017-09-02,11301
2017-09-03,11301
2017-09-04,11301
2017-09-05,11301
2017-09-06,11301
2017-09-07,11301
2017-09-08,11301
2017-09-09,11301
2017-09-10,11301
2017-09-11,11301
2017-09-12,11301
2017-09-13,11301
2017-09-14,11301
2017-09-15,11301
2017-09-16,11301
2017-09-17,11301
2017-09-19,11301
2017-09-20,11301
2017-09-21,11301
2017-09-22,11301
2017-09-23,11301
2017-09-24,11301
2017-09-25,11301
2017-09-26,11301
2017-09-27,11301
2017-09-28,11301
2017-09-29,11301
2017-09-30,11301
2017-10-01,11301
2017-10-02,11301
2017-10-03,11301
2017-10-04,11301
2017-10-05,11301
2017-10-06,11301
2017-10-07,11301
2017-10-08,11301
2017-10-09,11301
2017-10-10,11839
2017-10-11,11839
2017-10-12,11839
2017-10-13,11839
2017-10-14,11839
2017-10-15,11839
2017-10-16,11839
2017-10-17,11839
2017-10-18,11839
2017-10-19,11839
2017-10-20,11839
2017-10-21,11839
2017-10-22,11839
2017-10-23,11839
2017-10-24,11839
2017-10-25,11839
2017-10-26,11839
2017-10-27,11839
2017-10-28,11839
2017-10-29,11839
2017-10-30,11839
2017-10-31,11839
2017-11-02,11839
2017-11-03,11839
2017-11-04,11839
2017-11-05,11839
2017-11-06,11839
2017-11-07,11839
2017-11-08,11839
2017-11-09,11839
2017-11-10,11839
2017-11-11,11839
2017-11-12,11839
2017-11-13,11839
2017-11-14,11839
2017-11-15,11839
2017-11-16,11839
2017-11-17,11839
2017-11-18,11839
2017-11-19,11839
2017-11-20,11839
2017-11-21,11839
2017-11-22,11839
2017-11-23,11839
2017-11-24,11839
2017-11-25,11839
2017-11-26,11839
2017-11-27,11839
2017-11-28,11839
2017-11-29,11839
2017-11-30,11839
2017-12-01,11839
2017-12-02,11839
2017-12-03,11839
2017-12-04,11839
2017-12-05,11839
2017-12-06,12386
2017-12-07,12386
2017-12-08,12386
2017-12-09,12386
2017-12-10,12386
2017-12-11,12386
2017-12-12,12386
2017-12-14,12386
2017-12-15,12386
2017-12-17,12386
2017-12-18,12386
2017-12-19,12386
2017-12-20,12386
2017-12-21,12386
2017-12-22,12386
2017-12-23,12386
2017-12-24,12386
2017-12-25,12386
2017-12-26,12386
2017-12-27,12386
2017-12-28,12386
2017-12-29,12386
2017-12-30,12386
2017-12-31,12386
2018-01-01,12386
2018-01-02,12386
2018-01-03,12386
2018-01-04,12386
2018-01-05,12386
2018-01-06,12386
2018-01-07,12386
2018-01-08,12386
2018-01-09,12386
2018-01-10,12386
2018-01-11,12386
2018-01-12,12386
2018-01-13,12386
2018-01-14,12386
2018-01-15,12386
2018-01-16,12386
2018-01-17,12386
2018-01-18,12386
2018-01-19,12386
2018-01-20,12386
2018-01-21,12386
2018-01-22,12386
2018-01-23,12386
2018-01-25,12956
2018-01-26,12956
2018-01-27,12956
2018-01-28,12956
2018-01-29,12956
2018-01-31,12956
2018-02-01,12956
2018-02-02,12956
2018-02-03,12956
2018-02-04,12956
2018-02-05,12956
2018-02-06,12956
2018-02-07,12956
2018-02-08,12956
2018-02-09,12956
2018-02-10,12956
2018-02-11,12956
2018-02-12,12956
2018-02-13,12956
2018-02-14,12956
2018-02-15,12956
2018-02-16,12956
2018-02-17,13533
2018-02-18,13533
2018-02-19,13533
2018-02-20,13533
2018-02-21,13533
2018-02-22,13533
2018-02-23,13533
2018-02-24,13533
2018-02-25,13533
2018-02-26,13533
2018-02-27,13533
2018-03-01,13533
2018-03-02,13533
2018-03-03,13533
2018-03-04,13533
2018-03-05,13533
2018-03-06,13533
2018-03-07,13533
2018-03-08,13533
2018-03-09,13533
2018-03-10,13533
2018-03-11,13533
2018-03-12,13533
2018-03-13,13533
2018-03-14,14169
2018-03-15,14169
2018-03-16,14169
2018-03-17,14169
2018-03-18,14169
2018-03-19,14169
2018-03-20,14169
2018-03-21,14169
2018-03-23,14169
2018-03-24,14169
2018-03-26,14169
2018-03-27,14169
2018-03-28,14169
2018-03-29,14169
2018-03-30,14169
2018-03-31,14169
2018-04-01,14169
2018-04-02,14169
2018-04-03,14169
2018-04-04,14169
2018-04-05,14169
2018-04-06,14169
2018-04-07,14169
2018-04-08,14169
2018-04-09,14807
2018-04-10,14807
2018-04-11,14807
2018-04-12,14807
2018-04-13,14807
2018-04-14,14807
2018-04-15,14807
2018-04-16,14807
2018-04-17,14807
2018-04-18,14807
2018-04-19,14807
2018-04-20,14807
2018-04-21,14807
2018-04-22,14807
2018-04-23,14807
2018-04-24,14807
2018-04-25,14807
2018-04-26,14807
2018-04-27,14807
2018-04-28,14807
2018-04-29,14807
2018-04-30,14807
2018-05-01,14807
2018-05-04,14807
2018-05-05,15512
2018-05-06,15512
2018-05-07,15512
2018-05-08,15512
2018-05-09,15512
2018-05-10,15512
2018-05-11,15512
2018-05-12,15512
2018-05-13,15512
2018-05-14,15512
2018-05-15,15512
2018-05-16,15512
2018-05-17,15512
2018-05-18,15512
2018-05-19,15512
2018-05-20,15512
2018-05-21,15512
2018-05-22,15512
2018-05-23,15512
2018-05-24,15512
2018-05-25,15512
2018-05-26,15512
2018-05-27,15512
2018-05-28,16257
2018-05-29,16257
2018-05-30,16257
2018-05-31,16257
2018-06-01,16257
2018-06-02,16257
2018-06-03,16257
2018-06-04,16257
2018-06-05,16257
2018-06-06,16257
2018-06-07,16257
2018-06-08,16257
2018-06-09,16257
2018-06-10,16257
2018-06-11,16257
2018-06-12,16257
2018-06-13,16257
2018-06-14,16257
2018-06-15,16257
2018-06-16,16257
2018-06-17,16257
2018-06-18,16257
2018-06-19,17028
2018-06-20,17028
2018-06-21,17028
2018-06-22,17028
2018-06-23,17028
2018-06-24,17028
2018-06-25,17028
2018-06-26,17028
2018-06-27,17028
2018-06-28,17028
2018-06-29,17028
2018-06-30,17028
2018-07-01,17028
2018-07-02,17028
2018-07-03,17028
2018-07-04,17028
2018-07-05,17028
2018-07-06,17028
2018-07-07,17028
2018-07-08,17028
2018-07-09,17028
2018-07-10,17028
2018-07-11,17028
2018-07-12,17028
2018-07-13,17028
2018-07-14,17028
2018-07-15,17028
2018-07-16,17028
2018-07-17,17028
2018-07-18,17028
2018-07-19,17028
2018-07-20,17028
2018-07-21,17028
2018-07-22,17028
2018-07-23,17028
2018-07-24,17028
2018-07-25,17028
2018-07-26,17028
2018-07-27,17028
2018-07-28,17028
2018-07-29,17028
2018-07-30,17028
2018-07-31,17870
2018-08-01,17870
2018-08-02,17870
2018-08-03,17870
2018-08-04,17870
2018-08-05,17870
2018-08-06,17870
2018-08-07,17870
2018-08-08,17870
2018-08-09,17870
2018-08-10,17870
2018-08-11,17870
2018-08-12,17870
2018-08-14,17870
2018-08-16,17870
2018-08-17,17870
2018-08-18,17870
2018-08-19,18699
2018-08-20,18699
2018-08-21,18699
2018-08-22,18699
2018-08-23,18699
2018-08-24,18699
2018-08-25,18699
2018-08-26,18699
2018-08-27,18699
2018-08-28,18699
2018-08-29,18699
2018-08-30,18699
2018-08-31,18699
2018-09-01,18699
2018-09-02,18699
2018-09-03,18699
2018-09-04,18699
2018-09-05,19577
2018-09-06,19577
2018-09-07,19577
2018-09-08,19577
2018-09-09,19577
2018-09-10,19577
2018-09-11,19577
2018-09-12,19577
2018-09-13,19577
2018-09-14,19577
2018-09-15,19577
2018-09-16,19577
2018-09-17,19577
2018-09-18,19577
2018-09-19,19577
2018-09-20,19577
2018-09-21,19577
2018-09-22,19577
2018-09-23,19577
2018-09-24,20486
2018-09-25,20486
2018-09-26,20486
2018-09-27,20486
2018-09-28,20486
2018-09-29,20486
2018-09-30,20486
2018-10-02,20486
2018-10-03,20486
2018-10-04,20486
2018-10-05,20486
2018-10-06,20486
2018-10-07,20486
2018-10-08,20486
2018-10-09,20486
2018-10-10,20486
2018-10-11,20486
2018-10-12,20486
2018-10-13,20486
2018-10-14,21436
2018-10-15,21436
2018-10-16,21436
2018-10-17,21436
2018-10-18,21436
2018-10-19,21436
2018-10-20,21436
2018-10-21,21436
2018-10-22,21436
2018-10-23,21436
2018-10-24,21436
2018-10-25,21436
2018-10-26,21436
2018-10-27,21436
2018-10-28,21436
2018-10-29,21436
2018-10-30,21436
2018-10-31,21436
2018-11-01,21436
2018-11-03,22410
2018-11-04,22410
2018-11-05,22410
2018-11-06,22410
2018-11-07,22410
2018-11-08,22410
2018-11-09,22410
2018-11-10,22410
2018-11-11,22410
2018-11-12,22410
2018-11-13,22410
2018-11-14,22410
2018-11-15,22410
2018-11-16,23395
2018-11-17,23395
2018-11-18,23395
2018-11-19,23395
2018-11-20,23395
2018-11-21,23395
2018-11-22,23395
2018-11-23,23395
2018-11-24,23395
2018-11-25,23395
2018-11-26,23395
2018-11-27,23395
2018-11-28,23395
2018-11-29,23395
2018-12-01,24375
2018-12-02,24375
2018-12-03,24375
2018-12-04,24375
2018-12-05,24375
2018-12-07,24375
2018-12-09,24375
2018-12-10,24375
2018-12-11,24375
2018-12-12,24375
2018-12-13,24375
2018-12-14,24375
2018-12-15,24375
2018-12-16,25436
2018-12-17,25436
2018-12-18,25436
2018-12-19,25436
2018-12-20,25436
2018-12-21,25436
2018-12-22,25436
2018-12-23,25436
2018-12-24,25436
2018-12-25,25436
2018-12-26,25436
2018-12-27,25436
2018-12-28,25436
2018-12-29,25436
2018-12-30,26573
2018-12-31,26573
2019-01-01,26573
2019-01-02,26573
2019-01-03,26573
2019-01-04,26573
2019-01-05,26573
2019-01-06,26573
2019-01-08,26573
2019-01-10,26573
2019-01-11,26573
2019-01-12,26573
2019-01-13,26573
2019-01-14,27772
2019-01-15,27772
2019-01-16,27772
2019-01-17,27772
2019-01-18,27772
2019-01-19,27772
2019-01-20,27772
2019-01-21,27772
2019-01-22,27772
2019-01-23,27772
2019-01-25,27772
2019-01-26,27772
2019-01-27,27772
2019-01-28,27772
2019-01-29,29054
2019-01-30,29054
2019-01-31,29054
2019-02-01,29054
2019-02-02,29054
2019-02-03,29054
2019-02-04,29054
2019-02-05,29054
2019-02-06,29054
2019-02-07,29054
2019-02-08,29054
2019-02-09,29054
2019-02-10,29054
2019-02-11,30403
2019-02-12,30403
2019-02-13,30403
2019-02-14,30403
2019-02-15,30403
2019-02-16,30403
2019-02-17,30403
2019-02-18,30403
2019-02-19,30403
2019-02-20,30403
2019-02-21,30403
2019-02-22,30403
2019-02-23,30403
2019-02-24,30403
2019-02-25,31814
2019-02-26,31814
2019-02-27,31814
2019-02-28,31814
2019-03-01,31814
2019-03-02,31814
2019-03-03,31814
2019-03-04,31814
2019-03-05,31814
2019-03-06,31814
2019-03-07,31814
2019-03-08,31814
2019-03-09,31814
2019-03-10,31814
2019-03-11,31814
2019-03-12,31814
2019-03-13,31814
2019-03-14,33300
2019-03-15,33300
2019-03-16,33300
2019-03-17,33300
2019-03-18,33300
2019-03-19,33300
2019-03-20,33300
2019-03-21,33300
2019-03-22,33300
2019-03-23,33300
2019-03-24,33300
2019-03-25,33300
2019-03-26,33300
2019-03-27,33300
2019-03-28,33300
2019-03-29,34855
2019-03-30,34855
2019-03-31,34855
2019-04-01,34855
