date_obj,Yew%20shortbow%20(u) price
2017-02-23,270
2017-02-24,270
2017-02-25,275
2017-02-26,275
2017-02-27,275
2017-02-28,275
2017-03-01,266
2017-03-02,266
2017-03-03,266
2017-03-04,266
2017-03-05,257
2017-03-06,257
2017-03-07,257
2017-03-08,257
2017-03-09,250
2017-03-10,250
2017-03-11,250
2017-03-12,250
2017-03-13,242
2017-03-14,242
2017-03-15,242
2017-03-16,242
2017-03-17,235
2017-03-18,235
2017-03-19,235
2017-03-20,235
2017-03-21,235
2017-03-22,235
2017-03-23,235
2017-03-24,235
2017-03-25,235
2017-03-26,238
2017-03-27,238
2017-03-28,238
2017-03-29,239
2017-03-30,239
2017-03-31,239
2017-04-01,239
2017-04-02,233
2017-04-03,233
2017-04-04,233
2017-04-12,232
2017-04-13,232
2017-04-14,232
2017-04-15,233
2017-04-16,233
2017-04-17,233
2017-04-18,237
2017-04-19,237
2017-04-20,237
2017-04-21,237
2017-04-22,241
2017-04-23,241
2017-04-24,241
2017-04-25,246
2017-04-26,246
2017-04-27,246
2017-04-28,246
2017-04-29,253
2017-04-30,253
2017-05-01,253
2017-05-02,253
2017-05-03,253
2017-05-04,259
2017-05-05,259
2017-05-06,259
2017-05-07,259
2017-05-08,267
2017-05-09,267
2017-05-10,267
2017-05-11,267
2017-05-12,273
2017-05-13,273
2017-05-14,273
2017-05-15,273
2017-05-16,273
2017-05-17,273
2017-05-18,273
2017-05-19,273
2017-05-20,272
2017-05-21,272
2017-05-22,272
2017-05-23,272
2017-05-24,272
2017-05-25,269
2017-05-26,269
2017-05-27,269
2017-05-28,269
2017-05-29,258
2017-05-30,258
2017-05-31,258
2017-06-01,258
2017-06-02,247
2017-06-03,247
2017-06-06,243
2017-06-07,243
2017-06-08,243
2017-06-09,243
2017-06-10,238
2017-06-11,238
2017-06-12,238
2017-06-13,238
2017-06-14,241
2017-06-15,241
2017-06-16,241
2017-06-17,241
2017-06-18,248
2017-06-19,248
2017-06-20,248
2017-06-21,248
2017-06-22,248
2017-06-23,252
2017-06-24,252
2017-06-25,252
2017-06-26,252
2017-06-27,255
2017-06-28,255
2017-06-29,255
2017-06-30,255
2017-07-01,255
2017-07-02,262
2017-07-03,262
2017-07-04,262
2017-07-05,262
2017-07-06,264
2017-07-07,264
2017-07-08,264
2017-07-13,273
2017-07-14,276
2017-07-15,276
2017-07-16,276
2017-07-17,276
2017-07-18,278
2017-07-19,278
2017-07-20,278
2017-07-21,284
2017-07-22,284
2017-07-23,284
2017-07-24,284
2017-07-25,284
2017-07-26,284
2017-07-27,284
2017-07-28,292
2017-07-29,292
2017-07-30,292
2017-07-31,292
2017-08-01,293
2017-08-02,293
2017-08-03,293
2017-08-04,293
2017-08-05,286
2017-08-06,286
2017-08-09,282
2017-08-10,282
2017-08-11,282
2017-08-12,282
2017-08-13,288
2017-08-14,288
2017-08-15,288
2017-08-16,288
2017-08-17,292
2017-08-18,292
2017-08-19,292
2017-08-20,292
2017-08-21,287
2017-08-22,287
2017-08-23,287
2017-08-24,287
2017-08-25,287
2017-08-26,287
2017-08-27,287
2017-08-28,284
2017-08-29,284
2017-08-30,284
2017-08-31,284
2017-09-01,277
2017-09-02,277
2017-09-03,277
2017-09-04,277
2017-09-05,277
2017-09-06,277
2017-09-07,279
2017-09-08,279
2017-09-09,279
2017-09-10,279
2017-09-11,283
2017-09-12,283
2017-09-13,283
2017-09-14,283
2017-09-15,284
2017-09-16,284
2017-09-17,284
2017-09-18,287
2017-09-19,287
2017-09-20,287
2017-09-21,287
2017-09-22,284
2017-09-23,284
2017-09-24,284
2017-09-25,284
2017-09-26,276
2017-09-27,276
2017-09-28,276
2017-09-29,276
2017-09-30,268
2017-10-01,268
2017-10-02,268
2017-10-03,268
2017-10-04,266
2017-10-05,266
2017-10-06,266
2017-10-07,266
2017-10-08,266
2017-10-09,266
2017-10-10,266
2017-10-11,266
2017-10-12,268
2017-10-13,268
2017-10-14,268
2017-10-15,268
2017-10-16,271
2017-10-17,271
2017-10-18,271
2017-10-19,271
2017-10-20,274
2017-10-21,274
2017-10-22,274
2017-10-23,277
2017-10-24,277
2017-10-25,277
2017-10-26,278
2017-10-27,278
2017-10-28,278
2017-10-29,278
2017-10-30,278
2017-10-31,278
2017-11-01,278
2017-11-02,278
2017-11-03,276
2017-11-04,276
2017-11-05,276
2017-11-06,277
2017-11-07,277
2017-11-08,277
2017-11-09,277
2017-11-10,275
2017-11-11,275
2017-11-12,275
2017-11-13,270
2017-11-14,270
2017-11-15,270
2017-11-16,263
2017-11-17,263
2017-11-18,263
2017-11-19,263
2017-11-20,254
2017-11-21,254
2017-11-22,254
2017-11-23,250
2017-11-24,250
2017-11-25,250
2017-11-26,250
2017-11-27,251
2017-11-28,251
2017-11-29,251
2017-11-30,251
2017-12-01,250
2017-12-02,250
2017-12-03,250
2017-12-04,250
2017-12-05,253
2017-12-06,253
2017-12-07,253
2017-12-08,253
2017-12-09,254
2017-12-10,254
2017-12-11,254
2017-12-12,249
2017-12-13,249
2017-12-14,249
2017-12-15,249
2017-12-16,247
2017-12-17,247
2017-12-18,247
2017-12-19,252
2017-12-20,252
2017-12-21,252
2017-12-22,259
2017-12-23,259
2017-12-24,259
2017-12-25,259
2017-12-26,259
2017-12-27,259
2017-12-28,259
2017-12-29,263
2017-12-30,263
2017-12-31,263
2018-01-01,265
2018-01-02,265
2018-01-03,265
2018-01-04,268
2018-01-05,268
2018-01-06,265
2018-01-07,265
2018-01-08,265
2018-01-09,265
2018-01-10,265
2018-01-11,265
2018-01-12,263
2018-01-13,263
2018-01-14,266
2018-01-15,266
2018-01-16,266
2018-01-17,270
2018-01-18,270
2018-01-19,270
2018-01-20,268
2018-01-21,268
2018-01-22,268
2018-01-23,261
2018-01-24,261
2018-01-25,255
2018-01-26,255
2018-01-27,251
2018-01-28,248
2018-01-29,248
2018-01-30,250
2018-02-01,250
2018-02-02,250
2018-02-03,256
2018-02-04,256
2018-02-05,261
2018-02-06,261
2018-02-07,264
2018-02-08,264
2018-02-09,263
2018-02-10,263
2018-02-11,266
2018-02-12,266
2018-02-13,258
2018-02-14,258
2018-02-15,250
2018-02-16,250
2018-02-17,242
2018-02-18,242
2018-02-19,233
2018-02-20,233
2018-02-21,226
2018-02-22,226
2018-02-23,218
2018-02-24,218
2018-02-25,217
2018-02-26,217
2018-02-27,214
2018-02-28,214
2018-03-01,210
2018-03-02,208
2018-03-03,208
2018-03-04,201
2018-03-05,198
2018-03-06,198
2018-03-07,202
2018-03-08,202
2018-03-09,210
2018-03-10,210
2018-03-11,214
2018-03-12,214
2018-03-13,221
2018-03-14,221
2018-03-15,221
2018-03-16,221
2018-03-17,214
2018-03-18,214
2018-03-20,211
2018-03-21,211
2018-03-23,216
2018-03-24,216
2018-03-26,215
2018-03-27,215
2018-03-28,215
2018-03-29,212
2018-03-30,212
2018-03-31,216
2018-04-01,216
2018-04-02,219
2018-04-03,219
2018-04-04,217
2018-04-05,217
2018-04-06,207
2018-04-08,204
2018-04-09,204
2018-04-10,202
2018-04-11,202
2018-04-12,201
2018-04-13,201
2018-04-14,201
2018-04-16,199
2018-04-17,202
2018-04-18,202
2018-04-19,202
2018-04-20,203
2018-04-21,203
2018-04-22,200
2018-04-23,200
2018-04-24,201
2018-04-25,201
2018-04-26,205
2018-04-27,205
2018-04-28,203
2018-04-29,203
2018-04-30,210
2018-05-02,210
2018-05-03,214
2018-05-04,214
2018-05-05,219
2018-05-06,219
2018-05-07,219
2018-05-08,217
2018-05-09,217
2018-05-10,216
2018-05-11,216
2018-05-12,210
2018-05-13,210
2018-05-14,209
2018-05-15,209
2018-05-16,210
2018-05-17,210
2018-05-18,203
2018-05-19,203
2018-05-20,201
2018-05-21,201
2018-05-22,200
2018-05-23,200
2018-05-24,203
2018-05-25,203
2018-05-26,205
2018-05-27,205
2018-05-28,207
2018-05-29,207
2018-05-30,207
2018-05-31,207
2018-06-01,212
2018-06-02,212
2018-06-03,218
2018-06-04,218
2018-06-05,223
2018-06-06,223
2018-06-07,225
2018-06-08,225
2018-06-09,218
2018-06-10,218
2018-06-11,215
2018-06-12,215
2018-06-13,216
2018-06-14,216
2018-06-15,215
2018-06-16,215
2018-06-17,216
2018-06-18,216
2018-06-19,214
2018-06-20,214
2018-06-21,214
2018-06-22,209
2018-06-23,209
2018-06-24,204
2018-06-25,204
2018-06-26,208
2018-06-27,208
2018-06-28,207
2018-06-29,207
2018-06-30,203
2018-07-01,203
2018-07-02,198
2018-07-03,198
2018-07-04,194
2018-07-05,194
2018-07-06,195
2018-07-07,195
2018-07-08,200
2018-07-09,200
2018-07-10,204
2018-07-11,204
2018-07-12,204
2018-07-13,203
2018-07-14,200
2018-07-15,200
2018-07-16,192
2018-07-17,185
2018-07-18,185
2018-07-19,185
2018-07-20,185
2018-07-21,178
2018-07-22,178
2018-07-23,175
2018-07-24,175
2018-07-25,174
2018-07-26,174
2018-07-27,175
2018-07-28,175
2018-07-29,175
2018-07-30,175
2018-07-31,177
2018-08-01,177
2018-08-02,179
2018-08-03,179
2018-08-04,181
2018-08-05,181
2018-08-06,187
2018-08-07,187
2018-08-08,194
2018-08-09,194
2018-08-10,195
2018-08-11,195
2018-08-12,190
2018-08-14,188
2018-08-16,188
2018-08-17,192
2018-08-18,192
2018-08-19,191
2018-08-20,192
2018-08-21,192
2018-08-22,191
2018-08-23,191
2018-08-24,188
2018-08-25,191
2018-08-26,191
2018-08-27,194
2018-08-28,199
2018-08-29,199
2018-08-30,206
2018-08-31,213
2018-09-01,213
2018-09-02,219
2018-09-03,219
2018-09-04,219
2018-09-05,219
2018-09-06,217
2018-09-07,211
2018-09-08,211
2018-09-09,210
2018-09-10,205
2018-09-11,205
2018-09-12,198
2018-09-13,198
2018-09-14,196
2018-09-15,191
2018-09-16,191
2018-09-17,191
2018-09-18,192
2018-09-19,192
2018-09-20,194
2018-09-21,194
2018-09-22,194
2018-09-23,194
2018-09-24,195
2018-09-25,195
2018-09-26,193
2018-09-27,193
2018-09-28,193
2018-09-29,193
2018-09-30,193
2018-10-02,193
2018-10-03,193
2018-10-04,193
2018-10-05,193
2018-10-06,187
2018-10-07,187
2018-10-08,182
2018-10-09,182
2018-10-10,180
2018-10-11,180
2018-10-12,177
2018-10-13,177
2018-10-14,172
2018-10-15,172
2018-10-16,172
2018-10-17,172
2018-10-18,170
2018-10-19,170
2018-10-20,171
2018-10-21,171
2018-10-22,171
2018-10-23,171
2018-10-24,172
2018-10-25,172
2018-10-26,174
2018-10-27,174
2018-10-28,175
2018-10-29,175
2018-10-30,178
2018-10-31,180
2018-11-01,181
2018-11-03,177
2018-11-04,177
2018-11-05,173
2018-11-06,173
2018-11-07,173
2018-11-08,175
2018-11-09,175
2018-11-10,171
2018-11-11,171
2018-11-12,170
2018-11-13,169
2018-11-14,169
2018-11-15,172
2018-11-16,171
2018-11-17,171
2018-11-18,171
2018-11-19,171
2018-11-20,169
2018-11-21,169
2018-11-22,171
2018-11-23,171
2018-11-24,175
2018-11-25,176
2018-11-26,176
2018-11-27,175
2018-11-28,171
2018-11-29,169
2018-12-01,171
2018-12-02,170
2018-12-03,170
2018-12-04,166
2018-12-05,160
2018-12-07,159
2018-12-09,162
2018-12-10,168
2018-12-11,168
2018-12-12,169
2018-12-13,172
2018-12-14,171
2018-12-15,175
2018-12-16,175
2018-12-17,175
2018-12-18,176
2018-12-19,178
2018-12-20,177
2018-12-21,178
2018-12-22,178
2018-12-23,180
2018-12-24,182
2018-12-25,188
2018-12-26,193
2018-12-27,198
2018-12-28,198
2018-12-29,199
2018-12-30,200
2018-12-31,201
2019-01-01,201
2019-01-02,201
2019-01-03,200
2019-01-04,201
2019-01-05,196
2019-01-06,190
2019-01-08,185
2019-01-10,176
2019-01-11,170
2019-01-12,167
2019-01-13,163
2019-01-14,168
2019-01-15,172
2019-01-16,173
2019-01-17,173
2019-01-18,177
2019-01-19,175
2019-01-20,174
2019-01-21,175
2019-01-22,178
2019-01-23,184
2019-01-24,187
2019-01-25,186
2019-01-26,183
2019-01-27,178
2019-01-28,176
2019-01-29,175
2019-01-30,176
2019-01-31,176
2019-02-01,176
2019-02-02,180
2019-02-03,178
2019-02-04,178
2019-02-05,175
2019-02-06,175
2019-02-07,178
2019-02-08,181
2019-02-09,184
2019-02-10,187
2019-02-11,192
2019-02-12,199
2019-02-13,204
2019-02-14,204
2019-02-15,201
2019-02-16,201
2019-02-17,212
2019-02-18,210
2019-02-19,209
2019-02-20,213
2019-02-21,221
2019-02-22,221
2019-02-23,224
2019-02-24,231
2019-02-25,240
2019-02-26,247
2019-02-27,247
2019-02-28,247
2019-03-01,244
2019-03-02,245
2019-03-03,242
2019-03-04,247
2019-03-05,245
2019-03-06,250
2019-03-07,245
2019-03-08,245
2019-03-09,247
2019-03-10,253
2019-03-11,250
2019-03-12,247
2019-03-13,247
2019-03-14,251
2019-03-15,251
2019-03-16,250
2019-03-17,252
2019-03-18,252
2019-03-19,250
2019-03-20,249
2019-03-21,248
2019-03-22,248
2019-03-23,249
2019-03-24,246
2019-03-25,246
2019-03-26,249
2019-03-27,249
2019-03-28,251
2019-03-29,254
2019-03-30,254
2019-03-31,258
2019-04-01,261
2019-04-02,261
2019-04-03,265
2019-04-04,259
2019-04-05,259
2019-04-06,255
2019-04-07,252
2019-04-08,245
2019-04-09,245
2019-04-10,242
2019-04-11,242
2019-04-12,240
2019-04-13,235
2019-04-14,232
2019-04-15,232
2019-04-16,228
2019-04-17,228
2019-04-18,223
2019-04-19,223
2019-04-20,219
2019-04-21,219
2019-04-22,218
2019-04-23,220
2019-04-24,220
2019-04-25,217
2019-04-26,217
2019-04-27,217
2019-04-28,219
2019-04-29,219
2019-04-30,220
2019-05-01,220
2019-05-02,226
2019-05-03,229
2019-05-04,232
2019-05-05,232
2019-05-06,230
2019-05-07,219
2019-05-08,219
2019-05-09,211
2019-05-10,207
2019-05-11,207
2019-05-12,205
2019-05-13,198
2019-05-14,196
2019-05-15,196
2019-05-16,196
2019-05-17,196
2019-05-18,203
2019-05-19,203
2019-05-20,208
2019-05-21,208
2019-05-22,212
2019-05-23,209
2019-05-24,209
2019-05-25,209
2019-05-26,209
2019-05-27,211
2019-05-28,211
2019-05-29,214
2019-05-30,210
2019-05-31,210
2019-06-01,208
2019-06-02,209
2019-06-03,209
2019-06-04,205
2019-06-05,200
2019-06-06,200
2019-06-07,194
2019-06-08,190
2019-06-09,191
2019-06-10,191
2019-06-11,199
2019-06-12,199
2019-06-13,199
2019-06-14,199
2019-06-15,199
2019-06-16,199
2019-06-17,199
2019-06-18,195
2019-06-19,195
2019-06-20,197
2019-06-21,197
2019-06-22,198
2019-06-23,195
2019-06-24,195
2019-06-25,196
2019-06-26,196
2019-06-27,200
2019-06-28,200
2019-06-29,204
2019-06-30,206
2019-07-01,206
2019-07-02,203
2019-07-03,203
2019-07-04,198
2019-07-05,198
2019-07-06,194
2019-07-07,194
2019-07-08,190
2019-07-09,193
2019-07-10,193
2019-07-11,195
2019-07-12,197
2019-07-13,197
2019-07-14,197
2019-07-15,197
2019-07-16,195
2019-07-17,192
2019-07-18,192
2019-07-19,189
2019-07-20,189
2019-07-21,185
2019-07-22,185
2019-07-23,184
2019-07-24,184
2019-07-25,184
2019-07-26,184
2019-07-27,177
2019-07-28,173
2019-07-29,173
2019-07-30,172
2019-07-31,172
2019-08-01,178
2019-08-02,178
2019-08-03,174
2019-08-04,174
2019-08-05,168
2019-08-06,168
2019-08-07,162
2019-08-08,162
2019-08-09,155
2019-08-10,152
2019-08-11,152
2019-08-12,148
2019-08-13,148
2019-08-14,144
2019-08-15,145
2019-08-16,142
2019-08-17,142
2019-08-18,139
2019-08-19,139
2019-08-20,140
2019-08-21,140
2019-08-22,143
2019-08-23,143
2019-08-24,147
2019-08-24,147
2019-08-25,147
2019-08-25,147
2019-08-26,146
2019-08-26,146
2019-08-27,146
2019-08-27,146
2019-08-28,145
2019-08-29,145
2019-08-30,145
2019-08-31,145
2019-09-01,141
2019-09-02,141
2019-09-03,140
2019-09-04,140
2019-09-05,136
