date_obj,Gilded%202h%20sword price
2016-11-12,6820994
2016-11-13,6820994
2016-11-14,6603926
2016-11-15,6603926
2016-12-07,5735211
2016-12-08,5591496
2016-12-09,5591496
2016-12-10,5591496
2016-12-11,5381791
2016-12-12,5381791
2016-12-13,5381791
2016-12-14,5112701
2016-12-15,5112701
2016-12-16,5112701
2016-12-17,4857065
2016-12-18,4857065
2016-12-19,4637216
2016-12-20,4637216
2016-12-21,4637216
2016-12-22,4407707
2016-12-23,4407707
2016-12-24,4203436
2016-12-25,4203436
2016-12-26,4324581
2016-12-27,4324581
2016-12-28,4529594
2016-12-29,4529594
2016-12-30,4529594
2016-12-31,4750964
2017-01-01,4750964
2017-01-02,4973290
2017-01-03,4973290
2017-01-04,4973290
2017-01-05,4973290
2017-01-06,5192875
2017-01-07,5192875
2017-01-08,5192875
2017-01-09,4936739
2017-01-10,4936739
2017-01-11,4936739
2017-01-12,4689902
2017-01-13,4689902
2017-01-14,4689902
2017-01-15,4455406
2017-01-16,4455406
2017-01-17,4232635
2017-01-18,4232635
2017-01-19,4022248
2017-01-20,3846906
2017-01-21,3665919
2017-01-22,3665919
2017-01-23,3482623
2017-01-27,3325269
2017-01-28,3325269
2017-01-29,3341547
2017-01-30,3341547
2017-01-31,3316764
2017-02-01,3298619
2017-02-02,3298619
2017-02-03,3365809
2017-02-04,3371353
2017-02-05,3371353
2017-02-06,3352762
2017-02-07,3352762
2017-02-08,3286142
2017-02-09,3286142
2017-02-10,3222185
2017-02-11,3222185
2017-02-12,3157811
2017-02-13,3157811
2017-02-14,3126012
2017-02-15,3126012
2017-02-16,3106324
2017-02-18,3106324
2017-02-19,3173432
2017-02-20,3173432
2017-02-21,3240721
2017-02-22,3240721
2017-02-23,3240721
2017-02-24,3274816
2017-02-25,3274816
2017-02-26,3347965
2017-02-27,3347965
2017-02-28,3350916
2017-03-01,3350916
2017-03-02,3350916
2017-03-03,3338730
2017-03-04,3338730
2017-03-05,3343681
2017-03-06,3343681
2017-03-07,3257029
2017-03-08,3257029
2017-03-09,3293362
2017-03-10,3293362
2017-03-11,3256741
2017-03-12,3256741
2017-03-13,3206480
2017-03-14,3206480
2017-03-15,3144276
2017-03-16,3144276
2017-03-17,3061949
2017-03-18,3061949
2017-03-19,2978015
2017-03-20,2978015
2017-03-21,2945406
2017-03-22,2945406
2017-03-23,2907594
2017-03-24,2907594
2017-03-25,2907594
2017-03-26,2790516
2017-03-27,2864850
2017-03-28,2864850
2017-03-29,2983454
2017-03-30,2983454
2017-03-31,3089033
2017-04-01,3089033
2017-04-02,3089033
2017-04-03,3107856
2017-04-04,3107856
2017-04-12,2867029
2017-04-13,2867029
2017-04-14,2798798
2017-04-15,2798798
2017-04-16,2659219
2017-04-17,2551409
2017-04-18,2551409
2017-04-19,2504643
2017-04-20,2504643
2017-04-21,2574586
2017-04-22,2574586
2017-04-23,2633648
2017-04-24,2633648
2017-04-25,2607120
2017-04-26,2607120
2017-04-27,2540807
2017-04-28,2540807
2017-04-29,2436327
2017-04-30,2436327
2017-05-01,2390761
2017-05-02,2390761
2017-05-03,2385980
2017-05-04,2385980
2017-05-05,2417798
2017-05-06,2417798
2017-05-07,2453074
2017-05-08,2453074
2017-05-09,2504771
2017-05-10,2504771
2017-05-11,2530665
2017-05-12,2582326
2017-05-13,2632060
2017-05-14,2632060
2017-05-15,2680460
2017-05-16,2729133
2017-05-17,2729133
2017-05-18,2664382
2017-05-19,2664382
2017-05-20,2558203
2017-05-21,2558203
2017-05-22,2508173
2017-05-23,2508173
2017-05-24,2488790
2017-05-25,2488790
2017-05-26,2401193
2017-05-27,2315554
2017-05-28,2315554
2017-05-29,2284503
2017-05-30,2284503
2017-05-31,2257491
2017-06-01,2257491
2017-06-02,2243736
2017-06-03,2243736
2017-06-04,2223699
2017-06-05,2223699
2017-06-06,2222285
2017-06-07,2222285
2017-06-08,2182695
2017-06-09,2182695
2017-06-10,2151583
2017-06-11,2151583
2017-06-12,2169593
2017-06-13,2164194
2017-06-14,2164194
2017-06-15,2145819
2017-06-16,2145819
2017-06-17,2182355
2017-06-18,2182355
2017-06-19,2208603
2017-06-20,2293616
2017-06-21,2293616
2017-06-22,2349070
2017-06-23,2349070
2017-06-24,2406366
2017-06-25,2406366
2017-06-26,2412463
2017-06-27,2412463
2017-06-28,2402930
2017-06-29,2396103
2017-06-30,2396103
2017-07-01,2396103
2017-07-02,2383104
2017-07-03,2383104
2017-07-04,2360884
2017-07-05,2360884
2017-07-06,2296400
2017-07-07,2296400
2017-07-08,2296400
2017-07-13,2102258
2017-07-14,2048534
2017-07-15,2048534
2017-07-16,2004080
2017-07-17,2004080
2017-07-18,2015085
2017-07-19,2087521
2017-07-20,2166235
2017-07-21,2273621
2017-07-22,2341010
2017-07-23,2364844
2017-07-24,2364844
2017-07-25,2365601
2017-07-26,2365601
2017-07-27,2381335
2017-07-28,2381335
2017-07-29,2369025
2017-07-30,2345170
2017-07-31,2345170
2017-08-01,2284378
2017-08-02,2298574
2017-08-03,2298574
2017-08-04,2259670
2017-08-05,2284859
2017-08-06,2284859
2017-08-09,2303548
2017-08-10,2291859
2017-08-11,2291859
2017-08-12,2294386
2017-08-13,2294386
2017-08-14,2294646
2017-08-15,2294646
2017-08-16,2286506
2017-08-17,2321436
2017-08-18,2321436
2017-08-19,2348082
2017-08-20,2348082
2017-08-21,2318819
2017-08-22,2284516
2017-08-23,2284516
2017-08-24,2298822
2017-08-25,2298822
2017-08-26,2310215
2017-08-27,2310215
2017-08-28,2329145
2017-08-29,2329145
2017-08-30,2317073
2017-08-31,2317073
2017-09-01,2281922
2017-09-02,2269150
2017-09-03,2269150
2017-09-04,2258051
2017-09-05,2258051
2017-09-06,2245999
2017-09-07,2245999
2017-09-08,2230801
2017-09-09,2252357
2017-09-10,2252357
2017-09-11,2253556
2017-09-12,2253556
2017-09-13,2249170
2017-09-14,2249170
2017-09-15,2265060
2017-09-16,2265060
2017-09-17,2251503
2017-09-18,2251503
2017-09-19,2257572
2017-09-20,2294844
2017-09-21,2294844
2017-09-22,2304885
2017-09-23,2304885
2017-09-24,2336173
2017-09-25,2336173
2017-09-26,2318644
2017-09-27,2318644
2017-09-28,2296800
2017-09-29,2296800
2017-09-30,2277709
2017-10-01,2277709
2017-10-02,2246584
2017-10-03,2246584
2017-10-04,2246584
2017-10-05,2212040
2017-10-06,2212040
2017-10-07,2186360
2017-10-08,2186360
2017-10-09,2145205
2017-10-10,2145205
2017-10-11,2143936
2017-10-12,2169691
2017-10-13,2209070
2017-10-14,2209070
2017-10-15,2202973
2017-10-16,2191049
2017-10-17,2191049
2017-10-18,2179152
2017-10-19,2179152
2017-10-20,2214523
2017-10-21,2214523
2017-10-22,2260985
2017-10-23,2260985
2017-10-24,2250809
2017-10-25,2282716
2017-10-26,2282716
2017-10-27,2277049
2017-10-28,2277049
2017-10-29,2276453
2017-10-30,2276453
2017-10-31,2239843
2017-11-01,2239843
2017-11-02,2176426
2017-11-03,2176426
2017-11-04,2139666
2017-11-05,2139666
2017-11-06,2125328
2017-11-07,2125328
2017-11-08,2089340
2017-11-09,2058686
2017-11-10,2058686
2017-11-11,2016145
2017-11-12,1976065
2017-11-13,1976065
2017-11-14,1935486
2017-11-15,1935486
2017-11-16,1935149
2017-11-17,1935149
2017-11-18,1951021
2017-11-19,1951021
2017-11-20,1948501
2017-11-21,1948501
2017-11-22,1935582
2017-11-23,1935582
2017-11-24,1921661
2017-11-25,1935707
2017-11-26,1935707
2017-11-27,1958870
2017-11-28,2012844
2017-11-29,2012844
2017-11-30,2010945
2017-12-01,2047795
2017-12-02,2047795
2017-12-03,2103003
2017-12-04,2103003
2017-12-05,2186266
2017-12-06,2264087
2017-12-07,2264087
2017-12-08,2354029
2017-12-09,2457406
2017-12-10,2556503
2017-12-11,2660559
2017-12-12,2660559
2017-12-13,2762464
2017-12-14,2762464
2017-12-15,2897365
2017-12-16,2897365
2017-12-17,2969042
2017-12-18,2969042
2017-12-19,3051906
2017-12-20,3051906
2017-12-21,3151661
2017-12-22,3151661
2017-12-23,3172478
2017-12-24,3172478
2017-12-25,3154176
2017-12-26,3154176
2017-12-27,3022560
2017-12-28,3022560
2017-12-29,2972457
2017-12-30,2957513
2017-12-31,2957513
2018-01-01,2962635
2018-01-02,2962635
2018-01-03,2956719
2018-01-04,2956719
2018-01-05,2911220
2018-01-06,2911220
2018-01-07,2875191
2018-01-08,2875191
2018-01-09,2887103
2018-01-10,2887103
2018-01-11,2910166
2018-01-12,2910166
2018-01-13,2867771
2018-01-14,2867771
2018-01-15,2830102
2018-01-16,2811432
2018-01-17,2811432
2018-01-18,2860203
2018-01-19,2860203
2018-01-20,2874101
2018-01-21,2874101
2018-01-22,2856357
2018-01-23,2837238
2018-01-24,2837238
2018-01-25,2811257
2018-01-26,2811257
2018-01-27,2767381
2018-01-28,2750851
2018-01-29,2750398
2018-01-30,2750398
2018-01-31,2637475
2018-02-01,2637475
2018-02-02,2510681
2018-02-03,2410093
2018-02-04,2410093
2018-02-05,2367506
2018-02-06,2328783
2018-02-07,2274043
2018-02-08,2274043
2018-02-09,2185821
2018-02-10,2185821
2018-02-11,2128579
2018-02-12,2097315
2018-02-13,2097315
2018-02-14,2072170
2018-02-15,2079909
2018-02-16,2136821
2018-02-17,2136821
2018-02-18,2126861
2018-02-19,2095240
2018-02-20,2095240
2018-02-21,2106147
2018-02-22,2106147
2018-02-23,2099276
2018-02-24,2099276
2018-02-25,2132537
2018-02-26,2132537
2018-02-27,2218027
2018-02-28,2218027
2018-03-01,2316489
2018-03-02,2388085
2018-03-03,2433929
2018-03-04,2433929
2018-03-05,2500589
2018-03-06,2500589
2018-03-07,2583699
2018-03-08,2583699
2018-03-09,2592160
2018-03-10,2592160
2018-03-11,2541351
2018-03-12,2541351
2018-03-13,2508666
2018-03-14,2434351
2018-03-15,2434351
2018-03-16,2385826
2018-03-17,2396996
2018-03-18,2396996
2018-03-20,2381149
2018-03-21,2381149
2018-03-23,2393389
2018-03-24,2356118
2018-03-25,2350079
2018-03-26,2350079
2018-03-27,2359639
2018-03-28,2359639
2018-03-29,2357892
2018-03-30,2357892
2018-03-31,2327019
2018-04-01,2334631
2018-04-02,2325893
2018-04-03,2340447
2018-04-04,2373890
2018-04-05,2373890
2018-04-06,2367608
2018-04-07,2378585
2018-04-08,2379532
2018-04-09,2433575
2018-04-10,2478059
2018-04-11,2460481
2018-04-12,2481600
2018-04-13,2469276
2018-04-14,2444942
2018-04-15,2495106
2018-04-16,2495106
2018-04-17,2479202
2018-04-18,2479202
2018-04-19,2506852
2018-04-20,2558167
2018-04-21,2596023
2018-04-22,2596023
2018-04-23,2598734
2018-04-24,2598734
2018-04-25,2573825
2018-04-26,2573825
2018-04-27,2543965
2018-04-28,2526190
2018-04-29,2498980
2018-04-30,2501799
2018-05-01,2517572
2018-05-02,2517572
2018-05-03,2494512
2018-05-04,2494512
2018-05-05,2507305
2018-05-06,2507305
2018-05-07,2524555
2018-05-08,2524555
2018-05-09,2580296
2018-05-10,2653144
2018-05-11,2653144
2018-05-12,2734300
2018-05-13,2734300
2018-05-14,2769333
2018-05-15,2769333
2018-05-16,2849698
2018-05-17,2849698
2018-05-18,2868558
2018-05-19,2814134
2018-05-20,2814134
2018-05-21,2786453
2018-05-22,2786453
2018-05-23,2762253
2018-05-24,2762253
2018-05-25,2760059
2018-05-26,2752189
2018-05-27,2752189
2018-05-28,2741146
2018-05-29,2726972
2018-05-30,2726972
2018-05-31,2708496
2018-06-01,2708496
2018-06-02,2676060
2018-06-03,2676060
2018-06-04,2636668
2018-06-05,2603067
2018-06-06,2567132
2018-06-07,2567132
2018-06-08,2519822
2018-06-09,2519822
2018-06-10,2487601
2018-06-11,2487601
2018-06-12,2448494
2018-06-13,2454969
2018-06-14,2454969
2018-06-15,2443757
2018-06-16,2439047
2018-06-17,2439047
2018-06-18,2435036
2018-06-19,2392680
2018-06-20,2392680
2018-06-21,2378189
2018-06-22,2367059
2018-06-23,2367059
2018-06-24,2361108
2018-06-25,2346310
2018-06-26,2346310
2018-06-27,2345326
2018-06-28,2345326
2018-06-29,2338536
2018-06-30,2338536
2018-07-01,2347603
2018-07-02,2347603
2018-07-03,2346875
2018-07-04,2346875
2018-07-05,2333730
2018-07-06,2340088
2018-07-07,2340088
2018-07-08,2314707
2018-07-09,2293219
2018-07-10,2293219
2018-07-11,2284896
2018-07-12,2284896
2018-07-13,2321309
2018-07-14,2358596
2018-07-15,2358596
2018-07-16,2344545
2018-07-17,2312743
2018-07-18,2312743
2018-07-19,2338726
2018-07-20,2405402
2018-07-21,2447483
2018-07-22,2405507
2018-07-23,2473257
2018-07-24,2473257
2018-07-25,2523141
2018-07-26,2561166
2018-07-27,2515563
2018-07-28,2515563
2018-07-29,2526555
2018-07-30,2526555
2018-07-31,2527274
2018-08-01,2527274
2018-08-02,2523278
2018-08-03,2523278
2018-08-04,2480617
2018-08-05,2480617
2018-08-06,2432580
2018-08-07,2414221
2018-08-08,2363560
2018-08-09,2363560
2018-08-10,2336138
2018-08-11,2296888
2018-08-12,2268605
2018-08-14,2223004
2018-08-16,2202005
2018-08-17,2184764
2018-08-18,2184764
2018-08-19,2190912
2018-08-20,2174026
2018-08-21,2174026
2018-08-22,2161785
2018-08-23,2161785
2018-08-24,2189289
2018-08-25,2193245
2018-08-26,2193245
2018-08-27,2204450
2018-08-28,2219019
2018-08-29,2219019
2018-08-30,2231044
2018-08-31,2235421
2018-09-01,2327604
2018-09-02,2327604
2018-09-03,2307772
2018-09-04,2355695
2018-09-05,2396052
2018-09-06,2396052
2018-09-07,2429307
2018-09-08,2434073
2018-09-09,2434073
2018-09-10,2501228
2018-09-11,2501228
2018-09-12,2512941
2018-09-13,2512941
2018-09-14,2466192
2018-09-15,2430818
2018-09-16,2430818
2018-09-17,2417093
2018-09-18,2408875
2018-09-19,2408875
2018-09-20,2418130
2018-09-21,2418130
2018-09-22,2410574
2018-09-23,2410574
2018-09-24,2420090
2018-09-25,2420090
2018-09-26,2435619
2018-09-27,2435619
2018-09-28,2445599
2018-09-29,2423943
2018-09-30,2413688
2018-10-01,2414245
2018-10-02,2414245
2018-10-03,2436665
2018-10-04,2436665
2018-10-05,2453459
2018-10-06,2471930
2018-10-07,2471930
2018-10-08,2478269
2018-10-09,2474341
2018-10-10,2472740
2018-10-11,2479775
2018-10-12,2479775
2018-10-13,2468028
2018-10-14,2475068
2018-10-15,2485794
2018-10-16,2507497
2018-10-17,2530113
2018-10-18,2537501
2018-10-19,2553440
2018-10-20,2553440
2018-10-21,2559393
2018-10-22,2596885
2018-10-23,2625492
2018-10-24,2561445
2018-10-25,2566819
2018-10-26,2564041
2018-10-27,2567146
2018-10-28,2545705
2018-10-29,2545705
2018-10-30,2579461
2018-10-31,2586613
2018-11-01,2591206
2018-11-03,2687685
2018-11-04,2742614
2018-11-05,2863311
2018-11-06,2949185
2018-11-07,3043343
2018-11-08,3195511
2018-11-09,3330866
2018-11-10,3497410
2018-11-11,3652826
2018-11-12,3835468
2018-11-13,4017472
2018-11-14,4218346
2018-11-15,4429264
2018-11-16,4647870
2018-11-17,4857666
2018-11-18,5100550
2018-11-19,5339365
2018-11-20,5606334
2018-11-21,5606334
2018-11-22,5858535
2018-11-23,5858535
2018-11-24,5862837
2018-11-25,5736452
2018-11-26,5736452
2018-11-27,5554123
2018-11-28,5439523
2018-11-29,5285828
2018-12-01,5196677
2018-12-02,4993787
2018-12-03,4993787
2018-12-04,4773872
2018-12-05,4567041
2018-12-07,4175981
2018-12-09,3930974
2018-12-10,3915400
2018-12-11,3915400
2018-12-12,3957214
2018-12-13,3955994
2018-12-14,3955994
2018-12-15,3955851
2018-12-16,3962584
2018-12-17,3962584
2018-12-18,3990202
2018-12-19,3993024
2018-12-20,3970997
2018-12-21,3993118
2018-12-22,4016652
2018-12-23,4027869
2018-12-24,4032034
2018-12-25,4033494
2018-12-26,4018080
2018-12-27,4027320
2018-12-28,4024921
2018-12-29,4038409
2018-12-30,3954036
2018-12-31,3911331
2019-01-01,3911331
2019-01-02,3865719
2019-01-03,3783643
2019-01-04,3721794
2019-01-05,3628723
2019-01-06,3562094
2019-01-08,3526905
2019-01-10,3446330
2019-01-11,3403113
2019-01-12,3328385
2019-01-13,3260758
2019-01-14,3150723
2019-01-15,3074178
2019-01-16,2975480
2019-01-17,2932836
2019-01-18,2865640
2019-01-19,2868619
2019-01-20,2844946
2019-01-21,2844946
2019-01-22,2818104
2019-01-23,2854047
2019-01-24,2866075
2019-01-25,2849629
2019-01-26,2863694
2019-01-27,2857542
2019-01-28,2823624
2019-01-29,2781114
2019-01-30,2759621
2019-01-31,2759621
2019-02-01,2717210
2019-02-02,2717210
2019-02-03,2707873
2019-02-04,2707873
2019-02-05,2699682
2019-02-06,2699682
2019-02-07,2682948
2019-02-08,2696173
2019-02-09,2739637
2019-02-10,2748645
2019-02-11,2755574
2019-02-12,2798512
2019-02-13,2836208
2019-02-14,2836208
2019-02-15,2870764
2019-02-16,2868269
2019-02-17,2865822
2019-02-18,2852914
2019-02-19,2852914
2019-02-20,2852182
2019-02-21,2855493
2019-02-22,2855493
2019-02-23,2887965
2019-02-24,2919479
2019-02-25,2912277
2019-02-26,2912277
2019-02-27,2873587
2019-02-28,2873587
2019-03-01,2856267
2019-03-02,2849025
2019-03-03,2847602
2019-03-04,2769757
2019-03-05,2735404
2019-03-06,2708911
2019-03-07,2678254
2019-03-08,2678254
2019-03-09,2686714
2019-03-10,2697974
2019-03-11,2759888
2019-03-12,2788739
2019-03-13,2788739
2019-03-14,2835504
2019-03-15,2835504
2019-03-16,2824312
2019-03-17,2820709
2019-03-18,2820709
2019-03-19,2840802
2019-03-20,2857996
2019-03-21,2892100
2019-03-22,2897862
2019-03-23,2935037
2019-03-24,2959086
2019-03-25,2938244
2019-03-26,2919617
2019-03-27,2919617
2019-03-28,2934140
2019-03-29,2934527
2019-03-30,2934527
2019-03-31,2898378
2019-04-01,2890683
2019-04-02,2903942
2019-04-03,2891545
2019-04-04,2882300
2019-04-05,2870631
2019-04-06,2884599
2019-04-07,2881968
2019-04-08,2827372
2019-04-09,2829544
2019-04-10,2829544
2019-04-11,2832726
2019-04-12,2807401
2019-04-13,2791252
2019-04-14,2764625
2019-04-15,2720998
2019-04-16,2726892
2019-04-17,2764269
2019-04-18,2779367
2019-04-19,2774092
2019-04-20,2774489
2019-04-21,2768957
2019-04-22,2788602
2019-04-23,2786228
2019-04-24,2774500
2019-04-25,2747268
2019-04-26,2753448
2019-04-27,2690158
2019-04-28,2663306
2019-04-29,2628802
2019-04-30,2606256
2019-05-01,2636373
2019-05-02,2708111
2019-05-03,2684485
2019-05-04,2747784
2019-05-05,2765049
2019-05-06,2798981
2019-05-07,2786066
2019-05-08,2775370
2019-05-09,2765844
2019-05-10,2726324
2019-05-11,2709004
2019-05-12,2706965
2019-05-13,2696915
2019-05-14,2687920
2019-05-15,2687920
2019-05-16,2656966
2019-05-17,2656966
2019-05-18,2623432
2019-05-19,2666667
2019-05-20,2664023
2019-05-21,2654598
2019-05-22,2630482
2019-05-23,2633597
2019-05-24,2626955
2019-05-25,2629380
2019-05-26,2629380
2019-05-27,2674317
2019-05-28,2759205
2019-05-29,2735105
2019-05-30,2720040
2019-05-31,2729802
2019-06-01,2802346
2019-06-02,2755324
2019-06-03,2718912
2019-06-04,2722517
2019-06-05,2757502
2019-06-06,2774106
2019-06-07,2858163
2019-06-08,2983576
2019-06-09,3117253
2019-06-10,3117253
2019-06-11,3256130
2019-06-12,3331910
2019-06-13,3475435
2019-06-14,3551629
2019-06-15,3595404
2019-06-16,3566813
2019-06-17,3402842
2019-06-18,3232699
2019-06-19,3071294
2019-06-20,2981857
2019-06-21,2936910
2019-06-22,2905134
2019-06-23,2866156
2019-06-24,2880981
2019-06-25,2896769
2019-06-26,2920814
2019-06-27,2963941
2019-06-28,2963941
2019-06-29,3028279
2019-06-30,3165270
2019-07-01,3165270
2019-07-02,3264372
2019-07-03,3307832
2019-07-04,3307832
2019-07-05,3338480
2019-07-06,3264223
2019-07-07,3106024
2019-07-08,2951682
2019-07-09,2917541
2019-07-10,2915828
2019-07-11,2908898
2019-07-12,2896042
2019-07-13,2904377
2019-07-14,2893118
2019-07-15,2893118
2019-07-16,2917175
2019-07-17,2925142
2019-07-18,2925142
2019-07-19,2909989
2019-07-20,2984387
2019-07-21,3060526
2019-07-22,3012256
2019-07-23,3003255
2019-07-24,3003255
2019-07-25,2954515
2019-07-26,2954515
2019-07-27,2946637
2019-07-28,2946637
2019-07-29,2940352
2019-07-30,2909838
2019-07-31,2898062
2019-08-01,2898062
2019-08-02,2904025
2019-08-03,2905491
2019-08-04,2905491
2019-08-05,2907207
2019-08-06,2874318
2019-08-07,2846803
2019-08-08,2846803
2019-08-09,2833964
2019-08-10,2832216
2019-08-11,2832216
2019-08-12,2838004
2019-08-13,2838004
2019-08-14,2831331
2019-08-15,2849424
2019-08-16,2859832
2019-08-17,2859832
2019-08-18,2861578
2019-08-19,2847124
2019-08-20,2847124
2019-08-21,2835504
2019-08-22,2877033
2019-08-23,2877033
2019-08-24,2895222
2019-08-24,2895222
2019-08-25,2895222
2019-08-25,2895222
2019-08-26,2854207
2019-08-27,2870756
2019-08-27,2870756
2019-08-28,2854771
2019-08-29,2875265
2019-08-30,2910019
2019-08-31,2910019
2019-09-01,2961679
2019-09-02,2961679
2019-09-03,2941011
2019-09-04,2938849
2019-09-05,2955380
2019-09-06,2955380
2019-09-07,2997674
2019-09-08,3054837
2019-09-09,3054837
2019-09-10,3154119
2019-09-11,3227473
2019-09-12,3339096
2019-09-13,3419908
2019-09-14,3515830
2019-09-15,3660128
2019-09-16,3818048
2019-09-17,3972713
2019-09-18,4131594
2019-09-19,4131594
2019-09-20,4278452
2019-09-21,4450011
2019-09-22,4450011
2019-09-23,4643525
2019-09-24,4643525
2019-09-25,4804402
2019-09-26,4804402
2019-09-27,4988396
2019-09-28,4988396
2019-09-29,5117469
2019-09-30,5117469
2019-10-01,5339276
2019-10-02,5339276
2019-10-03,5541400
2019-10-04,5541400
2019-10-05,5439448
2019-10-06,5385903
2019-10-07,5385903
2019-10-08,5377106
2019-10-09,5377106
2019-10-10,5256517
2019-10-11,5256517
2019-10-12,5138077
2019-10-13,4894328
2019-10-14,4689237
2019-10-15,4591257
2019-10-16,4557179
2019-10-17,4557179
2019-10-18,4528778
2019-10-19,4528778
2019-10-20,4533651
2019-10-21,4533651
2019-10-22,4599062
2019-10-23,4617574
2019-10-24,4617574
2019-10-25,4574570
2019-10-26,4571342
2019-10-27,4571342
2019-10-28,4567979
2019-10-29,4567979
2019-10-30,4545908
2019-10-31,4593750
2019-11-01,4587569
2019-11-02,4562509
2019-11-03,4555902
2019-11-04,4530081
2019-11-05,4530081
2019-11-06,4516188
2019-11-07,4516188
2019-11-08,4514724
2019-11-09,4517646
2019-11-10,4507052
2019-11-11,4513603
2019-11-12,4513603
2019-11-13,4539995
2019-11-14,4539995
2019-11-15,4584750
2019-11-16,4669947
2019-11-17,4669947
2019-11-18,4760169
2019-11-19,4760169
2019-11-20,4851855
2019-11-21,4851855
2019-11-22,4994956
2019-11-23,5122037
2019-11-24,5122037
2019-11-25,5208181
2019-11-26,5219180
2019-11-27,5219180
2019-11-28,5337044
2019-11-29,5337044
2019-11-30,5404049
2019-12-01,5437977
2019-12-02,5437977
2019-12-03,5557675
2019-12-04,5643184
2019-12-05,5643184
2019-12-06,5810127
2019-12-07,5810127
2019-12-08,5880919
2019-12-09,5916946
2019-12-10,5916946
2019-12-11,5920848
2019-12-12,5920848
2019-12-13,5922800
2019-12-14,5922800
2019-12-15,5918118
2019-12-16,5918118
2019-12-17,5917082
2019-12-18,5917082
2019-12-19,5910650
2019-12-20,5757688
2019-12-21,5653571
2019-12-22,5552327
2019-12-23,5552327
2019-12-24,5449137
2019-12-25,5428798
2019-12-26,5428798
2019-12-27,5400188
2019-12-28,5355930
2019-12-29,5355930
2019-12-30,5195169
2019-12-31,5066588
2020-01-01,4813258
2020-01-02,4572595
2020-01-03,4379343
2020-01-04,4184716
2020-01-05,3975548
2020-01-06,3792780
2020-01-07,3613350
2020-01-08,3613350
2020-01-09,3585047
2020-01-10,3580232
2020-01-11,3515390
2020-01-12,3563441
2020-01-13,3563441
2020-01-14,3695790
2020-01-15,3815601
2020-01-16,3956818
2020-01-17,4107893
2020-01-18,4107893
2020-01-19,4125507
2020-01-20,4125507
2020-01-21,3962441
2020-01-22,3823799
2020-01-23,3663619
2020-01-24,3624501
2020-01-25,3593919
2020-01-26,3548836
2020-01-27,3442703
2020-01-28,3442703
2020-01-29,3407410
2020-01-30,3378593
2020-01-31,3378593
2020-02-01,3435879
2020-02-02,3456219
2020-02-03,3430579
2020-02-04,3392711
2020-02-05,3371929
2020-02-06,3316079
2020-02-07,3264960
2020-02-08,3241729
2020-02-09,3191435
2020-02-10,3114466
2020-02-11,3071626
2020-02-12,3024744
2020-02-13,2984121
2020-02-14,2909130
2020-02-15,2862826
2020-02-16,2859908
