date_obj,Gilded%20kiteshield price
2015-08-28,200566
2015-08-29,191885
2015-08-30,191885
2015-08-31,191885
2015-09-01,191885
2015-09-02,191885
2015-09-03,186071
2015-09-04,186071
2015-09-05,186071
2015-09-06,186071
2015-09-07,186071
2015-09-08,185262
2015-09-09,185262
2015-09-10,185262
2015-09-11,185262
2015-09-12,185262
2015-09-13,179994
2015-09-14,179994
2015-09-15,179994
2015-09-16,179994
2015-09-17,179994
2015-09-18,182176
2015-09-19,182176
2015-09-20,182176
2015-09-21,182176
2015-09-22,182176
2015-09-23,182176
2015-09-24,190164
2015-09-25,190164
2015-09-27,190164
2015-09-28,190164
2015-09-29,190164
2015-09-30,196466
2015-10-05,196466
2015-10-06,195114
2015-10-07,195114
2015-10-08,195114
2015-10-09,195114
2015-10-10,195114
2015-10-11,202135
2015-10-12,202135
2015-10-13,202135
2015-10-14,202135
2015-10-15,202135
2015-10-16,199868
2015-10-17,199868
2015-10-18,199868
2015-10-19,199868
2015-10-20,199868
2015-10-22,199868
2015-10-23,193213
2015-10-24,193213
2015-10-25,193213
2015-10-26,193213
2015-10-27,193213
2015-10-29,192915
2015-10-30,192915
2015-10-31,192915
2015-11-01,192915
2015-11-02,192915
2015-11-03,197767
2015-11-04,197767
2015-11-05,197767
2015-11-06,197767
2015-11-07,197767
2015-11-08,197767
2015-11-09,197767
2015-11-10,203829
2015-11-11,203829
2015-11-12,203829
2015-11-13,203829
2015-11-14,203829
2015-11-15,203829
2015-11-16,203829
2015-11-17,210537
2015-11-18,210537
2015-11-19,210537
2015-11-20,210537
2015-11-21,210537
2015-11-22,210537
2015-11-23,209533
2015-11-24,209533
2015-11-25,209533
2015-11-26,209533
2015-11-27,209533
2015-11-28,203628
2015-11-29,203628
2015-11-30,203628
2015-12-01,203628
2015-12-02,203628
2015-12-03,199698
2015-12-04,199698
2015-12-05,199698
2015-12-06,199698
2015-12-07,199698
2015-12-08,199698
2015-12-09,201790
2015-12-10,201790
2015-12-11,201790
2015-12-12,201790
2015-12-13,201790
2015-12-14,203872
2015-12-15,203872
2015-12-16,203872
2015-12-17,203872
2015-12-18,203872
2015-12-19,208724
2015-12-20,208724
2015-12-21,208724
2015-12-22,208724
2015-12-23,208724
2015-12-24,215004
2015-12-25,215004
2015-12-26,215004
2015-12-27,215004
2015-12-28,215004
2015-12-29,220256
2015-12-30,220256
2015-12-31,220256
2016-01-01,220256
2016-01-02,220256
2016-01-03,219363
2016-01-04,219363
2016-01-05,219363
2016-01-06,219363
2016-01-07,219363
2016-01-08,214352
2016-01-09,214352
2016-01-10,214352
2016-01-11,214352
2016-01-12,214352
2016-01-13,211222
2016-01-14,211222
2016-01-15,211222
2016-01-16,211222
2016-01-17,211222
2016-01-18,215904
2016-01-19,215904
2016-01-20,215904
2016-01-21,215904
2016-01-22,225821
2016-01-23,225821
2016-01-24,225821
2016-01-25,225821
2016-01-26,225821
2016-01-27,229969
2016-01-28,229969
2016-01-29,229969
2016-01-30,229969
2016-01-31,229969
2016-02-01,232291
2016-02-02,232291
2016-02-03,232291
2016-02-04,232291
2016-02-05,232291
2016-02-06,238918
2016-02-07,238918
2016-02-08,238918
2016-02-09,238918
2016-02-10,238918
2016-02-11,237526
2016-02-12,237526
2016-02-13,237526
2016-02-14,237526
2016-02-15,237526
2016-02-16,227723
2016-02-17,227723
2016-02-18,227723
2016-02-19,227723
2016-02-20,227723
2016-02-21,229906
2016-02-22,229906
2016-02-23,229906
2016-02-24,229906
2016-02-25,229906
2016-02-26,229906
2016-02-27,239746
2016-02-28,239746
2016-02-29,239746
2016-03-01,239746
2016-03-02,239746
2016-03-03,244153
2016-03-04,244153
2016-03-05,244153
2016-03-06,244153
2016-03-07,244153
2016-03-08,237440
2016-03-09,237440
2016-03-10,237440
2016-03-11,237440
2016-03-12,228054
2016-03-13,228054
2016-03-14,228054
2016-03-15,228054
2016-03-16,218442
2016-03-17,218442
2016-03-18,218442
2016-03-19,218442
2016-03-20,217837
2016-03-21,217837
2016-03-22,217837
2016-03-23,217837
2016-03-24,217837
2016-03-25,212413
2016-03-26,212413
2016-03-27,212413
2016-03-28,212413
2016-03-29,202450
2016-03-30,202450
2016-03-31,202450
2016-04-01,202450
2016-04-02,202450
2016-04-03,192952
2016-04-04,192952
2016-04-05,192952
2016-04-06,192952
2016-04-07,184889
2016-04-08,184889
2016-04-09,184889
2016-04-10,176566
2016-04-11,176566
2016-04-12,176566
2016-04-13,176566
2016-04-14,182985
2016-04-15,182985
2016-04-16,182985
2016-04-17,191517
2016-04-18,191517
2016-04-19,191517
2016-04-20,200451
2016-04-21,200451
2016-04-22,200451
2016-04-23,200451
2016-04-24,209674
2016-04-25,209674
2016-04-26,209674
2016-04-27,209674
2016-04-28,209674
2016-04-29,219732
2016-04-30,219732
2016-05-01,219732
2016-05-02,219732
2016-05-03,229567
2016-05-04,229567
2016-05-05,229567
2016-05-06,229567
2016-05-07,229567
2016-05-08,239990
2016-05-09,239990
2016-05-10,239990
2016-05-11,239990
2016-05-12,239990
2016-05-13,251042
2016-05-14,251042
2016-05-15,251042
2016-05-16,251042
2016-05-17,262677
2016-05-18,274727
2016-05-19,274727
2016-05-22,301058
2016-05-23,301058
2016-05-24,315386
2016-05-25,315386
2016-05-26,329197
2016-05-27,343944
2016-05-28,343944
2016-05-29,361142
2016-05-30,361142
2016-05-31,377633
2016-06-01,377633
2016-06-02,395134
2016-06-03,395134
2016-06-04,413536
2016-06-05,413536
2016-06-06,431524
2016-06-07,431524
2016-06-08,431524
2016-06-09,451109
2016-06-10,451109
2016-06-11,451109
2016-06-12,473135
2016-06-13,473135
2016-06-14,489748
2016-06-15,489748
2016-06-16,489748
2016-06-17,498686
2016-06-18,498686
2016-06-19,498686
2016-06-20,508300
2016-06-21,508300
2016-06-22,485266
2016-06-23,485266
2016-06-24,485266
2016-06-25,467062
2016-06-26,467062
2016-06-27,467062
2016-06-28,464273
2016-06-29,464273
2016-06-30,464273
2016-07-01,465578
2016-07-02,465578
2016-07-03,465578
2016-07-04,452552
2016-07-05,452552
2016-07-06,452552
2016-07-07,447102
2016-07-08,447102
2016-07-09,448143
2016-07-10,448143
2016-07-11,450227
2016-07-12,450227
2016-07-13,450227
2016-07-14,450227
2016-07-15,441716
2016-07-16,441716
2016-07-17,441716
2016-07-18,423145
2016-07-23,417306
2016-07-24,417306
2016-07-25,414321
2016-07-26,414321
2016-07-27,414321
2016-07-28,414321
2016-07-29,398349
2016-07-30,398349
2016-07-31,398349
2016-08-01,398349
2016-08-02,381039
2016-08-03,381039
2016-08-04,381039
2016-08-05,381039
2016-08-06,371831
2016-08-07,371831
2016-08-08,371831
2016-08-09,357010
2016-08-10,357010
2016-08-11,357010
2016-08-12,357010
2016-08-13,351984
2016-08-14,351984
2016-08-15,351984
2016-08-16,349883
2016-08-17,349883
2016-08-18,349883
2016-08-19,349883
2016-08-20,351169
2016-08-21,351169
2016-08-22,351169
2016-08-23,367464
2016-08-24,367464
2016-08-25,367464
2016-08-26,367464
2016-08-28,385191
2016-08-31,403539
2016-09-01,403539
2016-09-02,403539
2016-09-03,403539
2016-09-04,422553
2016-09-05,422553
2016-09-06,422553
2016-09-07,422553
2016-09-08,441615
2016-09-09,441615
2016-09-10,441615
2016-09-11,441615
2016-09-12,453559
2016-09-13,453559
2016-09-14,453559
2016-09-15,471311
2016-09-16,471311
2016-09-17,471311
2016-09-18,471311
2016-09-19,492227
2016-09-20,492227
2016-09-21,492227
2016-09-22,492227
2016-09-23,474183
2016-09-24,474183
2016-09-25,474183
2016-09-26,474183
2016-09-27,458313
2016-09-28,458313
2016-09-29,458313
2016-09-30,458313
2016-10-01,452797
2016-10-02,452797
2016-10-03,452797
2016-10-04,452797
2016-10-05,452797
2016-10-06,445443
2016-10-07,445443
2016-10-08,445443
2016-10-09,433074
2016-10-10,433074
2016-10-11,433074
2016-10-12,422812
2016-10-13,422812
2016-10-14,422812
2016-10-15,418883
2016-10-16,418883
2016-10-17,418883
2016-10-18,406640
2016-10-19,406640
2016-10-20,406640
2016-10-21,406640
2016-10-22,413972
2016-10-23,413972
2016-10-24,413972
2016-10-25,417705
2016-10-26,417705
2016-10-27,417705
2016-10-28,417705
2016-10-29,429283
2016-10-30,429283
2016-10-31,429283
2016-11-01,429283
2016-11-02,439084
2016-11-03,439084
2016-11-04,439084
2016-11-05,439084
2016-11-06,451085
2016-11-07,451085
2016-11-08,451085
2016-11-09,451085
2016-11-10,466784
2016-11-11,466784
2016-11-12,466784
2016-11-13,466784
2016-11-14,487186
2016-11-15,487186
2016-12-07,584968
2016-12-08,584968
2016-12-09,586164
2016-12-10,586164
2016-12-11,586164
2016-12-12,586164
2016-12-13,603493
2016-12-14,603493
2016-12-15,603493
2016-12-16,603493
2016-12-17,587752
2016-12-18,587752
2016-12-19,587752
2016-12-20,587752
2016-12-21,578903
2016-12-22,578903
2016-12-23,578903
2016-12-24,578903
2016-12-25,568586
2016-12-26,568586
2016-12-27,568586
2016-12-28,568586
2016-12-29,562560
2016-12-30,562560
2016-12-31,562560
2017-01-01,562560
2017-01-02,554299
2017-01-03,554299
2017-01-04,554299
2017-01-05,539711
2017-01-06,539711
2017-01-07,539711
2017-01-08,526236
2017-01-09,526236
2017-01-10,526236
2017-01-11,539444
2017-01-12,539444
2017-01-13,539444
2017-01-14,539444
2017-01-15,543468
2017-01-16,543468
2017-01-17,543468
2017-01-18,534212
2017-01-19,534212
2017-01-20,534212
2017-01-21,534212
2017-01-22,532495
2017-01-23,532495
2017-01-27,515764
2017-01-28,506094
2017-01-29,506094
2017-01-30,506094
2017-01-31,506094
2017-02-01,515272
2017-02-02,515272
2017-02-03,515272
2017-02-04,497645
2017-02-05,497645
2017-02-06,497645
2017-02-07,497645
2017-02-08,484503
2017-02-09,484503
2017-02-10,484503
2017-02-11,499481
2017-02-12,499481
2017-02-13,499481
2017-02-14,499481
2017-02-15,511064
2017-02-16,511064
2017-02-18,511064
2017-02-19,521102
2017-02-20,521102
2017-02-21,521102
2017-02-22,521102
2017-02-23,530351
2017-02-24,530351
2017-02-25,530351
2017-02-26,530351
2017-02-27,520575
2017-02-28,520575
2017-03-01,520575
2017-03-02,504900
2017-03-03,504900
2017-03-04,504900
2017-03-05,504900
2017-03-06,503586
2017-03-07,503586
2017-03-08,503586
2017-03-09,503586
2017-03-10,508939
2017-03-11,508939
2017-03-12,508939
2017-03-13,521295
2017-03-14,521295
2017-03-15,521295
2017-03-16,533902
2017-03-17,533902
2017-03-18,533902
2017-03-19,548219
2017-03-20,548219
2017-03-21,548219
2017-03-22,564769
2017-03-23,564769
2017-03-24,564769
2017-03-25,564769
2017-03-26,573794
2017-03-27,573794
2017-03-28,573794
2017-03-29,585065
2017-03-30,585065
2017-03-31,585065
2017-04-01,585065
2017-04-02,593490
2017-04-03,593490
2017-04-04,593490
2017-04-12,601492
2017-04-13,591005
2017-04-14,591005
2017-04-15,591005
2017-04-16,571372
2017-04-17,571372
2017-04-18,571372
2017-04-19,561380
2017-04-20,561380
2017-04-21,561380
2017-04-22,561380
2017-04-23,575106
2017-04-24,575106
2017-04-25,575106
2017-04-26,575106
2017-04-27,587996
2017-04-28,587996
2017-04-29,587996
2017-04-30,587996
2017-05-01,586070
2017-05-02,586070
2017-05-03,586070
2017-05-04,586070
2017-05-05,590487
2017-05-06,590487
2017-05-07,590487
2017-05-08,590487
2017-05-09,592480
2017-05-10,592480
2017-05-11,592480
2017-05-12,592480
2017-05-13,600213
2017-05-14,600213
2017-05-15,600213
2017-05-16,600213
2017-05-17,597079
2017-05-18,597079
2017-05-19,597079
2017-05-20,597079
2017-05-21,598628
2017-05-22,598628
2017-05-23,598628
2017-05-24,598628
2017-05-25,595941
2017-05-26,595941
2017-05-27,595941
2017-05-28,595941
2017-05-29,595559
2017-05-30,595559
2017-05-31,595559
2017-06-01,595559
2017-06-02,607372
2017-06-03,607372
2017-06-04,607372
2017-06-05,607372
2017-06-06,613662
2017-06-07,613662
2017-06-08,613662
2017-06-09,613662
2017-06-10,614129
2017-06-11,614129
2017-06-12,614129
2017-06-13,614129
2017-06-14,629886
2017-06-15,629886
2017-06-16,629886
2017-06-17,629886
2017-06-18,651118
2017-06-19,651118
2017-06-20,651118
2017-06-21,651118
2017-06-22,670898
2017-06-23,670898
2017-06-24,670898
2017-06-25,670898
2017-06-26,674433
2017-06-27,674433
2017-06-28,674433
2017-06-29,674433
2017-06-30,671282
2017-07-01,671282
2017-07-02,671282
2017-07-03,671282
2017-07-04,671282
2017-07-05,658378
2017-07-06,658378
2017-07-07,658378
2017-07-08,658378
2017-07-13,663697
2017-07-14,649071
2017-07-15,649071
2017-07-16,649071
2017-07-17,649071
2017-07-18,646390
2017-07-19,646390
2017-07-20,648429
2017-07-21,648429
2017-07-22,648429
2017-07-23,671113
2017-07-24,671113
2017-07-25,671113
2017-07-26,700192
2017-07-27,700192
2017-07-28,700192
2017-07-29,700192
2017-07-30,727504
2017-07-31,727504
2017-08-01,727504
2017-08-02,727504
2017-08-03,756237
2017-08-04,756237
2017-08-05,756237
2017-08-06,756237
2017-08-09,773651
2017-08-10,773651
2017-08-11,782579
2017-08-12,782579
2017-08-13,782579
2017-08-14,782579
2017-08-15,803107
2017-08-16,803107
2017-08-17,803107
2017-08-18,803107
2017-08-19,827848
2017-08-20,827848
2017-08-21,827848
2017-08-22,847326
2017-08-23,847326
2017-08-24,847326
2017-08-25,847326
2017-08-26,847326
2017-08-27,847066
2017-08-28,847066
2017-08-29,847066
2017-08-30,847066
2017-08-31,831185
2017-09-01,831185
2017-09-02,831185
2017-09-03,831185
2017-09-04,816463
2017-09-05,816463
2017-09-06,816463
2017-09-07,843933
2017-09-08,843933
2017-09-09,843933
2017-09-10,843933
2017-09-11,868459
2017-09-12,868459
2017-09-13,868459
2017-09-14,868459
2017-09-15,898207
2017-09-16,898207
2017-09-17,898207
2017-09-18,898207
2017-09-19,898207
2017-09-20,900442
2017-09-21,900442
2017-09-22,900442
2017-09-23,900442
2017-09-24,900442
2017-09-25,886921
2017-09-26,886921
2017-09-27,886921
2017-09-28,886921
2017-09-29,886921
2017-09-30,874333
2017-10-01,874333
2017-10-02,874333
2017-10-03,874333
2017-10-04,874333
2017-10-05,856261
2017-10-06,856261
2017-10-07,856261
2017-10-08,856261
2017-10-09,856261
2017-10-10,842759
2017-10-11,842759
2017-10-12,842759
2017-10-13,842759
2017-10-14,837911
2017-10-15,837911
2017-10-16,837911
2017-10-17,837911
2017-10-18,837911
2017-10-19,843161
2017-10-20,843161
2017-10-21,843161
2017-10-22,843161
2017-10-23,851600
2017-10-24,851600
2017-10-25,851600
2017-10-26,851600
2017-10-27,851600
2017-10-28,851600
2017-10-29,849672
2017-10-30,849672
2017-10-31,849672
2017-11-01,849672
2017-11-02,849672
2017-11-03,848011
2017-11-04,848011
2017-11-05,848011
2017-11-06,848011
2017-11-07,860488
2017-11-08,860488
2017-11-09,860488
2017-11-10,860488
2017-11-11,860488
2017-11-12,857333
2017-11-13,857333
2017-11-14,857333
2017-11-15,857333
2017-11-16,857333
2017-11-17,857333
2017-11-18,850429
2017-11-19,850429
2017-11-20,850429
2017-11-21,850429
2017-11-22,850429
2017-11-23,835994
2017-11-24,835994
2017-11-25,835994
2017-11-26,835994
2017-11-27,835994
2017-11-28,840072
2017-11-29,840072
2017-11-30,840072
2017-12-01,840072
2017-12-02,858082
2017-12-03,858082
2017-12-04,858082
2017-12-05,858082
2017-12-06,858842
2017-12-07,858842
2017-12-08,858842
2017-12-09,858842
2017-12-10,866667
2017-12-11,866667
2017-12-12,866667
2017-12-13,866667
2017-12-14,866667
2017-12-15,863270
2017-12-16,863270
2017-12-17,863270
2017-12-18,863270
2017-12-19,885312
2017-12-20,885312
2017-12-21,885312
2017-12-22,885312
2017-12-23,913170
2017-12-24,913170
2017-12-25,913170
2017-12-26,902674
2017-12-27,902674
2017-12-28,902674
2017-12-29,902674
2017-12-30,888879
2017-12-31,888879
2018-01-01,888879
2018-01-02,888879
2018-01-03,881479
2018-01-04,881479
2018-01-05,881479
2018-01-06,881479
2018-01-07,860439
2018-01-08,860439
2018-01-09,860439
2018-01-10,860439
2018-01-11,860439
2018-01-12,836896
2018-01-13,836896
2018-01-14,836896
2018-01-15,817048
2018-01-16,817048
2018-01-17,817048
2018-01-18,829197
2018-01-19,829197
2018-01-20,829197
2018-01-21,829197
2018-01-22,811063
2018-01-23,811063
2018-01-24,809860
2018-01-25,809860
2018-01-26,825096
2018-01-27,825096
2018-01-28,833944
2018-01-29,833944
2018-01-30,844116
2018-01-31,844116
2018-02-01,844116
2018-02-02,852387
2018-02-03,847868
2018-02-04,847868
2018-02-05,847868
2018-02-06,838941
2018-02-07,838941
2018-02-08,831748
2018-02-09,831748
2018-02-10,836755
2018-02-11,836755
2018-02-12,838230
2018-02-13,838230
2018-02-14,857015
2018-02-15,857015
2018-02-16,855793
2018-02-17,855793
2018-02-18,837076
2018-02-19,837076
2018-02-20,829805
2018-02-21,829805
2018-02-22,828691
2018-02-23,828691
2018-02-24,827863
2018-02-25,827863
2018-02-26,825857
2018-02-27,825857
2018-02-28,822374
2018-03-01,822374
2018-03-02,815955
2018-03-03,815955
2018-03-04,815955
2018-03-05,813440
2018-03-06,813440
2018-03-07,823731
2018-03-08,823731
2018-03-09,821147
2018-03-10,821147
2018-03-11,818361
2018-03-12,818361
2018-03-13,827922
2018-03-14,827922
2018-03-15,836119
2018-03-16,836119
2018-03-17,848948
2018-03-18,848948
2018-03-20,853863
2018-03-21,853863
2018-03-23,862767
2018-03-24,862767
2018-03-25,858591
2018-03-26,858591
2018-03-27,848355
2018-03-28,848355
2018-03-29,846358
2018-03-30,846358
2018-03-31,858651
2018-04-01,858651
2018-04-02,867727
2018-04-03,867727
2018-04-04,872426
2018-04-05,872426
2018-04-06,894061
2018-04-07,894061
2018-04-08,930119
2018-04-09,971341
2018-04-10,971341
2018-04-11,1019909
2018-04-12,1019909
2018-04-13,1066242
2018-04-14,1066242
2018-04-15,1119555
2018-04-16,1119555
2018-04-17,1172423
2018-04-18,1172423
2018-04-19,1172423
2018-04-20,1206588
2018-04-21,1206588
2018-04-22,1230713
2018-04-23,1230713
2018-04-24,1239836
2018-04-25,1239836
2018-04-26,1239836
2018-04-27,1259656
2018-04-28,1259656
2018-04-29,1275763
2018-04-30,1275763
2018-05-01,1254379
2018-05-02,1254379
2018-05-03,1254379
2018-05-04,1228926
2018-05-05,1201101
2018-05-06,1201101
2018-05-07,1201101
2018-05-08,1195077
2018-05-09,1195077
2018-05-10,1201671
2018-05-11,1201671
2018-05-12,1228733
2018-05-13,1228733
2018-05-14,1231382
2018-05-15,1231382
2018-05-16,1223811
2018-05-17,1223811
2018-05-18,1218076
2018-05-19,1218076
2018-05-20,1202614
2018-05-21,1202614
2018-05-22,1187706
2018-05-23,1187706
2018-05-24,1175826
2018-05-25,1175826
2018-05-26,1207764
2018-05-27,1207764
2018-05-28,1202610
2018-05-29,1202610
2018-05-30,1186891
2018-05-31,1186891
2018-06-01,1156211
2018-06-02,1158308
2018-06-03,1158308
2018-06-04,1158308
2018-06-05,1162007
2018-06-06,1162007
2018-06-07,1162007
2018-06-08,1144839
2018-06-09,1144839
2018-06-10,1162823
2018-06-11,1162823
2018-06-12,1150176
2018-06-13,1150176
2018-06-14,1125099
2018-06-15,1125099
2018-06-16,1125099
2018-06-17,1105055
2018-06-18,1105055
2018-06-19,1077754
2018-06-20,1077754
2018-06-21,1077754
2018-06-22,1078994
2018-06-23,1078994
2018-06-24,1098787
2018-06-25,1098787
2018-06-26,1103528
2018-06-27,1103528
2018-06-28,1086651
2018-06-29,1086651
2018-06-30,1087321
2018-07-01,1087321
2018-07-02,1090913
2018-07-03,1090913
2018-07-04,1092944
2018-07-05,1092944
2018-07-06,1097542
2018-07-07,1097542
2018-07-08,1085228
2018-07-09,1085228
2018-07-10,1108875
2018-07-11,1108875
2018-07-12,1108875
2018-07-13,1114970
2018-07-14,1114970
2018-07-15,1117489
2018-07-16,1117489
2018-07-17,1096636
2018-07-18,1096636
2018-07-19,1080384
2018-07-20,1080384
2018-07-21,1071851
2018-07-22,1071851
2018-07-23,1111624
2018-07-24,1111624
2018-07-25,1111624
2018-07-26,1117488
2018-07-27,1117488
2018-07-28,1086105
2018-07-29,1086105
2018-07-30,1075352
2018-07-31,1075319
2018-08-01,1075319
2018-08-02,1078480
2018-08-03,1078480
2018-08-04,1076794
2018-08-05,1076794
2018-08-06,1086455
2018-08-07,1086455
2018-08-08,1082274
2018-08-09,1082274
2018-08-10,1094137
2018-08-11,1094137
2018-08-12,1090398
2018-08-14,1069849
2018-08-16,1048644
2018-08-17,1039564
2018-08-18,1039564
2018-08-19,1039564
2018-08-20,1036223
2018-08-21,1036223
2018-08-22,1037278
2018-08-23,1037278
2018-08-24,1041935
2018-08-25,1075098
2018-08-26,1075098
2018-08-27,1094132
2018-08-28,1119416
2018-08-29,1119416
2018-08-30,1137293
2018-08-31,1163932
2018-09-01,1163932
2018-09-02,1173371
2018-09-03,1173371
2018-09-04,1161088
2018-09-05,1161088
2018-09-06,1161088
2018-09-07,1148760
2018-09-08,1148760
2018-09-09,1157804
2018-09-10,1184595
2018-09-11,1184595
2018-09-12,1195645
2018-09-13,1195645
2018-09-14,1211420
2018-09-15,1211420
2018-09-16,1237656
2018-09-17,1237656
2018-09-18,1244943
2018-09-19,1244943
2018-09-20,1248339
2018-09-21,1248339
2018-09-22,1268044
2018-09-23,1268044
2018-09-24,1260428
2018-09-25,1260428
2018-09-26,1239893
2018-09-27,1239893
2018-09-28,1246243
2018-09-29,1246243
2018-09-30,1261282
2018-10-01,1261282
2018-10-02,1241167
2018-10-03,1229715
2018-10-04,1229715
2018-10-05,1229715
2018-10-06,1223714
2018-10-07,1223714
2018-10-08,1240069
2018-10-09,1240069
2018-10-10,1263297
2018-10-11,1263297
2018-10-12,1269835
2018-10-13,1260677
2018-10-14,1260677
2018-10-15,1276798
2018-10-16,1276798
2018-10-17,1284150
2018-10-18,1284150
2018-10-19,1322157
2018-10-20,1322157
2018-10-21,1345528
2018-10-22,1352477
2018-10-23,1352477
2018-10-24,1375952
2018-10-25,1375952
2018-10-26,1415349
2018-10-27,1415349
2018-10-28,1431513
2018-10-29,1431513
2018-10-30,1429371
2018-10-31,1417376
2018-11-01,1412531
2018-11-03,1499954
2018-11-04,1562285
2018-11-05,1638737
2018-11-06,1701471
2018-11-07,1778161
2018-11-08,1854880
2018-11-09,1928497
2018-11-10,2024922
2018-11-11,2113883
2018-11-12,2210632
2018-11-13,2312838
2018-11-14,2312838
2018-11-15,2428480
2018-11-16,2538071
2018-11-17,2538071
2018-11-18,2664975
2018-11-19,2787237
2018-11-20,2865613
2018-11-21,2865613
2018-11-22,2766912
2018-11-23,2643149
2018-11-24,2532109
2018-11-25,2485766
2018-11-26,2485766
2018-11-27,2460966
2018-11-28,2428334
2018-11-29,2382105
2018-12-01,2348689
2018-12-02,2359994
2018-12-03,2359994
2018-12-04,2395904
2018-12-05,2412682
2018-12-07,2447343
2018-12-09,2437137
2018-12-10,2351501
2018-12-11,2351501
2018-12-12,2326234
2018-12-13,2400852
2018-12-14,2400852
2018-12-15,2391147
2018-12-16,2373852
2018-12-17,2373852
2018-12-18,2359298
2018-12-19,2359298
2018-12-20,2362390
2018-12-21,2329791
2018-12-22,2329791
2018-12-23,2300235
2018-12-24,2346447
2018-12-25,2346447
2018-12-26,2330894
2018-12-27,2351136
2018-12-28,2351136
2018-12-29,2346173
2018-12-30,2346173
2018-12-31,2305351
2019-01-01,2305351
2019-01-02,2263796
2019-01-03,2263796
2019-01-04,2245518
2019-01-05,2250959
2019-01-06,2283760
2019-01-08,2288295
2019-01-10,2240227
2019-01-11,2240227
2019-01-12,2207091
2019-01-13,2207091
2019-01-14,2179448
2019-01-15,2117993
2019-01-16,2117993
2019-01-17,2086964
2019-01-18,2086964
2019-01-19,2119635
2019-01-20,2119635
2019-01-21,2106607
2019-01-22,2084905
2019-01-23,2084905
2019-01-24,2064453
2019-01-25,2122697
2019-01-26,2150015
2019-01-27,2105639
2019-01-28,2092472
2019-01-29,2092472
2019-01-30,2101386
2019-01-31,2101386
2019-02-01,2098826
2019-02-02,2098826
2019-02-03,2086408
2019-02-04,2086408
2019-02-05,2105998
2019-02-06,2105998
2019-02-07,2073136
2019-02-08,2073136
2019-02-09,2078921
2019-02-10,2078921
2019-02-11,2084669
2019-02-12,2084669
2019-02-13,2069691
2019-02-14,2069691
2019-02-15,2063881
2019-02-16,2063881
2019-02-17,2081941
2019-02-18,2081941
2019-02-19,2070702
2019-02-20,2070702
2019-02-21,2058085
