date_obj,Bandos%20page%201 price
2015-07-17,2481
2015-07-18,2481
2015-07-19,2419
2015-07-20,2419
2015-07-21,2332
2015-07-22,2227
2015-07-23,2227
2015-07-24,2125
2015-07-25,2125
2015-07-26,2125
2015-07-27,2022
2015-07-28,2022
2015-07-29,1949
2015-07-30,1949
2015-07-31,1949
2015-08-01,1949
2015-08-02,1965
2015-08-03,1965
2015-08-04,2049
2015-08-05,2049
2015-08-06,2145
2015-08-07,2145
2015-08-08,2244
2015-08-09,2244
2015-08-10,2314
2015-08-11,2314
2015-08-12,2415
2015-08-13,2415
2015-08-14,2446
2015-08-15,2446
2015-08-16,2446
2015-08-17,2548
2015-08-18,2548
2015-08-19,2628
2015-08-20,2628
2015-08-21,2611
2015-08-22,2611
2015-08-23,2678
2015-08-24,2678
2015-08-25,2678
2015-08-26,2747
2015-08-27,2747
2015-08-28,2845
2015-08-29,2845
2015-08-30,2845
2015-08-31,2908
2015-09-01,2908
2015-09-02,2908
2015-09-03,3001
2015-09-04,3001
2015-09-05,3051
2015-09-06,3051
2015-09-07,3083
2015-09-08,3083
2015-09-09,3211
2015-09-10,3211
2015-09-11,3372
2015-09-12,3372
2015-09-13,3517
2015-09-14,3517
2015-09-15,3693
2015-09-16,3693
2015-09-17,3823
2015-09-18,3823
2015-09-19,3990
2015-09-20,3990
2015-09-21,4142
2015-09-22,4142
2015-09-23,4286
2015-09-24,4286
2015-09-25,4286
2015-09-27,4215
2015-09-28,4203
2015-09-29,4203
2015-09-30,4136
2015-10-05,4137
2015-10-06,4301
2015-10-07,4301
2015-10-08,4301
2015-10-09,4325
2015-10-10,4325
2015-10-11,4408
2015-10-12,4408
2015-10-13,4408
2015-10-14,4501
2015-10-15,4501
2015-10-16,4600
2015-10-17,4600
2015-10-18,4600
2015-10-19,4452
2015-10-20,4452
2015-10-22,4447
2015-10-23,4447
2015-10-24,4379
2015-10-25,4379
2015-10-26,4310
2015-10-27,4310
2015-10-28,4310
2015-10-29,4341
2015-10-30,4341
2015-10-31,4362
2015-11-01,4362
2015-11-02,4362
2015-11-03,4205
2015-11-04,4205
2015-11-05,4205
2015-11-06,4074
2015-11-07,4074
2015-11-08,4074
2015-11-09,4225
2015-11-10,4225
2015-11-11,4343
2015-11-12,4343
2015-11-13,4343
2015-11-14,4373
2015-11-15,4373
2015-11-16,4373
2015-11-17,4303
2015-11-18,4303
2015-11-19,4177
2015-11-20,4177
2015-11-21,4177
2015-11-22,4156
2015-11-23,4156
2015-11-24,4156
2015-11-25,4082
2015-11-26,4082
2015-11-27,4082
2015-11-28,3958
2015-11-29,3958
2015-11-30,3830
2015-12-01,3830
2015-12-02,3891
2015-12-03,3891
2015-12-04,3891
2015-12-05,3758
2015-12-06,3758
2015-12-07,3745
2015-12-08,3745
2015-12-09,3810
2015-12-10,3810
2015-12-11,3810
2015-12-12,3874
2015-12-13,3874
2015-12-14,4000
2015-12-15,4000
2015-12-16,4114
2015-12-17,4114
2015-12-18,4104
2015-12-19,4104
2015-12-20,4038
2015-12-21,4038
2015-12-22,4107
2015-12-23,4107
2015-12-24,4173
2015-12-25,4173
2015-12-26,4173
2015-12-27,4344
2015-12-28,4344
2015-12-29,4344
2015-12-30,4344
2015-12-31,4497
2016-01-01,4497
2016-01-02,4497
2016-01-03,4586
2016-01-04,4586
2016-01-05,4581
2016-01-06,4581
2016-01-07,4588
2016-01-08,4588
2016-01-09,4621
2016-01-10,4621
2016-01-11,4695
2016-01-12,4695
2016-01-13,4821
2016-01-14,4821
2016-01-15,5011
2016-01-16,5011
2016-01-17,5104
2016-01-18,5104
2016-01-19,5272
2016-01-20,5272
2016-01-21,5504
2016-01-22,5504
2016-01-23,5726
2016-01-24,5726
2016-01-25,6009
2016-01-26,6009
2016-01-27,6309
2016-01-28,6309
2016-01-29,6623
2016-01-30,6623
2016-01-31,6946
2016-02-01,6946
2016-02-02,7257
2016-02-03,7257
2016-02-04,7218
2016-02-05,7218
2016-02-06,6977
2016-02-07,6977
2016-02-08,6628
2016-02-09,6628
2016-02-10,6574
2016-02-11,6574
2016-02-12,6574
2016-02-13,6519
2016-02-14,6519
2016-02-15,6514
2016-02-16,6514
2016-02-17,6529
2016-02-18,6529
2016-02-19,6764
2016-02-20,6764
2016-02-21,6989
2016-02-22,6989
2016-02-23,7262
2016-02-24,7262
2016-02-25,7606
2016-02-26,7606
2016-02-27,7954
2016-02-28,7954
2016-02-29,8038
2016-03-01,8038
2016-03-02,8157
2016-03-03,8432
2016-03-04,8432
2016-03-05,8786
2016-03-06,9219
2016-03-07,9219
2016-03-08,9643
2016-03-09,9643
2016-03-10,10087
2016-03-11,10087
2016-03-12,10544
2016-03-13,10544
2016-03-14,10874
2016-03-15,10874
2016-03-16,11417
2016-03-17,11417
2016-03-18,11972
2016-03-19,11972
2016-03-20,12543
2016-03-21,12543
2016-03-22,13169
2016-03-23,13169
2016-03-24,13706
2016-03-25,13706
2016-03-26,14158
2016-03-27,14158
2016-03-28,14424
2016-03-29,14424
2016-03-30,14522
2016-03-31,14522
2016-04-01,14672
2016-04-02,14672
2016-04-03,14602
2016-04-04,14602
2016-04-05,14146
2016-04-06,14146
2016-04-07,13595
2016-04-08,13595
2016-04-09,13056
2016-04-10,12490
2016-04-11,12490
2016-04-12,11950
2016-04-13,11950
2016-04-14,11378
2016-04-15,11378
2016-04-16,10931
2016-04-17,10931
2016-04-18,10413
2016-04-19,10413
2016-04-20,10133
2016-04-21,10133
2016-04-22,9763
2016-04-23,9763
2016-04-24,9512
2016-04-25,9280
2016-04-26,9280
2016-04-27,9343
2016-04-28,9343
2016-04-29,9242
2016-04-30,9242
2016-05-01,9290
2016-05-02,9290
2016-05-03,9121
2016-05-04,9121
2016-05-05,8880
2016-05-06,8880
2016-05-07,8508
2016-05-08,8508
2016-05-09,8082
2016-05-10,8082
2016-05-11,7813
2016-05-12,7813
2016-05-13,7747
2016-05-14,7747
2016-05-15,7810
2016-05-16,7810
2016-05-17,7797
2016-05-18,7797
2016-05-19,7922
2016-05-22,7922
2016-05-23,7983
2016-05-24,7983
2016-05-25,7904
2016-05-26,7904
2016-05-27,7753
2016-05-28,7753
2016-05-29,7820
2016-05-30,7820
2016-05-31,8033
2016-06-01,8033
2016-06-02,8094
2016-06-03,8094
2016-06-04,7951
2016-06-05,7951
2016-06-06,7699
2016-06-07,7699
2016-06-08,7414
2016-06-09,7414
2016-06-10,7131
2016-06-11,7131
2016-06-12,6854
2016-06-13,6854
2016-06-14,6820
2016-06-15,6820
2016-06-16,6789
2016-06-17,6634
2016-06-18,6634
2016-06-19,6457
2016-06-20,6457
2016-06-21,6186
2016-06-22,6186
2016-06-23,6370
2016-06-24,6370
2016-06-25,6683
2016-06-26,6683
2016-06-27,6683
2016-06-28,7011
2016-06-29,7011
2016-06-30,7343
2016-07-01,7578
2016-07-02,7578
2016-07-03,7856
2016-07-04,8193
2016-07-05,8193
2016-07-06,8510
2016-07-07,8779
2016-07-08,9148
2016-07-09,9326
2016-07-10,9117
2016-07-11,8869
2016-07-12,8514
2016-07-13,8514
2016-07-14,8414
2016-07-15,8414
2016-07-16,8548
2016-07-17,8548
2016-07-18,8360
2016-07-23,7735
2016-07-24,7504
2016-07-25,7504
2016-07-26,7344
2016-07-27,7344
2016-07-28,6989
2016-07-29,6796
2016-07-30,6796
2016-07-31,6594
2016-08-01,6594
2016-08-02,6514
2016-08-03,6514
2016-08-04,6406
2016-08-05,6406
2016-08-06,6203
2016-08-07,6203
2016-08-08,6057
2016-08-09,6057
2016-08-10,5931
2016-08-11,5931
2016-08-12,5931
2016-08-13,5903
2016-08-14,5903
2016-08-15,5776
2016-08-16,5776
2016-08-17,5628
2016-08-18,5628
2016-08-19,5688
2016-08-20,5688
2016-08-21,5652
2016-08-22,5652
2016-08-23,5670
2016-08-24,5670
2016-08-25,5716
2016-08-26,5716
2016-08-28,5453
2016-08-31,5096
2016-09-01,5096
2016-09-02,5096
2016-09-03,5125
2016-09-04,5125
2016-09-05,5049
2016-09-06,5049
2016-09-07,5083
2016-09-08,5083
2016-09-09,5083
2016-09-10,4987
2016-09-11,4987
2016-09-12,4987
2016-09-13,5006
2016-09-14,5006
2016-09-15,5216
2016-09-16,5216
2016-09-17,5216
2016-09-18,5439
2016-09-19,5439
2016-09-20,5439
2016-09-21,5654
2016-09-22,5654
2016-09-23,5876
2016-09-24,5876
2016-09-25,5876
2016-09-26,5808
2016-09-27,5808
2016-09-28,5760
2016-09-29,5760
2016-09-30,5745
2016-10-01,5745
2016-10-02,5888
2016-10-03,5888
2016-10-04,5888
2016-10-05,6043
2016-10-06,6043
2016-10-07,6043
2016-10-08,6179
2016-10-09,6179
2016-10-10,6179
2016-10-11,6029
2016-10-12,6029
2016-10-13,6029
2016-10-14,5912
2016-10-15,5912
2016-10-16,5811
2016-10-17,5811
2016-10-18,5871
2016-10-19,5871
2016-10-20,6083
2016-10-21,6083
2016-10-22,6311
2016-10-23,6311
2016-10-24,6566
2016-10-25,6566
2016-10-26,6762
2016-10-27,6762
2016-10-28,6762
2016-10-29,6996
2016-10-30,6996
2016-10-31,7219
2016-11-01,7219
2016-11-02,7219
2016-11-03,7384
2016-11-04,7384
2016-11-05,7379
2016-11-06,7379
2016-11-07,7262
2016-11-08,7262
2016-11-09,7451
2016-11-10,7451
2016-11-11,7509
2016-11-12,7509
2016-11-13,7333
2016-11-14,7333
2016-11-15,7419
2016-12-07,5293
2016-12-08,5293
2016-12-09,5205
2016-12-10,5205
2016-12-11,5052
2016-12-12,5052
2016-12-13,4888
2016-12-14,4888
2016-12-15,4772
2016-12-16,4772
2016-12-17,4675
2016-12-18,4675
2016-12-19,4648
2016-12-20,4648
2016-12-21,4725
2016-12-22,4725
2016-12-23,4859
2016-12-24,4859
2016-12-25,5020
2016-12-26,5020
2016-12-27,5110
2016-12-28,5110
2016-12-29,5167
2016-12-30,5167
2016-12-31,5165
2017-01-01,5165
2017-01-02,5000
2017-01-03,5000
2017-01-04,4778
2017-01-05,4778
2017-01-06,4553
2017-01-07,4398
2017-01-08,4398
2017-01-09,4248
2017-01-10,4248
2017-01-11,4143
2017-01-12,4143
2017-01-13,3940
2017-01-14,3940
2017-01-15,3787
2017-01-16,3787
2017-01-17,3705
2017-01-18,3705
2017-01-19,3621
2017-01-20,3621
2017-01-21,3474
2017-01-22,3474
2017-01-23,3322
2017-01-27,3291
2017-01-28,3320
2017-01-29,3320
2017-01-30,3341
2017-01-31,3341
2017-02-01,3422
2017-02-02,3422
2017-02-03,3288
2017-02-04,3123
2017-02-05,3123
2017-02-06,3184
2017-02-07,3184
2017-02-08,3332
2017-02-09,3332
2017-02-10,3421
2017-02-11,3469
2017-02-12,3469
2017-02-13,3581
2017-02-14,3744
2017-02-15,3744
2017-02-16,3900
2017-02-18,4035
2017-02-19,4123
2017-02-20,4123
2017-02-21,4237
2017-02-22,4237
2017-02-23,4388
2017-02-24,4388
2017-02-25,4278
2017-02-26,4278
2017-02-27,4207
2017-02-28,4310
2017-03-01,4310
2017-03-02,4208
2017-03-03,4208
2017-03-04,4117
2017-03-05,4117
2017-03-06,4034
2017-03-07,4034
2017-03-08,4047
2017-03-09,4047
2017-03-10,3941
2017-03-11,3941
2017-03-12,3859
2017-03-13,3775
2017-03-14,3741
2017-03-15,3741
2017-03-16,3859
2017-03-17,3859
2017-03-18,3804
2017-03-19,3681
2017-03-20,3681
2017-03-21,3630
2017-03-22,3630
2017-03-23,3567
2017-03-24,3567
2017-03-25,3546
2017-03-26,3546
2017-03-27,3608
2017-03-28,3608
2017-03-29,3631
2017-03-30,3631
2017-03-31,3697
2017-04-01,3697
2017-04-02,3743
2017-04-03,3766
2017-04-04,3766
2017-04-05,3789
2017-04-12,3779
2017-04-13,3752
2017-04-14,3752
2017-04-15,3769
2017-04-16,3801
2017-04-17,3801
2017-04-18,3760
2017-04-19,3760
2017-04-20,3780
2017-04-21,3780
2017-04-22,3764
2017-04-23,3764
2017-04-24,3749
2017-04-25,3822
2017-04-26,3822
2017-04-27,3733
2017-04-28,3733
2017-04-29,3835
2017-04-30,3835
2017-05-01,3803
2017-05-02,3803
2017-05-03,3876
2017-05-04,3815
2017-05-05,3815
2017-05-06,3894
2017-05-07,3894
2017-05-08,3939
2017-05-09,4072
2017-05-10,4072
2017-05-11,4172
2017-05-12,4273
2017-05-13,4241
2017-05-14,4241
2017-05-15,4237
2017-05-16,4237
2017-05-17,4233
2017-05-18,4233
2017-05-19,4211
2017-05-20,4094
2017-05-21,4094
2017-05-22,4034
2017-05-23,4034
2017-05-24,3890
2017-05-25,3890
2017-05-26,3810
2017-05-27,3810
2017-05-28,3725
2017-05-29,3725
2017-05-30,3553
2017-05-31,3553
2017-06-01,3390
2017-06-02,3390
2017-06-03,3266
2017-06-04,3167
2017-06-05,3167
2017-06-06,3064
2017-06-07,3064
2017-06-08,2916
2017-06-09,2916
2017-06-10,2863
2017-06-11,2863
2017-06-12,2866
2017-06-13,2866
2017-06-14,2813
2017-06-15,2813
2017-06-16,2928
2017-06-17,2928
2017-06-18,3064
2017-06-19,3064
2017-06-20,3165
2017-06-21,3165
2017-06-22,3288
2017-06-23,3288
2017-06-24,3350
2017-06-25,3350
2017-06-26,3351
2017-06-27,3351
2017-06-28,3379
2017-06-29,3379
2017-06-30,3474
2017-07-01,3474
2017-07-02,3474
2017-07-03,3475
2017-07-04,3475
2017-07-05,3579
2017-07-06,3579
2017-07-07,3758
2017-07-08,3758
2017-07-09,3945
2017-07-13,4052
2017-07-14,4032
2017-07-15,4032
2017-07-16,4101
2017-07-17,4260
2017-07-18,4260
2017-07-19,4294
2017-07-20,4294
2017-07-21,4189
2017-07-22,4189
2017-07-23,4044
2017-07-24,4044
2017-07-25,3887
2017-07-26,3887
2017-07-27,4007
2017-07-28,4007
2017-07-29,4119
2017-07-30,4249
2017-07-31,4249
2017-08-01,4206
2017-08-02,4091
2017-08-03,4091
2017-08-04,4107
2017-08-05,3923
2017-08-06,3923
2017-08-07,3738
2017-08-08,3738
2017-08-09,3604
2017-08-10,3604
2017-08-11,3552
2017-08-12,3552
2017-08-13,3610
2017-08-14,3610
2017-08-15,3572
2017-08-16,3572
2017-08-17,3606
2017-08-18,3606
2017-08-19,3559
2017-08-20,3559
2017-08-21,3578
2017-08-22,3578
2017-08-23,3705
2017-08-24,3705
2017-08-25,3794
2017-08-26,3665
2017-08-27,3665
2017-08-28,3500
2017-08-29,3500
2017-08-30,3429
2017-08-31,3429
2017-09-01,3429
2017-09-02,3309
2017-09-03,3309
2017-09-04,3255
2017-09-05,3255
2017-09-06,3141
2017-09-07,3141
2017-09-08,3078
2017-09-09,3046
2017-09-10,3046
2017-09-11,3062
2017-09-12,3062
2017-09-13,3041
2017-09-14,3028
2017-09-15,3028
2017-09-16,3022
2017-09-17,3082
2017-09-18,3082
2017-09-19,3129
2017-09-20,3129
2017-09-22,3232
2017-09-23,3250
2017-09-24,3250
2017-09-25,3298
2017-09-26,3298
2017-09-27,3211
2017-09-28,3211
2017-09-29,3354
2017-09-30,3354
2017-10-01,3403
2017-10-02,3403
2017-10-03,3291
2017-10-04,3291
2017-10-05,3258
2017-10-06,3258
2017-10-07,3189
2017-10-08,3189
2017-10-09,3214
2017-10-10,3214
2017-10-11,3231
2017-10-12,3231
2017-10-13,3235
2017-10-14,3235
2017-10-15,3244
2017-10-16,3244
2017-10-17,3169
2017-10-18,3169
2017-10-19,3139
2017-10-20,3139
2017-10-21,3136
2017-10-22,3136
2017-10-23,3127
2017-10-24,3127
2017-10-25,3069
2017-10-26,3069
2017-10-27,3153
2017-10-28,3153
2017-10-29,3297
2017-10-30,3297
2017-10-31,3384
2017-11-01,3384
2017-11-02,3439
2017-11-03,3439
2017-11-04,3311
2017-11-05,3311
2017-11-06,3243
2017-11-07,3243
2017-11-08,3121
2017-11-09,3121
2017-11-10,3151
2017-11-11,3151
2017-11-12,3243
2017-11-13,3243
2017-11-14,3195
2017-11-15,3195
2017-11-16,3158
2017-11-17,3158
2017-11-18,3044
2017-11-19,3044
2017-11-20,2899
2017-11-21,2899
2017-11-22,2754
2017-11-23,2754
2017-11-24,2616
2017-11-25,2616
2017-11-26,2503
2017-11-27,2503
2017-11-28,2509
2017-11-29,2509
2017-11-30,2509
2017-12-01,2542
2017-12-02,2542
2017-12-03,2550
2017-12-04,2550
2017-12-05,2581
2017-12-06,2581
2017-12-07,2618
2017-12-08,2618
2017-12-09,2618
2017-12-10,2654
2017-12-11,2654
2017-12-12,2722
2017-12-13,2722
2017-12-14,2796
2017-12-15,2796
2017-12-16,2887
2017-12-17,2887
2017-12-18,2951
2017-12-19,2951
2017-12-20,2890
2017-12-21,2890
2017-12-22,2816
2017-12-23,2816
2017-12-24,2752
2017-12-25,2752
2017-12-26,2636
2017-12-27,2636
2017-12-28,2504
2017-12-29,2504
2017-12-30,2478
2017-12-31,2478
2018-01-01,2465
2018-01-02,2465
2018-01-03,2429
2018-01-04,2429
2018-01-05,2344
2018-01-06,2344
2018-01-07,2270
2018-01-08,2270
2018-01-09,2222
2018-01-10,2222
2018-01-11,2228
2018-01-12,2228
2018-01-13,2250
2018-01-14,2250
2018-01-15,2301
2018-01-16,2301
2018-01-17,2368
2018-01-18,2368
2018-01-19,2444
2018-01-20,2472
2018-01-21,2472
2018-01-22,2417
2018-01-23,2342
2018-01-24,2367
2018-01-25,2360
2018-01-26,2321
2018-01-27,2281
2018-01-28,2339
2018-01-29,2375
2018-01-30,2397
2018-01-31,2419
2018-02-01,2387
2018-02-02,2370
2018-02-03,2359
2018-02-04,2332
2018-02-05,2300
2018-02-06,2341
2018-02-07,2391
2018-02-08,2391
2018-02-09,2453
2018-02-10,2453
2018-02-11,2503
2018-02-12,2510
2018-02-13,2543
2018-02-14,2483
2018-02-15,2496
2018-02-16,2473
2018-02-17,2437
2018-02-18,2384
2018-02-19,2368
2018-02-20,2406
2018-02-21,2441
2018-02-22,2509
2018-02-23,2577
2018-02-24,2577
2018-02-25,2602
2018-02-26,2616
2018-02-27,2554
2018-02-28,2491
2018-03-01,2445
2018-03-02,2403
2018-03-03,2339
2018-03-04,2339
2018-03-05,2222
2018-03-06,2110
2018-03-07,2062
2018-03-08,2076
2018-03-09,2121
2018-03-10,2066
2018-03-11,2063
2018-03-12,2084
2018-03-13,2093
2018-03-14,2122
2018-03-15,2175
2018-03-16,2203
2018-03-17,2219
2018-03-18,2211
2018-03-20,2262
2018-03-21,2254
2018-03-22,2251
2018-03-23,2288
2018-03-24,2240
2018-03-25,2182
2018-03-26,2149
2018-03-27,2148
2018-03-28,2148
2018-03-29,2169
2018-03-30,2171
2018-03-31,2084
2018-04-01,2009
2018-04-02,1937
2018-04-03,1913
2018-04-04,1892
2018-04-05,1892
2018-04-06,1901
2018-04-07,1901
2018-04-08,1937
2018-04-09,1907
2018-04-10,1870
2018-04-11,1824
2018-04-12,1742
2018-04-13,1742
2018-04-14,1756
2018-04-15,1758
2018-04-16,1758
2018-04-17,1784
2018-04-18,1784
2018-04-19,1806
2018-04-20,1874
2018-04-21,1894
2018-04-22,1894
2018-04-23,1872
2018-04-24,1884
2018-04-25,1821
2018-04-26,1821
2018-04-27,1800
2018-04-28,1730
2018-04-29,1685
2018-04-30,1678
2018-05-01,1747
2018-05-02,1747
2018-05-03,1780
2018-05-04,1780
2018-05-05,1732
2018-05-06,1732
2018-05-07,1683
2018-05-08,1635
2018-05-09,1604
2018-05-10,1544
2018-05-11,1510
2018-05-12,1445
2018-05-13,1445
2018-05-14,1465
2018-05-15,1506
2018-05-16,1492
2018-05-17,1531
2018-05-18,1540
2018-05-19,1515
2018-05-20,1515
2018-05-21,1538
2018-05-22,1538
2018-05-23,1559
2018-05-24,1628
2018-05-25,1685
2018-05-26,1737
2018-05-27,1737
2018-05-28,1804
2018-05-29,1860
2018-05-30,1931
2018-05-31,2010
2018-06-01,2111
2018-06-02,2140
2018-06-03,2222
2018-06-04,2300
2018-06-05,2357
2018-06-06,2376
2018-06-07,2376
2018-06-08,2440
2018-06-09,2440
2018-06-10,2451
2018-06-11,2428
2018-06-12,2403
2018-06-13,2422
2018-06-14,2338
2018-06-15,2293
2018-06-16,2265
2018-06-17,2277
2018-06-18,2267
2018-06-19,2245
2018-06-20,2245
2018-06-21,2251
2018-06-22,2255
2018-06-23,2255
2018-06-24,2276
2018-06-25,2219
2018-06-26,2221
2018-06-27,2234
2018-06-28,2216
2018-06-29,2169
2018-06-30,2127
2018-07-01,2083
2018-07-02,2083
2018-07-03,2022
2018-07-04,1988
2018-07-05,1934
2018-07-06,1925
2018-07-07,1924
2018-07-08,1931
2018-07-09,1929
2018-07-10,1937
2018-07-11,1911
2018-07-12,1850
2018-07-13,1767
2018-07-14,1719
2018-07-15,1719
2018-07-16,1686
2018-07-17,1648
2018-07-18,1627
2018-07-19,1607
2018-07-20,1558
2018-07-21,1521
2018-07-22,1488
2018-07-23,1452
2018-07-24,1439
2018-07-25,1422
2018-07-26,1410
2018-07-27,1392
2018-07-28,1367
2018-07-29,1370
2018-07-30,1340
2018-07-31,1387
2018-08-01,1387
2018-08-02,1397
2018-08-03,1410
2018-08-04,1371
2018-08-05,1357
2018-08-06,1424
2018-08-07,1480
2018-08-08,1518
2018-08-09,1530
2018-08-10,1530
2018-08-11,1512
2018-08-12,1519
2018-08-14,1553
2018-08-16,1569
2018-08-17,1620
2018-08-18,1637
2018-08-19,1663
2018-08-20,1672
2018-08-21,1674
2018-08-22,1705
2018-08-23,1721
2018-08-24,1707
2018-08-25,1665
2018-08-26,1632
2018-08-27,1606
2018-08-28,1628
2018-08-29,1639
2018-08-30,1686
2018-08-31,1676
2018-09-01,1661
2018-09-02,1703
2018-09-03,1730
2018-09-04,1775
2018-09-05,1829
2018-09-06,1829
2018-09-07,1874
2018-09-08,1882
2018-09-09,1898
2018-09-10,1951
2018-09-11,1951
2018-09-12,1999
2018-09-13,2076
2018-09-14,2144
2018-09-15,2198
2018-09-16,2198
2018-09-17,2258
2018-09-18,2371
2018-09-19,2490
2018-09-20,2615
2018-09-21,2740
2018-09-22,2819
2018-09-23,2839
2018-09-24,2883
2018-09-25,2984
2018-09-26,3127
2018-09-27,3181
2018-09-28,3222
2018-09-29,3322
2018-09-30,3282
2018-10-01,3328
2018-10-02,3393
2018-10-03,3449
2018-10-04,3449
2018-10-05,3425
2018-10-06,3434
2018-10-07,3541
2018-10-08,3660
2018-10-09,3774
2018-10-10,3725
2018-10-11,3777
2018-10-12,3884
2018-10-13,3998
2018-10-14,4009
2018-10-15,3970
2018-10-16,4102
2018-10-17,4169
2018-10-18,4221
2018-10-19,4390
2018-10-20,4409
2018-10-21,4473
2018-10-22,4527
2018-10-23,4306
2018-10-24,4465
2018-10-25,4652
2018-10-26,4737
2018-10-27,4770
2018-10-28,4782
2018-10-29,4910
2018-10-30,5012
2018-10-31,5062
2018-11-01,5067
2018-11-03,4829
2018-11-04,4708
2018-11-05,4636
2018-11-06,4633
2018-11-07,4651
2018-11-08,4757
2018-11-09,4732
2018-11-10,4826
2018-11-11,4932
2018-11-12,5025
2018-11-13,5125
2018-11-14,5296
2018-11-15,5334
2018-11-16,5426
2018-11-17,5529
2018-11-18,5471
2018-11-19,5341
2018-11-20,5343
2018-11-21,5335
2018-11-22,5300
2018-11-23,5397
2018-11-24,5369
2018-11-25,5461
2018-11-26,5461
2018-11-27,5277
2018-11-28,5013
2018-11-29,4840
2018-12-01,4676
2018-12-02,4833
2018-12-03,4826
2018-12-04,4899
2018-12-05,5055
2018-12-07,5057
2018-12-09,5038
2018-12-10,4981
2018-12-11,5053
2018-12-12,5174
2018-12-13,5308
2018-12-14,5379
2018-12-15,5377
2018-12-16,5286
2018-12-17,5147
2018-12-18,5075
2018-12-19,5125
2018-12-20,5101
2018-12-21,5175
2018-12-22,5109
2018-12-23,4994
2018-12-24,5025
2018-12-25,5032
2018-12-26,4957
2018-12-27,4902
2018-12-28,4742
2018-12-29,4732
2018-12-30,4711
2018-12-31,4827
2019-01-01,4785
2019-01-02,4706
2019-01-03,4614
2019-01-04,4526
2019-01-05,4361
2019-01-06,4319
2019-01-08,4152
2019-01-10,4021
2019-01-11,3932
2019-01-12,3795
2019-01-13,3631
2019-01-14,3546
2019-01-15,3394
2019-01-16,3252
2019-01-17,3135
2019-01-18,2983
2019-01-19,2842
2019-01-20,2703
2019-01-21,2600
2019-01-22,2534
2019-01-23,2470
2019-01-24,2437
2019-01-25,2415
2019-01-26,2356
2019-01-27,2330
2019-01-28,2348
2019-01-29,2304
2019-01-30,2293
2019-01-31,2322
2019-02-01,2295
2019-02-02,2268
2019-02-03,2251
2019-02-04,2274
2019-02-05,2320
2019-02-06,2307
2019-02-07,2392
2019-02-08,2397
2019-02-09,2421
2019-02-10,2471
2019-02-11,2513
2019-02-12,2531
2019-02-13,2515
2019-02-14,2482
2019-02-15,2497
2019-02-16,2490
2019-02-17,2471
2019-02-18,2526
2019-02-19,2478
2019-02-20,2427
2019-02-21,2442
2019-02-22,2449
2019-02-23,2454
2019-02-24,2417
2019-02-25,2347
2019-02-26,2439
2019-02-27,2469
2019-02-28,2435
2019-03-01,2464
2019-03-02,2496
2019-03-03,2493
2019-03-04,2486
2019-03-05,2514
2019-03-06,2518
2019-03-07,2408
2019-03-08,2456
2019-03-09,2452
2019-03-10,2409
2019-03-11,2387
2019-03-12,2428
2019-03-13,2543
2019-03-14,2647
2019-03-15,2779
2019-03-16,2918
2019-03-17,3061
2019-03-18,3207
2019-03-19,3359
