date_obj,Black%20plateskirt price
2016-04-30,6055
2016-05-01,5770
2016-05-02,5770
2016-05-03,5770
2016-05-04,5770
2016-05-05,5770
2016-05-06,5770
2016-05-07,5770
2016-05-08,5770
2016-05-09,5495
2016-05-10,5495
2016-05-11,5495
2016-05-12,5495
2016-05-13,5495
2016-05-14,5495
2016-05-15,5495
2016-05-16,5495
2016-05-17,5237
2016-05-18,5237
2016-05-19,5237
2016-05-22,5237
2016-05-23,5237
2016-05-24,5237
2016-05-25,4990
2016-05-26,4990
2016-05-27,4990
2016-05-28,4990
2016-05-29,4990
2016-05-30,4990
2016-05-31,4990
2016-06-01,4755
2016-06-02,4755
2016-06-03,4755
2016-06-04,4755
2016-06-05,4755
2016-06-06,4755
2016-06-07,4540
2016-06-08,4540
2016-06-09,4540
2016-06-10,4540
2016-06-11,4540
2016-06-12,4540
2016-06-13,4331
2016-06-14,4331
2016-06-15,4331
2016-06-16,4331
2016-06-17,4331
2016-06-18,4331
2016-06-19,4331
2016-06-20,4127
2016-06-21,4127
2016-06-22,4127
2016-06-23,4127
2016-06-24,4127
2016-06-25,4127
2016-06-26,4127
2016-06-27,4127
2016-06-28,3953
2016-06-29,3953
2016-06-30,3953
2016-07-01,3953
2016-07-02,3953
2016-07-03,3953
2016-07-04,3953
2016-07-05,3953
2016-07-06,3799
2016-07-07,3799
2016-07-08,3799
2016-07-09,3799
2016-07-10,3799
2016-07-11,3799
2016-07-12,3799
2016-07-13,3799
2016-07-14,3642
2016-07-15,3642
2016-07-16,3642
2016-07-17,3642
2016-07-18,3642
2016-07-23,3642
2016-07-24,3642
2016-07-25,3466
2016-07-26,3466
2016-07-27,3466
2016-07-28,3466
2016-07-29,3466
2016-07-30,3466
2016-07-31,3466
2016-08-01,3466
2016-08-02,3466
2016-08-03,3466
2016-08-04,3301
2016-08-05,3301
2016-08-06,3301
2016-08-07,3301
2016-08-08,3301
2016-08-09,3301
2016-08-10,3301
2016-08-11,3301
2016-08-12,3215
2016-08-13,3215
2016-08-14,3215
2016-08-15,3215
2016-08-16,3215
2016-08-17,3215
2016-08-18,3215
2016-08-19,3215
2016-08-20,3215
2016-08-21,3215
2016-08-22,3063
2016-08-23,3063
2016-08-24,3063
2016-08-25,3063
2016-08-26,3063
2016-08-28,3063
2016-08-31,3063
2016-09-01,2928
2016-09-02,2928
2016-09-03,2928
2016-09-04,2928
2016-09-05,2928
2016-09-06,2928
2016-09-07,2928
2016-09-08,2928
2016-09-09,2928
2016-09-10,2928
2016-09-11,2928
2016-09-12,2819
2016-09-13,2819
2016-09-14,2819
2016-09-15,2819
2016-09-16,2819
2016-09-17,2819
2016-09-18,2819
2016-09-19,2819
2016-09-20,2819
2016-09-21,2819
2016-09-22,2757
2016-09-23,2757
2016-09-24,2757
2016-09-25,2757
2016-09-26,2757
2016-09-27,2757
2016-09-28,2757
2016-09-29,2757
2016-09-30,2757
2016-10-01,2757
2016-10-02,2757
2016-10-03,2757
2016-10-04,2757
2016-10-05,2653
2016-10-06,2653
2016-10-07,2653
2016-10-08,2653
2016-10-09,2653
2016-10-10,2653
2016-10-11,2653
2016-10-12,2653
2016-10-13,2653
2016-10-14,2653
2016-10-15,2568
2016-10-16,2568
2016-10-17,2568
2016-10-18,2568
2016-10-19,2568
2016-10-20,2568
2016-10-21,2568
2016-10-22,2568
2016-10-23,2568
2016-10-24,2568
2016-10-25,2568
2016-10-26,2518
2016-10-27,2518
2016-10-28,2518
2016-10-29,2518
2016-10-30,2518
2016-10-31,2518
2016-11-01,2518
2016-11-02,2518
2016-11-03,2518
2016-11-04,2518
2016-11-05,2546
2016-11-06,2546
2016-11-07,2546
2016-11-08,2546
2016-11-09,2546
2016-11-10,2546
2016-11-11,2546
2016-11-12,2546
2016-11-13,2546
2016-11-14,2535
2016-11-15,2535
2016-12-07,2384
2016-12-08,2384
2016-12-09,2384
2016-12-10,2384
2016-12-11,2307
2016-12-12,2307
2016-12-13,2307
2016-12-14,2307
2016-12-15,2307
2016-12-16,2307
2016-12-17,2307
2016-12-18,2307
2016-12-19,2307
2016-12-20,2307
2016-12-21,2253
2016-12-22,2253
2016-12-23,2253
2016-12-24,2253
2016-12-25,2253
2016-12-26,2253
2016-12-27,2253
2016-12-28,2253
2016-12-29,2253
2016-12-30,2206
2016-12-31,2206
2017-01-01,2206
2017-01-02,2206
2017-01-03,2206
2017-01-04,2206
2017-01-05,2206
2017-01-06,2206
2017-01-07,2304
2017-01-08,2304
2017-01-09,2304
2017-01-10,2304
2017-01-11,2304
2017-01-12,2304
2017-01-13,2304
2017-01-14,2304
2017-01-15,2400
2017-01-16,2400
2017-01-17,2400
2017-01-18,2400
2017-01-19,2400
2017-01-20,2400
2017-01-21,2400
2017-01-22,2400
2017-01-23,2425
2017-01-27,2425
2017-01-28,2425
2017-01-29,2425
2017-01-30,2425
2017-01-31,2425
2017-02-01,2347
2017-02-02,2347
2017-02-03,2347
2017-02-04,2347
2017-02-05,2347
2017-02-06,2347
2017-02-07,2347
2017-02-08,2347
2017-02-09,2347
2017-02-10,2270
2017-02-11,2270
2017-02-12,2270
2017-02-13,2270
2017-02-14,2270
2017-02-15,2270
2017-02-16,2270
2017-02-18,2198
2017-02-19,2198
2017-02-20,2198
2017-02-21,2198
2017-02-22,2198
2017-02-23,2198
2017-02-24,2198
2017-02-25,2198
2017-02-26,2198
2017-02-27,2096
2017-02-28,2096
2017-03-01,2096
2017-03-02,2096
2017-03-03,2096
2017-03-04,2096
2017-03-05,2096
2017-03-06,2004
2017-03-07,2004
2017-03-08,2004
2017-03-09,2004
2017-03-10,2004
2017-03-11,2004
2017-03-12,2004
2017-03-13,2004
2017-03-14,1917
2017-03-15,1917
2017-03-16,1917
2017-03-17,1917
2017-03-18,1917
2017-03-19,1917
2017-03-20,1917
2017-03-21,1917
2017-03-22,1903
2017-03-23,1903
2017-03-24,1903
2017-03-25,1903
2017-03-26,1903
2017-03-27,1903
2017-03-28,1903
2017-03-29,1903
2017-03-30,1903
2017-03-31,1859
2017-04-01,1859
2017-04-02,1859
2017-04-03,1859
2017-04-04,1859
2017-04-12,1848
2017-04-13,1848
2017-04-14,1848
2017-04-15,1848
2017-04-16,1848
2017-04-17,1898
2017-04-18,1898
2017-04-19,1898
2017-04-20,1898
2017-04-21,1898
2017-04-22,1898
2017-04-23,1898
2017-04-24,1898
2017-04-25,1911
2017-04-26,1911
2017-04-27,1911
2017-04-28,1911
2017-04-29,1911
2017-04-30,1911
2017-05-01,1911
2017-05-02,1911
2017-05-03,1850
2017-05-04,1850
2017-05-05,1850
2017-05-06,1850
2017-05-07,1850
2017-05-08,1850
2017-05-09,1850
2017-05-10,1850
2017-05-11,1850
2017-05-12,1790
2017-05-13,1790
2017-05-14,1790
2017-05-15,1790
2017-05-16,1790
2017-05-17,1790
2017-05-18,1790
2017-05-19,1790
2017-05-20,1725
2017-05-21,1725
2017-05-22,1725
2017-05-23,1725
2017-05-24,1725
2017-05-25,1725
2017-05-26,1725
2017-05-27,1725
2017-05-28,1703
2017-05-29,1703
2017-05-30,1703
2017-05-31,1703
2017-06-01,1703
2017-06-02,1703
2017-06-03,1703
2017-06-04,1703
2017-06-05,1703
2017-06-06,1716
2017-06-07,1716
2017-06-08,1716
2017-06-09,1716
2017-06-10,1716
2017-06-11,1716
2017-06-12,1716
2017-06-13,1716
2017-06-14,1670
2017-06-15,1670
2017-06-16,1670
2017-06-17,1670
2017-06-18,1670
2017-06-19,1670
2017-06-20,1670
2017-06-21,1670
2017-06-22,1670
2017-06-23,1670
2017-06-24,1668
2017-06-25,1668
2017-06-26,1668
2017-06-27,1668
2017-06-28,1668
2017-06-29,1668
2017-06-30,1668
2017-07-01,1668
2017-07-02,1668
2017-07-03,1668
2017-07-04,1724
2017-07-05,1724
2017-07-06,1724
2017-07-07,1724
2017-07-08,1724
2017-07-13,1724
2017-07-14,1764
2017-07-15,1764
2017-07-16,1764
2017-07-17,1764
2017-07-18,1764
2017-07-19,1764
2017-07-20,1764
2017-07-21,1764
2017-07-22,1764
2017-07-23,1789
2017-07-24,1789
2017-07-25,1789
2017-07-26,1789
2017-07-27,1789
2017-07-28,1789
2017-07-29,1789
2017-07-30,1789
2017-07-31,1795
2017-08-01,1795
2017-08-02,1795
2017-08-03,1795
2017-08-04,1795
2017-08-05,1795
2017-08-06,1795
2017-08-07,1795
2017-08-08,1795
2017-08-09,1839
2017-08-10,1839
2017-08-11,1839
2017-08-12,1839
2017-08-13,1839
2017-08-14,1839
2017-08-15,1839
2017-08-16,1839
2017-08-17,1839
2017-08-18,1854
2017-08-19,1854
2017-08-20,1854
2017-08-21,1854
2017-08-22,1854
2017-08-23,1854
2017-08-24,1854
2017-08-25,1854
2017-08-26,1805
2017-08-27,1805
2017-08-28,1805
2017-08-29,1805
2017-08-30,1805
2017-08-31,1805
2017-09-01,1805
2017-09-02,1805
2017-09-03,1806
2017-09-04,1806
2017-09-05,1806
2017-09-06,1806
2017-09-07,1806
2017-09-08,1806
2017-09-09,1806
2017-09-10,1806
2017-09-11,1783
2017-09-12,1783
2017-09-13,1783
2017-09-14,1783
2017-09-15,1783
2017-09-16,1783
2017-09-17,1783
2017-09-18,1783
2017-09-19,1842
2017-09-20,1842
2017-09-22,1842
2017-09-23,1842
2017-09-24,1842
2017-09-25,1842
2017-09-26,1842
2017-09-27,1842
2017-09-28,1877
2017-09-29,1877
2017-09-30,1877
2017-10-01,1877
2017-10-02,1877
2017-10-03,1877
2017-10-04,1877
2017-10-05,1877
2017-10-06,1877
2017-10-07,1853
2017-10-08,1853
2017-10-09,1853
2017-10-10,1853
2017-10-11,1853
2017-10-12,1853
2017-10-13,1853
2017-10-14,1853
2017-10-15,1853
2017-10-16,1806
2017-10-17,1806
2017-10-18,1806
2017-10-19,1806
2017-10-20,1806
2017-10-21,1806
2017-10-22,1806
2017-10-23,1806
2017-10-24,1806
2017-10-25,1770
2017-10-26,1770
2017-10-27,1770
2017-10-28,1770
2017-10-29,1770
2017-10-30,1770
2017-10-31,1770
2017-11-01,1770
2017-11-02,1770
2017-11-03,1770
2017-11-04,1829
2017-11-05,1829
2017-11-06,1829
2017-11-07,1829
2017-11-08,1829
2017-11-09,1829
2017-11-10,1829
2017-11-11,1829
2017-11-12,1829
2017-11-13,1829
2017-11-14,1829
2017-11-15,1905
2017-11-16,1905
2017-11-17,1905
2017-11-18,1905
2017-11-19,1905
2017-11-20,1905
2017-11-21,1905
2017-11-22,1905
2017-11-23,1905
2017-11-24,1905
2017-11-25,1969
2017-11-26,1969
2017-11-27,1969
2017-11-28,1969
2017-11-29,1969
2017-11-30,1969
2017-12-01,1969
2017-12-02,1969
2017-12-03,1969
2017-12-04,1969
2017-12-05,1979
2017-12-06,1979
2017-12-07,1979
2017-12-08,1979
2017-12-09,1979
2017-12-10,1979
2017-12-11,1979
2017-12-12,1979
2017-12-13,1979
2017-12-14,2015
2017-12-15,2015
2017-12-16,2015
2017-12-17,2015
2017-12-18,2015
2017-12-19,2015
2017-12-20,2015
2017-12-21,2015
2017-12-22,2060
2017-12-23,2060
2017-12-24,2060
2017-12-25,2060
2017-12-26,2060
2017-12-27,2060
2017-12-28,2060
2017-12-29,2060
2017-12-30,1997
2017-12-31,1997
2018-01-01,1997
2018-01-02,1997
2018-01-03,1997
2018-01-04,1997
2018-01-05,1997
2018-01-06,2001
2018-01-07,2001
2018-01-08,2001
2018-01-09,2001
2018-01-10,2001
2018-01-11,2001
2018-01-12,2001
2018-01-13,2007
2018-01-14,2007
2018-01-15,2007
2018-01-16,2007
2018-01-17,2007
2018-01-18,2007
2018-01-19,2007
2018-01-20,2008
2018-01-21,2008
2018-01-22,2008
2018-01-23,2008
2018-01-24,2077
2018-01-25,2077
2018-01-26,2077
2018-01-27,2077
2018-01-28,2149
2018-01-29,2149
2018-01-30,2149
2018-01-31,2149
2018-02-01,2149
2018-02-02,2133
2018-02-03,2133
2018-02-04,2133
2018-02-05,2133
2018-02-06,2150
2018-02-07,2150
2018-02-08,2150
2018-02-09,2150
2018-02-10,2150
2018-02-11,2137
2018-02-12,2137
2018-02-13,2137
2018-02-14,2137
2018-02-15,2137
2018-02-16,2121
2018-02-17,2121
2018-02-18,2121
2018-02-19,2121
2018-02-20,2121
2018-02-21,2142
2018-02-22,2142
2018-02-23,2142
2018-02-24,2142
2018-02-25,2142
2018-02-26,2202
2018-02-27,2202
2018-02-28,2202
2018-03-01,2202
2018-03-02,2202
2018-03-03,2145
2018-03-04,2145
2018-03-05,2145
2018-03-06,2145
2018-03-07,2144
2018-03-08,2144
2018-03-09,2144
2018-03-10,2144
2018-03-11,2144
2018-03-12,2145
2018-03-13,2145
2018-03-14,2145
2018-03-15,2145
2018-03-16,2145
2018-03-17,2162
2018-03-18,2162
2018-03-20,2162
2018-03-21,2075
2018-03-22,2075
2018-03-23,2075
2018-03-24,2075
2018-03-25,2034
2018-03-26,2034
2018-03-27,2034
2018-03-28,2034
2018-03-29,2064
2018-03-30,2064
2018-03-31,2064
2018-04-01,2064
2018-04-02,2064
2018-04-03,2083
2018-04-04,2083
2018-04-05,2083
2018-04-06,2083
2018-04-07,2083
2018-04-08,2101
2018-04-09,2101
2018-04-10,2101
2018-04-11,2101
2018-04-12,2051
2018-04-13,2051
2018-04-14,2051
2018-04-15,2051
2018-04-16,2051
2018-04-17,2097
2018-04-18,2097
2018-04-19,2097
2018-04-20,2097
2018-04-21,2097
2018-04-22,2128
2018-04-23,2128
2018-04-24,2128
2018-04-25,2128
2018-04-26,2128
2018-04-27,2086
2018-04-28,2086
2018-04-29,2086
2018-04-30,2086
2018-05-01,2018
2018-05-02,2018
2018-05-03,2018
2018-05-04,2018
2018-05-05,2018
2018-05-06,1986
2018-05-07,1986
2018-05-08,1986
2018-05-09,1986
2018-05-10,1929
2018-05-11,1929
2018-05-12,1929
2018-05-13,1929
2018-05-14,1951
2018-05-15,1951
2018-05-16,1951
2018-05-17,1951
2018-05-18,1935
2018-05-19,1935
2018-05-20,1935
2018-05-21,1929
2018-05-22,1929
2018-05-23,1929
2018-05-24,1929
2018-05-25,1929
2018-05-26,1931
2018-05-27,1931
2018-05-28,1931
2018-05-29,1931
2018-05-30,1956
2018-05-31,1956
2018-06-01,1956
2018-06-02,1956
2018-06-03,1870
2018-06-04,1870
2018-06-05,1870
2018-06-06,1798
2018-06-07,1798
2018-06-08,1798
2018-06-09,1798
2018-06-10,1828
2018-06-11,1828
2018-06-12,1828
2018-06-13,1828
2018-06-14,1853
2018-06-15,1853
2018-06-16,1853
2018-06-17,1853
2018-06-18,1853
2018-06-19,1860
2018-06-20,1860
2018-06-21,1860
2018-06-22,1860
2018-06-23,1860
2018-06-24,1885
2018-06-25,1885
2018-06-26,1885
2018-06-27,1885
2018-06-28,1920
2018-06-29,1920
2018-06-30,1920
2018-07-01,1920
2018-07-02,1920
2018-07-03,1983
2018-07-04,1983
2018-07-05,1983
2018-07-06,1983
2018-07-07,2056
2018-07-08,2056
2018-07-09,2056
2018-07-10,2056
2018-07-11,2152
2018-07-12,2152
2018-07-13,2152
2018-07-14,2152
2018-07-15,2190
2018-07-16,2190
2018-07-17,2190
2018-07-18,2221
2018-07-19,2221
2018-07-20,2221
2018-07-21,2221
2018-07-22,2162
2018-07-23,2162
2018-07-24,2162
2018-07-25,2162
2018-07-26,2078
2018-07-27,2078
2018-07-28,2078
2018-07-29,2047
2018-07-30,2047
2018-07-31,2047
2018-08-01,1988
2018-08-02,1988
2018-08-03,1988
2018-08-04,1896
2018-08-05,1896
2018-08-06,1896
2018-08-07,1843
2018-08-08,1843
2018-08-09,1843
2018-08-10,1809
2018-08-11,1809
2018-08-12,1809
2018-08-14,1773
2018-08-16,1773
2018-08-17,1798
2018-08-18,1798
2018-08-19,1798
2018-08-20,1884
2018-08-21,1884
2018-08-22,1884
2018-08-23,1935
2018-08-24,1935
2018-08-25,1935
2018-08-26,1929
2018-08-27,1929
2018-08-28,1929
2018-08-29,2003
2018-08-30,2003
2018-08-31,2003
2018-09-01,2047
2018-09-02,2047
2018-09-03,2047
2018-09-04,1977
2018-09-05,1977
2018-09-06,1977
2018-09-07,2018
2018-09-08,2018
2018-09-09,2018
2018-09-10,2045
2018-09-11,2045
2018-09-12,2045
2018-09-13,2045
2018-09-14,2055
2018-09-15,2055
2018-09-16,2055
2018-09-17,1983
2018-09-18,1983
2018-09-19,1983
2018-09-20,2006
2018-09-21,2006
2018-09-22,2006
2018-09-23,2071
2018-09-24,2071
2018-09-25,2071
2018-09-26,2132
2018-09-27,2132
2018-09-28,2132
2018-09-29,2132
2018-09-30,2142
2018-10-01,2142
2018-10-02,2142
2018-10-03,2098
2018-10-04,2098
2018-10-05,2098
2018-10-06,2098
2018-10-07,2047
2018-10-08,2047
2018-10-09,2047
2018-10-10,2028
2018-10-11,2028
2018-10-12,2028
2018-10-13,2028
2018-10-14,2028
2018-10-15,2028
2018-10-16,2028
2018-10-17,2028
2018-10-18,2078
2018-10-19,2078
2018-10-20,2078
2018-10-21,2078
2018-10-22,2048
2018-10-23,2048
2018-10-24,2048
2018-10-25,2048
2018-10-26,2008
2018-10-27,2008
2018-10-28,2008
2018-10-29,1932
2018-10-30,1932
2018-10-31,1955
2018-11-01,2000
2018-11-03,2112
2018-11-04,2153
2018-11-05,2125
2018-11-06,2184
2018-11-07,2181
2018-11-08,2216
2018-11-09,2196
2018-11-10,2192
2018-11-11,2231
2018-11-12,2257
2018-11-13,2260
2018-11-15,2238
2018-11-16,2257
2018-11-17,2257
2018-11-18,2278
2018-11-19,2278
2018-11-20,2319
2018-11-21,2319
2018-11-22,2375
2018-11-23,2375
2018-11-24,2343
2018-11-25,2382
2018-11-26,2382
2018-11-27,2471
2018-11-28,2471
2018-11-29,2477
2018-12-01,2544
2018-12-02,2512
2018-12-03,2512
2018-12-04,2482
2018-12-05,2512
2018-12-07,2522
2018-12-09,2440
2018-12-10,2396
2018-12-11,2396
2018-12-12,2377
2018-12-13,2377
2018-12-14,2307
2018-12-15,2307
2018-12-16,2289
2018-12-17,2289
2018-12-18,2305
2018-12-19,2305
2018-12-20,2206
2018-12-21,2206
2018-12-22,2127
2018-12-23,2119
2018-12-24,2119
2018-12-25,2094
2018-12-26,2094
2018-12-27,2154
2018-12-28,2154
2018-12-29,2209
2018-12-30,2209
2018-12-31,2142
2019-01-01,2142
2019-01-02,2043
2019-01-03,2043
2019-01-04,1940
2019-01-05,1923
2019-01-06,1946
2019-01-08,1902
2019-01-10,1830
2019-01-11,1830
2019-01-12,1775
2019-01-13,1775
2019-01-14,1745
2019-01-15,1745
2019-01-16,1790
2019-01-17,1790
2019-01-18,1708
2019-01-19,1708
2019-01-20,1641
2019-01-21,1641
2019-01-22,1695
2019-01-23,1695
2019-01-24,1654
2019-01-25,1654
2019-01-26,1629
2019-01-27,1629
2019-01-28,1619
2019-01-29,1619
2019-01-30,1622
2019-01-31,1622
2019-02-01,1573
2019-02-02,1573
2019-02-03,1557
2019-02-04,1557
2019-02-05,1543
2019-02-06,1543
2019-02-07,1516
2019-02-08,1516
2019-02-09,1506
2019-02-10,1506
2019-02-11,1456
2019-02-12,1456
2019-02-13,1448
2019-02-14,1448
2019-02-15,1448
2019-02-16,1452
2019-02-17,1452
2019-02-18,1452
2019-02-19,1452
2019-02-20,1404
2019-02-21,1404
2019-02-22,1393
2019-02-23,1393
2019-02-24,1361
2019-02-25,1361
2019-02-26,1361
2019-02-27,1304
2019-02-28,1304
2019-03-01,1304
2019-03-02,1304
2019-03-03,1252
2019-03-04,1252
2019-03-05,1222
2019-03-06,1222
2019-03-07,1191
2019-03-08,1191
2019-03-09,1191
2019-03-10,1201
2019-03-11,1201
2019-03-12,1225
2019-03-13,1225
2019-03-14,1225
2019-03-15,1220
2019-03-16,1220
2019-03-17,1229
2019-03-18,1229
2019-03-19,1229
2019-03-20,1210
2019-03-21,1210
2019-03-22,1210
2019-03-23,1174
