date_obj,Team%20cape%20x price
2017-05-13,1570752
2017-05-14,1531591
2017-05-15,1531591
2017-05-16,1531591
2017-05-17,1531591
2017-05-18,1492469
2017-05-19,1492469
2017-05-20,1492469
2017-05-21,1492469
2017-05-22,1517182
2017-05-23,1517182
2017-05-24,1517182
2017-05-25,1517182
2017-05-26,1476247
2017-05-27,1476247
2017-05-28,1476247
2017-05-29,1468248
2017-05-30,1468248
2017-05-31,1468248
2017-06-01,1468248
2017-06-02,1499114
2017-06-03,1499114
2017-06-06,1530665
2017-06-07,1543286
2017-06-08,1543286
2017-06-09,1543286
2017-06-10,1543286
2017-06-11,1546052
2017-06-12,1546052
2017-06-13,1546052
2017-06-14,1546052
2017-06-15,1506959
2017-06-16,1506959
2017-06-17,1506959
2017-06-18,1459070
2017-06-19,1459070
2017-06-20,1459070
2017-06-21,1459070
2017-06-22,1459070
2017-06-23,1439618
2017-06-24,1439618
2017-06-25,1439618
2017-06-26,1412298
2017-06-27,1412298
2017-06-28,1412298
2017-06-29,1440138
2017-06-30,1440138
2017-07-01,1440138
2017-07-02,1440138
2017-07-03,1471514
2017-07-04,1471514
2017-07-05,1471514
2017-07-06,1534945
2017-07-07,1534945
2017-07-08,1534945
2017-07-13,1605935
2017-07-14,1616544
2017-07-15,1616544
2017-07-16,1616544
2017-07-17,1616544
2017-07-18,1587581
2017-07-19,1587581
2017-07-20,1587581
2017-07-21,1636064
2017-07-22,1636064
2017-07-23,1636064
2017-07-24,1667134
2017-07-25,1667134
2017-07-26,1667134
2017-07-27,1723799
2017-07-28,1723799
2017-07-29,1723799
2017-07-30,1697814
2017-07-31,1697814
2017-08-01,1697814
2017-08-02,1697814
2017-08-03,1682684
2017-08-04,1682684
2017-08-05,1682684
2017-08-06,1682684
2017-08-09,1654417
2017-08-10,1692206
2017-08-11,1692206
2017-08-12,1692206
2017-08-13,1692206
2017-08-14,1740301
2017-08-15,1740301
2017-08-16,1740301
2017-08-17,1756469
2017-08-18,1756469
2017-08-19,1756469
2017-08-20,1756469
2017-08-21,1775813
2017-08-22,1775813
2017-08-23,1775813
2017-08-24,1775813
2017-08-25,1748974
2017-08-26,1748974
2017-08-27,1748974
2017-08-28,1742770
2017-08-29,1742770
2017-08-30,1742770
2017-08-31,1742770
2017-09-01,1793355
2017-09-02,1793355
2017-09-03,1793355
2017-09-04,1858849
2017-09-05,1858849
2017-09-06,1858849
2017-09-07,1858849
2017-09-08,1837851
2017-09-09,1837851
2017-09-10,1837851
2017-09-11,1836735
2017-09-12,1836735
2017-09-13,1836735
2017-09-14,1836735
2017-09-15,1836735
2017-09-16,1809890
2017-09-17,1809890
2017-09-19,1809890
2017-09-20,1803376
2017-09-21,1803376
2017-09-22,1803376
2017-09-23,1803376
2017-09-24,1785280
2017-09-25,1785280
2017-09-26,1785280
2017-09-27,1785280
2017-09-28,1751004
2017-09-29,1751004
2017-09-30,1751004
2017-10-01,1731476
2017-10-02,1731476
2017-10-03,1731476
2017-10-04,1731476
2017-10-05,1756703
2017-10-06,1756703
2017-10-07,1756703
2017-10-08,1756703
2017-10-09,1754219
2017-10-10,1754219
2017-10-11,1754219
2017-10-12,1754219
2017-10-13,1713752
2017-10-14,1713752
2017-10-15,1713752
2017-10-16,1713752
2017-10-17,1688284
2017-10-18,1688284
2017-10-19,1688284
2017-10-20,1688284
2017-10-21,1658669
2017-10-22,1658669
2017-10-23,1658669
2017-10-24,1675400
2017-10-25,1675400
2017-10-26,1675400
2017-10-27,1685464
2017-10-28,1685464
2017-10-29,1685464
2017-10-30,1685464
2017-10-31,1636241
2017-11-01,1636241
2017-11-02,1636241
2017-11-03,1636241
2017-11-04,1616468
2017-11-05,1616468
2017-11-06,1616468
2017-11-07,1616468
2017-11-08,1616468
2017-11-09,1622434
2017-11-10,1622434
2017-11-11,1622434
2017-11-12,1622434
2017-11-13,1597008
2017-11-14,1597008
2017-11-15,1597008
2017-11-16,1597008
2017-11-17,1584584
2017-11-18,1584584
2017-11-19,1584584
2017-11-20,1584584
2017-11-21,1562601
2017-11-22,1562601
2017-11-23,1562601
2017-11-24,1562601
2017-11-25,1542086
2017-11-26,1542086
2017-11-27,1542086
2017-11-28,1542086
2017-11-29,1500401
2017-11-30,1500401
2017-12-01,1500401
2017-12-02,1519916
2017-12-03,1519916
2017-12-04,1519916
2017-12-05,1524535
2017-12-06,1524535
2017-12-07,1524535
2017-12-08,1524535
2017-12-09,1523387
2017-12-10,1523387
2017-12-11,1523387
2017-12-12,1523387
2017-12-13,1495945
2017-12-14,1495945
2017-12-15,1495945
2017-12-16,1495945
2017-12-17,1470082
2017-12-18,1470082
2017-12-19,1470082
2017-12-20,1459076
2017-12-21,1459076
2017-12-22,1507671
2017-12-23,1507671
2017-12-24,1507671
2017-12-25,1567752
2017-12-26,1567752
2017-12-27,1567752
2017-12-28,1631700
2017-12-29,1631700
2017-12-30,1631700
2017-12-31,1677262
2018-01-01,1677262
2018-01-02,1677262
2018-01-03,1677262
2018-01-04,1631967
2018-01-05,1631967
2018-01-06,1631967
2018-01-07,1560383
2018-01-08,1560383
2018-01-09,1560383
2018-01-10,1560383
2018-01-11,1581966
2018-01-12,1581966
2018-01-13,1581966
2018-01-14,1581966
2018-01-15,1581966
2018-01-16,1562961
2018-01-17,1562961
2018-01-18,1562961
2018-01-19,1562961
2018-01-20,1577445
2018-01-21,1577445
2018-01-22,1577445
2018-01-23,1618783
2018-01-24,1618783
2018-01-25,1618783
2018-01-26,1617589
2018-01-27,1617589
2018-01-28,1682578
2018-01-29,1682578
2018-01-30,1686633
2018-02-01,1686633
2018-02-02,1668943
2018-02-03,1667387
2018-02-04,1667387
2018-02-05,1667387
2018-02-06,1645792
2018-02-07,1645792
2018-02-08,1593566
2018-02-09,1593566
2018-02-10,1574797
2018-02-11,1574797
2018-02-12,1605319
2018-02-13,1605319
2018-02-14,1604852
2018-02-15,1604852
2018-02-16,1581119
2018-02-17,1581119
2018-02-18,1573111
2018-02-19,1587347
2018-02-20,1587347
2018-02-21,1614744
2018-02-22,1614744
2018-02-23,1623588
2018-02-24,1623588
2018-02-25,1654437
2018-02-26,1654437
2018-02-27,1643995
2018-02-28,1643995
2018-03-01,1643995
2018-03-02,1680174
2018-03-03,1680174
2018-03-04,1672685
2018-03-05,1672685
2018-03-06,1670127
2018-03-07,1670127
2018-03-08,1663283
2018-03-09,1663283
2018-03-10,1663283
2018-03-11,1652782
2018-03-12,1652782
2018-03-13,1650790
2018-03-14,1650790
2018-03-15,1653671
2018-03-16,1653671
2018-03-17,1669317
2018-03-18,1669317
2018-03-19,1652746
2018-03-20,1635445
2018-03-21,1635445
2018-03-23,1623314
2018-03-24,1623314
2018-03-26,1605690
2018-03-27,1599453
2018-03-28,1599453
2018-03-29,1609639
2018-03-30,1609639
2018-03-31,1623726
2018-04-01,1623726
2018-04-02,1635212
2018-04-03,1635212
2018-04-04,1637801
2018-04-05,1637801
2018-04-06,1664528
2018-04-08,1676522
2018-04-09,1676522
2018-04-10,1710299
2018-04-11,1710299
2018-04-12,1768300
2018-04-13,1768300
2018-04-14,1768300
2018-04-16,1799308
2018-04-17,1823614
2018-04-18,1823614
2018-04-19,1835082
2018-04-20,1835082
2018-04-21,1843099
2018-04-22,1843099
2018-04-23,1825632
2018-04-24,1825632
2018-04-25,1808865
2018-04-26,1808865
2018-04-27,1786850
2018-04-28,1786850
2018-04-29,1764010
2018-04-30,1764010
2018-05-02,1783160
2018-05-03,1824131
2018-05-04,1824131
2018-05-05,1839245
2018-05-06,1839245
2018-05-07,1803558
2018-05-08,1803558
2018-05-09,1812915
2018-05-10,1812915
2018-05-11,1834520
2018-05-12,1881027
2018-05-13,1881027
2018-05-14,1932190
2018-05-15,1932190
2018-05-16,1934628
2018-05-17,1934628
2018-05-18,1952615
2018-05-19,1952615
2018-05-20,2023994
2018-05-21,2023994
2018-05-22,2075720
2018-05-23,2100513
2018-05-24,2100513
2018-05-25,2099145
2018-05-26,2099145
2018-05-27,2068143
2018-05-28,2068143
2018-05-29,2059848
2018-05-30,2059848
2018-05-31,2055029
2018-06-01,2055029
2018-06-02,2070477
2018-06-03,2070477
2018-06-04,2070477
2018-06-05,2126547
2018-06-06,2126547
2018-06-07,2072896
2018-06-08,2072896
2018-06-09,1994986
2018-06-10,1994986
2018-06-11,1900721
2018-06-12,1900721
2018-06-13,1819302
2018-06-14,1819302
2018-06-15,1780900
2018-06-16,1780900
2018-06-17,1760901
2018-06-18,1760901
2018-06-19,1692537
2018-06-20,1692537
2018-06-21,1693531
2018-06-22,1693531
2018-06-23,1732023
2018-06-24,1732023
2018-06-25,1767124
2018-06-26,1767124
2018-06-27,1773927
2018-06-28,1773927
2018-06-29,1788363
2018-06-30,1788363
2018-07-01,1779134
2018-07-02,1779134
2018-07-03,1786657
2018-07-04,1786657
2018-07-05,1786657
2018-07-06,1793280
2018-07-07,1793280
2018-07-08,1780790
2018-07-09,1780790
2018-07-10,1814267
2018-07-11,1814267
2018-07-12,1814267
2018-07-13,1754871
2018-07-14,1744969
2018-07-15,1744969
2018-07-16,1746081
2018-07-17,1708721
2018-07-18,1708721
2018-07-19,1708721
2018-07-20,1643999
2018-07-21,1643999
2018-07-22,1640441
2018-07-23,1690685
2018-07-24,1690685
2018-07-25,1699432
2018-07-26,1699432
2018-07-27,1708127
2018-07-28,1708127
2018-07-29,1724496
2018-07-30,1724496
2018-07-31,1745313
2018-08-01,1745313
2018-08-02,1726648
2018-08-03,1726648
2018-08-04,1714476
2018-08-05,1714476
2018-08-06,1722152
2018-08-07,1722152
2018-08-08,1760772
2018-08-09,1760772
2018-08-10,1732480
2018-08-11,1732480
2018-08-12,1712580
2018-08-14,1696579
2018-08-16,1683588
2018-08-17,1683588
2018-08-18,1681273
2018-08-19,1681273
2018-08-20,1682820
2018-08-21,1682820
2018-08-22,1663379
2018-08-23,1663379
2018-08-24,1718094
2018-08-25,1745114
2018-08-26,1745114
2018-08-27,1747118
2018-08-28,1713036
2018-08-29,1713036
2018-08-30,1712322
2018-08-31,1749807
2018-09-01,1793826
2018-09-02,1793826
2018-09-03,1829495
2018-09-04,1881836
2018-09-05,1903360
2018-09-06,1903360
2018-09-07,1940469
2018-09-08,1940469
2018-09-09,1952082
2018-09-10,1994983
2018-09-11,1994983
2018-09-12,2034743
2018-09-13,2034743
2018-09-14,2025387
2018-09-15,2025387
2018-09-16,2009811
2018-09-17,2009811
2018-09-18,1992192
2018-09-19,1992192
2018-09-20,1997725
2018-09-21,1997725
2018-09-22,2005244
2018-09-23,2005244
2018-09-24,2012240
2018-09-25,2012240
2018-09-26,1959009
2018-09-27,1959009
2018-09-28,1981083
2018-09-29,1981083
2018-09-30,2019872
2018-10-02,2037546
2018-10-03,2024104
2018-10-04,2024104
2018-10-05,2024104
2018-10-06,2003857
2018-10-07,2003857
2018-10-08,2007908
2018-10-09,2007908
2018-10-10,1994272
2018-10-11,1994272
2018-10-12,1976245
2018-10-13,1922871
2018-10-14,1922871
2018-10-15,1927781
2018-10-16,1927781
2018-10-17,1943963
2018-10-18,1943963
2018-10-19,1937203
2018-10-20,1937203
2018-10-21,1921716
2018-10-22,1921716
2018-10-23,1908637
2018-10-24,1908637
2018-10-25,1889047
2018-10-26,1889047
2018-10-27,1948842
2018-10-28,1972423
2018-10-29,1972423
2018-10-30,1989841
2018-10-31,2053716
2018-11-01,2134227
2018-11-03,2303563
2018-11-04,2399935
2018-11-05,2519068
2018-11-06,2643612
2018-11-07,2722724
2018-11-08,2807887
2018-11-09,2933313
2018-11-10,3079146
2018-11-11,3211347
2018-11-12,3364305
2018-11-13,3527291
2018-11-14,3527291
2018-11-15,3644166
2018-11-16,3599041
2018-11-17,3599041
2018-11-18,3595702
2018-11-19,3595702
2018-11-20,3573130
2018-11-21,3573130
2018-11-22,3491615
2018-11-23,3491615
2018-11-24,3392260
2018-11-25,3327193
2018-11-26,3327193
2018-11-27,3190554
2018-11-28,3031130
2018-11-29,2879573
2018-12-01,2614753
2018-12-02,2484546
2018-12-03,2484546
2018-12-04,2466471
2018-12-05,2589795
2018-12-07,2684874
2018-12-09,2760117
2018-12-10,2858703
2018-12-11,2858703
2018-12-12,2838944
2018-12-13,2762858
2018-12-14,2682080
2018-12-15,2569056
2018-12-16,2465143
2018-12-17,2465143
2018-12-18,2357672
2018-12-19,2297354
2018-12-20,2278009
2018-12-21,2277010
2018-12-22,2277010
2018-12-23,2257416
2018-12-24,2246996
2018-12-25,2246996
2018-12-26,2210284
2018-12-27,2182668
2018-12-28,2182668
2018-12-29,2147397
2018-12-30,2147397
2018-12-31,2081486
2019-01-01,2081486
2019-01-02,2050741
2019-01-03,2012517
2019-01-04,1986394
2019-01-05,1969926
2019-01-06,1933090
2019-01-08,1922715
2019-01-10,1859538
2019-01-11,1859538
2019-01-12,1831026
2019-01-13,1809254
2019-01-14,1782975
2019-01-15,1748535
2019-01-16,1710504
2019-01-17,1718682
2019-01-18,1728623
2019-01-19,1797193
2019-01-20,1761487
2019-01-21,1761487
2019-01-22,1787769
2019-01-23,1778888
2019-01-24,1778888
2019-01-25,1771309
2019-01-26,1806932
2019-01-27,1803712
2019-01-28,1794637
2019-01-29,1799664
2019-01-30,1798144
2019-01-31,1798144
2019-02-01,1870070
2019-02-02,1870070
2019-02-03,1907573
2019-02-04,1907573
2019-02-05,1865430
2019-02-06,1865430
2019-02-07,1881718
2019-02-08,1908022
2019-02-09,1908022
2019-02-10,1903716
2019-02-11,1923488
2019-02-12,1923488
2019-02-13,1942897
2019-02-14,1942897
2019-02-15,1962752
2019-02-16,1994000
2019-02-17,1994000
2019-02-18,2059550
2019-02-19,2078258
2019-02-20,2078258
2019-02-21,2114721
2019-02-22,2114721
2019-02-23,2211275
2019-02-24,2263695
2019-02-25,2263695
2019-02-26,2233170
2019-02-27,2233170
2019-02-28,2233170
2019-03-01,2149870
2019-03-02,2108390
2019-03-03,2057227
2019-03-04,1997744
2019-03-05,1997744
2019-03-06,1961892
2019-03-07,1946320
2019-03-08,1946320
2019-03-09,1947701
2019-03-10,1951890
2019-03-11,1949898
2019-03-12,1929378
2019-03-13,1929378
2019-03-14,1958637
2019-03-15,1958637
2019-03-16,1979815
2019-03-17,2004177
2019-03-18,2004177
2019-03-19,2009505
2019-03-20,1993761
2019-03-21,1967788
2019-03-22,1967788
2019-03-23,1966884
2019-03-24,1945943
2019-03-25,1945943
2019-03-26,1957735
2019-03-27,1957735
2019-03-28,1941604
2019-03-29,1945629
2019-03-30,1945629
2019-03-31,1969503
2019-04-01,2009260
2019-04-02,2009260
2019-04-03,2071332
2019-04-04,2071332
2019-04-05,2066522
2019-04-06,2066522
2019-04-07,2124435
2019-04-08,2124435
2019-04-09,2119333
2019-04-10,2119333
2019-04-11,2102668
2019-04-12,2105652
2019-04-13,2085980
2019-04-14,2028112
2019-04-15,2028112
2019-04-16,1943241
2019-04-17,1908138
2019-04-18,1816093
2019-04-19,1816093
2019-04-20,1730054
2019-04-21,1730054
2019-04-22,1666028
2019-04-23,1605717
2019-04-24,1605717
2019-04-25,1551871
2019-04-26,1489218
2019-04-27,1489218
2019-04-28,1427265
2019-04-29,1427265
2019-04-30,1381060
2019-05-01,1381060
2019-05-02,1366904
2019-05-03,1351997
2019-05-04,1339719
2019-05-05,1343135
2019-05-06,1343135
2019-05-07,1356531
2019-05-08,1370882
2019-05-09,1370882
2019-05-10,1402422
2019-05-11,1449716
2019-05-12,1486082
2019-05-13,1523871
2019-05-14,1576641
2019-05-15,1576641
2019-05-16,1635337
2019-05-17,1635337
2019-05-18,1701752
2019-05-19,1701752
2019-05-20,1785165
2019-05-21,1785165
2019-05-22,1866983
2019-05-23,1930747
2019-05-24,1930747
2019-05-25,1951953
2019-05-26,1951953
2019-05-27,1960743
2019-05-28,1960743
2019-05-29,1947839
2019-05-30,1947839
2019-05-31,1941847
2019-06-01,1941847
2019-06-02,1929990
2019-06-03,1929990
2019-06-04,1880923
2019-06-05,1880923
2019-06-06,1861444
2019-06-07,1861444
2019-06-08,1877455
2019-06-09,1909492
2019-06-10,1909492
2019-06-11,1898895
2019-06-12,1898895
2019-06-13,1951161
2019-06-14,1951161
2019-06-15,1976958
2019-06-16,2030678
2019-06-17,2030678
2019-06-18,2050845
2019-06-19,2050845
2019-06-20,2040243
2019-06-21,2040243
2019-06-22,2015347
2019-06-23,2015347
2019-06-24,2005723
2019-06-25,2005723
2019-06-26,1982791
2019-06-27,1970242
2019-06-28,1970242
2019-06-29,1996889
2019-06-30,1958408
2019-07-01,1958408
2019-07-02,1921978
2019-07-03,1921978
2019-07-04,1894657
2019-07-05,1894657
2019-07-06,1897406
2019-07-07,1897406
2019-07-08,1920086
2019-07-09,1920086
2019-07-10,1920427
2019-07-11,1920427
2019-07-12,1906609
2019-07-13,1906609
2019-07-14,1937463
2019-07-15,1937463
2019-07-16,1948040
2019-07-17,1948040
2019-07-18,1938297
2019-07-19,1938297
2019-07-20,1909297
2019-07-21,1882644
2019-07-22,1882644
2019-07-23,1861351
2019-07-24,1861351
2019-07-25,1855000
2019-07-26,1855000
2019-07-27,1842988
2019-07-28,1842988
2019-07-29,1852465
2019-07-30,1807756
2019-07-31,1797032
2019-08-01,1797032
2019-08-02,1806636
2019-08-03,1815680
2019-08-04,1815680
2019-08-05,1829449
2019-08-06,1829449
2019-08-07,1810725
2019-08-08,1810725
2019-08-09,1838741
2019-08-10,1853693
2019-08-11,1853693
2019-08-12,1883051
2019-08-13,1883051
2019-08-14,1919540
2019-08-15,1927177
2019-08-16,1913472
2019-08-17,1913472
2019-08-18,1963350
2019-08-19,1963350
2019-08-20,1992814
2019-08-21,1992814
2019-08-22,1993767
2019-08-23,1993767
2019-08-24,2021561
2019-08-24,2021561
2019-08-25,2021561
2019-08-25,2021561
2019-08-26,2016032
2019-08-26,2016032
2019-08-27,2016032
2019-08-27,2016032
2019-08-28,1985313
2019-08-29,1985313
2019-08-30,1996515
2019-08-31,1996515
2019-09-01,2008984
2019-09-02,2008984
2019-09-03,2026108
2019-09-04,2026108
2019-09-05,2017661
2019-09-06,2017661
2019-09-07,2020746
2019-09-08,2039089
2019-09-09,2039089
2019-09-10,2076016
2019-09-11,2076016
2019-09-12,1997911
2019-09-13,1997911
2019-09-14,1906961
2019-09-15,1879515
2019-09-16,1868914
2019-09-17,1868914
2019-09-18,1851463
2019-09-19,1851463
2019-09-20,1847375
2019-09-21,1872575
2019-09-22,1872575
2019-09-23,1911084
2019-09-24,1911084
2019-09-25,1914403
2019-09-26,1938720
2019-09-27,1938720
2019-09-28,1921233
2019-09-29,1921233
2019-09-30,1917130
2019-10-01,1872922
2019-10-02,1872922
2019-10-03,1881009
2019-10-04,1881009
2019-10-05,1880311
2019-10-06,1881605
2019-10-07,1881605
2019-10-08,1876141
2019-10-09,1876141
2019-10-10,1905814
2019-10-11,1905814
2019-10-12,1951781
2019-10-13,1944016
2019-10-14,1944016
2019-10-15,1965238
2019-10-16,1961962
2019-10-17,1961962
2019-10-18,1968835
2019-10-19,1968835
2019-10-20,1982237
2019-10-21,1982237
2019-10-22,2031085
2019-10-23,2060096
2019-10-24,2060096
2019-10-25,2061591
2019-10-26,2053964
2019-10-27,2053964
2019-10-28,2075656
2019-10-29,2075656
2019-10-30,2099122
2019-10-31,2084786
2019-11-01,2084786
2019-11-02,2089392
2019-11-03,2089392
2019-11-04,2120833
2019-11-05,2120833
2019-11-06,2158502
2019-11-07,2158502
2019-11-08,2126867
2019-11-09,2126867
2019-11-10,2095998
2019-11-11,2095998
2019-11-12,2100257
2019-11-13,2100257
2019-11-14,2112337
2019-11-15,2112337
2019-11-16,2148721
2019-11-17,2148721
2019-11-18,2148507
2019-11-19,2148507
2019-11-20,2145399
2019-11-21,2145399
2019-11-22,2169217
2019-11-23,2142352
2019-11-24,2142352
2019-11-25,2116814
2019-11-26,2116814
2019-11-27,2133361
2019-11-28,2133361
2019-11-29,2128489
2019-11-30,2128489
2019-12-01,2183799
2019-12-02,2183799
2019-12-03,2182342
2019-12-04,2182342
2019-12-05,2223100
2019-12-06,2223100
2019-12-07,2247386
2019-12-08,2247386
2019-12-09,2256884
2019-12-10,2256884
2019-12-11,2269710
2019-12-12,2269710
2019-12-13,2292940
2019-12-14,2292940
2019-12-15,2279514
2019-12-16,2279514
2019-12-17,2276944
2019-12-18,2276944
2019-12-19,2276944
2019-12-20,2267903
2019-12-21,2257536
2019-12-22,2257536
2019-12-23,2268993
2019-12-24,2268993
2019-12-25,2234600
2019-12-26,2234600
2019-12-27,2288324
2019-12-28,2371722
2019-12-29,2371722
2019-12-30,2402166
2019-12-31,2402166
2020-01-01,2336914
2020-01-02,2336914
2020-01-03,2328514
2020-01-04,2328514
2020-01-05,2300464
2020-01-06,2300464
2020-01-07,2300036
2020-01-08,2300036
2020-01-09,2300036
2020-01-10,2294607
2020-01-11,2294607
2020-01-12,2249627
2020-01-13,2249627
2020-01-14,2249627
2020-01-15,2267718
2020-01-16,2267718
2020-01-17,2314858
2020-01-18,2314858
2020-01-19,2305761
2020-01-20,2305761
2020-01-21,2271065
2020-01-22,2271065
2020-01-23,2253071
2020-01-24,2253071
2020-01-25,2241016
2020-01-26,2201593
2020-01-27,2201593
2020-01-28,2207283
2020-01-29,2187559
2020-01-30,2187559
2020-01-31,2155374
2020-02-01,2155374
2020-02-02,2092750
2020-02-03,2092750
2020-02-04,2006239
2020-02-05,2006239
2020-02-06,2000013
2020-02-07,2000013
2020-02-08,2016565
2020-02-09,2016565
2020-02-10,2010587
2020-02-11,2010587
2020-02-12,2062276
2020-02-13,2062276
2020-02-14,2056011
2020-02-15,2056011
2020-02-16,2031007
2020-02-17,1983504
2020-02-18,1983504
2020-02-19,1955889
2020-02-20,1903841
2020-02-21,1903841
2020-02-22,1868279
2020-02-23,1868279
2020-02-24,1924864
2020-02-25,1924864
2020-02-26,1915144
2020-02-27,1915144
2020-02-28,1894840
