date_obj,Ham%20cloak price
2015-09-11,890
2015-09-12,890
2015-09-13,852
2015-09-14,852
2015-09-15,859
2015-09-16,859
2015-09-17,859
2015-09-18,854
2015-09-19,854
2015-09-20,882
2015-09-21,882
2015-09-22,910
2015-09-23,910
2015-09-24,910
2015-09-25,901
2015-09-27,911
2015-09-28,911
2015-09-29,938
2015-09-30,938
2015-10-05,983
2015-10-06,1004
2015-10-07,1004
2015-10-08,1004
2015-10-09,1038
2015-10-10,1038
2015-10-11,1075
2015-10-12,1075
2015-10-13,1075
2015-10-14,1106
2015-10-15,1106
2015-10-16,1122
2015-10-17,1122
2015-10-18,1122
2015-10-19,1151
2015-10-20,1151
2015-10-22,1173
2015-10-23,1173
2015-10-24,1190
2015-10-25,1190
2015-10-26,1175
2015-10-27,1175
2015-10-29,1146
2015-10-30,1146
2015-10-31,1123
2015-11-01,1123
2015-11-02,1123
2015-11-03,1138
2015-11-04,1138
2015-11-05,1138
2015-11-06,1157
2015-11-07,1157
2015-11-08,1175
2015-11-09,1175
2015-11-10,1175
2015-11-11,1185
2015-11-12,1185
2015-11-13,1185
2015-11-14,1221
2015-11-15,1221
2015-11-16,1254
2015-11-17,1254
2015-11-18,1254
2015-11-19,1295
2015-11-20,1295
2015-11-21,1295
2015-11-22,1324
2015-11-23,1324
2015-11-24,1324
2015-11-25,1348
2015-11-26,1348
2015-11-27,1348
2015-11-28,1373
2015-11-29,1373
2015-11-30,1380
2015-12-01,1380
2015-12-02,1380
2015-12-03,1388
2015-12-04,1388
2015-12-05,1388
2015-12-06,1418
2015-12-07,1418
2015-12-08,1458
2015-12-09,1458
2015-12-10,1491
2015-12-11,1491
2015-12-12,1507
2015-12-13,1507
2015-12-14,1544
2015-12-15,1544
2015-12-16,1547
2015-12-17,1547
2015-12-18,1583
2015-12-19,1583
2015-12-20,1615
2015-12-21,1615
2015-12-22,1649
2015-12-23,1649
2015-12-24,1684
2015-12-25,1684
2015-12-26,1715
2015-12-27,1715
2015-12-28,1745
2015-12-29,1787
2015-12-30,1787
2015-12-31,1782
2016-01-01,1782
2016-01-02,1809
2016-01-03,1824
2016-01-04,1824
2016-01-05,1849
2016-01-06,1849
2016-01-07,1833
2016-01-08,1833
2016-01-09,1801
2016-01-10,1801
2016-01-11,1782
2016-01-12,1782
2016-01-13,1756
2016-01-14,1756
2016-01-15,1736
2016-01-16,1736
2016-01-17,1722
2016-01-18,1722
2016-01-19,1687
2016-01-20,1687
2016-01-21,1634
2016-01-22,1634
2016-01-23,1590
2016-01-24,1590
2016-01-25,1520
2016-01-26,1520
2016-01-27,1466
2016-01-28,1466
2016-01-29,1425
2016-01-30,1425
2016-01-31,1396
2016-02-01,1396
2016-02-02,1386
2016-02-03,1386
2016-02-04,1363
2016-02-05,1363
2016-02-06,1336
2016-02-07,1336
2016-02-08,1338
2016-02-09,1338
2016-02-10,1349
2016-02-11,1349
2016-02-12,1349
2016-02-13,1337
2016-02-14,1337
2016-02-15,1296
2016-02-16,1296
2016-02-17,1280
2016-02-18,1280
2016-02-19,1255
2016-02-20,1255
2016-02-21,1240
2016-02-22,1240
2016-02-23,1222
2016-02-24,1222
2016-02-25,1212
2016-02-26,1212
2016-02-27,1209
2016-02-28,1209
2016-02-29,1200
2016-03-01,1200
2016-03-02,1183
2016-03-03,1183
2016-03-04,1174
2016-03-05,1174
2016-03-06,1151
2016-03-07,1151
2016-03-08,1097
2016-03-09,1097
2016-03-10,1087
2016-03-11,1087
2016-03-12,1084
2016-03-13,1084
2016-03-14,1082
2016-03-15,1082
2016-03-16,1068
2016-03-17,1068
2016-03-18,1078
2016-03-19,1078
2016-03-20,1078
2016-03-21,1078
2016-03-22,1072
2016-03-23,1063
2016-03-24,1063
2016-03-25,1050
2016-03-26,1060
2016-03-27,1060
2016-03-28,1055
2016-03-29,1055
2016-03-30,1056
2016-03-31,1056
2016-04-01,1066
2016-04-02,1066
2016-04-03,1085
2016-04-04,1085
2016-04-05,1117
2016-04-06,1152
2016-04-07,1152
2016-04-08,1189
2016-04-09,1231
2016-04-10,1272
2016-04-11,1272
2016-04-12,1303
2016-04-13,1303
2016-04-14,1307
2016-04-15,1319
2016-04-16,1319
2016-04-17,1356
2016-04-18,1415
2016-04-19,1415
2016-04-20,1455
2016-04-21,1455
2016-04-22,1493
2016-04-23,1493
2016-04-24,1515
2016-04-25,1551
2016-04-26,1551
2016-04-27,1582
2016-04-28,1582
2016-04-29,1599
2016-04-30,1602
2016-05-01,1602
2016-05-02,1556
2016-05-03,1556
2016-05-04,1575
2016-05-05,1592
2016-05-06,1592
2016-05-07,1586
2016-05-08,1586
2016-05-09,1583
2016-05-10,1594
2016-05-11,1594
2016-05-12,1590
2016-05-13,1610
2016-05-14,1610
2016-05-15,1595
2016-05-16,1595
2016-05-17,1624
2016-05-18,1687
2016-05-19,1687
2016-05-22,1752
2016-05-23,1770
2016-05-24,1770
2016-05-25,1776
2016-05-26,1776
2016-05-27,1789
2016-05-28,1789
2016-05-29,1800
2016-05-30,1800
2016-05-31,1766
2016-06-01,1699
2016-06-02,1699
2016-06-03,1712
2016-06-04,1721
2016-06-05,1721
2016-06-06,1707
2016-06-07,1707
2016-06-08,1695
2016-06-09,1686
2016-06-10,1701
2016-06-11,1701
2016-06-12,1690
2016-06-13,1690
2016-06-14,1692
2016-06-15,1692
2016-06-16,1697
2016-06-17,1722
2016-06-18,1722
2016-06-19,1719
2016-06-20,1719
2016-06-21,1735
2016-06-22,1750
2016-06-23,1750
2016-06-24,1745
2016-06-25,1765
2016-06-26,1765
2016-06-27,1772
2016-06-28,1797
2016-06-29,1797
2016-06-30,1819
2016-07-01,1866
2016-07-02,1866
2016-07-03,1899
2016-07-04,1909
2016-07-05,1909
2016-07-06,1863
2016-07-07,1784
2016-07-08,1706
2016-07-09,1640
2016-07-10,1601
2016-07-11,1539
2016-07-12,1479
2016-07-13,1407
2016-07-14,1357
2016-07-15,1327
2016-07-16,1309
2016-07-17,1309
2016-07-18,1263
2016-07-23,1209
2016-07-24,1181
2016-07-25,1181
2016-07-26,1169
2016-07-27,1130
2016-07-28,1130
2016-07-29,1096
2016-07-30,1043
2016-07-31,1043
2016-08-01,1018
2016-08-02,1001
2016-08-03,1001
2016-08-04,984
2016-08-05,984
2016-08-06,968
2016-08-07,968
2016-08-08,937
2016-08-09,941
2016-08-10,941
2016-08-11,939
2016-08-12,939
2016-08-13,918
2016-08-14,918
2016-08-15,895
2016-08-16,895
2016-08-17,884
2016-08-18,884
2016-08-19,878
2016-08-20,878
2016-08-21,877
2016-08-22,877
2016-08-23,899
2016-08-24,899
2016-08-25,907
2016-08-26,907
2016-08-28,911
2016-08-31,880
2016-09-01,880
2016-09-02,870
2016-09-03,870
2016-09-04,869
2016-09-05,869
2016-09-06,850
2016-09-07,850
2016-09-08,850
2016-09-09,878
2016-09-10,878
2016-09-11,902
2016-09-12,902
2016-09-13,938
2016-09-14,938
2016-09-15,985
2016-09-16,985
2016-09-17,1033
2016-09-18,1033
2016-09-19,1081
2016-09-20,1081
2016-09-21,1131
2016-09-22,1131
2016-09-23,1188
2016-09-24,1188
2016-09-25,1237
2016-09-26,1237
2016-09-27,1289
2016-09-28,1289
2016-09-29,1345
2016-09-30,1345
2016-10-01,1398
2016-10-02,1398
2016-10-03,1398
2016-10-04,1455
2016-10-05,1455
2016-10-06,1498
2016-10-07,1498
2016-10-08,1546
2016-10-09,1546
2016-10-10,1577
2016-10-11,1577
2016-10-12,1626
2016-10-13,1626
2016-10-14,1640
2016-10-15,1640
2016-10-16,1663
2016-10-17,1663
2016-10-18,1693
2016-10-19,1693
2016-10-20,1723
2016-10-21,1723
2016-10-22,1781
2016-10-23,1781
2016-10-24,1782
2016-10-25,1782
2016-10-26,1752
2016-10-27,1752
2016-10-28,1752
2016-10-29,1733
2016-10-30,1733
2016-10-31,1724
2016-11-01,1724
2016-11-02,1713
2016-11-03,1713
2016-11-04,1651
2016-11-05,1651
2016-11-06,1661
2016-11-07,1661
2016-11-08,1642
2016-11-09,1642
2016-11-10,1646
2016-11-11,1646
2016-11-12,1640
2016-11-13,1640
2016-11-14,1667
2016-11-15,1667
2016-12-07,1821
2016-12-08,1831
2016-12-09,1870
2016-12-10,1870
2016-12-11,1904
2016-12-12,1904
2016-12-13,1934
2016-12-14,1968
2016-12-15,1968
2016-12-16,2017
2016-12-17,2048
2016-12-18,2048
2016-12-19,2038
2016-12-20,2028
2016-12-21,2013
2016-12-22,2013
2016-12-23,2049
2016-12-24,2049
2016-12-25,2068
2016-12-26,2068
2016-12-27,2094
2016-12-28,2094
2016-12-29,2092
2016-12-30,2092
2016-12-31,2107
2017-01-01,2107
2017-01-02,2120
2017-01-03,2120
2017-01-04,2163
2017-01-05,2163
2017-01-06,2166
2017-01-07,2176
2017-01-08,2176
2017-01-09,2191
2017-01-10,2191
2017-01-11,2177
2017-01-12,2184
2017-01-13,2184
2017-01-14,2225
2017-01-15,2229
2017-01-16,2229
2017-01-17,2235
2017-01-18,2237
2017-01-19,2237
2017-01-20,2221
2017-01-21,2242
2017-01-22,2242
2017-01-23,2242
2017-01-27,2295
2017-01-28,2350
2017-01-29,2449
2017-01-30,2449
2017-01-31,2497
2017-02-01,2559
2017-02-02,2559
2017-02-03,2647
2017-02-04,2711
2017-02-05,2711
2017-02-06,2748
2017-02-07,2748
2017-02-08,2716
2017-02-09,2716
2017-02-10,2676
2017-02-11,2609
2017-02-12,2609
2017-02-13,2573
2017-02-14,2444
2017-02-15,2444
2017-02-16,2381
2017-02-18,2261
2017-02-19,2147
2017-02-20,2147
2017-02-21,2060
2017-02-22,2060
2017-02-23,1980
2017-02-24,1980
2017-02-25,1889
2017-02-26,1889
2017-02-27,1805
2017-02-28,1759
2017-03-01,1759
2017-03-02,1682
2017-03-03,1682
2017-03-04,1608
2017-03-05,1608
2017-03-06,1558
2017-03-07,1558
2017-03-08,1492
2017-03-09,1492
2017-03-10,1461
2017-03-11,1447
2017-03-12,1447
2017-03-13,1420
2017-03-14,1395
2017-03-15,1395
2017-03-16,1393
2017-03-17,1393
2017-03-18,1368
2017-03-19,1324
2017-03-20,1317
2017-03-21,1304
2017-03-22,1304
2017-03-23,1275
2017-03-24,1234
2017-03-25,1234
2017-03-26,1216
2017-03-27,1216
2017-03-28,1216
2017-03-29,1239
2017-03-30,1239
2017-03-31,1245
2017-04-01,1245
2017-04-02,1252
2017-04-03,1233
2017-04-04,1233
2017-04-12,1151
2017-04-13,1142
2017-04-14,1142
2017-04-15,1141
2017-04-16,1125
2017-04-17,1110
2017-04-18,1110
2017-04-19,1066
2017-04-20,1066
2017-04-21,1086
2017-04-22,1086
2017-04-23,1117
2017-04-24,1117
2017-04-25,1136
2017-04-26,1136
2017-04-27,1185
2017-04-28,1209
2017-04-29,1238
2017-04-30,1238
2017-05-01,1251
2017-05-02,1299
2017-05-03,1299
2017-05-04,1317
2017-05-05,1317
2017-05-06,1334
2017-05-07,1334
2017-05-08,1327
2017-05-09,1335
2017-05-10,1335
2017-05-11,1345
2017-05-12,1364
2017-05-13,1382
2017-05-14,1382
2017-05-15,1364
2017-05-16,1375
2017-05-17,1375
2017-05-18,1376
2017-05-19,1376
2017-05-20,1366
2017-05-21,1366
2017-05-22,1383
2017-05-23,1383
2017-05-24,1449
2017-05-25,1449
2017-05-26,1497
2017-05-27,1531
2017-05-28,1531
2017-05-29,1557
2017-05-30,1557
2017-05-31,1576
2017-06-01,1637
2017-06-02,1637
2017-06-03,1638
2017-06-04,1643
2017-06-06,1654
2017-06-07,1661
2017-06-08,1661
2017-06-09,1641
2017-06-10,1597
2017-06-11,1580
2017-06-12,1580
2017-06-13,1583
2017-06-14,1571
2017-06-15,1571
2017-06-16,1579
2017-06-17,1579
2017-06-18,1607
2017-06-19,1607
2017-06-20,1633
2017-06-21,1633
2017-06-22,1662
2017-06-23,1662
2017-06-24,1677
2017-06-25,1677
2017-06-26,1692
2017-06-27,1720
2017-06-28,1720
2017-06-29,1769
2017-06-30,1769
2017-07-01,1801
2017-07-02,1801
2017-07-03,1826
2017-07-04,1826
2017-07-05,1846
2017-07-06,1849
2017-07-07,1849
2017-07-08,1863
2017-07-13,1834
2017-07-14,1835
2017-07-15,1835
2017-07-16,1846
2017-07-17,1789
2017-07-18,1789
2017-07-19,1701
2017-07-20,1623
2017-07-21,1597
2017-07-22,1575
2017-07-23,1575
2017-07-24,1556
2017-07-25,1556
2017-07-26,1536
2017-07-27,1536
2017-07-28,1539
2017-07-29,1539
2017-07-30,1507
2017-07-31,1507
2017-08-01,1505
2017-08-02,1490
2017-08-03,1490
2017-08-04,1498
2017-08-05,1510
2017-08-06,1510
2017-08-09,1430
2017-08-10,1442
2017-08-11,1442
2017-08-12,1435
2017-08-13,1435
2017-08-14,1404
2017-08-15,1404
2017-08-16,1393
2017-08-17,1384
2017-08-18,1384
2017-08-19,1379
2017-08-20,1344
2017-08-21,1344
2017-08-22,1324
2017-08-23,1324
2017-08-24,1321
2017-08-25,1321
2017-08-26,1312
2017-08-27,1312
2017-08-28,1294
2017-08-29,1294
2017-08-30,1282
2017-08-31,1282
2017-09-01,1310
2017-09-02,1327
2017-09-03,1327
2017-09-04,1314
2017-09-05,1303
2017-09-06,1303
2017-09-07,1313
2017-09-08,1313
2017-09-09,1330
2017-09-10,1330
2017-09-11,1346
2017-09-12,1346
2017-09-13,1371
2017-09-14,1377
2017-09-15,1377
2017-09-16,1391
2017-09-17,1395
2017-09-18,1395
2017-09-19,1440
2017-09-20,1453
2017-09-21,1453
2017-09-22,1471
2017-09-23,1471
2017-09-24,1487
2017-09-25,1487
2017-09-26,1494
2017-09-27,1494
2017-09-28,1502
2017-09-29,1518
2017-09-30,1518
2017-10-01,1542
2017-10-02,1542
2017-10-03,1549
2017-10-04,1549
2017-10-05,1602
2017-10-06,1602
2017-10-07,1664
2017-10-08,1664
2017-10-09,1684
2017-10-10,1684
2017-10-11,1730
2017-10-12,1730
2017-10-13,1759
2017-10-14,1779
2017-10-15,1779
2017-10-16,1773
2017-10-17,1773
2017-10-18,1771
2017-10-19,1771
2017-10-20,1773
2017-10-21,1773
2017-10-22,1802
2017-10-23,1802
2017-10-24,1782
2017-10-25,1760
2017-10-26,1760
2017-10-27,1786
2017-10-28,1786
2017-10-29,1799
2017-10-30,1799
2017-10-31,1770
2017-11-01,1770
2017-11-02,1766
2017-11-03,1766
2017-11-04,1847
2017-11-05,1847
2017-11-06,1940
2017-11-07,1940
2017-11-08,2037
2017-11-09,2139
2017-11-10,2139
2017-11-11,2246
2017-11-12,2358
2017-11-13,2358
2017-11-14,2431
2017-11-15,2431
2017-11-16,2450
2017-11-17,2450
2017-11-18,2450
2017-11-19,2450
2017-11-20,2447
2017-11-21,2464
2017-11-22,2464
2017-11-23,2426
2017-11-24,2426
2017-11-25,2393
2017-11-26,2393
2017-11-27,2343
2017-11-28,2343
2017-11-29,2294
2017-11-30,2294
2017-12-01,2242
2017-12-02,2242
2017-12-03,2157
2017-12-04,2157
2017-12-05,2096
2017-12-06,2096
2017-12-07,2050
2017-12-08,2050
2017-12-09,2013
2017-12-10,1999
2017-12-11,1999
2017-12-12,1999
2017-12-13,1999
2017-12-14,2027
2017-12-15,2098
2017-12-16,2098
2017-12-17,2189
2017-12-18,2255
2017-12-19,2255
2017-12-20,2288
2017-12-21,2288
2017-12-22,2337
2017-12-23,2337
2017-12-24,2351
2017-12-25,2351
2017-12-26,2430
2017-12-27,2430
2017-12-28,2421
2017-12-29,2421
2017-12-30,2470
2017-12-31,2470
2018-01-01,2498
2018-01-02,2498
2018-01-03,2547
2018-01-04,2547
2018-01-05,2566
2018-01-06,2513
2018-01-07,2513
2018-01-08,2534
2018-01-09,2568
2018-01-10,2568
2018-01-11,2589
2018-01-12,2589
2018-01-13,2568
2018-01-14,2523
2018-01-15,2530
2018-01-16,2534
2018-01-17,2516
2018-01-18,2399
2018-01-19,2399
2018-01-20,2279
2018-01-21,2279
2018-01-22,2204
2018-01-23,2158
2018-01-25,2002
2018-01-26,1921
2018-01-27,1843
2018-01-28,1809
2018-01-29,1761
2018-01-30,1716
2018-01-31,1666
2018-02-01,1599
2018-02-02,1574
2018-02-03,1575
2018-02-04,1562
2018-02-05,1558
2018-02-06,1544
2018-02-07,1517
2018-02-08,1517
2018-02-09,1515
2018-02-10,1515
2018-02-11,1495
2018-02-12,1491
2018-02-13,1506
2018-02-14,1520
2018-02-15,1524
2018-02-16,1523
2018-02-17,1521
2018-02-18,1513
2018-02-19,1465
2018-02-20,1458
2018-02-21,1445
2018-02-22,1411
2018-02-23,1364
2018-02-24,1335
2018-02-25,1320
2018-02-26,1290
2018-02-27,1278
2018-02-28,1278
2018-03-01,1254
2018-03-02,1261
2018-03-03,1264
2018-03-04,1264
2018-03-05,1249
2018-03-06,1220
2018-03-07,1209
2018-03-08,1195
2018-03-09,1164
2018-03-10,1171
2018-03-11,1187
2018-03-12,1169
2018-03-13,1185
2018-03-14,1174
2018-03-15,1146
2018-03-16,1118
2018-03-17,1110
2018-03-18,1092
2018-03-19,1092
2018-03-20,1083
2018-03-21,1078
2018-03-23,1073
2018-03-24,1115
2018-03-25,1155
2018-03-26,1155
2018-03-27,1138
2018-03-28,1138
2018-03-29,1101
2018-03-30,1085
2018-03-31,1075
2018-04-01,1048
2018-04-02,1041
2018-04-03,1036
2018-04-04,1037
2018-04-05,1037
2018-04-06,1024
2018-04-07,1024
2018-04-08,994
2018-04-09,1001
2018-04-10,1028
2018-04-11,1023
2018-04-12,1027
2018-04-13,1065
2018-04-14,1099
2018-04-15,1109
2018-04-16,1163
2018-04-17,1203
2018-04-18,1203
2018-04-19,1264
2018-04-20,1328
2018-04-21,1379
2018-04-22,1418
2018-04-23,1480
2018-04-24,1541
2018-04-25,1612
2018-04-26,1612
2018-04-27,1662
2018-04-28,1723
2018-04-29,1745
2018-04-30,1755
2018-05-01,1723
2018-05-03,1749
2018-05-04,1821
2018-05-05,1881
2018-05-06,1881
2018-05-07,1939
2018-05-08,1954
2018-05-09,1985
2018-05-10,2003
2018-05-11,1998
2018-05-12,2012
2018-05-13,2012
2018-05-14,2007
2018-05-15,2033
2018-05-16,2046
2018-05-17,2056
2018-05-18,2064
2018-05-19,2087
2018-05-20,2106
2018-05-21,2109
2018-05-22,2109
2018-05-23,2097
2018-05-24,2074
2018-05-25,1971
2018-05-26,1929
2018-05-27,1882
2018-05-28,1851
2018-05-29,1828
2018-05-30,1801
2018-05-31,1800
2018-06-01,1734
2018-06-02,1737
2018-06-03,1755
2018-06-04,1724
2018-06-05,1694
2018-06-06,1721
2018-06-07,1721
2018-06-08,1731
2018-06-09,1753
2018-06-10,1759
2018-06-11,1715
2018-06-12,1759
2018-06-13,1785
2018-06-14,1775
2018-06-15,1793
2018-06-16,1821
2018-06-17,1822
2018-06-18,1868
2018-06-19,1893
2018-06-20,1893
2018-06-21,1902
2018-06-22,1956
2018-06-23,1956
2018-06-24,1989
2018-06-25,2010
2018-06-26,2052
2018-06-27,2088
2018-06-28,2103
2018-06-29,2099
2018-06-30,2084
2018-07-01,2053
2018-07-02,2055
2018-07-03,2044
2018-07-04,2018
2018-07-05,2018
2018-07-06,2027
2018-07-07,2047
2018-07-08,2050
2018-07-09,2064
2018-07-10,2075
2018-07-11,2073
2018-07-12,2012
2018-07-13,1941
2018-07-14,1925
2018-07-15,1909
2018-07-16,1902
2018-07-17,1901
2018-07-18,1922
2018-07-19,1909
2018-07-20,1892
2018-07-21,1890
2018-07-22,1941
2018-07-23,1939
2018-07-24,1976
2018-07-25,2036
2018-07-26,2035
2018-07-27,2042
2018-07-28,2065
2018-07-29,2092
2018-07-30,2132
2018-07-31,2146
2018-08-01,2146
2018-08-02,2173
2018-08-03,2179
2018-08-04,2224
2018-08-05,2231
2018-08-06,2265
2018-08-07,2283
2018-08-08,2313
2018-08-09,2369
2018-08-10,2325
2018-08-11,2262
2018-08-12,2231
2018-08-14,2232
2018-08-16,2208
2018-08-17,2201
2018-08-18,2227
2018-08-19,2271
2018-08-20,2309
2018-08-21,2324
2018-08-22,2349
2018-08-23,2401
2018-08-24,2340
2018-08-25,2336
2018-08-26,2356
2018-08-27,2380
2018-08-28,2423
2018-08-29,2459
2018-08-30,2441
2018-08-31,2462
2018-09-01,2454
2018-09-02,2427
2018-09-03,2380
2018-09-04,2368
2018-09-05,2357
2018-09-06,2357
2018-09-07,2317
2018-09-08,2314
2018-09-09,2250
2018-09-10,2252
2018-09-11,2252
2018-09-12,2232
2018-09-13,2250
2018-09-14,2226
2018-09-15,2229
2018-09-16,2212
2018-09-17,2200
2018-09-18,2155
2018-09-19,2133
2018-09-20,2115
2018-09-21,2090
2018-09-22,2094
2018-09-23,2070
2018-09-24,2112
2018-09-25,2091
2018-09-26,2028
2018-09-27,2068
2018-09-28,2078
2018-09-29,2067
2018-09-30,2064
2018-10-01,2041
2018-10-02,2062
2018-10-03,2060
2018-10-04,2069
2018-10-05,2040
2018-10-06,2029
2018-10-07,1980
2018-10-08,1955
2018-10-09,1927
2018-10-10,1913
2018-10-11,1931
2018-10-12,1957
2018-10-13,1978
2018-10-14,1941
2018-10-15,1956
2018-10-16,1964
2018-10-17,1991
2018-10-18,2041
2018-10-19,2064
2018-10-20,2044
2018-10-21,2071
2018-10-22,2058
2018-10-23,1999
2018-10-24,2021
2018-10-25,2004
2018-10-26,2032
2018-10-27,2034
2018-10-28,2048
2018-10-29,2009
2018-10-30,2035
2018-10-31,2038
2018-11-01,2015
2018-11-03,2055
2018-11-04,2057
2018-11-05,2060
2018-11-06,2021
2018-11-07,1991
2018-11-08,1961
2018-11-09,1983
2018-11-10,2006
2018-11-11,2002
2018-11-12,2021
2018-11-13,2011
2018-11-14,1971
2018-11-15,1948
2018-11-16,1888
2018-11-17,1857
2018-11-18,1868
2018-11-19,1841
2018-11-20,1827
2018-11-21,1798
2018-11-22,1753
2018-11-23,1755
2018-11-24,1767
2018-11-25,1778
2018-11-26,1742
2018-11-27,1744
2018-11-28,1713
2018-11-29,1731
2018-12-01,1738
2018-12-02,1769
2018-12-03,1750
2018-12-04,1734
2018-12-05,1760
2018-12-07,1757
2018-12-09,1736
2018-12-10,1729
2018-12-11,1718
2018-12-12,1718
2018-12-13,1703
2018-12-14,1701
2018-12-15,1643
2018-12-16,1637
2018-12-17,1610
2018-12-18,1615
2018-12-19,1610
2018-12-20,1601
2018-12-21,1598
2018-12-22,1624
2018-12-23,1643
2018-12-24,1715
2018-12-25,1794
2018-12-26,1884
2018-12-27,1967
2018-12-28,2040
2018-12-29,2121
2018-12-30,2195
2018-12-31,2220
2019-01-01,2235
2019-01-02,2233
2019-01-03,2228
2019-01-04,2176
2019-01-05,2153
2019-01-06,2113
2019-01-08,2113
2019-01-10,2073
2019-01-11,2064
2019-01-12,2074
2019-01-13,2092
2019-01-14,2100
2019-01-15,2129
2019-01-16,2148
2019-01-17,2174
2019-01-18,2184
2019-01-19,2186
2019-01-20,2225
2019-01-21,2264
2019-01-22,2319
2019-01-23,2342
2019-01-24,2371
2019-01-25,2418
2019-01-26,2478
2019-01-27,2521
2019-01-28,2520
2019-01-29,2536
2019-01-30,2591
2019-01-31,2638
2019-02-01,2678
2019-02-02,2680
2019-02-03,2725
2019-02-04,2748
2019-02-05,2760
2019-02-06,2780
2019-02-07,2787
2019-02-08,2837
2019-02-09,2864
2019-02-10,2889
2019-02-11,2910
2019-02-12,2914
2019-02-13,2960
2019-02-14,2998
2019-02-15,3033
2019-02-16,3068
2019-02-17,3102
2019-02-18,3201
2019-02-19,3244
2019-02-20,3352
2019-02-21,3310
2019-02-22,3286
2019-02-23,3177
2019-02-24,3144
2019-02-25,3100
2019-02-26,3041
2019-02-27,3041
2019-02-28,2976
2019-03-01,2955
2019-03-02,2868
2019-03-03,2811
2019-03-04,2742
2019-03-05,2704
2019-03-06,2624
2019-03-07,2613
2019-03-08,2608
2019-03-09,2608
2019-03-10,2540
2019-03-11,2555
2019-03-12,2560
2019-03-13,2529
2019-03-14,2506
2019-03-15,2507
2019-03-16,2486
2019-03-17,2446
2019-03-18,2419
2019-03-19,2423
2019-03-20,2341
2019-03-21,2321
2019-03-22,2306
2019-03-23,2329
2019-03-24,2331
2019-03-25,2257
2019-03-26,2276
2019-03-27,2258
2019-03-28,2235
2019-03-29,2226
2019-03-30,2174
2019-03-31,2165
2019-04-01,2162
2019-04-02,2082
2019-04-03,2036
