date_obj,Wildblood%20hops price
2015-07-22,573
2015-07-23,573
2015-07-24,573
2015-07-25,573
2015-07-26,573
2015-07-27,573
2015-07-28,573
2015-07-29,573
2015-07-30,573
2015-07-31,573
2015-08-01,573
2015-08-02,573
2015-08-03,573
2015-08-04,573
2015-08-05,573
2015-08-06,573
2015-08-07,573
2015-08-08,573
2015-08-09,573
2015-08-10,573
2015-08-11,573
2015-08-12,573
2015-08-13,547
2015-08-14,547
2015-08-15,547
2015-08-16,547
2015-08-17,547
2015-08-18,547
2015-08-19,547
2015-08-20,547
2015-08-21,547
2015-08-22,547
2015-08-23,547
2015-08-24,547
2015-08-25,547
2015-08-26,547
2015-08-27,547
2015-08-28,547
2015-08-29,547
2015-08-30,547
2015-08-31,547
2015-09-02,547
2015-09-07,547
2015-09-08,547
2015-09-10,547
2015-09-14,547
2015-09-16,547
2015-09-22,547
2015-09-23,547
2015-09-24,547
2015-09-25,547
2015-09-27,547
2015-09-28,547
2015-09-29,547
2015-09-30,547
2015-10-05,547
2015-10-06,547
2015-10-07,547
2015-10-08,547
2015-10-09,547
2015-10-10,547
2015-10-11,547
2015-10-12,547
2015-10-13,547
2015-10-14,547
2015-10-15,547
2015-10-16,547
2015-10-17,547
2015-10-18,547
2015-10-19,547
2015-10-20,547
2015-10-22,547
2015-10-23,547
2015-10-24,547
2015-10-25,547
2015-10-26,547
2015-10-27,547
2015-10-29,547
2015-10-30,547
2015-10-31,522
2015-11-01,522
2015-11-02,522
2015-11-03,522
2015-11-05,522
2015-11-06,522
2015-11-07,522
2015-11-08,522
2015-11-09,522
2015-11-10,522
2015-11-11,522
2015-11-12,522
2015-11-13,522
2015-11-14,522
2015-11-15,522
2015-11-16,522
2015-11-17,522
2015-11-18,522
2015-11-19,522
2015-11-20,522
2015-11-21,522
2015-11-22,522
2015-11-23,522
2015-11-24,522
2015-11-25,522
2015-11-26,522
2015-11-27,522
2015-11-28,522
2015-11-29,522
2015-11-30,522
2015-12-01,522
2015-12-02,522
2015-12-03,522
2015-12-04,522
2015-12-05,522
2015-12-06,522
2015-12-07,522
2015-12-08,522
2015-12-09,522
2015-12-10,522
2015-12-11,522
2015-12-13,522
2015-12-14,522
2015-12-15,522
2015-12-16,522
2015-12-17,522
2015-12-18,522
2015-12-19,522
2015-12-20,522
2015-12-21,522
2015-12-22,522
2015-12-23,522
2015-12-24,522
2015-12-25,522
2015-12-26,522
2015-12-27,522
2015-12-28,522
2015-12-29,522
2015-12-30,522
2015-12-31,522
2016-01-01,522
2016-01-02,522
2016-01-03,522
2016-01-04,522
2016-01-05,522
2016-01-06,522
2016-01-07,522
2016-01-08,522
2016-01-09,496
2016-01-10,496
2016-01-11,496
2016-01-12,496
2016-01-13,496
2016-01-14,496
2016-01-15,496
2016-01-16,496
2016-01-17,496
2016-01-18,496
2016-01-19,496
2016-01-20,496
2016-01-21,496
2016-01-22,496
2016-01-23,496
2016-01-24,496
2016-01-25,496
2016-01-26,496
2016-01-27,496
2016-01-28,496
2016-01-29,496
2016-01-30,496
2016-01-31,496
2016-02-01,496
2016-02-02,496
2016-02-03,496
2016-02-04,496
2016-02-05,496
2016-02-06,496
2016-02-07,496
2016-02-08,496
2016-02-09,496
2016-02-10,496
2016-02-11,496
2016-02-12,496
2016-02-13,496
2016-02-14,496
2016-02-15,496
2016-02-16,496
2016-02-17,496
2016-02-18,496
2016-02-19,496
2016-02-20,496
2016-02-21,496
2016-02-22,496
2016-02-23,496
2016-02-24,496
2016-02-25,496
2016-02-26,496
2016-02-27,496
2016-02-28,496
2016-02-29,496
2016-03-01,496
2016-03-02,496
2016-03-03,496
2016-03-04,496
2016-03-05,496
2016-03-06,496
2016-03-07,496
2016-03-08,472
2016-03-09,472
2016-03-10,472
2016-03-11,472
2016-03-12,472
2016-03-13,472
2016-03-14,472
2016-03-15,472
2016-03-16,472
2016-03-17,472
2016-03-18,472
2016-03-19,472
2016-03-20,472
2016-03-21,472
2016-03-22,472
2016-03-23,472
2016-03-24,472
2016-03-25,472
2016-03-26,472
2016-03-27,472
2016-03-28,472
2016-03-29,472
2016-03-30,472
2016-03-31,472
2016-04-01,472
2016-04-02,472
2016-04-03,472
2016-04-04,472
2016-04-05,472
2016-04-06,472
2016-04-07,472
2016-04-08,472
2016-04-09,472
2016-04-10,472
2016-04-11,472
2016-04-12,472
2016-04-13,472
2016-04-14,472
2016-04-15,472
2016-04-16,472
2016-04-17,472
2016-04-18,472
2016-04-19,472
2016-04-20,472
2016-04-21,472
2016-04-22,472
2016-04-23,472
2016-04-24,472
2016-04-25,472
2016-04-26,472
2016-04-27,472
2016-04-28,472
2016-04-29,472
2016-04-30,472
2016-05-01,472
2016-05-02,472
2016-05-03,472
2016-05-04,472
2016-05-05,472
2016-05-06,472
2016-05-07,472
2016-05-08,472
2016-05-09,472
2016-05-10,472
2016-05-11,472
2016-05-12,472
2016-05-13,472
2016-05-14,472
2016-05-15,449
2016-05-16,449
2016-05-17,449
2016-05-18,449
2016-05-19,449
2016-05-22,449
2016-05-23,449
2016-05-24,449
2016-05-25,449
2016-05-26,449
2016-05-27,449
2016-05-28,449
2016-05-29,449
2016-05-30,449
2016-05-31,449
2016-06-01,449
2016-06-02,449
2016-06-03,449
2016-06-04,449
2016-06-05,449
2016-06-06,449
2016-06-07,449
2016-06-08,449
2016-06-09,449
2016-06-10,449
2016-06-11,449
2016-06-12,449
2016-06-13,449
2016-06-14,449
2016-06-15,449
2016-06-16,449
2016-06-17,449
2016-06-18,449
2016-06-19,449
2016-06-20,449
2016-06-21,449
2016-06-22,449
2016-06-23,449
2016-06-24,449
2016-06-25,449
2016-06-26,449
2016-06-27,449
2016-06-28,449
2016-06-29,449
2016-06-30,449
2016-07-01,449
2016-07-02,449
2016-07-03,449
2016-07-04,449
2016-07-05,449
2016-07-06,449
2016-07-07,449
2016-07-08,449
2016-07-09,449
2016-07-10,449
2016-07-11,449
2016-07-12,449
2016-07-13,449
2016-07-14,449
2016-07-15,449
2016-07-16,449
2016-07-17,449
2016-07-18,449
2016-07-24,427
2016-07-25,427
2016-07-26,427
2016-07-27,427
2016-07-28,427
2016-07-29,427
2016-07-30,427
2016-07-31,427
2016-08-01,427
2016-08-02,427
2016-08-03,427
2016-08-04,427
2016-08-05,427
2016-08-06,427
2016-08-07,427
2016-08-08,427
2016-08-09,427
2016-08-10,427
2016-08-11,427
2016-08-12,427
2016-08-13,427
2016-08-14,427
2016-08-15,427
2016-08-16,427
2016-08-17,427
2016-08-18,427
2016-08-19,427
2016-08-20,427
2016-08-21,427
2016-08-22,427
2016-08-23,427
2016-08-24,427
2016-08-25,427
2016-08-26,427
2016-08-28,427
2016-08-31,427
2016-09-01,427
2016-09-02,427
2016-09-03,427
2016-09-04,427
2016-09-05,427
2016-09-06,427
2016-09-07,427
2016-09-08,427
2016-09-09,427
2016-09-10,427
2016-09-11,427
2016-09-12,427
2016-09-13,427
2016-09-14,427
2016-09-15,427
2016-09-16,427
2016-09-17,427
2016-09-18,427
2016-09-19,427
2016-09-20,427
2016-09-21,427
2016-09-22,427
2016-09-23,427
2016-09-24,427
2016-09-25,427
2016-09-26,427
2016-09-27,427
2016-09-28,427
2016-09-29,427
2016-09-30,406
2016-10-01,406
2016-10-02,406
2016-10-03,406
2016-10-04,406
2016-10-05,406
2016-10-06,406
2016-10-07,406
2016-10-08,406
2016-10-09,406
2016-10-10,406
2016-10-11,406
2016-10-12,406
2016-10-13,406
2016-10-14,406
2016-10-15,406
2016-10-16,406
2016-10-17,406
2016-10-18,406
2016-10-19,406
2016-10-20,406
2016-10-21,406
2016-10-22,406
2016-10-23,406
2016-10-24,406
2016-10-25,406
2016-10-26,406
2016-10-27,406
2016-10-28,406
2016-10-29,406
2016-10-30,406
2016-10-31,406
2016-11-01,406
2016-11-02,406
2016-11-03,406
2016-11-04,406
2016-11-05,406
2016-11-06,406
2016-11-07,406
2016-11-08,406
2016-11-09,406
2016-11-10,406
2016-11-11,406
2016-11-12,406
2016-11-13,406
2016-11-14,406
2016-12-08,385
2016-12-09,385
2016-12-10,385
2016-12-11,385
2016-12-12,385
2016-12-13,385
2016-12-14,385
2016-12-15,385
2016-12-16,385
2016-12-17,385
2016-12-18,385
2016-12-19,385
2016-12-20,385
2016-12-21,385
2016-12-22,385
2016-12-23,385
2016-12-24,385
2016-12-25,385
2016-12-26,385
2016-12-27,385
2016-12-28,385
2016-12-29,385
2016-12-30,385
2016-12-31,385
2017-01-01,385
2017-01-02,385
2017-01-03,385
2017-01-04,385
2017-01-05,385
2017-01-06,385
2017-01-07,385
2017-01-08,385
2017-01-09,385
2017-01-10,385
2017-01-11,385
2017-01-12,385
2017-01-13,385
2017-01-14,366
2017-01-15,366
2017-01-16,366
2017-01-17,366
2017-01-18,366
2017-01-19,366
2017-01-20,366
2017-01-21,366
2017-01-22,366
2017-01-27,366
2017-01-28,366
2017-01-29,366
2017-01-30,366
2017-01-31,366
2017-02-01,366
2017-02-02,366
2017-02-03,366
2017-02-04,366
2017-02-05,366
2017-02-06,366
2017-02-07,366
2017-02-08,366
2017-02-09,366
2017-02-10,366
2017-02-11,366
2017-02-12,366
2017-02-13,366
2017-02-14,366
2017-02-15,366
2017-02-16,366
2017-02-18,366
2017-02-19,366
2017-02-20,366
2017-02-21,366
2017-02-22,366
2017-02-23,366
2017-02-24,366
2017-02-25,350
2017-02-26,350
2017-02-27,350
2017-02-28,350
2017-03-01,350
2017-03-02,350
2017-03-03,350
2017-03-04,350
2017-03-05,350
2017-03-06,350
2017-03-07,350
2017-03-08,350
2017-03-09,350
2017-03-10,350
2017-03-11,350
2017-03-12,350
2017-03-13,350
2017-03-14,350
2017-03-15,350
2017-03-16,350
2017-03-17,350
2017-03-18,350
2017-03-19,350
2017-03-20,350
2017-03-21,350
2017-03-22,350
2017-03-23,350
2017-03-24,350
2017-03-25,350
2017-03-26,350
2017-03-27,350
2017-03-28,350
2017-03-29,350
2017-03-30,350
2017-03-31,350
2017-04-01,350
2017-04-02,350
2017-04-03,350
2017-04-04,350
2017-04-12,334
2017-04-13,334
2017-04-14,334
2017-04-15,334
2017-04-16,334
2017-04-17,334
2017-04-18,334
2017-04-19,334
2017-04-20,334
2017-04-21,334
2017-04-22,334
2017-04-23,334
2017-04-24,334
2017-04-25,334
2017-04-26,334
2017-04-27,334
2017-04-28,334
2017-04-29,334
2017-04-30,334
2017-05-01,334
2017-05-02,334
2017-05-03,334
2017-05-04,334
2017-05-05,334
2017-05-06,334
2017-05-07,334
2017-05-08,334
2017-05-09,334
2017-05-10,334
2017-05-11,334
2017-05-12,334
2017-05-13,334
2017-05-14,334
2017-05-15,334
2017-05-16,334
2017-05-17,334
2017-05-18,334
2017-05-19,334
2017-05-20,334
2017-05-21,334
2017-05-22,334
2017-05-23,334
2017-05-24,334
2017-05-25,334
2017-05-26,334
2017-05-27,318
2017-05-28,318
2017-05-29,318
2017-05-30,318
2017-05-31,318
2017-06-01,318
2017-06-02,318
2017-06-03,318
2017-06-06,318
2017-06-07,318
2017-06-08,318
2017-06-09,318
2017-06-10,318
2017-06-11,318
2017-06-12,318
2017-06-13,318
2017-06-14,318
2017-06-15,318
2017-06-16,318
2017-06-17,318
2017-06-18,318
2017-06-19,318
2017-06-20,318
2017-06-21,318
2017-06-22,318
2017-06-23,318
2017-06-24,318
2017-06-25,318
2017-06-26,318
2017-06-27,318
2017-06-28,318
2017-06-29,318
2017-06-30,318
2017-07-01,318
2017-07-02,306
2017-07-03,306
2017-07-04,306
2017-07-05,306
2017-07-06,306
2017-07-07,306
2017-07-08,306
2017-07-13,306
2017-07-14,306
2017-07-15,306
2017-07-16,306
2017-07-17,306
2017-07-18,306
2017-07-19,306
2017-07-20,306
2017-07-21,306
2017-07-22,306
2017-07-23,306
2017-07-24,306
2017-07-25,306
2017-07-26,306
2017-07-27,306
2017-07-28,306
2017-07-29,306
2017-07-30,306
2017-07-31,306
2017-08-01,306
2017-08-02,306
2017-08-03,306
2017-08-04,306
2017-08-05,306
2017-08-06,297
2017-08-09,297
2017-08-10,297
2017-08-11,297
2017-08-12,297
2017-08-13,297
2017-08-14,297
2017-08-15,297
2017-08-16,297
2017-08-17,297
2017-08-18,297
2017-08-19,297
2017-08-20,297
2017-08-21,297
2017-08-22,297
2017-08-23,297
2017-08-24,297
2017-08-25,297
2017-08-26,297
2017-08-27,297
2017-08-28,297
2017-08-29,297
2017-08-30,297
2017-08-31,297
2017-09-01,297
2017-09-02,297
2017-09-03,297
2017-09-04,297
2017-09-05,297
2017-09-06,297
2017-09-07,297
2017-09-08,286
2017-09-09,286
2017-09-10,286
2017-09-11,286
2017-09-12,286
2017-09-13,286
2017-09-14,286
2017-09-15,286
2017-09-16,286
2017-09-17,286
2017-09-18,286
2017-09-19,287
2017-09-20,287
2017-09-21,287
2017-09-22,287
2017-09-23,287
2017-09-24,287
2017-09-25,287
2017-09-26,287
2017-09-27,287
2017-09-28,287
2017-09-29,287
2017-09-30,287
2017-10-01,287
2017-10-02,287
2017-10-03,287
2017-10-04,287
2017-10-05,287
2017-10-06,287
2017-10-07,287
2017-10-08,287
2017-10-09,287
2017-10-10,287
2017-10-11,287
2017-10-12,287
2017-10-13,287
2017-10-14,287
2017-10-15,287
2017-10-16,287
2017-10-17,287
2017-10-18,287
2017-10-19,287
2017-10-20,287
2017-10-21,287
2017-10-22,287
2017-10-23,273
2017-10-24,273
2017-10-25,273
2017-10-26,273
2017-10-27,273
2017-10-28,273
2017-10-29,273
2017-10-30,273
2017-10-31,273
2017-11-01,273
2017-11-02,273
2017-11-03,273
2017-11-04,273
2017-11-05,273
2017-11-06,273
2017-11-07,273
2017-11-08,273
2017-11-09,273
2017-11-10,273
2017-11-11,273
2017-11-12,273
2017-11-13,273
2017-11-14,273
2017-11-15,273
2017-11-16,273
2017-11-17,270
2017-11-18,270
2017-11-19,270
2017-11-20,270
2017-11-21,270
2017-11-22,270
2017-11-23,270
2017-11-24,270
2017-11-25,270
2017-11-26,270
2017-11-27,270
2017-11-28,270
2017-11-29,270
2017-11-30,270
2017-12-01,270
2017-12-02,270
2017-12-03,270
2017-12-04,270
2017-12-05,270
2017-12-06,270
2017-12-07,270
2017-12-08,270
2017-12-09,270
2017-12-10,270
2017-12-11,270
2017-12-12,270
2017-12-13,270
2017-12-14,270
2017-12-15,270
2017-12-16,270
2017-12-17,270
2017-12-18,270
2017-12-19,270
2017-12-20,270
2017-12-21,270
2017-12-22,270
2017-12-23,270
2017-12-24,270
2017-12-25,270
2017-12-26,270
2017-12-27,270
2017-12-28,270
2017-12-29,257
2017-12-30,257
2017-12-31,257
2018-01-01,257
2018-01-02,257
2018-01-03,257
2018-01-04,257
2018-01-05,257
2018-01-06,257
2018-01-07,257
2018-01-08,257
2018-01-09,257
2018-01-10,257
2018-01-11,257
2018-01-12,257
2018-01-13,257
2018-01-14,257
2018-01-15,257
2018-01-16,257
2018-01-17,257
2018-01-18,257
2018-01-19,257
2018-01-20,257
2018-01-21,257
2018-01-22,257
2018-01-23,245
2018-01-24,245
2018-01-25,245
2018-01-26,245
2018-01-27,245
2018-01-28,245
2018-01-29,245
2018-01-30,245
2018-02-01,245
2018-02-02,245
2018-02-03,245
2018-02-04,245
2018-02-05,245
2018-02-06,245
2018-02-07,235
2018-02-08,235
2018-02-09,235
2018-02-10,235
2018-02-11,235
2018-02-12,235
2018-02-13,235
2018-02-14,235
2018-02-15,235
2018-02-16,235
2018-02-17,235
2018-02-18,235
2018-02-19,235
2018-02-20,235
2018-02-21,235
2018-02-22,235
2018-02-23,235
2018-02-24,235
2018-02-25,224
2018-02-26,224
2018-02-27,224
2018-02-28,224
2018-03-01,224
2018-03-02,224
2018-03-03,224
2018-03-04,224
2018-03-05,224
2018-03-06,224
2018-03-07,224
2018-03-08,224
2018-03-09,224
2018-03-10,224
2018-03-11,224
2018-03-12,224
2018-03-13,224
2018-03-14,214
2018-03-15,214
2018-03-16,214
2018-03-17,214
2018-03-18,214
2018-03-19,214
2018-03-20,214
2018-03-21,214
2018-03-23,214
2018-03-24,214
2018-03-26,214
2018-03-27,214
2018-03-28,214
2018-03-29,214
2018-03-30,214
2018-03-31,214
2018-04-01,209
2018-04-02,209
2018-04-03,209
2018-04-04,209
2018-04-05,209
2018-04-06,209
2018-04-08,209
2018-04-09,209
2018-04-10,209
2018-04-11,209
2018-04-12,209
2018-04-13,209
2018-04-14,209
2018-04-16,209
2018-04-17,205
2018-04-18,205
2018-04-19,205
2018-04-20,205
2018-04-21,205
2018-04-22,205
2018-04-23,205
2018-04-24,205
2018-04-25,205
2018-04-26,205
2018-04-27,205
2018-04-28,205
2018-04-29,205
2018-04-30,205
2018-05-02,205
2018-05-03,205
2018-05-04,205
2018-05-05,205
2018-05-06,205
2018-05-07,205
2018-05-08,203
2018-05-09,203
2018-05-10,203
2018-05-11,203
2018-05-12,203
2018-05-13,203
2018-05-14,203
2018-05-15,203
2018-05-16,203
2018-05-17,203
2018-05-18,203
2018-05-19,203
2018-05-20,203
2018-05-21,203
2018-05-22,203
2018-05-23,203
2018-05-24,203
2018-05-25,203
2018-05-26,203
2018-05-27,203
2018-05-28,203
2018-05-29,203
2018-05-30,203
2018-05-31,203
2018-06-01,203
2018-06-02,203
2018-06-03,203
2018-06-04,203
2018-06-05,203
2018-06-06,203
2018-06-07,203
2018-06-08,203
2018-06-09,197
2018-06-10,197
2018-06-11,197
2018-06-12,197
2018-06-13,197
2018-06-14,197
2018-06-15,197
2018-06-16,197
2018-06-17,197
2018-06-18,197
2018-06-19,197
2018-06-20,197
2018-06-21,197
2018-06-22,197
2018-06-23,189
2018-06-24,189
2018-06-25,189
2018-06-26,189
2018-06-27,189
2018-06-28,189
2018-06-29,189
2018-06-30,189
2018-07-01,189
2018-07-02,189
2018-07-03,189
2018-07-04,189
2018-07-05,189
2018-07-06,179
2018-07-07,179
2018-07-08,179
2018-07-09,179
2018-07-10,179
2018-07-11,179
2018-07-12,179
2018-07-13,179
2018-07-14,179
2018-07-15,179
2018-07-16,179
2018-07-17,179
2018-07-18,179
2018-07-19,179
2018-07-20,179
2018-07-21,179
2018-07-22,179
2018-07-23,171
2018-07-24,171
2018-07-25,171
2018-07-26,171
2018-07-27,171
2018-07-28,171
2018-07-29,171
2018-07-30,171
2018-07-31,171
2018-08-01,171
2018-08-02,171
2018-08-03,168
2018-08-04,168
2018-08-05,168
2018-08-06,168
2018-08-07,168
2018-08-08,168
2018-08-09,168
2018-08-10,168
2018-08-11,168
2018-08-12,168
2018-08-14,168
2018-08-16,164
2018-08-17,164
2018-08-18,164
2018-08-19,164
2018-08-20,164
2018-08-21,164
2018-08-22,164
2018-08-23,164
2018-08-24,164
2018-08-25,164
2018-08-26,164
2018-08-27,158
2018-08-28,158
2018-08-29,158
2018-08-30,158
2018-08-31,158
2018-09-01,158
2018-09-02,158
2018-09-03,158
2018-09-04,158
2018-09-05,160
2018-09-06,160
2018-09-07,160
2018-09-08,160
2018-09-09,160
2018-09-10,160
2018-09-11,160
2018-09-12,160
2018-09-13,160
2018-09-14,160
2018-09-15,160
2018-09-16,160
2018-09-17,160
2018-09-18,157
2018-09-19,157
2018-09-20,157
2018-09-21,157
2018-09-22,157
2018-09-23,157
2018-09-24,157
2018-09-25,157
2018-09-26,157
2018-09-27,157
2018-09-28,157
2018-09-29,151
2018-09-30,151
2018-10-02,151
2018-10-03,151
2018-10-04,151
2018-10-05,151
2018-10-06,151
2018-10-07,151
2018-10-08,152
2018-10-09,152
2018-10-10,152
2018-10-11,152
2018-10-12,152
2018-10-13,152
2018-10-14,152
2018-10-15,152
2018-10-16,160
2018-10-17,160
2018-10-18,160
2018-10-19,160
2018-10-20,160
2018-10-21,160
2018-10-22,160
2018-10-23,160
2018-10-24,160
2018-10-25,167
2018-10-26,167
2018-10-27,167
2018-10-28,167
2018-10-29,167
2018-10-30,167
2018-10-31,167
2018-11-01,167
2018-11-03,166
2018-11-04,166
2018-11-05,166
2018-11-06,166
2018-11-07,166
2018-11-08,166
2018-11-09,166
2018-11-10,166
2018-11-11,173
2018-11-12,173
2018-11-13,173
2018-11-14,173
2018-11-15,173
2018-11-16,173
2018-11-17,173
2018-11-18,181
2018-11-19,181
2018-11-20,181
2018-11-21,181
2018-11-22,181
2018-11-23,181
2018-11-24,181
2018-11-25,181
2018-11-26,189
2018-11-27,189
2018-11-28,189
2018-11-29,189
2018-12-01,189
2018-12-02,189
2018-12-03,198
2018-12-04,198
2018-12-05,198
2018-12-07,198
2018-12-09,198
2018-12-10,192
2018-12-11,192
2018-12-12,192
2018-12-13,192
2018-12-14,192
2018-12-15,192
2018-12-16,192
2018-12-17,193
2018-12-18,193
2018-12-19,193
2018-12-20,193
2018-12-21,193
2018-12-22,193
2018-12-23,193
2018-12-24,185
2018-12-25,185
2018-12-26,185
2018-12-27,185
2018-12-28,185
2018-12-29,185
2018-12-30,185
2018-12-31,181
2019-01-01,181
2019-01-02,181
2019-01-03,181
2019-01-04,181
2019-01-05,181
2019-01-06,188
2019-01-08,188
2019-01-10,188
2019-01-11,188
2019-01-12,189
2019-01-13,189
2019-01-14,189
2019-01-15,189
2019-01-16,189
2019-01-17,179
2019-01-18,179
2019-01-19,179
2019-01-20,179
2019-01-22,170
2019-01-23,170
2019-01-24,170
2019-01-25,161
2019-01-26,161
2019-01-27,161
2019-01-28,161
2019-01-29,152
2019-01-30,152
2019-01-31,152
2019-02-01,152
2019-02-02,145
2019-02-03,145
2019-02-04,145
2019-02-05,145
2019-02-06,138
2019-02-07,138
2019-02-08,138
2019-02-09,132
2019-02-10,132
2019-02-11,132
2019-02-12,132
2019-02-13,126
2019-02-14,126
2019-02-15,126
2019-02-16,126
2019-02-17,120
2019-02-18,120
2019-02-19,120
2019-02-20,122
2019-02-21,122
2019-02-22,122
2019-02-23,122
2019-02-24,122
2019-02-25,116
2019-02-26,116
2019-02-27,116
2019-02-28,116
2019-03-01,116
2019-03-02,116
2019-03-03,110
2019-03-04,110
2019-03-05,110
2019-03-06,105
2019-03-07,105
2019-03-08,105
2019-03-09,105
2019-03-10,100
2019-03-11,100
2019-03-12,100
2019-03-13,100
2019-03-14,96
2019-03-15,96
2019-03-16,96
2019-03-17,91
2019-03-18,91
2019-03-19,91
2019-03-20,91
2019-03-21,86
2019-03-22,86
2019-03-23,86
2019-03-24,83
2019-03-25,83
2019-03-26,83
2019-03-27,83
2019-03-28,83
2019-03-29,83
2019-03-30,83
2019-03-31,83
2019-04-01,83
2019-04-02,83
2019-04-03,83
2019-04-04,84
2019-04-05,84
2019-04-06,84
2019-04-07,84
2019-04-08,84
2019-04-09,84
2019-04-10,87
2019-04-11,87
2019-04-12,87
2019-04-13,87
2019-04-14,87
2019-04-15,87
2019-04-16,90
2019-04-17,90
2019-04-18,90
2019-04-19,90
2019-04-20,90
2019-04-21,90
2019-04-22,94
2019-04-23,94
2019-04-24,94
2019-04-25,94
2019-04-26,94
2019-04-27,94
2019-04-28,98
2019-04-29,98
2019-04-30,98
2019-05-01,98
2019-05-02,98
2019-05-03,98
2019-05-04,98
2019-05-05,98
2019-05-06,98
2019-05-07,98
2019-05-08,98
2019-05-09,98
2019-05-10,98
2019-05-11,97
2019-05-12,97
2019-05-13,97
2019-05-14,97
2019-05-15,97
2019-05-16,97
2019-05-17,97
2019-05-18,99
2019-05-19,99
2019-05-20,99
2019-05-21,99
2019-05-22,99
2019-05-23,99
2019-05-24,99
2019-05-25,99
2019-05-26,99
2019-05-27,99
2019-05-28,99
2019-05-29,99
2019-05-30,99
2019-05-31,99
2019-06-01,98
2019-06-02,98
2019-06-03,98
2019-06-04,98
2019-06-05,98
2019-06-06,98
2019-06-07,98
2019-06-08,95
2019-06-09,95
2019-06-10,95
2019-06-11,95
2019-06-12,95
2019-06-13,95
2019-06-14,95
2019-06-15,95
2019-06-16,92
2019-06-17,92
2019-06-18,92
2019-06-19,92
2019-06-20,92
2019-06-21,92
2019-06-22,92
2019-06-23,89
2019-06-24,89
2019-06-25,89
2019-06-26,89
2019-06-27,89
2019-06-28,89
2019-06-29,87
2019-06-30,87
2019-07-01,87
2019-07-02,87
2019-07-03,87
2019-07-04,87
2019-07-05,87
2019-07-06,87
2019-07-07,87
2019-07-08,87
2019-07-09,87
2019-07-10,87
2019-07-11,87
2019-07-12,86
2019-07-13,86
2019-07-14,86
2019-07-15,86
2019-07-16,86
2019-07-17,86
2019-07-18,86
2019-07-19,86
2019-07-20,84
2019-07-21,84
2019-07-22,84
2019-07-23,84
2019-07-24,84
2019-07-25,84
2019-07-26,84
2019-07-27,82
2019-07-28,82
2019-07-29,82
2019-07-30,82
2019-07-31,82
2019-08-01,82
2019-08-02,82
2019-08-03,81
2019-08-04,81
2019-08-05,81
2019-08-06,81
2019-08-07,81
2019-08-08,81
2019-08-09,81
2019-08-10,79
2019-08-11,79
2019-08-12,79
2019-08-13,79
2019-08-14,79
2019-08-15,79
2019-08-16,79
2019-08-17,79
2019-08-18,79
2019-08-19,79
2019-08-20,79
2019-08-21,79
2019-08-22,79
2019-08-23,79
2019-08-24,79
2019-08-24,79
2019-08-25,79
2019-08-25,79
2019-08-26,80
2019-08-26,80
2019-08-27,80
2019-08-27,80
2019-08-28,80
2019-08-29,80
2019-08-30,80
2019-08-31,80
