date_obj,Armadyl%20rune%20armour%20set%20(sk) price
2015-09-13,251251
2015-09-14,251251
2015-09-15,251251
2015-09-16,251251
2015-09-17,251251
2015-09-18,251251
2015-09-19,251251
2015-09-20,251251
2015-09-21,251251
2015-09-22,251251
2015-09-23,251251
2015-09-24,251251
2015-09-25,251251
2015-09-27,251251
2015-09-28,251251
2015-09-29,251251
2015-09-30,251251
2015-10-05,251251
2015-10-06,251251
2015-10-07,251251
2015-10-08,251251
2015-10-09,251251
2015-10-10,251251
2015-10-11,251251
2015-10-12,251251
2015-10-13,251251
2015-10-14,251251
2015-10-15,251251
2015-10-16,251251
2015-10-17,251251
2015-10-18,251251
2015-10-19,251251
2015-10-20,251251
2015-10-22,251251
2015-10-23,251251
2015-10-24,251251
2015-10-25,251251
2015-10-26,252109
2015-10-27,252109
2015-10-28,252109
2015-10-29,252109
2015-10-30,252109
2015-10-31,252109
2015-11-01,252109
2015-11-02,252109
2015-11-03,252109
2015-11-04,252109
2015-11-05,252109
2015-11-06,252109
2015-11-07,252109
2015-11-08,252109
2015-11-09,252109
2015-11-10,252109
2015-11-11,252109
2015-11-12,252109
2015-11-13,252109
2015-11-14,252109
2015-11-15,252109
2015-11-16,252109
2015-11-17,252109
2015-11-18,252109
2015-11-19,252109
2015-11-20,252109
2015-11-21,252109
2015-11-22,252109
2015-11-23,252109
2015-11-24,252109
2015-11-25,252109
2015-11-26,252109
2015-11-27,252109
2015-11-28,252109
2015-11-29,252109
2015-11-30,252109
2015-12-01,252109
2015-12-02,252109
2015-12-03,252109
2015-12-04,252109
2015-12-05,252109
2015-12-06,252109
2015-12-07,252109
2015-12-08,252109
2015-12-09,252109
2015-12-10,252109
2015-12-11,252109
2015-12-12,252109
2015-12-13,252109
2015-12-14,252109
2015-12-15,252109
2015-12-16,252109
2015-12-17,252109
2015-12-18,252109
2015-12-19,252109
2015-12-20,252109
2015-12-21,252109
2015-12-22,252109
2015-12-23,252109
2015-12-24,249939
2015-12-25,249939
2015-12-26,249939
2015-12-27,249939
2015-12-28,249939
2015-12-29,249939
2015-12-30,249939
2015-12-31,249939
2016-01-01,249939
2016-01-02,249939
2016-01-03,249939
2016-01-04,249939
2016-01-05,249939
2016-01-06,249939
2016-01-07,249939
2016-01-08,249939
2016-01-09,249939
2016-01-10,249939
2016-01-11,249939
2016-01-12,249939
2016-01-13,249939
2016-01-14,249939
2016-01-15,249939
2016-01-16,249939
2016-01-17,249939
2016-01-18,249939
2016-01-19,249939
2016-01-20,249939
2016-01-21,249939
2016-01-22,249939
2016-01-23,249939
2016-01-24,249939
2016-01-25,249939
2016-01-26,249939
2016-01-27,249939
2016-01-28,249939
2016-01-29,249939
2016-01-30,249939
2016-01-31,249939
2016-02-01,249939
2016-02-02,249939
2016-02-03,249939
2016-02-04,249939
2016-02-05,249939
2016-02-06,249939
2016-02-07,249939
2016-02-08,249939
2016-02-09,249939
2016-02-10,249939
2016-02-11,249939
2016-02-12,245468
2016-02-13,245468
2016-02-14,245468
2016-02-15,245468
2016-02-16,245468
2016-02-17,245468
2016-02-18,245468
2016-02-19,245468
2016-02-20,245468
2016-02-21,245468
2016-02-22,245468
2016-02-23,245468
2016-02-24,245468
2016-02-25,245468
2016-02-26,245468
2016-02-27,245468
2016-02-28,245468
2016-02-29,245468
2016-03-01,245468
2016-03-02,245468
2016-03-03,245468
2016-03-04,245468
2016-03-05,245468
2016-03-06,245468
2016-03-07,245468
2016-03-08,245468
2016-03-09,245468
2016-03-10,245468
2016-03-11,245468
2016-03-12,245468
2016-03-13,245468
2016-03-14,245468
2016-03-15,245468
2016-03-16,245468
2016-03-17,245468
2016-03-18,245468
2016-03-19,245468
2016-03-20,245468
2016-03-21,245468
2016-03-22,245468
2016-03-23,245468
2016-03-24,245468
2016-03-25,245468
2016-03-26,245468
2016-03-27,245468
2016-03-28,245468
2016-03-29,245468
2016-03-30,245468
2016-03-31,245468
2016-04-01,245468
2016-04-02,234677
2016-04-03,234677
2016-04-04,234677
2016-04-05,234677
2016-04-06,234677
2016-04-07,234677
2016-04-08,234677
2016-04-09,234677
2016-04-10,234677
2016-04-11,234677
2016-04-12,234677
2016-04-13,234677
2016-04-14,234677
2016-04-15,234677
2016-04-16,234677
2016-04-17,234677
2016-04-18,234677
2016-04-19,234677
2016-04-20,234677
2016-04-21,234677
2016-04-22,234677
2016-04-23,237693
2016-04-24,237693
2016-04-25,237693
2016-04-26,237693
2016-04-27,237693
2016-04-28,237693
2016-04-29,237693
2016-04-30,237693
2016-05-01,237693
2016-05-02,237693
2016-05-03,237693
2016-05-04,237693
2016-05-05,237693
2016-05-06,237693
2016-05-07,237693
2016-05-08,237693
2016-05-09,237693
2016-05-10,237693
2016-05-11,237693
2016-05-12,237693
2016-05-13,237693
2016-05-14,227721
2016-05-15,227721
2016-05-16,227721
2016-05-17,227721
2016-05-18,227721
2016-05-19,227721
2016-05-22,227721
2016-05-23,227721
2016-05-24,227721
2016-05-25,227721
2016-05-26,227721
2016-05-27,227721
2016-05-28,227721
2016-05-29,227721
2016-05-30,227721
2016-05-31,227721
2016-06-01,216763
2016-06-02,216763
2016-06-03,216763
2016-06-04,216763
2016-06-05,216763
2016-06-06,216763
2016-06-07,216763
2016-06-08,216763
2016-06-09,216763
2016-06-10,216763
2016-06-11,216763
2016-06-12,216763
2016-06-13,216763
2016-06-14,216763
2016-06-15,216763
2016-06-16,216763
2016-06-17,207259
2016-06-18,207259
2016-06-19,207259
2016-06-20,207259
2016-06-21,207259
2016-06-22,207259
2016-06-23,207259
2016-06-24,207259
2016-06-25,207259
2016-06-26,207259
2016-06-27,207259
2016-06-28,207259
2016-06-29,207259
2016-06-30,207259
2016-07-01,207259
2016-07-02,207259
2016-07-03,207259
2016-07-04,207259
2016-07-05,197454
2016-07-06,197454
2016-07-07,197454
2016-07-08,197454
2016-07-09,197454
2016-07-10,197454
2016-07-11,197454
2016-07-12,197454
2016-07-13,197454
2016-07-14,197454
2016-07-15,197454
2016-07-16,197454
2016-07-17,197454
2016-07-18,197454
2016-07-23,197454
2016-07-24,197454
2016-07-25,197454
2016-07-26,197454
2016-07-27,191107
2016-07-28,191107
2016-07-29,191107
2016-07-30,191107
2016-07-31,191107
2016-08-01,191107
2016-08-02,191107
2016-08-03,191107
2016-08-04,191107
2016-08-05,191107
2016-08-06,191107
2016-08-07,191107
2016-08-08,191107
2016-08-09,191107
2016-08-10,191107
2016-08-11,191107
2016-08-12,191107
2016-08-13,191107
2016-08-14,191107
2016-08-15,191107
2016-08-16,185648
2016-08-17,185648
2016-08-18,185648
2016-08-19,185648
2016-08-20,185648
2016-08-21,185648
2016-08-22,185648
2016-08-23,185648
2016-08-24,185648
2016-08-25,185648
2016-08-26,185648
2016-08-28,185648
2016-08-31,185648
2016-09-01,185648
2016-09-02,185648
2016-09-03,177426
2016-09-04,177426
2016-09-05,177426
2016-09-06,177426
2016-09-07,177426
2016-09-08,177426
2016-09-09,177426
2016-09-10,177426
2016-09-11,177426
2016-09-12,177426
2016-09-13,177426
2016-09-14,177426
2016-09-15,177426
2016-09-16,177426
2016-09-17,177426
2016-09-18,177426
2016-09-19,177426
2016-09-20,177426
2016-09-21,177426
2016-09-22,177426
2016-09-23,168888
2016-09-24,168888
2016-09-25,168888
2016-09-26,168888
2016-09-27,168888
2016-09-28,168888
2016-09-29,168888
2016-09-30,168888
2016-10-01,168888
2016-10-02,168888
2016-10-03,168888
2016-10-04,168888
2016-10-05,168888
2016-10-06,168888
2016-10-07,168888
2016-10-08,168888
2016-10-09,168888
2016-10-10,166609
2016-10-11,166609
2016-10-12,166609
2016-10-13,166609
2016-10-14,166609
2016-10-15,166609
2016-10-16,166609
2016-10-17,166609
2016-10-18,166609
2016-10-19,166609
2016-10-20,166609
2016-10-21,166609
2016-10-22,166609
2016-10-23,166609
2016-10-24,166609
2016-10-25,166609
2016-10-26,163578
2016-10-27,163578
2016-10-28,163578
2016-10-29,163578
2016-10-30,163578
2016-10-31,163578
2016-11-01,163578
2016-11-02,163578
2016-11-03,163578
2016-11-04,163578
2016-11-05,163578
2016-11-06,163578
2016-11-07,163578
2016-11-08,163578
2016-11-09,163578
2016-11-10,163578
2016-11-11,163578
2016-11-12,163578
2016-11-13,167959
2016-11-14,167959
2016-11-15,167959
2016-12-07,170031
2016-12-08,170031
2016-12-09,170031
2016-12-10,170031
2016-12-11,170031
2016-12-12,170031
2016-12-13,170031
2016-12-14,170031
2016-12-15,168184
2016-12-16,168184
2016-12-17,168184
2016-12-18,168184
2016-12-19,168184
2016-12-20,168184
2016-12-21,168184
2016-12-22,168184
2016-12-23,168184
2016-12-24,168184
2016-12-25,168184
2016-12-26,168184
2016-12-27,168184
2016-12-28,168184
2016-12-29,168935
2016-12-30,168935
2016-12-31,168935
2017-01-01,168935
2017-01-02,168935
2017-01-03,168935
2017-01-04,168935
2017-01-05,168935
2017-01-06,168935
2017-01-07,168935
2017-01-08,168935
2017-01-09,168935
2017-01-10,165103
2017-01-11,165103
2017-01-12,165103
2017-01-13,165103
2017-01-14,165103
2017-01-15,165103
2017-01-16,165103
2017-01-17,165103
2017-01-18,165103
2017-01-19,165103
2017-01-20,165103
2017-01-21,165103
2017-01-22,165103
2017-01-23,158739
2017-01-27,158739
2017-01-28,158739
2017-01-29,158739
2017-01-30,158739
2017-01-31,158739
2017-02-01,158739
2017-02-02,158739
2017-02-03,158739
2017-02-04,159788
2017-02-05,159788
2017-02-06,159788
2017-02-07,159788
2017-02-08,159788
2017-02-09,159788
2017-02-10,159788
2017-02-11,159788
2017-02-12,159788
2017-02-13,159788
2017-02-14,159788
2017-02-15,159788
2017-02-16,159788
2017-02-18,159788
2017-02-19,159799
2017-02-20,159799
2017-02-21,159799
2017-02-22,159799
2017-02-23,159799
2017-02-24,159799
2017-02-25,159799
2017-02-26,159799
2017-02-27,159799
2017-02-28,159799
2017-03-01,159799
2017-03-02,159799
2017-03-03,159799
2017-03-04,159799
2017-03-05,159799
2017-03-06,161767
2017-03-07,161767
2017-03-08,161767
2017-03-09,161767
2017-03-10,161767
2017-03-11,161767
2017-03-12,161767
2017-03-13,161767
2017-03-14,161767
2017-03-15,161767
2017-03-16,161767
2017-03-17,161767
2017-03-18,161767
2017-03-19,164402
2017-03-20,164402
2017-03-21,164402
2017-03-22,164402
2017-03-23,164402
2017-03-24,164402
2017-03-25,164402
2017-03-26,164402
2017-03-27,164402
2017-03-28,164402
2017-03-29,164402
2017-03-30,164402
2017-03-31,164402
2017-04-01,162897
2017-04-02,162897
2017-04-03,162897
2017-04-04,162897
2017-04-05,162897
2017-04-12,162897
2017-04-13,162897
2017-04-14,162897
2017-04-15,162897
2017-04-16,169006
2017-04-17,169006
2017-04-18,169006
2017-04-19,169006
2017-04-20,169006
2017-04-21,169006
2017-04-22,169006
2017-04-23,169006
2017-04-24,169006
2017-04-25,169006
2017-04-26,169006
2017-04-27,169006
2017-04-28,169006
2017-04-29,169006
2017-04-30,169006
2017-05-01,169006
2017-05-02,172704
2017-05-03,172704
2017-05-04,172704
2017-05-05,172704
2017-05-06,172704
2017-05-07,172704
2017-05-08,172704
2017-05-09,172704
2017-05-10,172704
2017-05-11,172704
2017-05-12,172704
2017-05-13,172704
2017-05-14,172704
2017-05-15,172704
2017-05-16,172704
2017-05-17,174314
2017-05-18,174314
2017-05-19,174314
2017-05-20,174314
2017-05-21,174314
2017-05-22,174314
2017-05-23,174314
2017-05-24,174314
2017-05-25,174314
2017-05-26,174314
2017-05-27,174314
2017-05-28,174314
2017-05-29,174314
2017-05-30,174314
2017-05-31,174314
2017-06-01,171581
2017-06-02,171581
2017-06-03,171581
2017-06-04,171581
2017-06-05,171581
2017-06-06,171581
2017-06-07,171581
2017-06-08,171581
2017-06-09,171581
2017-06-10,171581
2017-06-11,171581
2017-06-12,171581
2017-06-13,171581
2017-06-14,171581
2017-06-15,171581
2017-06-16,173747
2017-06-17,173747
2017-06-18,173747
2017-06-19,173747
2017-06-20,173747
2017-06-21,173747
2017-06-22,173747
2017-06-23,173747
2017-06-24,173747
2017-06-25,173747
2017-06-26,173747
2017-06-27,173747
2017-06-28,173747
2017-06-29,173747
2017-06-30,173747
2017-07-01,173747
2017-07-02,173747
2017-07-03,177077
2017-07-04,177077
2017-07-05,177077
2017-07-06,177077
2017-07-07,177077
2017-07-08,177077
2017-07-09,177077
2017-07-13,177077
2017-07-14,177077
2017-07-15,177077
2017-07-16,177077
2017-07-17,177077
2017-07-18,177077
2017-07-19,177077
2017-07-20,180124
2017-07-21,180124
2017-07-22,180124
2017-07-23,180124
2017-07-24,180124
2017-07-25,180124
2017-07-26,180124
2017-07-27,180124
2017-07-28,180124
2017-07-29,180124
2017-07-30,180124
2017-07-31,180124
2017-08-01,180124
2017-08-02,182185
2017-08-03,182185
2017-08-04,182185
2017-08-05,182185
2017-08-06,182185
2017-08-07,182185
2017-08-08,182185
2017-08-09,182185
2017-08-10,182185
2017-08-11,182185
2017-08-12,182185
2017-08-13,182185
2017-08-14,182185
2017-08-15,182185
2017-08-16,182185
2017-08-17,182185
2017-08-18,182185
2017-08-19,176003
2017-08-20,176003
2017-08-21,176003
2017-08-22,176003
2017-08-23,176003
2017-08-24,176003
2017-08-25,176003
2017-08-26,176003
2017-08-27,176003
2017-08-28,176003
2017-08-29,176003
2017-08-30,176003
2017-08-31,176003
2017-09-01,176003
2017-09-02,168320
2017-09-03,168320
2017-09-04,168320
2017-09-05,168320
2017-09-06,168320
2017-09-07,168320
2017-09-08,168320
2017-09-09,168320
2017-09-10,168320
2017-09-11,168320
2017-09-12,168320
2017-09-13,168320
2017-09-14,168320
2017-09-15,168320
2017-09-16,164225
2017-09-17,164225
2017-09-18,164225
2017-09-19,164225
2017-09-20,164225
2017-09-22,164225
2017-09-23,164225
2017-09-24,164225
2017-09-25,164225
2017-09-26,164225
2017-09-27,164225
2017-09-28,164225
2017-09-29,164225
2017-09-30,164554
2017-10-01,164554
2017-10-02,164554
2017-10-03,164554
2017-10-04,164554
2017-10-05,164554
2017-10-06,164554
2017-10-07,164554
2017-10-08,164554
2017-10-09,164554
2017-10-10,164554
2017-10-11,164554
2017-10-12,164554
2017-10-13,157436
2017-10-14,157436
2017-10-15,157436
2017-10-16,157436
2017-10-17,157436
2017-10-18,157436
2017-10-19,157436
2017-10-20,157436
2017-10-21,157436
2017-10-22,157436
2017-10-23,157436
2017-10-24,157436
2017-10-25,157436
2017-10-26,159834
2017-10-27,159834
2017-10-28,159834
2017-10-29,159834
2017-10-30,159834
2017-10-31,159834
2017-11-01,159834
2017-11-02,159834
2017-11-03,159834
2017-11-04,159834
2017-11-05,159834
2017-11-06,159834
2017-11-07,159834
2017-11-08,159834
2017-11-09,161975
2017-11-10,161975
2017-11-11,161975
2017-11-12,161975
2017-11-13,161975
2017-11-14,161975
2017-11-15,161975
2017-11-16,161975
2017-11-17,161975
2017-11-18,161975
2017-11-19,161975
2017-11-20,161975
2017-11-21,161975
2017-11-22,161975
2017-11-23,161975
2017-11-24,161975
2017-11-25,161884
2017-11-26,161884
2017-11-27,161884
2017-11-28,161884
2017-11-29,161884
2017-11-30,161884
2017-12-01,161884
2017-12-02,161884
2017-12-03,161884
2017-12-04,161884
2017-12-05,161884
2017-12-06,161884
2017-12-07,163013
2017-12-08,163013
2017-12-09,163013
2017-12-10,163013
2017-12-11,163013
2017-12-12,163013
2017-12-13,163013
2017-12-14,163013
2017-12-15,163013
2017-12-16,163013
2017-12-17,163013
2017-12-18,163013
2017-12-19,163013
2017-12-20,163013
2017-12-21,163013
2017-12-22,163013
2017-12-23,169550
2017-12-24,169550
2017-12-25,169550
2017-12-26,169550
2017-12-27,169550
2017-12-28,169550
2017-12-29,169550
2017-12-30,169550
2017-12-31,169550
2018-01-01,169550
2018-01-02,169550
2018-01-03,169550
2018-01-04,171728
2018-01-05,171728
2018-01-06,171728
2018-01-07,171728
2018-01-08,171728
2018-01-09,171728
2018-01-10,171728
2018-01-11,171728
2018-01-12,171728
2018-01-13,171728
2018-01-14,171728
2018-01-15,166732
2018-01-16,166732
2018-01-17,166732
2018-01-18,166732
2018-01-19,166732
2018-01-20,166732
2018-01-21,166732
2018-01-22,166732
2018-01-23,166732
2018-01-24,171427
2018-01-25,171427
2018-01-26,171427
2018-01-27,171427
2018-01-29,171427
2018-01-30,171427
2018-01-31,178030
2018-02-01,178030
2018-02-02,178030
2018-02-03,178030
2018-02-04,178030
2018-02-05,178030
2018-02-06,170794
2018-02-07,170794
2018-02-08,170794
2018-02-09,170794
2018-02-10,170794
2018-02-11,170794
2018-02-12,165824
2018-02-13,165824
2018-02-14,165824
2018-02-15,165824
2018-02-16,165824
2018-02-17,161045
2018-02-18,161045
2018-02-19,161045
2018-02-20,161045
2018-02-21,158600
2018-02-22,158600
2018-02-23,158600
2018-02-24,158600
2018-02-25,158600
2018-02-26,158600
2018-02-27,159091
2018-02-28,159091
2018-03-01,159091
2018-03-02,159091
2018-03-03,159091
2018-03-04,159091
2018-03-05,164646
2018-03-06,164646
2018-03-07,164646
2018-03-08,164646
2018-03-09,164646
2018-03-10,164646
2018-03-11,164646
2018-03-12,162453
2018-03-13,162453
2018-03-14,162453
2018-03-15,162453
2018-03-16,162453
2018-03-17,162453
2018-03-18,163644
2018-03-20,163644
2018-03-22,163644
2018-03-23,163644
2018-03-24,163644
2018-03-25,163644
2018-03-26,163644
2018-03-27,165085
2018-03-28,165085
2018-03-29,165085
2018-03-30,165085
2018-03-31,165085
2018-04-01,165085
2018-04-02,165085
2018-04-03,160987
2018-04-04,160987
2018-04-05,160987
2018-04-06,160987
2018-04-07,161752
2018-04-08,161752
2018-04-09,161752
2018-04-10,161752
2018-04-11,161752
2018-04-12,160575
2018-04-13,160575
2018-04-14,160575
2018-04-15,160575
2018-04-16,160575
2018-04-17,160575
2018-04-18,160575
2018-04-19,162022
2018-04-20,162022
2018-04-21,162022
2018-04-22,162022
2018-04-23,162022
2018-04-24,162022
2018-04-25,162022
2018-04-26,163819
2018-04-27,163819
2018-04-28,163819
2018-04-29,163819
2018-04-30,163819
2018-05-01,163819
2018-05-02,161701
2018-05-03,161701
2018-05-04,161701
2018-05-05,161701
2018-05-06,161701
2018-05-07,160961
2018-05-08,160961
2018-05-09,160961
2018-05-10,160961
2018-05-11,160961
2018-05-12,164581
2018-05-13,164581
2018-05-14,164581
2018-05-15,164581
2018-05-16,164581
2018-05-17,164581
2018-05-18,168110
2018-05-19,168110
2018-05-20,168110
2018-05-21,168110
2018-05-22,168110
2018-05-23,170404
2018-05-24,170404
2018-05-25,170404
2018-05-26,170404
2018-05-27,170404
2018-05-28,170404
2018-05-29,172146
2018-05-30,172146
2018-05-31,172146
2018-06-01,172146
2018-06-02,172146
2018-06-03,171896
2018-06-04,171896
2018-06-05,171896
2018-06-06,171896
2018-06-07,171896
2018-06-08,171410
2018-06-09,171410
2018-06-10,171410
2018-06-11,171410
2018-06-12,171410
2018-06-13,168554
2018-06-14,168554
2018-06-15,168554
2018-06-16,168554
2018-06-17,168554
2018-06-18,168554
2018-06-19,168554
2018-06-20,168225
2018-06-21,168225
2018-06-22,168225
2018-06-23,168225
2018-06-24,168225
2018-06-25,164703
2018-06-26,164703
2018-06-27,164703
2018-06-28,164703
2018-06-29,164703
2018-06-30,164703
2018-07-01,162007
2018-07-02,162007
2018-07-03,162007
2018-07-04,162007
2018-07-05,162007
2018-07-06,162007
2018-07-07,158882
2018-07-08,158882
2018-07-09,158882
2018-07-10,158882
2018-07-11,158882
2018-07-12,158882
2018-07-13,158882
2018-07-14,155630
2018-07-15,155630
2018-07-16,155630
2018-07-17,155630
2018-07-18,155630
2018-07-19,156950
2018-07-20,156950
2018-07-21,156950
2018-07-22,160566
2018-07-23,160566
2018-07-24,160566
2018-07-25,160566
2018-07-26,160566
2018-07-27,156364
2018-07-28,156364
2018-07-29,156364
2018-07-30,156364
2018-07-31,159173
2018-08-01,159173
2018-08-02,159173
2018-08-03,159173
2018-08-04,159173
2018-08-05,163635
2018-08-06,163635
2018-08-07,163635
2018-08-08,163635
2018-08-09,163635
2018-08-10,163635
2018-08-11,166876
2018-08-12,166876
2018-08-14,166876
2018-08-16,166876
2018-08-17,172436
2018-08-18,172436
2018-08-19,172436
2018-08-20,172436
2018-08-21,172436
2018-08-22,172436
2018-08-23,175271
2018-08-24,175271
2018-08-25,175271
2018-08-26,175271
2018-08-27,175874
2018-08-28,175874
2018-08-29,175874
2018-08-30,175874
2018-08-31,175929
2018-09-01,175929
2018-09-02,175929
2018-09-03,175929
2018-09-04,173337
2018-09-05,173337
2018-09-06,173337
2018-09-07,173337
2018-09-08,176847
2018-09-09,176847
2018-09-10,176847
2018-09-11,176847
2018-09-12,176847
2018-09-13,176847
2018-09-14,181724
2018-09-15,181724
2018-09-16,181724
2018-09-17,181724
2018-09-18,181724
2018-09-19,184536
2018-09-20,184536
2018-09-21,184536
2018-09-22,184536
2018-09-23,184536
2018-09-24,187741
2018-09-25,187741
2018-09-26,187741
2018-09-27,187741
2018-09-28,187016
2018-09-29,187016
2018-09-30,187016
2018-10-01,187016
2018-10-02,187016
2018-10-03,183947
2018-10-04,183947
2018-10-05,183947
2018-10-06,183947
2018-10-07,177241
2018-10-08,177241
2018-10-09,177241
2018-10-10,177241
2018-10-11,170245
2018-10-12,170245
2018-10-13,170245
2018-10-14,170245
2018-10-15,163616
2018-10-16,163616
2018-10-17,163616
2018-10-18,163616
2018-10-19,161078
2018-10-20,161078
2018-10-21,161078
2018-10-22,161078
2018-10-23,161078
2018-10-24,162027
2018-10-25,162027
2018-10-26,162027
2018-10-27,162027
2018-10-28,162027
2018-10-29,162027
2018-10-30,163930
2018-10-31,163930
2018-11-01,163930
2018-11-03,166941
2018-11-04,166941
2018-11-05,173242
2018-11-06,173242
2018-11-07,178960
2018-11-08,178960
2018-11-09,185665
2018-11-10,185665
2018-11-11,189418
2018-11-12,195667
2018-11-13,195667
2018-11-14,195667
2018-11-15,201979
2018-11-16,201979
2018-11-18,209268
2018-11-19,217599
2018-11-20,217599
2018-11-21,225960
2018-11-22,225960
2018-11-23,234674
2018-11-24,234674
2018-11-25,242903
2018-11-26,242903
2018-11-27,242903
2018-11-28,250121
2018-11-29,250121
2018-12-01,250121
2018-12-02,257514
2018-12-03,257514
2018-12-04,257514
2018-12-05,257514
2018-12-07,260851
2018-12-09,260851
2018-12-10,249182
2018-12-11,249182
2018-12-12,249182
2018-12-13,241860
2018-12-14,241860
2018-12-15,241860
2018-12-16,241860
2018-12-17,242985
2018-12-18,242985
2018-12-19,242985
2018-12-20,242985
2018-12-21,236450
2018-12-22,236450
2018-12-23,236450
2018-12-24,230189
2018-12-25,230189
2018-12-26,230189
2018-12-27,221523
2018-12-28,221523
2018-12-29,221523
2018-12-30,211829
2018-12-31,211829
2019-01-01,202372
2019-01-02,202372
2019-01-03,202372
2019-01-04,195338
2019-01-05,195338
2019-01-06,195338
2019-01-08,190653
2019-01-10,190653
2019-01-11,184226
2019-01-12,184226
2019-01-13,184226
2019-01-14,178517
2019-01-15,178517
2019-01-16,178517
2019-01-17,178517
2019-01-18,175798
2019-01-19,175798
2019-01-20,170066
2019-01-21,170066
2019-01-22,170066
2019-01-23,165705
2019-01-24,165705
2019-01-25,165705
2019-01-26,159439
2019-01-27,159439
2019-01-28,157137
2019-01-29,157137
2019-01-30,157137
2019-01-31,157051
2019-02-01,157051
2019-02-02,157051
2019-02-03,161710
2019-02-04,161710
2019-02-05,161710
2019-02-06,161710
2019-02-07,160718
2019-02-08,160718
2019-02-09,160718
2019-02-10,160718
2019-02-11,163027
2019-02-12,163027
2019-02-13,163027
2019-02-14,163027
2019-02-15,164889
2019-02-16,164889
2019-02-17,164889
2019-02-18,164889
2019-02-19,163034
2019-02-20,163034
2019-02-21,163034
2019-02-22,162656
2019-02-23,162656
2019-02-24,162656
2019-02-25,159543
2019-02-26,159543
2019-02-27,159543
2019-02-28,159543
2019-03-01,159543
2019-03-02,160369
2019-03-03,160369
2019-03-04,160369
2019-03-05,160369
2019-03-06,161342
2019-03-07,161342
2019-03-08,161342
2019-03-09,161342
2019-03-10,161342
2019-03-11,163808
2019-03-12,163808
2019-03-13,163808
2019-03-14,163808
2019-03-15,163808
2019-03-16,166888
2019-03-17,166888
2019-03-18,166888
2019-03-19,166888
2019-03-20,168738
