date_obj,Sinew price
2016-01-25,239
2016-01-26,239
2016-01-27,239
2016-01-28,239
2016-01-29,239
2016-01-30,239
2016-01-31,239
2016-02-01,239
2016-02-02,239
2016-02-03,239
2016-02-04,239
2016-02-05,239
2016-02-06,239
2016-02-07,234
2016-02-08,234
2016-02-09,234
2016-02-10,234
2016-02-11,234
2016-02-12,234
2016-02-13,234
2016-02-14,234
2016-02-15,234
2016-02-16,234
2016-02-17,234
2016-02-18,234
2016-02-19,234
2016-02-20,234
2016-02-21,234
2016-02-22,234
2016-02-23,234
2016-02-24,234
2016-02-25,234
2016-02-26,234
2016-02-27,234
2016-02-28,234
2016-02-29,234
2016-03-01,234
2016-03-02,234
2016-03-03,227
2016-03-04,227
2016-03-05,227
2016-03-06,227
2016-03-07,227
2016-03-08,227
2016-03-09,227
2016-03-10,227
2016-03-11,227
2016-03-12,227
2016-03-13,227
2016-03-14,227
2016-03-15,227
2016-03-16,233
2016-03-17,233
2016-03-18,233
2016-03-19,233
2016-03-20,233
2016-03-21,233
2016-03-22,233
2016-03-23,233
2016-03-24,233
2016-03-25,233
2016-03-26,233
2016-03-27,233
2016-03-28,234
2016-03-29,234
2016-03-30,234
2016-03-31,234
2016-04-01,234
2016-04-02,234
2016-04-03,234
2016-04-04,234
2016-04-05,234
2016-04-06,234
2016-04-07,234
2016-04-08,234
2016-04-09,238
2016-04-10,238
2016-04-11,238
2016-04-12,238
2016-04-13,238
2016-04-14,238
2016-04-15,238
2016-04-16,238
2016-04-17,238
2016-04-18,238
2016-04-19,238
2016-04-20,238
2016-04-21,234
2016-04-22,234
2016-04-23,234
2016-04-24,234
2016-04-25,234
2016-04-26,234
2016-04-27,234
2016-04-28,234
2016-04-29,234
2016-04-30,234
2016-05-01,234
2016-05-02,234
2016-05-03,235
2016-05-04,235
2016-05-05,235
2016-05-06,235
2016-05-07,235
2016-05-08,235
2016-05-09,235
2016-05-10,235
2016-05-11,235
2016-05-12,235
2016-05-13,235
2016-05-14,235
2016-05-15,226
2016-05-16,226
2016-05-17,226
2016-05-18,226
2016-05-19,226
2016-05-22,226
2016-05-23,226
2016-05-24,226
2016-05-25,216
2016-05-26,216
2016-05-27,207
2016-05-28,207
2016-05-29,207
2016-05-30,207
2016-05-31,207
2016-06-01,207
2016-06-02,197
2016-06-03,197
2016-06-04,197
2016-06-05,197
2016-06-06,197
2016-06-07,197
2016-06-08,197
2016-06-09,187
2016-06-10,187
2016-06-11,187
2016-06-12,187
2016-06-13,187
2016-06-14,187
2016-06-15,187
2016-06-16,187
2016-06-17,178
2016-06-18,178
2016-06-19,178
2016-06-20,178
2016-06-21,178
2016-06-22,178
2016-06-23,178
2016-06-24,178
2016-06-25,178
2016-06-26,178
2016-06-27,176
2016-06-28,176
2016-06-29,176
2016-06-30,176
2016-07-01,176
2016-07-02,176
2016-07-03,176
2016-07-04,176
2016-07-05,176
2016-07-06,176
2016-07-07,174
2016-07-08,174
2016-07-09,174
2016-07-10,174
2016-07-11,174
2016-07-12,174
2016-07-13,174
2016-07-14,174
2016-07-15,174
2016-07-16,174
2016-07-17,181
2016-07-18,181
2016-07-24,181
2016-07-25,181
2016-07-26,181
2016-07-27,181
2016-07-28,181
2016-07-29,181
2016-07-30,181
2016-07-31,181
2016-08-01,181
2016-08-02,181
2016-08-03,181
2016-08-04,181
2016-08-05,181
2016-08-06,181
2016-08-07,187
2016-08-08,187
2016-08-09,187
2016-08-10,187
2016-08-11,187
2016-08-12,187
2016-08-13,187
2016-08-14,187
2016-08-15,187
2016-08-16,187
2016-08-17,187
2016-08-18,187
2016-08-19,187
2016-08-20,184
2016-08-21,184
2016-08-22,184
2016-08-23,184
2016-08-24,184
2016-08-25,184
2016-08-26,184
2016-08-28,184
2016-08-31,184
2016-09-01,184
2016-09-02,184
2016-09-03,184
2016-09-04,184
2016-09-05,184
2016-09-06,184
2016-09-07,184
2016-09-08,184
2016-09-09,184
2016-09-10,184
2016-09-11,184
2016-09-12,184
2016-09-13,184
2016-09-14,184
2016-09-15,184
2016-09-16,184
2016-09-17,184
2016-09-18,185
2016-09-19,185
2016-09-20,185
2016-09-21,185
2016-09-22,185
2016-09-23,185
2016-09-24,185
2016-09-25,185
2016-09-26,185
2016-09-27,185
2016-09-28,185
2016-09-29,185
2016-09-30,185
2016-10-01,185
2016-10-02,183
2016-10-03,183
2016-10-04,183
2016-10-05,183
2016-10-06,183
2016-10-07,183
2016-10-08,183
2016-10-09,183
2016-10-11,183
2016-10-12,183
2016-10-13,183
2016-10-14,186
2016-10-15,186
2016-10-16,186
2016-10-17,186
2016-10-18,186
2016-10-19,186
2016-10-20,186
2016-10-21,186
2016-10-22,186
2016-10-23,186
2016-10-24,186
2016-10-25,186
2016-10-26,192
2016-10-27,192
2016-10-28,192
2016-10-29,192
2016-10-30,192
2016-10-31,192
2016-11-01,192
2016-11-02,192
2016-11-03,192
2016-11-04,192
2016-11-05,192
2016-11-06,192
2016-11-07,195
2016-11-08,195
2016-11-09,195
2016-11-10,195
2016-11-11,195
2016-11-12,195
2016-11-13,203
2016-11-14,203
2016-12-08,229
2016-12-09,229
2016-12-10,229
2016-12-11,229
2016-12-12,229
2016-12-13,229
2016-12-14,229
2016-12-15,222
2016-12-16,222
2016-12-17,222
2016-12-18,222
2016-12-19,222
2016-12-20,222
2016-12-21,222
2016-12-22,222
2016-12-23,222
2016-12-24,227
2016-12-25,227
2016-12-26,227
2016-12-27,227
2016-12-28,227
2016-12-29,227
2016-12-30,227
2016-12-31,227
2017-01-01,217
2017-01-02,217
2017-01-03,217
2017-01-04,217
2017-01-05,217
2017-01-06,217
2017-01-07,217
2017-01-08,217
2017-01-09,217
2017-01-10,208
2017-01-11,208
2017-01-12,208
2017-01-13,208
2017-01-14,208
2017-01-15,208
2017-01-16,208
2017-01-17,208
2017-01-18,197
2017-01-19,197
2017-01-20,197
2017-01-21,197
2017-01-22,197
2017-01-27,187
2017-01-28,187
2017-01-29,187
2017-01-30,187
2017-01-31,187
2017-02-01,187
2017-02-02,187
2017-02-03,187
2017-02-04,187
2017-02-05,177
2017-02-06,177
2017-02-07,177
2017-02-08,177
2017-02-09,177
2017-02-10,177
2017-02-11,177
2017-02-12,177
2017-02-13,177
2017-02-14,177
2017-02-15,168
2017-02-16,168
2017-02-18,168
2017-02-19,168
2017-02-20,168
2017-02-21,168
2017-02-22,168
2017-02-23,168
2017-02-24,168
2017-02-25,172
2017-02-26,172
2017-02-27,172
2017-02-28,172
2017-03-01,172
2017-03-02,172
2017-03-03,172
2017-03-04,172
2017-03-05,172
2017-03-06,173
2017-03-07,173
2017-03-08,173
2017-03-09,173
2017-03-10,173
2017-03-11,173
2017-03-12,173
2017-03-13,173
2017-03-14,173
2017-03-15,168
2017-03-16,168
2017-03-17,168
2017-03-18,168
2017-03-19,168
2017-03-20,168
2017-03-21,168
2017-03-22,168
2017-03-23,168
2017-03-24,171
2017-03-25,171
2017-03-26,171
2017-03-27,171
2017-03-28,171
2017-03-29,171
2017-03-30,171
2017-03-31,171
2017-04-01,171
2017-04-02,171
2017-04-03,171
2017-04-04,171
2017-04-12,168
2017-04-13,168
2017-04-14,168
2017-04-15,168
2017-04-16,168
2017-04-17,168
2017-04-18,168
2017-04-19,168
2017-04-20,176
2017-04-21,176
2017-04-22,176
2017-04-23,176
2017-04-24,176
2017-04-25,176
2017-04-26,176
2017-04-27,176
2017-04-28,179
2017-04-29,179
2017-04-30,179
2017-05-01,179
2017-05-02,179
2017-05-03,179
2017-05-04,179
2017-05-05,179
2017-05-06,179
2017-05-07,179
2017-05-08,179
2017-05-09,179
2017-05-10,179
2017-05-11,179
2017-05-12,179
2017-05-13,179
2017-05-14,179
2017-05-15,179
2017-05-16,179
2017-05-17,179
2017-05-18,179
2017-05-19,179
2017-05-20,179
2017-05-21,179
2017-05-22,179
2017-05-23,179
2017-05-24,179
2017-05-25,185
2017-05-26,185
2017-05-27,185
2017-05-28,185
2017-05-29,185
2017-05-30,185
2017-05-31,185
2017-06-01,185
2017-06-02,185
2017-06-03,185
2017-06-06,187
2017-06-07,187
2017-06-08,187
2017-06-09,187
2017-06-10,187
2017-06-11,187
2017-06-12,182
2017-06-13,182
2017-06-14,182
2017-06-15,182
2017-06-16,182
2017-06-17,182
2017-06-18,182
2017-06-19,182
2017-06-20,182
2017-06-21,180
2017-06-22,180
2017-06-23,180
2017-06-24,180
2017-06-25,180
2017-06-26,180
2017-06-27,180
2017-06-28,180
2017-06-29,180
2017-06-30,181
2017-07-01,181
2017-07-02,181
2017-07-03,181
2017-07-04,181
2017-07-05,181
2017-07-06,181
2017-07-07,181
2017-07-08,181
2017-07-13,185
2017-07-14,185
2017-07-15,185
2017-07-16,185
2017-07-17,187
2017-07-18,187
2017-07-19,187
2017-07-20,187
2017-07-21,187
2017-07-22,187
2017-07-23,187
2017-07-24,187
2017-07-25,182
2017-07-26,182
2017-07-27,182
2017-07-28,182
2017-07-29,182
2017-07-30,182
2017-07-31,182
2017-08-01,182
2017-08-02,181
2017-08-03,181
2017-08-04,181
2017-08-05,181
2017-08-06,181
2017-08-09,181
2017-08-10,187
2017-08-11,187
2017-08-12,187
2017-08-13,187
2017-08-14,187
2017-08-15,187
2017-08-17,187
2017-08-18,187
2017-08-19,180
2017-08-20,180
2017-08-21,180
2017-08-22,180
2017-08-23,180
2017-08-24,180
2017-08-25,180
2017-08-26,180
2017-08-27,180
2017-08-28,180
2017-08-29,180
2017-08-30,180
2017-08-31,180
2017-09-01,180
2017-09-02,180
2017-09-03,180
2017-09-04,179
2017-09-05,179
2017-09-06,179
2017-09-07,179
2017-09-08,179
2017-09-09,179
2017-09-10,179
2017-09-11,172
2017-09-12,172
2017-09-13,172
2017-09-14,172
2017-09-15,172
2017-09-16,172
2017-09-17,172
2017-09-19,172
2017-09-20,169
2017-09-21,169
2017-09-22,169
2017-09-23,169
2017-09-24,169
2017-09-25,169
2017-09-26,169
2017-09-27,169
2017-09-28,169
2017-09-29,176
2017-09-30,176
2017-10-01,176
2017-10-02,176
2017-10-03,176
2017-10-04,176
2017-10-05,176
2017-10-06,179
2017-10-07,179
2017-10-08,179
2017-10-09,179
2017-10-10,179
2017-10-11,179
2017-10-12,179
2017-10-13,183
2017-10-14,183
2017-10-15,183
2017-10-16,183
2017-10-17,183
2017-10-18,183
2017-10-19,183
2017-10-20,183
2017-10-21,182
2017-10-22,182
2017-10-23,182
2017-10-24,182
2017-10-25,182
2017-10-26,182
2017-10-27,182
2017-10-28,182
2017-10-29,175
2017-10-30,175
2017-10-31,175
2017-11-01,175
2017-11-02,175
2017-11-03,175
2017-11-04,175
2017-11-05,175
2017-11-06,175
2017-11-07,168
2017-11-08,168
2017-11-09,168
2017-11-10,168
2017-11-11,168
2017-11-12,168
2017-11-13,168
2017-11-14,168
2017-11-15,168
2017-11-16,167
2017-11-17,167
2017-11-18,167
2017-11-19,167
2017-11-20,167
2017-11-21,167
2017-11-22,167
2017-11-23,167
2017-11-24,167
2017-11-25,166
2017-11-26,166
2017-11-27,166
2017-11-28,166
2017-11-29,166
2017-11-30,166
2017-12-01,166
2017-12-02,166
2017-12-03,169
2017-12-04,169
2017-12-05,169
2017-12-06,169
2017-12-07,169
2017-12-08,169
2017-12-09,169
2017-12-10,169
2017-12-11,169
2017-12-12,169
2017-12-13,169
2017-12-14,169
2017-12-15,169
2017-12-16,169
2017-12-17,169
2017-12-18,169
2017-12-19,169
2017-12-20,169
2017-12-21,169
2017-12-22,169
2017-12-23,169
2017-12-24,169
2017-12-25,169
2017-12-26,169
2017-12-27,169
2017-12-28,169
2017-12-29,169
2017-12-30,169
2017-12-31,170
2018-01-01,170
2018-01-02,170
2018-01-03,170
2018-01-04,170
2018-01-05,170
2018-01-06,170
2018-01-07,170
2018-01-08,163
2018-01-09,163
2018-01-10,163
2018-01-11,163
2018-01-12,163
2018-01-13,163
2018-01-14,163
2018-01-15,163
2018-01-16,157
2018-01-17,157
2018-01-18,157
2018-01-19,157
2018-01-20,157
2018-01-21,157
2018-01-22,157
2018-01-23,159
2018-01-24,159
2018-01-25,159
2018-01-26,159
2018-01-27,151
2018-01-28,151
2018-01-29,151
2018-01-30,148
2018-01-31,148
2018-02-01,148
2018-02-02,148
2018-02-03,151
2018-02-04,151
2018-02-05,151
2018-02-06,151
2018-02-07,143
2018-02-08,143
2018-02-09,143
2018-02-10,143
2018-02-11,136
2018-02-12,136
2018-02-13,136
2018-02-14,136
2018-02-15,136
2018-02-16,136
2018-02-17,136
2018-02-18,136
2018-02-19,137
2018-02-20,137
2018-02-21,137
2018-02-22,137
2018-02-23,139
2018-02-24,139
2018-02-25,139
2018-02-26,139
2018-02-27,137
2018-02-28,137
2018-03-01,137
2018-03-02,137
2018-03-03,138
2018-03-04,138
2018-03-05,138
2018-03-06,138
2018-03-07,138
2018-03-08,140
2018-03-09,140
2018-03-10,140
2018-03-11,140
2018-03-12,136
2018-03-13,136
2018-03-14,136
2018-03-15,136
2018-03-16,138
2018-03-17,138
2018-03-18,138
2018-03-19,138
2018-03-20,138
2018-03-21,138
2018-03-23,138
2018-03-24,138
2018-03-26,142
2018-03-27,142
2018-03-28,142
2018-03-29,144
2018-03-30,144
2018-03-31,144
2018-04-01,144
2018-04-02,143
2018-04-03,143
2018-04-04,143
2018-04-05,143
2018-04-06,142
2018-04-08,142
2018-04-09,142
2018-04-10,145
2018-04-11,145
2018-04-12,145
2018-04-13,145
2018-04-14,145
2018-04-16,145
2018-04-17,145
2018-04-18,145
2018-04-19,145
2018-04-20,145
2018-04-21,145
2018-04-22,145
2018-04-23,145
2018-04-24,145
2018-04-25,147
2018-04-26,147
2018-04-27,147
2018-04-28,147
2018-04-29,147
2018-04-30,154
2018-05-01,154
2018-05-02,154
2018-05-03,154
2018-05-04,154
2018-05-05,159
2018-05-06,159
2018-05-07,159
2018-05-08,159
2018-05-09,159
2018-05-10,166
2018-05-11,166
2018-05-12,166
2018-05-13,166
2018-05-14,163
2018-05-15,163
2018-05-16,163
2018-05-17,163
2018-05-18,159
2018-05-19,159
2018-05-20,159
2018-05-21,159
2018-05-22,159
2018-05-23,159
2018-05-24,159
2018-05-25,159
2018-05-26,155
2018-05-27,155
2018-05-28,155
2018-05-29,155
2018-05-30,149
2018-05-31,149
2018-06-01,149
2018-06-02,149
2018-06-03,147
2018-06-04,147
2018-06-05,147
2018-06-06,147
2018-06-07,143
2018-06-08,143
2018-06-09,143
2018-06-10,143
2018-06-11,143
2018-06-12,141
2018-06-13,141
2018-06-14,141
2018-06-15,141
2018-06-16,134
2018-06-17,134
2018-06-18,134
2018-06-19,134
2018-06-20,134
2018-06-21,127
2018-06-22,127
2018-06-23,127
2018-06-24,127
2018-06-25,123
2018-06-26,123
2018-06-27,123
2018-06-28,123
2018-06-29,123
2018-06-30,124
2018-07-01,124
2018-07-02,124
2018-07-03,124
2018-07-04,124
2018-07-05,124
2018-07-06,124
2018-07-07,124
2018-07-08,121
2018-07-09,121
2018-07-10,121
2018-07-11,121
2018-07-12,121
2018-07-13,121
2018-07-14,114
2018-07-15,114
2018-07-16,114
2018-07-17,108
2018-07-18,108
2018-07-19,108
2018-07-20,108
2018-07-21,106
2018-07-22,106
2018-07-23,106
2018-07-24,110
2018-07-25,110
2018-07-26,110
2018-07-27,110
2018-07-28,114
2018-07-29,114
2018-07-30,114
2018-07-31,117
2018-08-01,117
2018-08-02,117
2018-08-03,117
2018-08-04,118
2018-08-05,118
2018-08-06,118
2018-08-07,118
2018-08-08,119
2018-08-09,119
2018-08-10,119
2018-08-11,119
2018-08-12,122
2018-08-14,122
2018-08-16,125
2018-08-17,125
2018-08-18,125
2018-08-19,126
2018-08-20,126
2018-08-21,126
2018-08-22,129
2018-08-23,129
2018-08-24,129
2018-08-25,129
2018-08-26,129
2018-08-27,129
2018-08-28,132
2018-08-29,132
2018-08-30,132
2018-08-31,132
2018-09-01,139
2018-09-02,139
2018-09-03,139
2018-09-04,143
2018-09-05,143
2018-09-06,143
2018-09-07,150
2018-09-08,150
2018-09-09,150
2018-09-10,150
2018-09-11,149
2018-09-12,149
2018-09-13,149
2018-09-14,156
2018-09-15,156
2018-09-16,156
2018-09-17,156
2018-09-18,156
2018-09-19,156
2018-09-20,156
2018-09-21,156
2018-09-22,154
2018-09-23,154
2018-09-24,154
2018-09-25,154
2018-09-26,155
2018-09-27,155
2018-09-28,155
2018-09-29,155
2018-09-30,151
2018-10-02,151
2018-10-03,148
2018-10-04,148
2018-10-05,148
2018-10-06,147
2018-10-07,147
2018-10-08,147
2018-10-09,147
2018-10-10,149
2018-10-11,149
2018-10-12,149
2018-10-13,156
2018-10-14,156
2018-10-15,156
2018-10-16,156
2018-10-17,160
2018-10-18,160
2018-10-19,160
2018-10-20,155
2018-10-21,155
2018-10-22,157
2018-10-23,157
2018-10-24,157
2018-10-25,164
2018-10-26,164
2018-10-27,164
2018-10-28,173
2018-10-29,173
2018-10-30,173
2018-10-31,178
2018-11-01,178
2018-11-03,179
2018-11-04,179
2018-11-05,183
2018-11-06,183
2018-11-07,180
2018-11-08,180
2018-11-09,180
2018-11-10,178
2018-11-11,178
2018-11-12,179
2018-11-13,179
2018-11-14,176
2018-11-15,176
2018-11-16,172
2018-11-17,172
2018-11-18,169
2018-11-19,169
2018-11-20,169
2018-11-21,169
2018-11-22,170
2018-11-23,170
2018-11-24,176
2018-11-25,179
2018-11-26,179
2018-11-27,179
2018-11-28,182
2018-11-29,182
2018-12-01,178
2018-12-02,175
2018-12-03,175
2018-12-04,175
2018-12-05,177
2018-12-07,177
2018-12-09,182
2018-12-10,182
2018-12-11,183
2018-12-12,173
2018-12-13,165
2018-12-14,165
2018-12-15,156
2018-12-16,156
2018-12-17,149
2018-12-18,149
2018-12-19,142
2018-12-20,142
2018-12-21,134
2018-12-22,134
2018-12-23,133
2018-12-24,133
2018-12-25,133
2018-12-26,131
2018-12-27,131
2018-12-28,132
2018-12-29,132
2018-12-30,132
2018-12-31,128
2019-01-01,128
2019-01-02,128
2019-01-03,123
2019-01-04,123
2019-01-05,121
2019-01-06,121
2019-01-08,115
2019-01-10,112
2019-01-11,112
2019-01-12,114
2019-01-13,114
2019-01-14,114
2019-01-15,110
2019-01-16,110
2019-01-17,114
2019-01-18,114
2019-01-19,111
2019-01-20,111
2019-01-21,111
2019-01-22,110
2019-01-23,110
2019-01-24,111
2019-01-25,111
2019-01-26,110
2019-01-27,110
2019-01-28,114
2019-01-29,114
2019-01-30,118
2019-01-31,118
2019-02-01,120
2019-02-02,120
2019-02-03,120
2019-02-04,117
2019-02-05,117
2019-02-06,119
2019-02-07,119
2019-02-08,120
2019-02-09,120
2019-02-10,123
2019-02-11,123
2019-02-12,123
2019-02-13,121
2019-02-14,121
2019-02-15,125
2019-02-16,125
2019-02-17,125
2019-02-18,123
2019-02-19,123
2019-02-20,123
2019-02-21,126
2019-02-22,126
2019-02-23,126
2019-02-24,129
2019-02-25,129
2019-02-26,129
2019-02-27,130
2019-02-28,130
2019-03-01,130
2019-03-02,127
2019-03-03,127
2019-03-04,124
2019-03-05,124
2019-03-06,123
2019-03-07,123
2019-03-08,123
2019-03-09,124
2019-03-10,124
2019-03-11,124
2019-03-12,123
2019-03-13,123
2019-03-14,123
2019-03-15,123
2019-03-16,122
2019-03-17,122
2019-03-18,122
2019-03-19,127
2019-03-20,127
2019-03-21,127
2019-03-22,127
2019-03-23,124
2019-03-24,124
2019-03-25,124
2019-03-26,120
2019-03-27,120
2019-03-28,120
2019-03-29,121
2019-03-30,121
2019-03-31,121
2019-04-01,118
2019-04-02,118
2019-04-03,118
2019-04-04,120
2019-04-05,120
2019-04-06,120
2019-04-07,120
2019-04-08,120
2019-04-09,120
2019-04-10,120
2019-04-11,120
2019-04-12,119
2019-04-13,119
2019-04-14,121
2019-04-15,121
2019-04-16,121
2019-04-17,126
2019-04-18,126
2019-04-19,126
2019-04-20,127
2019-04-21,127
2019-04-22,127
2019-04-23,126
2019-04-24,126
2019-04-25,126
2019-04-26,125
2019-04-27,125
2019-04-28,125
2019-04-29,122
2019-04-30,122
2019-05-01,122
2019-05-02,126
2019-05-03,126
2019-05-04,126
2019-05-05,131
2019-05-06,131
2019-05-07,131
2019-05-08,133
2019-05-09,133
2019-05-10,133
2019-05-11,138
2019-05-12,138
2019-05-13,138
2019-05-14,140
2019-05-15,140
2019-05-16,140
2019-05-17,140
2019-05-18,137
2019-05-19,137
2019-05-20,137
2019-05-21,134
2019-05-22,134
2019-05-23,134
2019-05-24,136
2019-05-25,136
2019-05-26,136
2019-05-27,136
2019-05-28,136
2019-05-29,136
2019-05-30,130
2019-05-31,130
2019-06-01,130
2019-06-02,123
2019-06-03,123
2019-06-04,123
2019-06-05,121
2019-06-06,121
2019-06-07,121
2019-06-08,120
2019-06-09,120
2019-06-10,120
2019-06-11,119
2019-06-12,119
2019-06-13,119
2019-06-14,119
2019-06-15,115
2019-06-16,115
2019-06-17,115
2019-06-18,119
2019-06-19,119
2019-06-20,119
2019-06-21,118
2019-06-22,118
2019-06-23,118
2019-06-24,118
2019-06-25,119
2019-06-26,119
2019-06-27,119
2019-06-28,119
2019-06-29,116
2019-06-30,116
2019-07-01,116
2019-07-02,116
2019-07-03,113
2019-07-04,113
2019-07-05,113
2019-07-06,108
2019-07-07,108
2019-07-08,108
2019-07-09,105
2019-07-10,105
2019-07-11,105
2019-07-12,102
2019-07-13,102
2019-07-14,102
2019-07-15,102
2019-07-16,100
2019-07-17,100
2019-07-18,100
2019-07-19,104
2019-07-20,104
2019-07-21,104
2019-07-22,106
2019-07-23,106
2019-07-24,106
2019-07-25,106
2019-07-26,103
2019-07-27,103
2019-07-28,103
2019-07-29,98
2019-07-30,98
2019-07-31,98
2019-08-01,99
2019-08-02,99
2019-08-03,99
2019-08-04,96
2019-08-05,96
2019-08-06,96
2019-08-07,93
2019-08-08,93
2019-08-09,93
2019-08-10,98
2019-08-11,98
2019-08-12,98
2019-08-13,98
2019-08-14,103
2019-08-15,103
2019-08-16,103
2019-08-17,107
2019-08-18,107
2019-08-19,107
2019-08-20,107
2019-08-21,107
2019-08-22,107
2019-08-23,109
2019-08-24,109
2019-08-24,109
2019-08-25,109
2019-08-25,109
2019-08-26,105
2019-08-26,105
2019-08-27,105
2019-08-27,105
2019-08-28,105
2019-08-29,106
2019-08-30,106
2019-08-31,106
2019-09-01,105
2019-09-02,105
2019-09-03,105
2019-09-04,110
2019-09-05,110
