date_obj,Beginner%20wand price
2015-09-14,240407
2015-09-15,240407
2015-09-16,240407
2015-09-17,240407
2015-09-18,240407
2015-09-19,240407
2015-09-20,240407
2015-09-21,240407
2015-09-22,246121
2015-09-23,246121
2015-09-24,246121
2015-09-25,246121
2015-09-27,246121
2015-09-28,246121
2015-09-29,246121
2015-09-30,246121
2015-10-05,246121
2015-10-06,246121
2015-10-07,246121
2015-10-08,246121
2015-10-09,246121
2015-10-10,246121
2015-10-11,246121
2015-10-12,246121
2015-10-13,246121
2015-10-14,246121
2015-10-15,246121
2015-10-16,246121
2015-10-17,246121
2015-10-18,246121
2015-10-19,246121
2015-10-20,246121
2015-10-22,246121
2015-10-23,246121
2015-10-24,246121
2015-10-25,246121
2015-10-26,246121
2015-10-27,246121
2015-10-28,246121
2015-10-29,246121
2015-10-30,246121
2015-10-31,246121
2015-11-01,246121
2015-11-02,246121
2015-11-03,246121
2015-11-04,246121
2015-11-05,246121
2015-11-06,246121
2015-11-07,246121
2015-11-08,246121
2015-11-09,246121
2015-11-10,246121
2015-11-11,246121
2015-11-12,246121
2015-11-13,246121
2015-11-14,246121
2015-11-15,246121
2015-11-16,246121
2015-11-17,254070
2015-11-18,254070
2015-11-19,254070
2015-11-20,254070
2015-11-21,254070
2015-11-22,254070
2015-11-23,254070
2015-11-24,254070
2015-11-25,254070
2015-11-26,254070
2015-11-27,254070
2015-11-28,254070
2015-11-29,254070
2015-11-30,254070
2015-12-01,254070
2015-12-02,254070
2015-12-03,254070
2015-12-04,254070
2015-12-05,254070
2015-12-06,254070
2015-12-07,254070
2015-12-08,254070
2015-12-09,254070
2015-12-10,254070
2015-12-11,254070
2015-12-12,254070
2015-12-13,254070
2015-12-14,254070
2015-12-15,254070
2015-12-16,254070
2015-12-17,254070
2015-12-18,254070
2015-12-19,254070
2015-12-20,254070
2015-12-21,254070
2015-12-22,254070
2015-12-23,254070
2015-12-24,254070
2015-12-25,254070
2015-12-26,254070
2015-12-27,254070
2015-12-28,254070
2015-12-29,254070
2015-12-30,254070
2015-12-31,254070
2016-01-01,254070
2016-01-02,254070
2016-01-03,254070
2016-01-04,254070
2016-01-05,254070
2016-01-06,259341
2016-01-07,259341
2016-01-08,259341
2016-01-09,259341
2016-01-10,259341
2016-01-11,259341
2016-01-12,259341
2016-01-13,259341
2016-01-14,259341
2016-01-15,259341
2016-01-16,259341
2016-01-17,259341
2016-01-18,259341
2016-01-19,259341
2016-01-20,259341
2016-01-21,259341
2016-01-22,259341
2016-01-23,259341
2016-01-24,259341
2016-01-25,259341
2016-01-26,259341
2016-01-27,259341
2016-01-28,259341
2016-01-29,259341
2016-01-30,259341
2016-01-31,259341
2016-02-01,259341
2016-02-02,259341
2016-02-03,259341
2016-02-04,259341
2016-02-05,259341
2016-02-06,259341
2016-02-07,259341
2016-02-08,259341
2016-02-09,259341
2016-02-10,259341
2016-02-11,259341
2016-02-12,259341
2016-02-13,259341
2016-02-14,259341
2016-02-15,259341
2016-02-16,259341
2016-02-17,259341
2016-02-18,259341
2016-02-19,259341
2016-02-20,263475
2016-02-21,263475
2016-02-22,263475
2016-02-23,263475
2016-02-24,263475
2016-02-25,263475
2016-02-26,263475
2016-02-27,263475
2016-02-28,263475
2016-02-29,263475
2016-03-01,263475
2016-03-02,263475
2016-03-03,263475
2016-03-04,263475
2016-03-05,263475
2016-03-06,263475
2016-03-07,263475
2016-03-08,263475
2016-03-09,263475
2016-03-10,263475
2016-03-11,263475
2016-03-12,263475
2016-03-13,263475
2016-03-14,263475
2016-03-15,263475
2016-03-16,263475
2016-03-17,263475
2016-03-18,263475
2016-03-19,263475
2016-03-20,263475
2016-03-21,263475
2016-03-22,263475
2016-03-23,263475
2016-03-24,263475
2016-03-25,263475
2016-03-26,263475
2016-03-27,263475
2016-03-28,263475
2016-03-29,263475
2016-03-30,263475
2016-03-31,263475
2016-04-01,263475
2016-04-02,263475
2016-04-03,263475
2016-04-04,263475
2016-04-05,263475
2016-04-06,261848
2016-04-07,261848
2016-04-08,261848
2016-04-09,261848
2016-04-10,261848
2016-04-11,261848
2016-04-12,261848
2016-04-13,261848
2016-04-14,261848
2016-04-15,261848
2016-04-16,261848
2016-04-17,261848
2016-04-18,261848
2016-04-19,261848
2016-04-20,261848
2016-04-21,261848
2016-04-22,261848
2016-04-23,261848
2016-04-24,261848
2016-04-25,261848
2016-04-26,261848
2016-04-27,261848
2016-04-28,261848
2016-04-29,261848
2016-04-30,261848
2016-05-01,261848
2016-05-02,261848
2016-05-03,261848
2016-05-04,261848
2016-05-05,261848
2016-05-06,261848
2016-05-07,261848
2016-05-08,261848
2016-05-09,261848
2016-05-10,261848
2016-05-11,261848
2016-05-12,261848
2016-05-13,261848
2016-05-14,261848
2016-05-15,261848
2016-05-16,261848
2016-05-17,261848
2016-05-18,261848
2016-05-19,261848
2016-05-22,261848
2016-05-23,262262
2016-05-24,262262
2016-05-25,262262
2016-05-26,262262
2016-05-27,262262
2016-05-28,262262
2016-05-29,262262
2016-05-30,262262
2016-05-31,262262
2016-06-01,262262
2016-06-02,262262
2016-06-03,262262
2016-06-04,262262
2016-06-05,262262
2016-06-06,262262
2016-06-07,262262
2016-06-08,262262
2016-06-09,262262
2016-06-10,262262
2016-06-11,262262
2016-06-12,262262
2016-06-13,262262
2016-06-14,262262
2016-06-15,262262
2016-06-16,262262
2016-06-17,262262
2016-06-18,262262
2016-06-19,262262
2016-06-20,262262
2016-06-21,262262
2016-06-22,262262
2016-06-23,262262
2016-06-24,262262
2016-06-25,262262
2016-06-26,262262
2016-06-27,262262
2016-06-28,262262
2016-06-29,262262
2016-06-30,262262
2016-07-01,262262
2016-07-02,262262
2016-07-03,262262
2016-07-04,262262
2016-07-05,262262
2016-07-06,262262
2016-07-07,262262
2016-07-08,259956
2016-07-09,259956
2016-07-10,259956
2016-07-11,259956
2016-07-12,259956
2016-07-13,259956
2016-07-14,259956
2016-07-15,259956
2016-07-16,259956
2016-07-17,259956
2016-07-18,259956
2016-07-23,259956
2016-07-24,259956
2016-07-25,259956
2016-07-26,259956
2016-07-27,259956
2016-07-28,259956
2016-07-29,259956
2016-07-30,259956
2016-07-31,259956
2016-08-01,259956
2016-08-02,259956
2016-08-03,259956
2016-08-04,259956
2016-08-05,259956
2016-08-06,259956
2016-08-07,259956
2016-08-08,259956
2016-08-09,259956
2016-08-10,259956
2016-08-11,259956
2016-08-12,259956
2016-08-13,259956
2016-08-14,259956
2016-08-15,259956
2016-08-16,259956
2016-08-17,259956
2016-08-18,259956
2016-08-19,259956
2016-08-20,259956
2016-08-21,270541
2016-08-22,270541
2016-08-23,270541
2016-08-24,270541
2016-08-25,270541
2016-08-26,270541
2016-08-28,270541
2016-08-31,270541
2016-09-01,270541
2016-09-02,270541
2016-09-03,270541
2016-09-04,270541
2016-09-05,270541
2016-09-06,270541
2016-09-07,270541
2016-09-08,270541
2016-09-09,270541
2016-09-10,270541
2016-09-11,270541
2016-09-12,270541
2016-09-13,270541
2016-09-14,270541
2016-09-15,270541
2016-09-16,270541
2016-09-17,270541
2016-09-18,270541
2016-09-19,270541
2016-09-20,270541
2016-09-21,270541
2016-09-22,270541
2016-09-23,270541
2016-09-24,270541
2016-09-25,270541
2016-09-26,270541
2016-09-27,270541
2016-09-28,270541
2016-09-29,270541
2016-09-30,270541
2016-10-01,270541
2016-10-02,270541
2016-10-03,270541
2016-10-04,270541
2016-10-05,270541
2016-10-06,270541
2016-10-07,270541
2016-10-08,270541
2016-10-09,270541
2016-10-10,270541
2016-10-11,270541
2016-10-12,270541
2016-10-13,270541
2016-10-14,270541
2016-10-15,270541
2016-10-16,270541
2016-10-17,280014
2016-10-18,280014
2016-10-19,280014
2016-10-20,280014
2016-10-21,280014
2016-10-22,280014
2016-10-23,280014
2016-10-24,280014
2016-10-25,280014
2016-10-26,280014
2016-10-27,280014
2016-10-28,280014
2016-10-29,280014
2016-10-30,280014
2016-10-31,280014
2016-11-01,280014
2016-11-02,280014
2016-11-03,280014
2016-11-04,280014
2016-11-05,280014
2016-11-06,280014
2016-11-07,280014
2016-11-08,280014
2016-11-09,280014
2016-11-10,280014
2016-11-11,280014
2016-11-12,280014
2016-11-13,280014
2016-11-14,280014
2016-11-15,280014
2016-12-07,280014
2016-12-08,280014
2016-12-09,280014
2016-12-10,280014
2016-12-11,280014
2016-12-12,280014
2016-12-13,280014
2016-12-14,287475
2016-12-15,287475
2016-12-16,287475
2016-12-17,287475
2016-12-18,287475
2016-12-19,287475
2016-12-20,287475
2016-12-21,287475
2016-12-22,287475
2016-12-23,287475
2016-12-24,287475
2016-12-25,287475
2016-12-26,287475
2016-12-27,287475
2016-12-28,287475
2016-12-29,287475
2016-12-30,287475
2016-12-31,287475
2017-01-01,287475
2017-01-02,287475
2017-01-03,287475
2017-01-04,287475
2017-01-05,287475
2017-01-06,287475
2017-01-07,287475
2017-01-08,287475
2017-01-09,287475
2017-01-10,287475
2017-01-11,287475
2017-01-12,287475
2017-01-13,287475
2017-01-14,287475
2017-01-15,287475
2017-01-16,287475
2017-01-17,287475
2017-01-18,287475
2017-01-19,287475
2017-01-20,287475
2017-01-21,287475
2017-01-23,291689
2017-01-27,291689
2017-01-28,291689
2017-01-29,291689
2017-01-30,291689
2017-01-31,291689
2017-02-01,291689
2017-02-02,291689
2017-02-03,291689
2017-02-04,291689
2017-02-05,291689
2017-02-06,291689
2017-02-07,291689
2017-02-08,291689
2017-02-09,291689
2017-02-10,291689
2017-02-11,291689
2017-02-12,291689
2017-02-13,291689
2017-02-14,291689
2017-02-15,291689
2017-02-16,291689
2017-02-18,291689
2017-02-19,291689
2017-02-20,291689
2017-02-21,291689
2017-02-22,291689
2017-02-23,291689
2017-02-24,291689
2017-02-25,291689
2017-02-26,291689
2017-02-27,291689
2017-02-28,291689
2017-03-01,291689
2017-03-02,291689
2017-03-03,291689
2017-03-04,291689
2017-03-05,291689
2017-03-06,291689
2017-03-07,291689
2017-03-08,291689
2017-03-09,291689
2017-03-10,299834
2017-03-11,299834
2017-03-12,299834
2017-03-13,299834
2017-03-14,299834
2017-03-15,299834
2017-03-16,299834
2017-03-17,299834
2017-03-18,299834
2017-03-19,299834
2017-03-20,299834
2017-03-21,299834
2017-03-22,299834
2017-03-23,299834
2017-03-24,299834
2017-03-25,299834
2017-03-26,299834
2017-03-27,299834
2017-03-28,299834
2017-03-29,299834
2017-03-30,299834
2017-03-31,299834
2017-04-01,299834
2017-04-02,299834
2017-04-03,299834
2017-04-04,299834
2017-04-12,299834
2017-04-13,299834
2017-04-14,299834
2017-04-15,299834
2017-04-16,299834
2017-04-17,299834
2017-04-18,302079
2017-04-19,302079
2017-04-20,302079
2017-04-21,302079
2017-04-22,302079
2017-04-23,302079
2017-04-24,302079
2017-04-25,302079
2017-04-26,302079
2017-04-27,302079
2017-04-28,302079
2017-04-29,302079
2017-04-30,302079
2017-05-01,302079
2017-05-02,302079
2017-05-03,302079
2017-05-04,302079
2017-05-05,302079
2017-05-06,302079
2017-05-07,302079
2017-05-08,302079
2017-05-09,302079
2017-05-10,302079
2017-05-11,302079
2017-05-12,302079
2017-05-13,302079
2017-05-14,302079
2017-05-15,302079
2017-05-16,302079
2017-05-17,302079
2017-05-18,302079
2017-05-19,302079
2017-05-20,302079
2017-05-21,302079
2017-05-22,302079
2017-05-23,302079
2017-05-24,302079
2017-05-25,302079
2017-05-26,302079
2017-05-27,302079
2017-05-28,302079
2017-05-29,305675
2017-05-30,305675
2017-05-31,305675
2017-06-01,305675
2017-06-02,305675
2017-06-03,305675
2017-06-04,305675
2017-06-05,305675
2017-06-06,305675
2017-06-07,305675
2017-06-08,305675
2017-06-09,305675
2017-06-10,305675
2017-06-11,305675
2017-06-12,305675
2017-06-13,305675
2017-06-14,305675
2017-06-15,305675
2017-06-16,305675
2017-06-17,305675
2017-06-18,305675
2017-06-19,305675
2017-06-20,305675
2017-06-21,305675
2017-06-22,305675
2017-06-23,305675
2017-06-24,305675
2017-06-25,305675
2017-06-26,305675
2017-06-27,305675
2017-06-28,305675
2017-06-29,305675
2017-06-30,305675
2017-07-01,305675
2017-07-02,305675
2017-07-03,301033
2017-07-04,301033
2017-07-05,301033
2017-07-06,301033
2017-07-07,301033
2017-07-08,301033
2017-07-13,301033
2017-07-14,301033
2017-07-15,301033
2017-07-16,301033
2017-07-17,301033
2017-07-18,301033
2017-07-19,301033
2017-07-20,301033
2017-07-21,301033
2017-07-22,301033
2017-07-23,301033
2017-07-24,301033
2017-07-25,301033
2017-07-26,301033
2017-07-27,301033
2017-07-28,301033
2017-07-29,301033
2017-07-30,301033
2017-07-31,301033
2017-08-01,301033
2017-08-02,301033
2017-08-03,301033
2017-08-04,301033
2017-08-05,301033
2017-08-06,286961
2017-08-07,286961
2017-08-08,286961
2017-08-09,286961
2017-08-10,286961
2017-08-11,286961
2017-08-12,286961
2017-08-13,286961
2017-08-14,286961
2017-08-15,286961
2017-08-16,286961
2017-08-17,286961
2017-08-18,286961
2017-08-19,286961
2017-08-20,286961
2017-08-21,286961
2017-08-22,286961
2017-08-23,286961
2017-08-24,286961
2017-08-25,286961
2017-08-26,286961
2017-08-27,286961
2017-08-28,286961
2017-08-29,286961
2017-08-30,286961
2017-08-31,286961
2017-09-01,286961
2017-09-02,286961
2017-09-03,286961
2017-09-04,286961
2017-09-05,286961
2017-09-06,286961
2017-09-07,286961
2017-09-08,286961
2017-09-09,286961
2017-09-10,286961
2017-09-11,286961
2017-09-12,282786
2017-09-13,282786
2017-09-14,282786
2017-09-15,282786
2017-09-16,282786
2017-09-17,282786
2017-09-18,282786
2017-09-19,282786
2017-09-20,282786
2017-09-22,282786
2017-09-23,282786
2017-09-24,282786
2017-09-25,282786
2017-09-26,282786
2017-09-27,282786
2017-09-28,282786
2017-09-29,282786
2017-09-30,282786
2017-10-01,282786
2017-10-02,282786
2017-10-03,282786
2017-10-04,282786
2017-10-05,282786
2017-10-06,282786
2017-10-07,282786
2017-10-08,282786
2017-10-09,282786
2017-10-10,282786
2017-10-11,282786
2017-10-12,282786
2017-10-13,282786
2017-10-14,282786
2017-10-15,282786
2017-10-16,282786
2017-10-17,282786
2017-10-18,282786
2017-10-19,282786
2017-10-20,282786
2017-10-21,274644
2017-10-22,274644
2017-10-23,274644
2017-10-24,274644
2017-10-25,274644
2017-10-26,274644
2017-10-27,274644
2017-10-28,274644
2017-10-29,274644
2017-10-30,274644
2017-10-31,274644
2017-11-01,274644
2017-11-02,274644
2017-11-03,274644
2017-11-04,274644
2017-11-05,274644
2017-11-06,274644
2017-11-07,274644
2017-11-08,274644
2017-11-09,274644
2017-11-10,274644
2017-11-11,274644
2017-11-12,274644
2017-11-13,274644
2017-11-14,274644
2017-11-15,274644
2017-11-16,274644
2017-11-17,274644
2017-11-18,274644
2017-11-19,274644
2017-11-20,274644
2017-11-21,274644
2017-11-22,274644
2017-11-23,274644
2017-11-24,274644
2017-11-25,274644
2017-11-26,274644
2017-11-27,274644
2017-11-28,274644
2017-11-29,274644
2017-11-30,274644
2017-12-01,274644
2017-12-02,274644
2017-12-03,274644
2017-12-04,268812
2017-12-05,268812
2017-12-06,268812
2017-12-07,268812
2017-12-08,268812
2017-12-09,268812
2017-12-10,268812
2017-12-11,268812
2017-12-12,268812
2017-12-13,268812
2017-12-14,268812
2017-12-15,268812
2017-12-16,268812
2017-12-17,268812
2017-12-18,268812
2017-12-19,268812
2017-12-20,268812
2017-12-21,268812
2017-12-22,268812
2017-12-23,268812
2017-12-24,268812
2017-12-25,268812
2017-12-26,268812
2017-12-27,268812
2017-12-28,268812
2017-12-29,268812
2017-12-30,268812
2017-12-31,268812
2018-01-01,268812
2018-01-02,268812
2018-01-03,268812
2018-01-04,268812
2018-01-05,265716
2018-01-06,265716
2018-01-07,265716
2018-01-08,265716
2018-01-09,265716
2018-01-10,265716
2018-01-11,265716
2018-01-12,265716
2018-01-13,265716
2018-01-14,265716
2018-01-15,265716
2018-01-16,265716
2018-01-17,265716
2018-01-18,265716
2018-01-19,265716
2018-01-20,265716
2018-01-21,265716
2018-01-22,265716
2018-01-23,265716
2018-01-24,264321
2018-01-25,264321
2018-01-26,264321
2018-01-27,264321
2018-01-28,264321
2018-01-29,264321
2018-01-30,264321
2018-01-31,264321
2018-02-01,264321
2018-02-02,264321
2018-02-03,264321
2018-02-04,264321
2018-02-05,264321
2018-02-06,264321
2018-02-07,264321
2018-02-08,264321
2018-02-09,264321
2018-02-10,264321
2018-02-11,264321
2018-02-12,256037
2018-02-13,256037
2018-02-14,256037
2018-02-15,256037
2018-02-16,256037
2018-02-17,256037
2018-02-18,256037
2018-02-19,256037
2018-02-20,256037
2018-02-21,256037
2018-02-22,256037
2018-02-23,256037
2018-02-24,256037
2018-02-25,256037
2018-02-26,256037
2018-02-27,256037
2018-02-28,256037
2018-03-01,256037
2018-03-02,253157
2018-03-03,253157
2018-03-04,253157
2018-03-05,253157
2018-03-06,253157
2018-03-07,253157
2018-03-08,253157
2018-03-09,253157
2018-03-10,253157
2018-03-11,253157
2018-03-12,253157
2018-03-13,253157
2018-03-14,253157
2018-03-15,253157
2018-03-16,253157
2018-03-17,253157
2018-03-18,253157
2018-03-19,253157
2018-03-20,255307
2018-03-21,255307
2018-03-22,255307
2018-03-23,255307
2018-03-24,255307
2018-03-25,255307
2018-03-26,255307
2018-03-27,255307
2018-03-28,255307
2018-03-29,255307
2018-03-30,255307
2018-03-31,255307
2018-04-01,255307
2018-04-02,255307
2018-04-03,255307
2018-04-04,255307
2018-04-05,255307
2018-04-06,255307
2018-04-07,255307
2018-04-08,249635
2018-04-09,249635
2018-04-10,249635
2018-04-11,249635
2018-04-12,249635
2018-04-13,249635
2018-04-14,249635
2018-04-15,249635
2018-04-16,249635
2018-04-17,249635
2018-04-18,249635
2018-04-19,249635
2018-04-20,249635
2018-04-21,249635
2018-04-22,249635
2018-04-23,249635
2018-04-24,249635
2018-04-25,249635
2018-04-26,249635
2018-04-27,249635
2018-04-28,249635
2018-04-29,249635
2018-04-30,249865
2018-05-01,249865
2018-05-02,249865
2018-05-03,249865
2018-05-04,249865
2018-05-05,249865
2018-05-06,249865
2018-05-07,249865
2018-05-08,249865
2018-05-09,249865
2018-05-10,249865
2018-05-11,249865
2018-05-12,249865
2018-05-13,249865
2018-05-14,249865
2018-05-15,249865
2018-05-16,249865
2018-05-17,249865
2018-05-18,257151
2018-05-19,257151
2018-05-20,257151
2018-05-21,257151
2018-05-22,257151
2018-05-23,257151
2018-05-24,257151
2018-05-25,257151
2018-05-26,257151
2018-05-27,257151
2018-05-28,257151
2018-05-29,257151
2018-05-30,257151
2018-05-31,257151
2018-06-01,257151
2018-06-02,257151
2018-06-03,257151
2018-06-04,259853
2018-06-05,259853
2018-06-06,259853
2018-06-07,259853
2018-06-08,259853
2018-06-09,259853
2018-06-10,259853
2018-06-11,259853
2018-06-12,259853
2018-06-13,259853
2018-06-14,259853
2018-06-15,259853
2018-06-16,259853
2018-06-17,259853
2018-06-18,259853
2018-06-19,259853
2018-06-20,259853
2018-06-21,259853
2018-06-22,259853
2018-06-23,258831
2018-06-24,258831
2018-06-25,258831
2018-06-26,258831
2018-06-27,258831
2018-06-28,258831
2018-06-29,258831
2018-06-30,258831
2018-07-01,258831
2018-07-02,258831
2018-07-03,258831
2018-07-04,258831
2018-07-05,258831
2018-07-06,258831
2018-07-07,258831
2018-07-08,258831
2018-07-09,258831
2018-07-10,258831
2018-07-11,258831
2018-07-12,258831
2018-07-13,258831
2018-07-14,258831
2018-07-15,258831
2018-07-16,258831
2018-07-17,258831
2018-07-18,258831
2018-07-19,258831
2018-07-20,258831
2018-07-21,258831
2018-07-22,258831
2018-07-23,258831
2018-07-24,258831
2018-07-25,266951
2018-07-26,266951
2018-07-27,266951
2018-07-28,266951
2018-07-29,266951
2018-07-30,266951
2018-07-31,266951
2018-08-01,266951
2018-08-02,266951
2018-08-03,266951
2018-08-04,266951
2018-08-05,266951
2018-08-06,274498
2018-08-07,274498
2018-08-08,274498
2018-08-09,274498
2018-08-10,274498
2018-08-11,274498
2018-08-12,274498
2018-08-14,274498
2018-08-16,274498
2018-08-17,274498
2018-08-18,274498
2018-08-19,274986
2018-08-20,274986
2018-08-21,274986
2018-08-22,274986
2018-08-23,274986
2018-08-24,274986
2018-08-25,274986
2018-08-26,274986
2018-08-27,274986
2018-08-28,274986
2018-08-29,273475
2018-08-30,273475
2018-08-31,273475
2018-09-01,273475
2018-09-02,273475
2018-09-03,273475
2018-09-04,273475
2018-09-05,273475
2018-09-06,273475
2018-09-07,273475
2018-09-08,267776
2018-09-09,267776
2018-09-10,267776
2018-09-11,267776
2018-09-12,267776
2018-09-13,267776
2018-09-14,267776
2018-09-15,267776
2018-09-16,267776
2018-09-17,267776
2018-09-18,257819
2018-09-19,257819
2018-09-20,257819
2018-09-21,257819
2018-09-22,257819
2018-09-23,257819
2018-09-24,257819
2018-09-25,257819
2018-09-26,257819
2018-09-27,257819
2018-09-28,257819
2018-09-29,245714
2018-09-30,245714
2018-10-01,245714
2018-10-02,245714
2018-10-03,245714
2018-10-04,245714
2018-10-05,245714
2018-10-06,245714
2018-10-07,245714
2018-10-08,245714
2018-10-09,245714
2018-10-10,238239
2018-10-11,238239
2018-10-12,238239
2018-10-13,238239
2018-10-14,238239
2018-10-15,238239
2018-10-16,238239
2018-10-17,238239
2018-10-18,238239
2018-10-19,238239
2018-10-20,238239
2018-10-21,238239
2018-10-22,238239
2018-10-23,228766
2018-10-24,228766
2018-10-25,228766
2018-10-26,228766
2018-10-27,228766
2018-10-28,228766
2018-10-29,228766
2018-10-30,228766
2018-10-31,228766
2018-11-01,228766
2018-11-03,219766
2018-11-04,219766
2018-11-05,219766
2018-11-06,219766
2018-11-07,219553
2018-11-08,219553
2018-11-09,219553
2018-11-10,219553
2018-11-11,224382
2018-11-12,224382
2018-11-13,224382
2018-11-15,233311
2018-11-16,233311
2018-11-17,233311
2018-11-18,233311
2018-11-19,243893
2018-11-20,243893
2018-11-21,243893
2018-11-22,243893
2018-11-23,254819
2018-11-24,254819
2018-11-25,254819
2018-11-26,254819
2018-11-27,265669
2018-11-28,265669
2018-11-29,265669
2018-12-01,265669
2018-12-02,267275
2018-12-03,267275
2018-12-04,267275
2018-12-05,267275
2018-12-07,275287
2018-12-09,275287
2018-12-10,275287
2018-12-11,275287
2018-12-12,285118
2018-12-13,285118
2018-12-14,285118
2018-12-15,285118
2018-12-16,285118
2018-12-17,294293
2018-12-18,294293
2018-12-19,294293
2018-12-20,294293
2018-12-21,294293
2018-12-22,298780
2018-12-23,298780
2018-12-24,298780
2018-12-25,298780
2018-12-26,298780
2018-12-27,298780
2018-12-28,290830
2018-12-29,290830
2018-12-30,290830
2018-12-31,290830
2019-01-01,290830
2019-01-02,290830
2019-01-03,281450
2019-01-04,281450
2019-01-05,281450
2019-01-06,281450
2019-01-08,272114
2019-01-10,272114
2019-01-11,272114
2019-01-12,272114
2019-01-13,272114
2019-01-14,263033
2019-01-15,263033
2019-01-16,263033
2019-01-17,263033
2019-01-18,263033
2019-01-19,263033
2019-01-20,251318
2019-01-21,251318
2019-01-22,251318
2019-01-23,251318
2019-01-24,251318
2019-01-25,251318
2019-01-26,251318
2019-01-27,239980
2019-01-28,239980
2019-01-29,239980
2019-01-30,239980
2019-01-31,239980
2019-02-01,239980
2019-02-02,239980
2019-02-03,230809
2019-02-04,230809
2019-02-05,230809
2019-02-06,230809
2019-02-07,230809
2019-02-08,230809
2019-02-09,230809
2019-02-10,225059
2019-02-11,225059
2019-02-12,225059
2019-02-13,225059
2019-02-14,225059
2019-02-15,225059
2019-02-16,225059
2019-02-17,225059
2019-02-18,225059
2019-02-19,225049
2019-02-20,225049
2019-02-21,225049
2019-02-22,225049
2019-02-23,225049
2019-02-24,225049
2019-02-25,225049
2019-02-26,225049
2019-02-27,225049
2019-02-28,225049
2019-03-01,225049
2019-03-02,225049
2019-03-03,225049
2019-03-04,225049
2019-03-05,225049
2019-03-06,225049
2019-03-07,214157
2019-03-08,214157
2019-03-09,214157
2019-03-10,214157
2019-03-11,214157
2019-03-12,214157
2019-03-13,214157
2019-03-14,214157
2019-03-15,214157
2019-03-16,207266
2019-03-17,207266
2019-03-18,207266
2019-03-19,207266
2019-03-20,207266
2019-03-21,207266
2019-03-22,207266
2019-03-23,207266
