date_obj,Green%20elegant%20shirt price
2016-09-06,41843
2016-09-07,41843
2016-09-08,41843
2016-09-09,41843
2016-09-10,43583
2016-09-11,43583
2016-09-12,43583
2016-09-13,45127
2016-09-14,45127
2016-09-15,45127
2016-09-16,45127
2016-09-17,46222
2016-09-18,46222
2016-09-19,46222
2016-09-20,47628
2016-09-21,47628
2016-09-22,47628
2016-09-23,49812
2016-09-24,49812
2016-09-25,49812
2016-09-26,49812
2016-09-27,51830
2016-09-28,51830
2016-09-29,51830
2016-09-30,53130
2016-10-01,53130
2016-10-02,53130
2016-10-03,53130
2016-10-04,53381
2016-10-05,53381
2016-10-06,53381
2016-10-07,53049
2016-10-08,53049
2016-10-09,53049
2016-10-10,52903
2016-10-11,52903
2016-10-12,52903
2016-10-13,54188
2016-10-14,54188
2016-10-15,54188
2016-10-16,56691
2016-10-17,56691
2016-10-18,58687
2016-10-19,58687
2016-10-20,58687
2016-10-21,61280
2016-10-22,61280
2016-10-23,61280
2016-10-24,61280
2016-10-25,64134
2016-10-26,64134
2016-10-27,64134
2016-10-28,64134
2016-10-29,64847
2016-10-30,64847
2016-10-31,64847
2016-11-01,64847
2016-11-02,64333
2016-11-03,64333
2016-11-04,64333
2016-11-05,63958
2016-11-06,63958
2016-11-07,63958
2016-11-08,63769
2016-11-09,63769
2016-11-10,63769
2016-11-11,64304
2016-11-12,64304
2016-11-13,64304
2016-11-14,64006
2016-11-15,64006
2016-12-07,74624
2016-12-08,76098
2016-12-09,76098
2016-12-10,76098
2016-12-11,76652
2016-12-12,76652
2016-12-13,76652
2016-12-14,75946
2016-12-15,75946
2016-12-16,75946
2016-12-17,75946
2016-12-18,76099
2016-12-19,76099
2016-12-20,76099
2016-12-21,76057
2016-12-22,76057
2016-12-23,76057
2016-12-24,79186
2016-12-25,79186
2016-12-26,79186
2016-12-27,79186
2016-12-28,81069
2016-12-29,81069
2016-12-30,81069
2016-12-31,81069
2017-01-01,84783
2017-01-02,84783
2017-01-03,84783
2017-01-04,86805
2017-01-05,86805
2017-01-06,86805
2017-01-07,87184
2017-01-08,87184
2017-01-09,87184
2017-01-10,84833
2017-01-11,84833
2017-01-12,81103
2017-01-13,81103
2017-01-14,81103
2017-01-15,77536
2017-01-16,77536
2017-01-17,77536
2017-01-18,73754
2017-01-19,73754
2017-01-20,73754
2017-01-21,71607
2017-01-22,71607
2017-01-23,71607
2017-01-27,72768
2017-01-28,74192
2017-01-29,74192
2017-01-30,74192
2017-01-31,76028
2017-02-01,76028
2017-02-02,78955
2017-02-03,78955
2017-02-04,78955
2017-02-05,81694
2017-02-06,81694
2017-02-07,81694
2017-02-08,85283
2017-02-09,85283
2017-02-10,85283
2017-02-11,84480
2017-02-12,84480
2017-02-13,84480
2017-02-14,82953
2017-02-15,82953
2017-02-16,80784
2017-02-18,80784
2017-02-19,79414
2017-02-20,79414
2017-02-21,79414
2017-02-22,77167
2017-02-23,77167
2017-02-24,77167
2017-02-25,75441
2017-02-26,75441
2017-02-27,75441
2017-02-28,74242
2017-03-01,74242
2017-03-02,74022
2017-03-03,74022
2017-03-04,73370
2017-03-05,73370
2017-03-06,72392
2017-03-07,72392
2017-03-08,72392
2017-03-09,72805
2017-03-10,72805
2017-03-11,73715
2017-03-12,73715
2017-03-13,73055
2017-03-14,73055
2017-03-15,74288
2017-03-16,74288
2017-03-17,74668
2017-03-18,74668
2017-03-19,74668
2017-03-20,74549
2017-03-21,74549
2017-03-22,74549
2017-03-23,75427
2017-03-24,75427
2017-03-25,75427
2017-03-26,77849
2017-03-27,77849
2017-03-28,77849
2017-03-29,79443
2017-03-30,79443
2017-03-31,81891
2017-04-01,81891
2017-04-02,81891
2017-04-03,85480
2017-04-04,85480
2017-04-12,95404
2017-04-13,95404
2017-04-14,95668
2017-04-15,95668
2017-04-16,95057
2017-04-17,95057
2017-04-18,95057
2017-04-19,95113
2017-04-20,95113
2017-04-21,95113
2017-04-22,93888
2017-04-23,93888
2017-04-24,93888
2017-04-25,92972
2017-04-26,92972
2017-04-27,92972
2017-04-28,92972
2017-04-29,93506
2017-04-30,93506
2017-05-01,93506
2017-05-02,93642
2017-05-03,93642
2017-05-04,93642
2017-05-05,92801
2017-05-06,92801
2017-05-07,92801
2017-05-08,91669
2017-05-09,91669
2017-05-10,93518
2017-05-11,93518
2017-05-12,93518
2017-05-13,92715
2017-05-14,92715
2017-05-15,92715
2017-05-16,92676
2017-05-17,92676
2017-05-18,92676
2017-05-19,92676
2017-05-20,93210
2017-05-21,93210
2017-05-22,93210
2017-05-23,93210
2017-05-24,92420
2017-05-25,92420
2017-05-26,92420
2017-05-27,92420
2017-05-28,92742
2017-05-29,92742
2017-05-30,92742
2017-05-31,92721
2017-06-01,92721
2017-06-02,92721
2017-06-03,92820
2017-06-04,92820
2017-06-05,92820
2017-06-06,92994
2017-06-07,92994
2017-06-08,93966
2017-06-09,93966
2017-06-10,93844
2017-06-11,93844
2017-06-12,93844
2017-06-13,92214
2017-06-14,92214
2017-06-15,92214
2017-06-16,93421
2017-06-17,93421
2017-06-18,93421
2017-06-19,93421
2017-06-20,95337
2017-06-21,95337
2017-06-22,95337
2017-06-23,95337
2017-06-24,95716
2017-06-25,95716
2017-06-26,95716
2017-06-27,95861
2017-06-28,95861
2017-06-29,95861
2017-06-30,93094
2017-07-01,93094
2017-07-02,93094
2017-07-03,89656
2017-07-04,89656
2017-07-05,89656
2017-07-06,89000
2017-07-07,89000
2017-07-08,89000
2017-07-13,88764
2017-07-14,88764
2017-07-15,90524
2017-07-16,90524
2017-07-17,90942
2017-07-18,90942
2017-07-19,90942
2017-07-20,90401
2017-07-21,90401
2017-07-22,90401
2017-07-23,90892
2017-07-24,90892
2017-07-25,90892
2017-07-26,90892
2017-07-27,94222
2017-07-28,94222
2017-07-29,94222
2017-07-30,97271
2017-07-31,97271
2017-08-01,97271
2017-08-02,101090
2017-08-03,101090
2017-08-04,101090
2017-08-05,102611
2017-08-06,102611
2017-08-09,102979
2017-08-10,102979
2017-08-11,102979
2017-08-12,102618
2017-08-13,102618
2017-08-14,102618
2017-08-15,102618
2017-08-16,104559
2017-08-17,104559
2017-08-18,104559
2017-08-19,105235
2017-08-20,105235
2017-08-21,105235
2017-08-22,104583
2017-08-23,104583
2017-08-24,104583
2017-08-25,104583
2017-08-26,104440
2017-08-27,104440
2017-08-28,104440
2017-08-29,104440
2017-08-30,104804
2017-08-31,104804
2017-09-01,104804
2017-09-02,104020
2017-09-03,104020
2017-09-04,104020
2017-09-05,102160
2017-09-06,102160
2017-09-07,102160
2017-09-08,100878
2017-09-09,100878
2017-09-10,100878
2017-09-11,97677
2017-09-12,97677
2017-09-13,97677
2017-09-14,96570
2017-09-15,96570
2017-09-16,96570
2017-09-17,93377
2017-09-18,93377
2017-09-19,93377
2017-09-20,91609
2017-09-21,91609
2017-09-22,91609
2017-09-23,90377
2017-09-24,90377
2017-09-25,90377
2017-09-26,92323
2017-09-27,92323
2017-09-28,92323
2017-09-29,96301
2017-09-30,96301
2017-10-01,96301
2017-10-02,100645
2017-10-03,100645
2017-10-04,100645
2017-10-05,100645
2017-10-06,103533
2017-10-07,103533
2017-10-08,103533
2017-10-09,106675
2017-10-10,106675
2017-10-11,106675
2017-10-12,106675
2017-10-13,107591
2017-10-14,107591
2017-10-15,107591
2017-10-16,107390
2017-10-17,107390
2017-10-18,107390
2017-10-19,107390
2017-10-20,109806
2017-10-21,109806
2017-10-22,109806
2017-10-23,111499
2017-10-24,111499
2017-10-25,111499
2017-10-26,112527
2017-10-27,112527
2017-10-28,112527
2017-10-29,112527
2017-10-30,111555
2017-10-31,111555
2017-11-01,111555
2017-11-02,111555
2017-11-03,107393
2017-11-04,107393
2017-11-05,107393
2017-11-06,102574
2017-11-07,102574
2017-11-08,102574
2017-11-09,98962
2017-11-10,98962
2017-11-11,98962
2017-11-12,97887
2017-11-13,97887
2017-11-14,97887
2017-11-15,97887
2017-11-16,97913
2017-11-17,97913
2017-11-18,97913
2017-11-19,97913
2017-11-20,95419
2017-11-21,95419
2017-11-22,95419
2017-11-23,95419
2017-11-24,94748
2017-11-25,94748
2017-11-26,94748
2017-11-27,94748
2017-11-28,92463
2017-11-29,92463
2017-11-30,92463
2017-12-01,92463
2017-12-02,91798
2017-12-03,91798
2017-12-04,91798
2017-12-05,92678
2017-12-06,92678
2017-12-07,92678
2017-12-08,93846
2017-12-09,93846
2017-12-10,93846
2017-12-11,93754
2017-12-12,93754
2017-12-13,93754
2017-12-14,93061
2017-12-15,93061
2017-12-16,93061
2017-12-17,92857
2017-12-18,92857
2017-12-19,92857
2017-12-20,93606
2017-12-21,93606
2017-12-22,93606
2017-12-23,97418
2017-12-24,97418
2017-12-25,97418
2017-12-26,97418
2017-12-27,100351
2017-12-28,100351
2017-12-29,100351
2017-12-30,104803
2017-12-31,104803
2018-01-01,104803
2018-01-02,104803
2018-01-03,108704
2018-01-04,108704
2018-01-05,108704
2018-01-06,105951
2018-01-07,105951
2018-01-08,105951
2018-01-09,102481
2018-01-10,102481
2018-01-11,102481
2018-01-12,100286
2018-01-13,100286
2018-01-14,100286
2018-01-15,99246
2018-01-16,99246
2018-01-17,99246
2018-01-18,96695
2018-01-19,96695
2018-01-20,96695
2018-01-21,97134
2018-01-22,97134
2018-01-23,97329
2018-01-25,97329
2018-01-26,97329
2018-01-27,97944
2018-01-28,97944
2018-01-29,96808
2018-01-30,96808
2018-01-31,96808
2018-02-01,94224
2018-02-02,94224
2018-02-03,94224
2018-02-04,91052
2018-02-05,91052
2018-02-06,91052
2018-02-07,87357
2018-02-08,87357
2018-02-09,87357
2018-02-10,87357
2018-02-11,84492
2018-02-12,84492
2018-02-13,84492
2018-02-14,81684
2018-02-15,81684
2018-02-16,81684
2018-02-17,79780
2018-02-18,79780
2018-02-19,78802
2018-02-20,78802
2018-02-21,78802
2018-02-22,79619
2018-02-23,79619
2018-02-24,79619
2018-02-25,78327
2018-02-26,78327
2018-02-27,78327
2018-02-28,78564
2018-03-01,78564
2018-03-02,78564
2018-03-03,77975
2018-03-04,77975
2018-03-05,77975
2018-03-06,77975
2018-03-07,76031
2018-03-08,76031
2018-03-09,76031
2018-03-10,76031
2018-03-11,75629
2018-03-12,75629
2018-03-13,75629
2018-03-14,76390
2018-03-15,76390
2018-03-16,76390
2018-03-17,75776
2018-03-18,75776
2018-03-19,75776
2018-03-20,75680
2018-03-21,75680
2018-03-23,75680
2018-03-24,75463
2018-03-25,75463
2018-03-26,75463
2018-03-27,74575
2018-03-28,74575
2018-03-29,74575
2018-03-30,74575
2018-03-31,73580
2018-04-01,73580
2018-04-02,73580
2018-04-03,72704
2018-04-04,72704
2018-04-05,72704
2018-04-06,72704
2018-04-07,72448
2018-04-08,72448
2018-04-09,72448
2018-04-10,74181
2018-04-11,74181
2018-04-12,74181
2018-04-13,74181
2018-04-14,75876
2018-04-15,75876
2018-04-16,75876
2018-04-17,76958
2018-04-18,76958
2018-04-19,76958
2018-04-20,78639
2018-04-21,78639
2018-04-22,78639
2018-04-23,79644
2018-04-24,79644
2018-04-25,79644
2018-04-26,79644
2018-04-27,81690
2018-04-28,81690
2018-04-29,81690
2018-04-30,81690
2018-05-01,82418
2018-05-04,82418
2018-05-05,82837
2018-05-06,82837
2018-05-07,82837
2018-05-08,83229
2018-05-09,83229
2018-05-10,83229
2018-05-11,82388
2018-05-12,82388
2018-05-13,82388
2018-05-14,82388
2018-05-15,82213
2018-05-16,82213
2018-05-17,82213
2018-05-18,82258
2018-05-19,82258
2018-05-20,82258
2018-05-21,83332
2018-05-22,83332
2018-05-23,83332
2018-05-24,85108
2018-05-25,85108
2018-05-26,85108
2018-05-27,85108
2018-05-28,86375
2018-05-29,86375
2018-05-30,86375
2018-05-31,86375
2018-06-01,86375
2018-06-02,86478
2018-06-03,86478
2018-06-04,86478
2018-06-05,85623
2018-06-06,85623
2018-06-07,85623
2018-06-08,84357
2018-06-09,84357
2018-06-10,84357
2018-06-11,84357
2018-06-12,83755
2018-06-13,83755
2018-06-14,83755
2018-06-15,83755
2018-06-16,83505
2018-06-17,83505
2018-06-18,83505
2018-06-19,83547
2018-06-20,83547
2018-06-21,83547
2018-06-22,83547
2018-06-23,82666
2018-06-24,82666
2018-06-25,82666
2018-06-26,82176
2018-06-27,82176
2018-06-28,82176
2018-06-29,81760
2018-06-30,81760
2018-07-01,81760
2018-07-02,81760
2018-07-03,81536
2018-07-04,81536
2018-07-05,81536
2018-07-06,81536
2018-07-07,80982
2018-07-08,80982
2018-07-09,80982
2018-07-10,80982
2018-07-11,80919
2018-07-12,80919
2018-07-13,80919
2018-07-14,81881
2018-07-15,81881
2018-07-16,81881
2018-07-17,81881
2018-07-18,84090
2018-07-19,84090
2018-07-20,84090
2018-07-21,84921
2018-07-22,84921
2018-07-23,84158
2018-07-24,84158
2018-07-25,84158
2018-07-26,83949
2018-07-27,83949
2018-07-28,83949
2018-07-29,85804
2018-07-30,85804
2018-07-31,85804
2018-08-01,87169
2018-08-02,87169
2018-08-03,87169
2018-08-04,87959
2018-08-05,87959
2018-08-06,87959
2018-08-07,87959
2018-08-08,87593
2018-08-09,87593
2018-08-10,87593
2018-08-11,87548
2018-08-12,87548
2018-08-14,86445
2018-08-16,86080
2018-08-17,86080
2018-08-18,86080
2018-08-19,85371
2018-08-20,85371
2018-08-21,85371
2018-08-22,85054
2018-08-23,85054
2018-08-24,84548
2018-08-25,84548
2018-08-26,84712
2018-08-27,84712
2018-08-28,84755
2018-08-29,84755
2018-08-30,84755
2018-08-31,86044
2018-09-01,86044
2018-09-02,86044
2018-09-03,86357
2018-09-04,86357
2018-09-05,87963
2018-09-06,87963
2018-09-07,87963
2018-09-08,88518
2018-09-09,88518
2018-09-10,88518
2018-09-11,88434
2018-09-12,88434
2018-09-13,88434
2018-09-14,89139
2018-09-15,89139
2018-09-16,89139
2018-09-17,89992
2018-09-18,89992
2018-09-19,89992
2018-09-20,90178
2018-09-21,90178
2018-09-22,90178
2018-09-23,88802
2018-09-24,88802
2018-09-25,88802
2018-09-26,88431
2018-09-27,88431
2018-09-28,88431
2018-09-29,91435
2018-09-30,91435
2018-10-01,91435
2018-10-02,93878
2018-10-03,93878
2018-10-04,93878
2018-10-05,93937
2018-10-06,93937
2018-10-07,93937
2018-10-08,93682
2018-10-09,93682
2018-10-10,93682
2018-10-11,93126
2018-10-12,93126
2018-10-13,93126
2018-10-14,94682
2018-10-15,94682
2018-10-16,94682
2018-10-17,94805
2018-10-18,94805
2018-10-19,94805
2018-10-20,94900
2018-10-21,94900
2018-10-22,94900
2018-10-23,96923
2018-10-24,96923
2018-10-25,96923
2018-10-26,97191
2018-10-27,97191
2018-10-28,99289
2018-10-29,99289
2018-10-30,99289
2018-10-31,99780
2018-11-01,99780
2018-11-03,103237
2018-11-04,107061
2018-11-05,110663
2018-11-06,110663
2018-11-07,111804
2018-11-08,111804
2018-11-09,113561
2018-11-10,113561
2018-11-11,117551
2018-11-12,118305
2018-11-13,118305
2018-11-14,117092
2018-11-15,117092
2018-11-16,113030
2018-11-17,113030
2018-11-18,111181
2018-11-19,111181
2018-11-20,108624
2018-11-21,108624
2018-11-22,108415
2018-11-23,108415
2018-11-24,109185
2018-11-25,109185
2018-11-26,105659
2018-11-27,105659
2018-11-28,104244
2018-11-29,104244
2018-12-01,103989
2018-12-02,103203
2018-12-03,103203
2018-12-05,102266
2018-12-07,101634
2018-12-09,99541
2018-12-10,98333
2018-12-11,98333
2018-12-12,94983
2018-12-13,94983
2018-12-14,94712
2018-12-15,94712
2018-12-16,93352
2018-12-17,93352
2018-12-18,93352
2018-12-19,92102
2018-12-20,92102
2018-12-21,91567
2018-12-22,91567
2018-12-23,91899
2018-12-24,91899
2018-12-25,92791
2018-12-26,92791
2018-12-27,91171
2018-12-28,91171
2018-12-29,91986
2018-12-30,91986
2018-12-31,91976
2019-01-01,91976
2019-01-02,91976
2019-01-03,90618
2019-01-04,90618
2019-01-05,88491
2019-01-06,88491
2019-01-08,87782
2019-01-10,87053
2019-01-11,87170
2019-01-12,87170
2019-01-13,85733
2019-01-14,85733
2019-01-15,82411
2019-01-16,82411
2019-01-17,81093
2019-01-18,81093
2019-01-19,80185
2019-01-20,80185
2019-01-21,80185
2019-01-22,79430
2019-01-23,79430
2019-01-24,78210
2019-01-25,78210
2019-01-26,78656
2019-01-27,78656
2019-01-28,76477
2019-01-29,76477
2019-01-30,76324
2019-01-31,76324
2019-02-01,75693
2019-02-02,75693
2019-02-03,73042
2019-02-04,73042
2019-02-05,70364
2019-02-06,70364
2019-02-07,69647
2019-02-08,69647
2019-02-09,69647
2019-02-10,69890
2019-02-11,69890
2019-02-12,69890
2019-02-13,70062
2019-02-14,70062
2019-02-15,70062
2019-02-16,69511
2019-02-17,69511
2019-02-18,69859
2019-02-19,69859
2019-02-20,69908
2019-02-21,69908
2019-02-22,70240
2019-02-23,70240
2019-02-24,68847
2019-02-25,68847
2019-02-26,67590
2019-02-27,67590
2019-02-28,67590
2019-03-01,66687
2019-03-02,66687
2019-03-03,66582
2019-03-04,66582
2019-03-05,67163
2019-03-06,67163
2019-03-07,67016
2019-03-08,67016
2019-03-09,67016
2019-03-10,67122
2019-03-11,67122
2019-03-12,66730
2019-03-13,66730
2019-03-14,66889
2019-03-15,66889
2019-03-16,66772
2019-03-17,66488
2019-03-18,66488
2019-03-19,66488
2019-03-20,66030
2019-03-21,66030
2019-03-22,66030
2019-03-23,65469
2019-03-24,65469
2019-03-25,65469
2019-03-26,65175
2019-03-27,65175
