date_obj,Raw%20jubbly price
2016-02-12,937
2016-02-13,937
2016-02-14,937
2016-02-15,937
2016-02-16,937
2016-02-17,937
2016-02-18,937
2016-02-19,937
2016-02-20,937
2016-02-21,937
2016-02-22,937
2016-02-23,937
2016-02-24,937
2016-02-25,937
2016-02-26,937
2016-02-27,937
2016-02-28,937
2016-02-29,937
2016-03-01,937
2016-03-02,937
2016-03-03,937
2016-03-04,937
2016-03-05,937
2016-03-06,937
2016-03-07,937
2016-03-08,937
2016-03-09,937
2016-03-10,937
2016-03-11,937
2016-03-12,937
2016-03-13,937
2016-03-14,937
2016-03-15,937
2016-03-16,937
2016-03-17,937
2016-03-18,937
2016-03-19,937
2016-03-20,937
2016-03-21,937
2016-03-22,937
2016-03-23,937
2016-03-24,937
2016-03-25,937
2016-03-26,937
2016-03-27,937
2016-03-28,937
2016-03-29,937
2016-03-30,937
2016-03-31,937
2016-04-01,937
2016-04-02,937
2016-04-03,937
2016-04-04,937
2016-04-05,937
2016-04-06,937
2016-04-07,921
2016-04-08,921
2016-04-09,921
2016-04-10,921
2016-04-11,921
2016-04-12,921
2016-04-13,921
2016-04-14,921
2016-04-15,921
2016-04-16,921
2016-04-17,921
2016-04-18,921
2016-04-19,921
2016-04-20,921
2016-04-21,921
2016-04-22,921
2016-04-23,921
2016-04-24,921
2016-04-25,921
2016-04-26,921
2016-04-27,921
2016-04-28,921
2016-04-29,921
2016-04-30,921
2016-05-01,921
2016-05-02,921
2016-05-03,921
2016-05-04,921
2016-05-05,921
2016-05-06,921
2016-05-07,921
2016-05-08,921
2016-05-09,921
2016-05-10,921
2016-05-11,921
2016-05-12,921
2016-05-13,921
2016-05-14,921
2016-05-15,921
2016-05-16,921
2016-05-17,936
2016-05-18,936
2016-05-19,936
2016-05-22,936
2016-05-23,936
2016-05-24,936
2016-05-25,936
2016-05-26,936
2016-05-27,936
2016-05-28,936
2016-05-29,936
2016-05-30,936
2016-05-31,936
2016-06-01,936
2016-06-02,936
2016-06-03,936
2016-06-04,936
2016-06-05,936
2016-06-06,936
2016-06-07,936
2016-06-08,936
2016-06-09,936
2016-06-10,936
2016-06-11,936
2016-06-12,936
2016-06-13,936
2016-06-14,936
2016-06-15,936
2016-06-16,936
2016-06-17,936
2016-06-18,936
2016-06-19,936
2016-06-20,936
2016-06-21,936
2016-06-22,936
2016-06-23,936
2016-06-24,936
2016-06-25,936
2016-06-26,936
2016-06-27,936
2016-06-28,936
2016-06-29,936
2016-06-30,936
2016-07-01,936
2016-07-02,936
2016-07-03,911
2016-07-04,911
2016-07-05,911
2016-07-06,911
2016-07-07,911
2016-07-08,911
2016-07-09,911
2016-07-10,911
2016-07-11,911
2016-07-12,911
2016-07-13,911
2016-07-14,911
2016-07-15,911
2016-07-16,911
2016-07-17,911
2016-07-18,911
2016-07-23,911
2016-07-24,911
2016-07-25,911
2016-07-26,911
2016-07-27,911
2016-07-28,911
2016-07-29,911
2016-07-30,911
2016-07-31,911
2016-08-01,911
2016-08-02,911
2016-08-03,911
2016-08-04,911
2016-08-05,911
2016-08-06,911
2016-08-07,911
2016-08-08,911
2016-08-09,911
2016-08-10,911
2016-08-11,911
2016-08-12,911
2016-08-13,911
2016-08-14,897
2016-08-15,897
2016-08-16,897
2016-08-17,897
2016-08-18,897
2016-08-19,897
2016-08-20,897
2016-08-21,897
2016-08-22,897
2016-08-23,897
2016-08-24,897
2016-08-25,897
2016-08-26,897
2016-08-28,897
2016-08-31,897
2016-09-01,897
2016-09-02,897
2016-09-03,897
2016-09-04,897
2016-09-05,897
2016-09-06,897
2016-09-07,897
2016-09-08,897
2016-09-09,897
2016-09-10,897
2016-09-11,897
2016-09-12,897
2016-09-13,897
2016-09-14,897
2016-09-15,897
2016-09-16,897
2016-09-17,897
2016-09-18,897
2016-09-19,897
2016-09-20,897
2016-09-21,897
2016-09-22,897
2016-09-23,897
2016-09-24,897
2016-09-25,897
2016-09-26,897
2016-09-27,897
2016-09-28,897
2016-09-29,897
2016-09-30,897
2016-10-01,897
2016-10-02,897
2016-10-03,897
2016-10-04,897
2016-10-05,897
2016-10-06,897
2016-10-07,897
2016-10-08,897
2016-10-09,897
2016-10-10,897
2016-10-11,897
2016-10-12,875
2016-10-13,875
2016-10-14,875
2016-10-15,875
2016-10-16,875
2016-10-17,875
2016-10-18,875
2016-10-19,875
2016-10-20,875
2016-10-21,875
2016-10-22,875
2016-10-23,875
2016-10-24,875
2016-10-25,875
2016-10-26,875
2016-10-27,875
2016-10-28,875
2016-10-29,875
2016-10-30,875
2016-10-31,875
2016-11-01,875
2016-11-02,875
2016-11-03,875
2016-11-04,875
2016-11-05,875
2016-11-06,875
2016-11-07,875
2016-11-08,875
2016-11-09,875
2016-11-10,875
2016-11-11,875
2016-11-12,875
2016-11-13,875
2016-11-14,875
2016-12-08,850
2016-12-09,850
2016-12-10,850
2016-12-11,850
2016-12-12,850
2016-12-13,850
2016-12-14,850
2016-12-15,850
2016-12-16,850
2016-12-17,850
2016-12-18,850
2016-12-19,850
2016-12-20,850
2016-12-21,850
2016-12-22,850
2016-12-23,850
2016-12-24,850
2016-12-25,850
2016-12-26,850
2016-12-27,850
2016-12-28,850
2016-12-29,850
2016-12-30,815
2016-12-31,815
2017-01-01,815
2017-01-02,815
2017-01-03,815
2017-01-04,815
2017-01-05,815
2017-01-06,815
2017-01-07,815
2017-01-08,815
2017-01-09,815
2017-01-10,815
2017-01-11,815
2017-01-12,815
2017-01-13,815
2017-01-14,815
2017-01-15,815
2017-01-16,815
2017-01-17,815
2017-01-18,815
2017-01-19,815
2017-01-20,815
2017-01-21,815
2017-01-22,815
2017-01-27,815
2017-01-28,778
2017-01-29,778
2017-01-30,778
2017-01-31,778
2017-02-01,778
2017-02-02,778
2017-02-03,778
2017-02-04,778
2017-02-05,778
2017-02-06,778
2017-02-07,778
2017-02-08,778
2017-02-09,778
2017-02-10,778
2017-02-11,778
2017-02-12,778
2017-02-13,778
2017-02-14,778
2017-02-15,778
2017-02-16,778
2017-02-18,778
2017-02-19,778
2017-02-20,778
2017-02-21,778
2017-02-22,778
2017-02-23,778
2017-02-24,778
2017-02-25,778
2017-02-26,778
2017-02-27,778
2017-02-28,743
2017-03-01,743
2017-03-02,743
2017-03-03,743
2017-03-04,743
2017-03-05,743
2017-03-06,743
2017-03-07,743
2017-03-08,743
2017-03-09,743
2017-03-10,743
2017-03-11,743
2017-03-12,743
2017-03-13,743
2017-03-14,743
2017-03-15,743
2017-03-16,743
2017-03-17,743
2017-03-18,743
2017-03-19,743
2017-03-20,743
2017-03-21,743
2017-03-22,743
2017-03-23,743
2017-03-24,743
2017-03-25,743
2017-03-26,743
2017-03-27,743
2017-03-28,743
2017-03-29,709
2017-03-30,709
2017-03-31,709
2017-04-01,709
2017-04-02,709
2017-04-03,709
2017-04-04,709
2017-04-12,709
2017-04-13,709
2017-04-14,709
2017-04-15,709
2017-04-16,709
2017-04-17,709
2017-04-18,709
2017-04-19,709
2017-04-20,709
2017-04-21,709
2017-04-22,709
2017-04-23,709
2017-04-24,709
2017-04-25,709
2017-04-26,709
2017-04-27,709
2017-04-28,676
2017-04-29,676
2017-04-30,676
2017-05-01,676
2017-05-02,676
2017-05-03,676
2017-05-04,676
2017-05-05,676
2017-05-06,676
2017-05-07,676
2017-05-08,676
2017-05-09,676
2017-05-10,676
2017-05-11,676
2017-05-12,676
2017-05-13,676
2017-05-14,676
2017-05-15,676
2017-05-16,676
2017-05-17,676
2017-05-18,676
2017-05-19,676
2017-05-20,676
2017-05-21,676
2017-05-22,676
2017-05-23,676
2017-05-24,676
2017-05-25,661
2017-05-26,661
2017-05-27,661
2017-05-28,661
2017-05-29,661
2017-05-30,661
2017-05-31,661
2017-06-01,661
2017-06-02,661
2017-06-03,661
2017-06-06,661
2017-06-07,661
2017-06-08,661
2017-06-09,661
2017-06-10,661
2017-06-11,661
2017-06-12,661
2017-06-13,661
2017-06-14,661
2017-06-15,661
2017-06-16,661
2017-06-17,661
2017-06-18,661
2017-06-19,661
2017-06-20,661
2017-06-21,661
2017-06-22,661
2017-06-23,639
2017-06-24,639
2017-06-25,639
2017-06-26,639
2017-06-27,639
2017-06-28,639
2017-06-29,639
2017-06-30,639
2017-07-01,639
2017-07-02,639
2017-07-03,639
2017-07-04,639
2017-07-05,639
2017-07-06,639
2017-07-07,639
2017-07-08,639
2017-07-13,639
2017-07-14,639
2017-07-15,639
2017-07-16,639
2017-07-17,639
2017-07-18,639
2017-07-19,639
2017-07-20,639
2017-07-21,639
2017-07-22,639
2017-07-23,639
2017-07-24,639
2017-07-25,620
2017-07-26,620
2017-07-27,620
2017-07-28,620
2017-07-29,620
2017-07-30,620
2017-07-31,620
2017-08-01,620
2017-08-02,620
2017-08-03,620
2017-08-04,620
2017-08-05,620
2017-08-06,620
2017-08-09,620
2017-08-10,620
2017-08-11,620
2017-08-12,620
2017-08-13,620
2017-08-14,620
2017-08-15,620
2017-08-16,620
2017-08-17,620
2017-08-18,620
2017-08-19,620
2017-08-20,620
2017-08-22,620
2017-08-23,620
2017-08-24,620
2017-08-25,620
2017-08-26,620
2017-08-27,620
2017-08-28,623
2017-08-29,623
2017-08-30,623
2017-08-31,623
2017-09-01,623
2017-09-02,623
2017-09-03,623
2017-09-04,623
2017-09-05,623
2017-09-06,623
2017-09-07,623
2017-09-08,623
2017-09-09,623
2017-09-10,623
2017-09-11,623
2017-09-12,623
2017-09-13,623
2017-09-14,623
2017-09-15,623
2017-09-16,623
2017-09-17,623
2017-09-19,623
2017-09-20,623
2017-09-21,623
2017-09-22,623
2017-09-23,623
2017-09-24,623
2017-09-25,623
2017-09-26,623
2017-09-27,623
2017-09-28,623
2017-09-29,623
2017-09-30,607
2017-10-01,607
2017-10-02,607
2017-10-03,607
2017-10-04,607
2017-10-05,607
2017-10-06,607
2017-10-07,607
2017-10-08,607
2017-10-09,607
2017-10-10,607
2017-10-11,607
2017-10-12,607
2017-10-13,607
2017-10-14,607
2017-10-15,607
2017-10-16,607
2017-10-17,607
2017-10-18,607
2017-10-19,607
2017-10-20,607
2017-10-21,607
2017-10-22,607
2017-10-23,607
2017-10-24,607
2017-10-25,607
2017-10-26,607
2017-10-27,607
2017-10-28,607
2017-10-29,607
2017-10-30,607
2017-10-31,616
2017-11-01,616
2017-11-02,616
2017-11-03,616
2017-11-04,616
2017-11-05,616
2017-11-06,616
2017-11-07,616
2017-11-08,616
2017-11-09,616
2017-11-10,616
2017-11-11,616
2017-11-12,616
2017-11-13,616
2017-11-14,616
2017-11-15,616
2017-11-16,616
2017-11-17,616
2017-11-18,616
2017-11-19,616
2017-11-20,616
2017-11-21,616
2017-11-22,616
2017-11-23,616
2017-11-24,616
2017-11-25,616
2017-11-26,616
2017-11-27,616
2017-11-28,616
2017-11-29,616
2017-11-30,616
2017-12-01,616
2017-12-02,616
2017-12-03,616
2017-12-04,616
2017-12-05,616
2017-12-06,616
2017-12-07,628
2017-12-08,628
2017-12-09,628
2017-12-10,628
2017-12-11,628
2017-12-12,628
2017-12-14,628
2017-12-15,628
2017-12-16,628
2017-12-17,628
2017-12-18,628
2017-12-19,628
2017-12-20,628
2017-12-21,628
2017-12-22,628
2017-12-23,628
2017-12-24,628
2017-12-25,628
2017-12-26,628
2017-12-27,628
2017-12-28,628
2017-12-29,628
2017-12-30,628
2017-12-31,628
2018-01-01,628
2018-01-02,628
2018-01-03,628
2018-01-04,648
2018-01-05,648
2018-01-06,648
2018-01-07,648
2018-01-08,648
2018-01-09,648
2018-01-10,648
2018-01-11,648
2018-01-12,648
2018-01-13,648
2018-01-14,648
2018-01-15,648
2018-01-16,648
2018-01-17,648
2018-01-18,648
2018-01-19,648
2018-01-20,648
2018-01-21,648
2018-01-22,648
2018-01-23,648
2018-01-24,638
2018-01-25,638
2018-01-26,638
2018-01-27,638
2018-01-28,638
2018-01-29,638
2018-01-31,638
2018-02-01,638
2018-02-02,638
2018-02-03,638
2018-02-04,638
2018-02-05,638
2018-02-06,638
2018-02-07,638
2018-02-08,638
2018-02-09,641
2018-02-10,641
2018-02-11,641
2018-02-12,641
2018-02-13,641
2018-02-14,641
2018-02-15,641
2018-02-16,641
2018-02-17,641
2018-02-18,641
2018-02-19,641
2018-02-20,641
2018-02-21,641
2018-02-22,641
2018-02-23,641
2018-02-24,641
2018-02-25,630
2018-02-26,630
2018-02-27,630
2018-02-28,630
2018-03-01,630
2018-03-02,630
2018-03-03,630
2018-03-04,630
2018-03-05,630
2018-03-06,630
2018-03-07,630
2018-03-08,630
2018-03-09,630
2018-03-10,630
2018-03-11,600
2018-03-12,600
2018-03-13,600
2018-03-14,600
2018-03-15,600
2018-03-16,600
2018-03-17,600
2018-03-18,600
2018-03-19,600
2018-03-20,600
2018-03-21,600
2018-03-23,600
2018-03-24,600
2018-03-26,600
2018-03-27,575
2018-03-28,575
2018-03-29,575
2018-03-30,575
2018-03-31,575
2018-04-01,575
2018-04-02,575
2018-04-03,575
2018-04-04,575
2018-04-05,575
2018-04-06,575
2018-04-08,575
2018-04-09,575
2018-04-10,575
2018-04-11,575
2018-04-12,570
2018-04-13,570
2018-04-14,570
2018-04-15,570
2018-04-16,570
2018-04-17,570
2018-04-18,570
2018-04-19,570
2018-04-20,570
2018-04-21,570
2018-04-22,570
2018-04-23,570
2018-04-24,570
2018-04-25,570
2018-04-26,570
2018-04-27,570
2018-04-28,570
2018-04-29,567
2018-04-30,567
2018-05-01,567
2018-05-02,567
2018-05-03,567
2018-05-04,567
2018-05-05,567
2018-05-06,567
2018-05-07,567
2018-05-08,567
2018-05-09,567
2018-05-10,567
2018-05-11,567
2018-05-12,567
2018-05-13,567
2018-05-14,567
2018-05-15,567
2018-05-16,567
2018-05-17,567
2018-05-18,557
2018-05-19,557
2018-05-20,557
2018-05-21,557
2018-05-22,557
2018-05-23,557
2018-05-24,557
2018-05-25,557
2018-05-26,557
2018-05-27,557
2018-05-28,557
2018-05-29,557
2018-05-30,557
2018-05-31,557
2018-06-01,557
2018-06-02,557
2018-06-03,557
2018-06-04,539
2018-06-05,539
2018-06-06,539
2018-06-07,539
2018-06-08,539
2018-06-09,539
2018-06-10,539
2018-06-11,539
2018-06-12,539
2018-06-13,539
2018-06-14,539
2018-06-15,539
2018-06-16,539
2018-06-17,539
2018-06-18,515
2018-06-19,515
2018-06-20,515
2018-06-21,515
2018-06-22,515
2018-06-23,515
2018-06-24,515
2018-06-25,515
2018-06-26,515
2018-06-27,515
2018-06-28,515
2018-06-29,515
2018-06-30,515
2018-07-01,515
2018-07-02,515
2018-07-03,515
2018-07-04,515
2018-07-05,515
2018-07-06,531
2018-07-07,531
2018-07-08,531
2018-07-09,531
2018-07-10,531
2018-07-11,531
2018-07-12,531
2018-07-13,531
2018-07-14,531
2018-07-15,531
2018-07-16,531
2018-07-17,531
2018-07-18,531
2018-07-19,531
2018-07-20,531
2018-07-21,531
2018-07-22,531
2018-07-23,531
2018-07-24,531
2018-07-25,531
2018-07-26,554
2018-07-27,554
2018-07-28,554
2018-07-29,554
2018-07-30,554
2018-07-31,554
2018-08-01,554
2018-08-02,554
2018-08-03,554
2018-08-04,554
2018-08-05,554
2018-08-06,554
2018-08-07,554
2018-08-08,575
2018-08-09,575
2018-08-10,575
2018-08-11,575
2018-08-12,575
2018-08-14,575
2018-08-16,575
2018-08-17,575
2018-08-18,575
2018-08-19,575
2018-08-20,575
2018-08-21,575
2018-08-22,575
2018-08-23,602
2018-08-24,602
2018-08-25,602
2018-08-26,602
2018-08-27,602
2018-08-28,602
2018-08-29,602
2018-08-30,602
2018-08-31,602
2018-09-01,602
2018-09-02,602
2018-09-03,602
2018-09-04,602
2018-09-05,602
2018-09-06,602
2018-09-07,620
2018-09-08,620
2018-09-09,620
2018-09-10,620
2018-09-11,620
2018-09-12,620
2018-09-13,620
2018-09-14,620
2018-09-15,620
2018-09-16,620
2018-09-17,620
2018-09-18,620
2018-09-19,620
2018-09-20,620
2018-09-21,620
2018-09-22,620
2018-09-23,620
2018-09-24,650
2018-09-25,650
2018-09-26,650
2018-09-27,650
2018-09-28,650
2018-09-29,650
2018-09-30,650
2018-10-02,650
2018-10-03,650
2018-10-04,650
2018-10-05,650
2018-10-06,650
2018-10-07,678
2018-10-08,678
2018-10-09,678
2018-10-10,678
2018-10-11,678
2018-10-12,678
2018-10-13,678
2018-10-14,678
2018-10-15,678
2018-10-16,678
2018-10-17,678
2018-10-18,678
2018-10-19,678
2018-10-20,678
2018-10-21,678
2018-10-22,712
2018-10-23,712
2018-10-24,712
2018-10-25,712
2018-10-26,712
2018-10-27,712
2018-10-28,712
2018-10-29,712
2018-10-30,712
2018-10-31,712
2018-11-01,712
2018-11-03,712
2018-11-04,712
2018-11-05,712
2018-11-06,712
2018-11-07,725
2018-11-08,725
2018-11-09,725
2018-11-10,725
2018-11-11,725
2018-11-12,725
2018-11-13,725
2018-11-14,725
2018-11-15,725
2018-11-16,725
2018-11-17,725
2018-11-18,741
2018-11-19,741
2018-11-20,741
2018-11-21,741
2018-11-22,741
2018-11-23,741
2018-11-24,741
2018-11-25,741
2018-11-26,741
2018-11-27,741
2018-11-28,741
2018-11-29,750
2018-12-01,750
2018-12-02,750
2018-12-03,750
2018-12-05,750
2018-12-07,750
2018-12-09,750
2018-12-10,765
2018-12-11,765
2018-12-12,765
2018-12-13,765
2018-12-14,765
2018-12-15,765
2018-12-16,765
2018-12-17,765
2018-12-18,765
2018-12-19,765
2018-12-20,736
2018-12-21,736
2018-12-22,736
2018-12-23,736
2018-12-24,736
2018-12-25,736
2018-12-26,736
2018-12-27,736
2018-12-28,736
2018-12-29,711
2018-12-30,711
2018-12-31,711
2019-01-01,711
2019-01-02,711
2019-01-03,711
2019-01-04,711
2019-01-05,711
2019-01-06,700
2019-01-08,700
2019-01-10,700
2019-01-11,700
2019-01-12,700
2019-01-13,700
2019-01-14,677
2019-01-15,677
2019-01-16,677
2019-01-17,677
2019-01-18,677
2019-01-19,677
2019-01-20,677
2019-01-21,677
2019-01-22,677
2019-01-23,677
2019-01-24,673
2019-01-25,673
2019-01-26,673
2019-01-27,673
2019-01-28,673
2019-01-29,673
2019-01-30,673
2019-01-31,673
2019-02-01,655
2019-02-02,655
2019-02-03,655
2019-02-04,655
2019-02-05,655
2019-02-06,655
2019-02-07,655
2019-02-08,643
2019-02-09,643
2019-02-10,643
2019-02-11,643
2019-02-12,643
2019-02-13,643
2019-02-14,643
2019-02-15,643
2019-02-16,643
2019-02-17,654
2019-02-18,654
2019-02-19,654
2019-02-20,654
2019-02-21,654
2019-02-22,654
2019-02-23,654
2019-02-24,654
2019-02-25,673
2019-02-26,673
2019-02-27,673
2019-02-28,673
2019-03-01,673
2019-03-02,673
2019-03-03,673
2019-03-04,673
2019-03-05,673
2019-03-06,673
2019-03-07,673
2019-03-08,673
2019-03-09,658
2019-03-10,658
2019-03-11,658
2019-03-12,658
2019-03-13,658
2019-03-14,658
2019-03-15,658
2019-03-16,658
2019-03-17,658
2019-03-18,656
2019-03-19,656
2019-03-20,656
2019-03-21,656
2019-03-22,656
2019-03-23,656
2019-03-24,656
2019-03-25,656
2019-03-26,656
2019-03-27,656
2019-03-28,656
2019-03-29,659
2019-03-30,659
2019-03-31,659
2019-04-01,659
2019-04-02,659
2019-04-03,659
2019-04-04,659
2019-04-05,659
2019-04-06,659
2019-04-07,659
2019-04-08,635
2019-04-09,635
2019-04-10,635
2019-04-11,635
2019-04-12,635
2019-04-13,635
2019-04-14,635
2019-04-15,635
2019-04-16,635
2019-04-17,615
2019-04-18,615
2019-04-19,615
2019-04-20,615
2019-04-21,615
2019-04-22,615
2019-04-23,615
2019-04-24,615
2019-04-25,592
2019-04-26,592
2019-04-27,592
2019-04-28,592
2019-04-29,592
2019-04-30,592
2019-05-01,592
2019-05-02,592
2019-05-03,592
2019-05-04,592
2019-05-05,572
2019-05-06,572
2019-05-07,572
2019-05-08,572
2019-05-09,572
2019-05-10,572
2019-05-11,572
2019-05-12,572
2019-05-13,572
2019-05-14,575
2019-05-15,575
2019-05-16,575
2019-05-17,575
2019-05-18,575
2019-05-19,575
2019-05-20,575
2019-05-21,575
2019-05-22,575
2019-05-23,575
2019-05-24,575
2019-05-25,559
2019-05-26,559
2019-05-27,559
2019-05-28,559
2019-05-29,559
2019-05-30,559
2019-05-31,559
2019-06-01,559
2019-06-02,559
2019-06-03,559
2019-06-04,559
2019-06-05,540
2019-06-06,540
2019-06-07,540
2019-06-08,540
2019-06-09,540
2019-06-10,540
2019-06-11,540
2019-06-12,540
2019-06-13,540
2019-06-14,540
2019-06-15,540
2019-06-16,540
2019-06-17,547
2019-06-18,547
2019-06-19,547
2019-06-20,547
2019-06-21,547
2019-06-22,547
2019-06-23,547
2019-06-24,547
2019-06-25,547
2019-06-26,547
2019-06-27,547
2019-06-28,533
2019-06-29,533
2019-06-30,533
2019-07-01,533
2019-07-02,533
2019-07-03,533
2019-07-04,533
2019-07-05,533
2019-07-06,533
2019-07-07,533
2019-07-08,533
2019-07-09,514
2019-07-10,514
2019-07-11,514
2019-07-12,514
2019-07-13,514
2019-07-14,514
2019-07-15,514
2019-07-16,514
2019-07-17,514
2019-07-18,514
2019-07-19,514
2019-07-20,506
2019-07-21,506
2019-07-22,506
2019-07-23,506
2019-07-24,506
2019-07-25,506
2019-07-26,506
2019-07-27,506
2019-07-28,506
2019-07-29,506
2019-07-30,506
2019-07-31,506
2019-08-01,487
2019-08-02,487
2019-08-03,487
2019-08-04,487
2019-08-05,487
2019-08-06,487
2019-08-07,487
2019-08-08,487
2019-08-09,487
2019-08-10,487
2019-08-11,487
2019-08-12,485
2019-08-13,485
2019-08-14,485
2019-08-15,485
2019-08-16,485
2019-08-17,485
2019-08-18,485
2019-08-19,485
2019-08-20,485
2019-08-21,485
2019-08-22,485
