date_obj,Willow%20branch price
2015-09-04,1739
2015-09-05,1652
2015-09-06,1652
2015-09-07,1652
2015-09-08,1608
2015-09-09,1608
2015-09-10,1608
2015-09-11,1597
2015-09-12,1597
2015-09-13,1597
2015-09-14,1538
2015-09-15,1538
2015-09-16,1538
2015-09-17,1484
2015-09-18,1484
2015-09-19,1484
2015-09-20,1444
2015-09-21,1444
2015-09-22,1444
2015-09-23,1468
2015-09-24,1468
2015-09-25,1468
2015-09-27,1490
2015-09-28,1490
2015-09-29,1490
2015-09-30,1547
2015-10-05,1560
2015-10-06,1560
2015-10-07,1560
2015-10-08,1604
2015-10-09,1604
2015-10-10,1604
2015-10-11,1622
2015-10-12,1622
2015-10-13,1622
2015-10-14,1622
2015-10-15,1629
2015-10-16,1629
2015-10-17,1629
2015-10-18,1628
2015-10-19,1628
2015-10-20,1645
2015-10-22,1645
2015-10-23,1613
2015-10-24,1613
2015-10-25,1613
2015-10-26,1555
2015-10-27,1555
2015-10-29,1555
2015-10-30,1530
2015-10-31,1530
2015-11-01,1530
2015-11-02,1494
2015-11-03,1494
2015-11-05,1494
2015-11-06,1456
2015-11-07,1456
2015-11-08,1456
2015-11-09,1497
2015-11-10,1497
2015-11-11,1497
2015-11-12,1475
2015-11-13,1475
2015-11-14,1475
2015-11-15,1475
2015-11-16,1485
2015-11-17,1485
2015-11-18,1485
2015-11-19,1496
2015-11-20,1496
2015-11-21,1496
2015-11-22,1524
2015-11-23,1524
2015-11-24,1524
2015-11-25,1546
2015-11-26,1546
2015-11-27,1546
2015-11-28,1546
2015-11-29,1561
2015-11-30,1561
2015-12-01,1561
2015-12-02,1583
2015-12-03,1583
2015-12-04,1583
2015-12-05,1620
2015-12-06,1620
2015-12-07,1620
2015-12-08,1600
2015-12-09,1600
2015-12-10,1604
2015-12-11,1604
2015-12-13,1607
2015-12-14,1607
2015-12-15,1607
2015-12-16,1606
2015-12-17,1606
2015-12-18,1606
2015-12-19,1614
2015-12-20,1614
2015-12-21,1652
2015-12-22,1652
2015-12-23,1663
2015-12-24,1663
2015-12-25,1663
2015-12-26,1662
2015-12-27,1662
2015-12-28,1694
2015-12-29,1694
2015-12-30,1718
2015-12-31,1718
2016-01-01,1718
2016-01-02,1719
2016-01-03,1719
2016-01-04,1752
2016-01-05,1752
2016-01-06,1805
2016-01-07,1805
2016-01-08,1861
2016-01-09,1861
2016-01-10,1861
2016-01-11,1948
2016-01-12,1948
2016-01-13,2016
2016-01-14,2016
2016-01-15,2065
2016-01-16,2065
2016-01-17,2110
2016-01-18,2110
2016-01-19,2110
2016-01-20,2146
2016-01-21,2146
2016-01-22,2146
2016-01-23,2099
2016-01-24,2099
2016-01-25,2035
2016-01-26,2035
2016-01-27,1958
2016-01-28,1958
2016-01-29,1896
2016-01-30,1896
2016-01-31,1896
2016-02-01,1803
2016-02-02,1803
2016-02-03,1746
2016-02-04,1746
2016-02-05,1746
2016-02-06,1686
2016-02-07,1686
2016-02-08,1686
2016-02-09,1660
2016-02-10,1660
2016-02-11,1622
2016-02-12,1622
2016-02-13,1619
2016-02-14,1619
2016-02-15,1619
2016-02-16,1595
2016-02-17,1595
2016-02-18,1595
2016-02-19,1610
2016-02-20,1610
2016-02-21,1680
2016-02-22,1680
2016-02-23,1680
2016-02-24,1762
2016-02-25,1762
2016-02-26,1762
2016-02-27,1824
2016-02-28,1824
2016-02-29,1804
2016-03-01,1804
2016-03-02,1729
2016-03-03,1729
2016-03-04,1678
2016-03-05,1678
2016-03-06,1648
2016-03-07,1648
2016-03-08,1648
2016-03-09,1662
2016-03-10,1662
2016-03-11,1662
2016-03-12,1663
2016-03-13,1663
2016-03-14,1663
2016-03-15,1638
2016-03-16,1638
2016-03-17,1623
2016-03-18,1623
2016-03-19,1596
2016-03-20,1596
2016-03-21,1651
2016-03-22,1651
2016-03-23,1713
2016-03-24,1713
2016-03-25,1781
2016-03-26,1781
2016-03-27,1774
2016-03-28,1774
2016-03-29,1761
2016-03-30,1761
2016-03-31,1761
2016-04-01,1764
2016-04-02,1764
2016-04-03,1773
2016-04-04,1773
2016-04-05,1819
2016-04-06,1819
2016-04-07,1910
2016-04-08,1910
2016-04-09,1975
2016-04-10,1975
2016-04-11,1979
2016-04-12,1979
2016-04-13,1971
2016-04-14,1971
2016-04-15,1879
2016-04-16,1879
2016-04-17,1859
2016-04-18,1859
2016-04-19,1856
2016-04-20,1856
2016-04-21,1876
2016-04-22,1876
2016-04-23,1812
2016-04-24,1812
2016-04-25,1822
2016-04-26,1822
2016-04-27,1860
2016-04-28,1860
2016-04-29,1874
2016-04-30,1874
2016-05-01,1882
2016-05-02,1882
2016-05-03,1911
2016-05-04,1990
2016-05-05,2090
2016-05-06,2090
2016-05-07,2162
2016-05-08,2162
2016-05-09,2218
2016-05-10,2329
2016-05-11,2329
2016-05-12,2446
2016-05-13,2422
2016-05-14,2422
2016-05-15,2303
2016-05-16,2303
2016-05-17,2187
2016-05-18,2187
2016-05-19,2086
2016-05-22,2054
2016-05-23,2048
2016-05-24,2048
2016-05-25,2062
2016-05-26,2062
2016-05-27,2075
2016-05-28,2075
2016-05-29,2098
2016-05-30,2098
2016-05-31,2069
2016-06-01,2007
2016-06-02,2007
2016-06-03,1906
2016-06-04,1854
2016-06-05,1854
2016-06-06,1862
2016-06-07,1862
2016-06-08,1878
2016-06-09,1878
2016-06-10,1893
2016-06-11,1893
2016-06-12,1898
2016-06-13,1898
2016-06-14,1930
2016-06-15,1930
2016-06-16,1984
2016-06-17,1988
2016-06-18,1988
2016-06-19,1948
2016-06-20,1948
2016-06-21,1896
2016-06-22,1896
2016-06-23,1881
2016-06-24,1881
2016-06-25,1834
2016-06-26,1834
2016-06-27,1792
2016-06-28,1792
2016-06-29,1787
2016-06-30,1787
2016-07-01,1728
2016-07-02,1728
2016-07-03,1722
2016-07-04,1719
2016-07-05,1719
2016-07-06,1726
2016-07-07,1726
2016-07-08,1728
2016-07-09,1728
2016-07-10,1650
2016-07-11,1650
2016-07-12,1568
2016-07-13,1568
2016-07-14,1569
2016-07-15,1569
2016-07-16,1581
2016-07-17,1581
2016-07-18,1616
2016-07-24,1628
2016-07-25,1628
2016-07-26,1655
2016-07-27,1655
2016-07-28,1685
2016-07-29,1713
2016-07-30,1713
2016-07-31,1742
2016-08-01,1742
2016-08-02,1729
2016-08-03,1729
2016-08-04,1725
2016-08-05,1725
2016-08-06,1710
2016-08-07,1710
2016-08-08,1718
2016-08-09,1719
2016-08-10,1719
2016-08-11,1742
2016-08-12,1742
2016-08-13,1760
2016-08-14,1760
2016-08-15,1786
2016-08-16,1786
2016-08-17,1812
2016-08-18,1812
2016-08-19,1822
2016-08-20,1822
2016-08-21,1861
2016-08-22,1861
2016-08-23,1903
2016-08-24,1903
2016-08-25,1923
2016-08-26,1923
2016-08-28,1933
2016-08-31,1959
2016-09-01,1911
2016-09-02,1911
2016-09-03,1911
2016-09-04,1865
2016-09-05,1865
2016-09-06,1809
2016-09-07,1809
2016-09-08,1809
2016-09-09,1757
2016-09-10,1757
2016-09-11,1707
2016-09-12,1707
2016-09-13,1703
2016-09-14,1703
2016-09-15,1703
2016-09-16,1694
2016-09-17,1694
2016-09-18,1712
2016-09-19,1712
2016-09-20,1712
2016-09-21,1730
2016-09-22,1730
2016-09-23,1756
2016-09-24,1756
2016-09-25,1756
2016-09-26,1767
2016-09-27,1767
2016-09-28,1767
2016-09-29,1792
2016-09-30,1792
2016-10-01,1811
2016-10-02,1811
2016-10-03,1811
2016-10-04,1842
2016-10-05,1842
2016-10-06,1842
2016-10-07,1857
2016-10-08,1857
2016-10-09,1836
2016-10-10,1836
2016-10-11,1843
2016-10-12,1843
2016-10-13,1884
2016-10-14,1884
2016-10-15,1874
2016-10-16,1874
2016-10-17,1912
2016-10-18,1912
2016-10-19,1912
2016-10-20,1925
2016-10-21,1925
2016-10-22,1954
2016-10-23,1954
2016-10-24,1979
2016-10-25,1979
2016-10-26,1989
2016-10-27,1989
2016-10-28,1989
2016-10-29,2050
2016-10-30,2050
2016-10-31,2137
2016-11-01,2137
2016-11-02,2243
2016-11-03,2243
2016-11-04,2287
2016-11-05,2287
2016-11-06,2293
2016-11-07,2293
2016-11-08,2234
2016-11-09,2234
2016-11-10,2232
2016-11-11,2232
2016-11-12,2192
2016-11-13,2192
2016-11-14,2187
2016-12-08,1681
2016-12-09,1681
2016-12-10,1662
2016-12-11,1662
2016-12-12,1671
2016-12-13,1671
2016-12-14,1717
2016-12-15,1717
2016-12-16,1717
2016-12-17,1753
2016-12-18,1753
2016-12-19,1752
2016-12-20,1752
2016-12-21,1712
2016-12-22,1712
2016-12-23,1687
2016-12-24,1687
2016-12-25,1705
2016-12-26,1705
2016-12-27,1716
2016-12-28,1716
2016-12-29,1748
2016-12-30,1748
2016-12-31,1801
2017-01-01,1801
2017-01-02,1805
2017-01-03,1805
2017-01-04,1807
2017-01-05,1807
2017-01-06,1791
2017-01-07,1731
2017-01-08,1731
2017-01-09,1690
2017-01-10,1690
2017-01-11,1656
2017-01-12,1624
2017-01-13,1624
2017-01-14,1621
2017-01-15,1651
2017-01-16,1651
2017-01-17,1642
2017-01-18,1642
2017-01-19,1649
2017-01-20,1649
2017-01-21,1652
2017-01-22,1652
2017-01-27,1772
2017-01-28,1796
2017-01-29,1832
2017-01-30,1832
2017-01-31,1865
2017-02-01,1855
2017-02-02,1855
2017-02-03,1822
2017-02-04,1823
2017-02-05,1823
2017-02-06,1818
2017-02-07,1818
2017-02-08,1806
2017-02-09,1806
2017-02-10,1754
2017-02-11,1781
2017-02-12,1781
2017-02-13,1827
2017-02-14,1911
2017-02-15,1911
2017-02-16,2007
2017-02-18,1985
2017-02-19,1912
2017-02-20,1912
2017-02-21,1840
2017-02-22,1840
2017-02-23,1767
2017-02-24,1767
2017-02-25,1722
2017-02-26,1722
2017-02-27,1693
2017-02-28,1644
2017-03-01,1644
2017-03-02,1568
2017-03-03,1568
2017-03-04,1595
2017-03-05,1595
2017-03-06,1626
2017-03-07,1626
2017-03-08,1646
2017-03-09,1646
2017-03-10,1686
2017-03-11,1762
2017-03-12,1762
2017-03-13,1766
2017-03-14,1798
2017-03-15,1780
2017-03-16,1780
2017-03-17,1727
2017-03-18,1727
2017-03-19,1718
2017-03-20,1678
2017-03-21,1678
2017-03-22,1610
2017-03-23,1610
2017-03-24,1541
2017-03-25,1541
2017-03-26,1507
2017-03-27,1507
2017-03-28,1496
2017-03-29,1479
2017-03-30,1479
2017-03-31,1458
2017-04-01,1458
2017-04-02,1462
2017-04-03,1499
2017-04-04,1499
2017-04-12,1649
2017-04-13,1724
2017-04-14,1724
2017-04-15,1772
2017-04-16,1796
2017-04-17,1826
2017-04-18,1826
2017-04-19,1846
2017-04-20,1846
2017-04-21,1784
2017-04-22,1784
2017-04-23,1742
2017-04-24,1742
2017-04-25,1731
2017-04-26,1731
2017-04-27,1772
2017-04-28,1772
2017-04-29,1779
2017-04-30,1779
2017-05-01,1805
2017-05-02,1813
2017-05-03,1813
2017-05-04,1846
2017-05-05,1868
2017-05-06,1868
2017-05-07,1880
2017-05-08,1880
2017-05-09,1823
2017-05-10,1823
2017-05-11,1777
2017-05-12,1783
2017-05-13,1733
2017-05-14,1733
2017-05-15,1667
2017-05-16,1592
2017-05-17,1592
2017-05-18,1512
2017-05-19,1512
2017-05-20,1453
2017-05-21,1453
2017-05-22,1380
2017-05-23,1380
2017-05-24,1344
2017-05-25,1344
2017-05-26,1289
2017-05-27,1230
2017-05-28,1230
2017-05-29,1168
2017-05-30,1168
2017-05-31,1174
2017-06-01,1174
2017-06-02,1195
2017-06-03,1195
2017-06-06,1272
2017-06-07,1272
2017-06-08,1297
2017-06-09,1297
2017-06-10,1317
2017-06-11,1352
2017-06-12,1352
2017-06-13,1364
2017-06-14,1406
2017-06-15,1406
2017-06-16,1450
2017-06-17,1450
2017-06-18,1492
2017-06-19,1492
2017-06-20,1527
2017-06-21,1593
2017-06-22,1593
2017-06-23,1623
2017-06-24,1620
2017-06-25,1620
2017-06-26,1638
2017-06-27,1644
2017-06-28,1644
2017-06-29,1651
2017-06-30,1651
2017-07-01,1627
2017-07-02,1627
2017-07-03,1584
2017-07-04,1513
2017-07-05,1513
2017-07-06,1474
2017-07-07,1474
2017-07-08,1418
2017-07-13,1434
2017-07-14,1416
2017-07-15,1416
2017-07-16,1439
2017-07-17,1424
2017-07-18,1424
2017-07-19,1493
2017-07-20,1541
2017-07-21,1541
2017-07-22,1533
2017-07-23,1543
2017-07-24,1543
2017-07-25,1544
2017-07-26,1564
2017-07-27,1568
2017-07-28,1568
2017-07-29,1571
2017-07-30,1572
2017-07-31,1572
2017-08-01,1573
2017-08-02,1549
2017-08-03,1549
2017-08-04,1538
2017-08-05,1515
2017-08-06,1515
2017-08-09,1496
2017-08-10,1455
2017-08-11,1455
2017-08-12,1408
2017-08-13,1408
2017-08-14,1414
2017-08-15,1425
2017-08-16,1425
2017-08-17,1427
2017-08-18,1427
2017-08-19,1371
2017-08-20,1325
2017-08-21,1325
2017-08-22,1307
2017-08-23,1307
2017-08-24,1304
2017-08-25,1304
2017-08-26,1284
2017-08-27,1325
2017-08-28,1325
2017-08-29,1264
2017-08-30,1200
2017-08-31,1200
2017-09-01,1140
2017-09-02,1112
2017-09-03,1112
2017-09-04,1108
2017-09-05,1141
2017-09-06,1141
2017-09-07,1174
2017-09-08,1174
2017-09-09,1204
2017-09-10,1232
2017-09-11,1232
2017-09-12,1244
2017-09-13,1244
2017-09-14,1255
2017-09-15,1255
2017-09-16,1275
2017-09-17,1300
2017-09-18,1300
2017-09-19,1331
2017-09-20,1317
2017-09-21,1317
2017-09-22,1312
2017-09-23,1312
2017-09-24,1330
2017-09-25,1330
2017-09-26,1351
2017-09-27,1351
2017-09-28,1392
2017-09-29,1428
2017-09-30,1428
2017-10-01,1447
2017-10-02,1447
2017-10-03,1496
2017-10-04,1496
2017-10-05,1522
2017-10-06,1522
2017-10-07,1563
2017-10-08,1563
2017-10-09,1615
2017-10-10,1632
2017-10-11,1632
2017-10-12,1628
2017-10-13,1646
2017-10-14,1718
2017-10-15,1718
2017-10-16,1724
2017-10-17,1724
2017-10-18,1724
2017-10-19,1724
2017-10-20,1704
2017-10-21,1704
2017-10-22,1660
2017-10-23,1660
2017-10-24,1640
2017-10-25,1596
2017-10-26,1596
2017-10-27,1553
2017-10-28,1553
2017-10-29,1553
2017-10-30,1553
2017-10-31,1508
2017-11-01,1508
2017-11-02,1479
2017-11-03,1479
2017-11-04,1463
2017-11-05,1463
2017-11-06,1439
2017-11-07,1439
2017-11-08,1453
2017-11-09,1442
2017-11-10,1442
2017-11-11,1442
2017-11-12,1449
2017-11-13,1449
2017-11-14,1476
2017-11-15,1476
2017-11-16,1477
2017-11-17,1477
2017-11-18,1487
2017-11-19,1502
2017-11-20,1502
2017-11-21,1489
2017-11-22,1489
2017-11-23,1464
2017-11-24,1464
2017-11-25,1428
2017-11-26,1428
2017-11-27,1370
2017-11-28,1370
2017-11-29,1325
2017-11-30,1325
2017-12-01,1296
2017-12-02,1296
2017-12-03,1277
2017-12-04,1277
2017-12-05,1292
2017-12-06,1292
2017-12-07,1283
2017-12-08,1283
2017-12-09,1307
2017-12-10,1297
2017-12-11,1297
2017-12-12,1308
2017-12-13,1308
2017-12-14,1326
2017-12-15,1349
2017-12-16,1349
2017-12-17,1337
2017-12-18,1348
2017-12-19,1348
2017-12-20,1357
2017-12-21,1359
2017-12-22,1359
2017-12-23,1377
2017-12-24,1377
2017-12-25,1380
2017-12-26,1371
2017-12-27,1400
2017-12-28,1400
2017-12-29,1404
2017-12-30,1458
2017-12-31,1458
2018-01-01,1502
2018-01-02,1572
2018-01-03,1651
2018-01-04,1651
2018-01-05,1673
2018-01-06,1663
2018-01-07,1628
2018-01-08,1616
2018-01-09,1610
2018-01-10,1610
2018-01-11,1566
2018-01-12,1566
2018-01-13,1548
2018-01-14,1523
2018-01-15,1500
2018-01-16,1520
2018-01-17,1517
2018-01-18,1504
2018-01-19,1504
2018-01-20,1494
2018-01-21,1484
2018-01-22,1478
2018-01-23,1514
2018-01-24,1558
2018-01-25,1512
2018-01-26,1488
2018-01-27,1492
2018-01-28,1505
2018-01-29,1497
2018-01-30,1490
2018-02-01,1466
2018-02-02,1472
2018-02-03,1491
2018-02-04,1471
2018-02-05,1499
2018-02-06,1526
2018-02-07,1520
2018-02-08,1520
2018-02-09,1529
2018-02-10,1529
2018-02-11,1569
2018-02-12,1622
2018-02-13,1624
2018-02-14,1611
2018-02-15,1590
2018-02-16,1546
2018-02-17,1512
2018-02-18,1521
2018-02-19,1485
2018-02-20,1482
2018-02-21,1514
2018-02-22,1529
2018-02-23,1551
2018-02-24,1523
2018-02-25,1526
2018-02-26,1536
2018-02-27,1501
2018-02-28,1537
2018-03-01,1542
2018-03-02,1575
2018-03-03,1607
2018-03-04,1607
2018-03-05,1585
2018-03-06,1557
2018-03-07,1510
2018-03-08,1492
2018-03-09,1475
2018-03-10,1489
2018-03-11,1483
2018-03-12,1495
2018-03-13,1470
2018-03-14,1431
2018-03-15,1372
2018-03-16,1351
2018-03-17,1365
2018-03-18,1365
2018-03-19,1336
2018-03-20,1354
2018-03-21,1325
2018-03-23,1328
2018-03-24,1346
2018-03-26,1359
2018-03-27,1346
2018-03-28,1363
2018-03-29,1368
2018-03-30,1349
2018-03-31,1341
2018-04-01,1348
2018-04-02,1313
2018-04-03,1319
2018-04-04,1297
2018-04-05,1297
2018-04-06,1304
2018-04-08,1307
2018-04-09,1275
2018-04-10,1252
2018-04-11,1228
2018-04-12,1216
2018-04-13,1194
2018-04-14,1190
2018-04-16,1200
2018-04-17,1206
2018-04-18,1206
2018-04-19,1184
2018-04-20,1171
2018-04-21,1180
2018-04-22,1173
2018-04-23,1156
2018-04-24,1168
2018-04-25,1139
2018-04-26,1139
2018-04-27,1167
2018-04-28,1195
2018-04-29,1212
2018-04-30,1211
2018-05-02,1238
2018-05-03,1235
2018-05-04,1226
2018-05-05,1234
2018-05-06,1234
2018-05-07,1236
2018-05-08,1213
2018-05-09,1238
2018-05-10,1256
2018-05-11,1249
2018-05-12,1267
2018-05-13,1267
2018-05-14,1272
2018-05-15,1315
2018-05-16,1331
2018-05-17,1367
2018-05-18,1372
2018-05-19,1354
2018-05-20,1343
2018-05-21,1354
2018-05-22,1354
2018-05-23,1349
2018-05-24,1307
2018-05-25,1294
2018-05-26,1310
2018-05-27,1351
2018-05-28,1369
2018-05-29,1385
2018-05-30,1370
2018-05-31,1357
2018-06-01,1319
2018-06-02,1333
2018-06-03,1347
2018-06-04,1359
2018-06-05,1380
2018-06-06,1401
2018-06-07,1401
2018-06-08,1388
2018-06-09,1408
2018-06-10,1401
2018-06-11,1386
2018-06-12,1348
2018-06-13,1333
2018-06-14,1310
2018-06-15,1336
2018-06-16,1342
2018-06-17,1342
2018-06-18,1352
2018-06-19,1347
2018-06-20,1347
2018-06-21,1323
2018-06-22,1321
2018-06-23,1347
2018-06-24,1367
2018-06-25,1309
2018-06-26,1306
2018-06-27,1300
2018-06-28,1275
2018-06-29,1262
2018-06-30,1289
2018-07-01,1264
2018-07-02,1288
2018-07-03,1297
2018-07-04,1291
2018-07-05,1251
2018-07-06,1208
2018-07-07,1206
2018-07-08,1223
2018-07-09,1236
2018-07-10,1202
2018-07-11,1203
2018-07-12,1172
2018-07-13,1165
2018-07-14,1195
2018-07-15,1248
2018-07-16,1259
2018-07-17,1309
2018-07-18,1348
2018-07-19,1377
2018-07-20,1367
2018-07-21,1365
2018-07-22,1378
2018-07-23,1380
2018-07-24,1343
2018-07-25,1327
2018-07-26,1311
2018-07-27,1330
2018-07-28,1366
2018-07-29,1384
2018-07-30,1426
2018-07-31,1461
2018-08-01,1461
2018-08-02,1505
2018-08-03,1538
2018-08-04,1596
2018-08-05,1639
2018-08-06,1695
2018-08-07,1726
2018-08-08,1729
2018-08-09,1746
2018-08-10,1758
2018-08-11,1774
2018-08-12,1825
2018-08-14,1813
2018-08-16,1791
2018-08-17,1775
2018-08-18,1744
2018-08-19,1742
2018-08-20,1732
2018-08-21,1714
2018-08-22,1669
2018-08-23,1635
2018-08-24,1564
2018-08-25,1532
2018-08-26,1526
2018-08-27,1541
2018-08-28,1526
2018-08-29,1479
2018-08-30,1462
2018-08-31,1445
2018-09-01,1455
2018-09-02,1476
2018-09-03,1490
2018-09-04,1503
2018-09-05,1514
2018-09-06,1514
2018-09-07,1525
2018-09-08,1558
2018-09-09,1530
2018-09-10,1477
2018-09-11,1437
2018-09-12,1401
2018-09-13,1374
2018-09-14,1374
2018-09-15,1358
2018-09-16,1343
2018-09-17,1349
2018-09-18,1368
2018-09-19,1399
2018-09-20,1388
2018-09-21,1385
2018-09-22,1412
2018-09-23,1447
2018-09-24,1462
2018-09-25,1458
2018-09-26,1426
2018-09-27,1385
2018-09-28,1357
2018-09-29,1363
2018-09-30,1380
2018-10-02,1351
2018-10-03,1350
2018-10-04,1350
2018-10-05,1350
2018-10-06,1362
2018-10-07,1393
2018-10-08,1405
2018-10-09,1407
2018-10-10,1401
2018-10-11,1397
2018-10-12,1384
2018-10-13,1377
2018-10-14,1385
2018-10-15,1366
2018-10-16,1353
2018-10-17,1327
2018-10-18,1320
2018-10-19,1348
2018-10-20,1348
2018-10-21,1364
2018-10-22,1346
2018-10-23,1363
2018-10-24,1392
2018-10-25,1354
2018-10-26,1360
2018-10-27,1391
2018-10-28,1396
2018-10-29,1409
2018-10-30,1420
2018-10-31,1415
2018-11-01,1401
2018-11-03,1433
2018-11-04,1475
2018-11-05,1509
2018-11-06,1567
2018-11-07,1613
2018-11-08,1640
2018-11-09,1674
2018-11-10,1713
2018-11-11,1757
2018-11-12,1776
2018-11-13,1770
2018-11-14,1792
2018-11-15,1810
2018-11-16,1803
2018-11-17,1825
2018-11-18,1841
2018-11-19,1856
2018-11-20,1813
2018-11-21,1785
2018-11-22,1785
2018-11-23,1780
2018-11-24,1774
2018-11-25,1729
2018-11-26,1713
2018-11-27,1700
2018-11-28,1682
2018-11-29,1648
2018-12-01,1593
2018-12-02,1611
2018-12-03,1606
2018-12-04,1599
2018-12-05,1617
2018-12-07,1586
2018-12-09,1511
2018-12-10,1471
2018-12-11,1439
2018-12-12,1399
2018-12-13,1353
2018-12-14,1305
2018-12-15,1276
2018-12-16,1250
2018-12-17,1253
2018-12-18,1243
2018-12-19,1239
2018-12-20,1236
2018-12-21,1239
2018-12-22,1237
2018-12-23,1255
2018-12-24,1311
2018-12-25,1364
2018-12-26,1421
2018-12-27,1440
2018-12-28,1454
2018-12-29,1420
2018-12-30,1378
2018-12-31,1345
2019-01-01,1315
2019-01-02,1310
2019-01-03,1298
2019-01-04,1282
2019-01-05,1260
2019-01-06,1248
2019-01-08,1224
2019-01-10,1200
2019-01-11,1142
2019-01-12,1089
2019-01-13,1046
2019-01-14,1009
2019-01-15,1003
2019-01-16,989
2019-01-17,972
2019-01-18,955
2019-01-19,961
2019-01-20,977
2019-01-21,998
2019-01-22,986
2019-01-23,1030
2019-01-24,1080
2019-01-25,1115
2019-01-26,1141
2019-01-27,1178
2019-01-29,1210
2019-01-30,1266
2019-01-31,1324
2019-02-01,1318
2019-02-02,1319
2019-02-03,1318
2019-02-04,1303
2019-02-05,1262
2019-02-06,1228
2019-02-07,1189
2019-02-08,1162
2019-02-09,1145
2019-02-10,1152
2019-02-11,1114
2019-02-12,1115
2019-02-13,1090
2019-02-14,1067
2019-02-15,1049
2019-02-16,1058
2019-02-17,1067
2019-02-18,1068
2019-02-19,1078
2019-02-20,1092
2019-02-21,1107
2019-02-22,1124
2019-02-23,1122
2019-02-24,1145
2019-02-25,1176
2019-02-26,1154
2019-02-27,1133
2019-02-28,1111
2019-03-01,1089
2019-03-02,1075
2019-03-03,1061
2019-03-04,1037
2019-03-05,1013
2019-03-06,1010
2019-03-07,994
2019-03-08,991
2019-03-09,1002
2019-03-10,1014
2019-03-11,1030
2019-03-12,1069
2019-03-13,1096
2019-03-14,1107
2019-03-15,1126
2019-03-16,1176
2019-03-17,1233
2019-03-18,1295
2019-03-19,1317
2019-03-20,1260
2019-03-21,1201
2019-03-22,1181
2019-03-23,1172
2019-03-24,1160
2019-03-25,1150
2019-03-26,1131
2019-03-27,1105
2019-03-28,1067
2019-03-29,1014
2019-03-30,963
2019-03-31,914
2019-04-01,868
2019-04-02,824
2019-04-03,782
2019-04-04,742
2019-04-05,704
2019-04-06,668
2019-04-07,641
2019-04-08,619
2019-04-09,597
2019-04-10,576
