date_obj,Ranger%20gloves price
2017-08-29,3093942
2017-08-30,3036729
2017-08-31,3036729
2017-09-01,2991038
2017-09-02,2972785
2017-09-03,2972785
2017-09-04,2972785
2017-09-05,2850948
2017-09-06,2850948
2017-09-07,2875633
2017-09-08,2875633
2017-09-09,2808018
2017-09-10,2808018
2017-09-11,2819772
2017-09-12,2819772
2017-09-13,2818105
2017-09-14,2818105
2017-09-15,2829238
2017-09-16,2829238
2017-09-17,2898480
2017-09-19,2942166
2017-09-20,2942166
2017-09-21,2935372
2017-09-22,2935372
2017-09-23,2956747
2017-09-24,2956747
2017-09-25,2961704
2017-09-26,2961704
2017-09-27,2934731
2017-09-28,2934731
2017-09-29,2843902
2017-09-30,2843902
2017-10-01,2858501
2017-10-02,2858501
2017-10-03,2930429
2017-10-04,2930429
2017-10-05,2984549
2017-10-06,2984549
2017-10-07,2960750
2017-10-08,2960750
2017-10-09,2928369
2017-10-10,2928369
2017-10-11,2906423
2017-10-12,2906423
2017-10-13,2886660
2017-10-14,2886660
2017-10-15,2860464
2017-10-16,2860464
2017-10-17,2822267
2017-10-18,2822267
2017-10-19,2828459
2017-10-20,2828459
2017-10-21,2803622
2017-10-22,2803622
2017-10-23,2707265
2017-10-24,2707265
2017-10-25,2714024
2017-10-26,2714024
2017-10-27,2778543
2017-10-28,2778543
2017-10-29,2762057
2017-10-30,2762057
2017-10-31,2739376
2017-11-01,2739376
2017-11-02,2865007
2017-11-03,2865007
2017-11-04,3007746
2017-11-05,3007746
2017-11-06,2906851
2017-11-07,2906851
2017-11-08,2906851
2017-11-09,2764389
2017-11-10,2764389
2017-11-11,2709388
2017-11-12,2709388
2017-11-13,2716501
2017-11-14,2716501
2017-11-15,2691136
2017-11-16,2691136
2017-11-17,2713408
2017-11-18,2713408
2017-11-19,2722314
2017-11-20,2722314
2017-11-21,2698018
2017-11-22,2698018
2017-11-23,2649160
2017-11-24,2649160
2017-11-25,2582819
2017-11-26,2582819
2017-11-27,2526032
2017-11-28,2526032
2017-11-29,2472143
2017-11-30,2472143
2017-12-01,2384093
2017-12-02,2384093
2017-12-03,2337277
2017-12-04,2337277
2017-12-05,2277220
2017-12-06,2277220
2017-12-07,2188127
2017-12-08,2188127
2017-12-09,2181867
2017-12-10,2209769
2017-12-11,2209769
2017-12-12,2200035
2017-12-14,2209614
2017-12-15,2260575
2017-12-16,2260575
2017-12-17,2218299
2017-12-18,2195095
2017-12-19,2195095
2017-12-20,2171966
2017-12-21,2171966
2017-12-22,2141679
2017-12-23,2141679
2017-12-24,2172296
2017-12-25,2172296
2017-12-26,2255430
2017-12-27,2255430
2017-12-28,2293786
2017-12-29,2293786
2017-12-30,2393660
2017-12-31,2393660
2018-01-01,2318370
2018-01-02,2318370
2018-01-03,2261759
2018-01-04,2261759
2018-01-05,2170821
2018-01-06,2064211
2018-01-07,2064211
2018-01-08,1965816
2018-01-09,1965816
2018-01-10,1925364
2018-01-11,1925364
2018-01-12,1867618
2018-01-13,1882530
2018-01-14,1882530
2018-01-15,1834203
2018-01-16,1786525
2018-01-17,1746748
2018-01-18,1746748
2018-01-19,1727880
2018-01-20,1711611
2018-01-21,1711611
2018-01-22,1658260
2018-01-23,1642546
2018-01-24,1631275
2018-01-25,1630348
2018-01-26,1641461
2018-01-27,1636184
2018-01-28,1639902
2018-01-29,1628281
2018-01-31,1610684
2018-02-01,1585380
2018-02-02,1586564
2018-02-03,1591670
2018-02-04,1602272
2018-02-05,1618955
2018-02-06,1601635
2018-02-07,1611770
2018-02-08,1611770
2018-02-09,1688585
2018-02-10,1650122
2018-02-11,1643441
2018-02-12,1634489
2018-02-13,1647894
2018-02-14,1686246
2018-02-15,1690115
2018-02-16,1664685
2018-02-17,1689931
2018-02-18,1763048
2018-02-19,1808631
2018-02-20,1877788
2018-02-21,1900683
2018-02-22,1943066
2018-02-23,2027023
2018-02-24,2018255
2018-02-25,2022419
2018-02-26,2020470
2018-02-27,2001449
2018-02-28,2001216
2018-03-01,1999181
2018-03-02,2078059
2018-03-03,2181962
2018-03-04,2181962
2018-03-05,2252435
2018-03-06,2269261
2018-03-07,2382725
2018-03-08,2501862
2018-03-09,2626956
2018-03-10,2758304
2018-03-11,2896220
2018-03-12,3040862
2018-03-13,3192906
2018-03-14,3327228
2018-03-15,3488542
2018-03-16,3593119
2018-03-17,3655278
2018-03-18,3545828
2018-03-19,3570053
2018-03-20,3646617
2018-03-21,3464448
2018-03-23,3126663
2018-03-24,2970329
2018-03-26,2700921
2018-03-27,2567290
2018-03-28,2438925
2018-03-29,2317098
2018-03-30,2348487
2018-03-31,2451256
2018-04-01,2547461
2018-04-02,2434901
2018-04-03,2441873
2018-04-04,2408099
2018-04-05,2408099
2018-04-06,2375101
2018-04-08,2332689
2018-04-09,2344459
2018-04-10,2330195
2018-04-11,2329591
2018-04-12,2297959
2018-04-13,2277966
2018-04-14,2312301
2018-04-15,2389260
2018-04-16,2389260
2018-04-17,2404904
2018-04-18,2404904
2018-04-19,2439272
2018-04-20,2532906
2018-04-21,2645244
2018-04-22,2721465
2018-04-23,2847416
2018-04-24,2853027
2018-04-25,2962135
2018-04-26,3066537
2018-04-27,3071617
2018-04-28,3192188
2018-04-29,3307506
2018-04-30,3268696
2018-05-01,3189266
2018-05-02,3164413
2018-05-03,3138319
2018-05-04,3139041
2018-05-05,3086103
2018-05-06,3086103
2018-05-07,3086539
2018-05-08,3055006
2018-05-09,2917328
2018-05-10,2812376
2018-05-11,2768891
2018-05-12,2704387
2018-05-13,2695140
2018-05-14,2711243
2018-05-15,2705571
2018-05-16,2781778
2018-05-17,2807754
2018-05-18,2913871
2018-05-19,2877953
2018-05-20,2883508
2018-05-21,2913073
2018-05-22,2921846
2018-05-23,2959457
2018-05-24,3040989
2018-05-25,3073860
2018-05-26,3190018
2018-05-27,3262767
2018-05-28,3403270
2018-05-29,3573434
2018-05-30,3746650
2018-05-31,3883282
2018-06-01,3967710
2018-06-02,4045389
2018-06-03,4082209
2018-06-04,4222128
2018-06-05,4334172
2018-06-06,4281136
2018-06-07,4088971
2018-06-08,3884522
2018-06-09,3690295
2018-06-10,3505780
2018-06-11,3330491
2018-06-12,3163966
2018-06-13,3005767
2018-06-14,2855478
2018-06-15,2739728
2018-06-16,2626352
2018-06-17,2548699
2018-06-18,2522339
2018-06-19,2459648
2018-06-20,2459648
2018-06-21,2391865
2018-06-22,2301304
2018-06-23,2292577
2018-06-24,2244284
2018-06-25,2232962
2018-06-26,2251292
2018-06-27,2243171
2018-06-28,2218612
2018-06-29,2273477
2018-06-30,2255352
2018-07-01,2198833
2018-07-02,2173142
2018-07-03,2109752
2018-07-04,2061420
2018-07-05,2062560
2018-07-06,2041257
2018-07-07,2027926
2018-07-08,1976727
2018-07-09,1978061
2018-07-10,1962945
2018-07-11,1967098
2018-07-12,1963160
2018-07-13,1898914
2018-07-14,1862379
2018-07-15,1861839
2018-07-16,1852690
2018-07-17,1896350
2018-07-18,1894057
2018-07-19,1897948
2018-07-20,1898764
2018-07-21,1892978
2018-07-22,1877377
2018-07-23,1861638
2018-07-24,1847269
2018-07-25,1893130
2018-07-26,1892246
2018-07-27,1876465
2018-07-28,1872459
2018-07-29,1885169
2018-07-30,1952692
2018-07-31,1992866
2018-08-01,2078164
2018-08-02,2181193
2018-08-03,2290253
2018-08-04,2396566
2018-08-05,2373445
2018-08-06,2310377
2018-08-07,2300892
2018-08-08,2284525
2018-08-09,2325224
2018-08-10,2348431
2018-08-11,2416388
2018-08-12,2404692
2018-08-14,2550683
2018-08-16,2444642
2018-08-17,2356922
2018-08-18,2251279
2018-08-19,2168438
2018-08-20,2136791
2018-08-21,2095057
2018-08-22,2072709
2018-08-23,2110333
2018-08-24,2203967
2018-08-25,2241354
2018-08-26,2315914
2018-08-27,2373718
2018-08-28,2444213
2018-08-29,2461729
2018-08-30,2546695
2018-08-31,2666746
2018-09-01,2786388
2018-09-02,2772021
2018-09-03,2841979
2018-09-04,2983652
2018-09-05,3082093
2018-09-06,3082093
2018-09-07,3211413
2018-09-08,3336515
2018-09-09,3397222
2018-09-10,3428439
2018-09-11,3273185
2018-09-12,3218302
2018-09-13,3147529
2018-09-14,3044023
2018-09-15,3027412
2018-09-16,2981740
2018-09-17,2956743
2018-09-18,2842902
2018-09-19,2759470
2018-09-20,2703935
2018-09-21,2714166
2018-09-22,2794563
2018-09-23,2931712
2018-09-24,2972676
2018-09-25,2952006
2018-09-26,2993797
2018-09-27,3049130
2018-09-28,3058718
2018-09-29,3063519
2018-09-30,3000137
2018-10-02,2927209
2018-10-03,2908098
2018-10-04,2929961
2018-10-05,2931074
2018-10-06,2950268
2018-10-07,2908766
2018-10-08,2877243
2018-10-09,2828260
2018-10-10,2732392
2018-10-11,2674421
2018-10-12,2689929
2018-10-13,2676431
2018-10-14,2656522
2018-10-15,2610075
2018-10-16,2558272
2018-10-17,2450017
2018-10-18,2346366
2018-10-19,2335391
2018-10-20,2352205
2018-10-21,2342089
2018-10-22,2356528
2018-10-23,2336553
2018-10-24,2329406
2018-10-25,2310991
2018-10-26,2293629
2018-10-27,2297597
2018-10-28,2275873
2018-10-29,2296110
2018-10-30,2317062
2018-10-31,2374044
2018-11-01,2456442
2018-11-03,2691440
2018-11-04,2824959
2018-11-05,2961443
2018-11-06,2958396
2018-11-07,2945995
2018-11-08,2983134
2018-11-09,3120752
2018-11-10,3271762
2018-11-11,3410024
2018-11-12,3472368
2018-11-13,3639869
2018-11-14,3764261
2018-11-15,3940820
2018-11-16,4092828
2018-11-17,4217743
2018-11-18,4192688
2018-11-19,4180580
2018-11-20,4127316
2018-11-21,3945332
2018-11-22,3858493
2018-11-23,3805711
2018-11-24,3799246
2018-11-25,3732931
2018-11-26,3690531
2018-11-27,3687599
2018-11-28,3765730
2018-11-29,3744782
2018-12-01,3881923
2018-12-02,3934924
2018-12-03,4094731
2018-12-05,4086841
2018-12-07,4026535
2018-12-09,3957725
2018-12-10,3895216
2018-12-11,3828529
2018-12-12,3769789
2018-12-13,3658027
2018-12-14,3654141
2018-12-15,3620745
2018-12-16,3570089
2018-12-17,3520827
2018-12-18,3489757
2018-12-19,3468211
2018-12-20,3404551
2018-12-21,3395795
2018-12-22,3397598
2018-12-23,3383133
2018-12-24,3346661
2018-12-25,3282869
2018-12-26,3236703
2018-12-27,3239863
2018-12-28,3215371
2018-12-29,3210059
2018-12-30,3214792
2018-12-31,3146109
2019-01-01,3114511
2019-01-02,3031373
2019-01-03,2988035
2019-01-04,2962881
2019-01-05,2872080
2019-01-06,2835691
2019-01-08,2759451
2019-01-10,2662424
2019-01-11,2552825
2019-01-12,2527333
2019-01-13,2570148
2019-01-14,2570746
2019-01-15,2559162
2019-01-16,2534172
2019-01-17,2505957
2019-01-18,2500583
2019-01-19,2519189
2019-01-20,2507452
2019-01-21,2564349
2019-01-22,2611664
2019-01-23,2624854
2019-01-24,2746586
2019-01-25,2829246
2019-01-26,2813632
2019-01-27,2813670
2019-01-28,2814356
2019-01-29,2758244
2019-01-30,2717994
2019-01-31,2679230
2019-02-01,2635709
2019-02-02,2597814
2019-02-03,2575201
2019-02-04,2570143
2019-02-05,2540962
2019-02-06,2526387
2019-02-07,2518904
2019-02-08,2516781
2019-02-09,2458029
2019-02-10,2475245
2019-02-11,2474204
2019-02-12,2410313
2019-02-13,2396627
2019-02-14,2387623
2019-02-15,2374692
2019-02-16,2360309
2019-02-17,2338686
2019-02-18,2380502
2019-02-19,2385751
2019-02-20,2389047
2019-02-21,2363224
2019-02-22,2353236
2019-02-23,2287725
2019-02-24,2246517
2019-02-25,2279153
2019-02-26,2264816
2019-02-27,2244502
2019-02-28,2287629
2019-03-01,2395817
2019-03-02,2423237
2019-03-03,2478655
2019-03-04,2489329
2019-03-05,2460879
2019-03-06,2440284
2019-03-07,2428689
2019-03-08,2423080
2019-03-09,2415111
2019-03-10,2373125
2019-03-11,2361920
2019-03-12,2346599
2019-03-13,2402582
2019-03-14,2430774
2019-03-15,2434424
2019-03-16,2408076
2019-03-17,2430317
2019-03-18,2518912
2019-03-19,2503193
2019-03-20,2491098
2019-03-21,2432212
2019-03-22,2429224
2019-03-23,2396451
2019-03-24,2389399
2019-03-25,2348903
2019-03-26,2326231
2019-03-27,2319048
2019-03-28,2326072
2019-03-29,2294014
2019-03-30,2282351
2019-03-31,2285456
2019-04-01,2260882
2019-04-02,2235787
2019-04-03,2263240
2019-04-04,2283450
2019-04-05,2352435
2019-04-06,2470057
2019-04-07,2549967
2019-04-08,2613823
2019-04-09,2720850
2019-04-10,2856893
2019-04-11,2961770
2019-04-12,2989062
2019-04-13,3055554
2019-04-14,3007395
2019-04-15,2976887
2019-04-16,2933577
2019-04-17,2866138
2019-04-18,2733497
2019-04-19,2684412
2019-04-20,2605519
2019-04-21,2496672
2019-04-22,2499878
2019-04-23,2392840
2019-04-24,2273198
2019-04-25,2159538
2019-04-26,2051561
2019-04-27,1994275
2019-04-28,1999329
2019-04-29,1966357
2019-04-30,1933495
2019-05-01,1960333
2019-05-02,1945822
2019-05-03,1913260
2019-05-04,1869135
2019-05-05,1797125
2019-05-06,1755082
2019-05-07,1720269
2019-05-08,1635323
2019-05-09,1576309
2019-05-10,1559840
2019-05-11,1568469
2019-05-12,1584536
2019-05-13,1630550
2019-05-14,1619141
2019-05-15,1612319
2019-05-16,1599179
2019-05-17,1595605
2019-05-18,1602007
2019-05-19,1606222
2019-05-20,1589308
2019-05-21,1564777
2019-05-22,1533789
2019-05-23,1518034
2019-05-24,1462677
2019-05-25,1453460
2019-05-26,1492707
2019-05-27,1503210
2019-05-28,1544088
2019-05-29,1518051
2019-05-30,1457988
2019-05-31,1448345
2019-06-01,1488802
2019-06-02,1545315
2019-06-03,1506373
2019-06-04,1483508
2019-06-05,1447040
2019-06-06,1455993
2019-06-07,1482993
2019-06-08,1487841
2019-06-09,1444705
2019-06-10,1412041
2019-06-11,1398860
2019-06-12,1427626
2019-06-13,1430976
2019-06-14,1415857
2019-06-15,1417133
2019-06-16,1431749
2019-06-17,1440647
2019-06-18,1412930
2019-06-19,1376125
2019-06-20,1351021
2019-06-21,1292265
2019-06-22,1293439
2019-06-23,1297069
2019-06-24,1265290
2019-06-25,1239446
2019-06-26,1220240
2019-06-27,1272072
2019-06-28,1300136
2019-06-29,1301877
2019-06-30,1365769
2019-07-01,1417460
2019-07-02,1393352
2019-07-03,1364380
2019-07-04,1304021
2019-07-05,1246288
2019-07-06,1235788
2019-07-07,1217039
2019-07-08,1187472
2019-07-09,1152409
2019-07-10,1131304
2019-07-11,1116289
2019-07-12,1094868
2019-07-13,1073766
2019-07-14,1070730
2019-07-15,1065459
2019-07-16,1056473
2019-07-17,1076070
2019-07-18,1123452
2019-07-19,1179128
2019-07-20,1235402
2019-07-21,1240613
2019-07-22,1218409
2019-07-23,1203882
2019-07-24,1174700
2019-07-25,1188898
2019-07-26,1226966
2019-07-27,1218576
2019-07-28,1200731
2019-07-29,1187285
2019-07-30,1194768
2019-07-31,1159073
2019-08-01,1125223
2019-08-02,1118382
2019-08-03,1120918
2019-08-04,1103699
2019-08-05,1128251
2019-08-06,1118437
2019-08-07,1105728
2019-08-08,1076412
2019-08-09,1066852
2019-08-10,1113130
2019-08-11,1128489
2019-08-12,1181357
2019-08-13,1237944
2019-08-14,1243098
2019-08-15,1286515
2019-08-16,1349257
2019-08-17,1387651
2019-08-18,1400388
2019-08-19,1409566
2019-08-20,1405481
2019-08-21,1401719
2019-08-22,1409284
2019-08-23,1456377
2019-08-24,1436346
2019-08-24,1436346
2019-08-25,1435914
2019-08-25,1435914
2019-08-26,1475410
2019-08-26,1475410
2019-08-27,1467345
2019-08-27,1467345
2019-08-28,1450728
2019-08-29,1451342
2019-08-30,1469468
2019-08-31,1461031
2019-09-01,1444695
2019-09-02,1434086
2019-09-03,1422850
2019-09-04,1412591
2019-09-05,1399743
2019-09-06,1402265
2019-09-07,1416048
2019-09-08,1452309
2019-09-09,1521205
2019-09-10,1564679
2019-09-11,1524978
2019-09-12,1515257
2019-09-13,1519674
2019-09-14,1508376
2019-09-15,1500156
2019-09-16,1473282
2019-09-17,1466209
2019-09-18,1455255
2019-09-19,1430482
2019-09-20,1389961
2019-09-21,1385861
2019-09-22,1361040
2019-09-23,1369773
2019-09-24,1414595
2019-09-25,1461640
2019-09-26,1526744
2019-09-27,1499194
2019-09-28,1552953
2019-09-29,1605763
2019-09-30,1591441
2019-10-01,1564445
2019-10-02,1550926
2019-10-03,1541561
2019-10-04,1553165
2019-10-05,1537923
2019-10-06,1523646
2019-10-07,1504345
2019-10-08,1494709
2019-10-09,1487522
2019-10-10,1488734
2019-10-11,1522198
2019-10-12,1511773
2019-10-13,1489453
2019-10-14,1475570
2019-10-15,1511540
2019-10-16,1508201
2019-10-17,1466978
2019-10-18,1494730
2019-10-19,1556675
2019-10-20,1528368
2019-10-21,1505531
2019-10-22,1513530
2019-10-23,1535986
2019-10-24,1541745
2019-10-25,1579709
2019-10-26,1599324
2019-10-27,1601985
2019-10-28,1571031
2019-10-29,1549539
2019-10-30,1481612
2019-10-31,1442120
2019-11-01,1433536
2019-11-02,1435869
2019-11-03,1430842
2019-11-04,1442677
2019-11-05,1459164
2019-11-06,1468631
2019-11-07,1470600
2019-11-08,1508050
2019-11-09,1489547
2019-11-10,1467433
2019-11-11,1481082
2019-11-12,1501885
2019-11-13,1478742
2019-11-14,1451207
2019-11-15,1431219
2019-11-16,1478814
2019-11-17,1458157
2019-11-18,1476691
2019-11-19,1488221
2019-11-20,1480334
2019-11-21,1508225
2019-11-22,1498061
2019-11-23,1504475
2019-11-24,1490517
2019-11-25,1474256
2019-11-26,1466134
2019-11-27,1469034
2019-11-28,1511056
2019-11-29,1508308
2019-11-30,1516321
2019-12-01,1519470
2019-12-02,1548079
2019-12-03,1526485
2019-12-04,1508572
2019-12-05,1488315
2019-12-06,1458467
2019-12-07,1465398
2019-12-08,1466904
2019-12-09,1474748
2019-12-10,1487588
2019-12-11,1517254
2019-12-12,1501698
2019-12-13,1546805
2019-12-14,1598559
2019-12-15,1570076
2019-12-16,1525175
2019-12-17,1503784
2019-12-18,1503142
2019-12-19,1496893
2019-12-20,1490079
2019-12-21,1466318
2019-12-22,1443115
2019-12-23,1512433
2019-12-24,1556499
2019-12-25,1550514
2019-12-26,1534250
2019-12-27,1515642
2019-12-28,1547512
2019-12-29,1547658
2019-12-30,1516925
2019-12-31,1482753
2020-01-01,1458848
2020-01-02,1439850
2020-01-03,1419971
2020-01-04,1399014
2020-01-05,1399444
2020-01-06,1378128
2020-01-07,1391042
2020-01-08,1406072
2020-01-09,1388333
2020-01-10,1363381
2020-01-11,1339898
2020-01-12,1355472
2020-01-13,1367738
2020-01-14,1359052
2020-01-15,1331948
2020-01-16,1316525
2020-01-17,1304921
2020-01-18,1294763
2020-01-19,1268745
2020-01-20,1254791
2020-01-21,1232673
2020-01-22,1216645
2020-01-23,1205821
2020-01-24,1190314
2020-01-25,1172794
2020-01-26,1139048
2020-01-27,1090025
2020-01-28,1075642
2020-01-29,1066384
2020-01-30,1055401
2020-01-31,1062854
2020-02-01,1103980
2020-02-02,1143115
2020-02-03,1122499
2020-02-04,1096268
2020-02-05,1075400
2020-02-06,1042777
2020-02-07,1001296
2020-02-08,984300
2020-02-09,946538
2020-02-10,948118
2020-02-11,928272
2020-02-12,927602
2020-02-13,958610
2020-02-14,953791
2020-02-15,930315
2020-02-16,942681
2020-02-17,948055
2020-02-18,950686
2020-02-19,984040
2020-02-20,1005889
2020-02-21,1005032
2020-02-22,1025377
2020-02-23,1059333
2020-02-24,1053040
2020-02-25,1044975
2020-02-26,1015665
2020-02-27,999544
2020-02-28,992672
2020-02-29,963760
