date_obj,Gadderhammer price
2015-08-11,5624
2015-08-12,5624
2015-08-13,5624
2015-08-14,5624
2015-08-15,5624
2015-08-16,5624
2015-08-17,5624
2015-08-18,5624
2015-08-19,5624
2015-08-20,5624
2015-08-21,5624
2015-08-22,5624
2015-08-23,5624
2015-08-24,5624
2015-08-25,5624
2015-08-26,5624
2015-08-27,5624
2015-08-28,5624
2015-08-29,5624
2015-08-30,5624
2015-08-31,5624
2015-09-01,5624
2015-09-02,5624
2015-09-03,5624
2015-09-04,5624
2015-09-05,5624
2015-09-06,5624
2015-09-07,5624
2015-09-08,5390
2015-09-09,5390
2015-09-10,5390
2015-09-11,5390
2015-09-12,5390
2015-09-13,5390
2015-09-14,5390
2015-09-15,5390
2015-09-16,5390
2015-09-17,5390
2015-09-18,5390
2015-09-19,5390
2015-09-20,5390
2015-09-21,5390
2015-09-22,5390
2015-09-23,5390
2015-09-24,5390
2015-09-25,5390
2015-09-27,5390
2015-09-28,5390
2015-09-29,5390
2015-09-30,5390
2015-10-05,5390
2015-10-06,5390
2015-10-07,5390
2015-10-08,5390
2015-10-09,5390
2015-10-10,5390
2015-10-11,5273
2015-10-12,5273
2015-10-13,5273
2015-10-14,5273
2015-10-15,5273
2015-10-16,5273
2015-10-17,5273
2015-10-18,5273
2015-10-19,5273
2015-10-20,5273
2015-10-22,5273
2015-10-23,5273
2015-10-24,5273
2015-10-25,5273
2015-10-26,5273
2015-10-27,5273
2015-10-29,5273
2015-10-30,5273
2015-10-31,5273
2015-11-01,5273
2015-11-02,5273
2015-11-03,5273
2015-11-04,5273
2015-11-05,5273
2015-11-06,5273
2015-11-07,5273
2015-11-08,5273
2015-11-09,5273
2015-11-10,5273
2015-11-11,5273
2015-11-12,5273
2015-11-13,5273
2015-11-14,5273
2015-11-15,5047
2015-11-16,5047
2015-11-17,5047
2015-11-18,5047
2015-11-19,5047
2015-11-20,5047
2015-11-21,5047
2015-11-22,5047
2015-11-23,5047
2015-11-24,5047
2015-11-25,5047
2015-11-26,5047
2015-11-27,5047
2015-11-28,5047
2015-11-29,5047
2015-11-30,5047
2015-12-01,5047
2015-12-02,5047
2015-12-03,5047
2015-12-04,5047
2015-12-05,5047
2015-12-06,5047
2015-12-07,5047
2015-12-08,5047
2015-12-09,5047
2015-12-10,5047
2015-12-11,5047
2015-12-12,5047
2015-12-13,5047
2015-12-14,5047
2015-12-15,5047
2015-12-16,5047
2015-12-17,5047
2015-12-18,5047
2015-12-19,4810
2015-12-20,4810
2015-12-21,4810
2015-12-22,4810
2015-12-23,4810
2015-12-24,4810
2015-12-25,4810
2015-12-26,4810
2015-12-27,4810
2015-12-28,4810
2015-12-29,4810
2015-12-30,4810
2015-12-31,4810
2016-01-01,4810
2016-01-02,4810
2016-01-03,4810
2016-01-04,4810
2016-01-05,4810
2016-01-06,4810
2016-01-07,4810
2016-01-08,4810
2016-01-09,4810
2016-01-10,4810
2016-01-11,4810
2016-01-12,4810
2016-01-13,4810
2016-01-14,4810
2016-01-15,4584
2016-01-16,4584
2016-01-17,4584
2016-01-18,4584
2016-01-19,4584
2016-01-20,4584
2016-01-21,4584
2016-01-22,4584
2016-01-23,4584
2016-01-24,4584
2016-01-25,4584
2016-01-26,4584
2016-01-27,4584
2016-01-28,4584
2016-01-29,4584
2016-01-30,4584
2016-01-31,4584
2016-02-01,4584
2016-02-02,4584
2016-02-03,4584
2016-02-04,4584
2016-02-05,4584
2016-02-06,4584
2016-02-07,4584
2016-02-08,4584
2016-02-09,4584
2016-02-10,4365
2016-02-11,4365
2016-02-12,4365
2016-02-13,4365
2016-02-14,4365
2016-02-15,4365
2016-02-16,4365
2016-02-17,4365
2016-02-18,4365
2016-02-19,4365
2016-02-20,4365
2016-02-21,4365
2016-02-22,4365
2016-02-23,4365
2016-02-24,4365
2016-02-25,4365
2016-02-26,4365
2016-02-27,4365
2016-02-28,4365
2016-02-29,4365
2016-03-01,4365
2016-03-02,4365
2016-03-03,4365
2016-03-04,4365
2016-03-05,4365
2016-03-06,4365
2016-03-07,4192
2016-03-08,4192
2016-03-09,4192
2016-03-10,4192
2016-03-11,4192
2016-03-12,4192
2016-03-13,4192
2016-03-14,4192
2016-03-15,4192
2016-03-16,4192
2016-03-17,4192
2016-03-18,4192
2016-03-19,4192
2016-03-20,4192
2016-03-21,4192
2016-03-22,4192
2016-03-23,4192
2016-03-24,4192
2016-03-25,4192
2016-03-26,4192
2016-03-27,4192
2016-03-28,4192
2016-03-29,4192
2016-03-30,4192
2016-03-31,4192
2016-04-01,3994
2016-04-02,3994
2016-04-03,3994
2016-04-04,3994
2016-04-05,3994
2016-04-06,3994
2016-04-07,3994
2016-04-08,3994
2016-04-09,3994
2016-04-10,3994
2016-04-11,3994
2016-04-12,3994
2016-04-13,3994
2016-04-14,3994
2016-04-15,3994
2016-04-16,3994
2016-04-17,3994
2016-04-18,3994
2016-04-19,3994
2016-04-20,3994
2016-04-21,3994
2016-04-22,3994
2016-04-23,3994
2016-04-24,3822
2016-04-25,3822
2016-04-26,3822
2016-04-27,3822
2016-04-28,3822
2016-04-29,3822
2016-04-30,3822
2016-05-01,3822
2016-05-02,3822
2016-05-03,3822
2016-05-04,3822
2016-05-05,3822
2016-05-06,3822
2016-05-07,3822
2016-05-08,3822
2016-05-09,3822
2016-05-10,3822
2016-05-11,3822
2016-05-12,3822
2016-05-13,3822
2016-05-14,3822
2016-05-15,3822
2016-05-16,3691
2016-05-17,3691
2016-05-18,3691
2016-05-19,3691
2016-05-22,3691
2016-05-23,3691
2016-05-24,3691
2016-05-25,3691
2016-05-26,3691
2016-05-27,3691
2016-05-28,3691
2016-05-29,3691
2016-05-30,3691
2016-05-31,3691
2016-06-01,3691
2016-06-02,3691
2016-06-03,3691
2016-06-04,3691
2016-06-05,3691
2016-06-06,3520
2016-06-07,3520
2016-06-08,3520
2016-06-09,3520
2016-06-10,3520
2016-06-11,3520
2016-06-12,3520
2016-06-13,3520
2016-06-14,3520
2016-06-15,3520
2016-06-16,3520
2016-06-17,3520
2016-06-18,3520
2016-06-19,3520
2016-06-20,3520
2016-06-21,3520
2016-06-22,3520
2016-06-23,3520
2016-06-24,3520
2016-06-25,3520
2016-06-26,3351
2016-06-27,3351
2016-06-28,3351
2016-06-29,3351
2016-06-30,3351
2016-07-01,3351
2016-07-02,3351
2016-07-03,3351
2016-07-04,3351
2016-07-05,3351
2016-07-06,3351
2016-07-07,3351
2016-07-08,3351
2016-07-09,3351
2016-07-10,3351
2016-07-11,3351
2016-07-12,3351
2016-07-13,3351
2016-07-14,3351
2016-07-15,3351
2016-07-16,3195
2016-07-17,3195
2016-07-18,3195
2016-07-23,3195
2016-07-24,3195
2016-07-25,3195
2016-07-26,3195
2016-07-27,3195
2016-07-28,3195
2016-07-29,3195
2016-07-30,3195
2016-07-31,3195
2016-08-01,3195
2016-08-02,3195
2016-08-03,3195
2016-08-04,3195
2016-08-05,3195
2016-08-06,3195
2016-08-07,3195
2016-08-08,3195
2016-08-09,3050
2016-08-10,3050
2016-08-11,3050
2016-08-12,3050
2016-08-13,3050
2016-08-14,3050
2016-08-15,3050
2016-08-16,3050
2016-08-17,3050
2016-08-18,3050
2016-08-19,3050
2016-08-20,3050
2016-08-21,3050
2016-08-22,3050
2016-08-23,3050
2016-08-24,3050
2016-08-25,3050
2016-08-26,3050
2016-08-28,3050
2016-08-31,3050
2016-09-01,3050
2016-09-02,3050
2016-09-03,3050
2016-09-04,2913
2016-09-05,2913
2016-09-06,2913
2016-09-07,2913
2016-09-08,2913
2016-09-09,2913
2016-09-10,2913
2016-09-11,2913
2016-09-12,2913
2016-09-13,2913
2016-09-14,2913
2016-09-15,2913
2016-09-16,2913
2016-09-17,2913
2016-09-18,2913
2016-09-19,2913
2016-09-20,2913
2016-09-21,2913
2016-09-22,2913
2016-09-23,2913
2016-09-24,2913
2016-09-25,2913
2016-09-26,2913
2016-09-27,2913
2016-09-28,2913
2016-09-29,2913
2016-09-30,2913
2016-10-01,2913
2016-10-02,2794
2016-10-03,2794
2016-10-04,2794
2016-10-05,2794
2016-10-06,2794
2016-10-07,2794
2016-10-08,2794
2016-10-09,2794
2016-10-10,2794
2016-10-11,2794
2016-10-12,2794
2016-10-13,2794
2016-10-14,2794
2016-10-15,2794
2016-10-16,2794
2016-10-17,2794
2016-10-18,2794
2016-10-19,2794
2016-10-20,2794
2016-10-21,2794
2016-10-22,2794
2016-10-23,2794
2016-10-24,2794
2016-10-25,2794
2016-10-26,2794
2016-10-27,2794
2016-10-28,2678
2016-10-29,2678
2016-10-30,2678
2016-10-31,2678
2016-11-01,2678
2016-11-02,2678
2016-11-03,2678
2016-11-04,2678
2016-11-05,2678
2016-11-06,2678
2016-11-07,2678
2016-11-08,2678
2016-11-09,2678
2016-11-10,2678
2016-11-11,2678
2016-11-12,2678
2016-11-13,2678
2016-11-14,2678
2016-11-15,2678
2016-12-07,2570
2016-12-08,2570
2016-12-09,2570
2016-12-10,2570
2016-12-11,2570
2016-12-12,2570
2016-12-13,2451
2016-12-14,2451
2016-12-15,2451
2016-12-16,2451
2016-12-17,2451
2016-12-18,2451
2016-12-19,2451
2016-12-20,2451
2016-12-21,2451
2016-12-22,2451
2016-12-23,2451
2016-12-24,2451
2016-12-25,2451
2016-12-26,2451
2016-12-27,2451
2016-12-28,2451
2016-12-29,2451
2016-12-30,2451
2016-12-31,2451
2017-01-01,2451
2017-01-02,2341
2017-01-03,2341
2017-01-04,2341
2017-01-05,2341
2017-01-06,2341
2017-01-07,2341
2017-01-08,2341
2017-01-09,2341
2017-01-10,2341
2017-01-11,2341
2017-01-12,2341
2017-01-13,2341
2017-01-14,2341
2017-01-15,2341
2017-01-16,2341
2017-01-17,2341
2017-01-18,2341
2017-01-19,2240
2017-01-20,2240
2017-01-21,2240
2017-01-22,2240
2017-01-23,2240
2017-01-27,2240
2017-01-28,2240
2017-01-29,2240
2017-01-30,2240
2017-01-31,2240
2017-02-01,2240
2017-02-02,2240
2017-02-03,2240
2017-02-04,2240
2017-02-05,2147
2017-02-06,2147
2017-02-07,2147
2017-02-08,2147
2017-02-09,2147
2017-02-10,2147
2017-02-11,2147
2017-02-12,2147
2017-02-13,2147
2017-02-14,2147
2017-02-15,2147
2017-02-16,2147
2017-02-18,2147
2017-02-19,2147
2017-02-20,2147
2017-02-21,2147
2017-02-22,2147
2017-02-23,2147
2017-02-24,2147
2017-02-25,2069
2017-02-26,2069
2017-02-27,2069
2017-02-28,2069
2017-03-01,2069
2017-03-02,2069
2017-03-03,2069
2017-03-04,2069
2017-03-05,2069
2017-03-06,2069
2017-03-07,2069
2017-03-08,2069
2017-03-09,2069
2017-03-10,2069
2017-03-11,2069
2017-03-12,2069
2017-03-13,2069
2017-03-14,2069
2017-03-15,1992
2017-03-16,1992
2017-03-17,1992
2017-03-18,1992
2017-03-19,1992
2017-03-20,1992
2017-03-21,1992
2017-03-22,1992
2017-03-23,1992
2017-03-24,1992
2017-03-25,1992
2017-03-26,1992
2017-03-27,1992
2017-03-28,1992
2017-03-29,1992
2017-03-30,1992
2017-03-31,1992
2017-04-01,1915
2017-04-02,1915
2017-04-03,1915
2017-04-04,1915
2017-04-12,1915
2017-04-13,1915
2017-04-14,1915
2017-04-15,1915
2017-04-16,1915
2017-04-17,1915
2017-04-18,1860
2017-04-19,1860
2017-04-20,1860
2017-04-21,1860
2017-04-22,1860
2017-04-23,1860
2017-04-24,1860
2017-04-25,1860
2017-04-26,1860
2017-04-27,1860
2017-04-28,1860
2017-04-29,1860
2017-04-30,1860
2017-05-01,1860
2017-05-02,1860
2017-05-03,1860
2017-05-04,1860
2017-05-05,1790
2017-05-06,1790
2017-05-07,1790
2017-05-08,1790
2017-05-09,1790
2017-05-10,1790
2017-05-11,1790
2017-05-12,1790
2017-05-13,1790
2017-05-14,1790
2017-05-15,1790
2017-05-16,1790
2017-05-17,1790
2017-05-18,1790
2017-05-19,1790
2017-05-20,1790
2017-05-21,1790
2017-05-22,1790
2017-05-23,1790
2017-05-24,1725
2017-05-25,1725
2017-05-26,1725
2017-05-27,1725
2017-05-28,1725
2017-05-29,1725
2017-05-30,1725
2017-05-31,1725
2017-06-01,1725
2017-06-02,1725
2017-06-03,1725
2017-06-04,1725
2017-06-05,1725
2017-06-06,1725
2017-06-07,1725
2017-06-08,1725
2017-06-09,1725
2017-06-10,1725
2017-06-11,1659
2017-06-12,1659
2017-06-13,1659
2017-06-14,1659
2017-06-15,1659
2017-06-16,1659
2017-06-17,1659
2017-06-18,1659
2017-06-19,1659
2017-06-20,1659
2017-06-21,1659
2017-06-22,1659
2017-06-23,1659
2017-06-24,1659
2017-06-25,1659
2017-06-26,1659
2017-06-27,1659
2017-06-28,1659
2017-06-29,1659
2017-06-30,1616
2017-07-01,1616
2017-07-02,1616
2017-07-03,1616
2017-07-04,1616
2017-07-05,1616
2017-07-06,1616
2017-07-07,1616
2017-07-08,1616
2017-07-13,1616
2017-07-14,1616
2017-07-15,1616
2017-07-16,1616
2017-07-17,1616
2017-07-18,1616
2017-07-19,1616
2017-07-20,1616
2017-07-21,1587
2017-07-22,1587
2017-07-23,1587
2017-07-24,1587
2017-07-25,1587
2017-07-26,1587
2017-07-27,1587
2017-07-28,1587
2017-07-29,1587
2017-07-30,1587
2017-07-31,1587
2017-08-01,1587
2017-08-02,1587
2017-08-03,1587
2017-08-04,1587
2017-08-05,1572
2017-08-06,1572
2017-08-09,1572
2017-08-10,1572
2017-08-11,1572
2017-08-12,1572
2017-08-13,1572
2017-08-14,1572
2017-08-15,1572
2017-08-16,1572
2017-08-17,1572
2017-08-18,1572
2017-08-19,1572
2017-08-20,1572
2017-08-21,1572
2017-08-22,1580
2017-08-23,1580
2017-08-24,1580
2017-08-25,1580
2017-08-26,1580
2017-08-27,1580
2017-08-28,1580
2017-08-29,1580
2017-08-30,1580
2017-08-31,1580
2017-09-01,1580
2017-09-02,1580
2017-09-03,1580
2017-09-04,1580
2017-09-05,1580
2017-09-06,1580
2017-09-07,1580
2017-09-08,1580
2017-09-09,1581
2017-09-10,1581
2017-09-11,1581
2017-09-12,1581
2017-09-13,1581
2017-09-14,1581
2017-09-15,1581
2017-09-16,1581
2017-09-17,1581
2017-09-18,1581
2017-09-19,1581
2017-09-20,1581
2017-09-21,1581
2017-09-22,1581
2017-09-23,1581
2017-09-24,1581
2017-09-25,1581
2017-09-26,1581
2017-09-27,1581
2017-09-28,1580
2017-09-29,1580
2017-09-30,1580
2017-10-01,1580
2017-10-02,1580
2017-10-03,1580
2017-10-04,1580
2017-10-05,1580
2017-10-06,1580
2017-10-07,1580
2017-10-08,1580
2017-10-09,1580
2017-10-10,1580
2017-10-11,1580
2017-10-12,1580
2017-10-13,1580
2017-10-14,1580
2017-10-15,1580
2017-10-16,1591
2017-10-17,1591
2017-10-18,1591
2017-10-19,1591
2017-10-20,1591
2017-10-21,1591
2017-10-22,1591
2017-10-23,1591
2017-10-24,1591
2017-10-25,1591
2017-10-26,1591
2017-10-27,1591
2017-10-28,1591
2017-10-29,1591
2017-10-30,1591
2017-10-31,1591
2017-11-01,1591
2017-11-02,1591
2017-11-03,1591
2017-11-04,1572
2017-11-05,1572
2017-11-06,1572
2017-11-07,1572
2017-11-08,1572
2017-11-09,1572
2017-11-10,1572
2017-11-11,1572
2017-11-12,1572
2017-11-13,1572
2017-11-14,1572
2017-11-15,1572
2017-11-16,1572
2017-11-17,1572
2017-11-18,1572
2017-11-19,1572
2017-11-20,1572
2017-11-21,1556
2017-11-22,1556
2017-11-23,1556
2017-11-24,1556
2017-11-25,1556
2017-11-26,1556
2017-11-27,1556
2017-11-28,1556
2017-11-29,1556
2017-11-30,1556
2017-12-01,1556
2017-12-02,1556
2017-12-03,1556
2017-12-04,1556
2017-12-05,1556
2017-12-06,1556
2017-12-07,1556
2017-12-08,1556
2017-12-09,1556
2017-12-10,1559
2017-12-11,1559
2017-12-12,1559
2017-12-13,1559
2017-12-14,1559
2017-12-15,1559
2017-12-16,1559
2017-12-17,1559
2017-12-18,1559
2017-12-19,1559
2017-12-20,1559
2017-12-21,1559
2017-12-22,1559
2017-12-23,1559
2017-12-24,1559
2017-12-25,1559
2017-12-26,1559
2017-12-27,1561
2017-12-28,1561
2017-12-29,1561
2017-12-30,1561
2017-12-31,1561
2018-01-01,1561
2018-01-02,1561
2018-01-03,1561
2018-01-04,1561
2018-01-05,1561
2018-01-06,1561
2018-01-07,1561
2018-01-08,1561
2018-01-09,1562
2018-01-10,1562
2018-01-11,1562
2018-01-12,1562
2018-01-13,1562
2018-01-14,1562
2018-01-15,1562
2018-01-16,1562
2018-01-17,1562
2018-01-18,1562
2018-01-19,1562
2018-01-20,1562
2018-01-21,1562
2018-01-22,1562
2018-01-23,1569
2018-01-24,1569
2018-01-25,1569
2018-01-26,1569
2018-01-27,1569
2018-01-28,1569
2018-01-29,1569
2018-01-30,1569
2018-01-31,1569
2018-02-01,1569
2018-02-02,1569
2018-02-03,1576
2018-02-04,1576
2018-02-05,1576
2018-02-06,1576
2018-02-07,1576
2018-02-08,1576
2018-02-09,1576
2018-02-10,1576
2018-02-11,1576
2018-02-12,1576
2018-02-13,1576
2018-02-14,1576
2018-02-15,1550
2018-02-16,1550
2018-02-17,1550
2018-02-18,1550
2018-02-19,1550
2018-02-20,1550
2018-02-21,1550
2018-02-22,1550
2018-02-23,1550
2018-02-24,1550
2018-02-25,1550
2018-02-26,1550
2018-02-27,1569
2018-02-28,1569
2018-03-01,1569
2018-03-02,1569
2018-03-03,1569
2018-03-04,1569
2018-03-05,1569
2018-03-06,1569
2018-03-07,1569
2018-03-08,1569
2018-03-09,1569
2018-03-10,1569
2018-03-11,1569
2018-03-12,1569
2018-03-13,1580
2018-03-14,1580
2018-03-15,1580
2018-03-16,1580
2018-03-17,1580
2018-03-18,1580
2018-03-20,1580
2018-03-21,1580
2018-03-23,1580
2018-03-24,1580
2018-03-25,1580
2018-03-26,1580
2018-03-27,1576
2018-03-28,1576
2018-03-29,1576
2018-03-30,1576
2018-03-31,1576
2018-04-01,1576
2018-04-02,1576
2018-04-03,1576
2018-04-04,1576
2018-04-05,1576
2018-04-06,1576
2018-04-07,1576
2018-04-08,1576
2018-04-09,1576
2018-04-10,1578
2018-04-11,1578
2018-04-12,1578
2018-04-13,1578
2018-04-14,1578
2018-04-15,1578
2018-04-16,1578
2018-04-17,1578
2018-04-18,1578
2018-04-19,1578
2018-04-20,1578
2018-04-21,1578
2018-04-22,1578
2018-04-23,1578
2018-04-24,1578
2018-04-25,1594
2018-04-26,1594
2018-04-27,1594
2018-04-28,1594
2018-04-29,1594
2018-04-30,1594
2018-05-01,1594
2018-05-02,1594
2018-05-03,1594
2018-05-04,1594
2018-05-05,1594
2018-05-06,1594
2018-05-07,1594
2018-05-08,1594
2018-05-09,1594
2018-05-10,1594
2018-05-11,1630
2018-05-12,1630
2018-05-13,1630
2018-05-14,1630
2018-05-15,1630
2018-05-16,1630
2018-05-17,1630
2018-05-18,1630
2018-05-19,1630
2018-05-20,1630
2018-05-21,1630
2018-05-22,1630
2018-05-23,1630
2018-05-24,1630
2018-05-25,1682
2018-05-26,1682
2018-05-27,1682
2018-05-28,1682
2018-05-29,1682
2018-05-30,1682
2018-05-31,1682
2018-06-01,1682
2018-06-02,1682
2018-06-03,1682
2018-06-04,1682
2018-06-05,1682
2018-06-06,1646
2018-06-07,1646
2018-06-08,1646
2018-06-09,1646
2018-06-10,1646
2018-06-11,1646
2018-06-12,1646
2018-06-13,1646
2018-06-14,1646
2018-06-15,1646
2018-06-16,1646
2018-06-17,1646
2018-06-18,1646
2018-06-19,1591
2018-06-20,1591
2018-06-21,1591
2018-06-22,1591
2018-06-23,1591
2018-06-24,1591
2018-06-25,1591
2018-06-26,1591
2018-06-27,1591
2018-06-28,1591
2018-06-29,1591
2018-06-30,1591
2018-07-01,1591
2018-07-02,1591
2018-07-03,1584
2018-07-04,1584
2018-07-05,1584
2018-07-06,1584
2018-07-07,1584
2018-07-08,1584
2018-07-09,1584
2018-07-10,1584
2018-07-11,1584
2018-07-12,1584
2018-07-13,1584
2018-07-14,1584
2018-07-15,1584
2018-07-16,1584
2018-07-17,1584
2018-07-18,1584
2018-07-19,1584
2018-07-20,1584
2018-07-21,1584
2018-07-22,1584
2018-07-23,1609
2018-07-24,1609
2018-07-25,1609
2018-07-26,1609
2018-07-27,1609
2018-07-28,1609
2018-07-29,1609
2018-07-30,1609
2018-07-31,1609
2018-08-01,1609
2018-08-02,1609
2018-08-03,1609
2018-08-04,1594
2018-08-05,1594
2018-08-06,1594
2018-08-07,1594
2018-08-08,1594
2018-08-09,1594
2018-08-10,1594
2018-08-11,1594
2018-08-12,1594
2018-08-14,1594
2018-08-16,1593
2018-08-17,1593
2018-08-18,1593
2018-08-19,1593
2018-08-20,1593
2018-08-21,1593
2018-08-22,1593
2018-08-23,1593
2018-08-24,1593
2018-08-25,1593
2018-08-26,1590
2018-08-27,1590
2018-08-28,1590
2018-08-29,1590
2018-08-30,1590
2018-08-31,1590
2018-09-01,1590
2018-09-02,1590
2018-09-03,1590
2018-09-04,1590
2018-09-05,1587
2018-09-06,1587
2018-09-07,1587
2018-09-08,1587
2018-09-09,1587
2018-09-10,1587
2018-09-11,1587
2018-09-12,1587
2018-09-13,1587
2018-09-14,1587
2018-09-15,1587
2018-09-16,1587
2018-09-17,1587
2018-09-18,1590
2018-09-19,1590
2018-09-20,1590
2018-09-21,1590
2018-09-22,1590
2018-09-23,1590
2018-09-24,1590
2018-09-25,1590
2018-09-26,1590
2018-09-27,1590
2018-09-28,1590
2018-09-29,1590
2018-09-30,1577
2018-10-01,1577
2018-10-02,1577
2018-10-03,1577
2018-10-04,1577
2018-10-05,1577
2018-10-06,1577
2018-10-07,1577
2018-10-08,1577
2018-10-09,1577
2018-10-10,1571
2018-10-11,1571
2018-10-12,1571
2018-10-13,1571
2018-10-14,1571
2018-10-15,1571
2018-10-16,1571
2018-10-17,1571
2018-10-18,1571
2018-10-19,1571
2018-10-20,1571
2018-10-21,1571
2018-10-22,1585
2018-10-23,1585
2018-10-24,1585
2018-10-25,1585
2018-10-26,1585
2018-10-27,1585
2018-10-28,1585
2018-10-29,1585
2018-10-30,1585
2018-10-31,1585
2018-11-01,1585
2018-11-03,1593
2018-11-04,1593
2018-11-05,1593
2018-11-06,1593
2018-11-07,1593
2018-11-08,1593
2018-11-09,1593
2018-11-10,1593
2018-11-11,1593
2018-11-12,1601
2018-11-13,1601
2018-11-14,1601
2018-11-15,1601
2018-11-16,1601
2018-11-17,1601
2018-11-18,1601
2018-11-19,1601
2018-11-20,1601
2018-11-21,1609
2018-11-22,1609
2018-11-23,1609
2018-11-24,1609
2018-11-25,1609
2018-11-26,1609
2018-11-27,1609
2018-11-28,1609
2018-11-29,1596
2018-12-01,1596
2018-12-02,1596
2018-12-03,1596
2018-12-04,1596
2018-12-05,1596
2018-12-07,1590
2018-12-09,1590
2018-12-10,1590
2018-12-11,1590
2018-12-12,1590
2018-12-13,1590
2018-12-14,1577
2018-12-15,1577
2018-12-16,1577
2018-12-17,1577
2018-12-18,1577
2018-12-19,1577
2018-12-20,1577
2018-12-21,1562
2018-12-22,1562
2018-12-23,1562
2018-12-24,1562
2018-12-25,1562
2018-12-26,1562
2018-12-27,1562
2018-12-28,1562
2018-12-29,1594
2018-12-30,1594
2018-12-31,1594
2019-01-01,1594
2019-01-02,1594
2019-01-03,1594
2019-01-04,1594
2019-01-05,1603
2019-01-06,1603
2019-01-08,1603
2019-01-10,1603
2019-01-11,1603
2019-01-12,1602
2019-01-13,1602
2019-01-14,1602
2019-01-15,1602
2019-01-16,1602
2019-01-17,1602
2019-01-18,1564
2019-01-19,1564
2019-01-20,1564
2019-01-21,1564
2019-01-22,1564
2019-01-23,1564
2019-01-24,1542
2019-01-25,1542
2019-01-26,1542
2019-01-27,1542
2019-01-28,1542
2019-01-29,1542
2019-01-30,1542
2019-01-31,1527
2019-02-01,1527
2019-02-02,1527
2019-02-03,1527
2019-02-04,1527
2019-02-05,1527
2019-02-06,1527
2019-02-07,1574
2019-02-08,1574
2019-02-09,1574
2019-02-10,1574
2019-02-11,1574
2019-02-12,1574
2019-02-13,1574
2019-02-14,1574
2019-02-15,1614
2019-02-16,1614
2019-02-17,1614
2019-02-18,1614
2019-02-19,1614
2019-02-20,1614
2019-02-21,1614
2019-02-22,1614
2019-02-23,1639
2019-02-24,1639
2019-02-25,1639
2019-02-26,1639
2019-02-27,1639
2019-02-28,1639
2019-03-01,1639
2019-03-02,1639
2019-03-03,1639
2019-03-04,1639
2019-03-05,1639
2019-03-06,1639
2019-03-07,1620
2019-03-08,1620
2019-03-09,1620
2019-03-10,1620
2019-03-11,1620
2019-03-12,1620
2019-03-13,1620
2019-03-14,1620
2019-03-15,1620
2019-03-16,1604
2019-03-17,1604
2019-03-18,1604
2019-03-19,1604
2019-03-20,1604
2019-03-21,1604
2019-03-22,1604
2019-03-23,1558
2019-03-24,1558
2019-03-25,1558
