date_obj,Holy%20symbol price
2015-11-12,598
2015-11-13,598
2015-11-14,622
2015-11-15,622
2015-11-16,615
2015-11-17,615
2015-11-18,599
2015-11-19,599
2015-11-20,574
2015-11-21,574
2015-11-22,567
2015-11-23,567
2015-11-24,567
2015-11-25,576
2015-11-26,576
2015-11-27,557
2015-11-28,557
2015-11-29,532
2015-11-30,532
2015-12-01,508
2015-12-02,508
2015-12-03,511
2015-12-04,511
2015-12-05,523
2015-12-06,523
2015-12-07,529
2015-12-08,529
2015-12-09,524
2015-12-10,524
2015-12-11,529
2015-12-12,529
2015-12-13,537
2015-12-14,537
2015-12-15,536
2015-12-16,536
2015-12-17,537
2015-12-18,537
2015-12-19,541
2015-12-20,513
2015-12-21,513
2015-12-22,524
2015-12-23,524
2015-12-24,517
2015-12-25,517
2015-12-26,497
2015-12-27,492
2015-12-28,492
2015-12-29,506
2015-12-30,506
2015-12-31,508
2016-01-01,508
2016-01-02,526
2016-01-03,548
2016-01-04,548
2016-01-05,570
2016-01-06,570
2016-01-07,573
2016-01-08,573
2016-01-09,582
2016-01-10,582
2016-01-11,602
2016-01-12,607
2016-01-13,607
2016-01-14,583
2016-01-15,583
2016-01-16,553
2016-01-17,553
2016-01-18,558
2016-01-19,558
2016-01-20,571
2016-01-21,571
2016-01-22,590
2016-01-23,590
2016-01-24,616
2016-01-25,616
2016-01-26,616
2016-01-27,603
2016-01-28,603
2016-01-29,572
2016-01-30,572
2016-01-31,543
2016-02-01,543
2016-02-02,515
2016-02-03,515
2016-02-04,489
2016-02-05,489
2016-02-06,464
2016-02-07,464
2016-02-08,440
2016-02-09,440
2016-02-10,418
2016-02-11,418
2016-02-12,397
2016-02-13,377
2016-02-14,377
2016-02-15,358
2016-02-16,358
2016-02-17,346
2016-02-18,346
2016-02-19,357
2016-02-20,357
2016-02-21,351
2016-02-22,351
2016-02-23,349
2016-02-24,349
2016-02-25,361
2016-02-26,361
2016-02-27,377
2016-02-28,377
2016-02-29,395
2016-03-01,395
2016-03-02,408
2016-03-03,408
2016-03-04,414
2016-03-05,414
2016-03-06,427
2016-03-07,427
2016-03-08,440
2016-03-09,440
2016-03-10,439
2016-03-11,439
2016-03-12,441
2016-03-13,441
2016-03-14,453
2016-03-15,453
2016-03-16,475
2016-03-17,475
2016-03-18,494
2016-03-19,494
2016-03-20,502
2016-03-22,523
2016-03-23,523
2016-03-24,544
2016-03-25,544
2016-03-26,550
2016-03-27,550
2016-03-28,535
2016-03-29,535
2016-03-30,520
2016-03-31,520
2016-04-01,499
2016-04-02,499
2016-04-03,498
2016-04-04,498
2016-04-05,488
2016-04-06,488
2016-04-07,464
2016-04-08,464
2016-04-09,443
2016-04-10,431
2016-04-11,431
2016-04-12,416
2016-04-13,416
2016-04-14,400
2016-04-15,400
2016-04-16,408
2016-04-17,408
2016-04-18,410
2016-04-19,410
2016-04-20,412
2016-04-21,412
2016-04-22,409
2016-04-23,409
2016-04-24,417
2016-04-25,424
2016-04-26,424
2016-04-27,436
2016-04-28,436
2016-04-29,436
2016-04-30,454
2016-05-01,454
2016-05-02,464
2016-05-03,464
2016-05-04,466
2016-05-05,466
2016-05-06,466
2016-05-07,483
2016-05-08,483
2016-05-09,481
2016-05-10,456
2016-05-11,456
2016-05-12,435
2016-05-13,432
2016-05-14,432
2016-05-15,431
2016-05-16,431
2016-05-17,434
2016-05-18,448
2016-05-19,448
2016-05-22,431
2016-05-23,446
2016-05-24,446
2016-05-25,466
2016-05-26,466
2016-05-27,487
2016-05-28,487
2016-05-29,506
2016-05-30,506
2016-05-31,509
2016-06-01,498
2016-06-02,498
2016-06-03,486
2016-06-04,476
2016-06-05,476
2016-06-06,474
2016-06-07,474
2016-06-08,489
2016-06-09,484
2016-06-10,468
2016-06-11,468
2016-06-12,470
2016-06-13,470
2016-06-14,468
2016-06-15,468
2016-06-16,464
2016-06-17,457
2016-06-18,457
2016-06-19,451
2016-06-20,451
2016-06-21,443
2016-06-22,429
2016-06-23,429
2016-06-24,412
2016-06-25,404
2016-06-26,404
2016-06-27,391
2016-06-28,371
2016-06-29,371
2016-06-30,370
2016-07-01,371
2016-07-02,371
2016-07-03,367
2016-07-04,350
2016-07-05,350
2016-07-06,341
2016-07-07,341
2016-07-08,336
2016-07-09,341
2016-07-10,336
2016-07-11,325
2016-07-12,325
2016-07-13,323
2016-07-14,323
2016-07-15,328
2016-07-16,328
2016-07-17,337
2016-07-18,352
2016-07-23,373
2016-07-24,385
2016-07-25,385
2016-07-26,402
2016-07-27,402
2016-07-28,409
2016-07-29,409
2016-07-30,414
2016-07-31,414
2016-08-01,412
2016-08-02,408
2016-08-03,408
2016-08-04,408
2016-08-05,408
2016-08-06,412
2016-08-07,412
2016-08-08,417
2016-08-09,411
2016-08-10,411
2016-08-11,393
2016-08-12,393
2016-08-13,408
2016-08-14,408
2016-08-15,421
2016-08-16,421
2016-08-17,434
2016-08-18,434
2016-08-19,425
2016-08-20,425
2016-08-21,432
2016-08-22,432
2016-08-23,453
2016-08-24,453
2016-08-25,470
2016-08-26,470
2016-08-28,483
2016-08-31,494
2016-09-01,494
2016-09-02,494
2016-09-03,494
2016-09-04,474
2016-09-05,474
2016-09-06,485
2016-09-07,485
2016-09-08,485
2016-09-09,480
2016-09-10,480
2016-09-11,484
2016-09-12,484
2016-09-13,466
2016-09-14,466
2016-09-15,466
2016-09-16,453
2016-09-17,453
2016-09-18,452
2016-09-19,452
2016-09-20,452
2016-09-21,454
2016-09-22,454
2016-09-23,431
2016-09-24,431
2016-09-25,431
2016-09-26,409
2016-09-27,409
2016-09-28,401
2016-09-29,401
2016-09-30,389
2016-10-01,389
2016-10-02,395
2016-10-03,395
2016-10-04,395
2016-10-05,410
2016-10-06,410
2016-10-07,423
2016-10-08,403
2016-10-09,403
2016-10-10,389
2016-10-11,389
2016-10-12,383
2016-10-13,383
2016-10-14,384
2016-10-15,384
2016-10-16,381
2016-10-17,381
2016-10-18,370
2016-10-19,370
2016-10-20,363
2016-10-21,363
2016-10-22,377
2016-10-23,377
2016-10-24,381
2016-10-25,381
2016-10-26,383
2016-10-27,383
2016-10-28,383
2016-10-29,397
2016-10-30,397
2016-10-31,386
2016-11-01,386
2016-11-02,405
2016-11-03,405
2016-11-04,407
2016-11-05,407
2016-11-06,422
2016-11-07,422
2016-11-08,433
2016-11-09,433
2016-11-10,437
2016-11-11,437
2016-11-12,452
2016-11-13,452
2016-11-14,443
2016-11-15,443
2016-12-07,397
2016-12-08,388
2016-12-09,388
2016-12-10,394
2016-12-11,394
2016-12-12,399
2016-12-13,399
2016-12-14,403
2016-12-15,403
2016-12-16,403
2016-12-17,397
2016-12-18,397
2016-12-19,407
2016-12-20,426
2016-12-21,426
2016-12-22,437
2016-12-23,443
2016-12-24,443
2016-12-25,453
2016-12-26,453
2016-12-27,466
2016-12-28,466
2016-12-29,459
2016-12-30,459
2016-12-31,458
2017-01-01,458
2017-01-02,466
2017-01-03,466
2017-01-04,470
2017-01-05,470
2017-01-06,464
2017-01-07,462
2017-01-08,462
2017-01-09,444
2017-01-10,444
2017-01-11,442
2017-01-12,457
2017-01-13,457
2017-01-14,470
2017-01-15,485
2017-01-16,485
2017-01-17,494
2017-01-18,497
2017-01-19,497
2017-01-20,502
2017-01-21,507
2017-01-22,507
2017-01-23,506
2017-01-27,476
2017-01-28,466
2017-01-29,466
2017-01-30,466
2017-01-31,450
2017-02-01,428
2017-02-02,428
2017-02-03,419
2017-02-04,418
2017-02-05,418
2017-02-06,423
2017-02-07,423
2017-02-08,420
2017-02-09,420
2017-02-10,429
2017-02-11,426
2017-02-12,426
2017-02-13,410
2017-02-14,391
2017-02-15,391
2017-02-16,409
2017-02-18,424
2017-02-19,442
2017-02-20,442
2017-02-21,445
2017-02-22,445
2017-02-23,439
2017-02-24,439
2017-02-25,439
2017-02-26,439
2017-02-27,434
2017-02-28,428
2017-03-01,428
2017-03-02,411
2017-03-03,411
2017-03-04,399
2017-03-05,399
2017-03-06,406
2017-03-07,406
2017-03-08,391
2017-03-09,391
2017-03-10,401
2017-03-11,420
2017-03-12,420
2017-03-13,411
2017-03-14,413
2017-03-15,413
2017-03-16,421
2017-03-17,421
2017-03-18,422
2017-03-19,408
2017-03-20,410
2017-03-21,410
2017-03-22,412
2017-03-23,412
2017-03-24,426
2017-03-25,426
2017-03-26,414
2017-03-27,414
2017-03-28,425
2017-03-29,419
2017-03-30,419
2017-03-31,415
2017-04-01,415
2017-04-02,394
2017-04-03,374
2017-04-04,374
2017-04-12,349
2017-04-13,351
2017-04-14,351
2017-04-15,343
2017-04-16,347
2017-04-17,356
2017-04-18,356
2017-04-19,365
2017-04-20,365
2017-04-21,361
2017-04-22,361
2017-04-23,367
2017-04-24,367
2017-04-25,367
2017-04-26,367
2017-04-27,369
2017-04-28,369
2017-04-29,373
2017-04-30,373
2017-05-01,356
2017-05-02,357
2017-05-03,357
2017-05-04,367
2017-05-05,367
2017-05-06,377
2017-05-07,377
2017-05-08,382
2017-05-09,390
2017-05-10,390
2017-05-11,397
2017-05-12,388
2017-05-13,374
2017-05-14,374
2017-05-15,361
2017-05-16,352
2017-05-17,352
2017-05-18,350
2017-05-19,350
2017-05-20,361
2017-05-21,361
2017-05-22,365
2017-05-23,365
2017-05-24,371
2017-05-25,371
2017-05-26,366
2017-05-27,384
2017-05-28,384
2017-05-29,379
2017-05-30,379
2017-05-31,370
2017-06-01,370
2017-06-02,371
2017-06-03,371
2017-06-04,377
2017-06-06,380
2017-06-07,380
2017-06-08,383
2017-06-09,383
2017-06-10,377
2017-06-11,370
2017-06-12,370
2017-06-13,381
2017-06-14,381
2017-06-15,392
2017-06-16,392
2017-06-17,401
2017-06-18,393
2017-06-19,393
2017-06-20,378
2017-06-21,378
2017-06-22,368
2017-06-23,368
2017-06-24,366
2017-06-25,366
2017-06-26,352
2017-06-27,338
2017-06-28,338
2017-06-29,321
2017-06-30,321
2017-07-01,326
2017-07-02,326
2017-07-03,325
2017-07-04,325
2017-07-05,325
2017-07-06,308
2017-07-07,308
2017-07-08,298
2017-07-13,296
2017-07-14,300
2017-07-15,300
2017-07-16,308
2017-07-17,307
2017-07-18,307
2017-07-19,313
2017-07-20,313
2017-07-21,315
2017-07-22,315
2017-07-23,308
2017-07-24,308
2017-07-25,312
2017-07-26,312
2017-07-27,303
2017-07-28,303
2017-07-29,295
2017-07-30,293
2017-07-31,293
2017-08-01,296
2017-08-02,298
2017-08-03,298
2017-08-04,302
2017-08-05,300
2017-08-06,300
2017-08-09,309
2017-08-10,316
2017-08-11,316
2017-08-12,320
2017-08-13,320
2017-08-14,327
2017-08-15,316
2017-08-16,316
2017-08-17,318
2017-08-18,318
2017-08-19,327
2017-08-20,320
2017-08-21,320
2017-08-22,314
2017-08-23,314
2017-08-24,305
2017-08-25,305
2017-08-26,301
2017-08-27,301
2017-08-28,297
2017-08-29,297
2017-08-30,284
2017-08-31,284
2017-09-01,295
2017-09-02,305
2017-09-03,305
2017-09-04,310
2017-09-05,314
2017-09-06,314
2017-09-07,316
2017-09-08,316
2017-09-09,309
2017-09-10,309
2017-09-11,309
2017-09-12,309
2017-09-13,317
2017-09-14,331
2017-09-15,331
2017-09-16,340
2017-09-17,356
2017-09-18,356
2017-09-19,356
2017-09-20,346
2017-09-21,346
2017-09-22,331
2017-09-23,331
2017-09-24,319
2017-09-25,319
2017-09-26,303
2017-09-27,303
2017-09-28,299
2017-09-29,304
2017-09-30,304
2017-10-01,311
2017-10-02,326
2017-10-03,326
2017-10-04,332
2017-10-05,332
2017-10-06,347
2017-10-07,351
2017-10-08,351
2017-10-09,338
2017-10-10,338
2017-10-11,321
2017-10-12,321
2017-10-13,304
2017-10-14,290
2017-10-15,290
2017-10-16,278
2017-10-17,278
2017-10-18,276
2017-10-19,276
2017-10-20,263
2017-10-21,263
2017-10-22,261
2017-10-23,261
2017-10-24,267
2017-10-25,262
2017-10-26,262
2017-10-27,270
2017-10-28,270
2017-10-29,275
2017-10-30,275
2017-10-31,282
2017-11-01,282
2017-11-02,294
2017-11-03,294
2017-11-04,309
2017-11-05,309
2017-11-06,325
2017-11-07,325
2017-11-08,328
2017-11-09,342
2017-11-10,342
2017-11-11,358
2017-11-12,369
2017-11-13,369
2017-11-14,372
2017-11-15,372
2017-11-16,371
2017-11-17,371
2017-11-18,378
2017-11-19,367
2017-11-20,367
2017-11-21,360
2017-11-22,360
2017-11-23,355
2017-11-24,355
2017-11-25,353
2017-11-26,353
2017-11-27,351
2017-11-28,351
2017-11-29,341
2017-11-30,341
2017-12-01,340
2017-12-02,340
2017-12-03,332
2017-12-04,332
2017-12-05,330
2017-12-06,330
2017-12-07,339
2017-12-08,339
2017-12-09,353
2017-12-10,358
2017-12-11,358
2017-12-12,362
2017-12-13,362
2017-12-14,378
2017-12-15,385
2017-12-16,385
2017-12-17,388
2017-12-18,371
2017-12-19,371
2017-12-20,373
2017-12-21,359
2017-12-22,359
2017-12-23,352
2017-12-24,352
2017-12-25,354
2017-12-26,349
2017-12-27,345
2017-12-28,345
2017-12-29,345
2017-12-30,348
2017-12-31,348
2018-01-01,341
2018-01-02,341
2018-01-03,337
2018-01-04,337
2018-01-05,347
2018-01-06,363
2018-01-07,363
2018-01-08,359
2018-01-09,341
2018-01-10,341
2018-01-11,325
2018-01-12,325
2018-01-13,316
2018-01-14,314
2018-01-15,326
2018-01-16,320
2018-01-17,314
2018-01-18,314
2018-01-19,314
2018-01-20,316
2018-01-21,316
2018-01-22,308
2018-01-23,299
2018-01-25,295
2018-01-26,290
2018-01-27,294
2018-01-28,298
2018-01-29,301
2018-01-30,306
2018-01-31,314
2018-02-01,314
2018-02-02,307
2018-02-03,308
2018-02-04,314
2018-02-05,314
2018-02-06,301
2018-02-07,305
2018-02-08,305
2018-02-09,304
2018-02-10,304
2018-02-11,319
2018-02-12,335
2018-02-13,335
2018-02-14,347
2018-02-15,363
2018-02-16,363
2018-02-17,358
2018-02-18,376
2018-02-19,389
2018-02-20,389
2018-02-21,396
2018-02-22,396
2018-02-23,412
2018-02-24,412
2018-02-25,412
2018-02-26,427
2018-02-27,437
2018-02-28,437
2018-03-01,419
2018-03-02,400
2018-03-03,384
2018-03-04,384
2018-03-05,387
2018-03-06,397
2018-03-07,389
2018-03-08,389
2018-03-09,382
2018-03-10,386
2018-03-11,379
2018-03-12,383
2018-03-13,403
2018-03-14,401
2018-03-15,401
2018-03-16,405
2018-03-17,414
2018-03-18,411
2018-03-19,411
2018-03-20,412
2018-03-21,412
2018-03-23,419
2018-03-24,410
2018-03-25,396
2018-03-26,396
2018-03-27,399
2018-03-28,399
2018-03-29,393
2018-03-30,393
2018-03-31,407
2018-04-01,407
2018-04-02,396
2018-04-03,377
2018-04-04,367
2018-04-05,367
2018-04-06,370
2018-04-07,370
2018-04-08,380
2018-04-09,388
2018-04-10,388
2018-04-11,384
2018-04-12,368
2018-04-13,368
2018-04-14,361
2018-04-15,362
2018-04-16,362
2018-04-17,361
2018-04-18,361
2018-04-19,342
2018-04-20,324
2018-04-21,314
2018-04-22,314
2018-04-23,301
2018-04-24,301
2018-04-25,287
2018-04-26,287
2018-04-27,285
2018-04-28,299
2018-04-29,306
2018-04-30,292
2018-05-01,292
2018-05-03,288
2018-05-04,282
2018-05-05,279
2018-05-06,279
2018-05-07,285
2018-05-08,285
2018-05-09,298
2018-05-10,310
2018-05-11,310
2018-05-12,321
2018-05-13,321
2018-05-14,334
2018-05-15,334
2018-05-16,325
2018-05-17,338
2018-05-18,352
2018-05-19,361
2018-05-20,361
2018-05-21,345
2018-05-22,345
2018-05-23,338
2018-05-24,338
2018-05-25,331
2018-05-26,323
2018-05-27,323
2018-05-28,322
2018-05-29,314
2018-05-30,314
2018-05-31,316
2018-06-01,311
2018-06-02,320
2018-06-03,320
2018-06-04,316
2018-06-05,311
2018-06-06,295
2018-06-07,295
2018-06-08,282
2018-06-09,282
2018-06-10,291
2018-06-11,291
2018-06-12,301
2018-06-13,307
2018-06-14,305
2018-06-15,305
2018-06-16,302
2018-06-17,299
2018-06-18,289
2018-06-19,287
2018-06-20,287
2018-06-21,281
2018-06-22,270
2018-06-23,270
2018-06-24,274
2018-06-25,282
2018-06-26,282
2018-06-27,279
2018-06-28,271
2018-06-29,266
2018-06-30,275
2018-07-01,275
2018-07-02,275
2018-07-03,286
2018-07-04,286
2018-07-05,296
2018-07-06,301
2018-07-07,301
2018-07-08,304
2018-07-09,307
2018-07-10,305
2018-07-11,309
2018-07-12,309
2018-07-13,304
2018-07-14,305
2018-07-15,305
2018-07-16,313
2018-07-17,317
2018-07-18,309
2018-07-19,309
2018-07-20,306
2018-07-21,304
2018-07-22,315
2018-07-23,328
2018-07-24,336
2018-07-25,342
2018-07-26,349
2018-07-27,363
2018-07-28,377
2018-07-29,381
2018-07-30,401
2018-07-31,402
2018-08-01,402
2018-08-02,394
2018-08-03,408
2018-08-04,417
2018-08-05,427
2018-08-06,443
2018-08-07,454
2018-08-08,468
2018-08-09,468
2018-08-10,469
2018-08-11,456
2018-08-12,457
2018-08-14,469
2018-08-16,478
2018-08-17,463
2018-08-18,463
2018-08-19,453
2018-08-20,456
2018-08-21,456
2018-08-22,456
2018-08-23,466
2018-08-24,477
2018-08-25,482
2018-08-26,482
2018-08-27,481
2018-08-28,469
2018-08-29,482
2018-08-30,485
2018-08-31,486
2018-09-01,496
2018-09-02,479
2018-09-03,499
2018-09-04,493
2018-09-05,477
2018-09-06,477
2018-09-07,491
2018-09-08,510
2018-09-09,522
2018-09-10,531
2018-09-11,531
2018-09-12,527
2018-09-13,543
2018-09-14,545
2018-09-15,561
2018-09-16,561
2018-09-17,535
2018-09-18,512
2018-09-19,487
2018-09-20,472
2018-09-21,453
2018-09-22,445
2018-09-23,425
2018-09-24,418
2018-09-25,418
2018-09-26,416
2018-09-27,416
2018-09-28,405
2018-09-29,404
2018-09-30,389
2018-10-01,386
2018-10-02,383
2018-10-03,381
2018-10-04,381
2018-10-05,368
2018-10-06,361
2018-10-07,361
2018-10-08,362
2018-10-09,351
2018-10-10,348
2018-10-11,352
2018-10-12,352
2018-10-13,350
2018-10-14,343
2018-10-15,340
2018-10-16,340
2018-10-17,326
2018-10-18,317
2018-10-19,312
2018-10-20,312
2018-10-21,306
2018-10-22,310
2018-10-23,310
2018-10-24,306
2018-10-25,290
2018-10-26,284
2018-10-27,296
2018-10-28,302
2018-10-29,302
2018-10-30,306
2018-10-31,313
2018-11-01,312
2018-11-03,324
2018-11-04,327
2018-11-05,327
2018-11-06,336
2018-11-07,332
2018-11-08,327
2018-11-09,332
2018-11-10,330
2018-11-11,332
2018-11-12,326
2018-11-13,310
2018-11-14,306
2018-11-15,305
2018-11-16,304
2018-11-17,303
2018-11-18,296
2018-11-19,287
2018-11-20,284
2018-11-21,279
2018-11-22,275
2018-11-23,268
2018-11-24,260
2018-11-25,254
2018-11-26,249
2018-11-27,237
2018-11-28,228
2018-11-29,216
2018-12-01,217
2018-12-02,223
2018-12-03,224
2018-12-04,230
2018-12-05,238
2018-12-07,251
2018-12-09,245
2018-12-10,246
2018-12-11,242
2018-12-12,244
2018-12-13,251
2018-12-14,257
2018-12-15,267
2018-12-16,276
2018-12-17,284
2018-12-18,294
2018-12-19,305
2018-12-20,317
2018-12-21,322
2018-12-22,326
2018-12-23,323
2018-12-24,313
2018-12-25,309
2018-12-26,299
2018-12-27,289
2018-12-28,275
2018-12-29,272
2018-12-30,267
2018-12-31,261
2019-01-01,256
2019-01-02,250
2019-01-03,250
2019-01-04,240
2019-01-05,242
2019-01-06,231
2019-01-08,224
2019-01-10,216
2019-01-11,212
2019-01-12,213
2019-01-13,211
2019-01-14,214
2019-01-15,213
2019-01-16,213
2019-01-17,215
2019-01-18,213
2019-01-19,215
2019-01-20,221
2019-01-21,223
2019-01-22,224
2019-01-23,225
2019-01-24,225
2019-01-25,221
2019-01-26,219
2019-01-27,214
2019-01-28,206
2019-01-29,199
2019-01-30,197
2019-01-31,193
2019-02-01,188
2019-02-02,188
2019-02-03,191
2019-02-04,196
2019-02-05,202
2019-02-06,211
2019-02-07,219
2019-02-08,225
2019-02-09,232
2019-02-10,237
2019-02-11,241
2019-02-12,243
2019-02-13,243
2019-02-14,243
2019-02-15,248
2019-02-16,239
2019-02-17,229
2019-02-18,218
2019-02-19,207
2019-02-20,201
2019-02-21,207
2019-02-22,210
2019-02-23,213
2019-02-24,214
2019-02-25,219
2019-02-26,229
2019-02-27,241
2019-02-28,254
2019-03-01,266
2019-03-02,280
2019-03-03,294
2019-03-04,303
2019-03-05,312
2019-03-06,317
2019-03-07,311
2019-03-08,311
2019-03-09,301
2019-03-10,302
2019-03-11,293
2019-03-12,288
2019-03-13,288
2019-03-14,280
2019-03-15,271
2019-03-16,267
2019-03-17,265
2019-03-18,265
2019-03-19,270
2019-03-20,270
2019-03-21,265
2019-03-22,252
2019-03-23,239
2019-03-24,228
2019-03-25,220
2019-03-26,211
2019-03-27,211
2019-03-28,200
2019-03-29,204
2019-03-30,204
2019-03-31,208
2019-04-01,213
2019-04-02,207
2019-04-03,197
2019-04-04,207
2019-04-05,216
2019-04-06,225
2019-04-07,234
2019-04-08,241
2019-04-09,247
2019-04-10,251
2019-04-11,245
2019-04-12,257
2019-04-13,264
2019-04-14,278
2019-04-15,285
2019-04-16,293
2019-04-17,307
2019-04-18,319
2019-04-19,332
2019-04-20,341
2019-04-21,356
2019-04-22,368
2019-04-23,369
2019-04-24,363
2019-04-25,354
2019-04-26,338
2019-04-27,335
2019-04-28,330
2019-04-29,326
2019-04-30,331
2019-05-01,344
2019-05-02,350
2019-05-03,351
2019-05-04,353
2019-05-05,355
2019-05-06,358
2019-05-07,359
2019-05-08,352
2019-05-09,350
2019-05-10,343
2019-05-11,343
2019-05-12,333
2019-05-13,321
2019-05-14,307
2019-05-15,307
2019-05-16,312
2019-05-17,312
2019-05-18,318
2019-05-19,318
2019-05-20,306
2019-05-21,290
2019-05-22,277
2019-05-23,274
2019-05-24,274
2019-05-25,272
2019-05-26,275
2019-05-27,282
2019-05-28,285
2019-05-29,287
2019-05-30,286
2019-05-31,283
2019-06-01,291
2019-06-02,298
2019-06-03,293
2019-06-04,287
2019-06-05,292
2019-06-06,298
2019-06-07,308
2019-06-08,303
2019-06-09,293
2019-06-10,293
2019-06-11,297
2019-06-12,298
2019-06-13,308
2019-06-14,324
2019-06-15,330
2019-06-16,333
2019-06-17,325
2019-06-18,319
2019-06-19,306
2019-06-20,294
2019-06-21,291
2019-06-22,289
2019-06-23,293
2019-06-24,292
2019-06-25,302
2019-06-26,308
2019-06-27,312
2019-06-28,312
2019-06-29,316
2019-06-30,317
2019-07-01,317
2019-07-02,307
2019-07-03,311
2019-07-04,311
2019-07-05,305
2019-07-06,312
2019-07-07,317
2019-07-08,327
2019-07-09,342
2019-07-10,337
2019-07-11,340
2019-07-12,339
2019-07-13,339
2019-07-14,349
2019-07-15,349
2019-07-16,349
2019-07-17,355
2019-07-18,359
2019-07-19,356
2019-07-20,369
2019-07-21,366
2019-07-22,379
2019-07-23,389
2019-07-24,389
2019-07-25,398
2019-07-26,398
2019-07-27,412
2019-07-28,424
2019-07-29,429
2019-07-30,416
2019-07-31,416
2019-08-01,416
2019-08-02,419
2019-08-03,426
2019-08-04,425
2019-08-05,411
2019-08-06,404
2019-08-07,388
2019-08-08,388
2019-08-09,394
2019-08-10,398
2019-08-11,398
2019-08-12,382
2019-08-13,376
2019-08-14,370
2019-08-15,368
2019-08-16,378
2019-08-17,378
2019-08-18,382
2019-08-19,385
2019-08-20,385
2019-08-21,396
2019-08-22,405
2019-08-23,405
2019-08-24,408
2019-08-24,408
2019-08-25,408
2019-08-25,408
