date_obj,Ourg%20bones price
2015-08-25,17372
2015-08-26,17372
2015-08-27,17429
2015-08-28,17429
2015-08-29,17429
2015-08-30,18256
2015-08-31,18256
2015-09-01,18256
2015-09-02,18256
2015-09-03,18965
2015-09-04,18965
2015-09-05,18965
2015-09-06,18965
2015-09-07,18760
2015-09-08,18760
2015-09-09,18760
2015-09-10,18337
2015-09-11,18337
2015-09-12,18337
2015-09-13,18238
2015-09-14,18238
2015-09-15,18238
2015-09-16,18238
2015-09-17,17986
2015-09-18,17986
2015-09-19,17986
2015-09-20,17986
2015-09-21,18194
2015-09-22,18194
2015-09-23,18194
2015-09-24,18194
2015-09-25,18767
2015-09-27,18767
2015-09-28,18069
2015-09-29,18069
2015-09-30,18069
2015-10-05,17303
2015-10-06,17345
2015-10-07,17345
2015-10-08,17345
2015-10-09,18009
2015-10-10,18009
2015-10-11,18009
2015-10-12,18009
2015-10-13,18853
2015-10-14,18853
2015-10-15,18853
2015-10-16,18853
2015-10-17,19767
2015-10-18,19767
2015-10-19,19767
2015-10-20,20493
2015-10-22,20493
2015-10-23,20493
2015-10-24,21112
2015-10-25,21112
2015-10-26,21112
2015-10-27,21112
2015-10-29,22064
2015-10-30,22064
2015-10-31,22064
2015-11-01,21467
2015-11-02,21467
2015-11-03,21467
2015-11-04,21467
2015-11-05,21613
2015-11-06,21613
2015-11-07,21613
2015-11-08,21613
2015-11-09,22301
2015-11-10,22301
2015-11-11,22301
2015-11-12,22301
2015-11-13,22795
2015-11-14,22795
2015-11-15,22795
2015-11-16,22795
2015-11-17,23935
2015-11-18,23935
2015-11-19,23935
2015-11-20,23935
2015-11-21,24886
2015-11-22,24886
2015-11-23,24886
2015-11-24,24886
2015-11-25,24949
2015-11-26,24949
2015-11-27,24949
2015-11-28,24949
2015-11-29,24996
2015-11-30,24996
2015-12-01,24996
2015-12-02,24996
2015-12-03,25044
2015-12-04,25044
2015-12-05,25044
2015-12-06,25044
2015-12-07,25442
2015-12-08,25442
2015-12-09,25442
2015-12-10,25888
2015-12-11,25888
2015-12-12,25888
2015-12-13,25351
2015-12-14,25351
2015-12-15,25351
2015-12-16,24516
2015-12-17,24516
2015-12-18,24516
2015-12-19,24516
2015-12-20,23838
2015-12-21,23838
2015-12-22,23838
2015-12-23,23524
2015-12-24,23524
2015-12-25,23524
2015-12-26,23200
2015-12-27,23200
2015-12-28,23607
2015-12-29,23607
2015-12-30,24788
2015-12-31,24788
2016-01-01,24788
2016-01-02,24788
2016-01-03,25077
2016-01-04,25077
2016-01-05,25077
2016-01-06,24969
2016-01-07,24969
2016-01-08,24969
2016-01-09,25145
2016-01-10,25145
2016-01-11,25145
2016-01-12,26067
2016-01-13,26067
2016-01-14,26067
2016-01-15,27004
2016-01-16,27004
2016-01-17,27004
2016-01-18,26988
2016-01-19,26988
2016-01-20,26988
2016-01-21,26877
2016-01-22,26877
2016-01-23,26877
2016-01-24,25828
2016-01-25,25828
2016-01-26,25828
2016-01-27,26265
2016-01-28,26265
2016-01-29,26265
2016-01-30,26091
2016-01-31,26091
2016-02-01,25762
2016-02-02,25762
2016-02-03,25762
2016-02-04,26208
2016-02-05,26208
2016-02-06,26208
2016-02-07,26018
2016-02-08,26018
2016-02-09,26018
2016-02-10,26036
2016-02-11,26036
2016-02-12,26036
2016-02-13,26453
2016-02-14,26453
2016-02-15,26453
2016-02-16,26292
2016-02-17,26292
2016-02-18,26292
2016-02-19,26292
2016-02-20,26708
2016-02-21,26708
2016-02-22,26708
2016-02-23,27179
2016-02-24,27179
2016-02-25,27179
2016-02-26,26950
2016-02-27,26950
2016-02-28,26724
2016-02-29,26724
2016-03-01,26724
2016-03-02,26359
2016-03-03,26359
2016-03-04,26359
2016-03-05,26510
2016-03-06,26510
2016-03-07,26510
2016-03-08,25635
2016-03-09,25635
2016-03-10,25635
2016-03-11,25431
2016-03-12,25431
2016-03-13,25431
2016-03-14,25120
2016-03-15,25120
2016-03-16,25120
2016-03-17,25088
2016-03-18,25088
2016-03-19,25088
2016-03-20,24720
2016-03-21,24720
2016-03-22,24720
2016-03-23,24573
2016-03-24,24573
2016-03-25,24573
2016-03-26,24675
2016-03-27,24675
2016-03-28,24949
2016-03-29,24949
2016-03-30,24949
2016-03-31,24949
2016-04-01,24441
2016-04-02,24441
2016-04-03,24222
2016-04-04,24222
2016-04-05,24222
2016-04-06,24461
2016-04-07,24461
2016-04-08,24461
2016-04-09,24632
2016-04-10,24632
2016-04-11,24632
2016-04-12,24565
2016-04-13,24565
2016-04-14,24565
2016-04-15,25240
2016-04-16,25240
2016-04-17,25240
2016-04-18,25263
2016-04-19,25263
2016-04-20,25263
2016-04-21,25464
2016-04-22,25464
2016-04-23,25464
2016-04-24,25494
2016-04-25,25494
2016-04-26,25494
2016-04-27,24786
2016-04-28,24786
2016-04-29,24786
2016-04-30,24356
2016-05-01,24356
2016-05-02,24356
2016-05-03,24236
2016-05-04,24236
2016-05-05,24236
2016-05-06,24049
2016-05-07,24049
2016-05-08,24049
2016-05-09,24229
2016-05-10,24229
2016-05-11,24229
2016-05-12,24212
2016-05-13,24212
2016-05-14,23864
2016-05-15,23864
2016-05-16,23864
2016-05-17,23865
2016-05-18,23865
2016-05-19,23865
2016-05-22,22980
2016-05-23,23866
2016-05-24,23866
2016-05-25,23866
2016-05-26,24900
2016-05-27,24900
2016-05-28,25444
2016-05-29,25444
2016-05-30,25213
2016-05-31,25213
2016-06-01,25786
2016-06-02,25786
2016-06-03,25786
2016-06-04,25671
2016-06-05,25671
2016-06-06,25820
2016-06-07,25820
2016-06-08,25820
2016-06-09,25093
2016-06-10,25093
2016-06-11,25093
2016-06-12,24889
2016-06-13,24889
2016-06-14,24685
2016-06-15,24685
2016-06-16,24685
2016-06-17,23541
2016-06-18,23541
2016-06-19,22824
2016-06-20,22824
2016-06-21,22824
2016-06-22,21997
2016-06-23,21997
2016-06-24,21997
2016-06-25,21361
2016-06-26,21361
2016-06-27,21361
2016-06-28,21278
2016-06-29,21278
2016-06-30,21278
2016-07-01,21786
2016-07-02,21786
2016-07-03,21786
2016-07-04,21290
2016-07-05,21290
2016-07-06,21290
2016-07-07,20317
2016-07-08,20317
2016-07-09,20091
2016-07-10,20091
2016-07-11,19504
2016-07-12,19504
2016-07-13,19590
2016-07-14,19590
2016-07-15,19860
2016-07-16,19860
2016-07-17,19894
2016-07-18,19894
2016-07-23,20012
2016-07-24,20058
2016-07-25,20058
2016-07-26,20058
2016-07-27,19925
2016-07-28,19925
2016-07-29,20217
2016-07-30,20217
2016-07-31,20217
2016-08-01,20033
2016-08-02,20033
2016-08-03,20036
2016-08-04,20036
2016-08-05,20036
2016-08-06,19955
2016-08-07,19955
2016-08-08,19955
2016-08-09,19914
2016-08-10,19914
2016-08-11,19914
2016-08-12,19636
2016-08-13,19636
2016-08-14,19636
2016-08-15,19697
2016-08-16,19697
2016-08-17,19697
2016-08-18,20543
2016-08-19,20543
2016-08-20,20624
2016-08-21,20624
2016-08-22,20624
2016-08-23,20614
2016-08-24,20614
2016-08-25,20614
2016-08-26,20614
2016-08-28,20396
2016-08-31,20158
2016-09-01,20158
2016-09-02,20158
2016-09-03,19887
2016-09-04,19887
2016-09-05,19887
2016-09-06,19476
2016-09-07,19476
2016-09-08,19476
2016-09-09,19476
2016-09-10,19185
2016-09-11,19185
2016-09-12,19185
2016-09-13,19870
2016-09-14,19870
2016-09-15,19870
2016-09-16,19870
2016-09-17,19942
2016-09-18,19942
2016-09-19,19942
2016-09-20,19942
2016-09-21,19782
2016-09-22,19782
2016-09-23,19782
2016-09-24,19782
2016-09-25,19529
2016-09-26,19529
2016-09-27,19529
2016-09-28,19529
2016-09-29,19066
2016-09-30,19066
2016-10-01,19066
2016-10-02,19397
2016-10-03,19397
2016-10-04,19397
2016-10-05,19397
2016-10-06,19896
2016-10-07,19896
2016-10-08,19896
2016-10-09,20161
2016-10-10,20161
2016-10-11,20161
2016-10-12,20161
2016-10-13,19315
2016-10-14,19315
2016-10-15,19315
2016-10-16,19315
2016-10-17,19793
2016-10-18,19793
2016-10-19,19793
2016-10-20,19793
2016-10-21,20652
2016-10-22,20652
2016-10-23,20652
2016-10-24,21079
2016-10-25,21079
2016-10-26,21079
2016-10-27,21079
2016-10-28,20972
2016-10-29,20972
2016-10-30,20972
2016-10-31,20730
2016-11-01,20730
2016-11-02,20730
2016-11-03,20730
2016-11-04,20515
2016-11-05,20515
2016-11-06,20515
2016-11-07,20515
2016-11-08,20433
2016-11-09,20433
2016-11-10,20433
2016-11-11,20591
2016-11-12,20591
2016-11-13,20591
2016-11-14,20031
2016-12-07,20926
2016-12-08,20649
2016-12-09,20649
2016-12-10,20649
2016-12-11,20380
2016-12-12,20380
2016-12-13,20380
2016-12-14,20535
2016-12-15,20535
2016-12-16,20535
2016-12-17,19872
2016-12-18,19872
2016-12-19,19872
2016-12-20,19653
2016-12-21,19653
2016-12-22,20329
2016-12-23,20329
2016-12-24,21148
2016-12-25,21148
2016-12-26,21148
2016-12-27,22206
2016-12-28,22206
2016-12-29,23317
2016-12-30,23317
2016-12-31,23317
2017-01-01,24483
2017-01-02,24483
2017-01-03,25164
2017-01-04,25164
2017-01-05,26423
2017-01-06,26423
2017-01-07,26443
2017-01-08,26443
2017-01-09,27120
2017-01-10,27120
2017-01-11,25914
2017-01-12,25914
2017-01-13,25643
2017-01-14,25643
2017-01-15,25555
2017-01-16,25555
2017-01-17,25079
2017-01-18,25079
2017-01-19,24762
2017-01-20,24762
2017-01-21,23988
2017-01-22,23988
2017-01-27,22414
2017-01-28,22414
2017-01-29,22850
2017-01-30,22850
2017-01-31,22850
2017-02-01,23595
2017-02-02,23595
2017-02-03,24642
2017-02-04,24642
2017-02-05,24986
2017-02-06,24986
2017-02-07,24986
2017-02-08,25631
2017-02-09,25631
2017-02-10,25610
2017-02-11,25610
2017-02-12,24655
2017-02-13,24655
2017-02-14,24199
2017-02-15,24199
2017-02-16,24464
2017-02-18,24464
2017-02-19,24314
2017-02-20,24314
2017-02-21,23731
2017-02-22,23731
2017-02-23,23731
2017-02-24,24147
2017-02-25,24147
2017-02-26,24630
2017-02-27,24630
2017-02-28,24925
2017-03-01,24925
2017-03-02,25644
2017-03-03,25644
2017-03-04,25776
2017-03-05,25776
2017-03-06,26364
2017-03-07,26364
2017-03-08,26364
2017-03-09,26548
2017-03-10,26548
2017-03-11,26399
2017-03-12,26399
2017-03-13,25681
2017-03-14,25681
2017-03-15,26054
2017-03-16,26054
2017-03-17,26220
2017-03-18,26220
2017-03-19,26163
2017-03-20,26163
2017-03-21,25682
2017-03-22,25682
2017-03-23,26430
2017-03-24,26430
2017-03-25,26346
2017-03-26,26346
2017-03-27,26640
2017-03-28,26640
2017-03-29,26203
2017-03-30,26203
2017-03-31,26076
2017-04-01,26076
2017-04-02,26076
2017-04-03,24925
2017-04-04,24925
2017-04-12,24206
2017-04-13,24554
2017-04-14,24554
2017-04-15,24554
2017-04-16,24962
2017-04-17,24962
2017-04-18,24246
2017-04-19,24246
2017-04-20,24689
2017-04-21,24689
2017-04-22,24689
2017-04-23,24859
2017-04-24,24859
2017-04-25,25189
2017-04-26,25189
2017-04-27,25189
2017-04-28,25361
2017-04-29,25361
2017-04-30,25331
2017-05-01,25331
2017-05-02,25331
2017-05-03,25323
2017-05-04,25323
2017-05-05,24552
2017-05-06,24552
2017-05-07,24552
2017-05-08,24567
2017-05-09,24567
2017-05-10,24305
2017-05-11,24305
2017-05-12,24779
2017-05-13,24779
2017-05-14,24352
2017-05-15,24352
2017-05-16,24274
2017-05-17,24274
2017-05-18,23761
2017-05-19,23761
2017-05-20,23063
2017-05-21,23063
2017-05-22,23063
2017-05-23,23168
2017-05-24,23168
2017-05-25,22282
2017-05-26,22282
2017-05-27,22455
2017-05-28,22455
2017-05-29,22455
2017-05-30,22309
2017-05-31,22309
2017-06-01,22764
2017-06-02,22764
2017-06-03,22764
2017-06-06,23533
2017-06-07,23533
2017-06-08,23533
2017-06-09,23787
2017-06-10,23787
2017-06-11,24337
2017-06-12,24337
2017-06-13,24337
2017-06-14,23610
2017-06-15,23610
2017-06-16,24606
2017-06-17,24606
2017-06-18,25085
2017-06-19,25085
2017-06-20,25085
2017-06-21,24318
2017-06-22,24318
2017-06-23,24318
2017-06-24,24478
2017-06-25,24478
2017-06-26,24260
2017-06-27,24260
2017-06-28,23896
2017-06-29,23896
2017-06-30,24619
2017-07-01,24619
2017-07-02,24619
2017-07-03,24756
2017-07-04,24756
2017-07-05,24756
2017-07-06,24984
2017-07-07,24984
2017-07-08,24984
2017-07-13,24737
2017-07-14,24731
2017-07-15,24731
2017-07-16,24731
2017-07-17,25157
2017-07-18,25157
2017-07-19,25157
2017-07-20,25299
2017-07-21,25299
2017-07-22,25230
2017-07-23,25230
2017-07-24,25598
2017-07-25,25598
2017-07-26,25878
2017-07-27,25878
2017-07-28,26179
2017-07-29,26179
2017-07-30,26773
2017-07-31,26773
2017-08-01,26773
2017-08-02,27045
2017-08-03,27045
2017-08-04,27045
2017-08-05,27309
2017-08-06,27309
2017-08-09,27476
2017-08-10,28170
2017-08-11,28170
2017-08-12,28170
2017-08-13,28675
2017-08-14,28675
2017-08-15,29087
2017-08-17,28226
2017-08-18,28226
2017-08-19,28226
2017-08-20,27283
2017-08-21,27283
2017-08-22,26207
2017-08-23,26207
2017-08-24,26207
2017-08-25,26040
2017-08-26,26040
2017-08-27,25702
2017-08-28,25702
2017-08-29,25702
2017-08-30,25250
2017-08-31,25250
2017-09-01,25250
2017-09-02,25946
2017-09-03,25946
2017-09-04,25946
2017-09-05,26850
2017-09-06,26850
2017-09-07,27004
2017-09-08,27004
2017-09-09,27209
2017-09-10,27209
2017-09-11,26712
2017-09-12,26712
2017-09-13,26110
2017-09-14,26110
2017-09-15,26110
2017-09-16,26368
2017-09-17,26368
2017-09-19,26361
2017-09-20,26443
2017-09-21,26443
2017-09-22,26386
2017-09-23,26386
2017-09-24,26386
2017-09-25,26490
2017-09-26,26490
2017-09-27,26490
2017-09-28,26727
2017-09-29,26727
2017-09-30,26436
2017-10-01,26436
2017-10-02,26340
2017-10-03,26340
2017-10-04,26340
2017-10-05,26040
2017-10-06,26040
2017-10-07,26783
2017-10-08,26783
2017-10-09,26201
2017-10-10,26201
2017-10-11,26201
2017-10-12,25920
2017-10-13,25920
2017-10-14,26785
2017-10-15,26785
2017-10-16,27936
2017-10-17,27936
2017-10-18,29333
2017-10-19,29333
2017-10-20,29333
2017-10-21,30800
2017-10-22,30800
2017-10-23,32340
2017-10-24,32340
2017-10-25,33957
2017-10-26,33957
2017-10-27,34494
2017-10-28,34494
2017-10-29,35446
2017-10-30,35446
2017-10-31,34763
2017-11-01,34763
2017-11-02,34763
2017-11-03,34572
2017-11-04,34792
2017-11-05,34792
2017-11-06,34792
2017-11-07,35321
2017-11-08,35321
2017-11-09,34283
2017-11-10,34283
2017-11-11,33064
2017-11-12,33064
2017-11-13,32723
2017-11-14,32723
2017-11-15,32723
2017-11-16,32198
2017-11-17,32198
2017-11-18,32198
2017-11-19,32242
2017-11-20,32242
2017-11-21,33603
2017-11-22,33603
2017-11-23,32819
2017-11-24,32819
2017-11-25,33094
2017-11-26,33094
2017-11-27,33094
2017-11-28,33277
2017-11-29,33277
2017-11-30,33277
2017-12-01,33011
2017-12-02,33011
2017-12-03,32794
2017-12-04,32794
2017-12-05,32794
2017-12-06,32689
2017-12-07,32689
2017-12-08,32689
2017-12-09,33409
2017-12-10,33409
2017-12-11,33063
2017-12-12,33063
2017-12-14,32517
2017-12-15,32517
2017-12-16,32524
2017-12-17,32524
2017-12-18,33332
2017-12-19,33332
2017-12-20,32486
2017-12-21,32486
2017-12-22,33623
2017-12-23,33623
2017-12-24,34126
2017-12-25,34126
2017-12-26,34362
2017-12-27,34362
2017-12-28,35080
2017-12-29,35080
2017-12-30,36096
2017-12-31,36096
2018-01-01,36476
2018-01-02,36476
2018-01-03,35209
2018-01-04,35209
2018-01-05,34777
2018-01-06,34777
2018-01-07,33271
2018-01-08,33271
2018-01-09,31940
2018-01-10,31940
2018-01-11,30853
2018-01-12,30853
2018-01-13,30487
2018-01-14,30487
2018-01-15,29210
2018-01-16,29210
2018-01-17,30229
2018-01-18,30229
2018-01-19,30229
2018-01-20,31067
2018-01-21,31067
2018-01-22,30901
2018-01-23,30901
2018-01-24,30393
2018-01-25,29588
2018-01-26,29069
2018-01-27,30022
2018-01-28,29075
2018-01-29,27621
2018-01-31,26947
2018-02-01,26947
2018-02-02,26907
2018-02-03,26236
2018-02-04,26064
2018-02-05,26064
2018-02-06,25288
2018-02-07,24083
2018-02-08,24083
2018-02-09,23515
2018-02-10,23515
2018-02-11,22772
2018-02-12,22240
2018-02-13,22246
2018-02-14,22053
2018-02-15,21192
2018-02-16,21192
2018-02-17,20536
2018-02-18,20704
2018-02-19,21325
2018-02-20,21325
2018-02-21,22113
2018-02-22,22113
2018-02-23,22443
2018-02-24,22443
2018-02-25,23109
2018-02-26,23372
2018-02-27,23053
2018-03-01,22177
2018-03-02,22151
2018-03-03,22597
2018-03-04,22597
2018-03-05,22431
2018-03-06,22139
2018-03-07,22345
2018-03-08,22345
2018-03-09,22776
2018-03-10,23057
2018-03-11,23218
2018-03-12,22840
2018-03-13,22900
2018-03-14,23701
2018-03-15,23701
2018-03-16,23986
2018-03-17,24178
2018-03-18,23815
2018-03-19,23815
2018-03-20,23806
2018-03-21,23978
2018-03-23,24189
2018-03-24,24256
2018-03-26,24546
2018-03-27,25006
2018-03-28,25006
2018-03-29,24915
2018-03-30,24915
2018-03-31,24542
2018-04-01,23513
2018-04-02,24368
2018-04-03,24677
2018-04-04,24755
2018-04-05,24755
2018-04-06,25617
2018-04-08,24704
2018-04-09,23961
2018-04-10,23961
2018-04-11,23945
2018-04-12,24759
2018-04-13,24759
2018-04-14,24754
2018-04-15,24459
2018-04-16,24459
2018-04-17,24466
2018-04-18,24466
2018-04-19,23761
2018-04-20,24009
2018-04-21,24342
2018-04-22,24342
2018-04-23,23515
2018-04-24,23515
2018-04-25,23750
2018-04-26,23750
2018-04-27,22823
2018-04-28,23369
2018-04-29,23483
2018-04-30,22890
2018-05-01,22384
2018-05-02,22384
2018-05-04,22810
2018-05-05,22834
2018-05-06,22834
2018-05-07,22706
2018-05-08,22706
2018-05-09,23269
2018-05-10,22858
2018-05-11,22858
2018-05-12,23021
2018-05-13,23021
2018-05-14,23831
2018-05-15,23831
2018-05-16,24073
2018-05-17,24073
2018-05-18,24306
2018-05-19,24622
2018-05-20,24622
2018-05-21,25745
2018-05-22,25745
2018-05-23,25364
2018-05-24,25364
2018-05-25,25639
2018-05-26,24862
2018-05-27,24862
2018-05-28,24103
2018-05-29,23098
2018-05-30,22136
2018-05-31,21053
2018-06-01,20682
2018-06-02,20440
2018-06-03,20440
2018-06-04,19746
2018-06-05,20092
2018-06-06,20371
2018-06-07,20371
2018-06-08,20767
2018-06-09,21101
2018-06-10,20852
2018-06-11,20852
2018-06-12,20557
2018-06-13,19950
2018-06-14,20157
2018-06-15,20157
2018-06-16,20331
2018-06-17,20381
2018-06-18,20463
2018-06-19,19994
2018-06-20,19994
2018-06-21,20294
2018-06-22,19302
2018-06-23,19302
2018-06-24,19144
2018-06-25,19429
2018-06-26,19348
2018-06-27,19527
2018-06-28,19043
2018-06-29,18530
2018-06-30,17711
2018-07-01,17881
2018-07-02,17881
2018-07-03,18044
2018-07-04,18524
2018-07-05,18524
2018-07-06,18234
2018-07-07,18853
2018-07-08,18101
2018-07-09,17648
2018-07-10,18394
2018-07-11,17978
2018-07-12,17978
2018-07-13,18297
2018-07-14,19133
2018-07-15,19133
2018-07-16,19538
2018-07-17,20030
2018-07-18,19669
2018-07-19,20497
2018-07-20,20121
2018-07-21,20143
2018-07-22,21062
2018-07-23,21548
2018-07-24,21618
2018-07-25,21626
2018-07-26,21713
2018-07-27,21842
2018-07-28,21842
2018-07-29,22532
2018-07-30,22580
2018-07-31,22628
2018-08-01,22628
2018-08-02,22899
2018-08-03,23243
2018-08-04,23822
2018-08-05,24693
2018-08-06,24995
2018-08-07,24851
2018-08-08,24469
2018-08-09,24628
2018-08-10,24243
2018-08-11,24790
2018-08-12,25092
2018-08-14,25173
2018-08-16,25128
2018-08-17,26072
2018-08-18,26257
2018-08-19,26682
2018-08-20,25892
2018-08-21,26540
2018-08-22,26124
2018-08-23,26720
2018-08-24,26302
2018-08-25,26558
2018-08-26,26558
2018-08-27,27251
2018-08-28,28198
2018-08-29,28024
2018-08-30,27075
2018-08-31,27105
2018-09-01,27685
2018-09-02,26511
2018-09-03,27454
2018-09-04,28194
2018-09-05,28948
2018-09-06,28948
2018-09-07,29748
2018-09-08,29755
2018-09-09,29682
2018-09-10,30402
2018-09-11,30402
2018-09-12,30956
2018-09-13,31592
2018-09-14,31726
2018-09-15,31952
2018-09-16,31952
2018-09-17,32366
2018-09-18,32939
2018-09-19,33528
2018-09-20,33718
2018-09-21,33565
2018-09-22,33260
2018-09-23,32215
2018-09-24,30940
2018-09-25,30940
2018-09-26,30892
2018-09-27,30851
2018-09-28,30664
2018-09-29,30908
2018-09-30,31171
2018-10-02,31838
2018-10-03,32409
2018-10-04,32409
2018-10-05,33518
2018-10-06,32824
2018-10-07,32424
2018-10-08,30945
2018-10-09,31367
2018-10-10,30523
2018-10-11,30883
2018-10-12,31457
2018-10-13,32168
2018-10-14,31891
2018-10-15,32757
2018-10-16,32711
2018-10-17,31941
2018-10-18,31659
2018-10-19,31738
2018-10-20,31738
2018-10-21,32312
2018-10-22,33723
2018-10-23,33723
2018-10-24,34332
2018-10-25,33556
2018-10-26,32957
2018-10-27,32319
2018-10-28,32048
2018-10-29,31092
2018-10-30,30760
2018-10-31,31209
2018-11-01,31201
2018-11-03,31443
2018-11-04,32804
2018-11-05,33675
2018-11-06,35192
2018-11-07,36915
2018-11-08,38489
2018-11-09,39607
2018-11-10,39708
2018-11-11,39555
2018-11-12,40378
2018-11-13,39878
2018-11-15,40536
2018-11-16,40791
2018-11-17,42831
2018-11-18,44973
2018-11-19,46731
2018-11-20,47943
2018-11-21,47747
2018-11-22,46555
2018-11-23,45134
2018-11-24,45377
2018-11-25,44166
2018-11-26,41957
2018-11-27,40099
2018-11-28,39127
2018-11-29,37763
2018-12-01,34505
2018-12-02,32932
2018-12-03,31994
2018-12-04,31124
2018-12-05,31387
2018-12-07,29633
2018-12-09,30210
2018-12-11,30770
2018-12-12,31212
2018-12-13,31128
2018-12-14,32007
2018-12-15,32811
2018-12-16,33789
2018-12-17,34258
2018-12-18,34744
2018-12-19,34452
2018-12-20,34964
2018-12-21,34515
2018-12-22,33872
2018-12-23,33547
2018-12-24,33088
2018-12-25,32392
2018-12-26,32322
2018-12-27,32234
2018-12-28,31686
2018-12-29,32082
2018-12-30,32670
2018-12-31,33113
2019-01-01,33209
2019-01-02,33476
2019-01-03,32946
2019-01-04,32079
2019-01-05,32058
2019-01-06,33661
2019-01-08,33336
2019-01-10,32219
2019-01-11,31856
2019-01-12,31981
2019-01-13,31698
2019-01-14,31630
2019-01-15,31436
2019-01-16,32664
2019-01-17,31947
2019-01-18,31504
2019-01-19,30748
2019-01-20,29802
2019-01-22,29229
2019-01-23,28277
2019-01-24,27643
2019-01-25,26653
2019-01-26,25632
2019-01-27,24908
2019-01-28,24962
2019-01-29,24379
2019-01-30,23160
2019-01-31,22517
2019-02-01,22536
2019-02-02,22744
2019-02-03,21910
2019-02-04,21613
2019-02-05,20927
2019-02-06,20877
2019-02-07,20769
2019-02-08,19741
2019-02-09,19194
2019-02-10,18794
2019-02-11,18472
2019-02-12,18499
2019-02-13,19209
2019-02-14,19979
2019-02-15,20314
2019-02-16,20904
2019-02-17,20874
2019-02-18,21331
2019-02-19,22053
2019-02-20,22840
2019-02-21,23703
2019-02-22,23627
2019-02-23,23177
2019-02-24,24019
2019-02-25,23893
2019-02-26,23611
2019-02-27,24301
2019-02-28,25198
2019-03-01,26400
2019-03-02,27715
2019-03-03,26872
2019-03-04,25535
2019-03-05,24514
2019-03-06,24250
2019-03-07,24013
2019-03-08,23351
2019-03-09,22734
2019-03-10,22861
2019-03-11,22594
2019-03-12,22741
2019-03-13,22199
2019-03-14,21876
2019-03-15,21183
2019-03-16,22048
2019-03-17,21910
2019-03-18,22434
2019-03-19,22146
2019-03-20,22113
2019-03-21,21719
2019-03-22,21376
2019-03-23,21295
2019-03-24,21088
2019-03-25,21169
2019-03-26,21364
2019-03-27,22138
2019-03-28,22235
2019-03-29,22705
2019-03-30,23078
2019-03-31,23563
2019-04-01,23273
2019-04-02,22600
2019-04-03,23027
2019-04-04,23593
2019-04-05,24172
2019-04-06,24877
2019-04-07,24777
2019-04-08,24149
2019-04-09,24850
