date_obj,Malediction%20shard%203 price
2015-10-12,2760960
2015-10-13,2760960
2015-10-14,2760960
2015-10-15,2760960
2015-10-16,2760960
2015-10-17,2760960
2015-10-18,2760960
2015-10-19,2760960
2015-10-20,2760960
2015-10-22,2760960
2015-10-23,2760960
2015-10-24,2760960
2015-10-25,2760960
2015-10-26,2760960
2015-10-27,2760960
2015-10-29,2760960
2015-10-30,2760960
2015-10-31,2760960
2015-11-01,2760960
2015-11-02,2760960
2015-11-03,2760960
2015-11-04,2760960
2015-11-05,2760960
2015-11-06,2760960
2015-11-07,2720507
2015-11-08,2720507
2015-11-09,2720507
2015-11-10,2720507
2015-11-11,2720507
2015-11-12,2720507
2015-11-13,2720507
2015-11-14,2720507
2015-11-15,2720507
2015-11-16,2720507
2015-11-17,2720507
2015-11-18,2720507
2015-11-19,2720507
2015-11-20,2720507
2015-11-21,2720507
2015-11-22,2720507
2015-11-23,2720507
2015-11-24,2720507
2015-11-25,2720507
2015-11-26,2720507
2015-11-27,2720507
2015-11-28,2720507
2015-11-29,2720507
2015-11-30,2720507
2015-12-01,2720507
2015-12-02,2720507
2015-12-03,2720507
2015-12-04,2720507
2015-12-05,2720507
2015-12-06,2720507
2015-12-07,2720507
2015-12-08,2720507
2015-12-09,2720507
2015-12-10,2720507
2015-12-11,2720507
2015-12-12,2720507
2015-12-13,2720507
2015-12-14,2720507
2015-12-15,2720507
2015-12-16,2720507
2015-12-17,2720507
2015-12-18,2720507
2015-12-19,2720507
2015-12-20,2720507
2015-12-21,2720507
2015-12-22,2720507
2015-12-23,2720507
2015-12-24,2711157
2015-12-25,2711157
2015-12-26,2711157
2015-12-27,2711157
2015-12-28,2711157
2015-12-29,2711157
2015-12-30,2711157
2015-12-31,2711157
2016-01-01,2711157
2016-01-02,2711157
2016-01-03,2711157
2016-01-04,2711157
2016-01-05,2711157
2016-01-06,2711157
2016-01-07,2711157
2016-01-08,2711157
2016-01-09,2711157
2016-01-10,2711157
2016-01-11,2711157
2016-01-12,2711157
2016-01-13,2711157
2016-01-14,2711157
2016-01-15,2711157
2016-01-16,2711157
2016-01-17,2711157
2016-01-18,2711157
2016-01-19,2711157
2016-01-20,2839428
2016-01-21,2839428
2016-01-22,2839428
2016-01-23,2839428
2016-01-24,2839428
2016-01-25,2839428
2016-01-26,2839428
2016-01-27,2839428
2016-01-28,2839428
2016-01-29,2839428
2016-01-30,2839428
2016-01-31,2839428
2016-02-01,2839428
2016-02-02,2839428
2016-02-03,2839428
2016-02-04,2839428
2016-02-05,2839428
2016-02-06,2839428
2016-02-07,2839428
2016-02-08,2839428
2016-02-09,2839428
2016-02-10,2839428
2016-02-11,2839428
2016-02-12,2839428
2016-02-13,2971982
2016-02-14,2971982
2016-02-15,2971982
2016-02-16,2971982
2016-02-17,2971982
2016-02-18,2971982
2016-02-19,2971982
2016-02-20,2971982
2016-02-21,2971982
2016-02-22,2971982
2016-02-23,2971982
2016-02-24,2971982
2016-02-25,2971982
2016-02-26,2971982
2016-02-27,2971982
2016-02-28,2971982
2016-02-29,2971982
2016-03-01,2971982
2016-03-02,2971982
2016-03-03,2971982
2016-03-04,2971982
2016-03-05,2971982
2016-03-06,2971982
2016-03-07,2971982
2016-03-08,2971982
2016-03-09,2971982
2016-03-10,2971982
2016-03-11,2971982
2016-03-12,2971982
2016-03-13,2971982
2016-03-14,2971982
2016-03-15,3075043
2016-03-16,3075043
2016-03-17,3075043
2016-03-18,3075043
2016-03-19,3075043
2016-03-20,3075043
2016-03-21,3075043
2016-03-22,3075043
2016-03-23,3075043
2016-03-24,3075043
2016-03-25,3075043
2016-03-26,3075043
2016-03-27,3075043
2016-03-28,3075043
2016-03-29,3075043
2016-03-30,3075043
2016-03-31,3075043
2016-04-01,3075043
2016-04-02,3075043
2016-04-03,3075043
2016-04-04,3075043
2016-04-05,3075043
2016-04-06,3075043
2016-04-07,3075043
2016-04-08,3075043
2016-04-09,3075043
2016-04-10,3075043
2016-04-11,3075043
2016-04-12,3075043
2016-04-13,3075043
2016-04-14,3075043
2016-04-15,3075043
2016-04-16,3075043
2016-04-17,3075043
2016-04-18,3075043
2016-04-19,3075043
2016-04-20,3075043
2016-04-21,3075043
2016-04-22,3075043
2016-04-23,3075043
2016-04-24,3075043
2016-04-25,2985666
2016-04-26,2985666
2016-04-27,2985666
2016-04-28,2985666
2016-04-29,2985666
2016-04-30,2985666
2016-05-01,2985666
2016-05-02,2985666
2016-05-03,2985666
2016-05-04,2985666
2016-05-05,2985666
2016-05-06,2985666
2016-05-07,2985666
2016-05-08,2985666
2016-05-09,2985666
2016-05-10,2985666
2016-05-11,2985666
2016-05-12,2985666
2016-05-13,2985666
2016-05-14,2985666
2016-05-15,2985666
2016-05-16,2985666
2016-05-17,2985666
2016-05-18,2985666
2016-05-19,2985666
2016-05-22,2985666
2016-05-23,2985666
2016-05-24,2985666
2016-05-25,2985666
2016-05-26,2985666
2016-05-27,2985666
2016-05-28,2985666
2016-05-29,2985666
2016-05-30,2985666
2016-05-31,2985666
2016-06-01,2985666
2016-06-02,2977360
2016-06-03,2977360
2016-06-04,2977360
2016-06-05,2977360
2016-06-06,2977360
2016-06-07,2977360
2016-06-08,2977360
2016-06-09,2977360
2016-06-10,2977360
2016-06-11,2977360
2016-06-12,2977360
2016-06-13,2977360
2016-06-14,2977360
2016-06-15,2977360
2016-06-16,2977360
2016-06-17,2977360
2016-06-18,2977360
2016-06-19,2977360
2016-06-20,2977360
2016-06-21,2977360
2016-06-22,2977360
2016-06-23,2977360
2016-06-24,2977360
2016-06-25,2977360
2016-06-26,2977360
2016-06-27,2977360
2016-06-28,2977360
2016-06-29,2977360
2016-06-30,2977360
2016-07-01,2977360
2016-07-02,2977360
2016-07-03,2977360
2016-07-04,2977360
2016-07-05,2977360
2016-07-06,2977360
2016-07-07,2977360
2016-07-08,2977360
2016-07-09,2977360
2016-07-10,3116975
2016-07-11,3116975
2016-07-12,3116975
2016-07-13,3116975
2016-07-14,3116975
2016-07-15,3116975
2016-07-16,3116975
2016-07-17,3116975
2016-07-18,3116975
2016-07-23,3116975
2016-07-24,3116975
2016-07-25,3116975
2016-07-26,3116975
2016-07-27,3116975
2016-07-28,3116975
2016-07-29,3116975
2016-07-30,3116975
2016-07-31,3116975
2016-08-01,3116975
2016-08-02,3116975
2016-08-03,3116975
2016-08-04,3116975
2016-08-05,3116975
2016-08-06,3116975
2016-08-07,3116975
2016-08-08,3116975
2016-08-09,3116975
2016-08-10,3116975
2016-08-11,3116975
2016-08-12,3116975
2016-08-13,3116975
2016-08-14,3116975
2016-08-15,3116975
2016-08-16,3116975
2016-08-17,3116975
2016-08-18,3116975
2016-08-19,3116975
2016-08-20,3256780
2016-08-21,3256780
2016-08-22,3256780
2016-08-23,3256780
2016-08-24,3256780
2016-08-25,3256780
2016-08-26,3256780
2016-08-28,3256780
2016-08-31,3256780
2016-09-01,3256780
2016-09-02,3256780
2016-09-03,3256780
2016-09-04,3256780
2016-09-05,3256780
2016-09-06,3256780
2016-09-07,3256780
2016-09-08,3256780
2016-09-09,3256780
2016-09-10,3256780
2016-09-11,3256780
2016-09-12,3256780
2016-09-13,3256780
2016-09-14,3256780
2016-09-15,3256780
2016-09-16,3256780
2016-09-17,3256780
2016-09-18,3256780
2016-09-19,3256780
2016-09-20,3256780
2016-09-21,3256780
2016-09-22,3256780
2016-09-23,3256780
2016-09-24,3256780
2016-09-25,3256780
2016-09-26,3256780
2016-09-27,3256780
2016-09-28,3256780
2016-09-29,3256780
2016-09-30,3256780
2016-10-01,3256780
2016-10-02,3256780
2016-10-03,3256780
2016-10-04,3256780
2016-10-05,3256780
2016-10-06,3256780
2016-10-07,3256780
2016-10-08,3256780
2016-10-09,3256780
2016-10-10,3256780
2016-10-11,3148807
2016-10-12,3148807
2016-10-13,3148807
2016-10-14,3148807
2016-10-15,3148807
2016-10-16,3148807
2016-10-17,3148807
2016-10-18,3148807
2016-10-19,3148807
2016-10-20,3148807
2016-10-21,3148807
2016-10-22,3148807
2016-10-23,3148807
2016-10-24,3148807
2016-10-25,3148807
2016-10-26,3148807
2016-10-27,3148807
2016-10-28,3148807
2016-10-29,3148807
2016-10-30,3148807
2016-10-31,3148807
2016-11-01,3148807
2016-11-02,3148807
2016-11-03,3148807
2016-11-04,3148807
2016-11-05,3148807
2016-11-06,3148807
2016-11-07,3148807
2016-11-08,3148807
2016-11-09,3148807
2016-11-10,3148807
2016-11-11,3148807
2016-11-12,3148807
2016-11-13,3148807
2016-11-14,3148807
2016-12-07,3006563
2016-12-08,3006563
2016-12-09,2912201
2016-12-10,2912201
2016-12-11,2912201
2016-12-12,2912201
2016-12-13,2912201
2016-12-14,2912201
2016-12-15,2912201
2016-12-16,2912201
2016-12-17,2912201
2016-12-18,2912201
2016-12-19,2912201
2016-12-20,2912201
2016-12-21,2912201
2016-12-22,2912201
2016-12-23,2912201
2016-12-24,2912201
2016-12-25,2768375
2016-12-26,2768375
2016-12-27,2768375
2016-12-28,2768375
2016-12-29,2768375
2016-12-30,2768375
2016-12-31,2768375
2017-01-01,2768375
2017-01-02,2768375
2017-01-03,2768375
2017-01-04,2768375
2017-01-05,2768375
2017-01-06,2768375
2017-01-07,2768375
2017-01-08,2768375
2017-01-09,2768375
2017-01-10,2687759
2017-01-11,2687759
2017-01-12,2687759
2017-01-13,2687759
2017-01-14,2687759
2017-01-15,2687759
2017-01-16,2687759
2017-01-17,2687759
2017-01-18,2687759
2017-01-19,2687759
2017-01-20,2687759
2017-01-21,2812099
2017-01-22,2812099
2017-01-27,2812099
2017-01-28,2812099
2017-01-29,2812099
2017-01-30,2812099
2017-01-31,2939386
2017-02-01,2939386
2017-02-02,2939386
2017-02-03,2939386
2017-02-04,2939386
2017-02-05,2939386
2017-02-06,2939386
2017-02-07,2939386
2017-02-08,2939386
2017-02-09,2939386
2017-02-10,3068175
2017-02-11,3068175
2017-02-12,3068175
2017-02-13,3068175
2017-02-14,3068175
2017-02-15,3068175
2017-02-16,3068175
2017-02-18,3068175
2017-02-19,3068175
2017-02-20,3209510
2017-02-21,3209510
2017-02-22,3209510
2017-02-23,3209510
2017-02-24,3209510
2017-02-25,3209510
2017-02-26,3209510
2017-02-27,3209510
2017-02-28,3209510
2017-03-01,3209510
2017-03-02,3339869
2017-03-03,3339869
2017-03-04,3339869
2017-03-05,3339869
2017-03-06,3339869
2017-03-07,3339869
2017-03-08,3339869
2017-03-09,3339869
2017-03-10,3339869
2017-03-11,3339869
2017-03-12,3339869
2017-03-13,3339869
2017-03-14,3339869
2017-03-15,3339869
2017-03-16,3339869
2017-03-17,3240035
2017-03-18,3240035
2017-03-19,3240035
2017-03-20,3240035
2017-03-21,3240035
2017-03-22,3240035
2017-03-23,3240035
2017-03-24,3240035
2017-03-25,3240035
2017-03-26,3240035
2017-03-27,3240035
2017-03-28,3240035
2017-03-29,3240035
2017-03-30,3240035
2017-03-31,3240035
2017-04-01,3240035
2017-04-02,3237586
2017-04-03,3237586
2017-04-04,3237586
2017-04-12,3237586
2017-04-13,3237586
2017-04-14,3237586
2017-04-15,3237586
2017-04-16,3237586
2017-04-17,3237586
2017-04-18,3237586
2017-04-19,3129144
2017-04-20,3129144
2017-04-21,3129144
2017-04-22,3129144
2017-04-23,3129144
2017-04-24,3129144
2017-04-25,3129144
2017-04-26,3129144
2017-04-27,3129144
2017-04-28,3129144
2017-04-29,3129144
2017-04-30,3129144
2017-05-01,3129144
2017-05-02,3129144
2017-05-03,3129144
2017-05-04,3183211
2017-05-05,3183211
2017-05-06,3183211
2017-05-07,3183211
2017-05-08,3183211
2017-05-09,3183211
2017-05-10,3183211
2017-05-11,3183211
2017-05-12,3183211
2017-05-13,3183211
2017-05-14,3183211
2017-05-15,3183211
2017-05-16,3183211
2017-05-17,3183211
2017-05-18,3183211
2017-05-19,3183211
2017-05-20,3183211
2017-05-21,3183211
2017-05-22,3127462
2017-05-23,3127462
2017-05-24,3127462
2017-05-25,3127462
2017-05-26,3127462
2017-05-27,3127462
2017-05-28,3127462
2017-05-29,3127462
2017-05-30,3127462
2017-05-31,3127462
2017-06-01,3127462
2017-06-02,3127462
2017-06-03,3127462
2017-06-06,3127462
2017-06-07,3127462
2017-06-08,3127462
2017-06-09,3127462
2017-06-10,3127462
2017-06-11,2971177
2017-06-12,2971177
2017-06-13,2971177
2017-06-14,2971177
2017-06-15,2971177
2017-06-16,2971177
2017-06-17,2971177
2017-06-18,2971177
2017-06-19,2971177
2017-06-20,2971177
2017-06-21,2971177
2017-06-22,2971177
2017-06-23,2971177
2017-06-24,2971177
2017-06-25,2971177
2017-06-26,2971177
2017-06-27,2971177
2017-06-28,2971177
2017-06-29,2971177
2017-06-30,2971177
2017-07-01,2971177
2017-07-02,2971177
2017-07-03,2971177
2017-07-04,2824056
2017-07-05,2824056
2017-07-06,2824056
2017-07-07,2824056
2017-07-08,2824056
2017-07-13,2824056
2017-07-14,2824056
2017-07-15,2824056
2017-07-16,2824056
2017-07-17,2824056
2017-07-18,2824056
2017-07-19,2824056
2017-07-20,2824056
2017-07-21,2824056
2017-07-22,2824056
2017-07-23,2824056
2017-07-24,2824056
2017-07-25,2824056
2017-07-26,2824056
2017-07-27,2824056
2017-07-28,2824056
2017-07-29,2683253
2017-07-30,2683253
2017-07-31,2683253
2017-08-01,2683253
2017-08-02,2683253
2017-08-03,2683253
2017-08-04,2683253
2017-08-05,2683253
2017-08-06,2683253
2017-08-09,2683253
2017-08-10,2549281
2017-08-11,2549281
2017-08-12,2549281
2017-08-13,2549281
2017-08-14,2549281
2017-08-15,2549281
2017-08-16,2549281
2017-08-17,2549281
2017-08-18,2549281
2017-08-19,2549281
2017-08-20,2549281
2017-08-21,2549281
2017-08-22,2549281
2017-08-23,2549281
2017-08-24,2549281
2017-08-25,2549281
2017-08-26,2421816
2017-08-27,2421816
2017-08-28,2421816
2017-08-29,2421816
2017-08-30,2421816
2017-08-31,2421816
2017-09-01,2421816
2017-09-02,2421816
2017-09-03,2421816
2017-09-04,2421816
2017-09-05,2421816
2017-09-06,2421816
2017-09-07,2421816
2017-09-08,2421816
2017-09-10,2301334
2017-09-11,2301334
2017-09-12,2301334
2017-09-13,2301334
2017-09-14,2301334
2017-09-15,2301334
2017-09-16,2301334
2017-09-17,2301334
2017-09-19,2301334
2017-09-20,2301334
2017-09-21,2301334
2017-09-22,2301334
2017-09-23,2301334
2017-09-24,2301334
2017-09-25,2301334
2017-09-26,2301334
2017-09-27,2186968
2017-09-28,2186968
2017-09-29,2186968
2017-09-30,2186968
2017-10-01,2186968
2017-10-02,2186968
2017-10-03,2186968
2017-10-04,2186968
2017-10-05,2186968
2017-10-06,2186968
2017-10-07,2186968
2017-10-08,2186968
2017-10-09,2186968
2017-10-10,2186968
2017-10-11,2186968
2017-10-12,2186968
2017-10-13,2186968
2017-10-14,2186968
2017-10-15,2186968
2017-10-16,2078255
2017-10-17,2078255
2017-10-18,2078255
2017-10-19,2078255
2017-10-20,2078255
2017-10-21,2078255
2017-10-22,2078255
2017-10-23,2078255
2017-10-24,2078255
2017-10-25,2078255
2017-10-26,2078255
2017-10-27,2078255
2017-10-28,2078255
2017-10-29,2078255
2017-10-30,2078255
2017-10-31,2078255
2017-11-02,2078255
2017-11-03,2078255
2017-11-04,2078255
2017-11-05,2078255
2017-11-06,1974919
2017-11-07,1974919
2017-11-08,1974919
2017-11-09,1974919
2017-11-10,1974919
2017-11-11,1974919
2017-11-12,1974919
2017-11-13,1974919
2017-11-14,1974919
2017-11-15,1974919
2017-11-16,1974919
2017-11-17,1974919
2017-11-18,1974919
2017-11-19,1974919
2017-11-20,1974919
2017-11-21,1974919
2017-11-22,1974919
2017-11-23,1974919
2017-11-24,1974919
2017-11-25,1974919
2017-11-26,1974919
2017-11-27,1974919
2017-11-28,1974919
2017-11-29,1877316
2017-11-30,1877316
2017-12-01,1877316
2017-12-02,1877316
2017-12-03,1877316
2017-12-04,1877316
2017-12-05,1877316
2017-12-06,1877316
2017-12-07,1877316
2017-12-08,1877316
2017-12-09,1877316
2017-12-10,1877316
2017-12-11,1877316
2017-12-12,1877316
2017-12-14,1877316
2017-12-15,1877316
2017-12-17,1877316
2017-12-18,1877316
2017-12-19,1877316
2017-12-20,1877316
2017-12-21,1877316
2017-12-22,1787641
2017-12-23,1787641
2017-12-24,1787641
2017-12-25,1787641
2017-12-26,1787641
2017-12-27,1787641
2017-12-28,1787641
2017-12-29,1787641
2017-12-30,1787641
2017-12-31,1787641
2018-01-01,1787641
2018-01-02,1787641
2018-01-03,1787641
2018-01-04,1787641
2018-01-05,1787641
2018-01-06,1787641
2018-01-07,1787641
2018-01-08,1726631
2018-01-09,1726631
2018-01-10,1726631
2018-01-11,1726631
2018-01-12,1726631
2018-01-13,1726631
2018-01-14,1726631
2018-01-15,1726631
2018-01-16,1726631
2018-01-17,1726631
2018-01-18,1726631
2018-01-19,1726631
2018-01-20,1726631
2018-01-21,1726631
2018-01-22,1726631
2018-01-23,1726631
2018-01-25,1649574
2018-01-26,1649574
2018-01-27,1649574
2018-01-28,1649574
2018-01-29,1649574
2018-01-31,1649574
2018-02-01,1649574
2018-02-02,1649574
2018-02-03,1649574
2018-02-04,1649574
2018-02-05,1649574
2018-02-06,1649574
2018-02-07,1630742
2018-02-08,1630742
2018-02-09,1630742
2018-02-10,1630742
2018-02-11,1630742
2018-02-12,1630742
2018-02-13,1630742
2018-02-14,1630742
2018-02-15,1630742
2018-02-16,1630742
2018-02-17,1630742
2018-02-18,1630742
2018-02-19,1669888
2018-02-20,1669888
2018-02-21,1669888
2018-02-22,1669888
2018-02-23,1669888
2018-02-24,1669888
2018-02-25,1669888
2018-02-26,1669888
2018-02-27,1669888
2018-02-28,1669888
2018-03-01,1690270
2018-03-02,1690270
2018-03-03,1690270
2018-03-04,1690270
2018-03-05,1690270
2018-03-06,1690270
2018-03-07,1690270
2018-03-08,1690270
2018-03-09,1690270
2018-03-10,1690270
2018-03-11,1631193
2018-03-12,1631193
2018-03-13,1631193
2018-03-14,1631193
2018-03-15,1631193
2018-03-16,1631193
2018-03-17,1631193
2018-03-18,1631193
2018-03-19,1631193
2018-03-20,1631193
2018-03-21,1553859
2018-03-23,1553859
2018-03-24,1553859
2018-03-26,1553859
2018-03-27,1553859
2018-03-28,1553859
2018-03-29,1553859
2018-03-30,1553859
2018-03-31,1553859
2018-04-01,1478585
2018-04-02,1478585
2018-04-03,1478585
2018-04-04,1478585
2018-04-05,1478585
2018-04-06,1478585
2018-04-07,1478585
2018-04-08,1478585
2018-04-09,1478585
2018-04-10,1478585
2018-04-11,1406991
2018-04-12,1406991
2018-04-13,1406991
2018-04-14,1406991
2018-04-15,1406991
2018-04-16,1406991
2018-04-17,1406991
2018-04-18,1406991
2018-04-19,1406991
2018-04-20,1406991
2018-04-21,1337009
2018-04-22,1337009
2018-04-23,1337009
2018-04-24,1337009
2018-04-25,1337009
2018-04-26,1337009
2018-04-27,1337009
2018-04-28,1337009
2018-04-29,1270765
2018-04-30,1270765
2018-05-01,1270765
2018-05-04,1270765
2018-05-05,1270765
2018-05-06,1270765
2018-05-07,1270765
2018-05-08,1270765
2018-05-09,1207226
2018-05-10,1207226
2018-05-11,1207226
2018-05-12,1207226
2018-05-13,1207226
2018-05-14,1207226
2018-05-15,1207226
2018-05-16,1207226
2018-05-17,1207226
2018-05-18,1207226
2018-05-19,1207226
2018-05-20,1148307
2018-05-21,1148307
2018-05-22,1148307
2018-05-23,1148307
2018-05-24,1148307
2018-05-25,1148307
2018-05-26,1148307
2018-05-27,1148307
2018-05-28,1148307
2018-05-29,1148307
2018-05-30,1148307
2018-05-31,1102656
2018-06-01,1102656
2018-06-02,1102656
2018-06-03,1102656
2018-06-04,1102656
2018-06-05,1102656
2018-06-06,1102656
2018-06-07,1102656
2018-06-08,1102656
2018-06-09,1102656
2018-06-10,1140367
2018-06-11,1140367
2018-06-12,1140367
2018-06-13,1140367
2018-06-14,1140367
2018-06-15,1140367
2018-06-16,1140367
2018-06-17,1140367
2018-06-18,1140367
2018-06-19,1140367
2018-06-20,1140367
2018-06-21,1191600
2018-06-22,1191600
2018-06-23,1191600
2018-06-24,1191600
2018-06-25,1191600
2018-06-26,1191600
2018-06-27,1191600
2018-06-28,1191600
2018-06-29,1191600
2018-06-30,1191600
2018-07-01,1245281
2018-07-02,1245281
2018-07-03,1245281
2018-07-04,1245281
2018-07-05,1245281
2018-07-06,1245281
2018-07-07,1245281
2018-07-08,1245281
2018-07-09,1245281
2018-07-10,1245281
2018-07-11,1245281
2018-07-12,1245281
2018-07-13,1245281
2018-07-14,1245281
2018-07-15,1245281
2018-07-16,1245281
2018-07-17,1245281
2018-07-18,1245281
2018-07-19,1245281
2018-07-20,1303159
2018-07-21,1303159
2018-07-22,1303159
2018-07-23,1303159
2018-07-24,1303159
2018-07-25,1303159
2018-07-26,1303159
2018-07-27,1303159
2018-07-28,1303159
2018-07-29,1363976
2018-07-30,1363976
2018-07-31,1363976
2018-08-01,1363976
2018-08-02,1363976
2018-08-03,1363976
2018-08-04,1363976
2018-08-05,1363976
2018-08-06,1425620
2018-08-07,1425620
2018-08-08,1425620
2018-08-09,1425620
2018-08-10,1425620
2018-08-11,1425620
2018-08-12,1425620
2018-08-14,1425620
2018-08-16,1486760
2018-08-17,1486760
2018-08-18,1486760
2018-08-19,1486760
2018-08-20,1486760
2018-08-21,1486760
2018-08-22,1486760
2018-08-23,1486760
2018-08-24,1486760
2018-08-25,1552723
2018-08-26,1552723
2018-08-27,1552723
2018-08-28,1552723
2018-08-29,1552723
2018-08-30,1552723
2018-08-31,1552723
2018-09-01,1552723
2018-09-02,1552723
2018-09-03,1622717
2018-09-04,1622717
2018-09-05,1622717
2018-09-06,1622717
2018-09-07,1622717
2018-09-08,1622717
2018-09-09,1622717
2018-09-10,1622717
2018-09-11,1622717
2018-09-12,1622717
2018-09-13,1622717
2018-09-14,1673336
2018-09-15,1673336
2018-09-16,1673336
2018-09-17,1673336
2018-09-18,1673336
2018-09-19,1673336
2018-09-20,1673336
2018-09-21,1673336
2018-09-22,1673336
2018-09-23,1673336
2018-09-24,1673336
2018-09-25,1673336
2018-09-26,1634653
2018-09-27,1634653
2018-09-28,1634653
2018-09-29,1634653
2018-09-30,1634653
2018-10-02,1634653
2018-10-03,1634653
2018-10-04,1634653
2018-10-05,1564501
2018-10-06,1564501
2018-10-07,1564501
2018-10-08,1564501
2018-10-09,1564501
2018-10-10,1564501
2018-10-11,1564501
2018-10-12,1564501
2018-10-13,1489227
2018-10-14,1489227
2018-10-15,1489227
2018-10-16,1489227
2018-10-17,1489227
2018-10-18,1489227
2018-10-19,1489227
2018-10-20,1489227
2018-10-21,1489227
2018-10-22,1489227
2018-10-23,1489227
2018-10-24,1489227
2018-10-25,1423703
2018-10-26,1423703
2018-10-27,1423703
2018-10-28,1423703
2018-10-29,1423703
2018-10-30,1423703
2018-10-31,1423703
2018-11-01,1423703
2018-11-03,1423703
2018-11-04,1362013
2018-11-05,1362013
2018-11-06,1362013
2018-11-07,1362013
2018-11-08,1362013
2018-11-09,1362013
2018-11-10,1362013
2018-11-11,1362013
2018-11-12,1362013
2018-11-13,1333751
2018-11-14,1333751
2018-11-15,1333751
2018-11-16,1333751
2018-11-17,1333751
2018-11-18,1333751
2018-11-19,1333751
2018-11-20,1333751
2018-11-21,1333751
2018-11-22,1333751
2018-11-23,1270643
2018-11-24,1270643
2018-11-25,1270643
2018-11-26,1270643
