date_obj,Black%20platebody%20(t) price
2015-11-14,29929
2015-11-15,29929
2015-11-16,29929
2015-11-17,29929
2015-11-18,29929
2015-11-19,31110
2015-11-20,31110
2015-11-21,31110
2015-11-22,31110
2015-11-23,31110
2015-11-24,32498
2015-11-25,32498
2015-11-26,32498
2015-11-27,32498
2015-11-28,32498
2015-11-29,33757
2015-11-30,33757
2015-12-01,33757
2015-12-02,33757
2015-12-03,33757
2015-12-04,34441
2015-12-05,34441
2015-12-06,34441
2015-12-07,34441
2015-12-08,34441
2015-12-09,35448
2015-12-10,35448
2015-12-11,35448
2015-12-12,35448
2015-12-13,35448
2015-12-14,35448
2015-12-15,36531
2015-12-16,36531
2015-12-17,36531
2015-12-18,36531
2015-12-19,36531
2015-12-20,37932
2015-12-21,37932
2015-12-22,37932
2015-12-23,37932
2015-12-24,37932
2015-12-25,37932
2015-12-26,39057
2015-12-27,39057
2015-12-28,39057
2015-12-29,39057
2015-12-30,39162
2015-12-31,39162
2016-01-01,39162
2016-01-02,39162
2016-01-03,39162
2016-01-04,39402
2016-01-05,39402
2016-01-06,39402
2016-01-07,39402
2016-01-08,39402
2016-01-09,40475
2016-01-10,40475
2016-01-11,40475
2016-01-12,40475
2016-01-13,40475
2016-01-14,40860
2016-01-15,40860
2016-01-16,40860
2016-01-17,40860
2016-01-18,40860
2016-01-19,42714
2016-01-20,42714
2016-01-21,42714
2016-01-22,42714
2016-01-23,42714
2016-01-24,43837
2016-01-25,43837
2016-01-26,43837
2016-01-27,43837
2016-01-28,43837
2016-01-29,44058
2016-01-30,44058
2016-01-31,44058
2016-02-01,44058
2016-02-02,44058
2016-02-03,43849
2016-02-04,43849
2016-02-05,43849
2016-02-06,43849
2016-02-07,43849
2016-02-08,42597
2016-02-09,42597
2016-02-10,42597
2016-02-11,42597
2016-02-12,42597
2016-02-13,41727
2016-02-14,41727
2016-02-15,41727
2016-02-16,41727
2016-02-17,41727
2016-02-18,41727
2016-02-19,41256
2016-02-20,41256
2016-02-21,41256
2016-02-22,41256
2016-02-23,41256
2016-02-24,40605
2016-02-25,40605
2016-02-26,40605
2016-02-27,40605
2016-02-28,40605
2016-02-29,40115
2016-03-01,40115
2016-03-02,40115
2016-03-03,40115
2016-03-04,40115
2016-03-05,40113
2016-03-06,40113
2016-03-07,40113
2016-03-08,40113
2016-03-09,40113
2016-03-10,40990
2016-03-11,40990
2016-03-12,40990
2016-03-13,40990
2016-03-14,40990
2016-03-15,41170
2016-03-16,41170
2016-03-17,41170
2016-03-18,41170
2016-03-19,41170
2016-03-20,40623
2016-03-21,40623
2016-03-22,40623
2016-03-23,40623
2016-03-24,40623
2016-03-25,40053
2016-03-26,40053
2016-03-27,40053
2016-03-28,40053
2016-03-29,39172
2016-03-30,39172
2016-03-31,39172
2016-04-01,39172
2016-04-02,39172
2016-04-03,38404
2016-04-04,38404
2016-04-05,38404
2016-04-06,38404
2016-04-07,38404
2016-04-08,39468
2016-04-09,39468
2016-04-10,39468
2016-04-11,39468
2016-04-12,39468
2016-04-13,39468
2016-04-14,39273
2016-04-15,39273
2016-04-16,39273
2016-04-17,39273
2016-04-18,39273
2016-04-19,38889
2016-04-20,38889
2016-04-21,38889
2016-04-22,38889
2016-04-23,38889
2016-04-24,38559
2016-04-25,38559
2016-04-26,38559
2016-04-27,38559
2016-04-28,37912
2016-04-29,37912
2016-04-30,37912
2016-05-01,37912
2016-05-02,37912
2016-05-03,37003
2016-05-04,37003
2016-05-05,37003
2016-05-06,37003
2016-05-07,37003
2016-05-08,37003
2016-05-09,36661
2016-05-10,36661
2016-05-11,36661
2016-05-12,36661
2016-05-13,36661
2016-05-14,35579
2016-05-15,35579
2016-05-16,35579
2016-05-17,35579
2016-05-18,35579
2016-05-19,34264
2016-05-22,34264
2016-05-23,33275
2016-05-24,33275
2016-05-25,33275
2016-05-26,33275
2016-05-27,32021
2016-05-28,32021
2016-05-29,32021
2016-05-30,32021
2016-05-31,30993
2016-06-01,30993
2016-06-02,30993
2016-06-03,30993
2016-06-04,30207
2016-06-05,30207
2016-06-06,30207
2016-06-07,30207
2016-06-08,31347
2016-06-09,31347
2016-06-10,31347
2016-06-11,31347
2016-06-12,32467
2016-06-13,32467
2016-06-14,32467
2016-06-15,32467
2016-06-16,32467
2016-06-17,33520
2016-06-18,33520
2016-06-19,33520
2016-06-20,33520
2016-06-21,33520
2016-06-22,34940
2016-06-23,34940
2016-06-24,34940
2016-06-25,34940
2016-06-26,34940
2016-06-27,35125
2016-06-28,35125
2016-06-29,35125
2016-06-30,35125
2016-07-01,35592
2016-07-02,35592
2016-07-03,35592
2016-07-04,35592
2016-07-05,35592
2016-07-06,36352
2016-07-07,36352
2016-07-08,36352
2016-07-09,34621
2016-07-10,34621
2016-07-11,34621
2016-07-12,32902
2016-07-13,32902
2016-07-14,32902
2016-07-15,32902
2016-07-16,31256
2016-07-17,31256
2016-07-18,31256
2016-07-23,29794
2016-07-24,28387
2016-07-25,28387
2016-07-26,28387
2016-07-27,28387
2016-07-28,27054
2016-07-29,27054
2016-07-30,27054
2016-07-31,27054
2016-08-01,25891
2016-08-02,25891
2016-08-03,25891
2016-08-04,25891
2016-08-05,25568
2016-08-06,25568
2016-08-07,25568
2016-08-08,25568
2016-08-09,25501
2016-08-10,25501
2016-08-11,25501
2016-08-12,25501
2016-08-13,25501
2016-08-14,25501
2016-08-15,24748
2016-08-16,24748
2016-08-17,24748
2016-08-18,24748
2016-08-19,24748
2016-08-20,23597
2016-08-21,23597
2016-08-22,23597
2016-08-23,23597
2016-08-24,23597
2016-08-25,22847
2016-08-26,22847
2016-08-28,22847
2016-08-31,22273
2016-09-01,22273
2016-09-02,22273
2016-09-03,22273
2016-09-04,22273
2016-09-05,22108
2016-09-06,22108
2016-09-07,22108
2016-09-08,22108
2016-09-09,22108
2016-09-10,21608
2016-09-11,21608
2016-09-12,21608
2016-09-13,21608
2016-09-14,21608
2016-09-15,21531
2016-09-16,21531
2016-09-17,21531
2016-09-18,21531
2016-09-19,21531
2016-09-20,21531
2016-09-21,21476
2016-09-22,21476
2016-09-23,21476
2016-09-24,21476
2016-09-25,21476
2016-09-26,21476
2016-09-27,21617
2016-09-28,21617
2016-09-29,21617
2016-09-30,21617
2016-10-01,21617
2016-10-02,21617
2016-10-03,21658
2016-10-04,21658
2016-10-05,21658
2016-10-06,21658
2016-10-07,21658
2016-10-08,22630
2016-10-09,22630
2016-10-10,22630
2016-10-11,22630
2016-10-12,22630
2016-10-13,22630
2016-10-14,22630
2016-10-15,22761
2016-10-16,22761
2016-10-17,22761
2016-10-18,22761
2016-10-19,22761
2016-10-20,22761
2016-10-21,23270
2016-10-22,23270
2016-10-23,23270
2016-10-24,23270
2016-10-25,23270
2016-10-26,23832
2016-10-27,23832
2016-10-28,23832
2016-10-29,23832
2016-10-30,23832
2016-10-31,23832
2016-11-01,24337
2016-11-02,24337
2016-11-03,24337
2016-11-04,24337
2016-11-05,24337
2016-11-06,24337
2016-11-07,25281
2016-11-08,25281
2016-11-09,25281
2016-11-10,25281
2016-11-11,25281
2016-11-12,26005
2016-11-13,26005
2016-11-14,26005
2016-11-15,26005
2016-12-07,27626
2016-12-08,27626
2016-12-09,27077
2016-12-10,27077
2016-12-11,27077
2016-12-12,27077
2016-12-13,27077
2016-12-14,26698
2016-12-15,26698
2016-12-16,26698
2016-12-17,26698
2016-12-18,26698
2016-12-19,26396
2016-12-20,26396
2016-12-21,26396
2016-12-22,26396
2016-12-23,26396
2016-12-24,26278
2016-12-25,26278
2016-12-26,26278
2016-12-27,26278
2016-12-28,26278
2016-12-29,25577
2016-12-30,25577
2016-12-31,25577
2017-01-01,25577
2017-01-02,25577
2017-01-03,25327
2017-01-04,25327
2017-01-05,25327
2017-01-06,25327
2017-01-07,25349
2017-01-08,25349
2017-01-09,25349
2017-01-10,25349
2017-01-11,25349
2017-01-12,24526
2017-01-13,24526
2017-01-14,24526
2017-01-15,24526
2017-01-16,23897
2017-01-17,23897
2017-01-18,23897
2017-01-19,23897
2017-01-20,23897
2017-01-21,24796
2017-01-22,24796
2017-01-23,24796
2017-01-27,25059
2017-01-28,25059
2017-01-29,26052
2017-01-30,26052
2017-01-31,26052
2017-02-01,26052
2017-02-02,26052
2017-02-03,26347
2017-02-04,26347
2017-02-05,26347
2017-02-06,26347
2017-02-07,25644
2017-02-08,25644
2017-02-09,25644
2017-02-10,25644
2017-02-11,25410
2017-02-12,25410
2017-02-13,25410
2017-02-14,25410
2017-02-15,25410
2017-02-16,25084
2017-02-18,25084
2017-02-19,25084
2017-02-20,25084
2017-02-21,25652
2017-02-22,25652
2017-02-23,25652
2017-02-24,25652
2017-02-25,25652
2017-02-26,26273
2017-02-27,26273
2017-02-28,26273
2017-03-01,26273
2017-03-02,26780
2017-03-03,26780
2017-03-04,26780
2017-03-05,26780
2017-03-06,27786
2017-03-07,27786
2017-03-08,27786
2017-03-09,27786
2017-03-10,27786
2017-03-11,28377
2017-03-12,28377
2017-03-13,28377
2017-03-14,28377
2017-03-15,29372
2017-03-16,29372
2017-03-17,29372
2017-03-18,29372
2017-03-19,29372
2017-03-20,29652
2017-03-21,29652
2017-03-22,29652
2017-03-23,29652
2017-03-24,29652
2017-03-25,29487
2017-03-26,29487
2017-03-27,29487
2017-03-28,29487
2017-03-29,28349
2017-03-30,28349
2017-03-31,28349
2017-04-01,28349
2017-04-02,28349
2017-04-03,27776
2017-04-04,27776
2017-04-12,28100
2017-04-13,28100
2017-04-14,28100
2017-04-15,28100
2017-04-16,28655
2017-04-17,28655
2017-04-18,28655
2017-04-19,28655
2017-04-20,29913
2017-04-21,29913
2017-04-22,29913
2017-04-23,29913
2017-04-24,30469
2017-04-25,30469
2017-04-26,30469
2017-04-27,30469
2017-04-28,30469
2017-04-29,31003
2017-04-30,31003
2017-05-01,31003
2017-05-02,31003
2017-05-03,31282
2017-05-04,31282
2017-05-05,31282
2017-05-06,31282
2017-05-07,31282
2017-05-08,31724
2017-05-09,31724
2017-05-10,31724
2017-05-11,31724
2017-05-12,31724
2017-05-13,32365
2017-05-14,32365
2017-05-15,32365
2017-05-16,32365
2017-05-17,32365
2017-05-18,32886
2017-05-19,32886
2017-05-20,32886
2017-05-21,32886
2017-05-22,32886
2017-05-23,32886
2017-05-24,33537
2017-05-25,33537
2017-05-26,33537
2017-05-27,33537
2017-05-28,33537
2017-05-29,33779
2017-05-30,33779
2017-05-31,33779
2017-06-01,33779
2017-06-02,33095
2017-06-03,33095
2017-06-04,33095
2017-06-05,33095
2017-06-06,33489
2017-06-07,33489
2017-06-08,33489
2017-06-09,33489
2017-06-10,33489
2017-06-11,32192
2017-06-12,32192
2017-06-13,32192
2017-06-14,32192
2017-06-15,32192
2017-06-16,32192
2017-06-17,31293
2017-06-18,31293
2017-06-19,31293
2017-06-20,31293
2017-06-21,31293
2017-06-22,31293
2017-06-23,31183
2017-06-24,31183
2017-06-25,31183
2017-06-26,31183
2017-06-27,31183
2017-06-28,30418
2017-06-29,30418
2017-06-30,30418
2017-07-01,30418
2017-07-02,30418
2017-07-03,30418
2017-07-04,30078
2017-07-05,30078
2017-07-06,30078
2017-07-07,30078
2017-07-08,30078
2017-07-13,28971
2017-07-14,28184
2017-07-15,28184
2017-07-16,28184
2017-07-17,28184
2017-07-18,28184
2017-07-19,28485
2017-07-20,28485
2017-07-21,28485
2017-07-22,28485
2017-07-23,28116
2017-07-24,28116
2017-07-25,28116
2017-07-26,28116
2017-07-27,28427
2017-07-28,28427
2017-07-29,28427
2017-07-30,28427
2017-07-31,28427
2017-08-01,27669
2017-08-02,27669
2017-08-03,27669
2017-08-04,27669
2017-08-05,26789
2017-08-06,26789
2017-08-07,26789
2017-08-08,26789
2017-08-09,27041
2017-08-10,27041
2017-08-11,27041
2017-08-12,27041
2017-08-13,26166
2017-08-14,26166
2017-08-15,26166
2017-08-16,26166
2017-08-17,25629
2017-08-18,25629
2017-08-19,25629
2017-08-20,25629
2017-08-21,25629
2017-08-22,25657
2017-08-23,25657
2017-08-24,25657
2017-08-25,25657
2017-08-26,25657
2017-08-27,26711
2017-08-28,26711
2017-08-29,26711
2017-08-30,26711
2017-08-31,26711
2017-09-01,27841
2017-09-02,27841
2017-09-03,27841
2017-09-04,27841
2017-09-05,27841
2017-09-06,28618
2017-09-07,28618
2017-09-08,28618
2017-09-09,28618
2017-09-10,28618
2017-09-11,29913
2017-09-12,29913
2017-09-13,29913
2017-09-14,29913
2017-09-15,29913
2017-09-16,30999
2017-09-17,30999
2017-09-18,30999
2017-09-19,30999
2017-09-20,30999
2017-09-22,31946
2017-09-23,31946
2017-09-24,31946
2017-09-25,31946
2017-09-26,32746
2017-09-27,32746
2017-09-28,32746
2017-09-29,32746
2017-09-30,32746
2017-10-01,32877
2017-10-02,32877
2017-10-03,32877
2017-10-04,32877
2017-10-05,32877
2017-10-06,32877
2017-10-07,33683
2017-10-08,33683
2017-10-09,33683
2017-10-10,33683
2017-10-11,33683
2017-10-12,34070
2017-10-13,34070
2017-10-14,34070
2017-10-15,34070
2017-10-16,34070
2017-10-17,34070
2017-10-18,34245
2017-10-19,34245
2017-10-20,34245
2017-10-21,34245
2017-10-22,34245
2017-10-23,34245
2017-10-24,34757
2017-10-25,34757
2017-10-26,34757
2017-10-27,34757
2017-10-28,34757
2017-10-29,35321
2017-10-30,35321
2017-10-31,35321
2017-11-01,35321
2017-11-02,35321
2017-11-03,36862
2017-11-04,36862
2017-11-05,36862
2017-11-06,36862
2017-11-07,36862
2017-11-08,38485
2017-11-09,38485
2017-11-10,38485
2017-11-11,38485
2017-11-12,38485
2017-11-13,38485
2017-11-14,38352
2017-11-15,38352
2017-11-16,38352
2017-11-17,38352
2017-11-18,38352
2017-11-19,38352
2017-11-20,38297
2017-11-21,38297
2017-11-22,38297
2017-11-23,38297
2017-11-24,38297
2017-11-25,37948
2017-11-26,37948
2017-11-27,37948
2017-11-28,37948
2017-11-29,37948
2017-11-30,37948
2017-12-01,37699
2017-12-02,37699
2017-12-03,37699
2017-12-04,37699
2017-12-05,37699
2017-12-06,37699
2017-12-07,37316
2017-12-08,37316
2017-12-09,37316
2017-12-10,37316
2017-12-11,37316
2017-12-12,38128
2017-12-13,38128
2017-12-14,38128
2017-12-15,38128
2017-12-16,38128
2017-12-17,38437
2017-12-18,38437
2017-12-19,38437
2017-12-20,38437
2017-12-21,37482
2017-12-22,37482
2017-12-23,37482
2017-12-24,37482
2017-12-25,37482
2017-12-26,36845
2017-12-27,36845
2017-12-28,36845
2017-12-29,36845
2017-12-30,36845
2017-12-31,36464
2018-01-01,36464
2018-01-02,36464
2018-01-03,36464
2018-01-04,36464
2018-01-05,35051
2018-01-06,35051
2018-01-07,35051
2018-01-08,35051
2018-01-09,35146
2018-01-10,35146
2018-01-11,35146
2018-01-12,35146
2018-01-13,35146
2018-01-14,34765
2018-01-15,34765
2018-01-16,34765
2018-01-17,34765
2018-01-18,33664
2018-01-19,33664
2018-01-20,33664
2018-01-21,33664
2018-01-22,33664
2018-01-23,32183
2018-01-24,32183
2018-01-25,32801
2018-01-26,32801
2018-01-27,32801
2018-01-28,33400
2018-01-29,33400
2018-01-30,33048
2018-01-31,33048
2018-02-01,33048
2018-02-02,32577
2018-02-03,32577
2018-02-04,32086
2018-02-05,32086
2018-02-06,32086
2018-02-07,31672
2018-02-08,31672
2018-02-09,31672
2018-02-10,31792
2018-02-11,31792
2018-02-12,31287
2018-02-13,31287
2018-02-14,31287
2018-02-15,31387
2018-02-16,31387
2018-02-17,31387
2018-02-18,32567
2018-02-19,32567
2018-02-20,32567
2018-02-21,32320
2018-02-22,32320
2018-02-23,32320
2018-02-24,32344
2018-02-25,32344
2018-02-26,32784
2018-02-27,32784
2018-02-28,32784
2018-03-01,32554
2018-03-02,32554
2018-03-03,32846
2018-03-04,32846
2018-03-05,32846
2018-03-06,33677
2018-03-07,33677
2018-03-08,33677
2018-03-09,32212
2018-03-10,32212
2018-03-11,32212
2018-03-12,31225
2018-03-13,31225
2018-03-14,31225
2018-03-15,31763
2018-03-16,31763
2018-03-17,31707
2018-03-18,31707
2018-03-20,30880
2018-03-21,30880
2018-03-22,30880
2018-03-23,29799
2018-03-24,29799
2018-03-25,28897
2018-03-26,28897
2018-03-27,28362
2018-03-28,28362
2018-03-29,28362
2018-03-30,27433
2018-03-31,27433
2018-04-01,27433
2018-04-02,27481
2018-04-03,27481
2018-04-04,27733
2018-04-05,27733
2018-04-06,27733
2018-04-07,27733
2018-04-08,27854
2018-04-09,27854
2018-04-10,27854
2018-04-11,28378
2018-04-12,28378
2018-04-13,28378
2018-04-14,29290
2018-04-15,29290
2018-04-16,29290
2018-04-17,29696
2018-04-18,29696
2018-04-19,29696
2018-04-20,30940
2018-04-21,30940
2018-04-22,30940
2018-04-23,30456
2018-04-24,30456
2018-04-25,30456
2018-04-26,29987
2018-04-27,29987
2018-04-28,29987
2018-04-29,29959
2018-04-30,29959
2018-05-01,29959
2018-05-02,29647
2018-05-03,29647
2018-05-04,29647
2018-05-05,29746
2018-05-06,29746
2018-05-07,29746
2018-05-08,29982
2018-05-09,29982
2018-05-10,30736
2018-05-11,30736
2018-05-12,30736
2018-05-13,31545
2018-05-14,31545
2018-05-15,31545
2018-05-16,32166
2018-05-17,32166
2018-05-18,32166
2018-05-19,32737
2018-05-20,32737
2018-05-21,33248
2018-05-22,33248
2018-05-23,33299
2018-05-24,33299
2018-05-25,33299
2018-05-26,34271
2018-05-27,34271
2018-05-28,34271
2018-05-29,34640
2018-05-30,34640
2018-05-31,34640
2018-06-01,34475
2018-06-02,34475
2018-06-03,34475
2018-06-04,35010
2018-06-05,35010
2018-06-06,35953
2018-06-07,35953
2018-06-08,37251
2018-06-09,37251
2018-06-10,37251
2018-06-11,37203
2018-06-12,37203
2018-06-13,36456
2018-06-14,36456
2018-06-15,36456
2018-06-16,36463
2018-06-17,36463
2018-06-18,36151
2018-06-19,36151
2018-06-20,36151
2018-06-21,36229
2018-06-22,36229
2018-06-23,36229
2018-06-24,36823
2018-06-25,36823
2018-06-26,36823
2018-06-27,37922
2018-06-28,37922
2018-06-29,37868
2018-06-30,37868
2018-07-01,36992
2018-07-02,36992
2018-07-03,36992
2018-07-04,37914
2018-07-05,37914
2018-07-06,37007
2018-07-07,37007
2018-07-08,37007
2018-07-09,36388
2018-07-10,36388
2018-07-11,35431
2018-07-12,35431
2018-07-13,34519
2018-07-14,34519
2018-07-15,33115
2018-07-16,33115
2018-07-17,32404
2018-07-18,32404
2018-07-19,32404
2018-07-20,31585
2018-07-21,31585
2018-07-22,31098
2018-07-23,31098
2018-07-24,30975
2018-07-25,30975
2018-07-26,31209
2018-07-27,31209
2018-07-28,31498
2018-07-29,31498
2018-07-30,31482
2018-07-31,31435
2018-08-01,31435
2018-08-02,32269
2018-08-03,32269
2018-08-04,32839
2018-08-05,32839
2018-08-06,33139
2018-08-07,33139
2018-08-08,34045
2018-08-09,34045
2018-08-10,34045
2018-08-11,33614
2018-08-12,33614
2018-08-14,34963
2018-08-16,35896
2018-08-17,37029
2018-08-18,37029
2018-08-19,37029
2018-08-20,37887
2018-08-21,37887
2018-08-22,39088
2018-08-23,39088
2018-08-24,40352
2018-08-25,40352
2018-08-26,41053
2018-08-27,41053
2018-08-28,42002
2018-08-29,42002
2018-08-30,43191
2018-08-31,43191
2018-09-01,44442
2018-09-02,44442
2018-09-03,44897
2018-09-04,44897
2018-09-05,46366
2018-09-06,46366
2018-09-07,47617
2018-09-08,47617
2018-09-09,48779
2018-09-10,48779
2018-09-11,49694
2018-09-12,49694
2018-09-13,50515
2018-09-14,50515
2018-09-15,51970
2018-09-16,51970
2018-09-17,51970
2018-09-18,54249
2018-09-19,54249
2018-09-20,56399
2018-09-21,56399
2018-09-22,57476
2018-09-23,57476
2018-09-24,59530
2018-09-25,59530
2018-09-26,59530
2018-09-27,61588
2018-09-28,61588
2018-09-29,62733
2018-09-30,62733
2018-10-01,62065
2018-10-02,62065
2018-10-03,58961
2018-10-04,58961
2018-10-05,58961
2018-10-06,56012
2018-10-07,56012
2018-10-08,53626
2018-10-09,53626
2018-10-10,51042
2018-10-11,51042
2018-10-12,51007
2018-10-13,51007
2018-10-14,53251
2018-10-15,53251
2018-10-16,51829
2018-10-17,51829
2018-10-18,50134
2018-10-19,50134
2018-10-20,50134
2018-10-21,48176
2018-10-22,48176
2018-10-23,46046
2018-10-24,46046
2018-10-25,46068
2018-10-26,46068
2018-10-27,47966
2018-10-28,47966
2018-10-29,49093
2018-10-30,49093
2018-10-31,50086
2018-11-01,52546
2018-11-03,56454
2018-11-04,58726
2018-11-05,61657
2018-11-06,64296
2018-11-07,66910
2018-11-08,69775
2018-11-09,72643
2018-11-10,76238
2018-11-11,79563
2018-11-12,83542
2018-11-13,87614
2018-11-15,94835
2018-11-16,99577
2018-11-17,103653
2018-11-18,108836
2018-11-19,113088
2018-11-20,116640
2018-11-21,116640
2018-11-22,118866
2018-11-23,120894
2018-11-24,124283
2018-11-25,124162
2018-11-26,124162
2018-11-27,123823
2018-11-28,117866
2018-11-29,113407
2018-12-01,110224
2018-12-02,106448
2018-12-03,106448
2018-12-04,102112
2018-12-05,98345
2018-12-07,95241
2018-12-09,91297
2018-12-10,87789
2018-12-11,87789
2018-12-12,84834
2018-12-13,82904
2018-12-14,82904
2018-12-15,80910
2018-12-16,78203
2018-12-17,78203
2018-12-18,75751
2018-12-19,73611
2018-12-20,73611
2018-12-21,69987
2018-12-22,69987
2018-12-23,67033
2018-12-24,64602
2018-12-25,64602
2018-12-26,63628
2018-12-27,62129
2018-12-28,62129
2018-12-29,60590
2018-12-30,58627
2018-12-31,57385
2019-01-01,57385
2019-01-02,56767
2019-01-03,58310
2019-01-04,58310
2019-01-05,57282
2019-01-06,56298
2019-01-08,55360
2019-01-10,52282
2019-01-11,52282
2019-01-12,50797
2019-01-13,50797
2019-01-14,49953
2019-01-15,49953
2019-01-16,51289
2019-01-17,51289
2019-01-18,51482
2019-01-19,52571
2019-01-20,54589
2019-01-21,54589
2019-01-22,56573
2019-01-23,56573
2019-01-24,56457
2019-01-25,56457
2019-01-26,55707
2019-01-27,55707
2019-01-28,54531
2019-01-29,54531
2019-01-30,53101
2019-01-31,53101
2019-02-01,51503
2019-02-02,51503
2019-02-03,49075
2019-02-04,49075
2019-02-05,47852
2019-02-06,47852
2019-02-07,48800
2019-02-08,48800
2019-02-09,48898
2019-02-10,48898
2019-02-11,50950
2019-02-12,50950
2019-02-13,51310
2019-02-14,51310
2019-02-15,49486
2019-02-16,49486
2019-02-17,47384
2019-02-18,47384
2019-02-19,45328
2019-02-20,45328
2019-02-21,45845
2019-02-22,45845
2019-02-23,47830
2019-02-24,47366
2019-02-25,47366
2019-02-26,48595
2019-02-27,48595
2019-02-28,48595
2019-03-01,48418
2019-03-02,48418
2019-03-03,46951
2019-03-04,46951
2019-03-05,47229
2019-03-06,47229
2019-03-07,49467
2019-03-08,49467
2019-03-09,50591
2019-03-10,50591
2019-03-11,52089
2019-03-12,52089
2019-03-13,51807
2019-03-14,51807
2019-03-15,49733
2019-03-16,49733
2019-03-17,48279
2019-03-18,48279
2019-03-19,48279
2019-03-20,46343
2019-03-21,46343
2019-03-22,44494
2019-03-23,42508
