date_obj,Cider price
2015-09-08,2809
2015-09-09,2809
2015-09-10,2809
2015-09-11,2809
2015-09-12,2809
2015-09-13,2809
2015-09-14,2809
2015-09-15,2809
2015-09-16,2809
2015-09-17,2809
2015-09-18,2809
2015-09-19,2809
2015-09-20,2809
2015-09-21,2671
2015-09-22,2671
2015-09-23,2671
2015-09-24,2671
2015-09-25,2671
2015-09-27,2671
2015-09-28,2671
2015-09-29,2671
2015-09-30,2671
2015-10-05,2671
2015-10-06,2671
2015-10-07,2671
2015-10-08,2671
2015-10-09,2671
2015-10-10,2671
2015-10-11,2671
2015-10-12,2671
2015-10-13,2671
2015-10-14,2671
2015-10-15,2671
2015-10-16,2671
2015-10-17,2671
2015-10-18,2671
2015-10-19,2671
2015-10-20,2671
2015-10-22,2671
2015-10-23,2671
2015-10-24,2671
2015-10-25,2671
2015-10-26,2671
2015-10-27,2671
2015-10-29,2671
2015-10-30,2671
2015-10-31,2671
2015-11-01,2671
2015-11-02,2671
2015-11-03,2671
2015-11-04,2671
2015-11-05,2671
2015-11-06,2671
2015-11-07,2671
2015-11-08,2671
2015-11-09,2671
2015-11-10,2671
2015-11-11,2671
2015-11-12,2671
2015-11-13,2671
2015-11-14,2671
2015-11-15,2671
2015-11-16,2671
2015-11-17,2671
2015-11-18,2671
2015-11-19,2671
2015-11-20,2671
2015-11-21,2671
2015-11-22,2671
2015-11-23,2671
2015-11-24,2671
2015-11-25,2671
2015-11-26,2671
2015-11-27,2671
2015-11-28,2671
2015-11-29,2671
2015-11-30,2671
2015-12-01,2671
2015-12-02,2550
2015-12-03,2550
2015-12-04,2550
2015-12-05,2550
2015-12-06,2550
2015-12-07,2550
2015-12-08,2550
2015-12-09,2550
2015-12-10,2550
2015-12-11,2550
2015-12-12,2550
2015-12-13,2550
2015-12-14,2550
2015-12-15,2550
2015-12-16,2550
2015-12-17,2550
2015-12-18,2550
2015-12-19,2550
2015-12-20,2550
2015-12-21,2550
2015-12-22,2550
2015-12-23,2550
2015-12-24,2550
2015-12-25,2550
2015-12-26,2550
2015-12-27,2550
2015-12-28,2550
2015-12-29,2550
2015-12-30,2550
2015-12-31,2550
2016-01-01,2550
2016-01-02,2550
2016-01-03,2550
2016-01-04,2550
2016-01-05,2550
2016-01-06,2550
2016-01-07,2550
2016-01-08,2550
2016-01-09,2550
2016-01-10,2550
2016-01-11,2550
2016-01-12,2550
2016-01-13,2550
2016-01-14,2550
2016-01-15,2550
2016-01-16,2426
2016-01-17,2426
2016-01-18,2426
2016-01-19,2426
2016-01-20,2426
2016-01-21,2426
2016-01-22,2426
2016-01-23,2426
2016-01-24,2426
2016-01-25,2426
2016-01-26,2426
2016-01-27,2426
2016-01-28,2426
2016-01-29,2426
2016-01-30,2426
2016-01-31,2426
2016-02-01,2426
2016-02-02,2426
2016-02-03,2426
2016-02-04,2426
2016-02-05,2426
2016-02-06,2426
2016-02-07,2426
2016-02-08,2426
2016-02-09,2426
2016-02-10,2426
2016-02-11,2426
2016-02-12,2426
2016-02-13,2426
2016-02-14,2426
2016-02-15,2426
2016-02-16,2426
2016-02-17,2426
2016-02-18,2426
2016-02-19,2426
2016-02-20,2426
2016-02-21,2426
2016-02-22,2426
2016-02-23,2426
2016-02-24,2426
2016-02-25,2426
2016-02-26,2426
2016-02-27,2306
2016-02-28,2306
2016-02-29,2306
2016-03-01,2306
2016-03-02,2306
2016-03-03,2306
2016-03-04,2306
2016-03-05,2306
2016-03-06,2306
2016-03-07,2306
2016-03-08,2306
2016-03-09,2306
2016-03-10,2306
2016-03-11,2306
2016-03-12,2306
2016-03-13,2306
2016-03-14,2306
2016-03-15,2306
2016-03-16,2306
2016-03-17,2306
2016-03-18,2306
2016-03-19,2306
2016-03-20,2306
2016-03-21,2306
2016-03-22,2306
2016-03-23,2306
2016-03-24,2306
2016-03-25,2306
2016-03-26,2306
2016-03-27,2306
2016-03-28,2306
2016-03-29,2306
2016-03-30,2306
2016-03-31,2306
2016-04-01,2306
2016-04-02,2306
2016-04-03,2306
2016-04-04,2306
2016-04-05,2306
2016-04-06,2193
2016-04-07,2193
2016-04-08,2193
2016-04-09,2193
2016-04-10,2193
2016-04-11,2193
2016-04-12,2193
2016-04-13,2193
2016-04-14,2193
2016-04-15,2193
2016-04-16,2193
2016-04-17,2193
2016-04-18,2193
2016-04-19,2193
2016-04-20,2193
2016-04-21,2193
2016-04-22,2193
2016-04-23,2193
2016-04-24,2193
2016-04-25,2193
2016-04-26,2193
2016-04-27,2193
2016-04-28,2193
2016-04-29,2193
2016-04-30,2193
2016-05-01,2193
2016-05-02,2193
2016-05-03,2193
2016-05-04,2193
2016-05-05,2193
2016-05-06,2193
2016-05-07,2193
2016-05-08,2193
2016-05-09,2193
2016-05-10,2193
2016-05-11,2193
2016-05-12,2193
2016-05-13,2193
2016-05-14,2193
2016-05-15,2193
2016-05-16,2193
2016-05-17,2193
2016-05-18,2193
2016-05-19,2193
2016-05-22,2109
2016-05-23,2109
2016-05-24,2109
2016-05-25,2109
2016-05-26,2109
2016-05-27,2109
2016-05-28,2109
2016-05-29,2109
2016-05-30,2109
2016-05-31,2109
2016-06-01,2109
2016-06-02,2109
2016-06-03,2109
2016-06-04,2109
2016-06-05,2109
2016-06-06,2109
2016-06-07,2109
2016-06-08,2109
2016-06-09,2109
2016-06-10,2109
2016-06-11,2109
2016-06-12,2109
2016-06-13,2109
2016-06-14,2109
2016-06-15,2109
2016-06-16,2109
2016-06-17,2109
2016-06-18,2109
2016-06-19,2109
2016-06-20,2010
2016-06-21,2010
2016-06-22,2010
2016-06-23,2010
2016-06-24,2010
2016-06-25,2010
2016-06-26,2010
2016-06-27,2010
2016-06-28,2010
2016-06-29,2010
2016-06-30,2010
2016-07-01,2010
2016-07-02,2010
2016-07-03,2010
2016-07-04,2010
2016-07-05,2010
2016-07-06,2010
2016-07-07,2010
2016-07-08,2010
2016-07-09,2010
2016-07-10,2010
2016-07-11,2010
2016-07-12,2010
2016-07-13,2010
2016-07-14,2010
2016-07-15,2010
2016-07-16,2010
2016-07-17,2010
2016-07-18,2010
2016-07-23,1910
2016-07-24,1910
2016-07-25,1910
2016-07-26,1910
2016-07-27,1910
2016-07-28,1910
2016-07-29,1910
2016-07-30,1910
2016-07-31,1910
2016-08-01,1910
2016-08-02,1910
2016-08-03,1910
2016-08-04,1910
2016-08-05,1910
2016-08-06,1910
2016-08-07,1910
2016-08-08,1910
2016-08-09,1910
2016-08-10,1910
2016-08-11,1910
2016-08-12,1910
2016-08-13,1910
2016-08-14,1910
2016-08-15,1910
2016-08-16,1910
2016-08-17,1910
2016-08-18,1910
2016-08-19,1910
2016-08-20,1910
2016-08-21,1910
2016-08-22,1910
2016-08-23,1910
2016-08-24,1910
2016-08-25,1816
2016-08-26,1816
2016-08-28,1816
2016-08-31,1816
2016-09-01,1816
2016-09-02,1816
2016-09-03,1816
2016-09-04,1816
2016-09-05,1816
2016-09-06,1816
2016-09-07,1816
2016-09-08,1816
2016-09-09,1816
2016-09-10,1816
2016-09-11,1816
2016-09-12,1816
2016-09-13,1816
2016-09-14,1816
2016-09-15,1816
2016-09-16,1816
2016-09-17,1816
2016-09-18,1816
2016-09-19,1816
2016-09-20,1816
2016-09-21,1816
2016-09-22,1816
2016-09-23,1816
2016-09-24,1816
2016-09-25,1816
2016-09-26,1816
2016-09-27,1816
2016-09-28,1816
2016-09-29,1725
2016-09-30,1725
2016-10-01,1725
2016-10-02,1725
2016-10-03,1725
2016-10-04,1725
2016-10-05,1725
2016-10-06,1725
2016-10-07,1725
2016-10-08,1725
2016-10-09,1725
2016-10-10,1725
2016-10-11,1725
2016-10-12,1725
2016-10-13,1725
2016-10-14,1725
2016-10-15,1725
2016-10-16,1725
2016-10-17,1725
2016-10-18,1725
2016-10-19,1725
2016-10-20,1725
2016-10-21,1725
2016-10-22,1725
2016-10-23,1725
2016-10-24,1725
2016-10-25,1725
2016-10-26,1725
2016-10-27,1725
2016-10-28,1725
2016-10-29,1725
2016-10-30,1725
2016-10-31,1725
2016-11-01,1725
2016-11-02,1725
2016-11-03,1725
2016-11-04,1725
2016-11-05,1725
2016-11-06,1725
2016-11-07,1725
2016-11-08,1725
2016-11-09,1725
2016-11-10,1640
2016-11-11,1640
2016-11-12,1640
2016-11-13,1640
2016-11-14,1640
2016-11-15,1640
2016-12-07,1640
2016-12-08,1640
2016-12-09,1640
2016-12-10,1640
2016-12-11,1640
2016-12-12,1640
2016-12-13,1640
2016-12-14,1640
2016-12-15,1640
2016-12-16,1640
2016-12-17,1640
2016-12-18,1640
2016-12-19,1640
2016-12-20,1640
2016-12-21,1559
2016-12-22,1559
2016-12-23,1559
2016-12-24,1559
2016-12-25,1559
2016-12-26,1559
2016-12-27,1559
2016-12-28,1559
2016-12-29,1559
2016-12-30,1559
2016-12-31,1559
2017-01-01,1559
2017-01-02,1559
2017-01-03,1559
2017-01-04,1559
2017-01-05,1559
2017-01-06,1559
2017-01-07,1559
2017-01-08,1559
2017-01-09,1559
2017-01-10,1559
2017-01-11,1559
2017-01-12,1559
2017-01-13,1559
2017-01-14,1559
2017-01-15,1559
2017-01-16,1559
2017-01-17,1559
2017-01-18,1559
2017-01-19,1559
2017-01-20,1559
2017-01-21,1559
2017-01-22,1559
2017-01-23,1482
2017-01-27,1482
2017-01-28,1482
2017-01-29,1482
2017-01-30,1482
2017-01-31,1482
2017-02-01,1482
2017-02-02,1482
2017-02-03,1482
2017-02-04,1482
2017-02-05,1482
2017-02-06,1482
2017-02-07,1482
2017-02-08,1482
2017-02-09,1482
2017-02-10,1482
2017-02-11,1482
2017-02-12,1482
2017-02-13,1482
2017-02-14,1482
2017-02-15,1482
2017-02-16,1482
2017-02-18,1482
2017-02-19,1482
2017-02-20,1482
2017-02-21,1482
2017-02-22,1482
2017-02-23,1482
2017-02-24,1482
2017-02-25,1482
2017-02-26,1482
2017-02-27,1407
2017-02-28,1407
2017-03-01,1407
2017-03-02,1407
2017-03-03,1407
2017-03-04,1407
2017-03-05,1407
2017-03-06,1407
2017-03-07,1407
2017-03-08,1407
2017-03-09,1407
2017-03-10,1407
2017-03-11,1407
2017-03-12,1407
2017-03-13,1407
2017-03-14,1407
2017-03-15,1407
2017-03-16,1407
2017-03-17,1407
2017-03-18,1407
2017-03-19,1407
2017-03-20,1407
2017-03-21,1407
2017-03-22,1407
2017-03-23,1407
2017-03-24,1407
2017-03-25,1407
2017-03-26,1407
2017-03-27,1407
2017-03-28,1407
2017-03-29,1407
2017-03-30,1407
2017-03-31,1407
2017-04-01,1407
2017-04-02,1407
2017-04-03,1337
2017-04-04,1337
2017-04-12,1337
2017-04-13,1337
2017-04-14,1337
2017-04-15,1337
2017-04-16,1337
2017-04-17,1337
2017-04-18,1337
2017-04-19,1337
2017-04-20,1337
2017-04-21,1337
2017-04-22,1337
2017-04-23,1337
2017-04-24,1337
2017-04-25,1337
2017-04-26,1337
2017-04-27,1337
2017-04-28,1337
2017-04-29,1337
2017-04-30,1337
2017-05-01,1337
2017-05-02,1337
2017-05-03,1337
2017-05-04,1337
2017-05-05,1337
2017-05-06,1337
2017-05-07,1337
2017-05-08,1337
2017-05-09,1337
2017-05-10,1271
2017-05-11,1271
2017-05-12,1271
2017-05-13,1271
2017-05-14,1271
2017-05-15,1271
2017-05-16,1271
2017-05-17,1271
2017-05-18,1271
2017-05-19,1271
2017-05-20,1271
2017-05-21,1271
2017-05-22,1271
2017-05-23,1271
2017-05-24,1271
2017-05-25,1271
2017-05-26,1271
2017-05-27,1271
2017-05-28,1271
2017-05-29,1271
2017-05-30,1271
2017-05-31,1271
2017-06-01,1271
2017-06-02,1271
2017-06-03,1271
2017-06-04,1271
2017-06-05,1271
2017-06-06,1271
2017-06-07,1271
2017-06-08,1271
2017-06-09,1271
2017-06-10,1271
2017-06-11,1271
2017-06-12,1271
2017-06-13,1272
2017-06-14,1272
2017-06-15,1272
2017-06-16,1272
2017-06-17,1272
2017-06-18,1272
2017-06-19,1272
2017-06-20,1272
2017-06-21,1272
2017-06-22,1272
2017-06-23,1272
2017-06-24,1272
2017-06-25,1272
2017-06-26,1272
2017-06-27,1272
2017-06-28,1272
2017-06-29,1272
2017-06-30,1272
2017-07-01,1272
2017-07-02,1272
2017-07-03,1272
2017-07-04,1272
2017-07-05,1272
2017-07-06,1272
2017-07-07,1272
2017-07-08,1272
2017-07-13,1272
2017-07-14,1272
2017-07-15,1272
2017-07-16,1272
2017-07-17,1272
2017-07-18,1212
2017-07-19,1212
2017-07-20,1212
2017-07-21,1212
2017-07-22,1212
2017-07-23,1212
2017-07-24,1212
2017-07-25,1212
2017-07-26,1212
2017-07-27,1212
2017-07-28,1212
2017-07-29,1212
2017-07-30,1212
2017-07-31,1212
2017-08-01,1212
2017-08-02,1212
2017-08-03,1212
2017-08-04,1212
2017-08-05,1212
2017-08-06,1212
2017-08-09,1212
2017-08-10,1212
2017-08-11,1212
2017-08-12,1212
2017-08-13,1212
2017-08-14,1212
2017-08-15,1213
2017-08-16,1213
2017-08-17,1213
2017-08-18,1213
2017-08-19,1213
2017-08-20,1213
2017-08-21,1213
2017-08-22,1213
2017-08-23,1213
2017-08-24,1213
2017-08-25,1213
2017-08-26,1213
2017-08-27,1213
2017-08-28,1213
2017-08-29,1213
2017-08-30,1213
2017-08-31,1213
2017-09-01,1213
2017-09-02,1213
2017-09-03,1213
2017-09-04,1213
2017-09-05,1213
2017-09-06,1213
2017-09-07,1213
2017-09-08,1213
2017-09-09,1213
2017-09-10,1213
2017-09-11,1213
2017-09-12,1213
2017-09-13,1213
2017-09-14,1213
2017-09-15,1213
2017-09-16,1213
2017-09-17,1213
2017-09-18,1213
2017-09-19,1205
2017-09-20,1205
2017-09-21,1205
2017-09-22,1205
2017-09-23,1205
2017-09-24,1205
2017-09-25,1205
2017-09-26,1205
2017-09-27,1205
2017-09-28,1205
2017-09-29,1205
2017-09-30,1205
2017-10-01,1205
2017-10-02,1205
2017-10-03,1205
2017-10-04,1205
2017-10-05,1205
2017-10-06,1205
2017-10-07,1205
2017-10-08,1205
2017-10-09,1205
2017-10-10,1205
2017-10-11,1205
2017-10-12,1205
2017-10-13,1205
2017-10-14,1205
2017-10-15,1205
2017-10-16,1205
2017-10-17,1205
2017-10-18,1205
2017-10-19,1205
2017-10-20,1205
2017-10-21,1205
2017-10-22,1205
2017-10-23,1205
2017-10-24,1205
2017-10-25,1158
2017-10-26,1158
2017-10-27,1158
2017-10-28,1158
2017-10-29,1158
2017-10-30,1158
2017-10-31,1158
2017-11-01,1158
2017-11-02,1158
2017-11-03,1158
2017-11-04,1158
2017-11-05,1158
2017-11-06,1158
2017-11-07,1158
2017-11-08,1158
2017-11-09,1158
2017-11-10,1158
2017-11-11,1158
2017-11-12,1158
2017-11-13,1158
2017-11-14,1158
2017-11-15,1158
2017-11-16,1158
2017-11-17,1158
2017-11-18,1158
2017-11-19,1158
2017-11-20,1158
2017-11-21,1158
2017-11-22,1158
2017-11-23,1158
2017-11-24,1158
2017-11-25,1158
2017-11-26,1158
2017-11-27,1158
2017-11-28,1158
2017-11-29,1158
2017-11-30,1158
2017-12-01,1158
2017-12-02,1111
2017-12-03,1111
2017-12-04,1111
2017-12-05,1111
2017-12-06,1111
2017-12-07,1111
2017-12-08,1111
2017-12-09,1111
2017-12-10,1111
2017-12-11,1111
2017-12-12,1111
2017-12-13,1111
2017-12-14,1111
2017-12-15,1111
2017-12-16,1111
2017-12-17,1111
2017-12-18,1111
2017-12-19,1111
2017-12-20,1111
2017-12-21,1111
2017-12-22,1111
2017-12-23,1111
2017-12-24,1111
2017-12-25,1111
2017-12-26,1111
2017-12-27,1111
2017-12-28,1111
2017-12-29,1111
2017-12-30,1111
2017-12-31,1111
2018-01-01,1111
2018-01-02,1111
2018-01-03,1111
2018-01-04,1111
2018-01-05,1111
2018-01-06,1094
2018-01-07,1094
2018-01-08,1094
2018-01-09,1094
2018-01-10,1094
2018-01-11,1094
2018-01-12,1094
2018-01-13,1094
2018-01-14,1094
2018-01-15,1094
2018-01-16,1094
2018-01-17,1094
2018-01-18,1094
2018-01-19,1094
2018-01-20,1094
2018-01-21,1094
2018-01-22,1094
2018-01-23,1094
2018-01-24,1078
2018-01-25,1078
2018-01-26,1078
2018-01-27,1078
2018-01-28,1078
2018-01-29,1078
2018-01-30,1078
2018-01-31,1078
2018-02-01,1078
2018-02-02,1078
2018-02-03,1078
2018-02-04,1078
2018-02-05,1078
2018-02-06,1078
2018-02-07,1078
2018-02-08,1025
2018-02-09,1025
2018-02-10,1025
2018-02-11,1025
2018-02-12,1025
2018-02-13,1025
2018-02-14,1025
2018-02-15,1025
2018-02-16,1025
2018-02-17,1025
2018-02-18,1025
2018-02-19,1025
2018-02-20,1025
2018-02-21,1025
2018-02-22,1025
2018-02-23,1025
2018-02-24,1025
2018-02-25,991
2018-02-26,991
2018-02-27,991
2018-02-28,991
2018-03-01,991
2018-03-02,991
2018-03-03,991
2018-03-04,991
2018-03-05,991
2018-03-06,991
2018-03-07,991
2018-03-08,991
2018-03-09,991
2018-03-10,951
2018-03-11,951
2018-03-12,951
2018-03-13,951
2018-03-14,951
2018-03-15,951
2018-03-16,951
2018-03-17,951
2018-03-18,951
2018-03-20,951
2018-03-21,951
2018-03-23,951
2018-03-24,951
2018-03-25,959
2018-03-26,959
2018-03-27,959
2018-03-28,959
2018-03-29,959
2018-03-30,959
2018-03-31,959
2018-04-02,959
2018-04-03,959
2018-04-04,959
2018-04-05,959
2018-04-06,959
2018-04-07,959
2018-04-08,959
2018-04-09,959
2018-04-10,939
2018-04-11,939
2018-04-12,939
2018-04-13,939
2018-04-14,939
2018-04-15,939
2018-04-16,939
2018-04-17,939
2018-04-18,939
2018-04-19,939
2018-04-20,939
2018-04-21,939
2018-04-22,939
2018-04-23,939
2018-04-24,939
2018-04-25,939
2018-04-26,939
2018-04-27,939
2018-04-28,958
2018-04-29,958
2018-04-30,958
2018-05-01,958
2018-05-03,958
2018-05-04,958
2018-05-05,958
2018-05-07,958
2018-05-08,958
2018-05-09,958
2018-05-10,958
2018-05-11,958
2018-05-12,958
2018-05-13,958
2018-05-14,958
2018-05-15,958
2018-05-16,926
2018-05-17,926
2018-05-18,926
2018-05-19,926
2018-05-20,926
2018-05-21,926
2018-05-22,926
2018-05-23,926
2018-05-24,926
2018-05-25,926
2018-05-26,926
2018-05-27,926
2018-05-28,926
2018-05-29,926
2018-05-31,881
2018-06-01,881
2018-06-02,881
2018-06-03,881
2018-06-04,881
2018-06-05,881
2018-06-06,881
2018-06-07,881
2018-06-08,881
2018-06-09,881
2018-06-10,881
2018-06-11,881
2018-06-12,836
2018-06-13,836
2018-06-14,836
2018-06-15,836
2018-06-16,836
2018-06-17,836
2018-06-18,836
2018-06-19,836
2018-06-20,836
2018-06-21,836
2018-06-22,836
2018-06-23,836
2018-06-24,836
2018-06-25,836
2018-06-26,836
2018-06-27,794
2018-06-28,794
2018-06-29,794
2018-06-30,794
2018-07-01,794
2018-07-02,794
2018-07-03,794
2018-07-04,794
2018-07-05,794
2018-07-06,794
2018-07-07,794
2018-07-08,794
2018-07-09,812
2018-07-10,812
2018-07-11,812
2018-07-12,812
2018-07-13,812
2018-07-14,812
2018-07-15,812
2018-07-16,812
2018-07-17,812
2018-07-18,812
2018-07-19,812
2018-07-20,812
2018-07-21,812
2018-07-22,812
2018-07-23,801
2018-07-24,801
2018-07-25,801
2018-07-26,801
2018-07-27,801
2018-07-28,801
2018-07-29,801
2018-07-30,801
2018-07-31,801
2018-08-01,801
2018-08-02,801
2018-08-03,801
2018-08-04,801
2018-08-05,768
2018-08-06,768
2018-08-07,768
2018-08-08,768
2018-08-09,768
2018-08-10,768
2018-08-11,768
2018-08-12,768
2018-08-14,768
2018-08-16,784
2018-08-17,784
2018-08-18,784
2018-08-19,784
2018-08-20,784
2018-08-21,784
2018-08-22,784
2018-08-23,784
2018-08-24,784
2018-08-25,784
2018-08-26,806
2018-08-27,806
2018-08-28,806
2018-08-29,806
2018-08-30,806
2018-08-31,806
2018-09-01,806
2018-09-02,806
2018-09-03,806
2018-09-04,806
2018-09-05,806
2018-09-06,806
2018-09-07,768
2018-09-08,768
2018-09-09,768
2018-09-10,768
2018-09-11,768
2018-09-12,768
2018-09-13,768
2018-09-14,768
2018-09-15,768
2018-09-16,768
2018-09-17,768
2018-09-18,768
2018-09-19,770
2018-09-20,770
2018-09-21,770
2018-09-22,770
2018-09-23,770
2018-09-24,770
2018-09-25,770
2018-09-26,770
2018-09-27,770
2018-09-28,770
2018-09-29,770
2018-09-30,770
2018-10-01,783
2018-10-02,783
2018-10-03,783
2018-10-04,783
2018-10-05,783
2018-10-06,783
2018-10-07,783
2018-10-08,783
2018-10-09,783
2018-10-10,783
2018-10-11,783
2018-10-12,783
2018-10-13,783
2018-10-14,804
2018-10-15,804
2018-10-16,804
2018-10-17,804
2018-10-18,804
2018-10-19,804
2018-10-20,804
2018-10-21,804
2018-10-22,804
2018-10-23,804
2018-10-24,804
2018-10-25,826
2018-10-26,826
2018-10-27,826
2018-10-28,826
2018-10-29,826
2018-10-30,826
2018-10-31,826
2018-11-01,826
2018-11-03,826
2018-11-04,826
2018-11-05,839
2018-11-06,839
2018-11-07,839
2018-11-08,839
2018-11-09,839
2018-11-10,839
2018-11-11,839
2018-11-12,839
2018-11-13,859
2018-11-14,859
2018-11-15,859
2018-11-16,859
2018-11-17,859
2018-11-18,859
2018-11-19,852
2018-11-20,852
2018-11-21,852
2018-11-22,852
2018-11-23,852
2018-11-24,852
2018-11-25,852
2018-11-26,879
2018-11-27,879
2018-11-28,879
2018-11-29,879
2018-12-01,879
2018-12-02,897
2018-12-03,897
2018-12-04,897
2018-12-05,897
2018-12-07,897
2018-12-09,897
2018-12-10,876
2018-12-11,876
2018-12-12,876
2018-12-13,876
2018-12-14,876
2018-12-15,876
2018-12-16,886
2018-12-17,886
2018-12-18,886
2018-12-19,886
2018-12-20,886
2018-12-21,886
2018-12-22,886
2018-12-23,927
2018-12-24,927
2018-12-25,927
2018-12-26,927
2018-12-27,927
2018-12-28,927
2018-12-29,927
2018-12-30,912
2018-12-31,912
2019-01-01,912
2019-01-02,912
2019-01-03,912
2019-01-04,912
2019-01-05,912
2019-01-06,872
2019-01-08,872
2019-01-10,872
2019-01-11,865
2019-01-12,865
2019-01-13,865
2019-01-14,865
2019-01-15,842
2019-01-16,842
2019-01-17,842
2019-01-18,842
2019-01-19,842
2019-01-20,823
2019-01-21,823
2019-01-22,823
2019-01-23,823
2019-01-24,823
2019-01-25,810
2019-01-26,810
2019-01-27,810
2019-01-28,810
2019-01-29,810
2019-01-30,771
2019-01-31,771
2019-02-01,771
2019-02-02,771
2019-02-03,771
2019-02-04,771
2019-02-05,770
2019-02-06,770
2019-02-07,770
2019-02-08,770
2019-02-09,770
2019-02-10,770
2019-02-11,770
2019-02-12,759
2019-02-13,759
2019-02-14,759
2019-02-15,759
2019-02-16,759
2019-02-17,759
2019-02-18,759
2019-02-19,775
2019-02-20,775
2019-02-21,775
2019-02-22,775
2019-02-23,775
2019-02-24,775
2019-02-25,790
2019-02-26,790
2019-02-27,790
2019-02-28,790
2019-03-01,790
2019-03-02,790
2019-03-03,790
2019-03-04,790
2019-03-05,790
2019-03-06,790
2019-03-07,790
2019-03-08,790
2019-03-09,790
2019-03-10,790
2019-03-11,790
2019-03-12,801
2019-03-13,801
2019-03-14,801
2019-03-15,801
2019-03-16,801
2019-03-17,801
2019-03-18,801
2019-03-19,801
2019-03-20,809
2019-03-21,809
2019-03-22,809
2019-03-23,809
2019-03-24,809
2019-03-25,809
2019-03-26,809
2019-03-27,809
2019-03-28,810
2019-03-29,810
2019-03-30,810
2019-03-31,810
2019-04-01,810
2019-04-02,810
2019-04-03,810
2019-04-04,810
2019-04-05,795
2019-04-06,795
2019-04-07,795
2019-04-08,795
2019-04-09,795
2019-04-10,795
2019-04-11,795
2019-04-12,795
2019-04-13,757
2019-04-14,757
2019-04-15,757
2019-04-16,757
2019-04-17,757
2019-04-18,757
2019-04-19,757
2019-04-20,757
2019-04-21,721
2019-04-22,721
2019-04-23,721
2019-04-24,721
2019-04-25,721
2019-04-26,721
2019-04-27,721
2019-04-28,721
2019-04-29,686
2019-04-30,686
2019-05-01,686
2019-05-02,686
2019-05-03,686
2019-05-04,686
2019-05-05,686
2019-05-06,674
2019-05-07,674
2019-05-08,674
2019-05-09,674
2019-05-10,674
2019-05-11,674
