date_obj,Pirate%20bandana%20(white) price
2015-12-05,2334
2015-12-06,2334
2015-12-07,2334
2015-12-08,2334
2015-12-09,2334
2015-12-10,2334
2015-12-11,2244
2015-12-12,2244
2015-12-13,2244
2015-12-14,2244
2015-12-15,2244
2015-12-16,2244
2015-12-17,2244
2015-12-18,2244
2015-12-19,2244
2015-12-20,2244
2015-12-21,2244
2015-12-22,2244
2015-12-23,2244
2015-12-24,2244
2015-12-25,2191
2015-12-26,2191
2015-12-27,2191
2015-12-28,2191
2015-12-29,2191
2015-12-30,2191
2015-12-31,2191
2016-01-01,2191
2016-01-02,2191
2016-01-03,2191
2016-01-04,2191
2016-01-05,2191
2016-01-06,2191
2016-01-07,2191
2016-01-08,2142
2016-01-09,2142
2016-01-10,2142
2016-01-11,2142
2016-01-12,2142
2016-01-13,2142
2016-01-14,2142
2016-01-15,2142
2016-01-16,2142
2016-01-17,2142
2016-01-18,2142
2016-01-19,2142
2016-01-20,2142
2016-01-21,2142
2016-01-22,2097
2016-01-23,2097
2016-01-24,2097
2016-01-25,2097
2016-01-26,2097
2016-01-27,2097
2016-01-28,2097
2016-01-29,2097
2016-01-30,2097
2016-01-31,2097
2016-02-01,2041
2016-02-02,2041
2016-02-03,2041
2016-02-04,2041
2016-02-05,2041
2016-02-06,2041
2016-02-07,2041
2016-02-08,2041
2016-02-09,2041
2016-02-10,2041
2016-02-11,2041
2016-02-12,2041
2016-02-13,1950
2016-02-14,1950
2016-02-15,1950
2016-02-16,1950
2016-02-17,1950
2016-02-18,1950
2016-02-19,1950
2016-02-20,1950
2016-02-21,1950
2016-02-22,1950
2016-02-23,1950
2016-02-24,1950
2016-02-25,1906
2016-02-26,1906
2016-02-27,1906
2016-02-28,1906
2016-02-29,1906
2016-03-01,1906
2016-03-02,1906
2016-03-03,1906
2016-03-04,1906
2016-03-05,1906
2016-03-06,1906
2016-03-07,1906
2016-03-08,1906
2016-03-09,1906
2016-03-10,1898
2016-03-11,1898
2016-03-12,1898
2016-03-13,1898
2016-03-14,1898
2016-03-15,1898
2016-03-16,1898
2016-03-17,1898
2016-03-18,1898
2016-03-19,1898
2016-03-20,1898
2016-03-21,1898
2016-03-22,1898
2016-03-23,1898
2016-03-24,1898
2016-03-25,1835
2016-03-26,1835
2016-03-27,1835
2016-03-28,1835
2016-03-29,1835
2016-03-30,1835
2016-03-31,1835
2016-04-01,1835
2016-04-02,1835
2016-04-03,1835
2016-04-04,1835
2016-04-05,1835
2016-04-06,1835
2016-04-07,1835
2016-04-08,1835
2016-04-09,1835
2016-04-10,1820
2016-04-11,1820
2016-04-12,1820
2016-04-14,1820
2016-04-15,1820
2016-04-16,1820
2016-04-17,1820
2016-04-18,1820
2016-04-19,1820
2016-04-20,1820
2016-04-21,1820
2016-04-22,1820
2016-04-23,1733
2016-04-24,1733
2016-04-25,1733
2016-04-26,1733
2016-04-27,1733
2016-04-28,1733
2016-04-29,1733
2016-04-30,1733
2016-05-01,1733
2016-05-02,1733
2016-05-03,1733
2016-05-04,1733
2016-05-05,1654
2016-05-06,1654
2016-05-07,1654
2016-05-08,1654
2016-05-09,1654
2016-05-10,1654
2016-05-11,1654
2016-05-12,1654
2016-05-13,1654
2016-05-14,1654
2016-05-15,1654
2016-05-16,1654
2016-05-17,1573
2016-05-18,1573
2016-05-19,1573
2016-05-22,1573
2016-05-23,1573
2016-05-24,1573
2016-05-25,1573
2016-05-26,1573
2016-05-27,1573
2016-05-28,1573
2016-05-29,1573
2016-05-30,1502
2016-05-31,1502
2016-06-01,1502
2016-06-02,1502
2016-06-03,1502
2016-06-04,1502
2016-06-05,1502
2016-06-06,1502
2016-06-07,1502
2016-06-08,1502
2016-06-09,1502
2016-06-10,1502
2016-06-11,1473
2016-06-12,1473
2016-06-13,1473
2016-06-14,1473
2016-06-15,1473
2016-06-16,1473
2016-06-17,1473
2016-06-18,1473
2016-06-19,1473
2016-06-20,1473
2016-06-21,1473
2016-06-22,1473
2016-06-23,1473
2016-06-24,1403
2016-06-25,1403
2016-06-26,1403
2016-06-27,1403
2016-06-28,1403
2016-06-29,1403
2016-06-30,1403
2016-07-01,1403
2016-07-02,1403
2016-07-03,1403
2016-07-04,1403
2016-07-05,1403
2016-07-06,1403
2016-07-07,1403
2016-07-08,1388
2016-07-09,1388
2016-07-10,1388
2016-07-11,1388
2016-07-12,1388
2016-07-13,1388
2016-07-14,1388
2016-07-15,1388
2016-07-16,1388
2016-07-17,1388
2016-07-18,1388
2016-07-23,1388
2016-07-24,1388
2016-07-25,1331
2016-07-26,1331
2016-07-27,1331
2016-07-28,1331
2016-07-29,1331
2016-07-30,1331
2016-07-31,1331
2016-08-01,1331
2016-08-02,1331
2016-08-03,1331
2016-08-04,1331
2016-08-05,1331
2016-08-06,1331
2016-08-07,1331
2016-08-08,1331
2016-08-09,1331
2016-08-10,1285
2016-08-11,1285
2016-08-12,1285
2016-08-13,1285
2016-08-14,1285
2016-08-15,1285
2016-08-16,1285
2016-08-17,1285
2016-08-18,1285
2016-08-19,1285
2016-08-20,1285
2016-08-21,1285
2016-08-22,1285
2016-08-23,1285
2016-08-24,1285
2016-08-25,1285
2016-08-26,1285
2016-08-28,1228
2016-08-31,1228
2016-09-01,1228
2016-09-02,1228
2016-09-03,1228
2016-09-04,1228
2016-09-05,1228
2016-09-06,1228
2016-09-07,1228
2016-09-08,1228
2016-09-09,1228
2016-09-10,1228
2016-09-11,1228
2016-09-12,1228
2016-09-13,1166
2016-09-14,1166
2016-09-15,1166
2016-09-16,1166
2016-09-17,1166
2016-09-18,1166
2016-09-19,1166
2016-09-20,1166
2016-09-21,1166
2016-09-22,1166
2016-09-23,1166
2016-09-24,1166
2016-09-25,1166
2016-09-26,1166
2016-09-27,1166
2016-09-28,1166
2016-09-29,1166
2016-09-30,1166
2016-10-01,1109
2016-10-02,1109
2016-10-03,1109
2016-10-04,1109
2016-10-05,1109
2016-10-06,1109
2016-10-07,1109
2016-10-08,1109
2016-10-09,1109
2016-10-10,1109
2016-10-11,1109
2016-10-12,1109
2016-10-13,1109
2016-10-14,1109
2016-10-15,1109
2016-10-16,1109
2016-10-17,1109
2016-10-18,1109
2016-10-19,1109
2016-10-20,1109
2016-10-21,1080
2016-10-22,1080
2016-10-23,1080
2016-10-24,1080
2016-10-25,1080
2016-10-26,1080
2016-10-27,1080
2016-10-28,1080
2016-10-29,1080
2016-10-30,1080
2016-10-31,1080
2016-11-01,1080
2016-11-02,1080
2016-11-03,1080
2016-11-04,1080
2016-11-05,1081
2016-11-06,1081
2016-11-07,1081
2016-11-08,1081
2016-11-09,1081
2016-11-10,1081
2016-11-11,1081
2016-11-12,1081
2016-11-13,1081
2016-11-14,1107
2016-12-07,1104
2016-12-08,1107
2016-12-09,1107
2016-12-10,1107
2016-12-11,1107
2016-12-12,1107
2016-12-13,1107
2016-12-14,1107
2016-12-15,1107
2016-12-16,1107
2016-12-17,1076
2016-12-18,1076
2016-12-19,1076
2016-12-20,1076
2016-12-21,1076
2016-12-22,1076
2016-12-23,1076
2016-12-24,1076
2016-12-25,1076
2016-12-26,1080
2016-12-27,1080
2016-12-28,1080
2016-12-29,1080
2016-12-30,1080
2016-12-31,1080
2017-01-01,1080
2017-01-02,1059
2017-01-03,1059
2017-01-04,1059
2017-01-05,1059
2017-01-06,1059
2017-01-07,1059
2017-01-08,1059
2017-01-09,1029
2017-01-10,1029
2017-01-11,1029
2017-01-12,1029
2017-01-13,1029
2017-01-14,1029
2017-01-15,997
2017-01-16,997
2017-01-17,997
2017-01-18,997
2017-01-19,997
2017-01-20,997
2017-01-21,997
2017-01-22,1009
2017-01-27,1009
2017-01-28,986
2017-01-29,986
2017-01-30,986
2017-01-31,986
2017-02-01,986
2017-02-02,986
2017-02-03,986
2017-02-04,964
2017-02-05,964
2017-02-06,964
2017-02-07,964
2017-02-08,964
2017-02-09,964
2017-02-10,964
2017-02-11,944
2017-02-12,944
2017-02-13,944
2017-02-14,944
2017-02-15,944
2017-02-16,944
2017-02-18,944
2017-02-19,940
2017-02-20,940
2017-02-21,940
2017-02-22,940
2017-02-23,940
2017-02-24,940
2017-02-25,940
2017-02-26,940
2017-02-27,940
2017-02-28,940
2017-03-01,949
2017-03-02,949
2017-03-03,949
2017-03-04,949
2017-03-05,949
2017-03-06,949
2017-03-07,949
2017-03-08,949
2017-03-09,948
2017-03-10,948
2017-03-11,948
2017-03-12,948
2017-03-13,948
2017-03-14,948
2017-03-15,934
2017-03-16,934
2017-03-17,934
2017-03-18,934
2017-03-19,934
2017-03-20,934
2017-03-21,934
2017-03-22,925
2017-03-23,925
2017-03-24,925
2017-03-25,925
2017-03-26,925
2017-03-27,925
2017-03-28,925
2017-03-29,925
2017-03-30,930
2017-03-31,930
2017-04-01,930
2017-04-02,930
2017-04-03,930
2017-04-04,930
2017-04-12,921
2017-04-13,921
2017-04-14,921
2017-04-15,929
2017-04-16,929
2017-04-17,929
2017-04-18,929
2017-04-19,929
2017-04-20,929
2017-04-21,929
2017-04-22,929
2017-04-23,945
2017-04-24,945
2017-04-25,945
2017-04-26,945
2017-04-27,945
2017-04-28,945
2017-04-29,945
2017-04-30,945
2017-05-01,945
2017-05-02,925
2017-05-03,925
2017-05-04,925
2017-05-05,925
2017-05-06,925
2017-05-07,925
2017-05-08,925
2017-05-09,962
2017-05-10,962
2017-05-11,962
2017-05-12,962
2017-05-13,962
2017-05-14,962
2017-05-15,962
2017-05-16,962
2017-05-17,962
2017-05-18,920
2017-05-19,920
2017-05-20,920
2017-05-21,920
2017-05-22,920
2017-05-23,920
2017-05-24,920
2017-05-25,920
2017-05-26,920
2017-05-27,904
2017-05-28,904
2017-05-29,904
2017-05-30,904
2017-05-31,904
2017-06-01,904
2017-06-02,904
2017-06-03,904
2017-06-06,912
2017-06-07,912
2017-06-08,912
2017-06-09,912
2017-06-10,912
2017-06-11,901
2017-06-12,901
2017-06-13,901
2017-06-14,901
2017-06-15,901
2017-06-16,901
2017-06-17,901
2017-06-18,901
2017-06-19,901
2017-06-20,915
2017-06-21,915
2017-06-22,915
2017-06-23,915
2017-06-24,915
2017-06-25,915
2017-06-26,915
2017-06-27,915
2017-06-28,915
2017-06-29,915
2017-06-30,908
2017-07-01,908
2017-07-02,908
2017-07-03,908
2017-07-04,908
2017-07-05,908
2017-07-06,908
2017-07-07,908
2017-07-08,908
2017-07-13,930
2017-07-14,930
2017-07-15,930
2017-07-16,930
2017-07-17,930
2017-07-18,930
2017-07-19,930
2017-07-20,930
2017-07-21,931
2017-07-22,931
2017-07-23,931
2017-07-24,931
2017-07-25,931
2017-07-26,931
2017-07-27,931
2017-07-28,931
2017-07-29,931
2017-07-30,930
2017-07-31,930
2017-08-01,930
2017-08-02,930
2017-08-03,930
2017-08-04,930
2017-08-05,930
2017-08-06,930
2017-08-09,930
2017-08-10,930
2017-08-11,930
2017-08-12,923
2017-08-13,923
2017-08-14,923
2017-08-15,923
2017-08-17,923
2017-08-18,923
2017-08-19,923
2017-08-20,923
2017-08-22,946
2017-08-23,946
2017-08-24,946
2017-08-25,946
2017-08-26,946
2017-08-27,946
2017-08-28,946
2017-08-29,946
2017-08-30,946
2017-08-31,946
2017-09-01,946
2017-09-02,972
2017-09-03,972
2017-09-04,972
2017-09-05,972
2017-09-06,972
2017-09-07,972
2017-09-08,972
2017-09-09,972
2017-09-10,972
2017-09-11,992
2017-09-12,992
2017-09-13,992
2017-09-14,992
2017-09-15,992
2017-09-16,992
2017-09-17,992
2017-09-19,992
2017-09-20,957
2017-09-21,957
2017-09-22,957
2017-09-23,957
2017-09-24,957
2017-09-25,957
2017-09-26,957
2017-09-27,957
2017-09-28,957
2017-09-29,961
2017-09-30,961
2017-10-01,961
2017-10-02,961
2017-10-03,961
2017-10-04,961
2017-10-05,961
2017-10-06,961
2017-10-07,961
2017-10-08,961
2017-10-09,944
2017-10-10,944
2017-10-11,944
2017-10-12,944
2017-10-13,944
2017-10-14,944
2017-10-15,944
2017-10-16,944
2017-10-17,955
2017-10-18,955
2017-10-19,955
2017-10-20,955
2017-10-21,955
2017-10-22,955
2017-10-23,955
2017-10-24,955
2017-10-25,948
2017-10-26,948
2017-10-27,948
2017-10-28,948
2017-10-29,948
2017-10-30,948
2017-10-31,948
2017-11-01,948
2017-11-02,948
2017-11-03,948
2017-11-04,920
2017-11-05,920
2017-11-06,920
2017-11-07,920
2017-11-08,920
2017-11-09,920
2017-11-10,920
2017-11-11,920
2017-11-12,920
2017-11-13,878
2017-11-14,878
2017-11-15,878
2017-11-16,878
2017-11-17,878
2017-11-18,878
2017-11-19,878
2017-11-20,856
2017-11-21,856
2017-11-22,856
2017-11-23,856
2017-11-24,856
2017-11-25,856
2017-11-26,856
2017-11-27,856
2017-11-28,856
2017-11-29,833
2017-11-30,833
2017-12-01,833
2017-12-02,833
2017-12-03,833
2017-12-04,833
2017-12-05,833
2017-12-06,833
2017-12-07,833
2017-12-08,829
2017-12-09,829
2017-12-10,829
2017-12-11,829
2017-12-12,829
2017-12-14,829
2017-12-15,829
2017-12-16,829
2017-12-17,829
2017-12-18,829
2017-12-19,829
2017-12-20,829
2017-12-21,829
2017-12-22,829
2017-12-23,829
2017-12-24,829
2017-12-25,829
2017-12-26,798
2017-12-27,798
2017-12-28,798
2017-12-29,798
2017-12-30,798
2017-12-31,798
2018-01-01,798
2018-01-02,759
2018-01-03,759
2018-01-04,759
2018-01-05,759
2018-01-06,759
2018-01-07,759
2018-01-08,759
2018-01-09,729
2018-01-10,729
2018-01-11,729
2018-01-12,729
2018-01-13,729
2018-01-14,729
2018-01-15,729
2018-01-16,729
2018-01-17,714
2018-01-18,714
2018-01-19,714
2018-01-20,714
2018-01-21,714
2018-01-22,714
2018-01-23,714
2018-01-24,704
2018-01-25,704
2018-01-26,704
2018-01-27,704
2018-01-28,679
2018-01-29,679
2018-01-31,679
2018-02-01,679
2018-02-02,692
2018-02-03,692
2018-02-04,692
2018-02-05,692
2018-02-06,684
2018-02-07,684
2018-02-08,684
2018-02-09,684
2018-02-10,676
2018-02-11,676
2018-02-12,676
2018-02-13,676
2018-02-14,687
2018-02-15,687
2018-02-16,687
2018-02-17,687
2018-02-18,676
2018-02-19,676
2018-02-20,676
2018-02-21,676
2018-02-22,654
2018-02-23,654
2018-02-24,654
2018-02-25,654
2018-02-26,636
2018-02-27,636
2018-03-01,636
2018-03-02,604
2018-03-03,604
2018-03-04,604
2018-03-05,604
2018-03-06,583
2018-03-07,583
2018-03-08,583
2018-03-09,583
2018-03-10,599
2018-03-11,599
2018-03-12,599
2018-03-13,599
2018-03-14,599
2018-03-15,589
2018-03-16,589
2018-03-17,589
2018-03-18,589
2018-03-19,589
2018-03-20,601
2018-03-21,601
2018-03-23,601
2018-03-24,601
2018-03-26,613
2018-03-27,613
2018-03-28,613
2018-03-29,613
2018-03-30,590
2018-03-31,590
2018-04-01,590
2018-04-02,590
2018-04-03,590
2018-04-04,563
2018-04-05,563
2018-04-06,563
2018-04-08,563
2018-04-09,563
2018-04-10,569
2018-04-11,569
2018-04-12,569
2018-04-13,569
2018-04-14,569
2018-04-15,594
2018-04-16,594
2018-04-17,594
2018-04-18,594
2018-04-19,594
2018-04-20,594
2018-04-21,584
2018-04-22,584
2018-04-23,584
2018-04-24,584
2018-04-25,584
2018-04-26,584
2018-04-27,584
2018-04-28,579
2018-04-29,579
2018-04-30,579
2018-05-01,579
2018-05-02,579
2018-05-03,579
2018-05-04,578
2018-05-05,578
2018-05-06,578
2018-05-07,578
2018-05-08,578
2018-05-09,578
2018-05-10,585
2018-05-11,585
2018-05-12,585
2018-05-13,585
2018-05-14,585
2018-05-15,585
2018-05-16,585
2018-05-17,610
2018-05-18,610
2018-05-19,610
2018-05-20,610
2018-05-21,610
2018-05-22,605
2018-05-23,605
2018-05-24,605
2018-05-25,605
2018-05-26,605
2018-05-27,600
2018-05-28,600
2018-05-29,600
2018-05-30,617
2018-05-31,617
2018-06-01,617
2018-06-02,620
2018-06-03,620
2018-06-04,620
2018-06-05,612
2018-06-06,612
2018-06-07,612
2018-06-08,614
2018-06-09,614
2018-06-10,614
2018-06-11,614
2018-06-12,609
2018-06-13,609
2018-06-14,602
2018-06-15,602
2018-06-16,602
2018-06-17,627
2018-06-18,627
2018-06-19,627
2018-06-20,627
2018-06-21,659
2018-06-22,659
2018-06-23,659
2018-06-24,682
2018-06-25,682
2018-06-26,682
2018-06-27,682
2018-06-28,702
2018-06-29,702
2018-06-30,702
2018-07-01,735
2018-07-02,735
2018-07-03,735
2018-07-04,698
2018-07-05,698
2018-07-06,698
2018-07-07,663
2018-07-08,663
2018-07-09,663
2018-07-10,629
2018-07-11,629
2018-07-12,629
2018-07-13,629
2018-07-14,654
2018-07-15,654
2018-07-16,654
2018-07-17,632
2018-07-18,632
2018-07-19,632
2018-07-20,638
2018-07-21,638
2018-07-22,653
2018-07-23,653
2018-07-24,653
2018-07-25,670
2018-07-26,670
2018-07-27,686
2018-07-28,686
2018-07-29,686
2018-07-30,683
2018-07-31,683
2018-08-01,683
2018-08-02,710
2018-08-03,710
2018-08-04,719
2018-08-05,719
2018-08-06,719
2018-08-07,728
2018-08-08,728
2018-08-09,728
2018-08-10,748
2018-08-11,748
2018-08-12,748
2018-08-14,753
2018-08-16,753
2018-08-17,757
2018-08-18,757
2018-08-19,757
2018-08-20,751
2018-08-21,751
2018-08-22,751
2018-08-23,750
2018-08-24,750
2018-08-25,776
2018-08-26,776
2018-08-27,776
2018-08-28,795
2018-08-29,795
2018-08-30,795
2018-08-31,802
2018-09-01,802
2018-09-02,802
2018-09-03,812
2018-09-04,812
2018-09-05,828
2018-09-06,828
2018-09-07,828
2018-09-08,834
2018-09-09,834
2018-09-10,834
2018-09-11,834
2018-09-12,811
2018-09-13,811
2018-09-14,811
2018-09-15,851
2018-09-16,851
2018-09-17,851
2018-09-18,894
2018-09-19,894
2018-09-20,894
2018-09-21,859
2018-09-22,859
2018-09-23,816
2018-09-24,816
2018-09-25,816
2018-09-26,775
2018-09-27,775
2018-09-28,775
2018-09-29,764
2018-09-30,764
2018-10-02,759
2018-10-03,759
2018-10-04,759
2018-10-05,759
2018-10-06,763
2018-10-07,763
2018-10-08,763
2018-10-09,730
2018-10-10,730
2018-10-11,730
2018-10-12,696
2018-10-13,696
2018-10-14,696
2018-10-15,706
2018-10-16,706
2018-10-17,706
2018-10-18,672
2018-10-19,672
2018-10-20,672
2018-10-21,672
2018-10-22,646
2018-10-23,646
2018-10-24,646
2018-10-25,646
2018-10-26,638
2018-10-27,638
2018-10-28,638
2018-10-29,606
2018-10-30,606
2018-10-31,606
2018-11-01,575
2018-11-03,584
2018-11-04,584
2018-11-05,606
2018-11-06,606
2018-11-07,606
2018-11-08,623
2018-11-09,623
2018-11-10,637
2018-11-11,637
2018-11-12,605
2018-11-13,605
2018-11-15,590
2018-11-16,590
2018-11-17,599
2018-11-18,599
2018-11-19,622
2018-11-20,622
2018-11-21,634
2018-11-22,634
2018-11-23,629
2018-11-24,629
2018-11-25,655
2018-11-26,655
2018-11-27,655
2018-11-28,667
2018-11-29,667
2018-12-01,688
2018-12-02,688
2018-12-03,688
2018-12-04,665
2018-12-05,665
2018-12-07,632
2018-12-09,600
2018-12-10,600
2018-12-11,587
2018-12-12,587
2018-12-13,557
2018-12-14,557
2018-12-15,557
2018-12-16,553
2018-12-17,553
2018-12-18,553
2018-12-19,552
2018-12-20,552
2018-12-21,552
2018-12-22,574
2018-12-23,574
2018-12-24,591
2018-12-25,591
2018-12-26,591
2018-12-27,601
2018-12-28,601
2018-12-29,606
2018-12-30,606
2018-12-31,606
2019-01-01,585
2019-01-02,585
2019-01-03,558
2019-01-04,558
2019-01-05,531
2019-01-06,531
2019-01-08,504
2019-01-10,488
2019-01-11,479
2019-01-12,479
2019-01-13,460
2019-01-14,460
2019-01-15,456
2019-01-16,456
2019-01-17,456
2019-01-18,443
2019-01-19,443
2019-01-20,446
2019-01-21,446
2019-01-22,446
2019-01-23,469
2019-01-24,469
2019-01-25,493
2019-01-26,493
2019-01-27,509
2019-01-28,509
2019-01-29,509
2019-01-30,519
2019-01-31,519
2019-02-01,519
2019-02-02,494
2019-02-03,494
2019-02-04,504
2019-02-05,504
2019-02-06,500
2019-02-07,500
2019-02-08,513
2019-02-09,513
2019-02-10,539
2019-02-11,539
2019-02-12,539
2019-02-13,560
2019-02-14,560
2019-02-15,560
2019-02-16,532
2019-02-17,532
2019-02-18,532
2019-02-19,517
2019-02-20,517
2019-02-21,528
2019-02-22,528
2019-02-23,528
2019-02-24,524
2019-02-25,524
2019-02-26,523
2019-02-27,523
2019-02-28,523
2019-03-01,523
2019-03-02,543
2019-03-03,543
2019-03-04,543
2019-03-05,539
2019-03-06,539
2019-03-07,539
2019-03-08,514
2019-03-09,514
2019-03-10,488
2019-03-11,488
2019-03-12,472
2019-03-13,472
2019-03-14,472
2019-03-15,454
2019-03-16,454
2019-03-17,457
2019-03-18,457
2019-03-19,457
2019-03-20,464
2019-03-21,464
2019-03-22,464
2019-03-23,488
2019-03-24,488
2019-03-25,488
2019-03-26,509
2019-03-27,509
2019-03-28,509
2019-03-29,523
2019-03-30,523
2019-03-31,523
2019-04-01,548
2019-04-02,548
2019-04-03,548
2019-04-04,563
2019-04-05,563
2019-04-06,563
2019-04-07,575
2019-04-08,575
2019-04-09,575
2019-04-10,575
2019-04-11,589
2019-04-12,589
2019-04-13,573
2019-04-14,573
2019-04-15,545
2019-04-16,545
2019-04-17,547
2019-04-18,547
2019-04-19,557
2019-04-20,557
2019-04-21,564
2019-04-22,564
2019-04-23,593
2019-04-24,593
2019-04-25,623
2019-04-26,623
2019-04-27,623
2019-04-28,638
2019-04-29,638
2019-04-30,638
2019-05-01,632
2019-05-02,632
2019-05-03,632
2019-05-04,622
2019-05-05,622
2019-05-06,622
2019-05-07,630
2019-05-08,630
2019-05-09,630
2019-05-10,600
2019-05-11,600
2019-05-12,600
2019-05-13,591
2019-05-14,591
2019-05-15,591
2019-05-16,595
2019-05-17,595
2019-05-18,611
2019-05-19,611
2019-05-20,611
2019-05-21,634
2019-05-22,634
2019-05-23,634
2019-05-24,654
2019-05-25,654
2019-05-26,654
2019-05-27,639
2019-05-28,639
2019-05-29,639
2019-05-30,649
2019-05-31,649
2019-06-01,649
2019-06-02,649
2019-06-03,664
2019-06-04,664
2019-06-05,664
2019-06-06,694
2019-06-07,694
2019-06-08,694
2019-06-09,700
2019-06-10,700
2019-06-11,700
2019-06-12,700
2019-06-13,711
2019-06-14,711
2019-06-15,711
2019-06-16,729
2019-06-17,729
2019-06-18,729
2019-06-19,729
2019-06-20,711
2019-06-21,711
2019-06-22,711
2019-06-23,711
2019-06-24,712
2019-06-25,712
2019-06-26,712
2019-06-27,744
2019-06-28,744
2019-06-29,744
2019-06-30,718
2019-07-01,718
